precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL PATRIOȚILOR-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ROMÂNIA SOCIALISTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","GHEORGHE VLAD-DAN-voturi","ALIANȚA AUR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR.1 CIUREȘTII NOI",229,BĂLĂŞEŞTI,75613,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:05:54",426,426,0,249,226,0,23,469,220,237,12,2,3,2,13,0,0,4,0,36,1,0,0,0,176,0,0
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR.1, COMUNA REDIU",387,REDIU,77082,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:39:16",1219,1219,0,673,659,0,14,1326,653,631,42,3,0,2,0,6,9,2,0,9,49,7,17,0,527,0,0
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR. 1 FOLTESTI - SALA NR.1",299,FOLTEŞTI,76282,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:11:59",833,833,0,400,392,0,8,917,517,373,27,0,6,1,6,4,0,25,3,36,4,1,0,1,280,0,6
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR.1 FOLTESTI - SALA NR.2",300,FOLTEŞTI,76282,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:03:24",891,891,0,464,451,0,13,977,513,432,32,2,2,1,13,7,1,23,1,48,3,1,2,1,320,3,4
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR.1 MATCA",345,MATCA,76692,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:22:13",1418,1418,0,736,722,0,14,1581,845,698,38,4,9,1,16,4,1,38,5,62,8,6,0,1,535,4,4
18,GALAŢI,"GRĂDINIŢA CU PROGRAM NORMAL NR. 1 SAT PLEŞA",238,BEREŞTI-MERIA,75356,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:25:48",502,502,0,289,271,0,18,556,267,277,12,0,2,0,3,1,1,11,1,27,3,0,0,0,227,1,0
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1 SLOBOZIA CORNI",313,GHIDIGENI,76406,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:36:15",648,648,0,343,336,0,7,715,372,323,20,0,5,2,5,3,1,18,4,44,3,2,0,0,223,12,1
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 20, ARONDATĂ ȘCOLII GIMNAZIALE ”MIRON COSTIN” (GRĂDINIȚA NR. 20 - ANEXA ȘCOLII NR. 12)",175,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:46:20",1718,1718,0,685,667,0,18,1891,1206,667,18,6,32,2,97,19,3,40,34,81,64,2,2,9,254,17,5
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 20, ARONDATĂ ȘCOLII GIMNAZIALE ”MIRON COSTIN” (GRĂDINIȚA NR. 20 - ANEXA ȘCOLII NR. 12)",176,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:38:05",1305,1305,0,468,457,0,11,1438,970,454,14,7,9,3,39,10,9,28,9,57,26,5,3,6,225,10,8
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 29, ARONDATĂ GRĂDINIȚEI CU PROGRAM PRELUNGIT ”CAMIL RESSU” (GRĂDINIȚA FILEȘTI - GRĂDINIȚA NR.29)",140,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:32:30",469,469,0,207,198,0,9,517,310,193,14,0,7,0,15,6,2,24,7,39,1,2,0,2,74,12,2
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR.2 UMBRĂREȘTI-DEAL",425,UMBRĂREŞTI,77402,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:20:45",1007,1007,0,537,527,0,10,1110,573,514,23,2,7,1,13,2,1,41,7,56,2,5,1,3,372,1,0
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 59 (FOSTA ȘCOALĂ GIMNAZIALĂ ”NICOLAE MANTU”)",96,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:19:06",1357,1357,0,536,524,0,12,2000,1464,518,18,4,20,5,60,17,5,25,19,74,21,1,5,10,233,13,6
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 59 (FOSTA ȘCOALĂ GIMNAZIALĂ ”NICOLAE MANTU”)",95,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:12:03",1548,1548,0,625,611,0,14,2000,1375,606,19,4,22,2,64,17,9,27,28,76,23,3,4,2,301,23,1
18,GALAŢI,"GRĂDINIŢA CU PROGRAM NORMAL ”VIOLETA” PECHEA",373,PECHEA,76969,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:30:27",1279,1279,0,519,504,0,15,1411,892,483,36,1,3,1,18,4,4,20,8,65,6,6,0,1,320,23,3
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”MOTANUL ÎNCĂLȚAT” (GRĂDINIȚA CU PROGRAM PRELUNGIT ”PRICHINDEL” - GRĂDINIȚA ”PRICHINDEL” - GRĂDINIȚA NR. 62)",70,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:55:20",1456,1456,0,638,626,0,12,1602,964,619,19,6,20,2,72,20,6,40,23,73,21,3,3,7,296,22,5
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”MOTANUL ÎNCĂLȚAT” (GRĂDINIȚA CU PROGRAM PRELUNGIT ”PRICHINDEL” - GRĂDINIȚA ”PRICHINDEL” - GRĂDINIȚA NR. 62)",71,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:13:52",1369,1369,0,526,510,0,16,1517,991,502,24,4,14,5,39,10,8,22,19,59,24,1,1,6,265,22,3
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”MOTANUL ÎNCĂLȚAT” (GRĂDINIȚA CU PROGRAM PRELUNGIT ”PRICHINDEL” - GRĂDINIȚA ”PRICHINDEL” - GRĂDINIȚA NR. 62)",72,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:00:30",1300,1300,0,522,507,0,15,1431,909,500,22,7,23,2,67,21,6,27,15,54,35,1,1,8,202,25,6
18,GALAŢI,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 17",192,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:15:12",833,833,0,351,341,0,10,920,569,340,11,0,5,2,20,6,2,14,10,42,7,0,2,0,222,6,2
18,GALAŢI,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 17",191,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:04:02",1182,1182,0,546,543,0,3,1304,758,519,27,3,19,2,27,13,2,36,13,80,8,4,2,1,301,8,0
18,GALAŢI,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 1 COROD",266,COROD,75953,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:12:27",1184,1184,0,645,625,0,20,1200,555,605,40,8,17,1,11,2,2,30,3,75,11,6,0,0,430,2,7
18,GALAŢI,"GRADINITA CU PROGRAM PRELUNGIT NR.1 MATCA",344,MATCA,76692,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:01:54",1603,1603,0,887,873,0,14,1770,883,848,39,3,15,2,26,3,6,52,25,79,0,4,2,3,623,0,5
18,GALAŢI,"GRADINITA CU PROGRAM PRELUNGIT NR.1 MATCA",343,MATCA,76692,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:12:09",1484,1484,0,775,768,0,7,1636,861,741,34,5,9,0,19,5,3,34,7,58,5,7,0,0,580,4,5
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 47, ARONDATĂ GRĂDINIȚEI CU PROGRAM NORMAL ”ION CREANGĂ” (GRĂDINIȚA NR.47)",152,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 11:11:31",1900,1900,0,607,603,0,4,2091,1484,577,30,2,22,4,42,13,7,45,10,80,12,9,0,7,297,17,10
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 47, ARONDATĂ GRĂDINIȚEI CU PROGRAM NORMAL ”ION CREANGĂ” (GRĂDINIȚA NR.47)",154,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:27:47",1702,1702,0,244,236,0,8,2000,1756,232,12,2,5,3,10,3,4,19,8,40,5,0,0,2,109,19,3
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 47, ARONDATĂ GRĂDINIȚEI CU PROGRAM NORMAL ”ION CREANGĂ” (GRĂDINIȚA NR.47)",151,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:45:17",1761,1761,0,562,553,0,9,1954,1392,542,20,3,14,6,37,12,4,36,19,103,12,2,2,2,255,30,5
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 47, ARONDATĂ GRĂDINIȚEI CU PROGRAM NORMAL ”ION CREANGĂ” (GRĂDINIȚA NR.47)",153,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:00:12",1815,1815,0,549,537,0,12,1990,1441,536,13,5,25,3,30,9,3,36,9,96,13,3,2,5,255,35,7
18,GALAŢI,"GRĂDINIŢA CU PROGRAM PRELUNGIT PRICHINDEL",205,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:59:56",1129,1129,0,470,466,0,4,1244,774,458,12,1,13,3,23,13,5,22,9,70,17,0,1,4,266,7,4
18,GALAŢI,"GRĂDINIŢA CU PROGRAM PRELUNGIT PRICHINDEL",204,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:11:29",963,963,0,454,445,0,9,1064,610,439,15,3,13,0,30,8,2,18,12,80,14,2,1,2,250,2,2
18,GALAŢI,"GRĂDINIŢA MOSCU",217,"ORAŞ TÂRGU BUJOR",75472,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:57:43",961,961,0,543,504,0,39,1060,517,523,20,4,7,0,14,4,0,20,11,48,5,3,1,2,386,8,10
18,GALAŢI,"GRADINITA MOVILENI",407,ŞENDRENI,75114,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:32:13",558,558,0,317,307,0,10,616,299,300,17,2,15,1,37,3,3,20,6,34,1,0,1,2,165,5,5
18,GALAŢI,"GRĂDINIȚA NR.1 BRĂHĂȘEȘTI",246,BRĂHĂŞEŞTI,75766,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:43:22",1004,1004,0,433,413,0,20,1107,674,413,20,1,2,0,5,5,1,16,5,51,1,1,2,0,320,1,2
18,GALAŢI,"GRĂDINIȚA NR.1 BRĂHĂȘEȘTI",245,BRĂHĂŞEŞTI,75766,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:13:00",1387,1387,0,558,519,0,39,1531,972,517,41,3,9,0,4,3,0,26,4,62,6,2,0,1,394,2,1
18,GALAŢI,"GRADINIŢA NR.2 CĂSUŢA PITICILOR",214,"ORAŞ TÂRGU BUJOR",75472,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:21:10",1874,1874,0,325,306,0,19,2067,1742,295,30,0,1,0,6,4,1,6,0,24,2,2,3,2,241,1,2
18,GALAŢI,"GRADINIŢA NR.2 CĂSUŢA PITICILOR",213,"ORAŞ TÂRGU BUJOR",75472,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:29:21",1915,1915,0,369,363,0,6,2127,1758,353,16,0,0,0,10,3,1,16,7,36,1,3,2,2,264,1,7
18,GALAŢI,"GRADINITA NR. 3",338,LIEŞTI,76674,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:49:54",1464,1464,0,814,808,0,6,1617,809,674,134,7,2,3,12,0,8,41,6,88,0,6,0,3,493,1,4
18,GALAŢI,"GRADINIȚA SALCIA",422,UMBRĂREŞTI,77402,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:14:20",703,703,0,326,317,0,9,776,450,306,20,0,5,0,5,5,1,3,0,32,3,2,0,2,226,1,21
18,GALAŢI,"GRADINITA SERBESTII VECHI",408,ŞENDRENI,75114,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:00:06",805,805,0,431,421,0,10,882,451,414,17,1,10,4,34,5,4,21,8,92,13,2,1,3,200,13,3
18,GALAŢI,"GRADINITA SMULTI",401,SMULŢI,77260,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:50:59",1091,1091,0,738,597,0,141,1203,465,694,44,5,4,2,16,3,7,36,7,67,5,3,1,0,529,4,5
18,GALAŢI,"GRADINIȚA TORCEȘTI",424,UMBRĂREŞTI,77402,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:43:51",601,601,0,362,355,0,7,663,301,338,24,0,5,0,2,3,2,27,4,29,1,8,1,1,249,1,5
18,GALAŢI,"GRĂDINIŢA TUDOR VLADIMIRESCU,",410,"TUDOR VLADIMIRESCU",77313,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:02:41",1364,1364,0,835,814,0,21,1504,669,814,21,6,12,3,22,10,2,49,11,293,6,7,1,1,378,7,6
18,GALAŢI,"GRADINITA TULUCESTI",413,TULUCEŞTI,77331,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:44:29",1791,1791,0,866,835,0,31,1972,1106,846,20,4,25,2,35,6,2,43,11,78,21,4,1,5,556,8,45
18,GALAŢI,"LICEUL DE TRANSPORTURI AUTO ”TRAIAN VUIA” (COLEGIUL TEHNIC ”TRAIAN VUIA” - GRUP ŞCOLAR TRANSPORTURI AUTO)",116,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 11:32:51",1290,1290,0,515,503,0,12,1426,911,492,23,7,7,3,58,11,3,19,18,48,37,6,12,4,238,15,6
18,GALAŢI,"LICEUL DE TRANSPORTURI AUTO ”TRAIAN VUIA” (COLEGIUL TEHNIC ”TRAIAN VUIA” - GRUP ŞCOLAR TRANSPORTURI AUTO)",115,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:04:43",1198,1198,0,511,479,0,32,1323,825,481,16,1,13,2,54,16,4,20,19,53,28,3,5,2,246,10,5
18,GALAŢI,"LICEUL DE TRANSPORTURI AUTO ”TRAIAN VUIA” (COLEGIUL TEHNIC ”TRAIAN VUIA” - GRUP ŞCOLAR TRANSPORTURI AUTO)",117,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:48:49",1221,1221,0,485,478,0,7,1346,861,473,12,5,16,2,66,14,3,19,15,45,24,1,0,5,241,13,4
18,GALAŢI,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY” (GRUP ȘCOLAR INDUSTRIAL ”ANGHEL SALIGNY” - LICEUL INDUSTRIAL NR.9)",128,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:47:59",1819,1819,0,556,548,0,8,2000,1444,525,31,7,22,7,24,11,4,39,18,98,17,7,4,6,233,19,9
18,GALAŢI,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY” (GRUP ȘCOLAR INDUSTRIAL ”ANGHEL SALIGNY” - LICEUL INDUSTRIAL NR.9)",127,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:30:13",1670,1670,0,140,133,0,7,1850,1710,133,7,0,2,0,9,4,3,10,2,16,8,0,1,1,71,5,1
18,GALAŢI,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY” (GRUP ȘCOLAR INDUSTRIAL ”ANGHEL SALIGNY” - LICEUL INDUSTRIAL NR.9)",125,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:27:08",1818,1818,0,382,370,0,12,2016,1634,371,11,4,8,2,35,8,4,24,10,54,20,1,6,1,175,13,6
18,GALAŢI,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY” (GRUP ȘCOLAR INDUSTRIAL ”ANGHEL SALIGNY” - LICEUL INDUSTRIAL NR.9)",126,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:13:10",1669,1669,0,62,58,0,4,1862,1800,60,2,0,0,1,2,5,2,4,0,10,0,0,0,2,30,3,1
18,GALAŢI,"LICEUL TEHNOLOGIC ”AUREL VLAICU” (COLEGIUL TEHNIC ”AUREL VLAICU” - GRUP ȘCOLAR METALURGIC - LICEUL INDUSTRIAL NR. 3 )",157,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:38:12",1847,1847,0,668,658,0,10,2039,1371,643,25,8,24,4,43,20,4,44,18,82,42,2,3,10,308,22,9
18,GALAŢI,"LICEUL TEHNOLOGIC ”AUREL VLAICU” (COLEGIUL TEHNIC ”AUREL VLAICU” - GRUP ȘCOLAR METALURGIC - LICEUL INDUSTRIAL NR. 3 )",155,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:22:19",1649,1649,0,472,461,0,11,1815,1345,452,18,7,10,2,13,15,8,34,10,68,12,1,1,6,237,28,0
18,GALAŢI,"LICEUL TEHNOLOGIC ”AUREL VLAICU” (COLEGIUL TEHNIC ”AUREL VLAICU” - GRUP ȘCOLAR METALURGIC - LICEUL INDUSTRIAL NR. 3 )",156,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:08:53",1796,1796,0,207,187,0,20,1995,1788,198,9,1,9,2,14,0,0,19,4,35,3,1,0,3,92,9,6
18,GALAŢI,"LICEUL TEHNOLOGIC ”AUREL VLAICU” (COLEGIUL TEHNIC ”AUREL VLAICU” - GRUP ȘCOLAR METALURGIC - LICEUL INDUSTRIAL NR. 3 )",158,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:25:24",1754,1754,0,586,577,0,9,1934,1348,552,34,7,25,4,37,17,8,32,27,81,17,4,2,6,259,23,3
18,GALAŢI,"LICEUL TEHNOLOGIC ”CAROL I” (LICEUL TEHNOLOGIC CĂI FERATE - GRUP ȘCOLAR INDUSTRIAL TRANSPORTURI CF - LICEUL CFR)",164,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:01:30",1628,1628,0,577,567,0,10,1790,1213,562,15,7,25,2,56,17,8,31,22,68,22,1,2,5,270,18,8
18,GALAŢI,"LICEUL TEHNOLOGIC ”CAROL I” (LICEUL TEHNOLOGIC CĂI FERATE - GRUP ȘCOLAR INDUSTRIAL TRANSPORTURI CF - LICEUL CFR)",162,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:39:38",1713,1713,0,600,591,0,9,1890,1290,563,37,4,22,5,52,22,3,39,31,56,22,1,7,8,275,15,1
18,GALAŢI,"LICEUL TEHNOLOGIC ”CAROL I” (LICEUL TEHNOLOGIC CĂI FERATE - GRUP ȘCOLAR INDUSTRIAL TRANSPORTURI CF - LICEUL CFR)",163,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:49:06",1647,1647,0,610,607,0,3,1806,1196,592,18,4,26,5,54,21,3,32,22,69,27,3,3,6,300,17,0
18,GALAŢI,"LICEUL TEHNOLOGIC ”ELENA CARAGIANI”",210,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:01:29",1949,1949,0,260,250,0,10,2158,1898,251,9,5,6,1,14,6,3,14,2,32,5,0,4,3,154,0,2
18,GALAŢI,"LICEUL TEHNOLOGIC ” EREMIA GRIGORESCU”",216,"ORAŞ TÂRGU BUJOR",75472,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:52:40",979,979,0,567,538,0,29,1080,513,545,22,7,9,0,23,11,3,31,13,50,15,4,4,9,360,4,2
18,GALAŢI,"LICEUL TEHNOLOGIC ”GENERAL DE MARINA NICOLAE DUMITRESCU MAICAN” (LICEUL TEHNOLOGIC DE MARINĂ - GRUP ȘCOLAR INDUSTRIAL DE MARINĂ - LICEUL DE MARINĂ)",50,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:32:12",1282,1282,0,476,471,0,5,1418,942,452,24,6,8,2,55,18,6,21,18,59,31,4,2,5,193,22,2
18,GALAŢI,"LICEUL TEHNOLOGIC ”GENERAL DE MARINA NICOLAE DUMITRESCU MAICAN” (LICEUL TEHNOLOGIC DE MARINĂ - GRUP ȘCOLAR INDUSTRIAL DE MARINĂ - LICEUL DE MARINĂ)",49,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:20:26",1511,1511,0,553,525,0,28,1665,1112,524,29,4,20,7,41,7,9,41,22,76,14,3,2,8,238,25,7
18,GALAŢI,"LICEUL TEHNOLOGIC ”GENERAL DE MARINA NICOLAE DUMITRESCU MAICAN” (LICEUL TEHNOLOGIC DE MARINĂ - GRUP ȘCOLAR INDUSTRIAL DE MARINĂ - LICEUL DE MARINĂ)",48,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:11:37",1302,1297,5,405,393,5,7,1430,1025,380,25,2,14,6,27,18,6,36,8,59,9,0,2,3,160,23,7
18,GALAŢI,"LICEUL TEHNOLOGIC NR.1",283,CUDALBI,76157,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:30:23",1553,1553,0,865,817,0,48,1717,852,809,56,2,11,1,35,5,6,46,12,96,1,0,2,5,582,5,0
18,GALAŢI,"LICEUL TEHNOLOGIC OVIDIU CALEDONIU",196,"MUNICIPIUL TECUCI",75203,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:22:43",1277,1277,0,601,586,0,15,1406,805,574,27,8,14,4,33,8,3,47,12,89,8,3,3,2,325,6,9
18,GALAŢI,"LICEUL TEHNOLOGIC ”PAUL DIMO” (COLEGIUL TEHNIC ”PAUL DIMO” - LICEUL ENERGETIC NR.4)",144,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:11:24",1043,1043,0,390,383,0,7,1151,761,374,16,2,8,3,29,7,5,23,16,52,15,0,0,3,206,3,2
18,GALAŢI,"LICEUL TEHNOLOGIC ”PAUL DIMO” (COLEGIUL TEHNIC ”PAUL DIMO” - LICEUL ENERGETIC NR.4)",143,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:22:38",1389,1389,0,535,527,0,8,1540,1005,511,24,7,23,1,43,14,3,33,19,68,14,3,0,6,252,22,3
18,GALAŢI,"LICEUL TEHNOLOGIC ”PAUL DIMO” (COLEGIUL TEHNIC ”PAUL DIMO” - LICEUL ENERGETIC NR.4)",142,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:05:28",1339,1339,0,476,465,0,11,1480,1004,453,23,2,23,5,39,9,3,28,22,69,17,1,3,8,206,15,3
18,GALAŢI,"LICEUL TEHNOLOGIC ”PAUL DIMO” (COLEGIUL TEHNIC ”PAUL DIMO” - LICEUL ENERGETIC NR.4)",141,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:04:46",1324,1324,0,479,463,0,16,1462,983,463,16,2,24,1,23,12,2,39,13,66,11,3,0,5,230,24,8
18,GALAŢI,"LICEUL TEHNOLOGIC ”RADU NEGRU” (COLEGIUL TEHNIC ”RADU NEGRU” - GRUP ȘCOLAR ”RADU NEGRU”)",41,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:53:03",1789,1789,0,849,689,0,160,1976,1127,828,21,7,25,4,92,18,13,37,21,117,46,7,5,14,390,24,8
18,GALAŢI,"LICEUL TEHNOLOGIC ”RADU NEGRU” (COLEGIUL TEHNIC ”RADU NEGRU” - GRUP ȘCOLAR ”RADU NEGRU”)",40,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:29:43",1559,1559,0,685,514,0,171,1723,1038,649,36,10,24,4,65,15,4,33,23,140,0,3,2,8,297,16,5
18,GALAŢI,"LICEUL TEHNOLOGIC ”TUDOR VLADIMIRESCU”",411,"TUDOR VLADIMIRESCU",77313,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:25:06",923,923,0,487,467,0,20,1015,528,469,18,3,3,1,12,1,5,4,4,183,0,2,0,2,244,1,4
18,GALAŢI,"LICEUL TEHNOLOGIC ”TUDOR VLADIMIRESCU”",412,"TUDOR VLADIMIRESCU",77313,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:39:04",1160,1160,0,715,694,0,21,1277,562,688,27,3,12,5,19,10,2,48,10,289,4,1,1,1,277,2,4
18,GALAŢI,"LICEUL TEORETIC ”DUNAREA”",103,"MUNICIPIUL GALAŢI",75098,5,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:26:17",1267,1267,0,489,481,0,8,1389,900,477,12,3,4,8,42,5,6,10,28,73,14,6,15,15,230,18,0
18,GALAŢI,"LICEUL TEORETIC ”DUNAREA”",101,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:46:24",1083,1083,0,413,398,0,15,1197,784,394,19,7,15,2,48,12,2,24,11,39,22,1,2,6,188,12,3
