precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL PATRIOȚILOR-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL ROMÂNIA MARE-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi"
39,VASLUI,"ŞCOALA PRIMARĂ SAT BROSCOŞEŞTI",369,"LUNCA BANULUI",164749,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:54:00",341,341,0,213,198,0,15,400,196,197,7,1,22,1,1,1,0,4,0,144,4,0,0,16,1,1,1
39,VASLUI,"ŞCOALA PRIMARA, SAT BUDA",223,BOGDĂNEŞTI,162693,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:26:10",254,254,0,163,148,0,15,300,137,154,9,1,7,3,0,0,1,2,1,45,84,0,2,4,0,1,3
39,VASLUI,"ŞCOALA PRIMARĂ, SAT CĂLIMĂNEŞTI",423,PUIEŞTI,165470,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:22:05",288,288,0,162,152,0,10,300,138,146,16,2,34,0,1,1,0,0,1,94,2,0,2,8,1,0,0
39,VASLUI,"ŞCOALA PRIMARĂ SAT CĂPUŞNENI",364,LIPOVĂŢ,164687,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:05:29",195,195,0,109,101,0,8,200,91,106,3,2,11,0,0,0,0,2,0,87,3,0,0,0,0,0,1
39,VASLUI,"ȘCOALA PRIMARĂ SAT CÂRJA",156,"ORAŞ MURGENI",164981,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:02:15",732,732,0,408,373,0,35,800,392,373,35,2,82,4,3,1,1,2,4,237,14,0,2,16,2,3,0
39,VASLUI,"ŞCOALA PRIMARĂ SAT CĂZĂNEȘTI",166,"ORAŞ NEGREŞTI",161856,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:44:25",325,325,0,166,158,0,8,400,234,153,13,0,16,1,0,1,0,1,0,115,11,0,1,4,0,0,3
39,VASLUI,"ŞCOALA PRIMARĂ, SAT CETĂŢUIA",424,PUIEŞTI,165470,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:07:24",312,312,0,221,209,0,12,400,179,209,12,0,24,1,0,3,0,1,0,166,7,0,0,2,0,1,4
39,VASLUI,"ŞCOALA PRIMARĂ SAT CIOATELE",167,"ORAŞ NEGREŞTI",161856,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:58:27",289,289,0,155,148,0,7,301,146,146,9,0,24,5,1,0,0,4,0,85,10,0,0,11,0,3,3
39,VASLUI,"ȘCOALA PRIMARĂ,SAT CIOFENI",540,ZĂPODENI,167071,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:29:11",101,101,0,78,64,0,14,200,122,75,3,4,9,0,0,0,1,1,0,42,11,0,1,6,0,0,0
39,VASLUI,"ŞCOALA PRIMARĂ SAT COPĂCEANA",311,FĂLCIU,163832,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:02:58",396,396,0,212,197,0,15,400,188,189,23,1,10,2,1,1,0,4,1,154,5,0,1,6,2,0,1
39,VASLUI,"ŞCOALA PRIMARĂ SAT CORBU",366,LIPOVĂŢ,164687,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:06:48",440,440,0,221,214,0,7,500,279,208,13,1,28,1,0,1,1,5,1,139,11,0,1,13,2,3,1
39,VASLUI,"ŞCOALA PRIMARA SAT CORODESTI",330,GHERGHEŞTI,163967,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:28:33",159,159,0,89,80,0,9,200,111,77,12,2,23,0,1,0,0,0,0,48,2,0,0,1,0,0,0
39,VASLUI,"ŞCOALA PRIMARĂ, SAT CRISTEŞTI",425,PUIEŞTI,165470,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:15:42",342,342,0,212,201,0,11,400,188,200,12,0,97,3,0,0,1,2,0,77,2,0,2,13,0,1,2
39,VASLUI,"ŞCOALA PRIMARA,SAT CURSEŞTI DEAL",435,PUNGEŞTI,165611,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:53:17",170,170,0,101,101,0,0,200,99,91,10,0,6,1,0,0,0,0,0,82,0,0,0,1,1,0,0
39,VASLUI,"ŞCOALA PRIMARA, SAT CURSEŞTI VALE",436,PUNGEŞTI,165611,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:18:13",196,196,0,109,105,0,4,200,91,101,8,1,3,0,0,1,0,1,0,80,9,0,2,4,0,0,0
39,VASLUI,"ȘCOALA PRIMARĂ SAT DEALU MARE",549,ZORLENI,167179,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:03:07",209,209,0,107,98,0,9,300,193,98,9,2,20,0,0,2,0,2,1,54,6,0,1,8,0,1,1
39,VASLUI,"ȘCOALA PRIMARĂ, SAT DELEA",541,ZĂPODENI,167071,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:57:39",171,171,0,96,92,0,4,200,104,91,5,0,7,3,1,0,2,0,2,60,7,1,0,3,0,0,5
39,VASLUI,"ȘCOALA PRIMARĂ, SAT DOBROSLOVEȘTI",542,ZĂPODENI,167071,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:13:33",272,272,0,165,143,0,22,300,135,155,10,2,36,1,1,0,0,2,1,99,7,0,2,3,0,1,0
39,VASLUI,"ŞCOALA PRIMARA SAT DRĂGEŞTI",495,TODIREŞTI,166413,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:07:49",313,313,0,155,151,0,4,400,245,142,13,2,13,6,1,3,0,3,0,101,0,0,0,7,1,3,2
39,VASLUI,"ŞCOALA PRIMARĂ SAT DRAXENI (CONTAINER MODULAR)",331,GHERGHEŞTI,163967,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:48:37",112,112,0,67,58,0,9,200,133,59,8,0,15,1,0,0,0,0,0,37,2,0,1,2,1,0,0
39,VASLUI,"ŞCOALA PRIMARĂ, SAT DRÎNCENI",293,DRÂNCENI,163618,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:01:48",557,557,0,190,175,0,15,600,410,174,16,1,19,2,0,3,0,1,1,113,13,0,2,14,1,4,0
39,VASLUI,"ŞCOALA PRIMARA SAT DRUJEŞTI",196,BĂCANI,162327,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:26:11",368,368,0,219,216,0,3,400,181,210,9,0,63,21,1,0,1,0,3,93,9,0,1,9,1,6,2
39,VASLUI,"ŞCOALA PRIMARĂ, SAT FÎNTÎNELE",426,PUIEŞTI,165470,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:11:31",97,97,0,68,58,0,10,100,32,66,2,2,21,2,0,0,0,0,0,33,2,0,0,3,1,2,0
39,VASLUI,"ŞCOALA PRIMARĂ SAT FOCŞA",370,"LUNCA BANULUI",164749,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:46:55",140,140,0,106,95,0,11,200,94,94,12,0,14,0,1,0,0,1,0,66,5,0,0,6,0,1,0
39,VASLUI,"ŞCOALA PRIMARĂ, SAT FULGU",427,PUIEŞTI,165470,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:03:17",114,114,0,77,72,0,5,200,123,77,0,0,18,0,0,0,0,0,0,55,0,0,0,1,0,1,2
39,VASLUI,"ŞCOALA PRIMARĂ,SAT GÎLŢEŞTI",428,PUIEŞTI,165470,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:54:31",114,114,0,81,70,0,11,200,119,72,9,0,20,0,0,0,0,3,0,49,0,0,0,0,0,0,0
39,VASLUI,"SCOALA PRIMARĂ SAT GLODENI",168,"ORAŞ NEGREŞTI",161856,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:28:56",218,218,0,111,99,0,12,300,189,104,7,1,15,1,0,1,1,2,0,50,19,0,1,7,1,3,2
39,VASLUI,"SCOALA PRIMARA ,SAT HORGA",306,EPURENI,163789,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:56:20",305,305,0,145,142,0,3,400,255,138,7,0,15,2,0,0,0,1,0,105,4,0,0,6,2,2,1
39,VASLUI,"ŞCOALA PRIMARĂ, SAT HOROIATA",224,BOGDĂNEŞTI,162693,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:25:37",135,135,0,94,85,0,9,200,106,92,2,2,15,1,0,0,2,1,1,26,41,0,0,3,0,0,0
39,VASLUI,"SCOALA PRIMARA SAT HREASCA",248,COROIEŞTI,163057,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:04:51",314,314,0,134,128,0,6,400,266,126,8,2,29,1,0,0,1,1,0,86,0,0,0,5,1,0,0
39,VASLUI,"ŞCOALA PRIMARA SAT HUC",496,TODIREŞTI,166413,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:37:46",470,470,0,246,243,0,3,500,254,229,17,1,19,1,0,1,0,4,0,180,1,1,1,14,0,5,1
39,VASLUI,"ŞCOALA PRIMARĂ,SAT IEZER",429,PUIEŞTI,165470,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:04:56",221,221,0,119,112,0,7,300,181,109,10,0,12,1,0,1,1,1,0,82,2,0,0,6,0,2,1
39,VASLUI,"ȘCOALA PRIMARĂ SAT LĂȚEȘTI",158,"ORAŞ MURGENI",164981,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:24:10",266,255,11,136,125,0,11,300,164,125,11,4,8,3,0,0,0,1,0,100,3,0,0,3,1,2,0
39,VASLUI,"ŞCOALA PRIMARĂ SAT LUNCA VECHE",371,"LUNCA BANULUI",164749,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:24:11",75,75,0,39,37,0,2,100,61,35,4,0,1,0,0,0,0,1,0,26,1,0,0,3,1,0,2
39,VASLUI,"ŞCOALA PRIMARĂ SAT MÎNJEŞTI",385,"MUNTENII DE JOS",164936,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:41:23",628,628,0,514,364,0,150,700,186,466,48,2,64,0,1,1,2,8,9,327,9,0,7,18,0,12,6
39,VASLUI,"ŞCOALA PRIMARĂ SAT. MÎNZAŢI",348,IBĂNEŞTI,167222,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:15:49",502,502,0,344,325,0,19,600,256,313,31,1,16,0,0,2,1,6,5,259,13,0,0,4,1,1,4
39,VASLUI,"ŞCOALA PRIMARĂ SAT MOARA DOMNEASCĂ",510,VĂLENI,166636,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:36:43",1312,1312,0,516,512,0,4,1400,884,470,46,11,95,1,5,2,2,5,16,234,28,0,5,27,9,16,14
39,VASLUI,"SCOALA PRIMARA SAT NOU",155,"ORAŞ MURGENI",164981,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:57:01",1180,1180,0,374,367,0,7,1200,826,342,32,5,150,2,1,2,0,4,2,166,5,0,1,2,0,1,1
39,VASLUI,"ŞCOALA PRIMARĂ SAT ODAIA BOGDANA",312,FĂLCIU,163832,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:59:14",241,241,0,139,129,0,10,300,161,133,6,1,23,5,0,1,0,1,0,75,13,0,1,11,1,1,0
39,VASLUI,"ŞCOALA PRIMARĂ SAT OŢETOAIA",372,"LUNCA BANULUI",164749,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:00:46",636,636,0,330,320,0,10,700,370,306,24,2,46,3,1,2,1,5,1,213,6,0,2,19,1,2,2
39,VASLUI,"ŞCOALA PRIMARĂ SAT PĂDURENI",397,OŞEŞTI,165130,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:41:29",271,271,0,135,128,0,7,300,165,110,25,0,30,0,0,3,0,1,1,71,2,0,0,0,0,1,1
39,VASLUI,"ŞCOALA PRIMARĂ SAT PĂLTINIŞ",202,BĂCEŞTI,162381,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:08:36",271,271,0,152,148,0,4,300,148,131,21,3,8,1,0,1,0,0,1,110,3,0,0,3,1,0,0
39,VASLUI,"ŞCOALA PRIMARA SAT PLOPOASA",497,TODIREŞTI,166413,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:23:32",199,199,0,121,111,0,10,200,79,115,6,1,9,1,0,0,0,2,0,97,3,0,0,2,0,0,0
39,VASLUI,"ȘCOALA PRIMARĂ SAT POIANA",170,"ORAŞ NEGREŞTI",161856,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:05:04",201,201,0,105,103,0,2,300,195,97,8,0,11,0,0,1,2,0,4,69,6,0,0,1,0,2,1
39,VASLUI,"ȘCOALA PRIMARĂ, SAT PORTARI",543,ZĂPODENI,167071,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:46:50",1290,1289,1,314,278,1,35,1400,1086,286,28,8,27,5,1,0,1,2,3,198,16,4,4,7,2,5,3
39,VASLUI,"ȘCOALA PRIMARĂ SAT RAIU",159,"ORAŞ MURGENI",164981,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:57:56",506,506,0,210,204,0,6,600,390,193,17,1,35,1,0,0,0,1,0,140,2,0,0,8,1,4,0
39,VASLUI,"ŞCOALA PRIMARĂ, SAT ROTARI",431,PUIEŞTI,165470,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:03:31",101,101,0,65,58,0,7,200,135,62,3,1,15,10,0,0,0,0,0,34,1,0,0,1,0,0,0
39,VASLUI,"ŞCOALA PRIMARĂ,SAT RUŞI",432,PUIEŞTI,165470,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:06:38",287,287,0,180,168,0,12,300,120,163,17,3,44,3,1,1,0,0,0,98,1,0,0,10,0,1,1
39,VASLUI,"ȘCOALA PRIMARĂ SAT SCHINENI",161,"ORAŞ MURGENI",164981,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:02:19",335,335,0,182,167,0,15,400,218,170,12,0,7,1,0,0,0,2,0,147,7,0,1,2,0,2,1
39,VASLUI,"ŞCOALA PRIMARA SAT SILIŞTEA",498,TODIREŞTI,166413,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:04:56",308,307,1,160,155,0,5,400,240,146,14,0,22,1,1,0,0,2,3,95,5,1,0,8,0,5,3
39,VASLUI,"ŞCOALA PRIMARA,SAT SILIŞTEA",437,PUNGEŞTI,165611,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:17:35",199,199,0,116,112,0,4,200,84,109,7,0,12,0,0,0,0,0,0,88,6,0,1,1,0,1,0
39,VASLUI,"ŞCOALA PRIMARĂ SAT SIMILA",552,ZORLENI,167179,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:00:15",1144,1144,0,557,549,0,8,1300,743,533,24,13,89,12,3,4,3,7,10,265,64,1,12,17,4,13,16
39,VASLUI,"ŞCOALA PRIMARA SAT SOFRONEŞTI",499,TODIREŞTI,166413,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:53:34",128,122,6,60,52,1,7,200,140,55,5,1,9,2,0,0,0,3,1,31,2,0,0,2,2,0,2
39,VASLUI,"ŞCOALA PRIMARA, SAT STEJARU",438,PUNGEŞTI,165611,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:25:11",198,198,0,106,101,0,5,200,94,96,10,1,7,0,0,0,0,0,0,83,4,0,0,1,0,0,0
39,VASLUI,"SCOALA PRIMARA - SAT STROIESTI",492,TĂTĂRĂNI,166315,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:48:31",244,244,0,137,129,0,8,300,163,127,10,1,14,1,0,1,1,5,3,84,4,0,0,8,2,2,1
39,VASLUI,"ȘCOALA PRIMARĂ, SAT TELEJNA",544,ZĂPODENI,167071,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:29:12",292,292,0,182,164,0,18,300,118,174,8,3,26,2,1,0,0,1,1,111,22,0,2,3,0,1,1
39,VASLUI,"ŞCOALA PRIMARĂ SAT ŢIBĂNEŞTII BUHLII",203,BĂCEŞTI,162381,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 12:12:26",162,162,0,86,72,0,14,200,114,83,3,1,10,0,0,1,0,0,0,60,6,1,0,4,0,0,0
39,VASLUI,"ŞCOALA PRIMARA, SAT TOPORĂŞTI",439,PUNGEŞTI,165611,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:32:19",507,507,0,281,273,0,8,600,319,260,21,2,43,2,1,2,0,2,1,181,6,0,1,15,1,3,0
39,VASLUI,"ŞCOALA PRIMARĂ, SAT ULEA",225,BOGDĂNEŞTI,162693,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:41:17",271,255,16,178,154,16,8,300,122,155,23,2,12,3,1,1,0,0,0,56,70,0,0,8,0,1,1
39,VASLUI,"ȘCOALA PRIMARĂ, SAT UNCEȘTI",545,ZĂPODENI,167071,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:43:34",272,272,0,161,142,0,19,300,139,150,11,2,19,0,0,0,0,6,0,110,9,0,1,0,1,0,2
39,VASLUI,"SCOALA PRIMARA, SATU NOU",388,"MUNTENII DE SUS",167302,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:23:06",1086,1086,0,424,417,0,7,1200,776,392,32,5,53,5,0,5,4,4,5,224,33,3,2,26,0,6,17
39,VASLUI,"ŞCOALA PRIMARĂ, SATU-NOU",387,"MUNTENII DE SUS",167302,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:05:46",1164,1164,0,444,444,0,0,1300,856,407,37,3,52,4,3,3,1,1,2,249,38,0,7,16,4,7,17
39,VASLUI,"ŞCOALA PRIMARA SAT VALEA -POPII",500,TODIREŞTI,166413,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:06:31",83,83,0,49,44,0,5,100,51,47,2,0,8,0,0,0,0,1,2,34,1,0,0,1,0,0,0
39,VASLUI,"ŞCOALA PRIMARA SAT VIIŞOARA",501,TODIREŞTI,166413,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:03:26",95,95,0,67,59,0,8,100,33,62,5,0,14,0,0,0,0,2,1,43,1,0,0,1,0,0,0
39,VASLUI,"ŞCOALA PRIMARĂ, SAT VIȘINARI",227,BOGDĂNEŞTI,162693,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:10:54",157,157,0,83,69,0,14,201,118,78,5,1,5,1,0,1,1,1,1,29,33,0,2,2,0,0,1
39,VASLUI,"ŞCOALA PRIMARĂ SAT VOVRIEŞTI",204,BĂCEŞTI,162381,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:41:59",231,231,0,112,97,0,15,300,188,104,8,4,8,0,1,0,0,1,0,69,10,1,1,2,1,3,3
39,VASLUI,"ŞCOALA PRIMARA ,SAUCA",362,LAZA,164598,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:42:22",867,867,0,381,378,0,3,1000,619,361,20,1,42,0,0,0,3,3,5,228,23,1,6,22,1,17,9
39,VASLUI,"ŞCOALA PRIMARA SIPENI",216,BLĂGEŞTI,162559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:13:46",54,54,0,52,29,0,23,101,49,48,4,0,34,0,0,0,0,0,0,10,1,0,0,2,0,1,0
39,VASLUI,"ŞCOALA PRIMARĂ, SLOBOZIA",326,GÂRCENI,164062,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:25:38",367,367,0,223,217,0,6,400,177,208,15,1,14,1,0,1,0,1,0,180,3,1,1,2,3,0,0
39,VASLUI,"ŞCOALA PRIMARĂ STOIŞEŞTI",191,BANCA,162194,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:42:57",470,470,0,300,290,0,10,500,200,274,26,0,26,0,0,0,0,0,2,202,10,1,0,17,1,8,7
39,VASLUI,"ŞCOALĂ PRIMARĂ STROE BELLOESCU CUPLATĂ CU GRĂDINIŢĂ – PROGRAM NORMAL",334,GRIVIŢA,164133,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:08:07",422,422,0,184,172,0,12,500,316,166,18,0,14,1,1,0,0,2,3,134,3,0,1,7,0,0,0
39,VASLUI,"ŞCOALA PRIMARĂ STUHULEŢ",213,BEREZENI,162498,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:50:49",158,158,0,74,68,0,6,200,126,70,4,0,39,0,0,0,0,0,0,26,1,0,0,1,2,1,0
39,VASLUI,"ŞCOALA PRIMARA TĂTĂRĂNI",267,DĂNEŞTI,163253,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:33:34",149,149,0,75,67,0,8,200,125,65,10,4,9,2,1,1,0,1,3,39,4,0,0,1,0,0,0
39,VASLUI,"ŞCOALA PRIMARĂ TATOMIREŞTI",452,REBRICEA,165719,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:22:26",263,257,6,134,122,6,6,300,166,129,5,2,9,0,1,1,0,1,1,109,1,0,0,3,0,0,1
39,VASLUI,"SCOALA PRIMARA TEIŞORU",443,PUŞCAŞI,167320,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:19:48",430,430,0,158,150,0,8,500,342,145,13,0,19,2,0,2,2,1,0,111,2,0,0,4,1,1,0
39,VASLUI,"ŞCOALA PRIMARĂ, TROHAN",327,GÂRCENI,164062,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:03:37",184,184,0,93,87,0,6,200,107,89,4,0,6,1,0,1,0,0,2,72,5,0,0,2,0,0,0
39,VASLUI,"ŞCOALA PRIMARĂ TUFEŞTII DE JOS",453,REBRICEA,165719,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:58:54",316,316,0,163,158,0,5,400,237,148,15,1,26,0,1,0,1,3,0,91,5,0,2,11,1,2,4
39,VASLUI,"ŞCOALA PRIMARĂ TULEŞTI",290,DRAGOMIREŞTI,163486,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:55:19",139,139,0,77,67,0,10,200,123,68,9,1,10,1,0,0,0,0,0,49,5,0,2,0,0,0,0
39,VASLUI,"ŞCOALA PRIMARA TUNSEŞTI",231,BOGDĂNIŢA,162791,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:53:25",232,232,0,140,129,0,11,300,160,126,14,1,44,0,0,2,1,3,0,63,6,0,2,2,1,1,0
39,VASLUI,"ŞCOALA PRIMARĂ URDEŞTI",282,DODEŞTI,167286,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:41:43",202,202,0,136,115,0,21,300,164,131,5,4,26,0,0,0,1,1,1,89,1,0,1,7,0,0,0
39,VASLUI,"ŞCOALA PRIMARĂ URLAŢI",280,"DIMITRIE CANTEMIR",164277,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:49:35",180,180,0,109,99,0,10,200,91,103,6,1,15,1,0,2,0,0,0,76,1,1,0,2,0,2,2
39,VASLUI,"ȘCOALA PRIMARĂ VADURILE",346,IANA,164339,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:21:29",237,237,0,114,108,0,6,300,186,103,11,1,12,1,0,0,0,3,0,77,5,0,0,2,0,0,2
39,VASLUI,"ŞCOALA PRIMARĂ VALEA LUI DARIE",459,ROŞIEŞTI,165817,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:22:49",447,447,0,230,201,0,29,500,270,210,20,7,34,2,0,0,0,0,0,137,17,0,0,12,0,0,1
39,VASLUI,"ŞCOALA PRIMARA VALEA LUNGĂ",523,VINDEREI,166770,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:58:17",390,390,0,134,130,0,4,400,266,119,15,2,12,0,1,0,0,0,2,84,0,0,1,12,2,2,1
39,VASLUI,"ŞCOALA PRIMARĂ VALEA MARE",302,DUMEŞTI,163734,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:36:23",690,690,0,354,346,0,8,800,446,320,34,4,94,3,0,2,0,4,0,188,13,1,2,6,2,1,0
39,VASLUI,"ŞCOALA PRIMARA VĂLENI",402,PĂDURENI,165185,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:34:09",811,811,0,379,353,0,26,900,521,337,42,0,64,1,0,2,1,6,5,218,22,1,6,2,3,4,2
39,VASLUI,"ȘCOALA PRIMARĂ VĂLENI",516,VIIŞOARA,166707,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:38:33",99,99,0,61,46,0,15,100,39,59,2,0,10,1,2,1,0,0,0,37,2,0,0,0,2,3,1
39,VASLUI,"ȘCOALA PRIMARĂ VILTOTEȘTI",517,VIIŞOARA,166707,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:33:16",142,142,0,83,62,0,21,206,123,78,5,0,3,1,0,0,0,2,2,65,1,0,0,4,0,0,0
39,VASLUI,"ŞCOALA PRIMARĂ ZGURA",394,OLTENEŞTI,165069,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:29:41",58,58,0,44,34,0,10,100,56,41,3,1,3,0,0,1,0,0,0,33,2,0,0,0,1,0,0
39,VASLUI,"SCOALA PROFESIONALA SPECIALĂ ”SF.ECATERINA”",135,"MUNICIPIUL HUŞI",161829,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:24:35",1530,1530,0,425,417,0,8,1600,1175,408,17,4,107,2,3,4,4,1,17,193,32,0,3,15,4,11,8
39,VASLUI,"ŞCOALA SUCEVENI",220,BOGDANA,162595,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:25:20",144,144,0,83,75,0,8,200,117,79,4,0,15,0,0,2,0,0,0,56,2,0,2,2,0,0,0
39,VASLUI,"ŞCOALA VALEA OANEI",357,IVĂNEŞTI,164393,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:43:06",208,208,0,98,90,0,8,300,202,87,11,0,19,1,0,0,0,1,1,51,4,0,2,6,1,0,1
39,VASLUI,"ŞCOALA VERDEŞ",221,BOGDANA,162595,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:19:14",157,157,0,79,77,0,2,200,121,73,6,1,16,0,0,0,0,0,0,52,0,0,0,3,0,0,1
39,VASLUI,"ŞCOALA VIZURENI",507,TUTOVA,166529,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:37:00",133,133,0,105,77,0,28,200,95,96,9,2,30,0,0,0,0,1,0,48,1,1,0,11,0,1,1
