precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL PATRIOȚILOR-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ROMÂNIA MARE-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA AUR-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „LUCIAN BLAGA”",65,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:36:33",1090,1090,0,520,509,0,11,1200,680,509,11,34,5,1,4,7,18,3,20,3,10,61,162,46,14,23,98
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „LUCIAN BLAGA”",66,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:17:39",993,993,0,471,445,0,26,1100,629,452,19,34,2,1,1,4,13,4,10,2,5,48,149,66,14,25,74
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „LUCIAN BLAGA”",68,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:00:06",1492,1492,0,605,583,0,22,1600,995,588,17,49,6,9,3,12,24,5,16,6,4,37,207,89,17,29,75
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ ”LUCIAN BLAGA” CORP C",316,FĂRCAŞA,108106,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:56:06",1466,1466,0,1011,946,0,65,1600,589,961,50,15,9,9,3,4,17,0,45,7,2,14,600,136,20,21,59
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „MIHAI EMINESCU”",156,"ORAŞ SĂLIŞTEA DE SUS",108892,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:16:45",1508,1508,0,647,629,0,18,1700,1053,595,52,11,9,5,2,5,5,3,22,18,10,6,360,74,16,6,43
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „MIHAI EMINESCU” LOCAL CENTRU 2",157,"ORAŞ SĂLIŞTEA DE SUS",108892,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:56:34",1025,1025,0,452,445,0,7,1100,648,410,42,3,3,7,1,1,3,1,25,24,6,2,241,45,7,8,33
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „MIHAIL SADOVEANU”",58,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:48:54",1190,1190,0,531,524,0,7,1300,769,510,21,9,4,8,5,12,13,5,16,1,5,9,258,98,11,10,46
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „MIHAIL SADOVEANU”",57,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:32:05",1252,1252,0,597,584,0,13,1400,803,566,31,18,4,8,3,16,17,2,21,8,11,14,258,113,20,12,41
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „MIRCEA VULCANESCU”",241,BÂRSANA,107314,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:19:14",1452,1452,0,740,735,0,5,1600,860,697,43,7,2,7,1,4,9,0,20,3,1,2,521,80,12,15,13
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „MIRCEA VULCĂNESCU”",242,BÂRSANA,107314,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:34:17",1161,1161,0,637,632,0,5,1300,663,609,28,3,3,8,3,0,1,5,30,6,4,5,448,59,10,10,14
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „NICHITA STĂNESCU”",8,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:07:36",1549,1549,0,771,746,0,25,1700,929,749,19,62,6,6,4,11,17,7,20,12,4,98,223,103,18,33,125
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „NICHITA STĂNESCU”",9,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:32:25",1421,1421,0,696,609,0,87,1600,923,645,32,51,4,4,2,16,17,7,18,5,5,67,202,101,8,24,114
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „NICOLAE BĂLCESCU”",56,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:39:12",1303,1303,0,566,558,0,8,1400,834,512,54,12,7,8,3,11,16,1,28,10,8,47,211,91,10,4,45
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „NICOLAE BĂLCESCU”",55,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:55:58",1545,1545,0,641,631,0,10,1700,1059,590,51,19,8,10,5,6,29,5,26,17,5,65,203,89,16,14,73
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „NICOLAE IORGA”",19,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:01:56",1050,1050,0,473,454,0,19,1100,627,461,12,46,4,0,1,15,15,4,16,7,3,59,139,43,14,11,84
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „NICOLAE IORGA”",18,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:07:52",794,794,0,383,358,0,25,918,535,372,11,33,1,2,2,8,5,4,6,10,4,60,110,40,5,16,66
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ NR. 13",59,"MUNICIPIUL BAIA MARE",106318,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:02:41",1398,1398,0,668,652,0,16,1500,832,598,70,20,7,5,4,15,9,5,28,10,7,13,326,76,12,17,44
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ NR. 18",26,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:25:25",1404,1404,0,593,569,0,24,1600,1007,571,22,44,9,6,6,10,22,5,23,5,7,49,165,96,16,23,85
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ NR. 18",27,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:42:16",1375,1375,0,535,526,0,9,1500,965,518,17,20,4,10,2,9,19,5,23,5,5,37,177,97,24,17,64
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ NR.1, CORP B",334,LEORDINA,108240,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:37:07",1440,1440,0,871,826,0,45,1600,729,755,114,3,82,18,6,1,5,1,19,3,10,3,398,126,7,7,66
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ NR. 4",363,"POIENILE DE SUB MUNTE",108473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:32:39",1089,1089,0,575,568,0,7,1200,625,515,60,1,1,23,1,0,20,0,163,0,0,7,177,116,3,2,1
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ NR. 4, HORB",361,"POIENILE DE SUB MUNTE",108473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:21:49",1140,1140,0,548,545,0,3,1300,752,469,79,2,6,12,0,0,2,0,104,2,3,3,194,131,3,2,5
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ NR. 4, STRUCTURA LUHEI",362,"POIENILE DE SUB MUNTE",108473,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:21:04",908,908,0,505,496,0,9,1000,492,460,45,0,0,21,1,2,2,0,97,0,2,3,174,155,1,0,2
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ NR. 7",221,"ORAŞ VIŞEU DE SUS",106979,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 17:38:56",1666,1666,0,729,714,0,15,1800,1071,694,33,8,3,12,3,1,1,1,41,11,2,6,508,67,13,5,12
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ NR. 7",222,"ORAŞ VIŞEU DE SUS",106979,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 17:11:44",1474,1474,0,559,538,0,21,2400,1841,543,16,19,0,1,3,1,8,5,31,15,3,19,341,59,8,9,21
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „OCTAVIAN GOGA”",61,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:48:10",1177,1177,0,551,535,0,16,1300,749,537,14,40,4,3,5,9,13,3,13,4,3,167,122,54,12,16,69
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „OCTAVIAN GOGA”",60,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:44:39",1105,1105,0,560,501,0,59,1200,640,539,21,51,6,3,0,6,6,3,11,1,4,129,134,68,30,26,61
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ REGINA ELISABETA",234,BĂIUŢ,107154,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:10:05",1180,1180,0,633,611,0,22,1300,667,587,46,5,8,5,6,2,15,3,15,0,3,151,255,57,7,15,40
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „SIMION BĂRNUȚIU”",81,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:01:56",1971,1971,0,760,744,0,16,2115,1355,729,31,43,7,9,8,14,25,4,33,16,7,36,254,105,36,35,97
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „SIMION BĂRNUȚIU”",82,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:07:27",1928,1928,0,882,872,0,10,2100,1218,860,22,58,7,5,5,13,17,7,31,10,14,65,294,128,21,36,149
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ VADU IZEI",426,"VADU IZEI",106648,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:58:27",1022,1022,0,583,575,0,8,1100,517,551,31,9,2,6,1,0,4,2,23,3,5,3,305,137,10,20,21
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ VADU IZEI",427,"VADU IZEI",106648,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:07:43",1009,1009,0,557,534,0,23,1100,543,539,18,9,0,8,2,0,9,3,18,5,3,1,349,103,8,7,14
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „VASILE ALECSANDRI”",75,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:22:55",1467,1467,0,546,537,0,9,1600,1054,531,15,33,9,6,10,10,28,4,20,5,6,46,176,86,15,17,60
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „VASILE ALECSANDRI”",74,"MUNICIPIUL BAIA MARE",106318,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:30:37",1353,1353,0,500,486,0,14,1500,1000,479,21,19,2,5,7,11,27,5,29,7,12,18,151,70,24,21,71
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „VASILE ALECSANDRI”",73,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:05:37",1468,1451,17,523,506,0,17,1590,1049,505,18,35,6,8,8,11,14,6,31,4,3,17,154,83,32,23,70
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „VASILE ALECSANDRI”",76,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:40:22",1199,1199,0,418,411,0,7,1300,882,398,20,15,5,6,6,13,15,1,24,4,4,22,141,67,8,17,50
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „VASILE ALECSANDRI”",72,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:58:50",1389,1389,0,555,542,0,13,1500,945,542,13,28,4,4,4,11,28,4,28,5,6,37,162,106,27,21,67
26,MARAMUREŞ,"ŞCOALA GÎRLEA",139,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:49:02",1081,1081,0,515,501,0,14,1200,685,486,29,0,4,1,0,2,6,0,75,5,2,2,277,97,0,8,7
26,MARAMUREŞ,"ŞCOALA MAGHIARĂ",161,"ORAŞ SEINI",108963,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:10:49",1286,1286,0,659,628,0,31,1400,741,633,26,14,2,11,1,2,12,0,29,3,8,82,330,75,24,10,30
26,MARAMUREŞ,"ȘCOALA „NĂNEȘTI”",244,BÂRSANA,107314,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:57:40",534,534,0,318,305,0,13,600,282,305,13,0,2,3,0,0,0,0,10,1,0,3,224,37,2,1,22
26,MARAMUREŞ,"ȘCOALA NEJNI CRAI",360,"POIENILE DE SUB MUNTE",108473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:37:13",1133,1133,0,583,570,0,13,1200,617,515,68,6,4,34,0,0,4,3,142,3,2,7,196,82,3,1,28
26,MARAMUREŞ,"ŞCOALA NOUĂ",310,DUMBRĂVIŢA,108035,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:19:32",925,925,0,617,591,0,26,1000,383,589,28,12,2,4,5,6,10,1,18,6,0,4,390,62,22,11,36
26,MARAMUREŞ,"ŞCOALA NR. 1",131,"ORAŞ BORŞA",106746,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:17:04",1376,1376,0,581,573,0,8,1500,919,547,34,5,8,8,3,3,8,2,75,15,8,4,267,96,4,7,34
26,MARAMUREŞ,"ŞCOALA NR. 1",130,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:38:54",1211,1211,0,416,406,0,10,1300,886,392,22,5,6,7,1,1,5,0,36,4,2,2,227,73,4,4,15
26,MARAMUREŞ,"ŞCOALA NR. 7",149,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:37:49",1346,1346,0,508,499,0,9,1500,992,481,17,2,7,5,5,0,6,3,57,3,4,26,210,125,11,7,10
26,MARAMUREŞ,"ŞCOALA NR. 7",148,"ORAŞ BORŞA",106746,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:30:09",1166,1166,0,439,434,0,5,1300,861,425,14,2,9,8,0,2,6,0,24,10,2,50,175,109,8,3,17
26,MARAMUREŞ,"ŞCOALA NR. 8",132,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:50:34",1319,1319,0,552,542,0,10,1400,848,512,40,3,11,9,0,1,5,0,66,3,3,4,267,109,8,4,19
26,MARAMUREŞ,"ŞCOALA NR. 8",133,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:22:42",1347,1347,0,615,606,0,9,1500,885,589,15,9,14,12,0,3,9,2,61,6,4,9,281,131,7,10,31
26,MARAMUREŞ,"ŞCOALA NR. 9",134,"ORAŞ BORŞA",106746,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:40:25",1593,1593,0,621,607,0,14,1700,1079,602,19,10,3,6,0,4,10,2,63,9,3,6,333,100,16,12,25
26,MARAMUREŞ,"ŞCOALA NR. 9",135,"ORAŞ BORŞA",106746,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:21:03",1083,1083,0,429,413,0,16,1200,771,414,15,7,2,5,4,1,8,4,39,7,0,6,211,85,18,2,15
26,MARAMUREŞ,"ŞCOALA NR. 9 CORP B",138,"ORAŞ BORŞA",106746,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:46:10",1020,1020,0,414,343,0,71,1100,686,398,16,9,18,13,0,1,0,0,31,5,0,8,206,94,0,0,13
26,MARAMUREŞ,"ŞCOALA NR. 9 CORP B",136,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:58:19",1170,1170,0,520,501,0,19,1292,772,502,18,10,10,10,2,0,14,0,44,1,3,1,250,110,20,16,11
26,MARAMUREŞ,"ŞCOALA NR. 9 CORP B",137,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:54:37",797,797,0,319,307,0,12,900,581,303,16,2,7,5,1,2,3,1,34,6,0,8,133,68,5,11,17
26,MARAMUREŞ,"ȘCOALA PLOPȘOR",331,IEUD,108204,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:36:03",364,364,0,163,155,0,8,400,237,147,16,0,0,0,0,2,0,0,2,0,0,1,125,14,0,0,3
26,MARAMUREŞ,"ŞCOALA POIANA",143,"ORAŞ BORŞA",106746,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:43:35",1015,1015,0,402,392,0,10,1100,698,382,20,5,8,4,1,1,2,4,47,4,1,2,187,90,5,9,12
26,MARAMUREŞ,"ŞCOALA POIANA",142,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:00:49",967,967,0,438,419,0,19,1100,662,429,9,5,9,9,1,4,3,2,50,1,4,4,216,91,11,8,11
26,MARAMUREŞ,"ŞCOALA PRIMARĂ",306,CUPŞENI,107920,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:02:21",947,947,0,548,536,0,12,1000,452,531,17,6,9,1,0,0,0,1,5,0,2,4,362,48,11,3,79
26,MARAMUREŞ,"ŞCOALA PRIMARĂ",415,"SUCIU DE SUS",109041,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:38:07",259,259,0,180,174,0,6,300,120,170,10,4,1,2,0,0,1,0,2,0,0,1,137,14,2,0,6
26,MARAMUREŞ,"ȘCOALA PRIMARĂ",436,"VIMA MICĂ",109425,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:19:25",42,42,0,43,35,0,8,100,57,42,1,2,0,1,0,0,0,0,4,0,0,1,30,3,0,1,0
26,MARAMUREŞ,"ȘCOALA PRIMARĂ",443,"VIŞEU DE JOS",109504,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:49:30",1482,1482,0,860,828,0,32,1600,744,794,62,15,12,6,0,1,8,1,23,11,2,18,542,122,6,13,14
26,MARAMUREŞ,"ȘCOALA PRIMARĂ",372,"REMETEA CHIOARULUI",108491,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:58:18",526,526,0,333,321,0,12,600,267,319,14,1,2,3,0,2,3,0,11,1,1,127,133,23,4,1,7
26,MARAMUREŞ,"ȘCOALA PRIMARĂ",211,"ORAŞ ULMENI",109265,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:29:36",249,249,0,150,129,0,21,300,150,145,5,1,0,1,0,0,0,0,6,2,0,1,114,11,0,5,4
26,MARAMUREŞ,"ȘCOALA PRIMARĂ BREBENI",272,CERNEŞTI,107582,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:16:53",164,163,1,112,99,1,12,200,88,99,13,4,0,4,0,0,0,3,0,1,1,1,37,20,0,1,27
26,MARAMUREŞ,"ȘCOALA PRIMARĂ FÎNAȚE",274,CERNEŞTI,107582,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:42:27",524,524,0,335,306,0,29,600,265,319,16,2,1,4,0,1,5,0,15,5,2,1,97,55,11,2,118
26,MARAMUREŞ,"ŞCOALA PRIMARĂ ÎNTRERÂURI",282,COAŞ,179837,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:49:47",65,65,0,62,49,0,13,100,38,59,3,1,0,0,0,1,1,1,0,0,1,4,43,4,0,0,3
26,MARAMUREŞ,"ȘCOALA PRIMARĂ MĂGURENI",275,CERNEŞTI,107582,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:17:27",168,168,0,145,135,0,10,200,65,128,7,3,1,0,2,0,3,0,13,0,0,2,62,17,0,0,25
26,MARAMUREŞ,"ȘCOALA PRIMARĂ PONORÂTA",302,COROIENI,107868,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:07:15",371,371,0,312,303,0,9,399,87,191,121,1,1,0,0,0,0,0,10,0,1,5,160,8,0,0,5
26,MARAMUREŞ,"ȘCOALA PRIMARĂ SI GRĂDINIȚA",359,"POIENILE DE SUB MUNTE",108473,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:10:07",1106,1106,0,513,505,0,8,1200,687,455,58,10,2,14,1,1,2,0,81,0,2,4,210,109,6,4,9
26,MARAMUREŞ,"ŞCOALA PRIMARĂ VALEA SASULUI",262,BOTIZA,107485,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:43:08",282,282,0,191,169,0,22,300,109,182,9,0,1,0,0,0,1,0,4,6,1,0,115,39,1,8,6
26,MARAMUREŞ,"ȘCOALA PROFESIONALĂ",357,"POIENILE DE SUB MUNTE",108473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:56:31",1190,1190,0,637,629,0,8,1300,663,561,76,7,5,29,1,2,6,2,177,2,1,6,207,95,4,3,14
26,MARAMUREŞ,"ȘCOALA PROFESIONALĂ",358,"POIENILE DE SUB MUNTE",108473,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:13:01",1100,1100,0,542,532,0,10,1200,658,477,65,1,2,28,1,0,0,1,114,0,2,2,219,82,3,3,19
26,MARAMUREŞ,"ŞCOALA REPEDEA",141,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:00:46",1039,1039,0,419,410,0,9,1100,681,392,27,2,4,12,1,1,8,1,49,5,2,3,227,52,6,6,13
26,MARAMUREŞ,"ŞCOALA REPEDEA",140,"ORAŞ BORŞA",106746,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:57:07",798,798,0,348,335,0,13,900,552,318,30,3,3,13,0,2,1,0,27,7,2,2,192,54,2,4,6
26,MARAMUREŞ,"ŞCOALA ROTUNDU",146,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:11:43",1149,1149,0,494,486,0,8,1300,806,470,24,0,6,14,2,1,5,0,58,8,1,2,191,164,4,10,4
26,MARAMUREŞ,"ŞCOALA ROTUNDU",147,"ORAŞ BORŞA",106746,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:23:36",1230,1230,0,535,528,0,7,1300,765,521,14,7,2,11,0,1,2,1,57,16,3,6,236,148,12,3,16
26,MARAMUREŞ,"ȘCOALA VAD",296,COPALNIC-MĂNĂŞTUR,107733,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:42:13",278,278,0,201,193,0,8,300,99,191,10,2,0,0,0,0,3,1,12,0,1,2,139,24,1,1,5
26,MARAMUREŞ,"ŞCOALA VALEA CARELOR",405,SĂCEL,108874,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:28:42",1332,1332,0,873,816,0,57,1400,527,809,64,3,23,15,3,0,10,1,58,9,2,2,397,237,15,11,23
26,MARAMUREŞ,"ȘCOALA „VALEA MUNTELUI”",243,BÂRSANA,107314,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:01:12",629,629,0,371,363,0,8,700,329,338,23,5,0,2,0,0,1,1,9,0,2,1,257,49,5,3,3
26,MARAMUREŞ,"SEDIUL GRĂDINIȚEI",264,BUDEŞTI,107519,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:29:37",632,632,0,441,425,0,16,700,259,402,39,5,2,11,0,0,2,2,46,1,2,0,279,37,4,4,7
26,MARAMUREŞ,"SEDIUL PRIMĂRIEI",263,BUDEŞTI,107519,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:36:06",1107,1107,0,717,697,0,20,1200,483,656,61,8,5,11,0,2,7,2,38,9,9,1,415,102,9,3,35
26,MARAMUREŞ,"UNIVERSITATEA „BABEȘ-BOLYAI”",91,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:00:46",1129,1129,0,361,354,0,7,1200,839,346,15,12,0,4,2,0,8,3,25,1,2,39,143,82,4,8,13
26,MARAMUREŞ,"UNIVERSITATEA „BABEȘ-BOLYAI”",92,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:27:43",546,546,0,191,184,0,7,600,409,182,9,2,1,1,0,0,3,1,2,1,0,37,95,19,5,9,6
