precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ROMÂNIA MARE-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA AUR-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",111,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:18:57",1507,1507,0,582,563,0,19,1700,1118,564,18,21,6,4,4,23,5,220,2,82,9,16,1,75,19,4,73
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",114,"MUNICIPIUL IAŞI",95060,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:57:50",1524,1524,0,534,523,0,11,1700,1166,517,17,32,12,7,7,22,1,178,1,65,1,18,2,70,27,3,71
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",115,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:47:29",1568,1568,0,560,537,0,23,1700,1140,540,20,23,10,5,7,27,2,193,2,54,6,13,7,72,40,7,72
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",109,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:46:16",1468,1468,0,574,539,0,35,1030,12,562,12,24,3,5,6,19,0,213,2,58,5,14,4,56,51,5,97
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",112,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:04",1574,1574,0,604,566,0,38,1700,1096,588,16,20,13,7,3,24,0,200,5,60,4,20,4,72,51,10,95
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",105,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:50:03",967,967,0,425,412,0,13,1100,675,414,11,13,5,7,6,29,1,139,1,54,1,20,3,43,33,2,57
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",103,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:00:16",1121,1121,0,460,444,0,16,1200,740,450,10,10,9,3,5,23,4,176,3,30,7,18,4,76,25,4,53
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",98,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:10:58",997,997,0,409,383,0,26,1100,691,401,8,14,5,2,5,27,2,151,2,31,2,16,3,68,19,2,52
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",101,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:19:24",1048,1048,0,427,402,0,25,1200,773,414,13,18,1,1,3,24,4,139,2,45,5,10,6,50,47,2,57
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",104,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:36:12",1057,1057,0,441,432,0,9,1200,759,411,30,11,3,3,5,27,0,167,2,30,7,13,5,53,31,4,50
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",102,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:25:50",1046,1046,0,434,416,0,18,1100,666,421,13,8,1,2,7,33,0,170,5,39,2,9,2,56,18,3,66
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",106,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:02:11",948,948,0,393,385,0,8,1000,607,382,11,23,3,2,4,19,1,133,3,32,1,15,0,71,20,0,55
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",100,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:59:59",931,931,0,344,315,0,29,1000,656,336,8,22,5,3,0,18,2,108,0,40,2,9,3,37,33,3,51
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",99,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:55:43",1071,1071,0,510,477,0,33,1200,690,484,26,27,13,9,9,29,2,142,2,48,2,21,2,62,46,4,66
24,IAŞI,"SCOALA GIMNAZIALA GH. CIOBANU ANDRIESENI",321,ANDRIEŞENI,95667,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:28:10",1329,1329,0,795,775,0,20,1400,605,726,69,6,2,3,1,43,3,560,0,11,1,2,8,42,15,3,26
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",160,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:38:09",1630,1630,0,473,458,0,15,1800,1327,462,11,25,6,6,4,26,1,132,1,78,1,6,4,68,32,1,71
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",157,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:47:13",1504,1504,0,68,68,0,0,1700,1632,67,1,13,0,0,0,4,0,9,0,5,0,1,0,8,17,1,9
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",158,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:25:10",1520,1520,0,319,299,0,20,1700,1381,312,7,18,4,0,5,13,6,86,2,47,5,7,1,34,20,0,64
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",155,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:01:07",1569,1569,0,612,593,0,19,1700,1113,561,26,16,3,8,2,44,5,187,4,71,5,14,5,70,25,4,98
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",161,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:18:09",1640,1640,0,428,410,0,18,1800,1372,416,12,19,9,8,5,18,3,123,4,59,1,19,2,51,31,6,58
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",156,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 16:48:43",1557,1557,0,528,477,0,51,1700,1172,510,18,17,2,5,6,29,2,166,4,65,6,15,2,45,49,3,94
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",159,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:32:31",1639,1639,0,296,285,0,11,1800,1504,288,8,12,3,2,7,9,4,75,1,52,1,9,0,24,27,0,62
24,IAŞI,"ŞCOALA GIMNAZIALĂ GÎRBEŞTI",720,ŢIBANA,99673,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:08:26",894,894,0,332,328,0,4,1000,668,295,37,0,2,0,0,18,1,212,0,0,0,1,9,38,4,1,9
24,IAŞI,"SCOALA GIMNAZIALA GLAVANESTI",323,ANDRIEŞENI,95667,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:24:16",528,528,0,289,277,0,12,600,311,270,19,5,1,1,1,15,1,193,0,3,2,0,0,28,5,0,15
24,IAŞI,"ȘCOALA GIMNAZIALĂ GLODENII GÎNDULUI",729,ŢIBĂNEŞTI,99780,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:04:19",1070,1070,0,369,360,0,9,1200,831,337,32,2,0,4,3,10,2,212,1,1,6,4,2,65,14,0,11
24,IAŞI,"ȘCOALA GIMNAZIALĂ GLODENII GÎNDULUI",728,ŢIBĂNEŞTI,99780,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:03:57",1088,1088,0,394,384,0,10,1100,706,349,45,2,5,2,1,25,5,200,1,0,2,3,6,62,3,0,32
24,IAŞI,"SCOALA GIMNAZIALA GOLAIESTI",458,GOLĂIEŞTI,97090,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:39:30",1596,1596,0,973,954,0,19,1700,727,884,89,12,0,4,0,44,4,638,1,9,3,8,21,74,13,2,51
24,IAŞI,"SCOALA GIMNAZIALA GRAJDURI CORP A",470,GRAJDURI,97241,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:46:12",1449,1449,0,296,295,0,1,1600,1304,227,68,1,16,1,2,13,2,149,0,1,0,1,2,31,6,0,2
24,IAŞI,"SCOALA GIMNAZIALA GRAJDURI CORP A",469,GRAJDURI,97241,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:20:40",1160,1160,0,244,238,0,6,1300,1056,222,22,6,12,2,2,12,0,128,0,8,2,3,2,37,0,0,8
24,IAŞI,"SCOALA GIMNAZIALA ”GRIGORE URECHE” CEPLENITA",364,CEPLENIŢA,96147,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:34:50",1118,1118,0,487,479,0,8,1200,713,452,35,6,1,0,3,21,3,260,1,2,1,12,2,117,2,0,21
24,IAŞI,"ȘCOALA GIMNAZIALĂ GURA BOHOTIN",466,GORBAN,97189,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:09:59",387,387,0,229,221,0,8,400,171,212,17,8,1,0,0,16,0,129,0,2,3,1,5,22,4,2,19
24,IAŞI,"ȘCOALA GIMNAZIALĂ GURA BOHOTIN",465,GORBAN,97189,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:13:36",635,635,0,354,339,0,15,700,346,330,24,7,1,1,1,10,3,265,0,1,1,0,1,17,2,0,20
24,IAŞI,"ȘCOALA GIMNAZIALĂ HADÂMBU",566,MOGOŞEŞTI,98113,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:39:20",825,825,0,389,374,0,15,900,511,331,58,2,0,0,6,18,3,254,0,0,3,6,1,19,5,1,13
24,IAŞI,"ȘCOALA GIMNAZIALĂ HĂRMĂNEȘTII VECHI",489,HĂRMĂNEŞTI,100326,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:54:53",1311,1311,0,727,712,0,15,1400,676,665,59,12,6,46,0,68,2,342,2,6,9,11,16,111,9,4,21
24,IAŞI,"ŞCOALA GIMNAZIALA HARPASESTI,CORP CLADIRE NOU,SALA DIN PARTEA DREAPTA,PARTER",591,POPEŞTI,98435,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:36:23",756,756,0,487,462,0,25,905,435,417,53,1,3,6,1,21,2,189,0,2,4,4,5,153,2,1,23
24,IAŞI,"SCOALA GIMNAZIALA HECI",524,LESPEZI,97606,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:33:12",896,896,0,447,436,0,11,1000,553,421,26,3,2,1,2,32,2,187,1,12,0,4,1,131,5,1,37
24,IAŞI,"SCOALA GIMNAZIALA HECI",525,LESPEZI,97606,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:41:48",830,830,0,414,410,0,4,910,496,386,28,5,3,0,0,35,3,156,0,7,5,5,1,130,9,0,27
24,IAŞI,"SCOALA GIMNAZIALA HELESTENI",491,HELEŞTENI,97465,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:06:50",665,665,0,454,428,0,26,700,246,426,28,6,2,3,4,32,1,257,0,5,0,3,9,75,4,1,24
24,IAŞI,"ŞCOALA GIMNAZIALĂ HERMEZIU",714,TRIFEŞTI,99600,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:19:54",740,740,0,485,476,0,9,800,315,443,42,3,10,2,3,20,0,356,0,3,3,1,4,28,5,0,5
24,IAŞI,"SCOALA GIMNAZIALA HINDRESTI",585,OŢELENI,98300,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:18:58",877,877,0,417,401,0,16,1000,583,376,41,7,3,4,2,16,1,242,0,3,6,2,4,67,3,0,16
24,IAŞI,"ȘCOALA GIMNAZIALĂ HÎRTOAPE",761,VÂNĂTORI,100086,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:55:26",901,901,0,589,555,0,34,1000,411,549,40,10,1,0,2,32,0,424,3,3,0,2,4,55,3,0,10
24,IAŞI,"SCOALA GIMNAZIALA HORLESTI",625,REDIU,95239,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:52:05",1055,1055,0,513,497,0,16,1200,705,470,25,7,92,4,3,28,3,200,4,13,2,8,11,49,8,3,35
24,IAŞI,"ŞCOALA GIMNAZIALĂ HORLEŞTI CORP B",508,HORLEŞTI,97517,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:44:18",670,670,0,369,353,0,16,700,331,340,29,5,1,2,1,8,0,241,1,6,2,0,2,46,5,2,18
24,IAŞI,"ŞCOALA GIMNAZIALĂ HORLEŞTI CORP B",507,HORLEŞTI,97517,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:04:03",896,896,0,523,485,0,38,1000,477,464,59,5,2,0,2,23,0,342,1,3,2,0,2,57,6,0,19
24,IAŞI,"SCOALA GIMNAZIALA IAZU NOU",691,ŞIPOTE,99370,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:08:05",791,791,0,320,312,0,8,900,580,291,29,1,0,4,1,11,1,181,0,2,1,5,0,74,3,0,7
24,IAŞI,"SCOALA GIMNAZIALA ”IOANID ROMANESCU” ROMANESTI",626,ROMÂNEŞTI,98738,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:08:46",699,699,0,442,427,0,15,800,358,403,39,3,3,3,1,25,3,292,1,1,1,6,8,37,8,0,11
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",778,VOINEŞTI,100219,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:27:05",1019,1019,0,444,437,0,7,1100,656,402,42,4,2,3,4,23,1,260,1,5,0,1,9,73,0,1,15
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",776,VOINEŞTI,100219,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:26:30",1179,1179,0,541,530,0,11,1300,759,485,56,4,3,2,2,23,2,305,0,5,2,3,9,100,9,2,14
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",777,VOINEŞTI,100219,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:52:57",786,786,0,369,364,0,5,900,531,340,29,2,3,2,2,18,3,213,2,10,2,4,9,55,6,0,9
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",12,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:07:42",1227,1227,0,614,549,0,65,1300,686,598,16,33,3,1,6,22,2,188,5,89,9,9,7,77,58,5,84
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",11,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:56",1622,1622,0,768,731,0,37,1800,1032,746,22,42,9,1,8,41,1,184,4,133,6,17,3,82,51,10,154
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",14,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:53:09",1228,1228,0,587,549,0,38,1300,713,578,9,21,10,11,2,24,9,198,4,76,0,16,7,69,46,6,79
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",13,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:10:49",1169,1169,0,584,515,0,69,1300,716,566,18,22,7,4,4,27,1,172,0,70,8,19,3,79,60,2,88
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",151,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:14:21",1378,1378,0,593,518,0,75,1500,907,573,20,31,15,9,3,30,4,165,4,63,6,16,5,87,46,4,85
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",154,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:22:12",1627,1627,0,131,75,0,56,1800,1669,129,2,11,2,3,1,3,1,31,0,24,0,6,1,16,16,1,13
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",153,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:29:52",1461,1461,0,514,479,0,35,1599,1085,502,12,31,6,1,10,26,14,166,4,54,1,7,9,75,35,1,62
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",152,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:06:39",1360,1360,0,558,487,0,71,1500,945,531,24,26,11,8,1,30,2,164,3,54,3,12,8,77,45,2,85
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",150,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:15:36",1510,1510,0,577,557,0,20,1700,1123,563,14,17,7,4,10,40,0,188,4,53,5,15,3,79,41,8,89
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION GHICA”",167,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:27:21",520,520,0,257,210,0,47,602,345,252,5,15,6,5,2,11,3,75,0,37,0,3,1,26,23,4,41
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION GHICA”",166,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:06:24",1311,1311,0,512,488,0,24,1400,888,499,13,14,13,3,9,34,6,181,6,41,5,11,5,79,14,5,73
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION GHICA”",168,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:32:03",603,603,0,293,235,0,58,700,407,283,10,14,1,2,1,13,1,85,2,31,0,8,1,40,27,8,49
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",248,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:01:52",883,883,0,333,316,0,17,1000,667,313,20,7,8,7,4,33,4,95,7,25,2,5,5,59,16,1,35
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",247,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:05:34",1071,1071,0,490,475,0,15,1210,720,473,17,14,7,2,1,35,1,166,2,47,4,11,1,58,30,7,87
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",246,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:37:51",944,944,0,414,384,0,30,1000,586,403,11,28,6,2,4,15,1,117,9,46,3,14,1,35,34,7,81
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",245,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:30:17",1139,1139,0,378,359,0,19,1200,822,369,9,9,7,5,2,28,4,126,1,36,5,15,5,53,12,3,58
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",56,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:18:25",1475,1475,0,655,614,0,41,1600,945,626,29,23,7,10,5,40,2,191,5,58,5,24,8,101,38,3,106
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",59,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:01:35",1517,1517,0,661,648,0,13,1700,1039,640,21,39,7,2,12,44,0,231,0,59,5,12,4,92,28,4,101
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",61,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:31",1530,1530,0,613,582,0,31,1700,1087,601,12,45,9,2,4,24,5,152,2,72,3,23,4,67,47,4,138
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",58,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:09:08",1484,1484,0,631,605,0,26,1600,969,609,22,29,7,7,8,35,1,219,1,56,6,19,4,78,34,3,102
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",57,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:17:05",1401,1401,0,613,569,0,44,1500,887,592,21,28,8,5,12,40,1,194,1,63,4,20,2,75,34,5,100
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",60,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:13:35",1584,1584,0,646,631,0,15,1700,1054,633,13,43,7,2,4,43,2,162,3,95,5,12,1,111,45,6,92
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”IORDACHE CANTACUZINO”",267,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:45:34",1141,1141,0,473,458,0,15,1200,727,445,28,14,6,4,2,34,0,231,4,22,1,12,6,56,26,0,27
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”IORDACHE CANTACUZINO”",266,"MUNICIPIUL PAŞCANI",95391,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:59:21",1454,1454,0,678,670,0,8,1600,922,654,24,25,11,5,11,49,2,342,5,21,6,14,6,75,30,1,51
24,IAŞI,"ŞCOALA GIMNAZIALĂ IUGANI - ŞCOALA NOUĂ",537,MIRCEŞTI,97811,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:56:16",1341,1341,0,739,729,0,10,1500,761,698,41,29,2,2,1,0,5,322,0,27,1,13,3,130,34,34,95
24,IAŞI,"ŞCOALA GIMNAZIALĂ IUGANI - ŞCOALA NOUĂ",538,MIRCEŞTI,97811,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:52:37",515,515,0,280,263,0,17,600,320,263,17,8,1,1,2,12,0,116,0,8,0,3,3,63,8,0,38
24,IAŞI,"SCOALA GIMNAZIALA LARGA JIJIA",581,MOVILENI,98257,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:08:15",580,580,0,310,303,0,7,600,290,274,36,2,8,1,0,11,4,207,1,3,0,0,2,21,1,1,12
24,IAŞI,"SCOALA GIMNAZIALA LETCANI",527,LEŢCANI,97679,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:07:39",1820,1820,0,1033,1013,0,20,2000,967,980,53,26,6,8,6,128,6,411,8,28,11,23,12,159,23,10,115
24,IAŞI,"SCOALA GIMNAZIALA LETCANI",526,LEŢCANI,97679,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:14:21",1999,1999,0,1129,1120,0,9,2200,1080,1070,50,18,14,12,6,158,8,506,7,25,18,20,16,133,35,12,82
24,IAŞI,"SCOALA GIMNAZIALA MACARESTI",605,PRISĂCANI,98603,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:18:03",1495,1495,0,7,1,0,6,1600,1593,7,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1
24,IAŞI,"SCOALA GIMNAZIALA MACARESTI",604,PRISĂCANI,98603,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:42:19",1290,1290,0,306,295,0,11,1400,1094,290,16,3,0,1,0,13,3,167,2,0,1,1,2,76,1,0,20
24,IAŞI,"ȘCOALA GIMNAZIALĂ MAXUT CORP A",433,DELENI,96815,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:57:46",1085,1085,0,469,462,0,7,1200,731,441,28,10,2,6,1,25,7,248,0,9,6,4,11,72,15,2,23
24,IAŞI,"ŞCOALA GIMNAZIALĂ”MIHAI CODREANU”",42,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:00:02",398,398,0,303,169,0,134,400,97,294,9,7,4,2,2,8,2,125,1,45,0,9,4,29,18,2,36
24,IAŞI,"ŞCOALA GIMNAZIALĂ”MIHAI CODREANU”",43,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:49:21",462,462,0,327,220,0,107,500,173,302,8,12,2,8,0,8,3,118,2,33,1,7,2,37,17,3,49
24,IAŞI,"ŞCOALA GIMNAZIALĂ MÎNJEȘTI, CORP CLĂDIRE NR. 2",567,MOGOŞEŞTI,98113,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:22:53",501,501,0,249,243,0,6,500,251,231,18,2,1,2,0,16,2,159,0,3,1,2,6,24,2,0,11
24,IAŞI,"SCOALA GIMNAZIALA ”MIRON BARNOVSCHI”-URICANI",552,MIROSLAVA,97919,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:23:55",1172,1172,0,571,553,0,18,1300,729,540,31,15,3,2,3,19,26,245,2,45,4,7,6,88,12,1,62
24,IAŞI,"SCOALA GIMNAZIALA MIRONEASA",539,MIRONEASA,97875,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:36:08",1301,1301,0,391,366,0,25,1500,1111,332,57,2,1,2,2,10,1,264,0,0,2,0,1,43,1,0,3
24,IAŞI,"SCOALA GIMNAZIALA MIRONEASA",541,MIRONEASA,97875,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:50:19",1062,1062,0,375,354,0,21,1200,825,315,59,0,10,2,2,8,3,236,0,0,2,1,0,48,3,0,0
24,IAŞI,"SCOALA GIMNAZIALA MIRONEASA",540,MIRONEASA,97875,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:22:24",1261,1261,0,498,474,0,24,1400,902,439,59,1,0,7,0,11,2,347,0,0,2,1,0,67,0,0,1
