precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL PATRIOȚILOR-voturi","ALIANȚA AUR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ROMÂNIA SOCIALISTĂ-voturi"
17,DOLJ,"ȘCOALA GIMNAZIALĂ NR. 1 MÂRȘANI",403,MÂRŞANI,73317,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:12:37",997,997,0,698,631,0,67,1200,502,667,31,2,3,1,6,46,14,2,2,15,536,2,3,29,2,1,3
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR.22 ”MIRCEA ELIADE”",11,"MUNICIPIUL CRAIOVA",69900,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:42:43",1088,1088,0,463,443,0,20,1100,637,445,18,3,6,19,2,58,10,1,3,18,170,21,48,76,8,1,1
17,DOLJ,"ŞCOALA GIMNAZIALA NR. 26 MOFLENI – STRUCTURĂ A ŞCOLII GIMNAZIALE ”ANTON PAN” (FOSTA NR.13 BUCOVĂŢ)",58,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:58:58",1299,1299,0,449,440,0,9,1500,1051,424,25,7,6,17,1,135,5,1,4,32,157,7,8,39,3,0,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR.38 - STRUCTURĂ A ŞCOLII GIMNAZIALE ”ION CREANGA” (FOSTĂ NR.16)",170,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:14:01",1726,1726,0,579,572,0,7,1900,1321,548,31,7,1,9,2,146,6,1,2,36,278,12,9,29,7,2,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR.38 - STRUCTURĂ A ŞCOLII GIMNAZIALE ”ION CREANGA” (FOSTĂ NR.16)",169,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:10:33",1486,1486,0,604,595,0,9,1700,1096,584,20,3,3,22,4,143,9,5,4,40,256,11,8,63,7,4,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR.38 - STRUCTURĂ A ŞCOLII GIMNAZIALE ”ION CREANGA” (FOSTĂ NR.16)",171,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:29:47",1467,1467,0,541,526,0,15,1600,1059,522,19,8,2,11,1,106,8,1,6,37,270,13,6,34,8,11,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 3 BĂILEȘTI",176,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:14:41",473,473,0,183,174,0,9,500,317,172,11,0,1,3,2,28,0,0,1,7,120,2,0,8,0,0,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 3 BĂILEȘTI",177,"MUNICIPIUL BĂILEŞTI",70316,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:35:06",636,636,0,268,255,0,13,600,332,249,19,2,0,5,0,32,2,0,0,11,181,1,0,12,0,1,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 3 BĂILEȘTI",178,"MUNICIPIUL BĂILEŞTI",70316,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:57:15",852,852,0,386,374,0,12,900,514,356,30,2,3,4,1,38,3,0,5,10,269,3,2,11,3,1,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 5 ”AV. P. IVANOVICI” BĂILEȘTI",179,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:57:19",886,886,0,306,296,0,10,900,594,298,8,7,1,7,1,32,8,0,2,11,204,0,3,16,4,0,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 6 BĂILEȘTI",188,"MUNICIPIUL BĂILEŞTI",70316,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:13:00",1271,1271,0,560,542,0,18,1300,740,547,13,15,4,8,6,106,1,1,4,18,356,2,0,15,5,2,4
17,DOLJ,"ŞCOALA GIMNAZIALĂ PIELEŞTI",437,PIELEŞTI,73629,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:57:45",599,599,0,455,426,0,29,600,145,411,44,2,19,2,2,59,6,1,2,22,278,5,2,9,0,0,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ PIELEŞTI",434,PIELEŞTI,73629,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:23:22",1264,1264,0,851,774,0,77,1300,449,779,72,13,7,14,10,168,10,10,8,51,389,12,12,61,6,6,2
17,DOLJ,"ȘCOALA GIMNAZIALĂ PISCU NOU",483,"SEACA DE CÂMP",74108,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:20:26",707,707,0,593,541,0,52,800,207,548,45,0,0,1,0,102,5,0,0,9,420,5,0,4,0,1,1
17,DOLJ,"SCOALA GIMNAZIALA PISCU VECHI",439,"PISCU VECHI",73665,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:54:44",949,949,0,560,512,0,48,1100,540,541,19,8,0,3,0,29,3,0,0,27,470,1,0,0,0,0,0
17,DOLJ,"ŞCOALA GIMNAZIALA RADOVAN",460,RADOVAN,73852,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:07:52",840,840,0,460,369,0,91,1000,540,418,42,3,5,2,0,61,6,0,3,15,310,2,4,3,3,1,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ ROJIŞTE",469,ROJIŞTE,74949,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:19:11",1477,1477,0,1017,902,0,115,1700,683,975,42,9,0,0,0,61,0,0,0,0,905,0,0,0,0,0,0
17,DOLJ,"SCOALA GIMNAZIALA SADOVA, LOCAL DEAL",474,SADOVA,73996,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:50:47",1203,1203,0,685,627,0,58,1400,715,606,79,7,1,2,3,283,6,3,0,26,194,2,1,77,1,0,0
17,DOLJ,"SCOALA GIMNAZIALA SADOVA LOCAL VALE",473,SADOVA,73996,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:55:39",1238,1238,0,689,660,0,29,1400,711,617,72,10,2,0,0,299,4,1,2,32,196,2,1,66,2,0,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ SADOVA, STRUCTURA PISCU – SADOVEI LOCAL VECHI",476,SADOVA,73996,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:36",896,896,0,566,526,0,40,900,334,524,42,3,2,2,1,91,18,0,1,17,374,4,1,4,3,1,2
17,DOLJ,"ȘCOALA. GIMNAZIALĂ SALCIA",241,ARGETOAIA,70744,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:26:20",954,954,0,743,653,0,90,1000,257,721,22,0,1,4,1,68,1,1,1,7,625,3,0,9,0,0,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ SĂRATA",291,CĂLĂRAŞI,71607,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:43:13",1556,1556,0,925,896,0,29,1800,875,903,22,5,1,10,1,106,8,1,1,29,721,5,5,8,1,1,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ SECUI",503,TEASC,74322,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:17:31",1236,1236,0,803,774,0,29,1400,597,765,38,12,2,6,1,94,5,1,2,88,514,12,3,15,5,4,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”SFÂNTU GHEORGHE” (FOSTA NR.24)",122,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:42:34",1412,1412,0,625,611,0,14,1600,975,602,23,2,4,26,3,102,8,5,2,32,274,22,32,71,12,5,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”SFÂNTU GHEORGHE” (FOSTA NR.24)",120,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:39:16",1604,1604,0,674,657,0,17,1800,1126,651,23,6,8,23,3,98,7,6,5,30,292,26,30,95,14,5,3
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”SFÂNTU GHEORGHE” (FOSTA NR.24)",121,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:49:22",1330,1330,0,559,539,0,20,1500,941,544,15,2,10,36,4,85,7,20,5,3,243,10,30,78,7,3,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL DUMITRU” (FOSTA NR. 18)",49,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:41:56",1024,1024,0,465,442,0,23,1300,835,456,9,2,8,31,3,77,8,4,2,12,171,10,35,77,5,7,4
17,DOLJ,"ŞCOALA GIMNAZIALĂ „SF. GHEORGHE” (FOSTA SCOALA CU CLASELE I - VIII NR.23)",129,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:15:37",1611,1611,0,691,671,0,20,1800,1109,668,23,2,6,41,3,111,9,1,5,22,278,26,50,96,14,3,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ „SF. GHEORGHE” (FOSTA SCOALA CU CLASELE I - VIII NR.23)",131,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:09:12",1505,1505,0,618,606,0,12,1700,1082,600,18,3,6,19,7,116,8,5,11,27,248,16,28,90,11,5,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ „SF. GHEORGHE” (FOSTA SCOALA CU CLASELE I - VIII NR.23)",130,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:36:28",1567,1567,0,653,641,0,12,1800,1147,638,15,5,7,32,2,108,4,1,6,25,289,23,28,86,14,8,0
17,DOLJ,"ȘCOALA GIMNAZIALĂ SF. GHEORGHE (FOSTA ȘCOALĂ CU CLASELE I-VIII, NR. 23",132,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:29:02",1104,1104,0,482,469,0,13,1300,818,470,12,2,6,16,5,106,6,2,2,28,194,17,21,45,11,9,0
17,DOLJ,"ȘCOALA GIMNAZIALĂ SF. GHEORGHE (FOSTA ȘCOALĂ CU CLASELE I-VIII, NR. 23)",133,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:11:17",1529,1529,0,711,693,0,18,1600,889,690,21,3,9,22,4,113,11,4,7,24,306,21,46,102,12,2,4
17,DOLJ,"SCOALA GIMNAZIALA STRUCTURA RAIETI",472,SADOVA,73996,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:05:28",1564,1564,0,275,271,0,4,1800,1525,227,48,3,0,0,0,102,5,2,1,5,98,0,0,11,0,0,0
17,DOLJ,"SCOALA GIMNAZIALA STRUCTURA RAIETI",471,SADOVA,73996,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:59:56",529,529,0,226,216,0,10,500,274,198,28,0,1,0,1,79,1,0,0,5,99,2,0,10,0,0,0
17,DOLJ,"SCOALA GIMNAZIALA TĂLPAȘ",501,TĂLPAŞ,74956,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:59:15",951,951,0,618,574,0,44,1100,482,564,54,0,1,0,4,136,3,0,1,27,351,0,4,30,5,0,2
17,DOLJ,"SCOALA GIMNAZIALA TESLUI",507,TESLUI,74411,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:06:38",418,418,0,232,221,0,11,400,168,213,19,0,1,2,0,15,3,0,0,23,150,2,1,12,2,0,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”TRAIAN” (FOSTA NR. 2)",126,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:25:35",953,953,0,429,413,0,16,1000,571,421,8,7,4,17,3,74,5,6,1,11,154,18,42,71,6,1,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”TRAIAN” (FOSTA NR.2)",127,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:23:32",1087,1087,0,537,513,0,24,1100,563,526,11,0,8,28,0,62,8,4,3,12,221,10,48,89,16,13,4
17,DOLJ,"ȘCOALA GIMNAZIALĂ ȚUGLUI",511,ŢUGLUI,74509,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:14:01",1312,1312,0,891,869,0,22,1500,609,829,62,11,5,5,6,73,14,1,1,31,607,6,12,54,1,2,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ VÎRTOP",523,VÂRTOP,74732,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:20:01",1285,1285,0,818,753,0,65,1500,682,681,137,2,0,5,5,1,10,1,0,22,541,0,6,88,0,0,0
17,DOLJ,"ŞCOALA GOLENŢI",199,"MUNICIPIUL CALAFAT",70352,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:54:08",388,388,0,231,216,0,15,400,169,223,8,2,1,3,0,30,2,0,1,6,162,4,2,5,4,1,0
17,DOLJ,"ŞCOALA GOLFIN",466,ROBĂNEŞTI,73923,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:06:19",451,451,0,369,341,0,28,400,31,335,34,3,0,1,1,25,1,1,0,14,259,2,3,23,2,0,0
17,DOLJ,"ȘCOALA GRECEȘTI",377,GRECEŞTI,72819,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:57:45",212,212,0,200,177,0,23,210,10,185,15,0,0,0,0,26,0,0,1,5,122,2,1,27,0,1,0
17,DOLJ,"ȘCOALA GROPANELE",380,GRECEŞTI,72819,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:49:41",222,222,0,155,150,0,5,160,5,139,16,1,1,0,0,26,3,0,1,6,92,4,0,2,2,1,0
17,DOLJ,"SCOALA IZVOR",498,"ŞIMNICU DE SUS",70174,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:54:08",634,634,0,433,400,0,33,700,267,415,18,8,20,11,5,66,2,1,1,26,227,8,8,25,4,2,1
17,DOLJ,"ŞCOALA LĂCRIŢA MARE",467,ROBĂNEŞTI,73923,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:45:31",483,483,0,409,379,0,30,500,91,375,34,3,0,0,0,49,0,0,0,16,292,0,3,11,1,0,0
17,DOLJ,"SCOALA MILESTI",500,"ŞIMNICU DE SUS",70174,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:31:53",623,623,0,393,356,0,37,600,207,366,27,4,4,4,1,39,3,1,1,16,266,0,2,20,2,0,3
17,DOLJ,"ŞCOALA MOŢĂŢEI GARĂ",418,MOŢĂŢEI,73335,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:04:06",654,654,0,344,311,0,33,800,456,325,19,1,1,3,0,26,7,0,0,7,242,2,0,35,0,1,0
17,DOLJ,"ȘCOALA MURTA",335,DOBREŞTI,72098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:03:01",636,636,0,413,359,0,54,600,187,384,29,0,0,2,1,52,6,0,0,4,304,0,3,9,1,0,2
17,DOLJ,"SCOALA NOUA CELARU",295,CELARU,71634,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:28:23",1399,1399,0,975,840,0,135,1600,625,879,96,9,1,7,5,122,8,6,6,21,650,7,9,20,3,5,0
17,DOLJ,"ŞCOALA NR. 1 MOŢĂŢEI",415,MOŢĂŢEI,73335,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:27:38",1037,1037,0,576,559,0,17,1200,624,543,33,1,0,1,3,38,7,1,3,8,413,2,0,63,3,0,0
17,DOLJ,"SCOALA NR.2",515,UNIREA,74536,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:47:34",1361,1361,0,826,792,0,34,1400,574,761,65,0,2,0,1,125,11,0,0,24,583,3,2,7,2,1,0
17,DOLJ,"ŞCOALA OBEDIN",269,BREASTA,71260,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:18:01",566,566,0,310,286,0,24,600,290,293,17,1,1,1,0,44,2,0,0,18,211,7,3,3,1,1,0
17,DOLJ,"SCOALA PISCULET",440,"PISCU VECHI",73665,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:50:43",234,234,0,164,153,0,11,200,36,161,3,0,0,0,0,15,0,0,0,4,139,1,0,0,2,0,0
17,DOLJ,"ȘCOALA PRIMARĂ BĂDOȘI",259,BRATOVOEŞTI,71199,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:25:09",704,704,0,414,396,0,18,700,286,389,25,7,2,1,0,51,8,0,0,17,285,4,1,10,0,2,1
17,DOLJ,"ŞCOALA PRIMARĂ BALASAN",189,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:14:24",466,466,0,250,247,0,3,500,250,239,11,0,1,0,2,26,4,0,3,12,185,1,3,2,0,0,0
17,DOLJ,"SCOALA PRIMARA BECHET VALE",201,"ORAŞ BECHET",70879,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:15:21",634,634,0,412,367,0,45,600,188,382,30,3,1,7,1,28,3,1,1,8,299,4,0,22,3,1,0
17,DOLJ,"ŞCOALA PRIMARĂ CL. I-IV",433,PERIŞOR,73594,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:31:32",231,231,0,158,143,0,15,200,42,146,12,1,2,0,1,11,0,1,0,10,109,0,0,8,1,1,1
17,DOLJ,"SCOALA PRIMARA CLSELE I-VIII",391,LIPOVU,72953,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:58:02",150,150,0,96,75,0,21,100,4,84,12,0,1,0,0,15,3,0,0,5,58,0,0,2,0,0,0
17,DOLJ,"ȘCOALA PRIMARĂ GEOROCU MARE",260,BRATOVOEŞTI,71199,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:34:21",366,366,0,251,231,0,20,400,149,241,10,2,0,0,0,23,6,0,0,9,188,0,1,10,1,1,0
17,DOLJ,"ŞCOALA PRIMARĂ I-IV SÎRBI",452,"POIANA MARE",73736,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 11:50:41",1359,1359,0,879,865,0,14,1400,521,803,76,0,0,0,0,89,0,0,0,0,714,0,0,0,0,0,0
17,DOLJ,"ŞCOALA PRIMARĂ IZVORUL RECE – STRUCTURĂ A ŞCOLII GIMNAZIALE ”DECEBAL” (FOSTĂ NR.12)",173,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:00:49",671,670,1,269,261,0,8,700,431,264,5,2,1,5,2,63,6,1,4,13,126,3,9,20,5,2,2
17,DOLJ,"ȘCOALA. PRIMARĂ LEORDOASA",238,ARGETOAIA,70744,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:30:33",390,390,0,215,202,0,13,400,185,205,10,1,0,0,2,40,1,0,0,11,143,0,0,7,0,0,0
17,DOLJ,"ŞCOALA PRIMARĂ(LOCAL VECHI)",432,PERIŞOR,73594,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:42:46",1144,1144,0,852,775,0,77,1300,448,777,75,5,4,5,3,104,7,0,0,28,595,4,5,12,4,1,0
17,DOLJ,"SCOALA PRIMARA PADEA",346,DRĂNIC,72221,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:45:46",588,588,0,452,404,0,48,600,148,436,16,0,16,0,0,30,12,0,0,0,368,0,3,7,0,0,0
17,DOLJ,"ȘCOALA. PRIMARĂ PIRIA",240,ARGETOAIA,70744,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:38:42",268,268,0,188,173,0,15,200,12,169,19,1,1,0,0,13,0,0,0,1,150,0,1,1,1,0,0
17,DOLJ,"ȘCOALA PRIMARĂ PLOSCA",247,BISTREŢ,70897,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:24:45",645,645,0,445,411,0,34,800,355,395,50,0,2,3,2,58,5,0,1,29,292,1,0,1,1,0,0
17,DOLJ,"ȘCOALA PRIMARĂ PRUNET",261,BRATOVOEŞTI,71199,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:15:20",467,467,0,369,343,0,26,500,131,350,19,5,0,0,0,20,7,0,0,8,268,1,0,41,0,0,0
17,DOLJ,"ŞCOALA PRIMARĂ ŞITOAIA",229,ALMĂJ,70566,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:43:22",510,510,0,447,376,0,71,500,53,419,28,0,0,5,1,40,2,0,0,10,319,8,5,27,2,0,0
17,DOLJ,"ȘCOALA PROFESIONALĂ C-TIN ARGETOAIANU",237,ARGETOAIA,70744,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:56:22",678,678,0,418,390,0,28,700,282,389,29,0,0,5,0,68,3,0,0,9,293,5,0,5,0,0,1
17,DOLJ,"ȘCOALA PROFESIONALĂ C-TIN ARGETOAIANU",236,ARGETOAIA,70744,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:08:01",1111,1111,0,559,534,0,25,1300,741,524,35,1,2,1,0,98,0,0,1,18,393,1,0,6,3,0,0
17,DOLJ,"ŞCOALA PROFESIONALĂ DANEŢI",323,DANEŢI,71956,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:15:25",1288,1288,0,667,658,0,9,1500,833,586,81,3,1,3,1,68,2,1,0,25,472,0,0,8,1,1,0
17,DOLJ,"ȘCOALA PROFESIONALĂ DANEŢI",322,DANEŢI,71956,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:14:11",1535,1535,0,862,828,0,34,1700,838,734,128,0,0,0,4,86,5,8,0,0,617,0,0,14,0,0,0
17,DOLJ,"ŞCOALA PUŢURI",287,CASTRANOVA,71572,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:19:09",1065,1065,0,766,679,0,87,1200,434,748,18,0,0,0,0,80,19,0,1,18,630,0,0,0,0,0,0
17,DOLJ,"ŞCOALA RĂCARII DE SUS",220,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:27:06",933,933,0,537,530,0,7,1100,563,521,16,2,1,11,2,86,3,0,3,25,337,8,3,28,12,0,0
17,DOLJ,"ŞCOALA RĂCHITA DE SUS",485,"SEACA DE PĂDURE",74135,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:51:05",130,130,0,114,85,0,29,180,66,106,8,1,0,0,0,10,0,0,0,5,89,0,0,1,0,0,0
17,DOLJ,"ŞCOALA ROBĂNEŞTII DE SUS",468,ROBĂNEŞTI,73923,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:07:37",500,500,0,369,348,0,21,500,131,352,17,3,0,1,3,44,1,1,1,21,254,3,0,15,3,0,2
17,DOLJ,"ŞCOALA SĂPATA",400,"MĂCEŞU DE JOS",72980,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:55:51",248,248,0,183,162,0,21,300,117,173,10,0,1,1,2,0,6,0,1,14,146,0,1,0,1,0,0
17,DOLJ,"ŞCOALA SEACA DE PĂDURE",484,"SEACA DE PĂDURE",74135,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:30:49",295,295,0,278,219,0,59,320,42,257,21,2,0,2,0,12,8,0,0,4,226,0,0,2,0,1,0
17,DOLJ,"SCOALA SÎRSCA",494,SOPOT,74242,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:02:16",121,121,0,85,75,0,10,100,15,80,5,0,0,2,0,20,0,0,0,3,51,0,1,3,0,0,0
17,DOLJ,"ȘCOALA TOCENI",336,DOBREŞTI,72098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:23:11",471,471,0,332,299,0,33,500,168,296,36,0,1,1,1,32,9,0,0,31,213,1,0,6,0,0,1
17,DOLJ,"ŞCOALA VALEA LUNGULUI",270,BREASTA,71260,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:07:54",594,594,0,439,403,0,36,600,161,428,11,1,0,0,1,26,5,0,0,7,380,4,1,2,1,0,0
17,DOLJ,"SCOALA VECHE DRĂGOTEŞTI",338,DRĂGOTEŞTI,72150,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:33:06",359,359,0,270,218,0,52,330,60,243,27,2,1,3,0,34,6,1,0,11,178,0,0,7,0,0,0
17,DOLJ,"ŞCOALA VECHE SĂLCUŢA",477,SĂLCUŢA,74028,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:55:39",816,816,0,433,327,0,106,800,367,352,81,0,0,1,0,21,0,0,0,1,321,0,1,7,0,0,0
17,DOLJ,"ŞCOALA VECHE TENCĂNĂU",479,SĂLCUŢA,74028,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:14:04",248,248,0,214,153,0,61,220,6,199,15,3,1,3,1,26,2,0,0,3,155,0,1,3,1,0,0
17,DOLJ,"ŞCOALA VELENI",486,"SEACA DE PĂDURE",74135,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:12:28",257,257,0,227,179,0,48,300,73,212,15,1,1,0,2,13,0,0,0,3,191,0,0,0,0,1,0
17,DOLJ,"SCOALA VIISOARA MOSNENI",510,TESLUI,74411,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:11:27",424,424,0,268,258,0,10,400,132,247,21,4,4,0,2,20,7,0,1,12,179,0,2,16,0,0,0
17,DOLJ,"SEDIUL FOSTEI ŞCOLI GENERALE BODAIESTI",406,MELINEŞTI,73102,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:28:29",552,552,0,360,342,0,18,600,240,307,53,0,0,2,2,42,3,5,0,13,218,3,4,11,0,4,0
17,DOLJ,"SEDIUL FOSTEI ŞCOLI GENERALE NR 2 PIELEŞTI",435,PIELEŞTI,73629,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:08:07",996,996,0,700,649,0,51,1000,300,662,38,8,4,11,5,105,2,3,1,47,411,9,9,37,9,0,1
17,DOLJ,"STRUCTURA SCOLII GIMNAZIALE NR. 1 DABULENI",203,"ORAŞ DĂBULENI",72007,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:11:56",1573,1573,0,977,961,0,16,1800,823,894,83,0,4,3,8,92,1,0,1,25,740,1,3,12,2,1,1
