precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL DIASPORA UNITĂ-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA AUR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL ROMÂNIA MARE-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","GHEORGHE VLAD-DAN-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",17,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:51:57",1049,1049,0,508,484,0,24,1057,549,503,5,10,1,4,58,121,2,6,33,1,3,189,12,1,14,9,39
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",20,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:52:27",1646,1646,0,674,642,0,32,1806,1132,644,30,17,2,6,112,87,5,4,26,2,6,261,20,3,22,19,52
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",21,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:27:33",1354,1354,0,583,557,0,26,1493,910,564,19,6,1,3,56,82,7,1,21,1,1,250,24,1,35,24,51
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”DUMITRU RADU POPESCU”",454,NOJORID,30149,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:37:50",1297,1297,0,819,792,0,27,1446,627,775,44,21,2,1,130,8,9,6,22,3,6,419,28,9,32,19,60
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”DUMITRU RADU POPESCU”",455,NOJORID,30149,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:30:16",1339,1339,0,815,784,0,31,1461,646,790,25,27,2,1,144,26,27,3,26,2,5,372,32,8,26,21,68
5,BIHOR,"ȘCOALA GIMNAZIALĂ FERICE",288,BUNTEŞTI,27971,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:04:07",399,399,0,296,294,0,2,434,138,286,10,0,0,0,127,1,0,9,0,0,1,124,9,0,7,2,6
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”FLOARE DE LOTUS” SÂNMARTIN",552,SÂNMARTIN,26582,5,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:23:13",1802,1802,0,1124,1065,0,59,1968,844,1099,25,21,3,8,198,37,8,3,41,7,3,558,47,2,44,40,79
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”GEORGIU POPA” CÂMPANI",307,CÂMPANI,28709,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:37:15",701,701,0,550,518,0,32,769,219,538,12,7,0,0,89,3,5,1,5,0,1,353,14,5,8,18,29
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",10,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:48:36",1346,1346,0,597,572,0,25,1462,865,577,20,16,2,1,113,55,10,1,24,2,3,235,14,5,30,33,33
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",11,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:45:06",1501,1501,0,660,636,0,24,1655,995,629,31,14,2,3,111,137,5,2,22,1,1,248,16,4,24,16,23
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",14,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:04:23",804,804,0,318,310,0,8,887,569,312,6,1,1,0,96,22,3,2,6,1,1,124,14,0,19,0,22
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",12,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:00:49",1682,1682,0,757,746,0,11,1846,1089,737,20,21,2,3,156,39,3,2,49,5,6,305,26,4,45,39,32
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",13,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:39:05",1446,1446,0,500,492,0,8,1586,1086,476,24,7,2,0,97,73,3,0,13,0,1,198,14,4,35,14,15
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”ION BOGDAN”",110,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:04:19",1475,1475,0,766,748,0,18,1605,839,750,16,14,2,2,117,116,11,3,41,3,2,310,30,2,26,19,52
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”ION BOGDAN”",111,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:41:15",1482,1482,0,693,678,0,15,1632,939,684,9,9,1,5,114,127,7,2,22,4,3,260,18,5,33,25,49
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”ION BOGDAN”",112,"MUNICIPIUL ORADEA",26564,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:17:06",1628,1628,0,895,879,0,16,1776,859,873,22,14,5,4,178,128,12,5,51,3,0,306,34,4,19,39,71
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”JAKO ZSIGMOND”",528,ROŞIORI,32187,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:08:08",1107,1107,0,724,692,0,32,1211,487,693,31,0,0,7,19,592,0,0,2,2,0,47,4,3,12,4,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”JUHASZ GYULA”",83,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:46:27",1013,1013,0,398,388,0,10,1108,710,394,4,5,2,2,32,206,1,1,15,0,0,93,4,2,16,5,10
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”JUHASZ GYULA”",82,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:38:11",1385,1385,0,661,653,0,8,1518,857,647,14,12,2,2,68,335,5,0,27,1,1,119,16,4,12,9,34
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”KAZINCZY FERENC” ȘIMIAN",588,ŞIMIAN,31333,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:49:44",1578,1578,0,1022,959,0,63,1731,709,1000,22,0,0,0,13,940,0,1,2,1,1,36,0,1,4,0,1
5,BIHOR,"ȘCOALA GIMNAZIALĂ ” LUCREŢIA SUCIU ”",2,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:19:53",1169,1169,0,463,420,0,43,1430,967,456,7,10,2,7,59,134,5,3,29,3,0,130,15,3,15,12,29
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",41,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:35:09",910,910,0,359,336,0,23,1001,642,350,9,5,1,4,35,103,5,6,23,3,0,106,9,4,10,14,22
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",40,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:08:52",1029,1029,0,506,483,0,23,1128,622,494,12,8,1,0,60,117,7,0,29,2,0,190,12,1,6,16,45
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”NICOLAE POPOVICIU”",150,"MUNICIPIUL BEIUŞ",26804,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:16:36",1405,1405,0,851,806,0,45,1544,693,830,21,18,2,5,127,35,7,6,35,3,2,471,7,8,26,27,51
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1",529,ROŞIORI,32187,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:00:23",814,814,0,454,439,0,15,891,437,439,15,11,1,28,65,9,1,0,9,2,1,256,9,9,25,8,5
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1",646,"UILEACU DE BEIUŞ",31921,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:30:12",482,482,0,391,351,0,40,519,128,385,6,0,1,0,25,180,1,1,0,0,1,146,7,0,6,10,7
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR 1",514,REMETEA,30719,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:57:44",678,678,0,469,458,0,11,741,272,458,11,4,0,1,45,206,7,1,5,1,1,171,4,1,4,0,7
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1",315,CEICA,28335,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:37:02",779,779,0,608,547,0,61,852,244,570,38,14,0,4,133,6,4,7,9,0,3,313,18,3,36,11,9
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",101,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:45:54",1442,1442,0,586,569,0,17,1787,1201,571,15,13,4,5,76,147,6,2,26,0,3,203,18,2,18,19,29
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",104,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:32:46",1336,1336,0,608,590,0,18,1470,862,599,9,3,1,2,72,121,3,3,25,1,4,253,22,4,33,22,30
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",102,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:13:26",1129,1129,0,433,421,0,12,1238,805,425,8,7,2,0,63,94,3,3,19,0,4,171,14,0,13,7,25
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",107,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:25:26",1285,1285,0,539,531,0,8,1409,870,524,15,13,2,3,72,106,7,1,35,2,7,200,17,3,18,11,27
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",100,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:50:45",986,986,0,489,489,0,0,1586,1097,481,8,8,0,0,59,99,3,4,11,3,4,186,17,4,27,24,32
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",103,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:01:23",966,966,0,354,346,0,8,1060,706,347,7,3,2,1,49,72,3,3,10,3,2,138,16,3,11,9,22
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",106,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:55:15",777,777,0,338,326,0,12,847,509,328,10,15,1,1,38,58,3,1,26,5,4,132,6,2,12,6,18
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",105,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:26:04",1200,1200,0,495,483,0,12,1318,823,480,15,11,2,0,65,81,5,2,38,4,1,206,15,0,19,8,23
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.16",50,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:39:10",938,938,0,428,400,0,28,1027,599,421,7,9,1,0,52,117,4,1,20,1,5,140,10,2,15,19,25
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.16",48,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:07:07",1010,1010,0,409,402,0,7,1101,692,394,15,4,2,4,37,82,3,3,28,4,3,162,16,1,10,12,23
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.16",49,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:15:57",776,776,0,300,287,0,13,852,552,291,9,2,2,0,43,60,1,0,8,1,2,122,12,1,14,12,11
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.16",51,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:41:27",1336,1336,0,549,525,0,24,1462,913,539,10,0,3,18,82,105,4,1,17,0,3,205,24,0,15,30,32
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR 1 AȘTILEU",226,AŞTILEU,26742,6,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:51:32",1251,1251,0,757,742,0,15,1406,649,721,36,8,4,1,135,10,6,7,10,2,4,441,8,10,46,11,18
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1 BATĂR",242,BATĂR,27383,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:34:35",1358,1358,0,699,670,0,29,1480,781,594,105,8,3,2,85,3,1,35,2,2,5,386,3,5,38,4,12
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 BRUSTURI",268,BRUSTURI,27757,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:08:49",860,860,0,614,565,0,49,939,321,566,48,6,4,0,86,20,94,2,1,1,7,266,12,4,35,4,24
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 CĂBEȘTI",294,CĂBEŞTI,28077,6,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 13:55:51",729,729,0,602,570,0,32,797,195,575,27,6,0,1,67,12,2,2,7,1,1,435,11,6,16,5,3
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 CHERESIG",638,TOBOLIU,32201,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:54:44",955,955,0,775,695,0,80,1043,268,738,37,10,1,2,63,13,1,1,8,2,5,559,6,3,43,3,18
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 CURĂŢELE",352,CURĂŢELE,28941,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:43:13",652,652,0,466,437,0,29,711,245,447,19,7,1,2,71,4,5,2,8,0,1,287,8,2,11,11,27
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG",366,DIOSIG,29092,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:59:19",926,926,0,515,495,0,20,1034,519,494,21,0,0,0,13,440,0,1,1,0,0,29,1,2,4,1,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG",367,DIOSIG,29092,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:02:47",1228,1228,0,572,540,0,32,1345,774,553,18,7,4,6,82,117,5,2,10,2,2,257,6,5,29,3,16
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG",368,DIOSIG,29092,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:23:51",1069,1069,0,727,708,0,19,1184,457,615,112,0,1,0,15,497,2,4,1,0,2,84,2,2,4,0,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG",369,DIOSIG,29092,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:25:38",226,226,0,117,107,0,10,246,129,114,3,1,0,0,9,82,1,0,0,1,0,19,0,0,0,0,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG,",365,DIOSIG,29092,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:57:43",895,895,0,455,444,0,11,984,530,437,17,2,0,0,15,363,0,0,0,0,0,40,1,2,12,0,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 1 NUCET",189,"ORAŞ NUCET",26920,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:38",1231,1231,0,978,829,0,149,1392,414,950,28,14,2,1,165,14,4,2,22,1,1,637,10,9,37,13,18
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 1 OLCEA",462,OLCEA,30229,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:38:58",473,473,0,293,278,0,15,515,222,272,21,1,0,0,54,2,18,3,1,1,0,164,9,1,6,1,11
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1 PIETROASA",480,PIETROASA,30336,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:32:11",639,639,0,557,515,0,42,703,146,528,29,13,1,1,143,15,12,4,6,0,2,285,9,8,13,6,10
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1 POMEZEU",491,POMEZEU,30470,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:53:05",94,94,0,76,66,0,10,102,26,76,0,1,1,0,13,1,0,1,0,0,0,52,1,4,1,0,1
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 ROȘIA - CORP B",524,ROŞIA,30844,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:04:30",489,489,0,386,374,0,12,533,147,367,19,3,2,1,46,1,1,2,0,0,0,270,6,4,21,5,5
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 SĂLIȘTE DE VAȘCĂU",351,"CRIŞTIORU DE JOS",28889,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:49:59",312,312,0,271,238,0,33,334,63,256,15,3,0,0,48,1,1,1,3,0,0,177,1,1,12,1,7
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",565,SÂNTANDREI,26653,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:10:35",1329,1329,0,716,700,0,16,1439,723,701,15,20,1,3,88,39,4,2,48,6,3,330,47,6,20,31,53
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",566,SÂNTANDREI,26653,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:50:43",1118,1118,0,541,525,0,16,1209,668,527,14,16,0,2,81,31,2,3,17,1,2,269,21,1,27,17,37
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",564,SÂNTANDREI,26653,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:49",1333,1333,0,724,712,0,12,1455,731,708,16,21,4,3,142,10,1,5,38,1,4,359,24,3,21,23,49
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",563,SÂNTANDREI,26653,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:34:58",1348,1348,0,750,730,0,20,1456,706,732,18,21,3,3,100,36,6,10,41,2,5,359,23,2,18,34,69
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",567,SÂNTANDREI,26653,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:19:21",1617,1617,0,904,888,0,16,1746,842,876,28,22,4,5,149,15,5,2,38,4,8,475,28,6,26,33,56
5,BIHOR,"SCOALA GIMNAZIALA NR.1 SPINUS",575,SPINUŞ,31208,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:57:49",295,295,0,249,181,0,68,318,71,241,6,2,1,0,21,2,3,0,2,0,1,180,0,0,16,3,10
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1 VIIȘOARA",658,VIIŞOARA,32045,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:02:45",885,885,0,657,625,0,32,972,315,638,19,1,0,1,14,536,0,1,1,0,0,74,0,2,8,0,0
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR 2",516,REMETEA,30719,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:17:11",935,935,0,733,723,0,10,975,242,707,26,9,0,0,86,3,0,1,5,0,1,542,4,6,38,5,7
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 2",619,TĂUTEU,31654,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:02:09",1212,1212,0,582,563,0,19,1330,748,554,27,1,1,1,199,138,0,1,1,1,4,160,6,4,28,3,6
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.2",657,VÂRCIOROG,32090,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:51:06",428,428,0,316,281,0,35,461,145,295,21,1,1,1,33,2,0,1,1,0,0,227,0,1,23,0,4
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.2",360,DERNA,29038,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:42:38",406,406,0,257,245,0,12,438,181,245,12,2,0,0,43,8,10,1,1,0,1,164,4,0,8,0,3
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.2",343,COPĂCEL,28816,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:52:59",250,250,0,194,161,0,33,268,74,171,23,3,0,1,29,0,3,1,1,1,1,124,2,1,3,0,1
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR. 2",317,CEICA,28335,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:30:48",441,441,0,283,257,0,26,478,195,256,27,3,0,1,31,0,2,2,2,1,1,179,6,4,17,1,6
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 2 CĂLACEA",463,OLCEA,30229,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:39:16",965,965,0,589,584,0,5,1054,465,556,33,2,0,0,201,9,8,2,4,0,1,302,6,2,9,4,6
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.3",245,BATĂR,27383,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:40:04",745,745,0,488,445,0,43,809,321,473,15,4,1,0,84,3,1,11,2,0,4,327,6,2,19,1,8
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.3",293,BUNTEŞTI,27971,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:03:31",238,238,0,200,196,0,4,258,58,197,3,0,0,5,30,2,1,0,1,0,0,137,2,5,0,5,9
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 4 ARPĂȘEL",243,BATĂR,27383,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:21:47",730,730,0,318,306,0,12,798,480,300,18,0,2,0,26,205,1,3,0,0,1,48,2,0,8,2,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.4 CIUTELEC",621,TĂUTEU,31654,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:19:46",528,528,0,308,295,0,13,574,266,290,18,1,2,1,55,19,0,2,1,1,4,174,6,3,18,2,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”OCTAVIAN GOGA”",89,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:11:35",841,841,0,376,361,0,15,922,546,372,4,6,1,4,63,49,1,1,11,3,2,158,13,0,18,19,23
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”OCTAVIAN GOGA”",87,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:00:39",1269,1269,0,533,515,0,18,1392,863,524,5,11,2,1,75,80,2,3,19,3,5,237,15,3,19,15,34
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”OCTAVIAN GOGA”",88,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:06:28",1029,1029,0,471,448,0,23,1131,660,455,16,8,1,2,62,74,2,4,19,2,2,210,10,0,9,13,37
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”OLTEA DOAMNA” (FOSTA GRĂDINIȚĂ CU PROGRAM NORMAL NR.16)",117,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 15:47:14",2037,2037,0,942,905,0,37,2287,1345,928,14,18,2,3,123,215,5,4,58,4,2,322,23,0,30,49,70
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”PUIU SEVER”",419,INEU,29724,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:03:16",877,877,0,551,533,0,18,968,412,528,21,14,1,2,55,122,2,4,10,0,1,267,8,2,23,8,9
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”PUIU SEVER”",420,INEU,29724,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:54:59",1267,1267,0,653,649,0,4,1393,740,520,133,1,1,3,90,4,1,1,3,2,1,385,3,1,19,0,5
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”SZACSVAY IMRE”",122,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:00:28",1252,1252,0,568,542,0,26,1528,960,554,14,10,3,1,51,140,3,4,46,4,5,186,9,1,14,25,52
5,BIHOR,"ȘCOALA GIMNAZIALĂ SZALARDI JANOS SĂLARD",538,SĂLARD,31011,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:09:04",1334,1334,0,781,734,0,47,1461,680,737,44,6,0,0,58,541,2,2,3,0,3,75,5,3,21,3,15
5,BIHOR,"ȘCOALA GIMNAZIALĂ SZALARDI JANOS SĂLARD",537,SĂLARD,31011,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:19:43",1198,1198,0,592,574,0,18,1314,722,570,22,3,3,3,101,282,7,4,1,2,6,114,5,5,23,3,8
5,BIHOR,"ŞCOALA GIMNAZIALĂ ȚIGĂNEȘTII DE CRIȘ",273,BRUSTURI,27757,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:59:51",249,249,0,184,152,0,32,270,86,176,8,2,1,0,20,5,43,1,1,0,1,81,1,1,9,2,8
5,BIHOR,"ȘCOALA GIMNAZIALĂ TOBOLIU",637,TOBOLIU,32201,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:52:53",758,758,0,615,598,0,17,827,212,576,39,4,0,0,79,5,3,8,11,2,5,388,19,9,38,2,3
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",210,"ORAŞ VALEA LUI MIHAI",32027,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:54:00",1283,1283,0,619,608,0,11,1404,785,600,19,1,0,0,30,398,1,1,4,1,0,136,3,3,11,5,6
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",206,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:35:34",1230,1230,0,660,640,0,20,1349,689,629,31,1,0,0,18,489,0,1,3,1,0,106,2,1,3,3,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",207,"ORAŞ VALEA LUI MIHAI",32027,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:11:54",1397,1397,0,713,672,0,41,1526,813,677,36,2,1,0,13,511,3,1,3,3,0,116,7,4,6,4,3
