county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","STANA GHEORGHE-DORIN-voturi","STANA GHEORGHE-DORIN-mandate-faza-1","STANA GHEORGHE-DORIN-mandate-faza-2","NISTOR ALINA-voturi","NISTOR ALINA-mandate-faza-1","NISTOR ALINA-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","BÎRLOVEAN SORIN-VIOREL-voturi","BÎRLOVEAN SORIN-VIOREL-mandate-faza-1","BÎRLOVEAN SORIN-VIOREL-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","HERTZ ANDY-voturi","HERTZ ANDY-mandate-faza-1","HERTZ ANDY-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g8","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-1","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-2","IONEL VICTOR-COSMIN-voturi","IONEL VICTOR-COSMIN-mandate-faza-1","IONEL VICTOR-COSMIN-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","SIMEDREA CRISTIAN-NICOLAE-voturi","SIMEDREA CRISTIAN-NICOLAE-mandate-faza-1","SIMEDREA CRISTIAN-NICOLAE-mandate-faza-2","RODEAN MIHAI-EMIL-voturi","RODEAN MIHAI-EMIL-mandate-faza-1","RODEAN MIHAI-EMIL-mandate-faza-2","LĂSCUŢONI BOGDAN-IANCU-voturi","LĂSCUŢONI BOGDAN-IANCU-mandate-faza-1","LĂSCUŢONI BOGDAN-IANCU-mandate-faza-2","OCOLIŞAN OCTAVIAN-voturi","OCOLIŞAN OCTAVIAN-mandate-faza-1","OCOLIŞAN OCTAVIAN-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL OAMENILOR TINERI-voturi","PARTIDUL OAMENILOR TINERI-mandate-faza-1","PARTIDUL OAMENILOR TINERI-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","NAPĂU-STOICA RADU-CĂLIN-voturi","NAPĂU-STOICA RADU-CĂLIN-mandate-faza-1","NAPĂU-STOICA RADU-CĂLIN-mandate-faza-2","MOLOCEA MIHAI-IULIAN-voturi","MOLOCEA MIHAI-IULIAN-mandate-faza-1","MOLOCEA MIHAI-IULIAN-mandate-faza-2","NIŢĂ DORINA-VERONICA-voturi","NIŢĂ DORINA-VERONICA-mandate-faza-1","NIŢĂ DORINA-VERONICA-mandate-faza-2","NICULESCU FLORIN-VLAD-DAN-voturi","NICULESCU FLORIN-VLAD-DAN-mandate-faza-1","NICULESCU FLORIN-VLAD-DAN-mandate-faza-2","POP LAURENŢIU-MIHAI-voturi","POP LAURENŢIU-MIHAI-mandate-faza-1","POP LAURENŢIU-MIHAI-mandate-faza-2","FILIMON BOGDAN-ALIN-voturi","FILIMON BOGDAN-ALIN-mandate-faza-1","FILIMON BOGDAN-ALIN-mandate-faza-2","ALIANȚA PMP - FORȚA DREPTEI-voturi","ALIANȚA PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA PMP - FORȚA DREPTEI-mandate-faza-2","SURULESCU IOSIF-DAN-voturi","SURULESCU IOSIF-DAN-mandate-faza-1","SURULESCU IOSIF-DAN-mandate-faza-2","CAZAMIR ELENA-voturi","CAZAMIR ELENA-mandate-faza-1","CAZAMIR ELENA-mandate-faza-2","RÎŞTEIU ATENA-BETY-voturi","RÎŞTEIU ATENA-BETY-mandate-faza-1","RÎŞTEIU ATENA-BETY-mandate-faza-2","LIGA PENTRU DEȘTEPTAREA ROMÂNIEI-voturi","LIGA PENTRU DEȘTEPTAREA ROMÂNIEI-mandate-faza-1","LIGA PENTRU DEȘTEPTAREA ROMÂNIEI-mandate-faza-2","ADAM ALEXANDRU-MIHAI-voturi","ADAM ALEXANDRU-MIHAI-mandate-faza-1","ADAM ALEXANDRU-MIHAI-mandate-faza-2","AVRAM MARINEL-voturi","AVRAM MARINEL-mandate-faza-1","AVRAM MARINEL-mandate-faza-2","NICOARĂ ANDREI-DANIEL-voturi","NICOARĂ ANDREI-DANIEL-mandate-faza-1","NICOARĂ ANDREI-DANIEL-mandate-faza-2","ALB IOAN-voturi","ALB IOAN-mandate-faza-1","ALB IOAN-mandate-faza-2","CIOLEA IOAN-voturi","CIOLEA IOAN-mandate-faza-1","CIOLEA IOAN-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-mandate-g8","PARTIDUL NAȚIONAL LIBERAL-mandate-g9","PARTIDUL SOCIAL DEMOCRAT-mandate-g9","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-g9","UNIUNEA SALVAȚI ROMÂNIA-mandate-g9","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-g9","TELLMAN GABRIELA-voturi","TELLMAN GABRIELA-mandate-faza-1","TELLMAN GABRIELA-mandate-faza-2","TELLMAN GABRIELA-mandate-g9","PARTIDUL NAȚIONAL VATRA ROMÂNEASCĂ-voturi","PARTIDUL NAȚIONAL VATRA ROMÂNEASCĂ-mandate-faza-1","PARTIDUL NAȚIONAL VATRA ROMÂNEASCĂ-mandate-faza-2","CANCELARE IOAN-voturi","CANCELARE IOAN-mandate-faza-1","CANCELARE IOAN-mandate-faza-2","UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA-voturi","UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA-mandate-g8"
22,HUNEDOARA,ŞOIMUŞ,91330,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:54:09",3012,2935,1,50,26,1994,1918,0,50,26,1935,59,3296,1302,96,135,154,147,1464,9,1,280,1,1,19,0,0,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"TELIUCU INFERIOR",86936,2,FINAL,UAT,CL,CL_CE,"2024-06-14 11:32:24",2132,2042,0,41,49,1307,1217,0,41,49,1267,37,2256,951,63,88,101,109,607,5,1,597,5,0,16,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,TOMEŞTI,91447,2,FINAL,UAT,CL,CL_CE,"2024-06-28 12:59:14",835,770,3,38,24,707,643,2,38,24,695,12,904,197,34,48,55,77,350,4,1,272,3,1,0,0,0,39,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,TOPLIŢA,91535,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:18:38",784,589,0,182,13,655,461,0,182,12,629,26,752,88,31,44,50,68,185,2,1,242,3,0,11,0,0,133,1,1,0,0,0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,TOTEŞTI,91624,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:14:00",1570,1469,2,52,47,1110,1011,0,52,47,1088,20,1623,515,54,76,87,94,112,1,0,821,8,1,107,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,TURDAŞ,91688,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:11:11",1779,1710,1,41,27,1126,1058,0,41,27,1076,45,1869,748,53,75,86,97,445,4,1,536,5,0,0,0,0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,VĂLIŞOARA,91937,2,FINAL,UAT,CL,CL_CE,"2024-06-28 14:01:47",991,931,0,38,22,697,637,0,38,22,674,20,1054,360,33,47,53,74,170,2,0,413,5,1,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"VAŢA DE JOS",91795,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:10:09",2971,2877,3,67,24,1948,1856,1,67,24,1889,59,3181,1233,94,132,151,134,270,2,0,1143,8,0,21,0,0,341,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,VEŢEL,91982,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:10:37",2290,2222,11,38,19,1457,1397,3,38,19,1436,21,2663,1206,71,100,114,118,540,4,1,491,4,0,0,0,0,272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,36,0,0,0,0,0,0
22,HUNEDOARA,VORŢA,92097,2,FINAL,UAT,CL,CL_CE,"2024-06-28 12:07:10",844,575,0,228,41,761,492,0,228,41,741,19,845,85,37,51,59,80,341,4,0,319,3,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,ZAM,92177,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:17:47",1339,1273,5,61,0,881,818,2,61,0,849,32,1432,551,42,59,67,92,366,3,1,252,2,1,14,0,0,129,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1
