precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR. 2",98,"MUNICIPIUL RÂMNICU SĂRAT",44845,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:13:02",1742,1719,1,7,15,777,754,1,7,15,718,59,1980,1203,89,119,398,13,11,52,36
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR.2 CORBU",190,CĂTINA,45959,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:23:44",754,630,0,92,32,563,442,0,92,29,474,89,684,121,62,142,242,7,1,13,7
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR. 6",94,"MUNICIPIUL RÂMNICU SĂRAT",44845,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:28:32",1762,1751,3,7,1,831,823,0,7,1,788,43,1900,1069,121,143,382,14,15,61,52
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR. 7",15,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:07",1604,1597,1,6,0,718,712,0,6,0,689,24,1800,1087,67,79,399,12,16,34,82
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR. 7",14,"MUNICIPIUL BUZĂU",44818,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:52:37",1648,1640,0,6,2,688,680,0,6,2,658,22,1800,1112,75,83,372,7,12,39,70
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ODĂILE",297,ODĂILE,48021,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:21:21",545,527,0,6,12,334,316,0,6,12,301,30,598,267,24,57,206,1,6,3,4
10,BUZĂU,"ȘCOALA GIMNAZIALĂ OREAVUL",399,"VALEA RÂMNICULUI",50022,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:14:43",1814,1795,3,12,4,941,925,0,12,4,894,47,2000,1059,131,93,521,9,9,49,82
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PĂLTINIŞ",256,"GURA TEGHII",47079,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:50:46",477,456,1,10,10,350,329,1,10,10,325,25,510,160,110,98,85,2,3,5,22
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PĂNĂTĂU",302,PĂNĂTĂU,48227,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:31:37",1170,1167,1,1,1,681,678,1,1,1,645,36,1282,601,96,50,445,7,7,15,25
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”P.H. ZANGOPOL”",36,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:31",1132,1132,0,0,0,486,486,0,0,0,465,21,1300,814,66,50,271,8,13,28,29
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”P.H. ZANGOPOL”",35,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:07:54",893,890,2,0,1,355,352,2,0,1,346,9,1000,645,41,47,189,2,6,23,38
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”P.H. ZANGOPOL”",37,"MUNICIPIUL BUZĂU",44818,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:13",1464,1454,1,9,0,603,594,0,9,0,580,23,1600,989,54,36,392,0,0,35,63
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PIETROASELE",311,PIETROASELE,48487,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:48:06",814,782,0,5,27,814,782,0,5,27,777,37,1600,786,69,72,371,7,10,33,215
10,BUZĂU,"ŞCOALA GIMNAZIALA PITULICEA",244,"GLODEANU SĂRAT",46867,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:54:23",735,725,0,8,2,542,532,0,8,2,512,30,791,249,43,273,161,3,1,16,15
10,BUZĂU,"ȘCOALA GIMNAZIALĂ PLAIUL NUCULUI",261,LOPĂTARI,47186,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:32:02",518,505,0,2,11,359,346,0,2,11,335,24,570,211,21,43,139,9,6,4,113
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PLEȘCOI",150,BERCA,45101,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:11:24",817,809,1,3,4,416,409,0,3,4,397,13,892,482,33,33,252,4,4,11,60
10,BUZĂU,"ȘCOALA GIMNAZIALĂ PLEȘCOI",151,BERCA,45101,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:31:27",721,711,0,8,2,382,372,0,8,2,366,16,794,412,29,27,234,0,6,20,50
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PLEVNA",253,GREBĂNU,47006,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 15:02:54",1153,1064,0,34,55,855,766,0,34,55,802,53,1242,387,61,138,557,8,4,26,8
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PODGORIA",313,PODGORIA,48682,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:27:25",1280,1233,0,28,19,799,752,0,28,19,764,35,1407,608,90,76,428,4,15,33,118
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PUIEŞTII DE JOS",321,PUIEŞTI,48842,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:39:13",1017,1008,0,3,6,594,585,0,3,6,544,50,1110,516,34,217,249,5,7,10,22
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ROBEASCA",332,ROBEASCA,49019,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:33:37",547,501,0,4,42,373,329,0,4,40,349,24,600,227,26,126,175,0,0,15,7
10,BUZĂU,"ȘCOALA GIMNAZIALĂ SĂPOCA",348,SĂPOCA,49206,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:00:56",1516,1461,2,13,40,1017,969,0,13,35,978,39,1601,584,65,401,435,15,4,32,26
10,BUZĂU,"ŞCOALA GIMNAZIALĂ SAT AMARA",137,"BALTA ALBĂ",44934,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 00:21:19",1246,1123,1,75,47,913,791,0,75,47,847,66,1236,323,46,324,446,3,3,25,0
10,BUZĂU,"SCOALA GIMNAZIALĂ SAT BALTA TOCILA",352,SCORŢOASA,49313,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:10",249,238,1,6,4,162,152,0,6,4,157,5,263,101,14,85,48,1,2,3,4
10,BUZĂU,"ŞCOALA GIMNAZIALĂ SAT CINDEŞTI",405,VERNEŞTI,50102,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:47:12",1316,1316,0,0,0,656,656,0,0,0,595,61,1460,804,63,181,305,0,9,21,16
10,BUZĂU,"ŞCOALA GIMNAZIALĂ SAT CÎNDEȘTI",404,VERNEŞTI,50102,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:27",1385,1381,0,4,0,707,703,0,4,0,632,75,1520,813,74,181,338,1,10,18,10
10,BUZĂU,"ŞCOALA GIMNAZIALA SAT HALEŞ, COMUNA TISAU",374,TISĂU,49643,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:32",752,738,0,10,4,467,453,0,10,4,426,41,825,358,66,87,231,14,7,12,9
10,BUZĂU,"ŞCOALA GIMNAZIALĂ SAT SCĂRIŞOARA, COMUNA CISLĂU",211,CISLĂU,46313,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:47:29",1037,1006,0,9,22,716,685,0,9,22,671,45,1108,392,61,259,280,0,28,20,23
10,BUZĂU,"SCOALA GIMNAZIALA SCURTEŞTI",396,"VADU PAŞII",49956,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:26:48",1687,1667,1,11,8,1074,1054,1,11,8,1033,41,1808,734,103,415,433,5,5,37,35
10,BUZĂU,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL APOSTOL ANDREI”",67,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:51:06",1394,1387,0,6,1,588,581,0,6,1,561,27,1500,912,52,80,319,9,10,31,60
10,BUZĂU,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL APOSTOL ANDREI”",65,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:40:14",1216,1182,0,9,25,499,465,0,9,25,489,10,1700,1201,49,73,271,9,12,24,51
10,BUZĂU,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL APOSTOL ANDREI”",68,"MUNICIPIUL BUZĂU",44818,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:58:58",1586,1575,1,10,0,694,684,0,10,0,649,45,1700,1006,62,88,367,11,11,30,80
10,BUZĂU,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL APOSTOL ANDREI”",66,"MUNICIPIUL BUZĂU",44818,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 23:53:11",1317,1311,1,5,0,508,503,0,5,0,478,16,1500,1006,54,60,259,9,14,28,54
10,BUZĂU,"ŞCOALA GIMNAZIALA STĂNCEŞTI",397,"VADU PAŞII",49956,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:59:50",1207,1198,0,4,5,825,816,0,4,5,788,37,1297,472,57,308,384,0,0,15,24
10,BUZĂU,"SCOALA GIMNAZIALA STILPU",371,STÂLPU,49625,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:46:10",1395,1374,1,6,14,881,862,0,6,13,839,42,1507,626,101,105,545,5,2,40,41
10,BUZĂU,"ŞCOALA GIMNAZIALĂ TACHE ŞI ECATERINA TOCILESCU",410,"VINTILĂ VODĂ",50228,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:00",1233,1191,0,9,33,778,736,0,9,33,719,59,1316,538,67,81,472,0,20,28,51
10,BUZĂU,"ŞCOALA GIMNAZIALA TOPLICENI",380,TOPLICENI,49769,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:32:45",1027,999,0,20,8,554,526,0,20,8,521,33,1100,546,62,117,253,21,5,23,40
10,BUZĂU,"ŞCOALA GIMNAZIALA URSOAIA",416,VIPEREŞTI,50326,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:57",818,786,0,8,24,497,465,0,8,24,458,39,870,373,39,132,225,1,11,21,29
10,BUZĂU,"ŞCOALA GIMNAZIALĂ VĂCĂREASCA",249,GLODEANU-SILIŞTEA,46910,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:57:36",355,339,0,14,2,204,188,0,14,2,192,12,370,166,49,16,113,0,1,7,6
10,BUZĂU,"ŞCOALA GIMNAZIALĂ VALEA PĂRULUI",144,BECENI,45003,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:58:43",1101,1055,0,27,19,628,582,0,27,19,589,39,1155,527,38,83,422,3,5,12,26
10,BUZĂU,"SCOALA GIMNAZIALA VALEA RAMNICULUI",398,"VALEA RÂMNICULUI",50022,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:13:24",1790,1762,2,8,18,979,952,1,8,18,932,47,1976,997,95,124,578,8,18,76,33
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”VASILE ALDEA” ZOREȘTI",409,VERNEŞTI,50102,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:07:48",1102,1093,1,8,0,583,575,0,8,0,555,28,1200,617,76,55,343,4,5,42,30
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”VASILE CRISTOFOREANU”",85,"MUNICIPIUL RÂMNICU SĂRAT",44845,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:35:37",1597,1592,0,5,0,744,739,0,5,0,723,21,1800,1056,76,145,370,18,10,35,69
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”VASILE CRISTOFOREANU”",84,"MUNICIPIUL RÂMNICU SĂRAT",44845,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:15:09",1459,1450,0,9,0,580,571,0,9,0,544,36,1600,1020,65,94,291,10,18,28,38
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”VASILE CRISTOFOREANU”",83,"MUNICIPIUL RÂMNICU SĂRAT",44845,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:53:27",1546,1538,0,6,2,715,707,0,6,2,666,49,1700,985,65,120,380,16,10,41,34
10,BUZĂU,"ŞCOALA GIMNAZIALA VIPEREŞTI",413,VIPEREŞTI,50326,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:42:52",940,911,0,13,16,608,579,0,13,16,546,62,1008,400,76,198,208,0,7,37,20
10,BUZĂU,"SCOALA GURA-FAGETULUI",383,TOPLICENI,49769,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:53:19",150,145,0,5,0,101,96,0,5,0,91,10,160,59,16,2,62,0,0,4,7
10,BUZĂU,"ŞCOALA GURA SĂRĂŢII",281,MEREI,47453,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:52:18",149,142,0,5,2,81,74,0,5,2,77,4,160,79,14,2,54,0,4,2,1
10,BUZĂU,"ŞCOALA LUNCA FRUMOASA",308,PÂRSCOV,48557,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:29:46",874,856,0,17,1,522,504,0,17,1,498,24,920,398,64,122,265,2,9,13,23
10,BUZĂU,"ŞCOALA MĂCRINA",323,PUIEŞTI,48842,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:40:53",415,408,0,6,1,207,200,0,6,1,191,16,448,241,12,47,118,4,1,3,6
10,BUZĂU,"ŞCOALA NENCIULEŞTI",284,MEREI,47453,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:30:12",243,238,0,5,0,118,113,0,5,0,114,4,270,152,22,11,72,0,3,2,4
10,BUZĂU,"SCOALA NR.2 SAT RAMNICELU",328,RÂMNICELU,48968,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:52:47",1455,1450,0,5,0,1062,1057,0,5,0,731,328,1620,561,111,195,179,210,11,22,3
10,BUZĂU,"ŞCOALA PARDOŞI",301,PARDOŞI,48165,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:11:04",291,261,0,19,11,206,176,0,19,11,201,5,301,95,12,5,175,2,1,5,1
10,BUZĂU,"ŞCOALA PIETRARU",229,COZIENI,46554,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:32:19",151,133,0,16,2,94,76,0,16,2,91,3,156,62,3,27,41,0,5,0,15
10,BUZĂU,"ŞCOALA PRIMARĂ",125,"ORAŞ PĂTÂRLAGELE",48325,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:43:51",386,378,0,8,0,229,221,0,8,0,217,12,416,187,23,61,116,1,1,8,7
10,BUZĂU,"ŞCOALA PRIMARĂ",337,RUŞEŢU,49046,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:07:44",162,155,0,6,1,120,113,0,6,1,92,14,200,80,13,20,50,1,1,6,1
10,BUZĂU,"ŞCOALĂ PRIMARĂ",121,"ORAŞ PĂTÂRLAGELE",48325,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:29",245,238,0,7,0,136,129,0,7,0,131,5,261,125,30,21,66,0,1,6,7
10,BUZĂU,"ŞCOALA PRIMARĂ BECENI",140,BECENI,45003,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:04",810,772,0,22,16,519,481,0,22,16,495,24,870,351,55,66,344,5,3,10,12
10,BUZĂU,"ŞCOALA PRIMARĂ BEGU",303,PĂNĂTĂU,48227,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:08",176,168,1,7,0,111,104,0,7,0,104,7,190,79,8,6,90,0,0,0,0
10,BUZĂU,"SCOALA PRIMARA BÎSCENII DE JOS",179,CALVINI,45753,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:55:07",542,479,0,21,42,364,301,0,21,42,336,28,520,152,17,68,238,3,2,4,4
10,BUZĂU,"ŞCOALA PRIMARA CATIASU",202,CHIOJDU,46180,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:48:17",267,244,0,5,18,176,153,0,5,18,166,10,290,114,5,21,126,0,2,5,7
10,BUZĂU,"ŞCOALA PRIMARĂ COSTIENI",422,ZIDURI,50479,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:10:00",572,570,0,2,0,344,342,0,2,0,322,22,572,228,22,33,251,0,0,8,8
10,BUZĂU,"ȘCOALA PRIMARĂ COTORCA",248,GLODEANU-SILIŞTEA,46910,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:47",752,738,0,7,7,469,455,0,7,7,432,37,850,381,46,45,327,0,0,11,3
10,BUZĂU,"ŞCOALA PRIMARĂ COTU CIORII",184,"C.A. ROSETTI",45815,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:13:50",458,457,0,1,0,251,250,0,1,0,238,13,500,249,42,69,115,1,1,7,3
10,BUZĂU,"ŞCOALA PRIMARĂ CUCULEASA",423,ZIDURI,50479,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:19:11",367,362,0,5,0,246,241,0,5,0,233,13,400,154,14,44,165,1,0,3,6
10,BUZĂU,"ŞCOALA PRIMARĂ DEALUL VIEI",280,MEREI,47453,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:01:40",621,610,2,2,7,329,320,0,2,7,298,31,670,341,43,26,203,4,2,8,12
10,BUZĂU,"ŞCOALA PRIMARA DIN SATUL FULGA",196,CERNĂTEŞTI,46019,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:41:08",362,356,0,5,1,215,209,0,5,1,198,17,400,185,25,17,148,1,1,3,3
10,BUZĂU,"ŞCOALA PRIMARĂ DIN SATUL MOVILA OII",207,CILIBIA,46251,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:58:36",296,255,0,31,10,239,198,0,31,10,228,11,300,61,29,48,127,9,0,0,15
10,BUZĂU,"ŞCOALA PRIMARĂ FINŢESTI",294,NĂENI,47854,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:46:20",471,454,1,13,3,376,360,0,13,3,352,24,500,124,29,162,104,2,1,5,49
10,BUZĂU,"ŞCOALA PRIMARĂ FIŞICI",164,BOZIORU,45389,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:36:10",301,262,0,36,3,227,188,0,36,3,204,23,270,43,18,78,90,0,0,13,5
10,BUZĂU,"ŞCOALA PRIMARĂ FLOREŞTI",141,BECENI,45003,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:16",178,158,0,9,11,125,105,0,9,11,115,10,200,75,9,10,93,1,0,2,0
10,BUZĂU,"SCOALA PRIMARA GARA BOBOCU",215,COCHIRLEANCA,46377,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:47:21",178,172,0,6,0,178,172,0,6,0,173,5,340,162,24,46,92,0,2,6,3
10,BUZĂU,"ŞCOALA PRIMARĂ GOMOEȘTI",224,COSTEŞTI,46484,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:28:01",181,176,0,5,0,118,113,0,5,0,111,7,200,82,5,38,53,0,1,10,4
10,BUZĂU,"ŞCOALA PRIMARĂ HELIADE RĂDULESCU",424,ZIDURI,50479,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:28:56",625,603,1,6,15,357,336,0,6,15,328,29,604,247,26,49,247,0,0,4,2
10,BUZĂU,"ŞCOALA PRIMARĂ HOMEŞTI",251,GREBĂNU,47006,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:53",856,814,0,28,14,523,481,0,28,14,466,57,910,387,39,148,257,5,2,15,0
10,BUZĂU,"ŞCOALA PRIMARĂ IZVORU DULCE",143,BECENI,45003,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:02",416,403,0,10,3,416,403,0,10,3,398,18,740,324,52,71,239,1,7,17,11
10,BUZĂU,"ŞCOALA PRIMARA LERA",203,CHIOJDU,46180,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:28",328,302,0,7,19,219,193,0,7,19,197,22,360,141,12,29,143,4,2,3,4
10,BUZĂU,"ŞCOALA PRIMARĂ LIVADA",252,GREBĂNU,47006,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:59",630,565,0,41,24,435,370,0,41,24,410,25,620,185,31,127,230,3,4,9,6
10,BUZĂU,"ŞCOALA PRIMARA MĂRGINEANU",288,MIHĂILEŞTI,47578,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:55:24",672,643,0,8,21,448,419,0,8,21,405,43,728,280,116,49,224,2,0,12,2
10,BUZĂU,"ŞCOALA PRIMARA MUŞCEL",414,VIPEREŞTI,50326,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:09:36",87,73,0,12,2,50,36,0,12,2,46,4,80,30,1,14,29,0,1,0,1
10,BUZĂU,"SCOALA PRIMARA NEGOSINA",188,CĂNEŞTI,45888,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:29:39",143,130,0,3,10,113,100,0,3,10,102,11,160,47,7,10,75,0,1,2,7
10,BUZĂU,"ŞCOALA PRIMARĂ NEHOIAŞU",108,"ORAŞ NEHOIU",47916,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:15:47",333,320,0,6,7,209,196,0,6,7,204,5,350,141,9,35,142,2,2,3,11
10,BUZĂU,"ŞCOALA PRIMARĂ NR.1 VALEA CĂTINEI",192,CĂTINA,45959,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:35:50",375,330,0,15,30,274,231,0,15,28,266,8,410,136,23,62,173,2,2,4,0
10,BUZĂU,"ŞCOALA PRIMARĂ NR.2 ZELETIN",193,CĂTINA,45959,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:03:04",169,162,0,7,0,54,47,0,7,0,50,4,178,124,4,5,39,2,0,0,0
10,BUZĂU,"ŞCOALA PRIMARĂ OGRĂZILE",285,MEREI,47453,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:39:16",578,571,2,5,0,268,263,0,5,0,243,25,630,362,33,15,168,4,5,8,10
10,BUZĂU,"ŞCOALA PRIMARA PLESCIOARA",204,CHIOJDU,46180,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:59:14",123,111,0,8,4,99,87,0,8,4,99,0,130,31,3,8,86,0,0,1,1
10,BUZĂU,"ŞCOALA PRIMARĂ PLEȘEȘTI",315,PODGORIA,48682,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:16",294,282,0,6,6,151,139,0,6,6,143,8,311,160,12,14,86,0,1,6,24
10,BUZĂU,"ŞCOALA PRIMARA POENITELE",205,CHIOJDU,46180,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:07:47",166,129,0,13,24,121,84,0,13,24,113,8,167,46,4,4,101,0,0,1,3
10,BUZĂU,"ŞCOALA PRIMARA POŞTA",384,TOPLICENI,49769,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:06",429,412,0,14,3,244,227,0,14,3,228,16,444,200,28,42,113,9,6,17,13
10,BUZĂU,"SCOALA PRIMARA ROSIORU",216,COCHIRLEANCA,46377,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:23",531,522,0,6,3,333,324,0,6,3,312,21,570,237,79,49,168,2,1,7,6
10,BUZĂU,"ȘCOALA PRIMARĂ SĂLCIOARA",240,GHERGHEASA,46830,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:10",786,755,0,1,30,473,442,0,1,30,449,24,868,395,20,48,334,23,5,11,8
10,BUZĂU,"ȘCOALA PRIMARĂ SĂLCIOARA",365,SMEENI,49545,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:36:55",552,547,0,3,2,264,259,0,3,2,253,11,600,336,21,27,167,3,2,7,26
10,BUZĂU,"ŞCOALA PRIMARĂ SĂSENII NOI",408,VERNEŞTI,50102,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:13:16",294,286,0,8,0,152,144,0,8,0,147,5,320,168,8,16,99,1,2,10,11
10,BUZĂU,"ŞCOALA PRIMARA SAT ARCANU",359,SCUTELNICI,49439,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:02:21",341,315,0,4,22,280,254,0,4,22,239,14,341,61,13,14,203,1,1,4,3
10,BUZĂU,"ŞCOALA PRIMARĂ SAT BĂLĂNEȘTI",228,COZIENI,46554,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 15:18:57",544,508,0,33,3,360,324,0,33,3,311,49,560,200,21,102,145,3,16,10,14
10,BUZĂU,"ŞCOALA PRIMARĂ SAT BECIU",353,SCORŢOASA,49313,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:39:32",111,108,0,3,0,72,69,0,3,0,70,2,118,46,9,18,41,0,0,2,0
10,BUZĂU,"ŞCOALA PRIMARĂ SAT COCA ANTIMIREŞTI",411,"VINTILĂ VODĂ",50228,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:49:03",171,162,0,7,2,105,96,0,7,2,92,13,186,81,13,18,58,0,0,0,3
10,BUZĂU,"ŞCOALA PRIMARĂ SAT COLŢU PIETRII,COMUNA SIRIU,JUDETUL BUZĂU",362,SIRIU,49484,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:43:22",1155,1120,0,13,22,869,834,0,13,22,826,43,1260,391,88,144,548,7,5,20,14
10,BUZĂU,"ŞCOALA PRIMARĂ SAT GOLU GRABICINA",354,SCORŢOASA,49313,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:02:09",236,226,0,3,7,171,161,0,3,7,153,8,248,77,8,61,79,1,3,0,1
10,BUZĂU,"ŞCOALA PRIMARĂ SAT GRABICINA DE JOS",355,SCORŢOASA,49313,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:30:52",125,118,0,4,3,84,77,0,4,3,81,3,133,49,3,23,51,0,1,2,1
10,BUZĂU,"ŞCOALA PRIMARĂ SAT GURA BÂSCEI, COMUNA CISLĂU",210,CISLĂU,46313,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:20:03",351,343,0,4,4,212,204,0,4,4,203,9,379,167,13,89,78,0,7,9,7
10,BUZĂU,"ŞCOALA PRIMARĂ SAT GURA VĂII",356,SCORŢOASA,49313,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:26:50",169,162,0,2,5,107,100,0,2,5,103,4,183,76,18,24,55,3,0,1,2
