precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA PUTERNICĂ-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",37,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:37:52",1391,1375,6,10,0,583,573,0,10,0,561,22,1400,817,38,20,31,131,5,13,3,3,8,29,280
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",38,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:23",1429,1416,1,12,0,625,613,0,12,0,612,13,1500,875,54,22,33,195,6,9,4,7,4,24,254
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",39,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:25:19",1165,1155,4,5,1,472,466,0,5,1,439,33,1200,728,32,9,23,136,5,8,3,8,9,20,186
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",42,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:01:13",963,948,13,1,1,443,438,3,1,1,430,13,1000,557,31,9,23,131,2,6,3,5,3,22,195
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",44,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:36:24",1169,1151,11,6,1,561,553,1,6,1,552,9,1200,639,39,21,19,170,3,10,3,1,4,35,247
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",43,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:25:46",1069,1053,2,14,0,441,427,0,14,0,426,15,1100,659,49,17,16,133,3,4,4,5,4,18,173
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",45,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:28:32",1272,1251,14,7,0,519,512,0,7,0,516,3,1300,781,46,15,13,158,3,3,0,5,5,22,246
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",59,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:49:49",1603,1578,17,8,0,734,725,1,8,0,717,17,1700,966,55,34,29,209,5,11,5,4,8,28,329
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",60,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 15:47:34",1504,1496,0,8,0,552,544,0,8,0,528,24,1600,1048,70,39,15,183,6,14,5,9,4,19,164
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",58,"MUNICIPIUL TIMIŞOARA",155243,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 14:01:54",1781,1746,17,17,1,733,716,0,16,1,712,21,1800,1067,66,25,22,222,0,10,3,8,4,34,318
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” TIMIȘOARA",28,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:22",1419,1404,11,4,0,591,587,0,4,0,577,14,1500,909,47,20,24,167,11,12,6,5,4,33,248
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” TIMIȘOARA",27,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:42",1288,1279,5,4,0,625,619,2,4,0,605,20,1400,775,54,20,20,202,16,18,6,4,7,17,241
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.1( ŞCOALA GIMNAZIALĂ NR. 4 )",202,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:07",1469,1450,10,9,0,673,663,1,9,0,656,17,1500,827,65,18,33,225,6,9,5,8,4,22,261
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.1( ŞCOALA GIMNAZIALĂ NR. 4 )",201,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:47",1606,1599,0,7,0,652,645,0,7,0,629,23,1700,1048,75,30,26,217,9,13,8,9,12,19,211
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.1 TIMIȘOARA",205,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:07",1269,1257,3,9,0,358,349,0,9,0,338,20,1300,942,45,22,16,121,2,13,4,2,1,4,108
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.1 TIMIȘOARA",206,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:03",971,962,4,5,0,337,332,0,5,0,328,8,1000,663,35,14,23,103,3,6,2,4,2,10,126
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",104,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:32",1303,1294,6,3,0,542,538,1,3,0,527,15,1300,758,48,19,20,179,5,5,2,13,10,15,211
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",217,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:16:42",1450,1437,3,10,0,561,551,0,10,0,528,33,1500,939,86,36,24,226,11,15,5,4,6,17,98
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",105,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:46",1213,1205,0,8,0,506,498,0,8,0,487,19,1300,794,46,20,19,181,2,10,2,5,6,18,178
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",103,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:10",1364,1355,3,6,0,532,526,0,6,0,505,27,1400,868,68,18,37,167,7,9,4,5,6,21,163
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",166,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:49:51",1264,1247,5,12,0,504,492,0,12,0,491,13,1300,796,52,8,15,169,7,6,3,3,2,23,203
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",168,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:21:10",1361,1350,4,7,0,604,597,0,7,0,584,20,1400,796,70,20,27,207,9,18,4,10,2,23,194
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",169,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:55:48",1048,1038,3,7,0,415,408,0,7,0,402,13,1100,685,46,19,14,126,4,9,5,6,4,14,155
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",167,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:41:56",1448,1429,4,15,0,610,595,0,15,0,597,13,1500,890,60,28,22,186,4,13,5,7,9,17,246
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",36,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:23",1191,1179,6,6,0,552,546,0,6,0,544,8,1200,648,49,20,15,157,7,18,2,5,5,18,248
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",31,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:44:03",719,709,3,7,0,317,309,1,7,0,308,9,1200,883,29,14,10,105,4,3,3,4,0,7,129
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",30,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:58:47",1238,1220,6,12,0,527,515,0,12,0,504,16,1300,773,49,20,23,143,7,15,6,4,5,27,205
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",32,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:33",861,843,10,8,0,345,337,0,8,0,334,11,900,555,27,20,13,98,3,6,3,6,3,21,134
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",34,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:42:39",1014,995,2,17,0,432,415,0,17,0,427,5,1100,668,24,14,22,142,1,5,2,7,8,24,178
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",29,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:46:43",1162,1153,3,6,0,485,478,1,6,0,477,8,1200,715,38,10,21,144,5,7,2,10,5,21,214
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",35,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:55",1166,1124,29,13,0,511,498,0,13,0,507,4,1200,689,48,15,17,175,4,8,1,3,4,12,220
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",33,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 15:12:05",1221,1208,6,7,0,488,481,0,7,0,474,14,1300,812,34,17,12,169,3,7,2,5,3,20,202
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR.27)",26,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:46",1224,1213,1,10,0,547,537,0,10,0,530,17,1300,753,44,3,24,193,5,12,4,3,6,16,220
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR.27)",25,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:26:27",1237,1226,4,6,1,540,534,0,5,1,526,14,1304,764,60,15,23,158,2,18,0,5,1,11,233
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",133,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:06:19",1474,1443,0,31,0,644,613,0,31,0,589,55,1500,856,52,21,20,185,3,7,6,9,4,25,257
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",137,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:03:09",1523,1507,6,10,0,652,641,1,10,0,632,20,1600,948,57,15,26,211,3,10,1,4,3,30,272
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",136,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:56",1576,1554,7,15,0,731,715,1,15,0,707,24,1600,869,49,27,18,282,5,11,7,7,9,23,269
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",134,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 11:57:55",1474,1444,21,9,0,648,639,0,9,0,627,21,1500,852,45,26,34,197,5,16,1,8,14,15,266
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",135,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:31",1825,1790,18,17,0,882,865,0,17,0,854,28,1800,918,65,22,18,281,4,18,0,10,8,38,390
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",86,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 14:36:58",1523,1514,4,5,0,630,625,0,5,0,605,19,1600,970,35,31,26,237,2,9,3,8,6,16,232
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",88,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:48",1538,1528,1,9,0,584,575,0,9,0,577,7,1600,1016,47,36,15,180,5,8,2,0,9,12,263
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",87,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:04:33",1541,1530,5,6,0,631,625,0,6,0,616,15,1600,969,66,30,34,206,2,7,6,7,2,14,242
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",85,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:16:48",1566,1560,2,4,0,628,624,0,4,0,618,10,1600,972,64,23,26,236,5,13,8,14,6,22,201
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.27 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 3)",83,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:30:09",1173,1160,9,4,0,501,497,0,4,0,490,11,1200,699,55,19,26,158,4,11,7,4,5,10,191
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.27 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 3)",84,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:54:47",1150,1146,0,4,0,449,445,0,4,0,440,9,1200,751,52,14,14,135,5,3,7,12,6,20,172
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 29)",102,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 14:59:16",1130,1121,1,8,0,499,490,1,8,0,486,13,1200,701,34,11,21,152,1,7,1,5,5,26,223
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 29)",101,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:59:35",1300,1289,7,4,0,495,489,2,4,0,478,17,1300,805,40,19,22,154,1,12,7,8,2,17,196
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.3",209,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:20:46",1410,1400,0,10,0,567,557,0,10,0,548,19,1500,933,45,30,23,260,39,18,2,4,6,17,104
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",115,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:15",1735,1706,13,16,0,833,817,0,16,0,805,28,1800,967,65,22,26,284,4,11,7,9,6,36,335
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",119,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:49",1224,1208,3,12,1,576,563,0,12,1,558,18,1300,724,43,21,16,223,3,14,2,5,2,19,210
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",116,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:39",1225,1209,4,11,1,631,618,1,11,1,620,11,1300,669,67,21,21,266,3,7,5,6,6,27,191
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",118,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:23",1638,1623,1,14,0,803,789,0,14,0,763,40,1700,897,58,21,36,329,4,14,6,6,4,29,256
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",117,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:27:39",1351,1332,2,17,0,661,644,0,17,0,631,30,1400,739,62,22,25,273,4,10,5,4,7,34,185
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.30 TIMIȘOARA",157,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:30:57",1542,1476,53,13,0,704,691,0,13,0,682,22,1900,1196,53,24,37,318,5,5,7,1,8,21,203
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.30 TIMIȘOARA",158,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 15:26:43",1400,1383,0,17,0,649,632,0,17,0,637,12,1500,851,57,22,20,252,1,7,3,4,5,19,247
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.4",214,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:55",965,944,9,11,1,432,420,0,11,1,402,30,1000,568,49,22,23,156,10,15,7,2,0,15,103
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",91,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:27:40",1188,1167,7,14,0,523,507,2,14,0,511,12,1200,677,50,21,29,179,4,10,4,12,6,18,178
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",92,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:09",1395,1384,3,8,0,504,496,0,8,0,493,11,1400,896,67,24,19,151,6,10,3,9,7,10,187
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",89,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:23",1026,1013,2,11,0,390,379,0,11,0,344,46,1100,710,33,16,16,130,1,7,3,3,10,15,110
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",90,"MUNICIPIUL TIMIŞOARA",155243,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:01:48",1166,1154,6,5,1,530,524,0,5,1,518,12,1200,670,47,30,19,161,2,10,4,8,6,20,211
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.6 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 30)",199,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:14",1606,1596,2,8,0,625,617,0,8,0,606,19,1700,1075,71,17,32,214,5,7,6,5,3,27,219
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.6 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 30)",198,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:07",1563,1546,5,11,1,563,550,1,11,1,548,15,1600,1037,66,32,25,161,5,9,10,8,3,16,213
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",171,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:58",1331,1319,3,9,0,523,514,0,9,0,508,15,1400,877,62,30,15,163,3,8,5,9,5,19,189
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",170,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:18",1654,1574,74,6,0,709,703,0,6,0,694,15,1600,891,50,30,16,246,2,6,8,2,7,24,303
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",172,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:23:28",1300,1289,3,8,0,593,585,0,8,0,567,26,1400,807,47,14,23,222,3,8,5,5,4,26,210
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",174,"MUNICIPIUL TIMIŞOARA",155243,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:27:17",1027,1016,4,7,0,451,444,0,7,0,444,7,1100,649,41,17,14,147,2,4,3,5,8,18,185
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",175,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:40",1117,1095,6,16,0,463,447,0,16,0,460,3,6000,5537,47,18,18,186,3,4,7,5,2,11,159
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",173,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:34:15",1284,1261,12,11,0,495,490,0,5,0,472,23,1300,805,45,28,10,158,4,1,7,8,7,25,179
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA” TIMIȘOARA",16,"MUNICIPIUL TIMIŞOARA",155243,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:19:16",1024,1016,1,7,0,404,397,0,7,0,391,13,1300,896,33,15,16,135,2,6,5,8,3,20,148
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA” TIMIȘOARA",15,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:46",1031,1019,7,5,0,421,416,0,5,0,409,12,1102,681,48,27,12,128,6,7,2,9,2,14,154
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA”TIMIȘOARA",17,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:27:04",1587,1578,1,8,0,659,651,0,8,0,635,24,1700,1041,90,22,12,220,4,15,9,10,7,18,228
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ OTELEC",502,OTELEC,159525,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:27",680,664,1,11,4,309,294,0,11,4,297,12,700,391,14,7,149,84,1,3,5,4,2,0,28
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ PETROASA MARE",613,"VICTOR VLAD DELAMARINA",159259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:07",873,867,1,4,1,375,370,0,4,1,348,27,900,525,63,34,13,139,9,8,4,5,1,3,69
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ PIŞCHIA",519,PIŞCHIA,158181,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:41",1186,1140,4,21,21,749,705,2,21,21,691,58,1200,451,45,28,14,501,1,23,3,0,5,9,62
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ RĂCHITA",386,DUMBRAVA,156767,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:10:09",904,893,1,2,8,573,563,0,2,8,520,53,1200,627,87,39,27,297,3,15,2,5,2,1,42
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ RACOVIŢA",523,RACOVIŢA,158243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:41:46",687,598,2,55,32,537,450,0,55,32,503,34,800,263,30,8,8,312,4,6,6,4,0,2,123
37,TIMIŞ,"ŞCOALA GIMNAZIALA REMETEA MARE",529,"REMETEA MARE",158396,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:28:48",1684,1632,11,35,6,1073,1032,0,35,6,997,76,1700,627,128,74,26,397,17,50,16,14,10,21,244
37,TIMIŞ,"SCOALA GIMNAZIALA SACOSU TURCESC",531,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:42:30",942,823,3,97,19,680,564,0,97,19,653,27,900,220,63,23,6,440,3,12,6,7,8,9,76
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ SÂNANDREI",552,SÂNANDREI,158653,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:49:30",1422,1421,0,1,0,630,629,0,1,0,591,39,1500,870,119,16,19,260,0,11,5,7,3,17,134
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ SÂNANDREI",553,SÂNANDREI,158653,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:25:25",1321,1315,2,4,0,710,706,0,4,0,682,28,1400,690,143,31,24,231,5,25,5,10,5,14,189
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ ȘANDRA",570,ŞANDRA,159464,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:53:34",963,941,2,4,16,568,548,0,4,16,531,37,1000,432,98,31,5,229,6,34,5,5,26,3,89
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ ȘANDRA",569,ŞANDRA,159464,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:04:29",1155,1134,0,12,9,625,604,0,12,9,598,27,1200,575,123,22,10,272,3,30,4,2,40,4,88
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ SÂNMIHAIU ROMÂN",557,"SÂNMIHAIU ROMÂN",158699,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:10:03",1882,1870,1,7,4,1081,1069,1,7,4,1045,36,1900,819,83,41,36,594,7,8,16,12,10,13,225
37,TIMIŞ,"SCOALA GIMNAZIALA SATCHINEZ",541,SATCHINEZ,158528,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 13:15:11",1474,1468,0,3,3,823,817,0,3,3,741,82,1502,679,114,36,18,373,13,25,8,1,4,2,147
37,TIMIŞ,"SCOALA GIMNAZIALA SATCHINEZ",540,SATCHINEZ,158528,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:30:57",1142,1125,3,6,8,627,612,1,6,8,580,47,1200,573,65,63,13,288,7,26,9,4,1,0,104
