precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL PATRIOȚII POPORULUI ROMÂN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DACIA”",67,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:36:29",1340,1319,6,14,1,552,537,0,14,1,542,10,1446,894,74,60,30,341,13,8,8,3,5
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DACIA”",68,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:39:26",1030,1021,0,9,0,460,451,0,9,0,457,3,1118,655,76,56,10,280,13,13,3,3,3
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DACIA”",66,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:53:41",1136,1127,2,6,1,498,491,0,6,1,494,4,1230,732,87,60,16,297,11,11,7,2,3
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",19,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:25",1504,1459,39,6,0,676,670,0,6,0,660,16,1599,923,142,67,28,370,19,14,6,3,11
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",18,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:47:09",985,961,14,8,2,446,435,1,8,2,430,16,1054,608,57,53,18,279,13,2,4,2,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",17,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:49:22",1066,1049,8,7,2,496,487,0,7,2,492,4,1155,659,100,69,24,258,24,7,4,5,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",20,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:28",1630,1606,15,9,0,652,643,0,9,0,637,15,1804,1152,69,74,35,408,27,6,14,2,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",21,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:56",1347,1328,7,11,1,579,565,2,11,1,574,5,1491,912,80,66,9,371,16,6,18,0,8
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”DUMITRU RADU POPESCU”",454,NOJORID,30149,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:11:34",1320,1297,6,15,2,810,792,1,15,2,791,13,1409,605,5,91,50,581,33,0,11,7,13
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”DUMITRU RADU POPESCU”",455,NOJORID,30149,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:15:57",1359,1339,0,18,2,800,782,0,16,2,781,19,1469,669,22,100,48,543,34,1,13,2,18
5,BIHOR,"ȘCOALA GIMNAZIALĂ FERICE",288,BUNTEŞTI,27971,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:04:07",400,389,0,2,9,296,285,0,2,9,287,9,438,142,0,36,73,172,0,5,0,1,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”FLOARE DE LOTUS” SÂNMARTIN",552,SÂNMARTIN,26582,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:31:09",1857,1802,15,36,4,1151,1111,0,36,4,1140,11,1959,794,28,222,35,810,29,0,12,3,1
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”GEORGIU POPA” CÂMPANI",307,CÂMPANI,28709,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:50:00",690,664,0,26,0,536,510,0,26,0,523,13,773,237,2,159,32,302,24,0,1,1,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",10,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:48:37",1355,1347,0,8,0,580,572,0,8,0,569,11,1480,900,51,49,40,387,14,3,15,2,8
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",11,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:45:07",1506,1501,1,3,1,642,638,0,3,1,617,25,1653,1011,128,76,55,325,11,7,9,1,5
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",14,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:04:23",807,804,0,3,0,315,312,0,3,0,309,6,885,570,17,29,28,216,7,1,7,2,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",12,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:45:20",1699,1682,15,2,0,1699,1682,15,2,0,734,21,7844,1089,30,53,39,575,15,4,13,2,3
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",13,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:17:04",1427,1422,2,3,0,502,499,0,3,0,489,13,1584,1082,75,55,56,265,14,2,20,1,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”ION BOGDAN”",110,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:04:20",1490,1475,10,5,0,753,748,0,5,0,746,7,1608,855,88,69,32,514,26,6,7,1,3
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”ION BOGDAN”",111,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:11:05",1500,1482,11,7,0,688,681,0,7,0,682,6,1631,943,109,53,29,442,14,11,16,8,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”ION BOGDAN”",112,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:30:01",1643,1628,5,10,0,890,880,0,10,0,878,12,1775,885,110,82,38,559,53,14,8,8,6
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”JAKO ZSIGMOND”",528,ROŞIORI,32187,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:08:08",1108,1084,2,6,16,720,697,1,6,16,687,33,1217,497,561,18,11,55,0,35,7,0,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”JUHASZ GYULA”",83,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:04:48",1017,1013,1,3,0,391,388,0,3,0,383,8,1109,718,178,22,9,129,4,29,8,3,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”JUHASZ GYULA”",82,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:12",1379,1370,4,5,0,659,653,1,5,0,652,7,1517,858,294,31,21,235,20,40,7,1,3
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”KAZINCZY FERENC” ȘIMIAN",588,ŞIMIAN,31333,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:51:03",1574,1516,2,4,52,1017,960,1,4,52,992,25,1736,719,921,17,9,27,0,13,4,1,0
5,BIHOR,"ȘCOALA GIMNAZIALĂ ” LUCREŢIA SUCIU ”",2,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:50:13",1221,1169,36,8,8,436,420,0,8,8,425,11,1428,992,107,45,22,216,12,9,10,1,3
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",41,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:40:58",929,910,10,8,1,346,337,0,8,1,343,3,999,653,80,47,20,148,20,13,11,2,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",40,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:03",1044,1029,6,8,1,501,492,0,8,1,481,11,1126,634,81,45,18,281,20,24,3,0,9
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”NICOLAE POPOVICIU”",150,"MUNICIPIUL BEIUŞ",26804,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:16:37",1437,1406,0,25,6,846,815,0,25,6,836,10,1549,703,27,144,43,569,37,0,8,7,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1",529,ROŞIORI,32187,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:00:24",813,804,0,5,4,449,440,0,5,4,430,19,898,449,5,55,27,329,2,0,9,2,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1",646,"UILEACU DE BEIUŞ",31921,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:53",503,466,1,27,9,390,354,0,27,9,387,3,528,138,134,91,7,146,1,3,2,1,2
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR 1",514,REMETEA,30719,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:00",680,672,1,2,5,461,453,1,2,5,450,11,746,285,187,100,17,139,5,1,1,0,0
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1",315,CEICA,28335,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:40:32",817,756,0,45,16,604,543,0,45,16,585,19,857,253,8,148,44,351,11,0,12,2,9
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",101,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:55",1455,1442,6,7,0,576,569,0,7,0,571,5,1786,1210,139,57,30,304,23,7,7,1,3
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",104,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:22",1318,1307,1,10,0,602,591,1,10,0,595,7,1469,867,109,70,27,341,18,9,14,3,4
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",102,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:13:26",1107,1095,2,9,1,431,421,0,9,1,425,6,1237,806,83,50,18,247,10,6,7,3,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",107,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:25:26",1259,1251,4,4,0,535,531,0,4,0,529,6,1408,873,91,48,24,330,12,5,9,3,7
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",100,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:01:38",1017,960,8,49,0,469,420,0,49,0,413,7,1585,1116,79,52,18,241,1,5,11,4,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",103,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:01:24",976,966,3,7,0,349,346,3,0,0,345,4,1059,710,67,24,17,221,8,2,4,1,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",106,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:25",764,756,1,7,0,333,326,0,7,0,328,5,846,513,49,19,5,228,12,4,8,1,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",105,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:36:21",1219,1200,10,9,0,493,484,0,9,0,479,14,1317,824,68,57,13,327,8,4,0,0,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.16",50,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:39:10",957,938,1,17,1,425,407,0,17,1,418,7,1025,600,102,36,19,221,14,18,3,4,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.16",48,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:22",1012,1010,1,1,0,403,402,0,1,0,397,6,1099,688,65,43,11,242,11,14,5,2,4
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.16",49,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:43:47",757,749,1,7,0,301,294,0,7,0,297,4,850,549,46,24,23,189,7,3,3,1,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.16",51,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:25:21",1295,1289,0,5,1,531,525,0,5,1,529,2,1463,930,82,53,21,333,17,10,8,3,2
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR 1 AȘTILEU",226,AŞTILEU,26742,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:39:45",1267,1251,2,10,4,754,740,0,10,4,735,19,1375,621,9,73,47,573,14,3,12,1,3
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1 BATĂR",242,BATĂR,27383,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:21",697,670,1,16,10,697,670,1,16,10,615,82,1486,789,5,250,33,238,4,1,12,70,2
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 BRUSTURI",268,BRUSTURI,27757,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:17:10",892,848,3,27,14,608,567,0,27,14,566,42,945,337,15,115,34,282,29,1,13,1,76
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 CĂBEȘTI",294,CĂBEŞTI,28077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:18:07",732,706,2,12,12,595,570,1,12,12,579,16,802,207,8,251,26,291,0,0,1,1,1
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 CHERESIG",638,TOBOLIU,32201,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:41:22",1030,955,1,44,30,766,692,0,44,30,746,20,1047,281,8,342,30,339,9,0,16,1,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 CURĂŢELE",352,CURĂŢELE,28941,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:08:01",659,636,0,13,10,468,445,0,13,10,464,4,717,249,3,103,21,317,20,0,0,0,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG",366,DIOSIG,29092,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:42:36",949,926,0,22,1,515,492,0,22,1,492,23,1024,509,430,10,6,34,3,3,5,1,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG",367,DIOSIG,29092,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:21:56",1217,1202,3,7,5,549,536,1,7,5,531,18,1352,803,113,57,23,308,9,2,17,0,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG",368,DIOSIG,29092,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:23:51",1084,1069,3,12,0,719,706,1,12,0,601,118,1183,464,497,65,7,20,2,4,1,0,5
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG",369,DIOSIG,29092,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:39:46",235,225,0,10,0,117,107,0,10,0,115,2,250,133,80,4,5,24,2,0,0,0,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG,",365,DIOSIG,29092,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:42:39",900,890,1,6,3,472,463,0,6,3,453,19,991,519,373,16,10,46,1,3,3,1,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 1 NUCET",189,"ORAŞ NUCET",26920,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:15:39",1416,1231,0,136,49,989,842,0,101,46,974,15,1345,356,7,352,50,545,8,0,11,1,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 1 OLCEA",462,OLCEA,30229,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:06",488,473,1,7,7,293,280,0,7,6,272,20,520,200,0,32,41,167,9,0,3,1,19
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1 PIETROASA",480,PIETROASA,30336,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:56:11",685,639,1,38,7,559,513,1,38,7,542,15,702,145,6,159,105,260,4,0,0,0,8
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1 POMEZEU",491,POMEZEU,30470,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:53:05",100,91,0,6,3,75,66,0,6,3,75,0,106,31,1,19,5,49,0,0,1,0,0
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 ROȘIA - CORP B",524,ROŞIA,30844,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:57",492,482,0,3,7,388,378,0,3,7,380,8,538,150,1,75,11,282,5,0,3,1,2
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 SĂLIȘTE DE VAȘCĂU",351,"CRIŞTIORU DE JOS",28889,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:23:15",346,305,1,32,8,271,230,1,32,8,260,11,339,68,2,72,12,162,5,0,4,1,2
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",565,SÂNTANDREI,26653,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:10:34",1354,1330,15,9,0,708,698,1,9,0,705,3,1449,741,28,52,26,554,32,1,5,6,1
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",566,SÂNTANDREI,26653,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:43",1133,1118,9,5,1,534,528,0,5,1,527,7,1220,686,30,42,26,392,25,4,3,3,2
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",564,SÂNTANDREI,26653,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:49",1334,1331,0,3,0,715,712,0,3,0,713,2,1465,750,10,63,50,556,24,1,5,2,2
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",563,SÂNTANDREI,26653,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:58",1364,1348,11,5,0,745,740,0,5,0,733,12,1466,721,26,67,37,549,36,0,10,8,0
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",567,SÂNTANDREI,26653,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:19:21",1627,1618,4,4,1,911,906,0,4,1,887,24,1757,846,7,83,54,690,32,1,11,5,4
5,BIHOR,"SCOALA GIMNAZIALA NR.1 SPINUS",575,SPINUŞ,31208,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:04:17",359,287,1,62,9,263,192,0,62,9,260,3,326,62,2,103,7,132,8,0,5,1,2
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1 VIIȘOARA",658,VIIŞOARA,32045,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:59",886,854,4,3,25,685,655,2,3,25,641,12,979,324,526,24,9,75,2,2,3,0,0
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR 2",516,REMETEA,30719,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:59:14",900,857,1,8,34,735,692,1,8,34,720,15,980,245,3,481,56,156,7,0,12,1,4
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 2",619,TĂUTEU,31654,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:19:41",1218,1199,0,6,13,582,563,0,6,13,572,10,1335,735,157,99,173,131,3,0,7,0,2
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.2",657,VÂRCIOROG,32090,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:51:06",451,425,0,26,0,312,286,0,26,0,298,10,461,153,1,16,15,249,4,0,12,1,0
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.2",360,DERNA,29038,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:38",413,403,0,7,3,254,244,0,7,3,244,10,444,190,5,120,16,93,3,0,0,0,7
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.2",343,COPĂCEL,28816,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:52:59",280,250,0,26,4,191,161,0,26,4,173,18,274,83,2,80,3,86,1,0,0,0,1
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR. 2",317,CEICA,28335,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:10",457,431,0,19,7,283,257,0,19,7,267,16,483,200,1,86,13,157,2,0,6,1,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 2 CĂLACEA",463,OLCEA,30229,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:07",968,956,0,3,9,587,575,0,3,9,556,31,1059,472,3,71,120,340,6,1,5,0,10
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.3",245,BATĂR,27383,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:40:04",754,714,0,17,23,485,445,0,17,23,478,7,816,331,4,258,51,135,5,0,9,16,0
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.3",293,BUNTEŞTI,27971,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:03:31",237,230,0,3,4,199,192,0,3,4,195,4,266,67,0,32,7,141,9,0,3,3,0
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 4 ARPĂȘEL",243,BATĂR,27383,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:32:18",320,308,1,7,4,320,308,1,7,4,308,12,804,484,205,23,17,41,1,3,4,12,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.4 CIUTELEC",621,TĂUTEU,31654,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:12:35",534,516,0,5,13,308,290,0,5,13,290,18,579,271,15,82,19,166,2,1,3,1,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”OCTAVIAN GOGA”",89,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:11:34",865,842,15,8,0,370,362,0,8,0,369,1,921,551,42,48,33,216,16,4,5,5,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”OCTAVIAN GOGA”",87,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:41",1231,1224,1,5,1,521,515,0,5,1,509,9,1391,870,66,68,30,320,10,5,7,2,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”OCTAVIAN GOGA”",88,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:07",1042,1030,3,9,0,458,449,0,9,0,447,11,1130,672,66,58,26,270,15,6,1,3,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”OLTEA DOAMNA” (FOSTA GRĂDINIȚĂ CU PROGRAM NORMAL NR.16)",117,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:26:58",2045,2037,0,8,0,941,933,0,8,0,935,6,2286,1343,174,79,37,555,39,26,17,6,2
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”PUIU SEVER”",419,INEU,29724,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:03:16",894,877,2,15,0,533,518,0,15,0,514,19,968,435,100,145,16,239,5,3,5,1,0
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”PUIU SEVER”",420,INEU,29724,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:54:59",1264,1260,0,4,0,653,649,0,4,0,539,114,1398,745,4,378,56,84,3,0,12,0,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”SZACSVAY IMRE”",122,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:00:28",1262,1243,1,11,7,551,532,1,11,7,542,9,1527,976,124,59,11,298,27,17,4,0,2
5,BIHOR,"ȘCOALA GIMNAZIALĂ SZALARDI JANOS SĂLARD",538,SĂLARD,31011,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:09:04",1365,1319,7,25,14,773,732,2,25,14,738,35,1470,697,494,19,18,115,10,72,7,0,3
5,BIHOR,"ȘCOALA GIMNAZIALĂ SZALARDI JANOS SĂLARD",537,SĂLARD,31011,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:19:43",1210,1199,3,3,5,581,572,1,3,5,564,17,1323,742,238,31,34,188,5,52,9,1,6
5,BIHOR,"ŞCOALA GIMNAZIALĂ ȚIGĂNEȘTII DE CRIȘ",273,BRUSTURI,27757,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:59:52",270,249,0,17,4,176,155,0,17,4,171,5,276,100,2,31,13,85,9,0,2,0,29
5,BIHOR,"ȘCOALA GIMNAZIALĂ TOBOLIU",637,TOBOLIU,32201,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:54",801,758,0,14,29,612,569,0,14,29,596,16,831,219,3,105,30,440,0,0,10,2,6
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",210,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:44:28",1281,1271,0,7,3,622,612,0,7,3,605,17,1415,793,361,105,13,79,4,36,7,0,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",206,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:35:34",1239,1222,7,6,4,650,640,0,6,4,641,9,1360,710,451,89,5,50,2,40,2,1,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",207,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:08:58",1403,1386,9,2,6,704,696,0,2,6,674,30,1537,832,458,75,8,75,3,52,2,1,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",209,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:27",1219,1199,1,5,14,666,647,0,5,14,627,39,1336,670,425,124,6,19,1,50,1,0,1
