precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MANE MARIUS-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MATE MARTA-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","MARIAN CĂLIN-PETRU-PARTIDUL NAȚIONAL LIBERAL-voturi","NISTOR LAURENŢIU-PARTIDUL SOCIAL DEMOCRAT-voturi","APARASCHIVEI CONSTANTIN-DORU-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","MUZSIC ROBERT-EUGEN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PINTE IOANA-CRISTINA-PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi"
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1",112,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:48",1002,995,0,7,0,377,370,0,7,0,356,21,1100,723,55,37,16,231,4,11,2
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1",111,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:06",1257,1235,2,2,18,509,489,0,2,18,478,31,1300,791,60,19,49,321,1,21,7
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 1 ( FOSTA ȘCOALĂ GENERALĂ NR. 12)",63,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:56",1380,1371,1,8,0,393,385,0,8,0,371,22,1600,1207,90,8,39,196,9,23,6
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 1 ( FOSTA ȘCOALĂ GENERALĂ NR. 12)",61,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:48",1403,1395,0,8,0,468,460,0,8,0,428,40,1600,1132,89,11,35,264,2,21,6
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 1 ( FOSTA ȘCOALĂ GENERALĂ NR. 12)",62,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:22",1392,1380,0,7,5,399,387,0,7,5,362,10,1600,1221,67,10,31,229,2,16,7
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",68,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:58:22",1205,1199,1,5,0,442,437,0,5,0,414,28,1300,858,69,6,38,260,8,22,11
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",66,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:29:20",1399,1391,1,6,1,417,410,0,6,1,391,26,1600,1183,58,9,42,251,5,15,11
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",67,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:05",1390,1383,3,4,0,511,507,0,4,0,494,17,1600,1072,84,12,56,315,4,18,5
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",65,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:22",1401,1394,0,7,0,468,461,0,7,0,446,22,1600,1132,88,8,43,282,7,11,7
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ȘCOALĂ GENERALĂ NR. 9)",64,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:01:41",1300,1296,0,4,0,383,379,0,4,0,363,20,1400,1017,61,10,34,211,9,24,14
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2",163,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:49",1169,1160,0,8,1,427,418,0,8,1,409,18,1300,873,123,18,38,193,5,22,10
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",103,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:24",1249,1242,2,5,0,503,497,1,5,0,483,19,1400,896,69,37,42,276,13,37,9
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",101,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:28",1415,1408,0,7,0,576,569,0,7,0,535,26,1600,1039,82,13,52,336,4,39,9
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",102,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:25:58",1180,1173,2,5,0,410,405,0,5,0,387,23,1300,890,63,12,32,239,9,22,10
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",100,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:42:19",1201,1191,4,6,0,430,424,0,6,0,407,23,1350,920,61,10,52,235,7,36,6
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR.11)",104,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:11:46",665,660,1,4,0,299,295,0,4,0,283,16,800,501,48,13,45,145,1,23,8
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",96,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:17:25",1227,1221,1,5,0,509,504,0,5,0,481,28,1300,791,68,20,63,281,6,35,8
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",97,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:20:03",1313,1308,0,5,0,481,476,0,5,0,454,27,1600,1119,67,23,44,269,7,35,9
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",95,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:55:31",1496,1487,0,9,0,603,594,0,9,0,578,25,1600,997,74,20,70,348,8,45,13
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",94,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:09:43",1418,1410,1,7,0,592,585,0,7,0,568,24,1600,1008,56,40,50,363,14,31,14
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 LUPENI",123,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:28:24",990,983,2,4,1,427,422,0,4,1,396,26,1100,678,39,17,42,264,6,20,8
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 LUPENI",122,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:39",1191,1186,0,5,0,459,454,0,5,0,434,25,1300,841,74,20,36,281,4,10,9
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 PETROȘANI",164,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:09:20",1089,1079,0,10,0,432,422,0,10,0,408,24,1200,768,153,19,45,153,5,19,14
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 URICANI",249,"ORAŞ URICANI",87139,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:43",1731,1721,2,4,4,597,589,0,4,4,576,21,1900,1303,71,10,60,392,6,25,12
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 3",115,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:57",928,920,0,6,2,409,401,0,6,2,395,14,1000,591,37,32,37,257,1,23,8
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 3",116,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:39",907,901,1,5,0,345,340,0,5,0,328,17,1000,655,51,22,29,209,8,7,2
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 3",184,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:23:39",1309,1307,0,1,1,614,612,0,1,1,587,27,1536,922,106,3,184,265,4,16,9
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 4",168,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:04:19",972,965,1,6,0,390,384,0,6,0,364,26,1100,684,56,15,69,183,6,27,8
22,HUNEDOARA,"ȘCOALĂ GIMNAZIALĂ NR. 4",167,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:51",975,968,1,6,0,374,368,0,6,0,359,15,1100,726,80,21,85,147,3,18,5
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5",172,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:59:29",1254,1249,0,5,0,493,488,0,5,0,458,29,1400,907,66,19,112,226,3,23,9
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5",173,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:12:37",1407,1397,2,7,1,520,511,1,7,1,496,24,1500,980,98,27,116,207,5,31,12
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5 PETRILA",229,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:07:11",1316,1304,1,10,1,444,433,0,10,1,425,19,1400,956,103,15,28,235,7,29,8
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5 PETRILA",230,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:29",1222,1214,0,8,0,452,444,0,8,0,411,31,1400,958,83,13,32,238,21,16,8
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6",176,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:18",1162,1153,0,9,0,424,415,0,9,0,388,36,1300,876,86,5,106,176,3,11,1
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6",177,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:43",1244,1235,0,9,0,399,390,0,9,0,381,18,1300,901,80,5,92,186,2,11,5
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6,",178,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:45",1340,1330,1,9,0,433,424,0,9,0,414,19,1500,1067,86,6,110,173,6,22,11
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR.6 (FOSTA ȘCOALĂ GENERALĂ NR. 6)",80,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:21:57",1445,1438,2,5,0,556,549,2,5,0,521,33,1600,1046,56,32,61,314,15,35,8
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR.6 (FOSTA ȘCOALĂ GENERALĂ NR. 6)",79,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:42",1403,1393,2,6,2,568,560,0,6,2,541,27,1600,1032,66,27,80,303,7,46,12
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6 PETRILA",227,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:23:28",1175,1169,1,5,0,446,440,1,5,0,418,24,1200,758,91,10,45,221,8,36,7
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6 PETRILA",228,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:24:39",871,865,2,4,0,324,320,0,4,0,310,14,1000,676,57,15,30,169,15,20,4
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR.7",159,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:23",1692,1684,1,7,0,577,570,0,7,0,538,39,1800,1223,152,8,40,301,11,12,14
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR.7",158,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:27",1580,1573,0,7,0,506,499,0,7,0,480,26,1700,1194,105,9,51,269,3,29,14
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 7 (FOSTA ȘCOALĂ GENERALĂ NR. 7)",87,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:37",1051,1046,2,3,0,447,444,0,3,0,427,20,1200,753,44,22,57,260,8,25,11
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 7 (FOSTA ȘCOALĂ GENERALĂ NR. 7)",89,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:54",1103,1089,5,8,1,436,427,0,8,1,410,26,1200,764,55,21,51,228,9,32,14
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 7 (FOSTA ȘCOALĂ GENERALĂ NR. 7)",88,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:27:50",1099,1091,0,8,0,387,379,0,8,0,375,12,1200,813,42,14,44,214,9,40,12
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 7 PETROȘANI - SALA DE EDUCAȚIE FIZICĂ ȘCOLARĂ",160,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:26",617,610,0,7,0,271,264,0,7,0,263,8,800,529,67,1,18,158,1,13,5
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ”OVID DENSUȘIANU”, HAȚEG",215,"ORAŞ HAŢEG",87576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:51:49",1517,1485,2,19,11,878,848,0,19,11,840,38,1600,722,160,15,215,358,4,79,9
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ PUI",416,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:48:59",650,627,0,16,7,434,411,0,16,7,412,22,739,304,53,6,138,183,3,26,3
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ROMOS (CORP CLĂDIRE ȘCOALA PRIMARĂ ROMOS)",447,ROMOS,90994,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:40:21",977,958,5,5,9,650,633,3,5,9,622,28,1087,437,28,3,428,128,2,26,7
22,HUNEDOARA,"SCOALA GIMNAZIALA ”SF. VARVARA” ANINOASA",185,"ORAŞ ANINOASA",87219,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:59:57",1434,1423,0,7,4,645,634,0,7,4,598,38,1488,852,54,21,125,366,2,28,2
22,HUNEDOARA,"SCOALA GIMNAZIALA ”SIGISMUND TODUTA ” SIMERIA",239,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:40",1438,1422,2,10,4,775,761,0,10,4,741,34,1350,575,93,27,262,279,9,50,21
22,HUNEDOARA,"SCOALA GIMNAZIALA ”SIGISMUND TODUTA ” SIMERIA",238,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:17",1413,1393,2,9,9,787,769,0,9,9,762,25,1350,563,114,30,264,287,7,44,16
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ TEODORA LUCACIU",181,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:46:22",941,935,0,6,0,397,391,0,6,0,374,23,1000,603,54,10,96,182,4,22,6
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ TEODORA LUCACIU",180,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:59",1118,1111,1,6,0,411,405,0,6,0,393,18,1200,789,73,14,83,191,8,17,7
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ VAȚA DE JOS",500,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:17",805,788,0,7,10,504,487,0,7,10,485,19,850,346,60,2,196,213,0,12,2
22,HUNEDOARA,"ȘCOALA NR. 2",183,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:23:19",795,789,0,6,0,368,362,0,6,0,342,26,900,532,62,5,94,166,1,10,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ",194,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:03",483,476,0,5,2,215,208,0,5,2,208,7,500,285,30,6,81,83,1,5,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ",195,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:36:30",202,192,0,8,2,148,138,0,8,2,144,4,250,102,9,1,64,66,0,4,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ BĂRĂŞTII-HAŢEGULUI",468,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:00",285,272,1,3,9,182,169,1,3,9,174,8,290,108,33,3,55,78,1,4,0
22,HUNEDOARA,"SCOALA PRIMARĂ BARU",267,BARU,87996,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:05:37",1641,1581,3,16,41,1047,989,1,16,41,998,49,1708,661,102,31,567,268,2,22,6
22,HUNEDOARA,"ȘCOALA PRIMARĂ BĂȚĂLAR",304,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:43",210,198,0,7,5,146,134,0,7,5,141,5,223,77,15,2,18,99,2,4,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ BIRTIN",501,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:11",244,234,0,8,2,159,149,0,8,2,153,6,250,91,22,0,40,89,0,2,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ BLĂJENI-VULCAN",288,BLĂJENI,88350,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:22:08",82,62,0,16,4,77,57,0,16,4,75,2,80,3,5,2,31,32,0,4,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ BRĂDĂŢEL",331,BURJUC,89080,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:51",112,103,0,9,0,75,66,0,9,0,74,1,108,33,6,1,9,49,0,9,0
22,HUNEDOARA,"SCOALA PRIMARA BREAZOVA",452,SARMIZEGETUSA,91054,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:17",146,142,0,3,1,118,114,0,3,1,113,5,141,23,10,7,30,60,0,6,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ BUCEȘ-VULCAN",315,BUCEŞ,88788,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:38:51",162,155,0,2,5,128,121,0,2,5,124,4,180,52,19,1,65,38,0,1,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ CÂMPU LUI NEAG",252,"ORAŞ URICANI",87139,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:33:25",423,408,0,8,7,227,212,0,8,7,218,9,500,273,34,6,50,117,4,6,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ CĂZĂNEȘTI",502,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:03:01",169,162,0,7,0,115,108,0,7,0,111,4,175,60,17,2,55,34,1,1,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIGMAU",208,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:19:49",89,75,3,10,1,56,45,0,10,1,54,2,100,44,4,0,24,25,0,0,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIOPEIA",470,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:24",350,337,0,7,6,214,201,0,7,6,204,10,380,166,18,2,40,138,0,6,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIUNGANI",503,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:23:42",186,175,1,8,2,141,130,1,8,2,133,8,185,44,21,0,57,53,0,2,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ CLOPOTIVA",437,"RÂU DE MORI",90878,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:40",690,671,3,7,9,502,486,0,7,9,490,12,750,248,39,2,101,304,3,36,5
22,HUNEDOARA,"ȘCOALA PRIMARĂ CRIȘ",289,BLĂJENI,88350,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:51:59",253,222,1,24,6,205,175,0,24,6,195,10,250,45,18,0,57,115,1,4,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ CRISTUR",45,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:44:23",1413,1403,0,8,2,673,663,0,8,2,642,21,1588,925,54,227,133,185,6,25,12
22,HUNEDOARA,"ȘCOALA PRIMARĂ CUCUIȘ",283,BERIU,88261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:56:56",117,108,0,7,2,72,63,0,7,2,68,4,120,48,3,3,46,11,2,3,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ DUMBRAVA DE SUS",445,RIBIŢA,90805,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:11:26",66,50,1,11,4,42,26,1,11,4,41,1,58,16,5,0,11,23,0,1,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ DUPĂPIATRĂ",316,BUCEŞ,88788,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:55:32",372,356,3,6,7,258,243,2,6,7,252,6,389,131,21,1,146,75,3,5,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ FEDERI",418,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:33:05",195,184,0,6,5,134,123,0,6,5,125,6,210,75,15,2,43,65,0,0,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ FEREGI",341,CERBĂL,89151,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:30:09",104,96,0,8,0,78,70,0,8,0,77,1,99,21,3,0,2,71,1,0,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ GALAŢI",420,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:03",398,382,0,4,12,246,230,0,4,12,234,12,420,174,19,3,87,121,1,2,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ GÂNȚAGA",307,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:59:38",228,223,0,5,0,156,151,0,5,0,153,3,243,87,34,3,14,91,0,10,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ GELMAR",209,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:36:26",389,370,2,8,9,269,250,2,8,9,261,5,400,11,19,3,85,146,2,5,1
22,HUNEDOARA,"SCOALA PRIMARA GEOAGIU BAI",210,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:27",375,356,1,11,7,243,225,0,11,7,240,3,400,157,19,3,122,85,3,8,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ GLODGHILEŞTI",332,BURJUC,89080,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:46",181,171,0,7,3,122,112,0,7,3,115,7,189,67,8,0,8,88,0,9,2
22,HUNEDOARA,"ȘCOALA PRIMARĂ GROHOȚELE",317,BUCEŞ,88788,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:17",169,157,2,8,2,137,125,2,8,2,133,4,180,43,9,1,88,32,1,1,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ HĂȘDĂU",491,TOPLIŢA,91535,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:14",329,279,0,45,5,284,234,0,45,5,275,9,338,54,32,2,75,155,1,10,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ HOBIŢA",421,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:11:23",160,151,0,6,3,123,114,0,6,3,122,1,170,47,17,2,62,36,1,3,1
22,HUNEDOARA,"SCOALA PRIMARA HOBITA-GRADISTE",453,SARMIZEGETUSA,91054,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:10",108,98,1,6,3,80,71,0,6,3,75,5,90,10,3,1,45,23,1,2,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ JOSANI",412,"PESTIŞU MIC",90431,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:34:36",203,179,0,23,1,168,144,0,23,1,167,1,190,22,34,1,62,62,0,5,3
22,HUNEDOARA,"SCOALA PRIMARĂ LIVADIA",268,BARU,87996,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:17",527,491,1,5,30,351,316,1,5,29,341,10,600,249,33,10,232,55,0,11,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂCEU",308,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:01:24",267,263,0,4,0,169,165,0,4,0,163,6,283,114,21,2,19,112,1,7,1
