precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL OLTENILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL LIGA ACȚIUNII NAȚIONALE-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
17,DOLJ,"ŞCOALA DIN SATUL VALEA FÎNTÎNILOR",257,BRALOŞTIŢA,71126,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:42:35",547,532,0,12,3,374,359,0,12,3,352,22,600,226,176,149,16,4,1,1,5
17,DOLJ,"SCOALA DIN VALE NR.1",514,UNIREA,74536,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:14:38",1624,1560,1,10,53,1004,941,0,10,53,965,39,1773,769,198,674,93,0,0,0,0
17,DOLJ,"ȘCOALA DOBREȘTI",333,DOBREŞTI,72098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:17:08",317,293,0,7,17,209,185,0,7,17,191,11,359,157,27,110,36,0,3,0,15
17,DOLJ,"ȘCOALA GEN.CLASELE I-IV SECU",487,SECU,74171,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:30",724,615,0,71,38,524,415,0,71,38,506,18,651,127,90,396,6,0,12,0,2
17,DOLJ,"ŞCOALA GENERALĂ",303,CERNĂTEŞTI,71723,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:17",396,392,0,2,2,272,268,0,2,2,231,37,400,132,49,157,16,1,1,0,7
17,DOLJ,"ŞCOALA GENERALĂ",302,CERNĂTEŞTI,71723,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:03:42",239,223,0,8,8,156,140,0,8,8,152,4,250,94,11,111,21,0,4,0,5
17,DOLJ,"ŞCOALA GENERALĂ 3 CENTRU",454,"POIANA MARE",73736,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:03:29",1392,1319,2,5,66,733,662,0,5,66,676,57,1500,767,241,375,37,7,9,1,6
17,DOLJ,"ŞCOALA GENERALĂ BALTA VERDE",448,PODARI,70110,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:35:02",449,447,0,2,0,239,237,0,2,0,233,6,500,261,26,153,39,0,4,2,9
17,DOLJ,"ŞCOALA GENERALĂ BODĂIEŞTII DE SUS",407,MELINEŞTI,73102,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:07",243,231,0,8,4,170,158,0,8,4,155,15,300,130,59,72,15,1,3,0,5
17,DOLJ,"ŞCOALA GENERALĂ BRANIŞTE",449,PODARI,70110,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:58",799,792,0,6,1,415,408,0,6,1,399,16,900,485,27,306,29,4,10,4,19
17,DOLJ,"ŞCOALA GENERALĂ CĂLINEŞTI",411,MISCHII,73246,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:27:12",140,99,0,29,12,109,68,0,29,12,106,3,120,11,54,46,1,0,5,0,0
17,DOLJ,"ŞCOALA GENERALĂ CĂLUGĂREI",425,ORODEL,73503,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:29:16",481,459,0,14,8,361,339,0,14,8,330,31,500,139,40,105,179,2,4,0,0
17,DOLJ,"SCOALA GENERALA CIUPERCENII NOI",312,"CIUPERCENII NOI",71858,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:29:46",1756,1721,0,5,30,911,876,0,5,30,836,75,1900,989,55,591,79,9,23,4,75
17,DOLJ,"ȘCOALA GENERALĂ CLASELE V-VIII PREAJBA DE PĂDURE",508,TESLUI,74411,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:34:06",581,576,0,5,0,397,392,0,5,0,371,26,600,203,18,298,15,5,12,6,17
17,DOLJ,"ȘCOALA GENERALĂ COMOȘTENI",354,GÂNGIOVA,72579,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:32:59",837,816,0,8,13,486,465,0,8,13,447,39,900,414,191,208,12,0,20,0,16
17,DOLJ,"ŞCOALA GENERALĂ CONSTANTIN GEROTĂ (NR. 2)-LOCAL NOU",195,"MUNICIPIUL CALAFAT",70352,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:24:50",1529,1512,0,12,5,738,721,0,12,5,710,28,1600,862,251,392,37,2,7,5,16
17,DOLJ,"ŞCOALA GENERALĂ CONSTANTIN GEROTĂ(NR. 2)-LOCAL NOU",196,"MUNICIPIUL CALAFAT",70352,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:05:53",1625,1613,1,8,3,803,791,1,8,3,784,19,1800,997,245,446,46,3,11,1,32
17,DOLJ,"ŞCOALA GENERALĂ CONSTANTIN GEROTĂ (NR.2)-LOCAL VECHI",194,"MUNICIPIUL CALAFAT",70352,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:14:20",1607,1574,3,30,0,754,724,0,30,0,740,14,1800,1046,236,387,70,6,10,1,30
17,DOLJ,"ŞCOALA GENERALĂ CONSTANTIN GEROTĂ (NR.2)-LOCAL VECHI",193,"MUNICIPIUL CALAFAT",70352,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:43:20",1751,1737,2,12,0,832,820,0,12,0,794,38,1900,1068,342,356,48,8,7,5,28
17,DOLJ,"ŞCOALA GENERALĂ CORNU",426,ORODEL,73503,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:58",400,380,0,16,4,280,260,0,16,4,258,22,500,220,77,137,33,1,5,1,4
17,DOLJ,"ŞCOALA GENERALĂ CU CLASELE I-IV LOCUSTENI",326,DANEŢI,71956,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:36",452,447,0,5,0,270,265,0,5,0,252,17,500,231,31,198,9,1,8,1,4
17,DOLJ,"SCOALA GENERALA CU CLASELE I-IV RADOMIR",332,DIOŞTI,72052,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:50:49",850,812,0,8,30,515,477,0,8,30,426,89,1000,477,108,177,60,6,46,7,22
17,DOLJ,"ŞCOALA GENERALĂ CU CLASELE I-VIII BRABEŢI",324,DANEŢI,71956,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:01:51",825,810,0,15,0,455,440,0,15,0,427,28,900,445,64,328,18,2,12,2,1
17,DOLJ,"ŞCOALA GENERALĂ CU CLASELE I-VIII BRANIŞTE",325,DANEŢI,71956,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:12:28",498,485,0,13,0,261,248,0,13,0,247,14,600,339,31,195,12,1,8,0,0
17,DOLJ,"SCOALA GENERALA CU CLASELE I-VIII CIOCANESTI",331,DIOŞTI,72052,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:24",533,500,1,6,26,342,310,0,6,26,311,31,550,208,27,186,73,5,5,2,13
17,DOLJ,"SCOALA GENERALA CU CLASELE L-LV LEAMNA DE JOS",272,BUCOVĂŢ,69964,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:35:34",358,338,0,19,1,250,230,0,19,1,237,13,400,150,96,95,21,2,6,0,17
17,DOLJ,"SCOALA GENERALA CU CLASELE L-LV LEAMNA DE SUS",273,BUCOVĂŢ,69964,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:48:48",364,344,0,20,0,234,214,0,20,0,221,13,400,166,118,73,6,1,6,4,13
17,DOLJ,"SCOALA GENERALA CU CLASELE L-VLLL BUCOVAT",271,BUCOVĂŢ,69964,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:13:58",1705,1655,0,41,9,1099,1049,0,41,9,1055,44,1723,621,569,318,89,6,25,4,44
17,DOLJ,"SCOALA GENERALA CU CLASELE L-VLLL PALILULA",274,BUCOVĂŢ,69964,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:31:59",628,613,1,13,1,355,340,1,13,1,327,18,700,355,169,120,21,2,7,0,8
17,DOLJ,"SCOALA GENERALA CU CLASELE L-VLLL SARBATOAREA",275,BUCOVĂŢ,69964,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:51",649,627,0,20,2,434,412,0,20,2,381,53,700,266,195,141,21,6,11,1,6
17,DOLJ,"ŞCOALA GENERALĂ CU CLS. I-IV SMADOVICIOARA",488,SECU,74171,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:14",174,158,0,9,7,146,130,0,9,7,142,4,200,54,32,108,1,1,0,0,0
17,DOLJ,"ŞCOALA GENERALĂ DRAGU",453,"POIANA MARE",73736,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:17",1486,1474,1,4,7,820,809,0,4,7,790,30,1600,780,190,547,25,4,21,0,3
17,DOLJ,"ŞCOALA GENERALĂ GÂRLEŞTI",356,GHERCEŞTI,72409,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:05:20",424,378,0,35,11,341,295,0,35,11,330,11,400,59,28,224,21,1,11,2,43
17,DOLJ,"SCOALA GENERALA GOLUMBU",348,FĂRCAŞ,72276,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:10:49",675,656,0,18,1,463,444,0,18,1,417,46,800,337,175,151,70,2,8,0,11
17,DOLJ,"ŞCOALA GENERALĂ GURA VĂII",450,PODARI,70110,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:39:44",373,367,0,3,3,221,215,0,3,3,217,4,500,279,12,183,14,2,2,1,3
17,DOLJ,"ȘCOALA GENERALĂ HUNIA",394,MAGLAVIT,73031,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:06:18",995,948,0,20,27,581,534,0,20,27,552,29,1100,519,344,172,17,2,11,2,4
17,DOLJ,"ŞCOALA GENERALĂ LIVEZI",451,PODARI,70110,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:31:30",742,740,1,1,0,376,375,0,1,0,358,18,800,424,19,260,45,1,15,4,14
17,DOLJ,"ŞCOALA GENERALĂ MISCHII",410,MISCHII,73246,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:53:42",599,481,1,74,43,503,385,1,74,43,485,18,564,61,192,206,48,3,8,4,24
17,DOLJ,"ŞCOALA GENERALĂ MLECĂNEŞTI",412,MISCHII,73246,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:12",483,411,0,40,32,369,297,0,40,32,358,11,500,131,126,181,27,0,2,6,16
17,DOLJ,"ŞCOALA GENERALĂ NEGOIEŞTI",408,MELINEŞTI,73102,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:12:24",1150,1104,1,28,17,829,784,0,28,17,738,46,1200,416,236,442,35,0,17,0,8
17,DOLJ,"ȘCOALA GENERALĂ NR. 2 MÎRȘANI",402,MÂRŞANI,73317,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:22:52",1424,1356,0,12,56,906,838,0,12,56,895,11,1381,475,186,621,30,3,4,1,50
17,DOLJ,"ȘCOALA GENERALĂ NR. 3 MÎRȘANI",404,MÂRŞANI,73317,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:22:17",1091,1013,0,17,61,725,649,0,17,59,679,46,1200,475,172,469,15,2,8,3,10
17,DOLJ,"ŞCOALA GENERALĂ ORODEL",424,ORODEL,73503,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:19:00",898,886,0,2,10,606,594,0,2,10,557,49,902,296,186,227,127,2,9,1,5
17,DOLJ,"SCOALA GENERALA PISCANI",264,BRĂDEŞTI,71055,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:41",56,45,0,11,0,56,45,0,11,0,56,0,99,43,3,39,5,0,4,0,5
17,DOLJ,"ŞCOALA GENERALĂ PODARI",447,PODARI,70110,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:39:35",1987,1972,1,4,10,977,963,0,4,10,940,37,2100,1123,55,740,48,39,34,10,14
17,DOLJ,"ŞCOALA GENERALĂ SCAEŞTI",480,SCĂEŞTI,74073,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:53:04",917,844,0,31,42,677,604,0,31,42,629,48,909,232,153,336,72,6,18,3,41
17,DOLJ,"SCOALA GENERALA SMÎRDAN",313,"CIUPERCENII NOI",71858,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:43:40",986,966,3,5,12,485,467,1,5,12,476,9,1100,615,26,367,50,2,5,1,25
17,DOLJ,"ŞCOALA GENERALĂ SPINENI",409,MELINEŞTI,73102,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:23:18",265,252,0,11,2,198,185,0,11,2,175,23,300,102,54,96,12,1,6,1,5
17,DOLJ,"ŞCOALA GENERALĂ TEIU",427,ORODEL,73503,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:07:21",163,156,0,5,2,101,94,0,5,2,87,14,197,96,26,50,6,0,5,0,0
17,DOLJ,"ŞCOALA GENERALĂ TERPEZIŢA",504,TERPEZIŢA,74359,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:28:17",858,710,0,105,43,752,604,0,105,43,636,19,727,67,276,319,11,2,18,4,6
17,DOLJ,"ŞCOALA GENERALĂ TRAISTARU",456,"POIANA MARE",73736,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:05:23",1538,1531,1,4,2,909,904,0,3,2,864,45,1700,791,303,478,63,0,12,0,8
17,DOLJ,"ŞCOALA GENERALĂ TUNARII NOI",457,"POIANA MARE",73736,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:34",391,386,0,5,0,215,210,0,5,0,204,11,500,285,64,126,11,0,0,2,1
17,DOLJ,"ŞCOALA GENERALĂ TUNARII VECHI",458,"POIANA MARE",73736,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:59:01",1022,1014,0,8,0,557,549,0,8,0,539,18,1100,543,165,300,59,2,6,2,5
17,DOLJ,"ŞCOALA GENERALĂ UNGURENI",357,GHERCEŞTI,72409,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:36:27",299,247,0,42,10,220,168,0,42,10,208,12,299,79,10,150,10,1,8,2,27
17,DOLJ,"ŞCOALA GENERALĂ URECHEŞTI",413,MISCHII,73246,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:18:56",545,447,0,61,37,448,350,0,61,37,431,17,500,52,246,120,27,2,16,5,15
17,DOLJ,"ŞCOALA GIMNAZIALĂ",532,VERBIŢA,74705,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:35:55",649,623,0,10,16,382,356,0,10,16,358,24,716,334,68,230,40,0,6,2,12
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU MACEDONSKI” (FOSTA NR.32)",89,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:31:05",1569,1561,1,7,0,575,568,0,7,0,540,20,1800,1225,67,280,73,18,24,8,70
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU MACEDONSKI” (FOSTA NR.32)",90,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:44:06",1611,1603,2,6,0,567,561,0,6,0,547,20,1900,1333,66,262,91,16,17,6,89
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU MACEDONSKI” (FOSTA NR.32)",91,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:59:10",1477,1466,3,8,0,622,614,0,8,0,605,17,1800,1178,64,328,92,15,21,6,79
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU MACEDONSKI” (FOSTA NR.32)",88,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:41:48",1431,1420,2,8,1,552,543,0,8,1,535,17,1700,1148,65,282,74,13,17,8,76
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”AMZA PELLEA ” BĂILEȘTI",184,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:54:23",730,715,3,12,0,290,278,0,12,0,267,11,800,522,64,163,16,4,10,1,9
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”AMZA PELLEA ” BĂILEȘTI",183,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:02:55",968,961,1,4,2,393,386,1,4,2,377,16,1100,707,84,238,29,3,12,1,10
17,DOLJ,"ŞCOALA GIMNAZIALĂ”AMZA PELLEA” BĂILEȘTI",182,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:36",1440,1434,0,5,1,505,499,0,5,1,488,17,1500,995,153,298,15,1,10,1,10
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ANTON PAN” (FOSTA NR.13 BUCOVĂŢ)",60,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:12",1857,1850,2,5,0,512,507,0,5,0,477,35,2100,1588,40,255,87,5,28,7,55
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ANTON PAN” (FOSTA NR.13 BUCOVĂȚ)",59,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:51",1848,1838,0,10,0,396,386,0,10,0,368,28,2100,1704,31,227,54,5,18,4,29
17,DOLJ,"ȘCOALA GIMNAZIALĂ BISTREȚ",245,BISTREŢ,70897,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:04:40",832,779,0,43,10,470,417,0,43,10,442,28,800,330,171,239,15,0,10,4,3
17,DOLJ,"SCOALA GIMNAZIALA CATANE",288,CATANE,74842,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:03",1430,1346,1,24,59,632,549,0,24,59,585,47,1405,773,285,270,12,3,7,0,8
17,DOLJ,"ȘCOALA GIMNAZIALĂ CERĂT - GRĂDINIȚA CU PROGRAM NORMAL NR.2 CERĂT (PREȘCOLARI)",300,CERĂT,71698,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:24:31",1248,1236,1,9,2,413,402,0,9,2,377,36,1400,987,205,152,15,1,3,0,1
17,DOLJ,"SCOALA GIMNAZIALA CLASELE I-VIII PETRE MANARCESCU",389,LIPOVU,72953,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:46:18",1465,1395,0,36,34,649,579,0,36,34,601,48,1429,780,140,367,86,0,8,0,0
17,DOLJ,"ȘCOALA GIMNAZIALĂ - CORP 3",351,"GALICEA MARE",72383,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:28:06",1251,1201,1,32,17,757,708,0,32,17,689,68,1300,543,276,297,41,0,12,0,63
17,DOLJ,"ȘCOALA GIMNAZIALĂ -CORP 3",350,"GALICEA MARE",72383,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:04",748,715,0,29,4,455,422,0,29,4,441,14,800,345,118,220,39,3,10,2,49
17,DOLJ,"ȘCOALA GIMNAZIALĂ CORP 3",349,"GALICEA MARE",72383,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:00:22",1360,1288,1,43,28,833,762,0,43,28,778,55,1468,635,245,407,27,4,14,0,81
17,DOLJ,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII DIN SEACA DE CÎMP",482,"SEACA DE CÂMP",74108,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:33",762,676,1,40,45,593,508,0,40,45,573,20,758,165,321,217,16,0,14,1,4
17,DOLJ,"SCOALA GIMNAZIALA CU CLASELE I-VIII NR.1 DABULENI, NORD",205,"ORAŞ DĂBULENI",72007,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:38:43",1445,1417,0,5,23,994,966,0,5,23,893,62,1600,645,484,356,22,4,8,0,19
17,DOLJ,"SCOALA GIMNAZIALA CU CLASELE I-VIII NR.1 DABULENI, SUD",206,"ORAŞ DĂBULENI",72007,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:27:24",1594,1572,0,10,12,985,963,0,10,12,940,45,1700,715,546,313,44,5,10,9,13
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”DECEBAL” (FOSTA NR. 12)",109,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:27:14",1317,1303,8,6,0,543,537,0,6,0,525,18,1400,857,85,235,62,15,23,4,101
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”DECEBAL” (FOSTA NR. 12)",110,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:05:45",1392,1383,3,6,0,561,555,0,6,0,535,26,1500,934,84,222,64,15,16,5,129
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”DECEBAL” (FOSTA NR. 12)",108,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:26:19",1336,1321,7,8,0,500,492,0,8,0,477,23,1400,900,63,231,54,14,12,15,88
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.33)",80,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:14:27",1581,1574,0,7,0,598,591,0,7,0,581,17,1800,1202,59,300,82,12,24,7,97
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.33)",79,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:20:33",1589,1579,3,7,0,602,595,0,7,0,582,20,1900,1298,45,365,66,6,24,7,69
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.33)",81,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:06:48",1370,1365,0,5,0,518,513,0,5,0,502,16,1600,1082,57,250,83,11,20,6,75
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.34)",77,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:19:06",1612,1605,1,6,0,656,650,0,6,0,632,24,1900,1244,75,291,109,14,39,7,97
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.34)",75,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:22:38",1588,1579,0,9,0,649,640,0,9,0,620,29,1800,1151,61,331,91,12,29,8,88
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.34)",78,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:00:47",1583,1575,0,8,0,619,611,0,8,0,605,14,1900,1281,71,307,90,15,19,2,101
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.34)",76,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:22:27",1588,1568,1,8,11,570,551,0,8,11,559,11,1800,1230,73,288,80,9,22,16,71
17,DOLJ,"ŞCOALA GIMNAZIALĂ ELIZA OPRAN",381,IŞALNIŢA,70094,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:14:13",1754,1658,1,15,80,1145,1052,0,15,78,1121,24,1965,820,132,883,22,5,22,19,38
17,DOLJ,"ŞCOALA GIMNAZIALĂ ELIZA OPRAN",382,IŞALNIŢA,70094,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:08:35",1887,1811,0,16,60,1279,1205,0,16,58,1240,39,2000,721,86,1020,48,2,34,9,41
17,DOLJ,"ȘCOALA GIMNAZIALĂ FĂRCAȘ",347,FĂRCAŞ,72276,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:02:47",1065,995,0,59,11,667,597,0,59,11,636,31,1014,347,281,211,114,7,17,0,6
17,DOLJ,"ŞCOALA GIMNAZIALĂ FILIAŞI",216,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:57:18",1342,1324,2,10,6,770,754,0,10,6,733,33,1500,734,124,459,56,3,26,7,58
17,DOLJ,"SCOALA GIMNAZIALĂ FRATOŞTIŢA - CORP 1",218,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:34:34",1272,1269,0,3,0,734,731,0,3,0,688,46,1400,666,239,352,49,7,19,10,12
17,DOLJ,"ŞCOALA GIMNAZIALĂ FRATOŞTITA - CORP 2",219,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:24:59",747,740,0,5,2,397,390,0,5,2,367,30,900,503,144,177,25,1,11,2,7
17,DOLJ,"ȘCOALA GIMNAZIALĂ GÂNGIOVA",353,GÂNGIOVA,72579,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:31:17",1213,1162,0,23,28,716,665,0,23,28,634,31,1275,610,252,313,41,1,15,3,9
17,DOLJ,"ȘCOALA GIMNAZIALA ”GHEORGHE BIBESCU” (FOSTA NR. 36)",44,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:53:34",1414,1407,0,7,0,520,513,0,7,0,500,20,1600,1080,62,255,63,10,15,8,87
17,DOLJ,"ȘCOALA GIMNAZIALA ”GHEORGHE BIBESCU” (FOSTA NR. 36)",43,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:19:19",1514,1506,1,6,1,629,622,0,6,1,599,30,1700,1071,95,269,99,14,19,8,95
17,DOLJ,"ȘCOALA GIMNAZIALA ”GHEORGHE BIBESCU” (FOSTA NR. 36)",41,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:32:01",1266,1257,1,8,0,503,495,0,8,0,492,11,1400,897,54,253,79,10,12,6,78
17,DOLJ,"ȘCOALA GIMNAZIALA ”GHEORGHE BIBESCU” (FOSTA NR. 36)",42,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:25",1475,1461,8,6,0,550,544,0,6,0,535,15,1700,1150,57,267,93,11,18,9,80
17,DOLJ,"ŞCOALA GIMNAZIALĂ GHEORGHE BRĂESCU-GRĂDINIŢA CU PROGRAM NORMAL NR. 4",192,"MUNICIPIUL CALAFAT",70352,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:54:46",1388,1376,1,9,2,714,703,0,9,2,671,43,1500,786,216,373,42,6,8,0,26
