county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-voturi","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-mandate-faza-1","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","RUSU IOAN-voturi","RUSU IOAN-mandate-faza-1","RUSU IOAN-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-voturi","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-mandate-faza-1","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-mandate-faza-2","PARTIDUL LEGE EDUCAȚIE UNITATE-voturi","PARTIDUL LEGE EDUCAȚIE UNITATE-mandate-faza-1","PARTIDUL LEGE EDUCAȚIE UNITATE-mandate-faza-2","PETRILA PETRONELA-voturi","PETRILA PETRONELA-mandate-faza-1","PETRILA PETRONELA-mandate-faza-2","PARTIDUL POLUL SUVERANIST-voturi","PARTIDUL POLUL SUVERANIST-mandate-faza-1","PARTIDUL POLUL SUVERANIST-mandate-faza-2","SAVA COSTEL-voturi","SAVA COSTEL-mandate-faza-1","SAVA COSTEL-mandate-faza-2","ACATINCĂI CEZAR-voturi","ACATINCĂI CEZAR-mandate-faza-1","ACATINCĂI CEZAR-mandate-faza-2","PALOTE ILIE-voturi","PALOTE ILIE-mandate-faza-1","PALOTE ILIE-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","ANTON VASILE-voturi","ANTON VASILE-mandate-faza-1","ANTON VASILE-mandate-faza-2","PARTIDUL SOCIETĂȚII IEȘENE-voturi","PARTIDUL SOCIETĂȚII IEȘENE-mandate-faza-1","PARTIDUL SOCIETĂȚII IEȘENE-mandate-faza-2","PARTIDUL PENTRU NATURĂ, OAMENI ŞI ANIMALE-voturi","PARTIDUL PENTRU NATURĂ, OAMENI ŞI ANIMALE-mandate-faza-1","PARTIDUL PENTRU NATURĂ, OAMENI ŞI ANIMALE-mandate-faza-2","ŢOGAN OANA-voturi","ŢOGAN OANA-mandate-faza-1","ŢOGAN OANA-mandate-faza-2","RÎZNIC FLORIN-voturi","RÎZNIC FLORIN-mandate-faza-1","RÎZNIC FLORIN-mandate-faza-2","COLOTIN COSTEL-voturi","COLOTIN COSTEL-mandate-faza-1","COLOTIN COSTEL-mandate-faza-2","CEZAR VIOREL-voturi","CEZAR VIOREL-mandate-faza-1","CEZAR VIOREL-mandate-faza-2","APREUTESEI DUMITRU-voturi","APREUTESEI DUMITRU-mandate-faza-1","APREUTESEI DUMITRU-mandate-faza-2","COMAN MARIAN-voturi","COMAN MARIAN-mandate-faza-1","COMAN MARIAN-mandate-faza-2","DOBRE LIVIU-voturi","DOBRE LIVIU-mandate-faza-1","DOBRE LIVIU-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-mandate-g9","NISTOR CIPRIAN-FLORIN-voturi","NISTOR CIPRIAN-FLORIN-mandate-faza-1","NISTOR CIPRIAN-FLORIN-mandate-faza-2","NETCĂ VILI-voturi","NETCĂ VILI-mandate-faza-1","NETCĂ VILI-mandate-faza-2","PAŞANIUC SĂNDEL-voturi","PAŞANIUC SĂNDEL-mandate-faza-1","PAŞANIUC SĂNDEL-mandate-faza-2","COZMIŢĂ MIRCEA-voturi","COZMIŢĂ MIRCEA-mandate-faza-1","COZMIŢĂ MIRCEA-mandate-faza-2","CRAUS IONEL-voturi","CRAUS IONEL-mandate-faza-1","CRAUS IONEL-mandate-faza-2"
24,IAŞI,"MUNICIPIUL PAŞCANI",95391,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:36:36",37760,37495,15,175,75,14612,14361,1,175,75,14077,491,41474,26884,703,985,1126,659,522,0,0,1004,1,1,4721,7,0,5827,8,1,0,0,0,169,0,0,84,0,0,0,0,0,969,1,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,318,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,"ORAŞ HÂRLĂU",95355,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:15:34",11806,11734,1,56,15,4326,4255,0,56,15,4029,297,14574,10225,201,282,322,237,561,2,1,258,1,0,1257,5,0,1342,5,1,0,0,0,316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,"ORAŞ PODU ILOAIEI",98373,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:04:12",9435,9338,8,38,51,4029,3941,0,38,50,3843,186,10333,6304,192,269,307,202,148,0,0,360,1,1,598,2,1,2483,12,0,88,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,"ORAŞ TÂRGU FRUMOS",95471,1,FINAL,UAT,CL,CL_CE,"2024-06-11 14:54:14",11278,11165,6,54,53,5037,4933,1,54,49,4857,174,12382,7244,242,339,388,263,174,0,0,339,1,0,1833,6,1,2020,7,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,OŢELENI,98300,2,FINAL,UAT,CL,CL_CE,"2024-06-28 15:27:54",2909,2818,0,18,73,1474,1383,0,18,73,1357,85,3184,1742,67,94,108,101,0,0,0,285,2,1,367,3,0,570,5,1,0,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,PLUGARI,98337,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:42:05",2787,2671,0,10,106,1282,1166,0,10,106,1244,38,2900,1618,62,87,99,94,0,0,0,89,0,1,98,1,0,1036,11,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,POPEŞTI,98435,2,FINAL,UAT,CL,CL_CE,"2024-06-28 16:32:02",6137,6042,3,39,53,1950,1858,0,39,53,1827,99,6731,4800,91,127,146,114,0,0,0,633,5,1,358,3,0,611,5,0,55,0,0,120,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,POPRICANI,98505,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:12:13",7058,6947,2,62,47,3700,3591,0,62,47,3553,135,7658,3964,177,248,284,221,178,0,1,331,1,1,950,4,0,1869,8,0,100,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,PRISĂCANI,98603,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:54:46",6606,6539,1,42,24,1637,1571,0,42,24,1564,73,7200,5563,78,109,125,99,201,2,0,252,2,1,583,5,1,330,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,PROBOTA,98649,3,FINAL,UAT,CL,CL_CE,"2024-06-15 16:21:30",2822,2807,2,5,8,1468,1455,0,5,8,1393,74,3097,1605,69,97,111,106,77,0,1,131,1,0,216,2,0,954,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,RĂCHITENI,100335,2,FINAL,UAT,CL,CL_CE,"2024-06-28 15:08:57",2749,2678,0,14,57,1254,1183,0,14,57,1199,55,2979,1725,59,83,95,92,108,1,0,0,0,0,460,5,0,631,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,RĂDUCĂNENI,98685,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:29:38",7325,7244,0,34,47,2900,2819,0,34,47,2738,148,7800,4905,136,191,219,165,182,1,0,222,1,0,1304,7,1,770,4,1,46,0,0,116,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,REDIU,95239,2,FINAL,UAT,CL,CL_CE,"2024-06-28 14:55:49",7499,7420,14,60,5,3805,3741,0,60,4,3715,90,8080,4275,185,260,297,231,698,3,0,188,0,1,835,3,1,1052,4,0,0,0,0,29,0,0,252,1,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,440,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,ROMÂNEŞTI,98738,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:37:24",1416,1364,0,6,46,800,748,0,6,46,771,29,1353,553,38,53,61,68,0,0,0,112,1,0,181,2,1,455,6,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,ROŞCANI,100344,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:54:48",1154,1141,0,10,3,712,699,0,10,3,683,29,1253,541,34,47,54,62,0,0,0,58,0,1,323,5,0,302,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,RUGINOASA,98774,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:01:38",4936,4873,2,29,32,2819,2757,1,29,32,2683,136,5359,2540,134,187,214,164,190,1,0,237,1,0,1243,7,1,662,4,0,53,0,0,141,0,1,0,0,0,0,0,0,18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,SCÂNTEIA,98916,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:51:47",11779,11720,1,45,13,1822,1764,0,45,13,1704,113,11436,9619,85,119,136,92,194,2,0,200,2,0,430,4,1,649,7,0,0,0,0,63,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0
24,IAŞI,ŞCHEIA,99290,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:32:24",2458,2425,0,33,0,1287,1254,0,33,0,1211,75,2681,1395,60,84,96,90,77,0,1,70,0,1,624,6,1,344,3,1,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,"SCHITU DUCA",98827,2,FINAL,UAT,CL,CL_CE,"2024-06-28 15:48:35",3165,3090,1,30,44,1783,1709,0,30,44,1676,106,3500,1718,83,117,134,126,0,0,0,89,0,1,324,2,1,948,7,0,0,0,0,0,0,0,30,0,0,285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,SCOBINŢI,98998,1,FINAL,UAT,CL,CL_CE,"2024-06-10 18:42:22",6223,6183,1,38,1,2793,2754,0,38,1,2620,173,6735,3942,131,183,209,163,74,0,0,383,2,0,358,2,0,1708,10,1,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,SINEŞTI,99058,1,FINAL,UAT,CL,CL_CE,"2024-06-11 15:03:06",3277,3178,0,22,77,1396,1297,0,22,77,1318,78,3500,2104,65,92,105,92,64,0,0,0,0,0,210,2,0,988,10,1,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,ŞIPOTE,99370,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:51:25",3816,3800,1,15,0,1780,1764,1,15,0,1686,94,4181,2401,84,118,134,124,35,0,0,141,1,0,978,7,1,499,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,SIREŢEL,99101,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:23:56",3433,3409,0,19,5,1864,1840,0,19,5,1797,67,3675,1811,89,125,143,132,37,0,0,196,1,0,1295,9,1,230,1,1,0,0,0,5,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,STOLNICENI-PRĂJESCU,99165,2,FINAL,UAT,CL,CL_CE,"2024-06-15 15:42:26",4191,4149,1,41,0,2168,2126,1,41,0,2062,106,4500,2332,103,144,164,128,28,0,0,196,1,1,1167,9,0,432,3,0,0,0,0,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,STRUNGA,99209,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:02:03",3373,3304,2,31,36,1420,1353,0,31,36,1331,89,3652,2232,66,93,106,102,74,0,1,88,0,1,756,7,0,413,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,TANSA,99441,2,FINAL,UAT,CL,CL_CE,"2024-06-28 16:45:35",2475,2348,1,38,88,1243,1116,1,38,88,1195,48,2712,1469,59,83,95,85,49,0,0,0,0,0,556,6,0,561,6,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,TĂTĂRUŞI,99478,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:57:58",4302,4180,0,24,98,2240,2120,0,24,96,2164,76,4726,2486,108,151,173,142,0,0,0,204,1,1,1755,12,0,182,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,ŢIBANA,99673,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:35:29",5896,5870,0,24,2,2191,2165,0,24,2,2005,177,6476,4294,100,140,160,128,78,0,0,213,1,1,1020,7,1,587,4,0,0,0,0,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,ŢIBĂNEŞTI,99780,2,FINAL,UAT,CL,CL_CE,"2024-06-28 16:38:39",6386,6304,5,51,26,2667,2588,2,51,26,2474,186,6957,4290,123,173,197,157,85,0,0,214,1,1,679,4,1,1139,7,0,0,0,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,28,0,0,0,0,0
24,IAŞI,ŢIGĂNAŞI,99879,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:21:49",3851,3836,2,12,1,1894,1880,1,12,1,1790,104,4219,2325,89,125,143,136,17,0,0,158,1,0,1252,9,0,228,1,1,0,0,0,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,TODIREŞTI,99539,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:02:41",3821,3782,0,22,17,1910,1871,0,22,17,1823,80,4204,2301,91,127,145,121,158,1,0,0,0,0,343,2,1,1100,9,0,0,0,0,222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,TOMEŞTI,95293,2,FINAL,UAT,CL,CL_CE,"2024-06-12 15:55:42",11739,11706,7,22,4,4853,4827,0,22,4,4694,153,12777,7924,234,328,375,259,461,1,1,487,1,1,602,2,0,2479,9,1,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,1,0
24,IAŞI,TRIFEŞTI,99600,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:02:08",2950,2908,0,16,26,1814,1772,0,16,26,1743,71,3215,1401,87,122,139,125,41,0,0,152,1,0,344,2,1,1130,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
