precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MUREŞAN CORNELIU-PARTIDUL SOCIAL DEMOCRAT-voturi","DUMITREL ION-PARTIDUL NAȚIONAL LIBERAL-voturi","OLAR CORNELIU-DAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHINESCU ION-PARTIDUL S.O.S. ROMÂNIA-voturi","ROF MARIUS-NICOLAE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","TALPAŞ CONSTANTIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
1,ALBA,"ŞCOALA GIMNAZIALĂ MUŞCA",307,LUPŞA,5336,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 00:32:14",863,834,0,14,15,593,564,0,14,15,577,16,905,312,149,320,73,9,20,6
1,ALBA,"ŞCOALA GIMNAZIALĂ ” NICODIM GANEA” BISTRA",204,BISTRA,3039,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:05",805,791,1,9,4,503,489,1,9,4,488,15,896,393,148,224,90,15,9,2
1,ALBA,"ŞCOALA GIMNAZIALĂ ”NICODIM GANEA” BISTRA",206,BISTRA,3039,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:23:53",759,752,0,4,3,443,436,0,4,3,423,20,850,407,126,185,88,14,5,5
1,ALBA,"ŞCOALA GIMNAZIALĂ ”NICODIM GANEA” BISTRA",205,BISTRA,3039,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:59:59",1053,1042,0,7,4,697,686,0,7,4,674,23,1171,474,221,289,139,17,5,3
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 2 SEBEŞ",101,"MUNICIPIUL SEBEŞ",1874,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:03:55",1480,1428,7,11,34,807,762,0,11,34,783,24,1600,793,135,453,121,13,52,9
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",133,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:20:57",963,957,1,4,1,423,418,0,4,1,403,20,1050,627,137,153,51,8,50,4
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",134,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:43:40",1322,1310,1,8,3,561,549,1,8,3,529,32,1500,939,173,207,52,25,64,8
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",136,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:44",1037,1030,1,6,0,434,428,0,6,0,418,16,1200,766,138,160,51,14,53,2
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",135,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:12",1177,1169,2,6,0,483,477,0,6,0,465,18,1300,817,158,176,43,16,70,2
1,ALBA,"ȘCOALA GIMNAZIALĂ NR.3 CUGIR",137,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:22:18",958,946,3,9,0,465,456,0,9,0,453,12,1100,635,123,202,43,14,64,7
1,ALBA,"ȘCOALA GIMNAZIALĂ OHABA",334,OHABA,6164,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:38:48",362,316,0,26,20,268,222,0,26,20,223,45,386,118,52,148,22,1,0,0
1,ALBA,"ŞCOALA GIMNAZIALĂ ”OVIDIU HULEA” AIUD",54,"MUNICIPIUL AIUD",1213,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:25",967,961,0,5,1,427,421,0,5,1,403,24,1052,625,134,152,56,17,28,16
1,ALBA,"ŞCOALA GIMNAZIALĂ ”OVIDIU HULEA” AIUD",55,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:31:37",505,495,0,9,1,505,495,0,9,1,480,25,1242,737,149,233,44,13,29,12
1,ALBA,"ȘCOALA GIMNAZIALĂ ”OVIDIU HULEA” AIUD",53,"MUNICIPIUL AIUD",1213,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:04:18",1428,1414,1,9,4,663,650,0,9,4,644,19,1600,937,228,275,57,20,42,22
1,ALBA,"ȘCOALA GIMNAZIALĂ ”OVIDIU HULEA” AIUD",52,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:32",1319,1309,0,7,3,631,621,0,7,3,620,11,1434,803,246,249,55,19,37,14
1,ALBA,"ŞCOALA GIMNAZIALĂ PETREŞTI",110,"MUNICIPIUL SEBEŞ",1874,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:55",1468,1459,9,0,0,630,630,0,0,0,605,25,1608,978,100,292,156,32,21,4
1,ALBA,"ŞCOALA GIMNAZIALĂ PETREŞTI",111,"MUNICIPIUL SEBEŞ",1874,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:09:47",1555,1536,7,7,5,695,683,0,7,5,667,28,1688,993,79,350,161,35,33,9
1,ALBA,"ŞCOALA GIMNAZIALĂ PETREŞTI",109,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:15",1527,1508,15,3,1,685,681,0,3,1,662,23,1668,983,92,328,170,29,38,5
1,ALBA,"ŞCOALA GIMNAZIALĂ ”PETRU PAVEL ARON” BLAJ",87,"MUNICIPIUL BLAJ",1348,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:08",1677,1655,6,14,2,814,798,0,14,2,788,26,1800,986,109,485,71,27,87,9
1,ALBA,"ŞCOALA GIMNAZIALĂ PIANU DE SUS",337,PIANU,6217,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:36:42",1343,1301,2,2,38,919,879,0,2,38,901,18,1471,552,234,456,97,28,75,11
1,ALBA,"ȘCOALA GIMNAZIALĂ RĂCHITA",377,SĂSCIORI,7099,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:06:25",782,778,1,3,0,488,485,0,3,0,478,10,856,368,153,220,95,4,5,1
1,ALBA,"ŞCOALA GIMNAZIALĂ RĂHĂU",112,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:45:28",860,851,1,4,4,455,447,0,4,4,439,16,976,521,104,246,65,11,12,1
1,ALBA,"ŞCOALA GIMNAZIALĂ ŞARD",280,IGHIU,4927,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:31:39",979,959,9,11,0,523,511,1,11,0,506,17,1050,527,156,242,56,21,26,5
1,ALBA,"ŞCOALA GIMNAZIALĂ ŞARD",281,IGHIU,4927,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:01",1175,1166,3,5,1,585,579,0,5,1,570,15,1300,715,148,279,70,21,42,10
1,ALBA,"ȘCOALA GIMNAZIALĂ SĂSCIORI",373,SĂSCIORI,7099,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:58:40",1328,1317,2,7,2,752,743,0,7,2,736,16,1455,703,188,457,63,12,12,4
1,ALBA,"ŞCOALA GIMNAZIALĂ ” SAVA ALBESCU ” SAT FENEŞ",176,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:40:38",726,698,0,8,20,544,516,0,8,20,532,12,808,264,115,370,38,3,5,1
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SEPTIMIU ALBINI”",243,CUT,9019,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:48:44",1086,1055,1,15,15,757,726,1,15,15,701,56,1200,443,217,401,30,31,21,1
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SIMION BĂRNUŢIU” TIUR",91,"MUNICIPIUL BLAJ",1348,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:19",658,640,0,4,14,658,640,0,4,14,644,14,1454,796,57,482,39,19,46,1
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SIMION LAZĂR” LUNCA MUREŞULUI, STRADA GĂRII NR. 241 A",302,"LUNCA MUREŞULUI",5309,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:32",767,751,0,3,13,461,445,0,3,13,421,40,830,369,121,187,59,26,22,6
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SIMION LAZĂR” LUNCA MUREȘULUI, STRADA GĂRII NR. 241 A",303,"LUNCA MUREŞULUI",5309,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:07:23",898,882,0,8,8,599,583,0,8,8,523,76,1000,401,106,309,51,23,25,9
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SIMION PANTEA” SĂLCIUA",368,SĂLCIUA,6976,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:36:06",539,501,1,12,25,368,331,0,12,25,357,11,600,232,31,229,76,3,11,7
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",142,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:42:39",1159,1151,1,7,0,418,411,0,7,0,388,30,1300,882,128,142,53,26,35,4
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",140,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:29:57",1045,1033,1,9,2,435,424,0,9,2,420,15,1200,765,149,139,48,17,59,8
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",141,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:07",1286,1274,2,9,1,569,559,0,9,1,555,14,1500,931,172,225,68,15,71,4
1,ALBA,"ȘCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",143,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:48:16",1166,1156,2,8,0,561,553,0,8,0,546,15,1300,739,183,211,59,14,76,3
1,ALBA,"ȘCOALA GIMNAZIALĂ SÎNMICLĂUŞ",409,ŞONA,7865,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:10:52",1154,1140,0,5,9,660,646,0,5,9,587,73,1256,596,252,237,71,10,14,3
1,ALBA,"ŞCOALA GIMNAZIALĂ ŞONA",405,ŞONA,7865,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:14:41",1062,1056,0,1,5,533,527,0,1,5,510,23,1167,634,137,270,57,17,25,4
1,ALBA,"ȘCOALA GIMNAZIALĂ ȘPRING",410,ŞPRING,7945,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:35:35",581,525,0,18,38,428,372,0,18,38,420,8,635,207,124,234,12,8,41,1
1,ALBA,"ŞCOALA GIMNAZIALĂ STRUNGARI",341,PIANU,6217,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:53:43",224,212,0,5,7,155,143,0,5,7,151,4,237,82,40,98,3,4,6,0
1,ALBA,"ȘCOALA GIMNAZIALĂ TĂTÂRLAUA",229,"CETATEA DE BALTĂ",3958,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:33:35",642,635,0,6,1,230,223,0,6,1,220,10,700,470,15,187,15,1,1,1
1,ALBA,"ŞCOALA GIMNAZIALĂ TEIUŞ",167,"ORAŞ TEIUŞ",8096,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:08:44",1294,1281,1,10,2,630,618,0,10,2,604,26,1409,779,220,215,123,14,29,3
1,ALBA,"ȘCOALĂ GIMNAZIALĂ ȚELNA",282,IGHIU,4927,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:52",901,879,0,10,12,478,456,0,10,12,474,4,980,502,108,277,42,5,40,2
1,ALBA,"ȘCOALA GIMNAZIALĂ „TIMOTEI OVIDIU TARNU” STREMȚ",398,STREMŢ,7767,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:21:50",1199,1152,2,13,32,817,772,0,13,32,804,13,1260,443,229,449,95,10,19,2
1,ALBA,"ŞCOALA GIMNAZIALĂ ”TOMA COCIŞIU” BLAJ",80,"MUNICIPIUL BLAJ",1348,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:43:53",1135,1125,4,6,0,530,524,0,6,0,510,20,1300,770,66,332,45,18,42,7
1,ALBA,"ȘCOALA GIMNAZIALĂ „VASILE BOLOGA” GEOAGIU DE SUS",399,STREMŢ,7767,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:19:12",652,627,1,8,16,433,408,1,8,16,426,7,690,257,129,235,55,2,4,1
1,ALBA,"ŞCOALA GIMNAZIALĂ „VASILE GOLDIŞ”",2,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:10:07",1001,991,4,6,0,430,424,0,6,0,410,20,1100,670,95,217,42,16,38,2
1,ALBA,"ŞCOALA GIMNAZIALĂ „VASILE GOLDIŞ”",3,"MUNICIPIUL ALBA IULIA",1017,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:22:26",1305,1299,0,5,1,601,595,0,5,1,584,17,1600,999,144,294,65,21,52,8
1,ALBA,"ŞCOALA PRIMARĂ ACMARIU",210,BLANDIANA,3397,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:39:33",293,247,0,18,28,241,195,0,18,28,232,9,300,59,22,194,11,2,2,1
1,ALBA,"ŞCOALA PRIMARĂ ALMAŞU DE MIJLOC",191,"ALMAŞU MARE",2309,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:14:30",124,114,0,8,2,83,73,0,8,2,80,3,125,42,26,23,8,1,21,1
1,ALBA,"ŞCOALA PRIMARĂ BĂCĂINŢI",403,ŞIBOT,7810,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:16:04",213,203,0,4,6,136,126,0,4,6,131,5,230,94,18,94,17,2,0,0
1,ALBA,"ŞCOALA PRIMARĂ BELDIU",170,"ORAŞ TEIUŞ",8096,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:42:20",206,198,0,8,0,127,119,0,8,0,119,8,221,94,53,35,27,2,2,0
1,ALBA,"ȘCOALA PRIMARĂ BEȚA",299,"LOPADEA NOUĂ",5210,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:28:40",308,293,0,6,9,215,200,0,6,9,210,5,339,124,71,132,2,2,2,1
1,ALBA,"ŞCOALA PRIMARĂ BIHARIA",264,"GÂRDA DE SUS",4525,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:46",108,103,0,5,0,64,59,0,5,0,61,3,115,51,23,15,20,0,3,0
1,ALBA,"ŞCOALA PRIMARĂ BRĂZEŞTI",120,"ORAŞ BAIA DE ARIEŞ",2915,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:23:47",207,198,0,1,8,112,103,0,1,8,109,3,220,108,23,48,30,2,3,3
1,ALBA,"ȘCOALA PRIMARĂ BUCERDEA VINOASĂ",278,IGHIU,4927,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:34:55",810,778,0,11,21,524,492,0,11,21,518,6,870,346,105,327,40,11,31,4
1,ALBA,"ŞCOALA PRIMARĂ BUCIUM-SAT",214,BUCIUM,3459,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 13:18:31",385,368,0,5,12,260,243,0,5,12,257,3,400,140,102,126,23,3,0,3
1,ALBA,"ŞCOALA PRIMARĂ - BUCURU",150,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:21:57",94,84,0,10,0,46,36,0,10,0,43,3,100,54,4,34,3,0,2,0
1,ALBA,"ŞCOALA PRIMARĂ BUNINGINEA",237,CIURULEASA,4008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:31:39",370,356,1,2,11,261,247,1,2,11,247,14,390,129,132,45,54,8,6,2
1,ALBA,"ŞCOALA PRIMARĂ - CĂLENE",151,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 14:36:37",53,45,0,8,0,25,17,0,8,0,25,0,50,25,2,18,1,2,2,0
1,ALBA,"ȘCOALA PRIMARĂ CĂPÎLNA",374,SĂSCIORI,7099,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:04",677,670,0,6,1,344,337,0,6,1,331,13,737,393,73,215,29,5,7,2
1,ALBA,"ȘCOALA PRIMARĂ CĂRPINIȘ",261,GÂRBOVA,4482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:38",216,197,2,13,4,139,121,1,13,4,137,2,230,91,48,79,4,0,6,0
1,ALBA,"ȘCOALA PRIMARĂ CASA DE PIATRĂ",196,ARIEŞENI,2381,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:49:26",85,79,0,3,3,73,67,0,3,3,72,1,100,27,17,46,6,1,1,1
1,ALBA,"ŞCOALA PRIMARĂ CERBU",215,BUCIUM,3459,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:13:34",238,216,0,8,14,166,144,0,8,14,163,3,300,134,78,55,26,0,3,1
1,ALBA,"ŞCOALA PRIMARĂ CERTEGE",130,"ORAŞ CÂMPENI",1455,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:27",327,310,0,10,7,160,143,0,10,7,155,5,350,190,31,95,18,8,3,0
1,ALBA,"ŞCOALA PRIMARĂ CETEA",255,"GALDA DE JOS",4366,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:40:15",345,323,1,12,9,221,200,0,12,9,213,8,400,179,35,126,34,5,8,5
1,ALBA,"ŞCOALA PRIMARĂ CIB",192,"ALMAŞU MARE",2309,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:30:08",234,213,0,11,10,202,181,0,11,10,197,5,251,49,9,80,13,0,90,5
1,ALBA,"ŞCOALA PRIMARĂ - CICĂU",320,MIRĂSLĂU,5755,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:01:55",79,72,0,5,2,44,37,0,5,2,42,2,80,36,17,18,6,0,1,0
1,ALBA,"ŞCOALA PRIMARĂ CIONEŞTI",185,ALBAC,2130,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:55:02",516,470,0,26,20,437,391,0,26,20,414,23,552,115,143,176,82,7,5,1
1,ALBA,"ŞCOALA PRIMARĂ CIUCULEŞTI",216,BUCIUM,3459,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:40",212,193,0,11,8,212,193,0,11,8,207,5,341,129,84,82,33,3,3,2
1,ALBA,"ŞCOALA PRIMARĂ CIUGUDU DE SUS",421,UNIREA,8158,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:47:39",108,94,0,12,2,64,50,0,12,2,63,1,110,46,5,39,11,2,6,0
1,ALBA,"ŞCOALA PRIMARĂ CIULDEŞTI - COMUNA BISTRA",207,BISTRA,3039,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:59",593,574,0,14,5,372,353,0,14,5,358,14,643,271,93,197,48,16,2,2
1,ALBA,"ȘCOALA PRIMARĂ COBLEȘ",197,ARIEŞENI,2381,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:39:12",194,170,0,15,9,145,121,0,15,9,141,4,200,55,51,64,23,1,0,2
1,ALBA,"ŞCOALA PRIMARA COLŢEŞTI",358,RIMETEA,6592,9,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:26:02",439,415,0,3,21,263,239,0,3,21,220,43,470,207,34,163,12,3,4,4
1,ALBA,"ŞCOALA PRIMARĂ COSTEŞTI",186,ALBAC,2130,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:18:18",84,75,0,8,1,66,57,0,8,1,64,2,90,24,25,22,9,2,6,0
1,ALBA,"ȘCOALA PRIMARĂ CRAIVA",241,CRICĂU,4142,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:01:55",307,286,0,8,13,226,205,0,8,13,221,5,319,93,53,132,29,2,5,0
1,ALBA,"ŞCOALA PRIMARĂ DEAL",219,CÂLNIC,4106,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:42:36",316,298,1,7,10,240,222,1,7,10,236,4,400,160,42,173,7,7,6,1
1,ALBA,"ŞCOALA PRIMARĂ - DECEA",321,MIRĂSLĂU,5755,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:01",611,597,3,5,6,327,313,3,5,6,311,16,660,333,125,94,23,12,57,0
1,ALBA,"ŞCOALA PRIMARĂ ”DIONISIU POPOVICIU” TĂUŢI",314,METEŞ,5577,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:27:28",523,505,0,5,13,343,325,0,5,13,340,3,571,228,36,257,28,5,10,4
1,ALBA,"ŞCOALA PRIMARĂ DRAŞOV",412,ŞPRING,7945,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:37:58",459,436,0,10,13,300,277,0,10,13,288,12,510,210,77,177,17,11,4,2
1,ALBA,"ŞCOALA PRIMARĂ DUMBRAVA",422,UNIREA,8158,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:53",276,229,0,13,34,173,127,0,13,33,165,8,300,127,10,138,13,2,2,0
1,ALBA,"ŞCOALA PRIMARĂ GALDA DE SUS",256,"GALDA DE JOS",4366,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:34:44",330,310,0,14,6,233,213,0,14,6,222,11,350,117,26,151,30,1,10,4
1,ALBA,"ŞCOALA PRIMARĂ ”GHEORGHE PAVELESCU” PURCĂREŢI",340,PIANU,6217,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:45:52",222,213,0,9,0,119,110,0,9,0,117,2,235,116,19,87,6,2,3,0
1,ALBA,"ŞCOALA PRIMARĂ GÎRBOVA DE JOS",72,"MUNICIPIUL AIUD",1213,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:35:05",411,395,1,15,0,174,159,0,15,0,173,1,450,276,42,73,31,9,9,9
1,ALBA,"ȘCOALA PRIMARĂ GIURGIUȚ",273,HOREA,4767,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:51",111,107,0,4,0,75,71,0,4,0,75,0,117,42,14,10,46,4,1,0
1,ALBA,"ŞCOALA PRIMARĂ GLOD",193,"ALMAŞU MARE",2309,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:51:40",153,146,0,6,1,119,112,0,6,1,116,3,163,44,20,34,30,2,30,0
1,ALBA,"ŞCOALA PRIMARĂ GLOGOVEŢ",427,"VALEA LUNGĂ",8354,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:48:37",146,128,0,13,5,87,69,0,13,5,82,5,145,58,9,32,33,4,4,0
1,ALBA,"ŞCOALA PRIMARĂ GOIEŞTI",432,VIDRA,8425,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:07:30",293,276,0,9,8,209,192,0,9,8,204,5,316,107,83,44,58,4,14,1
1,ALBA,"ŞCOALA PRIMARĂ GURA ARIEŞULUI, STRADA MICĂ NR. 84",304,"LUNCA MUREŞULUI",5309,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:52",357,344,0,11,2,216,203,0,11,2,207,9,370,154,35,136,20,4,8,4
1,ALBA,"ŞCOALA PRIMARĂ HĂDĂRĂU",306,LUPŞA,5336,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:49:56",296,290,0,2,4,212,206,0,2,4,202,10,355,143,56,119,17,1,4,5
1,ALBA,"ŞCOALA PRIMARĂ I-IV TÎRSA",199,"AVRAM IANCU",2577,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:54:39",610,589,0,4,17,470,449,0,4,17,437,33,680,210,211,63,144,7,5,7
1,ALBA,"ȘCOALA PRIMARĂ LAZ",375,SĂSCIORI,7099,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:59:36",329,321,1,7,0,203,196,0,7,0,197,6,357,154,67,103,11,14,2,0
1,ALBA,"ŞCOALA PRIMARĂ - LOPADEA VECHE",322,MIRĂSLĂU,5755,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:12:22",209,206,0,3,0,130,127,0,3,0,124,6,224,94,36,47,17,0,21,3
1,ALBA,"ȘCOALA PRIMARĂ LUNCA",429,"VALEA LUNGĂ",8354,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:11:06",421,405,0,12,4,231,215,0,12,4,225,6,440,209,22,109,92,0,2,0
1,ALBA,"ŞCOALA PRIMARĂ MĂRGINENI",370,SĂLIŞTEA,7044,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:32:56",55,46,0,9,0,36,27,0,9,0,33,3,60,24,10,19,2,1,1,0
1,ALBA,"ŞCOALA PRIMARĂ MĂRTINIE",416,ŞUGAG,8014,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:04:34",462,453,0,7,2,346,337,0,7,2,337,9,500,154,96,141,44,6,48,2
1,ALBA,"ŞCOALA PRIMARĂ MEŞCREAC",352,RĂDEŞTI,6547,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:49",265,242,1,18,4,196,173,1,18,4,194,2,284,88,18,163,12,0,1,0
1,ALBA,"ŞCOALA PRIMARĂ MIHOEŞTI",131,"ORAŞ CÂMPENI",1455,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:53:25",258,253,2,3,0,145,142,0,3,0,136,9,284,139,32,43,45,9,7,0
1,ALBA,"ŞCOALA PRIMARĂ - MUGEŞTI",152,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:48:08",82,75,0,7,0,26,19,0,7,0,26,0,100,74,3,17,3,1,2,0
1,ALBA,"ŞCOALA PRIMARĂ NEGEȘTI",390,SCĂRIŞOARA,7197,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:12:39",155,139,0,9,7,117,101,0,9,7,113,4,154,37,43,54,15,0,0,1
1,ALBA,"ŞCOALA PRIMARĂ - ORMENIŞ",323,MIRĂSLĂU,5755,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:59:34",65,59,1,5,0,43,38,0,5,0,40,3,70,27,18,13,6,1,2,0
1,ALBA,"ŞCOALA PRIMARĂ PÂCLIŞA",51,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:08",844,839,0,5,0,355,350,0,5,0,345,10,1000,645,93,145,77,15,13,2
1,ALBA,"ŞCOALA PRIMARĂ PĂNADE",381,SÂNCEL,7348,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:27",511,486,1,4,20,395,371,0,4,20,386,9,560,165,259,97,17,10,3,0
