county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g8","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-g8","PARTIDUL PATRIOȚII POPORULUI ROMÂN-voturi","PARTIDUL PATRIOȚII POPORULUI ROMÂN-mandate-faza-1","PARTIDUL PATRIOȚII POPORULUI ROMÂN-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-mandate-faza-1","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","VAIDA NICOLAE-voturi","VAIDA NICOLAE-mandate-faza-1","VAIDA NICOLAE-mandate-faza-2","TURCAN CLAUDIU-PAŞCU-voturi","TURCAN CLAUDIU-PAŞCU-mandate-faza-1","TURCAN CLAUDIU-PAŞCU-mandate-faza-2","PARTIDUL ALIANȚA RENAȘTEREA NAȚIONALĂ-voturi","PARTIDUL ALIANȚA RENAȘTEREA NAȚIONALĂ-mandate-faza-1","PARTIDUL ALIANȚA RENAȘTEREA NAȚIONALĂ-mandate-faza-2","CORB FLORIN-voturi","CORB FLORIN-mandate-faza-1","CORB FLORIN-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","VANCSA GHEORGHE-voturi","VANCSA GHEORGHE-mandate-faza-1","VANCSA GHEORGHE-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","PEK IOSIF-voturi","PEK IOSIF-mandate-faza-1","PEK IOSIF-mandate-faza-2","PARTIDUL OAMENILOR TINERI-voturi","PARTIDUL OAMENILOR TINERI-mandate-faza-1","PARTIDUL OAMENILOR TINERI-mandate-faza-2","ALIANȚA PENTRU LUGAȘ-voturi","ALIANȚA PENTRU LUGAȘ-mandate-faza-1","ALIANȚA PENTRU LUGAȘ-mandate-faza-2","DEGĂU ALEXANDRU-SILVIU-voturi","DEGĂU ALEXANDRU-SILVIU-mandate-faza-1","DEGĂU ALEXANDRU-SILVIU-mandate-faza-2","CIARNĂU CLAUDIU-IOAN-voturi","CIARNĂU CLAUDIU-IOAN-mandate-faza-1","CIARNĂU CLAUDIU-IOAN-mandate-faza-2","ROXIN ALEXANDRU-TRAIAN-voturi","ROXIN ALEXANDRU-TRAIAN-mandate-faza-1","ROXIN ALEXANDRU-TRAIAN-mandate-faza-2","STAN MIHAELA-voturi","STAN MIHAELA-mandate-faza-1","STAN MIHAELA-mandate-faza-2","ALIC ARTHUR-AMADEUS-voturi","ALIC ARTHUR-AMADEUS-mandate-faza-1","ALIC ARTHUR-AMADEUS-mandate-faza-2","UNIUNEA CREȘTIN DEMOCRATĂ DIN ROMÂNIA-voturi","UNIUNEA CREȘTIN DEMOCRATĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA CREȘTIN DEMOCRATĂ DIN ROMÂNIA-mandate-faza-2","BADEA CRISTIAN-MARCEL-voturi","BADEA CRISTIAN-MARCEL-mandate-faza-1","BADEA CRISTIAN-MARCEL-mandate-faza-2","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-voturi","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-mandate-faza-1","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-mandate-faza-2","MAIOR LIVIU-voturi","MAIOR LIVIU-mandate-faza-1","MAIOR LIVIU-mandate-faza-2","TIPEA IONUŢ-ALEXANDRU-voturi","TIPEA IONUŢ-ALEXANDRU-mandate-faza-1","TIPEA IONUŢ-ALEXANDRU-mandate-faza-2","HEGEDÜS HAJNALKA-KATALIN-voturi","HEGEDÜS HAJNALKA-KATALIN-mandate-faza-1","HEGEDÜS HAJNALKA-KATALIN-mandate-faza-2","PARTIDUL SATULUI ROMÂNESC-voturi","PARTIDUL SATULUI ROMÂNESC-mandate-faza-1","PARTIDUL SATULUI ROMÂNESC-mandate-faza-2","POPA IOAN-voturi","POPA IOAN-mandate-faza-1","POPA IOAN-mandate-faza-2","SZABÓ LÁSZLÓ-LEHEL-voturi","SZABÓ LÁSZLÓ-LEHEL-mandate-faza-1","SZABÓ LÁSZLÓ-LEHEL-mandate-faza-2","CUC FLORIN-FRANCISC-voturi","CUC FLORIN-FRANCISC-mandate-faza-1","CUC FLORIN-FRANCISC-mandate-faza-2","UNIUNEA NAȚIUNII ROMÂNE-voturi","UNIUNEA NAȚIUNII ROMÂNE-mandate-faza-1","UNIUNEA NAȚIUNII ROMÂNE-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","COTUNA DANTES-RAUL-voturi","COTUNA DANTES-RAUL-mandate-faza-1","COTUNA DANTES-RAUL-mandate-faza-2","VUŞCAN IOAN-CRISTIAN-voturi","VUŞCAN IOAN-CRISTIAN-mandate-faza-1","VUŞCAN IOAN-CRISTIAN-mandate-faza-2"
5,BIHOR,TĂUTEU,31654,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:13:29",3523,3455,0,27,41,1947,1879,0,27,41,1890,57,3833,1886,94,132,151,138,275,1,1,350,2,1,876,6,0,0,305,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
5,BIHOR,ŢEŢCHEA,31878,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:57:37",2579,2477,3,53,46,1671,1572,0,53,46,1532,137,2714,1045,76,107,122,116,133,1,0,229,1,1,219,1,1,0,827,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,BIHOR,TILEAGD,31716,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:47:53",5529,5415,9,68,37,2590,2498,1,54,37,2465,110,5967,3391,123,172,197,159,0,0,0,1224,7,1,396,2,0,0,419,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1,0,0,0,0
5,BIHOR,TINCA,31789,2,FINAL,UAT,CL,CL_CE,"2024-06-15 11:11:04",6235,5819,3,147,266,3844,3473,0,105,266,3547,297,6682,2838,177,248,283,225,171,0,0,1721,7,1,246,1,0,0,993,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,BIHOR,TOBOLIU,32201,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:43:55",1831,1713,1,58,59,1378,1261,0,58,59,1349,29,1878,500,67,94,107,122,0,0,0,625,5,0,0,0,0,0,724,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BIHOR,TULCA,31841,2,FINAL,UAT,CL,CL_CE,"2024-06-15 11:26:17",2218,2142,2,33,41,1528,1453,1,33,41,1486,17,2418,896,74,104,118,128,40,0,0,428,3,0,0,0,0,0,886,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BIHOR,"UILEACU DE BEIUŞ",31921,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:29:31",1702,1564,2,96,40,1419,1282,1,96,40,1372,47,1759,340,68,96,109,124,0,0,0,524,4,0,144,1,0,0,512,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BIHOR,"VADU CRIŞULUI",31976,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:44:34",3202,3119,6,36,41,1916,1839,0,36,41,1831,85,3443,1527,91,128,146,140,0,0,0,645,4,1,328,2,0,0,509,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1,0,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BIHOR,VÂRCIOROG,32090,3,FINAL,UAT,CL,CL_CE,"2024-06-28 14:11:52",1612,1541,0,71,0,1192,1121,0,71,0,1162,27,1713,524,58,81,92,105,71,0,1,864,8,0,0,0,0,0,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0
5,BIHOR,VIIŞOARA,32045,2,FINAL,UAT,CL,CL_CE,"2024-06-15 13:05:20",1037,1000,4,6,27,772,737,2,6,27,727,16,1149,377,36,50,58,80,0,0,0,84,1,0,566,7,0,0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
