precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SIMION AUREL-PARTIDUL NAȚIONAL LIBERAL-voturi","RĂDULESCU CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","NUICĂ IONUŢ-EDUARD-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHEORGHIU ANDREI-FLORIN-ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","NIŢU MARIANA-FORȚA DREPTEI-voturi","CĂLINOIU ANDREI-IONUŢ-PARTIDUL ROMÂNIA MARE-voturi","NICOLAE ION-PARTIDUL S.O.S. ROMÂNIA-voturi"
40,VÂLCEA,"ŞCOALA PRIMARĂ BENEŞTI",123,"ORAŞ BĂLCEŞTI",168452,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:22:26",359,350,0,9,0,196,187,0,9,0,183,13,400,204,72,96,10,3,0,0,2
40,VÂLCEA,"ŞCOALA PRIMARĂ BERBEŞTI",262,LALOŞU,170612,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:10:31",382,350,0,21,11,259,227,0,21,11,241,18,380,121,19,163,38,1,18,1,1
40,VÂLCEA,"ŞCOALA PRIMARĂ BROŞTENI",273,LĂPUŞATA,170792,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:39:26",558,538,0,15,5,380,360,0,15,5,359,21,590,210,63,214,24,10,44,1,3
40,VÂLCEA,"SCOALA PRIMARĂ CÂRLOGANI",124,"ORAŞ BĂLCEŞTI",168452,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:30:32",421,403,0,18,0,239,221,0,18,0,226,13,450,211,132,70,12,6,1,0,5
40,VÂLCEA,"ȘCOALA PRIMARĂ CERETU",210,DĂNICEI,169404,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:06:47",297,287,0,8,2,221,211,0,8,2,207,14,320,99,53,133,7,8,0,0,6
40,VÂLCEA,"ȘCOALA PRIMARĂ CHIRICEȘTI",269,LĂDEŞTI,170685,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:28:12",407,354,0,42,11,279,226,0,42,11,271,8,390,111,24,200,35,3,9,0,0
40,VÂLCEA,"ŞCOALA PRIMARĂ CÎINENII MICI",187,CÂINENI,169119,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:48:59",497,472,0,11,14,278,253,0,11,14,267,11,520,242,150,71,18,6,2,3,17
40,VÂLCEA,"ŞCOALA PRIMARĂ CIORĂŞTI",394,ŞIRINEASA,173686,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:10:17",497,484,0,2,11,320,308,0,2,10,303,17,520,200,32,225,26,8,2,2,8
40,VÂLCEA,"ŞCOALA PRIMARĂ CIUNGET",282,MALAIA,171021,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:15:30",383,349,0,18,16,297,263,0,18,16,284,13,400,103,116,135,16,8,1,1,7
40,VÂLCEA,"ŞCOALA PRIMARĂ DEALU SCHEIULUI",211,DĂNICEI,169404,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:07:36",161,146,0,13,2,161,146,0,13,2,150,11,220,59,46,81,13,9,1,0,0
40,VÂLCEA,"ȘCOALA PRIMARĂ GĂGENI",270,LĂDEŞTI,170685,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:51:04",230,189,0,32,9,163,122,0,32,9,159,4,262,99,20,113,6,7,9,4,0
40,VÂLCEA,"ŞCOALA PRIMARĂ GORUNEŞTI",125,"ORAŞ BĂLCEŞTI",168452,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:57:32",582,564,1,12,5,277,260,0,12,5,260,17,630,353,124,108,26,1,0,1,0
40,VÂLCEA,"ŞCOALA PRIMARĂ JIBLEA NOUĂ",146,"ORAŞ CĂLIMĂNEŞTI",167909,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:42:07",916,912,1,3,0,515,512,0,3,0,486,29,1000,485,140,287,26,17,3,0,13
40,VÂLCEA,"ŞCOALA PRIMARĂ LALOŞU",261,LALOŞU,170612,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:39",877,834,0,35,8,486,443,0,35,8,453,33,920,433,68,253,13,17,92,5,5
40,VÂLCEA,"ŞCOALA PRIMARĂ OLTEANCA",246,GLĂVILE,170168,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:03",571,494,0,56,21,401,324,0,56,21,380,21,570,169,29,280,52,3,3,2,11
40,VÂLCEA,"ȘCOALA PRIMARĂ OLTEANCA",271,LĂDEŞTI,170685,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:04:41",90,78,0,12,0,73,61,0,12,0,58,3,81,20,13,39,3,3,0,0,0
40,VÂLCEA,"ŞCOALA PRIMARĂ OLTEŢANI",264,LALOŞU,170612,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:15:11",213,193,0,16,4,159,139,0,16,4,154,5,220,61,8,119,13,1,11,0,2
40,VÂLCEA,"ŞCOALA PRIMARĂ OTETELIŞU",126,"ORAŞ BĂLCEŞTI",168452,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:53",821,794,0,19,8,457,430,0,19,8,438,19,880,423,264,129,22,11,2,2,8
40,VÂLCEA,"ŞCOALA PRIMARĂ PIETRARII DE SUS",338,PIETRARI,172340,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:46",1105,1091,1,3,10,636,622,1,3,10,582,54,1200,564,226,253,58,14,7,9,15
40,VÂLCEA,"ŞCOALA PRIMARĂ ROMANEŞTI",355,ROŞIILE,172698,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:03:06",834,783,0,29,22,490,439,0,29,22,454,31,860,361,231,180,19,8,6,3,7
40,VÂLCEA,"ŞCOALA PRIMARĂ SĂSCIOARA",432,ZĂTRENI,174290,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:48:48",327,295,0,24,8,219,187,0,24,8,214,5,330,111,11,131,25,10,2,0,35
40,VÂLCEA,"ŞCOALA PRIMARĂ SAT BÂRSEŞTI",175,BUDEŞTI,168791,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:58:03",777,766,1,10,0,491,481,0,10,0,477,14,840,349,165,235,36,16,2,4,19
40,VÂLCEA,"ŞCOALA PRIMARĂ SAT BARZA",174,BUDEŞTI,168791,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:28",906,898,0,7,1,550,542,0,7,1,537,13,990,440,162,284,46,20,9,1,15
40,VÂLCEA,"ȘCOALA PRIMARĂ, SAT POPEȘTI",368,SINEŞTI,172992,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:21:50",556,514,0,17,25,345,303,0,17,25,326,19,570,225,27,266,18,5,2,0,8
40,VÂLCEA,"ŞCOALA PRIMARĂ SLĂVITEŞTI",395,ŞIRINEASA,173686,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:38:15",249,240,0,6,3,136,127,0,6,3,133,3,260,124,32,80,16,1,2,2,0
40,VÂLCEA,"ŞCOALA PRIMARĂ STANOMIRU",433,ZĂTRENI,174290,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:20:39",363,348,0,9,6,200,185,0,9,6,186,14,390,190,59,97,12,3,4,5,6
40,VÂLCEA,"ŞCOALA PRIMARĂ VALEA CHEII",330,PĂUŞEŞTI-MĂGLAŞI,172082,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:31",904,898,1,3,2,439,433,1,3,2,415,24,990,551,63,288,30,8,6,5,15
40,VÂLCEA,"ŞCOALA PRIMARĂ VĂLENI",434,ZĂTRENI,174290,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:43:19",348,332,0,8,8,216,200,0,8,8,210,6,370,154,32,133,16,12,2,0,15
40,VÂLCEA,"ŞCOALA RÎMEŞTI",402,ŞUŞANI,173793,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:09",818,764,1,41,12,525,472,0,41,12,512,13,860,335,418,50,25,5,0,2,12
40,VÂLCEA,"ŞCOALA SEACA",362,SĂLĂTRUCEL,172894,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:52:00",89,80,0,8,1,61,52,0,8,1,59,2,90,29,30,24,3,1,1,0,0
40,VÂLCEA,"ŞCOALA ŞERBĂNEŞTI",363,SĂLĂTRUCEL,172894,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:58:16",396,376,0,10,10,250,230,0,10,10,233,17,430,180,113,101,13,1,1,2,2
40,VÂLCEA,"ŞCOALA ŞTIRBEŞTI",243,GHIOROIU,170097,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:06:33",462,409,0,33,20,331,278,0,33,20,311,20,480,149,174,105,22,3,0,1,6
40,VÂLCEA,"ŞCOALA STOICULEŞTI",403,ŞUŞANI,173793,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:24",257,242,0,6,9,177,162,0,6,9,169,8,280,103,107,44,11,3,0,1,3
40,VÂLCEA,"ŞCOALA STOLNICENI",86,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:22",540,533,0,6,1,240,233,0,6,1,221,19,590,350,46,120,25,1,15,3,11
40,VÂLCEA,"ŞCOALA ŞUŞANII DE JOS",401,ŞUŞANI,173793,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:30:19",439,402,0,23,14,295,258,0,23,14,290,5,460,165,193,63,29,2,0,0,3
40,VÂLCEA,"ŞCOALA ŞUŞANII DE SUS",400,ŞUŞANI,173793,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:41:24",488,460,0,15,13,303,275,0,15,13,293,10,520,217,186,67,30,7,3,0,0
40,VÂLCEA,"ŞCOALA TEIU",239,GALICEA,169994,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:57:20",339,334,0,3,2,215,210,0,3,2,201,14,370,155,16,157,22,5,0,0,1
40,VÂLCEA,"ŞCOALA TEIUŞU, COMUNA BUNEŞTI",185,BUNEŞTI,168960,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:57:14",413,402,0,11,0,221,210,0,11,0,211,10,440,219,52,124,19,7,1,0,8
40,VÂLCEA,"ŞCOALA TELECHEŞTI",294,MĂLDĂREŞTI,171272,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:26:49",140,132,0,6,2,96,88,0,6,2,96,0,150,54,18,69,5,1,0,0,3
40,VÂLCEA,"ŞCOALA TUDOR VLADIMIRESCU",93,"MUNICIPIUL DRĂGĂŞANI",167981,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:01:09",1170,1159,1,9,1,583,573,0,9,1,563,20,1270,687,133,202,100,36,74,8,10
40,VÂLCEA,"ŞCOALA TUDOR VLADIMIRESCU",92,"MUNICIPIUL DRĂGĂŞANI",167981,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:25:25",1282,1269,0,13,0,669,656,0,13,0,622,47,1400,731,152,223,82,50,86,15,14
40,VÂLCEA,"ȘCOALA URZICA, SAT URZICA",367,SINEŞTI,172992,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:22",829,767,0,30,32,503,441,0,30,32,486,17,850,347,30,371,52,17,4,4,8
40,VÂLCEA,"ŞCOALA VALEA RÎULUI",240,GALICEA,169994,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:02",338,333,0,5,0,219,214,0,5,0,210,9,370,151,40,133,21,9,1,1,5
40,VÂLCEA,"ŞCOALA VĂTĂŞEŞTI",250,GOLEŞTI,170220,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:52",211,194,0,14,3,158,141,0,14,3,152,5,220,62,69,67,11,2,0,0,3
40,VÂLCEA,"ŞCOALA VECHE MĂLDĂREŞTI",293,MĂLDĂREŞTI,171272,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:09:12",1439,1421,0,8,10,983,965,0,8,10,930,53,1560,577,178,609,61,53,7,2,20
40,VÂLCEA,"ȘCOALA ZLĂTĂREI",106,"MUNICIPIUL DRĂGĂŞANI",167981,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:15:38",1164,1157,3,4,0,638,633,1,4,0,596,42,1270,632,152,247,96,20,55,13,13
40,VÂLCEA,"SECŢIA 1 DE POLIŢIE RURALĂ RÂMNICU VÂLCEA",85,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:16",837,828,3,6,0,390,384,0,6,0,385,5,910,520,82,206,37,27,14,4,15
40,VÂLCEA,"SISTEMUL DE GOSPODĂRIRE A APELOR VÂLCEA-CONTAINER",91,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:17",775,766,1,8,0,378,369,1,8,0,357,21,840,462,59,182,50,32,15,3,16
40,VÂLCEA,"UNITATE DE ÎNVĂȚĂMÂNT - FOST LICEUL TEHNOLOGIC OLTCHIM",32,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:11",604,584,0,6,14,604,584,0,6,14,550,54,1330,726,99,296,63,45,20,2,25
40,VÂLCEA,"UNITATE DE ÎNVĂȚĂMÂNT- FOST LICEUL TEHNOLOGIC OLTCHIM",31,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:11:34",1244,1233,1,10,0,514,504,0,10,0,494,20,1360,846,84,232,73,43,27,7,28
