precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD-PUSL-voturi","ALIANȚA MIȘCAREA, NOI PLOIEȘTENII - REPER-voturi","PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi"
31,PRAHOVA,"ŞCOALA PODENII VECHI",311,BĂLŢEŞTI,132271,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:55:21",1398,1364,0,24,10,989,955,0,24,10,934,55,1472,483,294,97,25,6,40,456,10,6
31,PRAHOVA,"SCOALA POIENARII RALI",515,"POIENARII BURCHII",134559,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:56:43",784,757,0,11,16,513,486,0,11,16,487,26,900,387,234,57,42,2,13,120,16,3
31,PRAHOVA,"ŞCOALA PRIMARĂ CHEIA, NR.1",477,MĂNECIU,134096,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:51:33",327,317,0,10,0,147,137,0,10,0,136,11,433,286,32,32,7,1,4,59,0,1
31,PRAHOVA,"SCOALA PRIMARA COCORASTII GRIND",380,"COCORĂŞTII COLŢ",136241,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:16",965,957,0,4,4,576,568,0,4,4,525,51,1137,561,207,39,102,21,1,40,6,109
31,PRAHOVA,"ȘCOALA PRIMARĂ COȚOFENEȘTI",618,VĂRBILĂU,136134,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:18:48",703,694,0,3,6,433,424,0,3,6,411,22,800,367,163,46,37,4,30,127,0,4
31,PRAHOVA,"SCOALA PRIMARA CUIB",438,GORNET,133562,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:37:23",236,236,0,0,0,131,131,0,0,0,121,10,314,183,23,8,3,0,7,79,1,0
31,PRAHOVA,"ȘCOALA PRIMARĂ DIN BÎRA",309,"BALTA DOAMNEI",132226,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:44:08",714,707,1,6,0,360,354,0,6,0,331,29,800,440,76,28,19,1,16,99,1,91
31,PRAHOVA,"SCOALA PRIMARA FAGETU",447,"GURA VITIOAREI",131835,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:14",933,926,1,5,1,599,593,0,5,1,548,51,1027,428,309,62,25,0,19,101,10,22
31,PRAHOVA,"SCOALA PRIMARA GHIOȘEȘTI",229,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:46",1072,1064,0,6,2,616,608,0,6,2,596,20,1200,584,360,109,19,0,12,90,2,4
31,PRAHOVA,"SCOALA PRIMARA GOGA",536,RÂFOV,135020,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:51",417,400,1,16,0,240,224,0,16,0,231,9,428,188,71,37,18,3,9,90,3,0
31,PRAHOVA,"ŞCOALA PRIMARĂ INDEPENDENŢA, NUMĂRUL 23",430,GHERGHIŢA,133429,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:51:01",181,171,0,8,2,122,112,0,8,2,113,9,200,78,15,16,4,0,5,73,0,0
31,PRAHOVA,"ȘCOALA PRIMARĂ ” LEONIDA SECRETEANU”",396,DRĂGĂNEŞTI,133018,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:17",656,647,0,5,4,376,367,0,5,4,349,27,700,324,36,35,45,2,7,219,4,1
31,PRAHOVA,"ȘCOALA PRIMARĂ LIVADEA",619,VĂRBILĂU,136134,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:02:32",845,831,0,10,4,517,503,0,10,4,490,27,900,383,103,48,85,2,31,188,17,16
31,PRAHOVA,"ȘCOALA PRIMARĂ LUNCA PRAHOVEI, SAT LUNCA PRAHOVEI, NR.39",475,MĂGURENI,134050,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:42",911,903,0,8,0,520,512,0,8,0,479,41,1000,480,138,59,12,3,17,241,2,7
31,PRAHOVA,"ȘCOALA PRIMARĂ MĂGURENI, CORP B, SAT MĂGURENI, NR.201",471,MĂGURENI,134050,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:30:43",1378,1365,0,9,4,819,806,0,9,4,781,38,1568,749,258,72,37,3,34,351,8,18
31,PRAHOVA,"SCOALA PRIMARA MALAIESTI",537,RÂFOV,135020,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:53:15",648,638,1,9,0,407,398,0,9,0,387,20,631,224,56,40,24,2,23,234,3,5
31,PRAHOVA,"ŞCOALA PRIMARĂ MALU-VÎNĂT",458,IZVOARELE,133795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:03",681,677,0,4,0,325,321,0,4,0,303,22,750,425,36,40,20,1,15,170,10,11
31,PRAHOVA,"ȘCOALA PRIMARĂ MERI",400,DRĂGĂNEŞTI,133018,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:13:53",847,829,0,8,10,489,471,0,8,10,456,33,900,411,66,22,39,0,25,298,4,2
31,PRAHOVA,"SCOALA PRIMARA MIROSLAVESTI",528,"PUCHENII MARI",134942,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:27:50",1433,1415,0,7,11,800,782,0,7,11,765,35,1600,800,221,58,84,8,42,124,6,222
31,PRAHOVA,"SCOALA PRIMARA MOARA DOMNEASCA",538,RÂFOV,135020,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:51",801,784,0,15,2,525,508,0,15,2,454,24,981,503,93,85,19,2,21,225,4,5
31,PRAHOVA,"ŞCOALA PRIMARĂ NR. 22 (FOSTA ŞCOALĂ GIMNAZIALĂ ”MITICĂ APOSTOL”)",156,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 10:32:57",1418,1413,0,5,0,495,490,0,5,0,484,11,1600,1105,65,94,61,8,35,81,96,44
31,PRAHOVA,"ȘCOALA PRIMARĂ NR.2 (VALEA GARDULUI)",284,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:37",836,830,0,6,0,543,537,0,6,0,516,27,960,417,55,68,19,1,29,272,3,69
31,PRAHOVA,"ȘCOALA PRIMARĂ NR.4 (MIULEȘTI)",283,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:02:33",1247,1240,3,4,0,641,636,1,4,0,613,28,1300,659,65,93,70,1,29,254,13,88
31,PRAHOVA,"SCOALA PRIMARA NUCET",439,GORNET,133562,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:46:49",138,129,0,7,2,75,66,0,7,2,66,9,180,105,7,8,2,0,2,45,2,0
31,PRAHOVA,"SCOALA PRIMARA PALANCA",539,RÂFOV,135020,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:11:24",858,850,0,8,0,538,530,0,8,0,505,33,902,364,138,75,20,21,230,5,16,0
31,PRAHOVA,"ȘCOALA PRIMARĂ POIANA VĂRBILĂU",620,VĂRBILĂU,136134,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:17:58",1046,1041,1,1,3,660,656,0,1,3,569,91,1100,440,143,103,77,4,37,186,2,17
31,PRAHOVA,"ŞCOALA PRIMARĂ, SAT BRĂTEŞTI",559,ŞIRNA,135431,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:51:23",357,353,0,4,0,233,229,0,4,0,223,10,415,182,144,18,14,1,1,36,8,1
31,PRAHOVA,"ȘCOALA PRIMARĂ SAT CRIVINA, COMUNA GORGOTA",433,GORGOTA,133508,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:31",726,719,0,6,1,391,384,0,6,1,375,16,900,509,231,29,29,4,13,56,7,6
31,PRAHOVA,"ȘCOALA PRIMARĂ, SAT DRĂGĂNEASA, COMUNA PROVIȚA DE JOS",524,"PROVIŢA DE JOS",134853,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:33:11",913,879,0,20,14,556,536,0,6,14,510,46,1010,454,44,81,16,0,21,340,4,4
31,PRAHOVA,"SCOALA PRIMARA SAT MELICEŞTI",591,TELEGA,135789,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:08:02",359,354,0,4,1,216,211,0,4,1,214,2,400,184,27,21,87,2,5,64,2,6
31,PRAHOVA,"ŞCOALA PRIMARĂ SAT PISCULEŞTI, LOCALITATEA PISCULEŞTI",593,TINOSU,135850,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:37:52",481,477,0,4,0,218,214,0,4,0,195,23,460,242,86,34,21,0,15,33,4,2
31,PRAHOVA,"ŞCOALA PRIMARĂ SAT PREDEŞTI, LOCALITATEA PREDEŞTI",594,TINOSU,135850,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:37",512,507,0,5,0,273,268,0,5,0,262,11,604,331,132,36,25,0,6,50,9,4
31,PRAHOVA,"ŞCOALA PRIMARĂ, SAT ŞIRNA",558,ŞIRNA,135431,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:03:26",607,593,1,13,0,348,334,1,13,0,332,16,700,352,160,17,71,1,10,63,4,6
31,PRAHOVA,"ȘCOALA PRIMARĂ SATUL BANULUI, SAT MĂGURENI, NR.541",472,MĂGURENI,134050,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:46:27",931,924,0,4,3,567,560,0,4,3,524,43,1000,433,202,53,36,2,19,183,9,20
31,PRAHOVA,"ȘCOALA PRIMARĂ SECIU",205,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:30:54",816,804,0,6,6,525,513,0,6,6,492,33,900,375,206,105,26,1,24,116,7,7
31,PRAHOVA,"SCOALA PRIMARA SICRITA",540,RÂFOV,135020,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:32",422,410,0,12,0,277,265,0,12,0,231,28,435,176,41,66,25,1,14,81,1,2
31,PRAHOVA,"ȘCOALA PRIMARĂ VĂRBILĂU",615,VĂRBILĂU,136134,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:45:29",846,826,0,11,9,476,456,0,11,9,451,25,900,424,88,46,55,4,13,237,4,4
31,PRAHOVA,"ȘCOALA PRIMARĂ VĂRBILĂU",616,VĂRBILĂU,136134,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:32:55",792,785,0,5,2,458,451,0,5,2,425,33,900,442,108,68,46,4,24,159,3,13
31,PRAHOVA,"SCOALA PRIMARA VILCELELE - COLCEAG - STRUCTURA",386,COLCEAG,132752,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:10",436,428,0,5,3,245,237,0,5,3,214,31,500,255,93,11,7,1,6,96,0,0
31,PRAHOVA,"ȘCOALA PRIMARӐ FȂNARI, SAT FȂNARI",489,OLARI,136250,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:25",346,317,0,29,0,221,192,0,29,0,197,24,353,132,15,20,4,1,11,141,3,2
31,PRAHOVA,"ȘCOALA PRIMARӐ OLARII-VECHI, SAT OLARII-VECHI",490,OLARI,136250,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:20:47",609,603,2,4,0,321,317,0,4,0,301,20,669,348,16,30,6,3,21,216,4,5
31,PRAHOVA,"ŞCOALA SAT LUNCA-MARE, NR 166",568,ŞOTRILE,135547,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:02",373,369,2,2,0,228,226,0,2,0,220,8,398,170,121,18,10,0,7,57,2,5
31,PRAHOVA,"SCOALA SAT PLAIU CAMPINEI, NR 35",569,ŞOTRILE,135547,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:38:11",682,679,0,3,0,530,527,0,3,0,492,38,800,270,60,23,18,1,10,376,1,3
31,PRAHOVA,"ŞCOALA SAT SECIURI, NR 17",570,ŞOTRILE,135547,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:02:02",291,281,0,1,9,167,157,0,1,9,165,2,300,133,15,19,3,0,6,117,4,1
31,PRAHOVA,"ŞCOALA SAT VISTIERU, NR 25",571,ŞOTRILE,135547,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:49:24",479,452,0,5,22,338,311,0,5,22,324,13,500,163,38,19,6,0,7,254,0,0
31,PRAHOVA,"SCOALA TRENU",373,CHIOJDEANCA,132645,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:48",452,431,0,12,9,355,334,0,12,9,324,28,534,182,106,26,14,4,14,156,3,1
31,PRAHOVA,"ŞCOALA VǍRBILA",453,IORDĂCHEANU,133722,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:43:44",1183,1168,1,4,10,779,765,0,4,10,723,56,1316,537,458,59,8,1,13,178,5,1
31,PRAHOVA,"ȘCOALA VECHE",410,"FILIPEŞTII DE PĂDURE",133161,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:34:46",1528,1517,0,8,3,959,948,0,8,3,908,32,1700,760,126,249,83,14,38,329,18,51
31,PRAHOVA,"ṢCOALA VECHE MAGULA, SAT MAGULA, NR. 406A",597,TOMŞANI,135896,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:13:10",1013,987,1,3,22,646,620,1,3,22,595,51,1100,454,86,68,15,6,24,391,1,4
31,PRAHOVA,"SCOAL GIMNAZIALA NICOVANI",608,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:12:20",1155,1151,0,4,0,568,564,0,4,0,533,35,1300,732,227,69,53,7,37,123,13,4
31,PRAHOVA,"SCOAL PRIMARA PANTAZI",604,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:46:33",946,941,0,5,0,412,407,0,5,0,400,12,1000,588,191,50,26,3,28,85,7,10
31,PRAHOVA,"SC ROM CABLU SRL, SAT VALEA STÎLPULUI,NR.2",586,TEIŞANI,135725,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:12:11",179,169,0,9,1,128,118,0,9,1,122,3,212,87,60,9,11,2,5,24,3,8
31,PRAHOVA,"S.C. TRANSPORT CĂLĂTORI EXPRESS S.A.",32,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:05:59",1569,1562,2,5,0,644,639,0,5,0,597,47,1700,1056,184,97,178,38,3,51,22,24
31,PRAHOVA,"S.C. TRANSPORT CĂLĂTORI EXPRESS S.A.",34,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:35",989,985,2,2,0,415,413,0,2,0,385,30,1100,685,82,49,71,2,10,102,45,24
31,PRAHOVA,"S.C. TRANSPORT CĂLĂTORI EXPRESS S.A.",33,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:36:43",1054,1043,1,10,0,457,447,0,10,0,433,24,1200,743,79,51,79,0,28,101,55,40
31,PRAHOVA,"SEDIU ADMINISTRATIV",327,BERCENI,130614,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:50",387,380,0,7,0,207,200,0,7,0,199,8,400,193,90,38,17,1,8,37,7,1
31,PRAHOVA,"SEDIU FIRMĂ PAZĂ",222,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:23:18",1375,1356,2,15,2,872,856,1,15,0,829,43,1457,585,192,64,123,2,77,343,13,15
31,PRAHOVA,"SEDIUL FOSTEI ŞCOLI CU CLASELE I-IV GHIGHIU",318,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:03:13",596,589,1,6,0,317,311,0,6,0,302,10,610,293,141,49,21,0,27,50,5,9
31,PRAHOVA,"SEDIUL FOSTEI ŞCOLI CU CLASELE I-IV PUŞCAŞI",319,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:26",330,318,0,12,0,172,160,0,12,0,166,6,410,238,49,54,6,3,5,40,6,3
31,PRAHOVA,"SEDIUL SERVICIULUI PUBLIC DE GOSPODARIE COMUNALA CEPTURA",364,CEPTURA,132510,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:15:16",480,476,0,4,0,247,243,0,4,0,228,19,500,253,36,26,10,1,4,142,4,5
31,PRAHOVA,"SISTEMUL DE GOSPODĂRIRE A APELOR PRAHOVA",109,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:29:09",1007,993,5,9,0,479,470,0,9,0,462,17,1100,621,73,35,100,6,20,126,58,44
31,PRAHOVA,"TEATRUL ”TOMA CARAGIU” PLOIEȘTI",17,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:20:50",812,802,2,8,0,368,360,0,8,0,351,17,900,532,72,36,71,4,21,82,41,24
31,PRAHOVA,"VECHIUL SEDIU AL PRIMARIEI",360,CĂLUGĂRENI,132459,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:59",895,893,0,1,1,500,498,0,1,1,458,42,976,476,67,101,11,1,17,255,4,2
