precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GLIGA DUMITRIŢA-PARTIDUL SOCIAL DEMOCRAT-voturi","TOGĂNEL CRISTINA-MARA-PARTIDUL NAȚIONAL LIBERAL-voturi","PÉTER FERENC-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","BIRO DANIEL-RĂZVAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GIURGIU ADRIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","MAŞCA DAN-SORIN-PARTIDUL OAMENILOR LIBERI-voturi","DEGAN AXENTE-CIPRIAN-PARTIDUL ROMÂNIA MARE-voturi","MÁTHÉ ZSOLT-PÉTER-voturi"
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”MIRON NEAGU”",112,"MUNICIPIUL SIGHIŞOARA",114514,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:36:43",1303,1291,5,7,0,454,446,1,7,0,425,29,1430,976,97,77,72,78,70,7,10,14
28,MUREŞ,"ŞCOALA GIMNAZIALĂ NAZNA",504,"SÂNCRAIU DE MUREŞ",114382,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:09:59",1233,1218,5,10,0,764,753,1,10,0,750,14,1341,577,120,410,30,95,62,13,13,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ NEAUA",461,NEAUA,118511,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:34",302,290,3,3,6,168,159,0,3,6,159,9,321,153,4,0,150,5,0,0,0,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",9,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:33:56",1537,1513,7,5,12,830,813,0,5,12,799,31,1730,900,83,60,558,25,22,36,4,11
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",5,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:28:25",1667,1634,20,7,6,796,783,0,7,6,769,27,1830,1034,124,95,401,53,40,42,6,8
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",7,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:50:17",1326,1318,1,4,3,633,626,0,4,3,614,19,1480,847,129,104,250,39,41,37,7,7
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",8,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:31:28",1252,1225,19,5,3,685,677,0,5,3,665,20,1392,707,93,82,380,32,30,31,7,10
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",6,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:00:36",1645,1596,34,12,3,756,740,1,12,3,724,31,1760,1004,126,141,236,81,78,48,10,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE GHEORGHE”",98,"MUNICIPIUL REGHIN",114809,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:49:46",1104,1100,0,4,0,647,643,0,4,0,517,130,1210,563,67,162,194,74,11,6,1,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE GHEORGHE”",99,"MUNICIPIUL REGHIN",114809,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:35:20",1087,1075,0,10,2,536,525,0,10,1,521,15,1200,664,111,90,206,57,53,0,3,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” NICOLAE IORGA ”",117,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:56:06",938,935,0,3,0,379,376,0,3,0,370,9,1040,661,99,63,77,56,60,6,3,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” NICOLAE IORGA ”",119,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:00:07",1086,1081,0,5,0,368,363,0,5,0,354,14,1200,832,84,59,76,52,61,10,5,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” NICOLAE IORGA ”",118,"MUNICIPIUL SIGHIŞOARA",114514,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:34:50",1295,1286,2,7,0,472,464,1,7,0,450,22,1420,948,105,82,91,80,64,9,8,11
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” NICOLAE IORGA ”",116,"MUNICIPIUL SIGHIŞOARA",114514,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:32:01",907,901,3,3,0,356,353,0,3,0,317,39,1000,644,92,50,50,51,46,4,13,11
28,MUREŞ,"ŞCOALA GIMNAZIALĂ NR.1 - LUDUȘ",173,"ORAŞ LUDUŞ",114710,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:49:11",1090,1082,1,7,0,613,606,0,7,0,570,43,1200,587,167,149,140,64,36,5,4,5
28,MUREŞ,"ŞCOALA GIMNAZIALĂ NR.1 - LUDUȘ",172,"ORAŞ LUDUŞ",114710,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:09:36",1102,1085,2,13,2,540,524,1,13,2,525,15,1200,660,180,137,106,43,30,4,18,7
28,MUREŞ,"ȘCOALA GIMNAZIALĂ NR.3",134,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:13",975,970,0,5,0,377,372,0,5,0,340,37,1080,703,60,135,18,94,13,6,7,7
28,MUREŞ,"ȘCOALA GIMNAZIALĂ NR.3",133,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:35",1100,1091,0,9,0,459,450,0,9,0,379,80,1200,741,57,169,11,96,11,7,8,20
28,MUREŞ,"ŞCOALA GIMNAZIALĂ NR. 7 CORP A",27,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:25:19",1312,1216,81,12,3,649,634,0,12,3,629,20,1380,731,127,84,302,26,39,44,1,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” OCTAVIAN GOGA ”",109,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:26:11",1406,1399,2,5,0,662,657,0,5,0,634,28,1550,888,255,118,62,79,85,13,7,15
28,MUREŞ,"ȘCOALA GIMNAZIALA ORMENIŞ",564,VIIŞOARA,120218,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:07:47",382,377,0,5,0,215,210,0,5,0,208,7,417,202,85,18,0,92,13,0,0,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ” PATAKY AGOTHA” MĂDĂRAȘ",444,MĂDĂRAŞ,120502,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 20:25:23",1026,1018,0,0,8,649,641,0,0,8,561,88,1079,412,13,28,481,15,3,3,5,13
28,MUREŞ,"ȘCOALA GIMNAZIALĂ PERIȘ",402,GORNEŞTI,117177,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:23:13",1508,1464,1,3,40,907,864,0,3,40,888,18,1640,734,30,37,772,36,2,5,2,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” PETRE N. POPESCU ” VÎNĂTORI",556,VÂNĂTORI,120254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:44",1462,1450,0,1,11,724,712,0,1,11,635,89,1566,842,98,243,136,136,13,3,3,3
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”PETREȘ KÁLMÁN „ SÎMBRIAȘ",422,HODOŞA,117505,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:06:23",485,457,1,0,27,266,239,0,0,27,258,8,528,262,1,0,253,2,0,0,0,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”RADU POPA”",128,"MUNICIPIUL SIGHIŞOARA",114514,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:01:36",1081,1058,7,7,9,445,429,0,7,9,431,14,1160,715,123,85,67,68,68,6,5,9
28,MUREŞ,"ȘCOALA GIMNAZIALĂ RĂSTOLIȚA",486,RĂSTOLIŢA,118931,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:36:30",1480,1449,3,6,22,923,894,1,6,22,858,65,1593,670,326,193,88,163,49,6,24,9
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”ROMULUS GUGA”",51,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:47:31",1329,1319,3,6,1,731,724,0,6,1,710,21,1470,739,224,132,195,42,53,52,6,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”ROMULUS GUGA”",50,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 00:02:09",1420,1394,20,5,1,796,790,0,5,1,764,32,1520,724,168,183,232,43,60,66,11,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”ROMULUS GUGA”",49,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:52:11",1806,1796,0,7,3,1002,992,0,7,3,969,33,2010,1008,232,220,251,60,100,86,9,11
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”ROMULUS GUGA”",48,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:46:24",1463,1441,12,10,0,810,800,0,10,0,763,47,1590,780,190,143,233,59,61,63,10,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ŞAEŞ",233,APOLD,115183,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:09:30",1129,1117,0,4,8,439,427,0,4,8,393,46,1221,782,83,190,2,97,18,1,0,2
28,MUREŞ,"SCOALĂ GIMNAZIALĂ SAMUEL JOZSEF CHENDU",269,BĂLĂUŞERI,115637,8,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:00:27",1162,1092,3,9,58,716,647,2,9,58,624,40,1260,596,7,8,603,1,1,0,0,4
28,MUREŞ,"ȘCOALA GIMNAZIALĂ SÂNCRAIU DE MUREȘ",502,"SÂNCRAIU DE MUREŞ",114382,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:19:56",1739,1730,3,5,1,949,942,1,5,1,918,31,1930,981,136,351,269,72,58,23,5,4
28,MUREŞ,"ȘCOALA GIMNAZIALĂ SÂNCRAIU DE MUREȘ",501,"SÂNCRAIU DE MUREŞ",114382,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:14",1431,1427,1,3,0,613,610,0,3,0,584,29,1590,977,109,179,207,36,26,9,15,3
28,MUREŞ,"SCOALA GIMNAZIALA SELEUS-DANES",344,DANEŞ,116493,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:17",953,943,4,6,0,419,413,0,6,0,386,33,1040,621,150,178,8,40,2,4,4,0
28,MUREŞ,"SCOALA GIMNAZIALA SELEUS-DANES",343,DANEŞ,116493,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:34",911,903,4,4,0,366,362,0,4,0,343,23,1000,634,158,127,1,47,8,0,2,0
28,MUREŞ,"SCOALĂ GIMNAZIALĂ SENEREUŞ",272,BĂLĂUŞERI,115637,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:21:42",541,518,3,7,13,315,295,0,7,13,294,21,590,275,25,226,11,21,7,4,0,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”SERAFIM DUICU”",78,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 18:16:54",1686,1673,0,5,8,910,897,0,5,8,889,21,1860,950,144,119,452,44,65,50,5,10
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”SERAFIM DUICU”",79,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:46",1284,1276,1,6,1,592,584,1,6,1,574,18,1420,828,152,78,206,59,30,27,16,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”SERAFIM DUICU”",80,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:25",1479,1473,0,6,0,711,705,0,6,0,691,20,1670,959,165,92,246,78,54,35,17,4
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ȘEULIA DE MUREȘ",335,CUCERDEA,116395,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:40:06",468,446,1,4,17,241,220,0,4,17,234,7,490,249,112,70,1,33,13,1,4,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” SÂNGEORGIU DE MUREȘ",505,"SÂNGEORGIU DE MUREŞ",114417,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:31:47",1361,1338,9,5,9,788,772,2,5,9,750,38,1500,712,127,125,356,40,41,40,10,11
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” SÂNGEORGIU DE MUREȘ",509,"SÂNGEORGIU DE MUREŞ",114417,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:22:36",1130,1115,7,3,5,614,606,0,3,5,611,3,1230,616,62,64,391,36,27,20,6,5
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” SÂNGEORGIU DE MUREȘ",507,"SÂNGEORGIU DE MUREŞ",114417,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:11:14",1208,1208,0,0,0,652,652,0,0,0,623,29,1350,698,66,54,458,21,6,5,2,11
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” SÂNGEORGIU DE MUREȘ",506,"SÂNGEORGIU DE MUREŞ",114417,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:49",1739,1723,0,0,16,953,937,0,0,16,905,48,1928,975,139,195,387,66,64,38,7,9
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” SÂNGEORGIU DE MUREȘ",508,"SÂNGEORGIU DE MUREŞ",114417,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:37:17",1268,1256,0,3,9,649,637,0,3,9,628,21,1400,751,98,105,319,41,37,14,8,6
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” - ȘCOALA PRIMARĂ COTUȘ",511,"SÂNGEORGIU DE MUREŞ",114417,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:16:17",447,437,2,6,2,232,224,0,6,2,202,30,498,266,16,7,143,30,1,2,0,3
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ” SF.NICOLAE” LASLĂU MARE",535,SUPLAC,119661,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 11:53:13",295,279,1,7,8,179,163,1,7,8,169,10,330,151,74,40,5,41,8,1,0,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”S.ILLYES LAJOS” SOVATA",194,"ORAŞ SOVATA",114854,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:33",1415,1399,9,2,5,661,654,0,2,5,645,16,1570,909,22,12,587,3,5,5,1,10
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”S.ILLYES LAJOS” SOVATA",193,"ORAŞ SOVATA",114854,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:47",949,937,2,3,7,386,376,0,3,7,377,9,1093,707,13,5,346,3,6,0,0,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ SOLOVĂSTRU",530,SOLOVĂSTRU,119590,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:10:50",1534,1503,7,11,13,855,831,0,11,13,809,46,1655,800,232,367,4,102,87,3,8,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ SUSENI",537,SUSENI,119723,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:28:52",1498,1454,2,27,15,941,899,0,27,15,857,84,1598,657,298,244,228,42,42,2,0,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ „SZENTIVÁNI MIHÁLY”",372,GĂLEŞTI,116867,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:08:53",740,724,2,3,11,258,244,0,3,11,244,14,805,547,6,1,228,4,0,2,0,3
28,MUREŞ,"SCOALA GIMNAZIALA TELEKI DOMOKOS",397,GORNEŞTI,117177,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:22:10",839,815,4,3,17,476,455,1,3,17,461,15,903,427,31,27,361,31,6,0,2,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ŢIGMANDRU",460,NADEŞ,118469,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:59",957,939,2,15,1,527,509,2,15,1,501,26,1030,503,277,20,3,34,160,4,2,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ TOACA",418,HODAC,117426,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:51",823,812,0,4,7,559,548,0,4,7,526,33,910,351,231,99,3,141,34,2,15,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ TOROK JANOS BĂLĂUŞERI",267,BĂLĂUŞERI,115637,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:22:00",915,886,0,2,27,407,378,0,2,27,379,28,1020,613,22,5,346,4,0,1,1,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ TRAIAN",136,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:49",1095,1085,3,7,0,457,450,0,7,0,436,21,1200,743,110,106,91,90,15,11,11,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ TROIŢA",377,GĂLEŞTI,116867,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 11:28:10",547,523,1,0,23,238,215,0,0,23,225,13,610,372,2,2,213,1,0,1,0,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”T.VLADIMIRESCU”",36,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:08",1371,1359,2,10,0,766,756,0,10,0,748,18,1540,774,202,130,241,60,55,44,13,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”T.VLADIMIRESCU”",34,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:06:35",1413,1400,4,9,0,724,715,0,9,0,704,20,1570,846,193,133,203,52,58,49,10,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”T.VLADIMIRESCU”",37,"MUNICIPIUL TÂRGU MUREŞ",114319,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 23:15:50",1472,1458,4,8,2,811,801,0,8,2,782,29,1630,819,205,151,244,43,66,52,13,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”T.VLADIMIRESCU”",38,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:59:58",1299,1288,1,8,2,689,679,0,8,2,666,23,1441,752,180,118,216,36,65,36,9,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”T.VLADIMIRESCU”",35,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:31:22",1391,1379,4,8,0,745,737,0,8,0,722,23,1550,805,203,144,210,56,44,52,9,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ULIEŞ",491,RÂCIU,118995,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:11:38",469,453,0,10,6,269,253,0,10,6,247,22,496,227,49,165,9,21,0,2,1,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ VĂRGATA",549,VĂRGATA,120076,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:57:40",655,637,1,2,15,352,335,0,2,15,329,23,713,361,2,1,311,5,1,1,1,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ VASILE MOLDOVAN",148,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:54",1112,1104,4,4,0,464,460,0,4,0,413,51,1210,746,133,182,10,57,11,11,3,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ VASILE MOLDOVAN",149,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:10",1402,1394,2,6,0,473,466,1,6,0,459,14,1220,747,123,128,69,88,15,18,12,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ VASILE MOLDOVAN",147,"MUNICIPIUL TÂRNĂVENI",114925,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:51:06",981,970,3,7,1,376,368,0,7,1,362,14,1092,716,89,107,42,78,30,10,3,3
28,MUREŞ,"ȘCOALA GIMNAZIALĂ”VASILE OPREA”",490,RÂCIU,118995,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:27:11",747,705,0,25,17,484,442,0,25,17,457,27,790,306,58,342,1,51,2,1,2,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ VEȚCA",561,VEŢCA,120174,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:47:50",355,350,1,1,3,177,173,0,1,3,174,3,376,199,1,0,170,1,1,0,0,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” VICTOR JINGA”",129,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:26:59",1143,1127,10,6,0,511,502,3,6,0,483,28,1250,739,138,100,49,63,109,8,11,5
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” VICTOR JINGA”",130,"MUNICIPIUL SIGHIŞOARA",114514,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:00:18",982,971,4,7,0,372,365,0,7,0,338,34,1070,698,96,63,20,63,69,8,10,9
28,MUREŞ,"ȘCOALA GIMNAZIALĂ VOIVODENI",566,VOIVODENI,120316,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:49:53",1303,1249,2,5,47,682,628,2,5,47,641,41,1377,695,342,7,264,13,5,0,4,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” ZAHARIA BOIU ”",123,"MUNICIPIUL SIGHIŞOARA",114514,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:57:03",1602,1600,1,1,0,676,675,0,1,0,647,29,1770,1094,162,140,57,121,126,15,6,20
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” ZAHARIA BOIU ”",120,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:17",1195,1189,1,5,0,456,451,0,5,0,436,20,1341,885,121,85,54,88,58,6,11,13
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” ZAHARIA BOIU ”",122,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:12:55",1141,1134,1,6,0,427,421,0,6,0,407,20,1250,823,122,65,76,65,40,11,11,17
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” ZAHARIA BOIU ”",121,"MUNICIPIUL SIGHIŞOARA",114514,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:19:44",1233,1226,2,5,0,501,496,0,5,0,487,14,1350,849,122,104,79,91,56,14,10,11
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” ZAHARIA BOIU ”",124,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:07",1440,1434,4,2,0,527,525,0,2,0,506,21,1580,1053,123,115,58,95,72,12,9,22
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ZAU DE CÎMPIE",570,"ZAU DE CÂMPIE",120370,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 18:37:55",1228,1209,0,3,16,607,588,0,3,16,554,34,1357,769,81,319,27,106,8,6,7,0
28,MUREŞ,"ȘCOALA ”MIHAI TOMSA” RÎPA DE JOS",555,VĂTAVA,120138,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:11",355,334,0,11,10,261,240,0,11,10,246,15,370,109,108,52,0,80,3,2,1,0
28,MUREŞ,"SCOALA PRIMARĂ",337,CUCI,116439,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:25:55",261,242,0,6,13,150,131,0,6,13,137,13,270,120,60,19,3,26,26,0,3,0
28,MUREŞ,"ŞCOALA PRIMARĂ",287,BOGATA,115824,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:22",246,225,0,15,6,171,150,0,15,6,160,11,260,89,85,7,16,38,10,1,3,0
28,MUREŞ,"ŞCOALA PRIMARĂ",178,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:59:09",295,289,0,4,2,141,135,0,4,2,130,11,330,189,12,50,54,10,1,0,2,1
28,MUREŞ,"ȘCOALA PRIMARĂ",266,BĂLA,115600,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:22:48",121,115,0,6,0,72,66,0,6,0,66,6,124,52,23,34,0,4,2,2,1,0
28,MUREŞ,"ȘCOALA PRIMARĂ",289,BRÂNCOVENEŞTI,115897,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:38",319,308,0,8,3,175,165,0,7,3,164,11,340,165,83,17,4,42,4,1,13,0
28,MUREŞ,"ȘCOALA PRIMARĂ",288,BRÂNCOVENEŞTI,115897,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:41:41",1341,1295,0,10,36,615,569,0,10,36,578,37,1420,805,61,50,398,40,14,7,4,4
28,MUREŞ,"ȘCOALA PRIMARĂ",450,MICA,118209,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:26:50",236,225,1,6,4,118,108,0,6,4,110,8,249,131,15,11,70,8,4,0,1,1
28,MUREŞ,"ȘCOALA PRIMARĂ",291,BRÂNCOVENEŞTI,115897,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:53:43",263,256,1,6,0,112,106,0,6,0,107,5,298,186,45,18,8,18,11,1,5,1
