precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PREDESCU ANA-LOREDANA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","KIRSCH GABRIEL-FRANCISC-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PATRAŞCU LUCIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","VEŞTEA ADRIAN-IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","FLORESCU GABRIEL-PARTIDUL S.O.S. ROMÂNIA-voturi","DARĂU AMBROZIE-IRINEU-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30",158,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:35:59",1490,1480,4,6,0,722,716,0,6,0,711,11,1600,878,61,13,101,282,17,237
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30 EXTINDERE",161,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:40:01",1524,1499,14,11,0,756,745,0,11,0,740,16,1600,844,35,20,48,277,25,335
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30 EXTINDERE",162,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:40:20",1604,1558,27,19,0,820,801,0,19,0,797,23,1700,880,45,53,26,20,278,375
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 31",182,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:18:43",1316,1310,0,6,0,625,619,0,6,0,593,32,1500,875,50,8,106,252,17,160
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 31",181,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:31",1277,1270,0,7,0,615,608,0,7,0,591,24,1400,785,49,22,112,228,24,156
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 31",183,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:47",1096,1091,1,4,0,517,513,0,4,0,491,26,1200,683,39,7,110,219,9,107
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",91,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:44",1480,1474,0,5,1,677,671,0,5,1,662,15,1600,923,38,27,126,280,26,165
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",96,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:20:02",1560,1547,3,9,1,716,706,0,9,1,685,26,1700,989,42,36,275,17,225,90
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",93,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:59:18",1195,1190,1,4,0,587,583,0,4,0,576,11,1300,713,35,26,107,231,28,149
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",90,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:26:40",1461,1453,1,7,0,712,705,0,7,0,661,51,1600,888,49,37,87,250,24,214
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",95,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:31:50",1354,1347,1,4,2,638,632,0,4,2,564,74,1500,800,30,31,103,195,19,186
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",92,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:39:36",1601,1592,2,7,0,751,744,0,7,0,718,33,1800,1049,43,35,125,299,34,182
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",94,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:48",1453,1444,2,7,0,645,638,0,7,0,625,20,1600,955,35,47,104,232,16,191
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 POMPILIU DAN-CORP A",288,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:24:53",1090,1075,4,10,1,563,551,1,10,1,534,29,1200,637,36,19,126,262,26,65
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",76,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:31:24",1278,1268,4,6,0,603,597,0,6,0,580,23,1400,797,37,18,74,246,19,186
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",78,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:13:54",1163,1156,0,7,0,582,575,0,7,0,527,17,1300,756,44,6,53,256,17,151
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",74,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:04:33",1130,1116,2,12,0,502,490,0,12,0,484,18,1200,698,36,28,54,201,10,155
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",75,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:52",1198,1193,1,4,0,622,618,0,4,0,600,22,1300,678,41,29,92,253,20,165
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",77,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:46",1499,1479,7,13,0,756,742,1,13,0,734,22,1600,844,51,35,97,302,20,229
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",73,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:52:30",1301,1294,0,6,1,613,606,0,6,1,586,27,1400,787,41,38,91,229,13,174
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.4 FRAŢII POPEEA",241,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:08:27",1053,1046,0,7,0,442,435,0,7,0,419,13,1200,768,30,25,141,130,22,71
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.4 FRAŢII POPEEA",240,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:26",1319,1313,0,6,0,553,547,0,6,0,529,23,1400,847,57,24,169,208,19,52
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.4 FRAŢII POPEEA",242,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:26",1386,1379,1,6,0,538,532,0,6,0,517,21,1500,962,44,34,179,186,10,64
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.4 FRAŢII POPEEA",239,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:30",1702,1683,1,17,1,847,828,1,17,1,825,22,1900,1053,53,71,208,334,23,136
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 4 - ȘCOALA GIMNAZIALĂ ”OVID DENSUŞIANU”",211,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:03:23",1191,1182,0,5,4,607,598,0,5,4,463,140,1300,697,67,6,188,101,74,27
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5",19,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:40",1450,1429,12,9,0,616,607,0,9,0,602,14,1600,984,43,69,87,207,17,179
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5",18,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:34:19",1423,1360,14,45,4,733,684,0,45,4,665,7,1500,806,33,69,68,273,20,202
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5 CORPUL A",247,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:12:39",1251,1244,0,7,0,623,616,0,7,0,549,74,1400,777,36,3,177,308,9,16
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5 CORPUL A",248,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:21:31",1490,1484,0,5,1,805,799,0,5,1,664,141,1600,795,59,7,165,415,14,4
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5 CORPUL B",245,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:12",1108,1098,2,6,2,496,488,0,6,2,476,20,1200,704,34,116,106,151,14,55
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5 CORPUL B",246,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:38:41",1420,1411,0,9,0,676,667,0,9,0,605,47,1500,824,56,22,293,195,22,17
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 8",16,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:24:50",1139,1117,11,10,1,557,546,0,10,1,537,20,1200,643,33,29,76,215,14,170
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 8",14,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:00",894,874,9,10,1,429,418,0,10,1,417,11,1000,571,19,37,39,167,9,146
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 8",17,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:21:48",1589,1566,8,15,0,733,718,0,15,0,693,40,1700,967,48,42,88,280,19,216
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 8",15,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:31",935,913,5,9,8,411,394,0,9,8,393,18,1000,589,20,26,41,163,12,131
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",86,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:32",1795,1770,12,13,0,859,846,0,13,0,834,25,1900,1041,51,23,145,309,37,269
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",88,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:04",1345,1338,2,3,2,560,555,0,3,2,528,32,1500,940,50,10,117,199,22,130
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",83,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:18",995,991,1,3,0,476,473,0,3,0,423,53,1100,624,25,15,78,182,23,100
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",87,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:19",1555,1540,12,2,1,736,732,1,2,1,710,26,1700,964,34,28,102,286,29,231
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",84,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:51:15",1079,1075,1,3,0,476,473,0,3,0,458,18,1200,724,20,9,126,168,13,122
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",85,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:31:01",1350,1345,1,4,0,564,560,0,4,0,533,31,1500,936,46,8,109,209,23,138
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",82,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:05:10",1394,1389,2,3,0,606,602,1,3,0,575,31,1500,894,58,5,139,201,21,151
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9 ”NICOLAE ORGHIDAN”",80,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:52",1515,1471,3,17,24,663,622,0,17,24,628,35,1600,937,64,22,139,232,40,131
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9 ”NICOLAE ORGHIDAN”",81,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:17:39",1330,1307,1,9,13,620,598,0,9,13,589,31,1520,900,46,13,143,214,25,148
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9 ”NICOLAE ORGHIDAN”",79,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:06:17",1491,1481,1,7,2,617,608,0,7,2,582,35,1600,983,40,28,99,260,29,126
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ ”OVID DENSUŞIANU”",210,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:21",1012,1010,1,1,0,370,369,0,1,0,358,12,1100,730,31,18,141,112,14,42
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ ”OVID DENSUȘIANU”",209,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:06:25",1211,1202,2,7,0,454,447,0,7,0,439,15,1300,846,40,18,169,108,31,73
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ ”OVID DENSUȘIANU”",208,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:59",1576,1544,2,6,24,638,609,0,6,23,589,49,1700,1062,51,23,213,157,53,92
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ PEȘTERA",389,MOIECIU,41471,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:30:44",339,325,0,11,3,214,200,0,11,3,199,14,401,80,11,1,35,107,12,33
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ PREJMER, STR.ȘCOLII, NR.1, CORP A, PARTER",398,PREJMER,41667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:49:26",1731,1724,6,1,0,859,857,1,1,0,817,42,1900,1041,98,12,77,507,28,95
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ PREJMER, STR.ȘCOLII, NR.1, CORP A, PARTER",399,PREJMER,41667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:57:52",1863,1853,2,6,2,986,978,0,6,2,879,107,2000,1014,131,13,92,531,38,74
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ PREJMER, STR.ȘCOLII, NR.1, CORP A, PARTER",400,PREJMER,41667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:17:10",1770,1753,7,7,3,951,941,0,7,3,909,32,1900,959,90,14,111,579,37,78
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ SÂNPETRU",410,SÂNPETRU,41925,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:11:06",1824,1808,6,10,0,893,883,0,10,0,883,10,1991,1098,50,16,95,348,31,343
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ SÂNPETRU",411,SÂNPETRU,41925,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:15:32",1858,1828,18,12,0,791,778,1,12,0,763,27,2100,449,47,16,56,299,23,322
8,BRAŞOV,"ŞCOALA GIMNAZIALA VICTORIA",277,"ORAŞ VICTORIA",40465,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:26",1545,1531,2,11,1,663,651,0,11,1,639,24,1700,1037,51,3,212,125,24,224
8,BRAŞOV,"ŞCOALA PRIMARĂ BUZĂIEL",453,"VAMA BUZĂULUI",42183,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:00",488,480,0,7,1,205,197,0,7,1,194,11,554,349,27,3,100,42,8,14
8,BRAŞOV,"ȘCOALA PRIMARĂ CĂRPINIȘ",435,TĂRLUNGENI,42003,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:04:48",1336,1314,3,19,0,631,612,0,19,0,625,6,1400,769,43,22,48,293,24,195
8,BRAŞOV,"ŞCOALA PRIMARĂ COBOR",444,TICUŞU,42076,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:52:42",186,175,3,5,3,132,121,3,5,3,127,5,200,68,15,20,47,35,3,7
8,BRAŞOV,"ŞCOALA PRIMARĂ CRIȚ",317,BUNEŞTI,40704,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:05",578,573,0,3,2,282,277,0,3,2,260,22,600,318,110,0,24,70,12,44
8,BRAŞOV,"ŞCOALA PRIMARĂ CUTUŞ",337,CRIZBAV,42456,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:45",672,661,0,10,1,430,419,0,10,1,382,48,713,281,12,299,39,20,6,6
8,BRAŞOV,"SCOALA PRIMARA FISER",274,"ORAŞ RUPEA",40394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:26:40",394,376,0,6,12,209,191,0,6,12,196,13,400,191,12,4,107,65,2,6
8,BRAŞOV,"ȘCOALA PRIMARĂ HĂLMEAG",417,ŞERCAIA,41818,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:10",432,409,3,11,9,259,238,1,11,9,227,32,473,214,14,62,34,103,8,6
8,BRAŞOV,"ȘCOALA PRIMARĂ ”IOAN IOSIF” MATEIAȘ",405,RACOŞ,41701,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:57:41",402,395,0,7,0,235,228,0,7,0,184,51,433,198,29,9,35,94,7,10
8,BRAŞOV,"ȘCOALA PRIMARĂ PALTIN",427,"ŞINCA NOUĂ",42449,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:28:26",163,152,0,10,1,122,111,0,10,1,118,4,204,82,46,2,4,61,4,1
8,BRAŞOV,"ŞCOALA PRIMARĂ ROADEŞ",319,BUNEŞTI,40704,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:13:05",283,277,0,6,0,149,143,0,6,0,143,6,299,150,21,2,11,44,27,38
8,BRAŞOV,"ŞCOALA PRIMARĂ VISCRI",320,BUNEŞTI,40704,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:12:59",405,378,10,12,5,287,263,7,12,5,247,14,451,187,26,2,5,94,9,111
8,BRAŞOV,"ŞCOALA PROFESIONALĂ GERMANĂ „KRONSTADT”",177,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:58",1658,1622,19,17,0,843,826,0,17,0,818,25,1800,957,54,10,65,347,24,318
8,BRAŞOV,"ŞCOALA PROFESIONALĂ GERMANĂ „KRONSTADT”",175,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:59:35",1228,1206,8,14,0,604,590,0,14,0,578,26,1300,696,44,7,63,204,19,241
8,BRAŞOV,"ŞCOALA PROFESIONALĂ GERMANĂ „KRONSTADT”",176,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:49",1440,1417,8,15,0,844,828,1,15,0,832,12,1500,656,34,15,59,258,28,438
8,BRAŞOV,"ŞCOALA PROFESIONALĂ GERMANĂ „KRONSTADT”",174,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:26:31",1485,1464,2,18,1,784,763,2,18,1,772,12,1600,816,39,13,67,280,14,359
8,BRAŞOV,"SEDIUL PRIMARIEI COMUNEI UCEA",445,UCEA,42101,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:07:34",738,684,3,41,10,440,388,1,41,10,429,8,700,263,45,2,52,162,10,158
8,BRAŞOV,"SEMINARUL TEOLOGIC LICEAL ORTODOX ”DUMITRU STĂNILOAIE”",2,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:47:17",1161,1148,6,7,0,534,527,0,7,0,517,17,1300,671,30,11,59,214,28,175
8,BRAŞOV,"SEMINARUL TEOLOGIC LICEAL ORTODOX ”DUMITRU STĂNILOAIE”",1,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:47",1814,1786,22,5,1,752,744,2,5,1,724,24,2000,1200,43,26,84,338,23,210
8,BRAŞOV,"VILA M7",256,"ORAŞ PREDEAL",40303,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:34",180,175,0,5,0,112,107,0,5,0,109,3,200,88,4,2,29,47,3,24
8,BRAŞOV,"VILA ORIZONT",44,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:21",358,343,2,12,1,156,143,0,12,1,151,5,400,244,17,4,5,82,8,35
