precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA CROAȚILOR DIN ROMÂNIA-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
11,CARAŞ-SEVERIN,"ȘCOALA GIMNAZIALĂ NR. 7,CORP A",51,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:20:09",1359,1353,1,5,0,512,507,0,5,0,498,14,1492,980,46,266,124,7,6,14,35
11,CARAŞ-SEVERIN,"ȘCOALA GIMNAZIALĂ NR. 8",74,"MUNICIPIUL CARANSEBEŞ",51010,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:07:15",1003,990,0,12,1,391,378,0,12,1,372,18,1097,701,33,125,156,3,5,11,39
11,CARAŞ-SEVERIN,"ȘCOALA GIMNAZIALĂ NR. 8 - ȘCOALA PRIMARĂ ȚEROVA",69,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:25:31",450,445,0,5,0,170,165,0,5,0,158,12,491,321,22,75,42,1,2,6,10
11,CARAŞ-SEVERIN,"ȘCOALA GIMNAZIALĂ NR. 9",54,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:09:04",1290,1282,0,8,0,408,400,0,8,0,396,12,1423,1015,36,219,98,2,5,15,21
11,CARAŞ-SEVERIN,"ȘCOALA GIMNAZIALĂ NR. 9",55,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:36:30",1148,1141,1,6,0,405,399,0,6,0,391,8,1200,801,29,227,80,3,5,15,32
11,CARAŞ-SEVERIN,"ȘCOALA GIMNAZIALĂ NR. 9",53,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:09:58",1034,1026,0,8,0,287,279,0,8,0,274,13,1134,847,27,135,80,4,1,9,18
11,CARAŞ-SEVERIN,"ȘCOALA GIMNAZIALĂ NR. 9",56,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:56",1276,1271,0,4,1,383,378,0,4,1,367,16,1470,1087,33,193,101,4,5,11,20
11,CARAŞ-SEVERIN,"ȘCOALA GIMNAZIALĂ OBREJA",284,OBREJA,53372,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:27:51",1455,1422,0,23,10,946,913,0,23,10,903,43,1565,619,140,360,311,4,2,44,42
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ OCNA DE FIER",288,"OCNA DE FIER",50987,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:46:29",680,567,2,92,19,458,346,1,92,19,450,8,743,285,38,239,159,0,0,11,3
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ”PAVEL BORDAN” GRĂDINARI",257,GRĂDINARI,52990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:33:16",870,837,0,14,19,523,490,0,14,19,489,34,924,401,44,180,187,15,2,42,19
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ”PETRE SAVA BĂLEANU” -VĂLIUG",350,VĂLIUG,54485,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:03",709,668,4,23,14,482,443,2,23,14,464,18,714,232,39,301,86,8,1,7,22
11,CARAŞ-SEVERIN,"ȘCOALA GIMNAZIALĂ PETROȘNIȚA",191,BUCOŞNIŢA,51751,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:36",806,788,0,6,12,416,398,0,6,12,407,9,875,459,23,32,335,0,1,8,8
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ RAMNA",304,RAMNA,53639,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:33:42",1026,961,0,37,28,649,584,0,37,28,609,40,1050,401,48,340,185,1,6,20,9
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ” ROMUL LADEA ”ORAVIŢA",136,"ORAŞ ORAVIŢA",51118,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:29:28",1216,1178,10,23,5,514,486,0,23,5,488,26,1205,685,68,147,201,3,4,36,29
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ” ROMUL LADEA” ORAVIŢA",138,"ORAŞ ORAVIŢA",51118,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:42:39",981,968,0,12,1,388,375,0,12,1,363,25,1019,631,41,85,162,4,2,44,25
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ”ROMUL LADEA” ORAVIŢA",137,"ORAŞ ORAVIŢA",51118,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:19:55",1402,1395,1,4,2,550,543,1,4,2,499,51,1391,841,78,110,226,1,5,62,17
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL IACOB” BREBU",182,BREBU,51626,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:01:39",910,556,0,301,53,715,361,0,301,53,684,31,960,245,58,272,332,3,2,7,10
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ”SF. SAVA” SOCOL",325,SOCOL,54109,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:01:05",627,584,5,11,27,361,323,0,11,27,344,0,641,297,39,103,186,0,3,7,6
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ŞTEFAN VELOVAN",308,"RUSCA MONTANĂ",53728,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:11:58",1308,1258,1,21,28,796,746,1,21,28,761,34,1381,586,121,164,388,2,6,32,48
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ TÂRNOVA",335,TÂRNOVA,54350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:13:22",1530,1379,0,113,38,1028,877,0,113,38,990,38,1519,491,60,579,247,6,9,11,78
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ TIROL",233,DOCLIN,52650,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:53:30",553,511,3,15,24,259,218,2,15,24,241,18,568,309,19,99,89,26,0,6,2
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ” TRAIAN LALESCU ” CORNEA",218,CORNEA,52115,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:39",581,540,0,13,28,464,423,0,13,28,424,40,625,161,98,110,185,1,1,4,25
11,CARAŞ-SEVERIN,"ȘCOALA GIMNAZIALĂ VERENDIN",268,LUNCAVIŢA,53130,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:40:48",1272,1225,0,16,31,892,845,0,16,31,854,34,1352,464,70,175,481,5,0,13,110
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ZĂGUJENI",213,"CONSTANTIN DAICOVICIU",51877,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:22:59",479,441,2,18,18,290,254,0,18,18,275,14,482,190,38,43,168,2,1,8,15
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ZORLENȚU MARE",363,"ZORLENŢU MARE",54699,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:48:44",1164,675,0,388,101,999,515,0,388,96,953,46,1214,215,46,337,537,2,2,8,21
11,CARAŞ-SEVERIN,"SCOALA GIMNZIALĂ NR. 3",147,"ORAŞ OŢELU ROŞU",51207,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:12:20",1225,1212,0,7,6,443,430,0,7,6,418,25,1333,890,63,83,203,6,4,18,41
11,CARAŞ-SEVERIN,"ŞCOALA IABALCEA",195,CARAŞOVA,51804,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:36:44",202,164,0,34,4,159,121,0,34,4,147,12,187,28,4,41,48,48,0,3,3
11,CARAŞ-SEVERIN,"ȘCOALA NICOLINȚ (CORP CLĂDIRE B), NIVEL PRIMAR",204,CIUCHICI,51984,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:17",303,281,2,15,5,175,155,0,15,5,153,22,311,136,10,64,58,1,1,8,11
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ AGADICI",141,"ORAŞ ORAVIŢA",51118,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:07:52",155,144,0,11,0,74,63,0,11,0,71,3,158,84,13,16,38,1,0,2,1
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ BÂRZA",344,TOPLEŢ,54387,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:43:34",477,460,0,11,6,477,460,0,11,6,443,34,1080,603,70,107,164,6,3,21,72
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ BINIŞ",232,DOCLIN,52650,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:03:32",676,602,1,26,47,422,349,0,26,47,403,19,659,237,25,204,138,3,2,17,14
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ BORLOVENII NOI",300,PRIGOR,53577,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:38:48",180,163,0,14,3,180,163,0,14,3,171,9,339,158,16,90,58,2,0,1,4
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ BRĂDIŞORU DE JOS",142,"ORAŞ ORAVIŢA",51118,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:35:34",435,422,0,11,2,182,169,0,11,2,173,9,466,284,39,43,75,0,4,7,5
11,CARAŞ-SEVERIN,"ȘCOALA PRIMARĂ BUCOȘNIȚA",189,BUCOŞNIŢA,51751,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:23:59",615,590,4,4,17,316,294,1,4,17,315,1,652,336,13,21,281,0,0,0,0
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ CÂMPIA",327,SOCOL,54109,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:05:56",484,458,0,14,12,266,240,0,14,12,231,35,493,227,48,110,58,1,0,7,7
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ CÂRNECEA",340,"TICVANIU MARE",54305,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:35:07",280,261,0,8,11,168,149,0,8,11,161,7,286,118,29,48,50,0,1,4,29
11,CARAŞ-SEVERIN,"SCOALA PRIMARA CIORTEA",357,VRANI,54573,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:33:14",143,131,0,6,6,99,87,0,6,6,93,6,151,52,12,37,25,5,1,2,11
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ CLASELE I-IV ȘI GRĂDINIȚA DE COPII ȘTINĂPARI",198,CĂRBUNARI,51840,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:27:18",264,253,0,0,11,264,253,0,0,11,253,6,319,55,28,94,121,0,0,1,9
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ COMORÂȘTE",249,FOROTIC,52856,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:34",459,429,1,10,19,315,285,1,10,19,304,11,468,153,9,195,58,12,0,12,18
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ DALCI",347,"TURNU RUIENI",54412,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:12:25",220,202,0,14,4,145,127,0,14,4,136,9,222,77,25,35,69,1,0,2,4
11,CARAŞ-SEVERIN,"ȘCOALA PRIMARĂ DEALU MARE",9,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:06:45",794,784,4,5,1,215,209,0,5,1,195,13,888,680,23,109,33,0,1,13,16
11,CARAŞ-SEVERIN,"ȘCOALA PRIMARĂ DEALU MARE",8,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:57:34",679,675,0,4,0,187,183,0,4,0,175,12,751,564,25,71,49,2,0,19,9
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ DOBRAIA",223,CORNEREVA,52160,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:31:38",74,66,0,7,1,49,41,0,7,1,46,3,73,24,6,8,30,1,0,1,0
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ DOCLIN",231,DOCLIN,52650,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:28",482,412,0,59,11,335,265,0,59,11,314,19,453,120,20,86,195,2,0,9,2
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ DOLINA",224,CORNEREVA,52160,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:12:12",670,640,0,12,18,485,455,0,12,18,471,14,703,218,18,52,384,0,3,8,6
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ ERSIG",354,VERMEŞ,54537,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:37:50",268,251,0,10,7,174,157,0,10,7,163,11,275,101,10,81,63,1,1,6,1
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARA GHERTENIS",176,BERZOVIA,51500,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:41:16",824,779,1,21,23,521,477,0,21,23,494,27,859,338,308,69,83,0,0,14,20
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ GLOBU CRAIOVEI",260,IABLANIŢA,53023,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:30:40",507,484,0,8,15,373,350,0,8,15,340,33,532,159,83,33,207,2,0,9,6
11,CARAŞ-SEVERIN,"ȘCOALA PRIMARĂ GOLEȚ",190,BUCOŞNIŢA,51751,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:01:33",444,428,0,8,8,285,269,0,8,8,284,1,473,188,12,26,239,0,1,4,2
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ IAM",167,BERLIŞTE,51387,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:48:31",283,272,0,10,1,181,170,0,10,1,164,15,297,118,20,82,54,1,0,6,1
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARA ILIDIA",200,"CICLOVA ROMÂNĂ",51948,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:27",295,272,0,13,10,134,111,0,13,10,124,10,299,165,9,82,24,0,4,2,3
11,CARAŞ-SEVERIN,"ȘCOALA PRIMARĂ ILOVA",322,SLATINA-TIMIŞ,54056,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:28:11",376,352,0,4,20,376,352,0,4,20,361,15,646,267,32,46,223,2,0,15,43
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ IZGAR",355,VERMEŞ,54537,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:11:23",240,218,0,12,10,184,162,0,12,10,169,15,240,56,19,86,56,2,1,4,1
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ MÂTNICU MARE",210,"CONSTANTIN DAICOVICIU",51877,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:40:30",333,308,1,19,5,213,189,0,19,5,193,17,344,131,14,80,92,0,1,4,2
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ NERMED",196,CARAŞOVA,51804,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:37:30",420,412,0,4,4,195,187,0,4,4,183,12,454,259,8,68,58,35,0,5,9
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ PÂRVOVA",263,LĂPUŞNICEL,53069,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:59:44",393,317,0,53,23,285,209,0,53,23,275,10,399,114,5,71,146,0,0,51,2
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ PĂTAȘ",302,PRIGOR,53577,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:18:07",430,414,0,10,6,252,236,0,10,6,234,18,455,203,14,46,154,0,0,1,19
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ PEȘTERE",211,"CONSTANTIN DAICOVICIU",51877,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:54:51",195,182,1,9,3,141,129,0,9,3,128,13,201,60,10,32,76,1,0,1,8
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARA POTOC",315,"SASCA MONTANĂ",53791,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:07",255,211,0,28,16,184,140,0,28,16,170,14,251,67,14,40,94,1,1,6,14
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ PRISACA",212,"CONSTANTIN DAICOVICIU",51877,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:20:54",365,349,0,8,8,248,232,0,8,8,239,9,384,136,28,53,138,0,0,11,9
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ RAFNIC",271,LUPAC,53167,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:33",459,453,0,4,2,236,230,0,4,2,201,33,497,263,14,74,66,34,2,9,2
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ REMETEA-POGĂNICI",245,FÂRLIUG,52785,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:36:13",211,182,0,19,10,134,105,0,19,10,131,3,197,63,15,76,32,2,0,4,2
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ RUSOVA-NOUĂ",169,BERLIŞTE,51387,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:07:27",169,163,0,5,1,111,105,0,5,1,106,5,171,60,21,21,57,0,0,3,4
11,CARAŞ-SEVERIN,"ȘCOALA PRIMARĂ SĂLBĂGELU NOU",311,SACU,53755,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:30:37",218,208,0,9,1,124,114,0,9,1,114,10,232,108,29,50,28,0,1,5,1
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ SAT BĂTRÂN",159,ARMENIŞ,51243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:06:37",300,285,1,8,6,237,223,0,8,6,221,16,315,78,10,117,92,1,0,1,0
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ ŞUMIŢA",264,LĂPUŞNICEL,53069,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:33:13",48,41,0,5,2,48,41,0,5,2,48,0,79,31,7,7,29,2,0,0,3
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ SURDUCU MARE",250,FOROTIC,52856,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:47",335,326,1,6,2,232,223,1,6,2,229,2,359,128,24,156,41,1,0,5,2
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ ”SVETI PETAR I PAVLE/SFÂNTUL PETRU ŞI PAVEL”",129,"ORAŞ MOLDOVA NOUĂ",51056,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:56:18",432,420,0,4,8,259,247,0,4,8,243,16,461,202,30,34,160,8,1,3,7
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ TICVANIU MIC",342,"TICVANIU MARE",54305,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:13:59",272,262,0,7,3,166,156,0,7,3,151,15,284,118,15,37,57,12,1,11,18
11,CARAŞ-SEVERIN,"ȘCOALA PRIMARĂ VĂLIȘOARA",192,BUCOŞNIŢA,51751,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:05",280,271,0,1,8,280,271,0,1,8,273,7,575,295,29,96,138,1,1,2,6
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ VODNIC",272,LUPAC,53167,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:24:59",344,336,2,6,0,159,152,1,6,0,146,13,373,214,20,45,39,32,1,7,2
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ ZLATIȚA",328,SOCOL,54109,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:04:35",396,369,0,10,17,396,369,0,10,17,362,34,670,274,40,55,246,3,1,11,6
11,CARAŞ-SEVERIN,"ȘCOALA VALEA ROȘIE",334,"ŞOPOTU NOU",54163,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:09",208,192,0,9,7,182,166,0,9,7,164,18,211,29,7,75,63,0,2,16,1
11,CARAŞ-SEVERIN,"ȘCOLA GENERALĂ CU CLASELE I-IV VAR",287,OBREJA,53372,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:41:43",381,344,0,37,0,288,251,0,37,0,276,12,381,93,24,96,152,0,0,3,1
11,CARAŞ-SEVERIN,"S.C. ”ROMFLEX” S.A.",154,"ORAŞ OŢELU ROŞU",51207,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:47",1156,1146,1,9,0,463,454,0,9,0,415,48,1167,704,127,63,182,1,5,20,17
11,CARAŞ-SEVERIN,"SEDIUL DEPOZITUL FINAL CÂNTAR",98,"ORAŞ ANINA",50889,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:32:28",615,589,8,10,8,258,240,0,10,8,234,22,650,392,32,103,72,2,5,11,9
11,CARAŞ-SEVERIN,"SEDIUL FOSTEI PRIMĂRII TICVANIU MARE",339,"TICVANIU MARE",54305,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 20:11:29",730,709,0,12,9,340,319,0,12,9,280,60,777,437,24,68,77,2,2,15,92
11,CARAŞ-SEVERIN,"SEDIUL S.C. GOSTRANS S.A.",95,"ORAŞ ANINA",50889,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:06:43",494,482,0,10,2,202,190,0,10,2,189,13,535,333,30,71,62,2,2,8,14
11,CARAŞ-SEVERIN,"UNIVERSITATEA ”EFTIMIE MURGU”",19,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:51:19",1035,1018,7,10,0,373,363,0,10,0,358,15,1127,754,16,192,102,7,2,9,30
11,CARAŞ-SEVERIN,"UNIVERSITATEA ”EFTIMIE MURGU”",18,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:30:17",532,516,1,9,6,202,187,0,9,6,195,7,571,369,14,100,50,2,2,11,16
11,CARAŞ-SEVERIN,"UNIVERSITATEA EFTIMIE MURGU - CAMPUSUL CAFE",17,"MUNICIPIUL REŞIŢA",50790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:35:05",1022,1014,0,8,0,309,301,0,8,0,304,5,1119,810,33,159,73,7,2,8,22
