precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALEXE COSTEL-PARTIDUL NAȚIONAL LIBERAL-voturi","OSTAFICIUC MARIUS-EUGEN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","COJOCARU PETRU-BOGDAN-PARTIDUL SOCIAL DEMOCRAT-voturi","REBENCIUC CEZAR-IOAN-PARTIDUL S.O.S. ROMÂNIA-voturi","MOVILĂ PETRU-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PÂNTEA PAVEL-GHEORGHE-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","RĂŢOI IULIANA-PARTIDUL PRO ROMÂNIA-voturi","APOSTOLACHE ADRIAN-ŞTEFAN-PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-voturi"
24,IAŞI,"SCOALA GIMNAZIALA GRAJDURI CORP A",470,GRAJDURI,97241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:46:14",1450,1449,1,0,0,295,295,0,0,0,257,38,1600,1305,42,21,152,4,10,17,9,2
24,IAŞI,"SCOALA GIMNAZIALA GRAJDURI CORP A",469,GRAJDURI,97241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:20:42",1160,1159,0,1,0,245,244,0,1,0,229,16,1300,1055,57,24,103,8,16,16,2,3
24,IAŞI,"SCOALA GIMNAZIALA ”GRIGORE URECHE” CEPLENITA",364,CEPLENIŢA,96147,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:46",1123,1118,1,3,1,474,469,1,3,1,451,18,1200,719,209,99,106,7,28,2,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ GURA BOHOTIN",466,GORBAN,97189,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:56:42",394,388,1,1,4,228,222,1,1,4,215,13,400,172,106,7,71,7,19,0,1,4
24,IAŞI,"ȘCOALA GIMNAZIALĂ GURA BOHOTIN",465,GORBAN,97189,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:27:31",649,635,0,10,4,355,341,0,10,4,340,15,700,345,160,5,159,2,11,1,1,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ HADÂMBU",566,MOGOŞEŞTI,98113,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:39:16",834,825,0,9,0,383,374,0,9,0,343,40,900,517,219,24,78,2,19,1,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ HĂRMĂNEȘTII VECHI",489,HĂRMĂNEŞTI,100326,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:54:55",1313,1288,0,7,18,720,695,0,7,18,697,23,1400,680,233,28,163,23,15,5,225,5
24,IAŞI,"ŞCOALA GIMNAZIALA HARPASESTI,CORP CLADIRE NOU,SALA DIN PARTEA DREAPTA,PARTER",591,POPEŞTI,98435,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:01:18",776,756,0,3,17,486,466,0,3,17,441,25,900,434,197,138,51,16,31,0,7,1
24,IAŞI,"SCOALA GIMNAZIALA HECI",524,LESPEZI,97606,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:33:12",904,894,0,7,3,453,443,0,7,3,429,24,1000,547,94,100,173,14,42,0,5,1
24,IAŞI,"SCOALA GIMNAZIALA HECI",525,LESPEZI,97606,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:17",829,820,1,3,5,414,406,0,3,5,398,13,914,503,83,133,123,12,37,2,4,4
24,IAŞI,"SCOALA GIMNAZIALA HELESTENI",491,HELEŞTENI,97465,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:39",686,666,1,10,9,450,430,1,10,9,436,14,700,250,127,23,252,4,24,2,3,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ HERMEZIU",714,TRIFEŞTI,99600,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:34",750,740,0,3,7,479,469,0,3,7,462,17,800,321,278,15,154,7,5,2,0,1
24,IAŞI,"SCOALA GIMNAZIALA HINDRESTI",585,OŢELENI,98300,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:38",877,857,0,7,13,408,388,0,7,13,378,30,1000,592,174,45,121,11,25,1,0,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ HÎRTOAPE",761,VÂNĂTORI,100086,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:27",941,902,0,32,7,588,549,0,32,7,563,25,1000,412,77,27,427,18,12,0,1,1
24,IAŞI,"SCOALA GIMNAZIALA HORLESTI",625,REDIU,95239,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:52:07",1067,1056,0,11,0,492,481,0,11,0,477,4,1200,718,163,28,110,16,37,103,1,19
24,IAŞI,"ŞCOALA GIMNAZIALĂ HORLEŞTI CORP B",508,HORLEŞTI,97517,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:43",686,670,1,1,14,369,353,1,1,14,354,15,700,331,260,34,28,9,22,1,0,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ HORLEŞTI CORP B",507,HORLEŞTI,97517,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:57",898,872,1,1,24,510,485,0,1,24,482,28,1000,490,350,34,61,12,22,1,0,2
24,IAŞI,"SCOALA GIMNAZIALA IAZU NOU",691,ŞIPOTE,99370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:56",793,791,0,2,0,316,314,0,2,0,301,15,900,584,70,60,150,6,13,1,0,1
24,IAŞI,"SCOALA GIMNAZIALA ”IOANID ROMANESCU” ROMANESTI",626,ROMÂNEŞTI,98738,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:08:46",704,675,0,5,24,432,403,0,5,24,415,17,800,368,305,19,61,8,21,1,0,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",778,VOINEŞTI,100219,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:27:07",1014,1010,0,4,0,441,437,0,4,0,401,40,1100,659,169,35,160,9,21,2,1,4
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",776,VOINEŞTI,100219,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:26:28",1176,1173,0,1,2,533,530,0,1,2,497,36,1300,767,184,59,204,13,17,7,10,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",777,VOINEŞTI,100219,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:52:58",789,786,0,3,0,369,366,0,3,0,347,22,900,531,160,37,120,10,16,1,0,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",12,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:42",1250,1225,14,11,0,562,551,0,11,0,543,19,1300,737,132,42,139,23,121,5,11,70
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",11,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:01",1624,1609,5,10,0,742,732,0,10,0,717,25,1800,1058,160,54,117,30,210,14,15,117
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",14,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:55",1230,1215,2,13,0,567,553,1,13,0,555,12,1400,833,134,46,146,21,124,5,10,69
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",13,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:10:51",1177,1169,1,7,0,523,516,0,7,0,506,17,1300,777,121,58,119,23,106,7,16,56
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",151,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:57:41",1384,1378,0,6,0,530,524,0,6,0,507,17,1500,976,134,55,91,22,127,11,8,59
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",154,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:22:13",1629,1624,0,5,0,82,77,0,5,0,81,1,1800,1718,19,7,13,4,18,2,4,14
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",153,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:29:52",1454,1448,1,5,0,487,482,0,5,0,480,7,1586,1099,119,86,116,14,68,22,12,43
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",152,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:41",1354,1346,1,6,1,493,486,0,6,1,459,34,1500,1007,118,42,107,25,97,9,9,52
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",150,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:15:47",1498,1491,1,6,0,564,557,1,6,0,550,14,1700,1136,142,52,109,24,134,14,20,55
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION GHICA”",167,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:23",527,519,5,3,0,214,211,0,3,0,209,5,596,382,51,18,43,10,54,2,6,25
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION GHICA”",166,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:24",1310,1299,1,10,0,506,496,0,10,0,486,20,1400,894,122,50,134,26,90,9,17,38
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION GHICA”",168,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:04",612,602,0,9,1,245,235,0,9,1,235,10,700,455,66,23,47,8,51,3,9,28
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",248,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:54",889,883,0,6,0,322,316,0,6,0,303,19,1000,678,85,40,62,17,56,6,9,28
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",247,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:05:35",1078,1069,2,5,2,482,480,0,0,2,452,30,1200,718,119,35,110,28,110,6,14,30
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",246,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:38:09",946,937,2,7,0,391,384,0,7,0,381,10,1000,609,87,30,77,11,112,12,11,41
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",245,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:30:35",1140,1136,0,4,0,364,360,0,4,0,353,11,1200,836,78,52,77,18,78,3,11,36
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",56,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:25",1474,1466,0,8,0,622,614,0,8,0,599,23,1600,978,149,76,127,27,143,9,17,51
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",59,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:59",1524,1517,0,6,1,656,649,0,6,1,639,17,1700,1044,167,69,156,25,132,13,24,53
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",61,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:32",1543,1530,7,6,0,588,582,0,6,0,572,16,1700,1112,138,49,73,16,195,8,13,80
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",58,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:09:08",1481,1471,2,8,0,614,606,0,8,0,591,23,1600,986,152,58,157,22,126,14,21,41
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",57,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:07",1402,1386,2,11,3,579,565,0,11,3,561,18,1500,921,141,55,128,28,133,10,15,51
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",60,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:13:36",1593,1584,0,8,1,639,630,0,8,1,625,14,1700,1061,140,82,97,26,165,4,24,87
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”IORDACHE CANTACUZINO”",267,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:45:37",1136,1127,1,8,0,476,468,0,8,0,459,17,1200,724,185,37,137,12,37,5,40,6
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”IORDACHE CANTACUZINO”",266,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:07:55",1432,1428,0,4,0,682,678,0,4,0,663,19,1596,912,278,41,185,23,63,7,58,8
24,IAŞI,"ŞCOALA GIMNAZIALĂ IUGANI - ŞCOALA NOUĂ",537,MIRCEŞTI,97811,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:16",1352,1342,0,5,5,734,724,0,5,5,694,40,1500,766,227,102,231,12,108,1,8,5
24,IAŞI,"ŞCOALA GIMNAZIALĂ IUGANI - ŞCOALA NOUĂ",538,MIRCEŞTI,97811,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:27",526,517,0,4,5,281,272,0,4,5,260,21,600,319,83,53,77,5,39,0,1,2
24,IAŞI,"SCOALA GIMNAZIALA LARGA JIJIA",581,MOVILENI,98257,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:05:07",582,576,0,3,3,309,303,0,3,3,295,14,600,290,195,9,63,5,14,7,0,2
24,IAŞI,"SCOALA GIMNAZIALA LETCANI",527,LEŢCANI,97679,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:07:37",1827,1820,1,6,0,1013,1007,0,6,0,982,31,2000,987,426,130,128,91,161,11,18,17
24,IAŞI,"SCOALA GIMNAZIALA LETCANI",526,LEŢCANI,97679,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:16:52",2002,1999,2,1,0,1157,1156,0,1,0,1093,53,2200,1054,555,97,120,121,155,10,14,21
24,IAŞI,"SCOALA GIMNAZIALA MACARESTI",605,PRISĂCANI,98603,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:18:06",1501,1498,0,3,0,4,1,0,3,0,4,0,1700,1696,0,0,3,0,1,0,0,0
24,IAŞI,"SCOALA GIMNAZIALA MACARESTI",604,PRISĂCANI,98603,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:42:22",1292,1290,0,2,0,303,301,0,2,0,286,17,1400,1097,60,63,121,12,25,3,0,2
24,IAŞI,"ȘCOALA GIMNAZIALĂ MAXUT CORP A",433,DELENI,96815,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:36:54",1082,1079,0,1,2,467,464,0,1,2,445,22,1200,733,263,43,75,22,26,4,2,10
24,IAŞI,"ŞCOALA GIMNAZIALĂ”MIHAI CODREANU”",42,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:22:56",491,398,32,6,55,230,169,0,6,55,219,11,400,170,56,16,73,10,48,2,1,13
24,IAŞI,"ŞCOALA GIMNAZIALĂ”MIHAI CODREANU”",43,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:49:23",501,462,0,6,33,244,205,0,6,33,238,6,500,255,62,28,56,5,62,2,4,19
24,IAŞI,"ŞCOALA GIMNAZIALĂ MÎNJEȘTI, CORP CLĂDIRE NR. 2",567,MOGOŞEŞTI,98113,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:22:56",507,501,0,6,0,285,279,0,6,0,275,10,500,215,98,12,142,11,9,0,2,1
24,IAŞI,"SCOALA GIMNAZIALA ”MIRON BARNOVSCHI”-URICANI",552,MIROSLAVA,97919,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:23:55",1173,1168,1,4,0,553,549,0,4,0,529,24,1200,647,226,64,91,13,102,2,12,19
24,IAŞI,"SCOALA GIMNAZIALA MIRONEASA",539,MIRONEASA,97875,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:46",1340,1320,0,1,19,386,366,0,1,19,367,19,1500,1114,313,21,20,7,4,2,0,0
24,IAŞI,"SCOALA GIMNAZIALA MIRONEASA",541,MIRONEASA,97875,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:58:31",1083,1062,0,9,12,396,375,0,9,12,347,25,1200,804,251,40,46,4,3,0,1,2
24,IAŞI,"SCOALA GIMNAZIALA MIRONEASA",540,MIRONEASA,97875,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:25:06",1282,1261,1,0,20,500,480,0,0,20,470,25,1400,900,344,42,76,5,2,0,1,0
24,IAŞI,"SCOALA GIMNAZIALA MIROSLOVESTI",560,MIROSLOVEŞTI,98051,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:02:39",1563,1511,0,17,35,873,821,0,17,35,825,42,1700,833,229,39,509,21,19,4,0,4
24,IAŞI,"SCOALA GIMNAZIALA MOGOSESTI-SIRET",568,MOGOŞEŞTI-SIRET,98168,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:02",1259,1251,0,4,4,595,587,0,4,4,572,23,1400,805,301,55,66,25,113,7,2,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ MOŞNA",571,MOŞNA,98202,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:47:30",1260,1260,0,0,0,141,141,0,0,0,132,9,1400,1259,97,9,11,5,9,0,1,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",575,MOŞNA,98202,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:40:49",1410,1407,0,1,2,54,51,0,1,2,49,5,1600,1546,40,2,4,0,2,0,0,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",573,MOŞNA,98202,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:22",1204,1201,0,0,3,246,243,0,0,3,225,21,1304,1054,167,7,28,7,15,0,1,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",574,MOŞNA,98202,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:19:31",1132,1131,0,1,0,2,1,0,1,0,2,0,1300,1298,1,0,0,0,1,0,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",572,MOŞNA,98202,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:24:05",1217,1212,0,1,4,333,328,0,1,4,300,33,1300,967,195,17,60,10,12,3,3,0
24,IAŞI,"SCOALA GIMNAZIALA MUNCELU DE SUS",569,MOGOŞEŞTI-SIRET,98168,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:43:03",904,897,0,2,5,447,440,0,2,5,426,21,1000,553,224,31,66,13,89,1,1,1
24,IAŞI,"SCOALA GIMNAZIALA MUNCELU DE SUS",570,MOGOŞEŞTI-SIRET,98168,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:34:32",874,871,0,2,1,434,431,0,2,1,413,21,1000,566,202,29,44,17,117,3,0,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",187,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:40:39",1699,1694,0,5,0,223,218,0,5,0,210,13,1900,1677,41,14,48,2,56,2,8,39
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",189,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:45",1757,1752,0,5,0,417,412,0,5,0,408,8,1900,1483,100,43,86,11,93,7,16,52
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",191,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:42",1799,1792,0,7,0,349,342,0,7,0,342,7,2000,1651,97,29,60,13,91,7,8,37
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",192,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:21:17",1564,1555,3,6,0,560,554,0,6,0,547,13,1700,1140,151,31,96,20,136,6,11,96
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",186,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:57:55",1685,1679,1,5,0,320,314,1,5,0,309,11,1900,1580,76,26,67,15,74,4,16,31
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",194,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:47",1677,1668,0,9,0,242,233,0,9,0,238,4,1900,1658,55,26,54,11,61,0,5,26
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",190,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:14:27",1726,1725,1,0,0,326,326,0,0,0,312,14,1900,1399,79,26,64,10,75,5,4,49
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",193,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:24:44",1717,1704,0,6,7,365,352,0,6,7,347,18,1900,1535,83,28,86,15,87,4,9,35
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",188,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:04",1712,1704,1,6,1,422,414,1,6,1,416,6,1900,1478,86,48,90,18,102,5,15,52
24,IAŞI,"SCOALA GIMNAZIALA ”NICOLAE IORGA” BUHALNITA",365,CEPLENIŢA,96147,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:30:03",1164,1155,0,8,1,547,538,0,8,1,520,27,1300,753,252,31,153,14,65,3,2,0
24,IAŞI,"ȘCOALA GIMNAZIALA NR. 1 COSTEȘTI-CORP A",397,COSTEŞTI,100282,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:40",1066,1047,1,6,12,645,626,1,6,12,614,31,1200,555,87,32,452,17,21,2,1,2
24,IAŞI,"SCOALA GIMNAZIALA OBOROCENI",494,HELEŞTENI,97465,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:54",595,573,0,9,13,327,305,0,9,13,310,17,600,273,115,25,153,6,5,5,1,0
24,IAŞI,"ŞCOALA GIMNAZIALA OSOI",665,SINEŞTI,99058,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:49:37",846,830,0,9,7,176,160,0,9,7,169,6,900,725,135,8,18,5,1,2,0,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",223,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:47:47",1060,1051,0,9,0,419,410,0,9,0,392,19,1200,779,101,27,76,15,101,8,22,42
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",225,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:32:09",1047,1037,2,8,0,388,380,0,8,0,374,14,1100,712,84,41,84,15,91,5,13,41
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",226,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:53:02",1203,1192,1,10,0,479,469,0,10,0,470,9,1300,816,106,34,124,18,101,7,18,62
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",224,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:59",1100,1090,0,10,0,493,483,0,10,0,463,24,1200,710,117,37,75,12,125,12,12,73
24,IAŞI,"SCOALA GIMNAZIALA PAUSESTI",448,DUMEŞTI,96940,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:57:28",1429,1425,0,4,0,756,752,0,4,0,697,59,1600,844,151,97,319,15,104,6,4,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",16,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:25",1226,1210,0,16,0,519,503,0,16,0,504,15,1300,781,115,55,107,19,129,8,13,58
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",15,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:01",1232,1225,0,7,0,593,586,0,7,0,568,25,1300,707,159,48,123,12,131,7,9,79
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",17,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:27",1160,1145,7,8,0,521,513,0,8,0,507,14,1300,779,124,40,126,13,130,4,5,65
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",18,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:05",1127,1114,9,4,0,480,476,0,4,0,461,19,1200,720,102,50,116,16,107,3,8,59
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU RAREŞ” - CORP A",294,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:22",432,426,0,5,1,432,426,0,5,1,417,15,2000,1568,145,51,130,11,67,4,7,2
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU RAREŞ” - CORP C",296,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:19:06",1787,1778,0,7,2,457,448,0,7,2,439,18,2000,1543,185,40,130,15,57,2,7,3
