precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"STÂNGĂ GEORGE-CĂTĂLIN-PARTIDUL NAȚIONAL LIBERAL-voturi","FOTEA COSTEL-PARTIDUL SOCIAL DEMOCRAT-voturi","TONIŢĂ MARIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ŞTEFAN VASILE-PARTIDUL PRO ROMÂNIA-voturi","MITROFAN LIVIU-ROMÂNIA SOCIALISTĂ-voturi","IORDĂCHIŢĂ GABRIELA-VIOLETA-PARTIDUL S.O.S. ROMÂNIA-voturi","MARIN ROMEO-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","DOBROVICI-BACALBAŞA NICOLAE-PARTIDUL CONSERVATOR DEMOCRAT-voturi","POTEC NICOLAE-PETRIŞOR-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",86,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:30:41",1401,1393,2,6,0,511,505,0,6,0,495,16,1603,1092,48,326,23,5,3,20,25,7,38
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",88,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:52:48",1337,1332,0,5,0,523,518,0,5,0,513,10,1600,1077,47,344,25,11,3,27,15,5,36
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",90,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:16",1530,1522,0,8,0,558,550,0,8,0,537,21,1600,1042,56,347,38,6,3,17,38,1,31
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",91,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:53:23",1243,1237,0,6,0,473,467,0,6,0,453,20,1200,727,38,311,17,6,4,16,25,4,32
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",89,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:29",1420,1412,0,7,1,582,574,0,7,1,567,15,1600,1018,52,368,32,3,5,11,37,6,53
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”LUDOVIC COSMA” (ȘCOALA GENERALĂ NR. 19)",38,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:45:32",1195,1168,0,5,22,442,415,0,5,22,419,23,1600,1158,39,253,40,5,4,20,15,8,35
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”LUDOVIC COSMA” (ȘCOALA GENERALĂ NR. 19)",39,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:29:31",1489,1474,7,6,2,591,583,0,6,2,577,14,1600,1003,43,361,56,10,3,24,19,6,55
18,GALAŢI,"SCOALA GIMNAZIALA MARIA GRECU ODAIA MANOLACHE",434,VÂNĂTORI,75150,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:41:46",1714,1708,1,4,1,876,871,0,4,1,858,18,1856,980,46,707,23,4,4,20,5,2,47
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",108,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:52:45",1308,1302,0,6,0,535,529,0,6,0,513,22,1600,1065,28,351,32,11,4,19,14,6,48
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",104,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:43",1484,1479,1,4,0,545,541,0,4,0,522,23,1600,1055,41,331,37,7,3,18,16,12,57
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",105,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:21:29",1319,1311,2,6,0,525,519,0,6,0,504,21,1600,1075,32,344,34,8,5,20,12,6,43
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",109,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:55",1294,1287,1,6,0,501,495,0,6,0,485,16,1600,1099,38,308,42,7,4,13,15,7,51
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",107,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:18",1296,1289,0,7,0,499,492,0,7,0,474,25,1600,1101,53,309,34,6,4,12,16,9,31
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",106,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:20",1060,1056,1,3,0,414,411,0,3,0,401,13,1200,786,20,292,27,6,4,16,5,6,25
18,GALAŢI,"SCOALA GIMNAZIALĂ ”MIHAIL ŞI GAVRIL” M.KOGĂLNICEANU",400,SMÂRDAN,77224,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:16",965,960,0,3,2,479,474,0,3,2,469,10,1044,565,99,324,30,0,0,11,0,1,4
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL” (ȘCOALA GENERALĂ ”MIHAI VITEAZUL” - ȘCOALA GENERALĂ NR. 34)",149,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 20:01:02",1430,1422,0,8,0,478,470,0,8,0,460,18,1600,1122,47,302,26,5,4,17,21,5,33
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL” (ȘCOALA GENERALĂ ”MIHAI VITEAZUL” - ȘCOALA GENERALĂ NR. 34)",150,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:15:57",1379,1371,0,8,0,509,501,0,8,0,491,18,1600,1091,37,334,37,9,7,26,12,7,22
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",166,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:09",1421,1417,0,4,0,491,487,0,4,0,471,20,1600,1109,30,347,28,5,3,12,8,3,35
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",167,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:14:31",1474,1466,1,7,0,512,505,0,7,0,492,17,1600,1091,35,348,24,10,3,15,18,4,35
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",171,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:45:57",1314,1303,2,8,1,477,468,0,8,1,466,11,1600,1123,36,328,30,6,2,10,14,6,34
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",169,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:43:45",1382,1378,1,3,0,524,521,0,3,0,512,12,1600,1070,47,328,38,10,4,24,21,1,39
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",173,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:12:23",1361,1355,1,5,0,540,535,0,5,0,527,13,1600,1060,51,365,27,5,1,13,14,2,49
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",168,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:18:02",1463,1458,0,5,0,479,474,0,5,0,461,15,1600,1121,41,302,28,2,2,28,15,3,40
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",170,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:13",1441,1435,0,6,0,556,550,0,6,0,543,13,1600,1044,45,325,40,8,5,18,18,11,73
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",174,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:55:00",1271,1261,1,9,0,469,460,0,9,0,454,15,1200,730,40,293,26,7,1,9,9,7,62
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",172,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:33:05",1340,1333,0,7,0,525,518,0,7,0,511,14,1600,1075,54,338,16,6,3,19,11,5,59
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",165,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:01:12",1435,1433,0,2,0,565,563,0,2,0,552,13,1600,1035,49,336,48,7,1,16,19,5,71
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”NEGOIŢĂ DĂNĂILĂ”",329,IVEŞTI,76601,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:21:16",1893,1865,1,7,20,809,782,0,7,20,805,4,2000,1191,43,671,55,0,1,20,3,3,9
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NICOLAE BĂLCESCU",199,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:21:28",1084,1077,0,6,1,519,512,0,6,1,472,41,1190,677,187,209,33,8,3,20,2,0,10
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NICOLAE BĂLCESCU",200,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:20",1033,1026,1,6,0,479,473,0,6,0,465,14,1130,651,126,257,30,6,0,20,4,5,17
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1",405,ŞENDRENI,75114,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:27:15",1600,1584,3,4,9,806,793,0,4,9,789,17,1700,894,89,506,34,12,1,26,33,2,86
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1",406,ŞENDRENI,75114,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:32:32",1806,1791,1,6,8,974,960,0,6,8,943,31,1900,926,161,571,50,8,5,34,19,4,91
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1",322,INDEPENDENŢA,76585,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:33:33",1325,1309,0,4,12,745,729,0,4,12,727,18,1458,713,69,538,37,4,1,42,6,2,28
18,GALAŢI,"SCOALA GIMNAZIALA NR.1",290,DRĂGUŞENI,76175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:50",552,547,0,5,0,245,240,0,5,0,229,12,611,361,37,141,45,1,0,2,1,0,2
18,GALAŢI,"SCOALA GIMNAZIALĂ NR. 1",382,PRIPONEŞTI,77028,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:10:40",748,729,0,11,8,400,381,0,11,8,390,10,798,398,127,216,34,0,0,5,1,0,7
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1",289,DRĂGUŞENI,76175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:27:58",1466,1454,1,8,3,712,701,0,8,3,666,35,1602,901,163,420,53,11,0,13,4,0,2
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1",334,LIEŞTI,76674,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:08",1707,1701,2,4,0,734,730,0,4,0,685,49,1870,1136,262,319,60,3,3,20,3,6,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1",274,COSMEŞTI,76040,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:33",1269,1253,0,9,7,563,547,0,9,7,539,24,1400,837,115,297,62,7,3,17,1,1,36
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1",383,PRIPONEŞTI,77028,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:35:03",848,783,0,48,17,565,500,0,48,17,521,27,864,316,36,311,154,0,1,12,6,0,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",114,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:34",1599,1592,0,7,0,619,612,0,7,0,593,26,1600,981,56,378,42,6,5,31,20,5,50
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",113,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:57",1361,1354,0,7,0,524,517,0,7,0,507,17,1600,1076,44,352,37,6,2,10,20,4,32
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",111,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:08:30",1478,1469,1,8,0,573,565,0,8,0,551,22,1600,1027,38,358,32,10,4,23,27,3,56
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",112,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:10:48",1593,1581,3,9,0,608,598,1,9,0,584,16,1600,990,53,416,35,7,6,20,10,3,34
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",110,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:35:12",1491,1483,2,5,1,588,582,0,5,1,562,20,1600,1012,47,376,37,7,5,16,12,5,57
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 16 (ȘCOALA GENERALĂ ”NICOLAE BĂLCESCU” - ȘCOALA GENERALĂ NR. 16)",32,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:53",1175,1166,1,8,0,516,508,0,8,0,494,22,1200,684,63,281,29,5,4,18,2,11,81
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 16 (ȘCOALA GENERALĂ ”NICOLAE BĂLCESCU” - ȘCOALA GENERALĂ NR. 16)",31,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:47",1067,1060,1,6,0,427,421,0,6,0,408,19,1200,773,24,239,48,5,4,28,18,6,36
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 16 (ȘCOALA GENERALĂ ”NICOLAE BĂLCESCU” - ȘCOALA GENERALĂ NR. 16)",33,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:40:45",1236,1224,1,11,0,527,516,0,11,0,498,29,1200,673,41,289,35,7,6,33,10,11,66
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 16 (ȘCOALA GENERALĂ ”NICOLAE BĂLCESCU” - ȘCOALA GENERALĂ NR. 16)",30,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:30:43",1252,1243,1,7,1,525,517,0,7,1,501,16,1200,683,48,314,31,8,4,25,9,3,59
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 17 (ȘCOALA GENERALĂ ”NICHITA STĂNESCU” - ȘCOALA GENERALĂ NR. 17)",60,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:45:05",1845,1835,1,9,0,383,374,0,9,0,375,8,2000,1617,24,234,40,2,4,20,26,3,22
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 17 (ȘCOALA GENERALĂ ”NICHITA STĂNESCU” - ȘCOALA GENERALĂ NR. 17)",62,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:27",1835,1824,2,9,0,243,234,0,9,0,236,7,2000,1757,7,131,38,5,5,16,18,4,12
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 17 (ȘCOALA GENERALĂ ”NICHITA STĂNESCU” - ȘCOALA GENERALĂ NR. 17)",61,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:36",1866,1857,0,9,0,207,198,0,9,0,195,12,2000,1793,17,123,15,2,3,12,4,5,14
18,GALAŢI,"”ȘCOALA GIMNAZIALĂ NR. 1 BĂLENI”",232,BĂLENI,75668,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:22",997,944,0,3,50,436,383,0,3,50,421,15,1032,560,84,304,16,1,1,6,2,0,7
18,GALAŢI,"”ȘCOALA GIMNAZIALĂ NR. 1 BĂLENI”",231,BĂLENI,75668,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:29",912,875,0,2,35,419,382,0,2,35,406,13,999,580,67,289,24,0,2,13,1,0,10
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR.1 BUCEȘTI",330,IVEŞTI,76601,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:10:57",1728,1700,0,9,19,813,785,0,9,19,733,47,2000,1200,63,548,60,1,2,19,6,2,32
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 CHIRAFTEI",348,MĂSTĂCANI,76718,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:47",1068,1038,0,13,17,495,465,0,13,17,473,22,1152,657,69,286,62,5,2,14,12,1,22
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR.1 COASTA LUPEI",362,NICOREŞTI,76807,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:47:03",310,301,0,9,0,179,170,0,9,0,170,9,331,152,69,44,46,1,0,6,1,0,3
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 COMUNA POIANA,JUDETUL GALATI",380,POIANA,77587,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:25:37",1078,986,1,52,39,625,535,1,52,37,605,20,1091,466,76,463,27,4,0,19,1,1,14
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1 COROD",265,COROD,75953,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:49:56",1257,1234,1,11,11,646,623,1,11,11,622,24,1200,554,130,442,30,0,0,8,6,0,6
18,GALAŢI,"SCOALA GIMNAZIALA NR 1 GHE. POALELUNGI MASTACANI",346,MĂSTĂCANI,76718,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:44",1015,990,0,11,14,456,431,0,11,14,436,20,1122,666,21,276,87,5,4,17,5,2,19
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR.1 GHIDIGENI",310,GHIDIGENI,76406,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:05",1722,1712,0,6,4,852,842,0,6,4,826,26,1885,1033,431,346,25,1,0,14,7,0,2
18,GALAŢI,"ŞCOALA GIMNAZIALA NR.1 GOHOR",315,GOHOR,76497,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:23:16",1401,1216,0,103,82,927,787,0,103,37,846,32,1379,501,137,583,102,4,1,11,3,2,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 GOHOR",316,GOHOR,76497,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:10:47",234,197,0,14,23,180,144,0,14,22,174,6,303,123,24,125,12,3,0,6,0,0,4
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 MATCA - CORP C",342,MATCA,76692,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:57:10",1877,1872,0,4,1,976,971,0,4,1,941,35,2060,1084,110,775,31,3,1,12,3,1,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 MUNTENI",353,MUNTENI,75258,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:49:45",1737,1709,1,9,18,1109,1082,0,9,18,1059,50,1941,832,480,509,32,4,1,27,3,0,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 MUNTENI - GRĂDINIȚA MUNTENI",352,MUNTENI,75258,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:21:48",1327,1292,2,14,19,796,762,1,14,19,743,53,1400,604,129,524,41,2,1,38,3,3,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 NĂMOLOASA",358,NĂMOLOASA,76763,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:02:46",854,785,0,9,60,490,421,0,9,60,480,10,965,475,8,436,16,0,1,15,2,0,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 NĂMOLOASA (GRĂDINIȚA NR. 1)",357,NĂMOLOASA,76763,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:23:57",777,701,0,11,65,474,398,0,11,65,466,8,800,326,22,399,23,0,2,9,3,0,8
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 PECHEA",370,PECHEA,76969,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:57:25",1206,1203,0,3,0,516,513,0,3,0,504,12,1376,860,110,292,44,5,1,12,16,0,24
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1 SAT BEREŞTI - MERIA",235,BEREŞTI-MERIA,75356,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:00",405,392,0,5,8,236,223,0,5,8,229,6,436,200,92,122,9,1,0,3,2,0,0
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1 SAT SLIVNA",240,BEREŞTI-MERIA,75356,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:36:38",512,503,0,1,8,287,278,0,1,8,274,13,564,277,32,213,16,3,2,4,2,0,2
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1(ŞCOALA GENERALA DE 8 CLASETUDOR VLADIMIRESCU MOARĂ)",409,"TUDOR VLADIMIRESCU",77313,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:06:10",771,761,1,9,0,414,405,0,9,0,407,7,831,417,65,171,142,2,1,14,1,2,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 SLOBOZIA CONACHI",394,"SLOBOZIA CONACHI",77180,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:42",1349,1288,0,10,51,786,725,0,10,51,770,16,1486,700,187,495,34,14,3,17,4,1,15
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 STOICANI",301,FOLTEŞTI,76282,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:44",814,812,0,1,1,416,414,0,1,1,398,18,895,479,78,293,13,0,2,4,1,0,7
18,GALAŢI,"SCOALA GIMNAZIALĂ NR.1 SUHURLUI",404,SUHURLUI,77601,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:49:20",1144,1045,0,32,67,786,687,0,32,67,657,34,1217,526,264,307,56,3,2,4,2,1,18
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 TOFLEA",247,BRĂHĂŞEŞTI,75766,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:15",1652,1638,0,10,4,457,447,0,6,4,398,59,1800,1343,40,327,13,3,0,8,0,0,7
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 TOFLEA",248,BRĂHĂŞEŞTI,75766,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:23",1233,1223,0,7,3,319,309,0,7,3,277,42,1400,1081,30,234,4,1,1,4,1,0,2
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 TOFLEA",249,BRĂHĂŞEŞTI,75766,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:07",1555,1549,0,6,0,408,402,0,6,0,344,64,1600,1192,38,286,12,0,1,2,2,1,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 UMBRĂREȘTI",420,UMBRĂREŞTI,77402,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:16:49",1708,1700,0,2,6,804,796,0,2,6,772,32,1870,1066,265,435,29,0,1,26,5,0,11
