precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL VERDE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-voturi"
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",139,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:14",1134,1129,1,4,0,470,466,0,4,0,451,19,1200,730,106,35,88,14,23,120,5,12,48
24,IAŞI,"ŞCOALA PRIMARĂ ”COSTACHE NEGRI”",126,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:07",1777,1719,48,7,3,672,662,0,7,3,658,14,1900,1228,142,71,127,19,34,184,5,13,63
24,IAŞI,"ŞCOALA PRIMARĂ ”COSTACHE NEGRI”",127,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:38:27",1751,1727,16,8,0,306,298,0,8,0,296,10,1900,1594,73,33,75,4,11,67,3,3,27
24,IAŞI,"SCOALA PRIMARA COTU LUI IVAN",460,GOLĂIEŞTI,97090,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:41",305,300,0,4,1,185,180,0,4,1,173,12,400,215,103,9,44,0,5,8,4,0,0
24,IAŞI,"SCOALA PRIMARA COTU MORII",597,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:37:45",223,216,0,7,0,124,117,0,7,0,119,5,301,177,68,10,34,0,1,6,0,0,0
24,IAŞI,"SCOALA PRIMARA CUCUTENI",530,LEŢCANI,97679,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:53:03",388,388,0,0,0,194,194,0,0,0,180,14,400,206,109,19,16,0,13,23,0,0,0
24,IAŞI,"SCOALA PRIMARA CUZA- VODA",598,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:04:02",540,535,0,3,2,268,263,0,3,2,258,10,600,332,142,26,40,1,17,31,1,0,0
24,IAŞI,"SCOALA PRIMARA DADESTI",512,"ION NECULCE",95499,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:53:40",217,211,0,6,0,119,113,0,6,0,112,7,300,181,17,15,65,1,8,4,0,2,0
24,IAŞI,"ŞCOALA PRIMARĂ DELENI",371,CIORTEŞTI,96192,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:16:01",361,361,0,0,0,188,188,0,0,0,174,14,400,212,141,5,21,0,1,4,2,0,0
24,IAŞI,"ŞCOALA PRIMARA DOROSCANI",590,POPEŞTI,98435,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:11:23",444,432,0,1,11,254,242,0,1,11,238,16,500,246,81,74,66,0,9,4,2,1,1
24,IAŞI,"ŞCOALA PRIMARĂ ”GHEORGHE ASACHI”",30,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:00",924,917,0,7,0,306,306,0,0,0,306,0,1000,694,67,32,72,10,10,95,1,4,15
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",217,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:38:32",1114,1108,1,5,0,428,423,0,5,0,414,14,1200,772,81,62,69,11,29,100,6,7,49
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",220,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:28:20",1148,1145,0,3,0,452,449,0,3,0,429,23,1300,848,112,50,97,10,12,92,3,7,46
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",218,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:07",1070,1061,4,5,0,468,463,0,5,0,459,7,1200,731,79,39,97,17,20,135,9,14,49
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",216,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:03:44",1070,1062,1,7,0,417,410,0,7,0,409,8,1200,783,98,50,82,6,15,104,1,8,45
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",219,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:53",1210,1197,4,9,0,507,498,0,9,0,499,7,1300,794,129,57,62,14,17,149,6,4,61
24,IAŞI,"ŞCOALA PRIMARĂ GÎRBEŞTI",721,ŢIBANA,99673,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:19",971,969,0,2,0,334,332,0,2,0,311,23,1100,765,123,31,147,0,3,3,2,1,1
24,IAŞI,"ȘCOALA PRIMARA GIURGESTI",398,COSTEŞTI,100282,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:50",398,388,0,8,2,227,217,0,8,2,206,21,400,173,41,20,137,0,4,3,1,0,0
24,IAŞI,"ŞCOALA PRIMARA HEREŞTI",418,CRISTEŞTI,96637,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:39:23",581,518,0,59,4,376,313,0,59,4,357,19,600,224,292,14,42,0,4,4,1,0,0
24,IAŞI,"SCOALA PRIMARĂ HILIȚA",404,COSTULENI,96423,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:30:51",345,338,0,7,0,345,338,0,7,0,320,25,600,255,182,34,93,2,3,4,1,1,0
24,IAŞI,"ȘCOALA PRIMARĂ HLINCEA",378,CIUREA,96254,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:16:34",1230,1219,5,5,1,547,540,1,5,1,537,10,1300,753,120,41,117,19,26,164,9,12,29
24,IAŞI,"SCOALA PRIMARA HOISESTI",447,DUMEŞTI,96940,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:36:03",622,618,0,4,0,338,334,0,4,0,307,31,700,362,61,129,96,0,8,9,1,0,3
24,IAŞI,"ȘCOALA PRIMARĂ IAZU VECHI",692,ŞIPOTE,99370,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:49:30",263,258,0,5,0,157,152,0,5,0,150,7,300,143,35,9,99,1,3,1,2,0,0
24,IAŞI,"SCOALA PRIMARA IORCANI",696,TĂTĂRUŞI,99478,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:56",640,619,0,4,17,334,313,0,4,17,313,21,700,366,36,24,227,3,15,2,3,2,1
24,IAŞI,"ŞCOALA PRIMARĂ LUNGANI",779,VOINEŞTI,100219,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:17:53",500,493,0,6,1,295,288,0,6,1,279,16,500,204,64,24,169,0,10,11,1,0,0
24,IAŞI,"ȘCOALA PRIMARĂ MĂCĂREȘTI",606,PRISĂCANI,98603,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:19:57",1645,1639,0,6,0,8,2,0,6,0,8,0,1800,1792,2,1,4,0,0,0,0,1,0
24,IAŞI,"ȘCOALA PRIMARĂ MĂLĂEȘTI",480,GROPNIŢA,97321,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:47:12",343,339,0,4,0,219,219,0,0,0,203,16,400,181,46,18,122,0,10,4,1,1,1
24,IAŞI,"SCOALA PRIMARA MICLAUSENI",363,BUTEA,96110,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:45:51",365,346,0,11,8,185,166,0,11,8,166,19,400,215,35,24,91,0,10,2,1,2,1
24,IAŞI,"SCOALA PRIMARA MÎNZĂTEŞTI",746,UNGHENI,96003,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:19",864,856,0,8,0,385,377,0,8,0,364,21,900,515,99,72,81,5,35,64,3,0,5
24,IAŞI,"ŞCOALA PRIMARA ”NICOLAIE BUTESCU” OBRIJENI",592,POPEŞTI,98435,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:59",1652,1644,0,8,0,93,85,0,8,0,91,2,1800,1707,44,19,20,1,3,2,2,0,0
24,IAŞI,"ŞCOALA PRIMARA ”NICOLAIE BUTESCU” OBRIJENI",593,POPEŞTI,98435,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:47:51",1416,1404,0,9,3,79,67,0,9,3,76,3,1600,1521,39,14,18,1,1,1,1,1,0
24,IAŞI,"ŞCOALA PRIMARA NR.1 ”VASILE CONTA”",249,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:05:16",672,668,1,3,0,268,265,0,3,0,263,5,700,432,76,28,40,4,7,70,1,7,30
24,IAŞI,"ŞCOALA PRIMARA NR.1 ”VASILE CONTA”",251,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:40:42",1501,1494,1,6,0,527,521,0,6,0,514,13,1700,1173,81,58,131,19,17,147,9,14,38
24,IAŞI,"ŞCOALA PRIMARA NR.1 ”VASILE CONTA”",250,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:40:18",1069,1065,0,4,0,487,483,0,4,0,477,7,1200,713,105,48,109,6,16,127,12,5,49
24,IAŞI,"SCOALA PRIMARA NR.2 LUNCA CETAŢUII ( ZANEA)",384,CIUREA,96254,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:39",584,577,0,7,0,348,341,0,7,0,238,110,400,52,36,25,161,0,11,3,1,0,1
24,IAŞI,"ȘCOALA PRIMARĂ NR. 2 SLOBOZIA ( CORP CLĂDIRE NOU)",386,CIUREA,96254,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:29:20",357,345,0,10,2,209,197,0,10,2,183,14,400,203,52,15,95,3,5,9,1,1,2
24,IAŞI,"SCOALA PRIMARA NR.2 TODIRESTI",700,TODIREŞTI,99539,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:21:17",1074,1066,0,5,3,564,556,0,5,3,522,42,1200,636,341,33,63,1,26,54,3,1,0
24,IAŞI,"SCOALA PRIMARA PADURENI",472,GRAJDURI,97241,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:12:10",805,804,0,0,1,108,107,0,0,1,104,4,900,792,15,24,48,0,4,7,3,3,0
24,IAŞI,"SCOALA PRIMARA PADURENI",473,GRAJDURI,97241,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:57:58",615,610,0,1,4,117,112,0,1,4,114,3,700,583,23,16,39,3,4,22,4,2,1
24,IAŞI,"SCOALA PRIMARA PAUN",339,BÂRNOVA,95088,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:34:12",1189,1186,1,2,0,672,670,0,2,0,649,23,1297,625,290,59,108,29,33,105,6,5,14
24,IAŞI,"SCOALA PRIMARA PIETRARIA",340,BÂRNOVA,95088,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:47:57",1020,1016,1,2,1,617,613,1,2,1,594,22,1100,482,220,50,81,67,47,94,2,4,29
24,IAŞI,"SCOALA PRIMARĂ PISCU RUSULUI-SEDIUL NOU",427,DAGÂŢA,96717,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:01:38",191,184,0,4,3,191,184,0,4,3,176,15,400,209,98,11,58,0,8,1,0,0,0
24,IAŞI,"SCOALA PRIMARA POIANA",652,"SCHITU DUCA",98827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:05:15",353,337,0,4,12,183,167,0,4,12,173,10,400,217,72,19,44,0,0,38,0,0,0
24,IAŞI,"SCOALA PRIMARA POIANA CU CETATE",474,GRAJDURI,97241,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:08:40",170,170,0,0,0,61,61,0,0,0,55,6,200,139,10,8,21,2,1,7,5,0,1
24,IAŞI,"ŞCOALA PRIMARĂ POIANA DE SUS",722,ŢIBANA,99673,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:42:24",425,423,0,2,0,151,149,0,2,0,145,6,500,349,57,13,60,0,2,12,1,0,0
24,IAŞI,"ȘCOALA PRIMARĂ POIANA MĂRULUI",366,CEPLENIŢA,96147,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:07",778,775,0,3,0,337,334,0,3,0,307,30,900,563,174,29,75,1,12,12,2,2,0
24,IAŞI,"SCOALA PRIMARA PRIGORENI",515,"ION NECULCE",95499,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:23:58",531,520,0,2,9,274,263,0,2,9,260,14,600,326,34,34,161,6,14,8,2,0,1
24,IAŞI,"ŞCOALA PRIMARĂ REDIU",647,SCÂNTEIA,98916,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:16:16",174,167,0,7,0,79,72,0,7,0,74,5,200,121,16,11,28,0,3,10,5,1,0
24,IAŞI,"ȘCOALA PRIMARĂ ROȘCANI, NR. 1",630,ROŞCANI,100344,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:52:39",561,554,0,6,1,316,309,0,6,1,289,27,600,284,105,37,131,2,12,1,1,0,0
24,IAŞI,"ŞCOALA PRIMARĂ ROTĂRIA",372,CIORTEŞTI,96192,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:37:44",305,305,0,0,0,165,165,0,0,0,147,18,346,181,133,3,4,1,2,2,2,0,0
24,IAŞI,"ȘCOALA PRIMARĂ RUSENII VECHI",505,HOLBOCA,95159,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:45",547,542,0,5,0,210,205,0,5,0,198,12,600,390,96,32,23,1,19,16,0,6,5
24,IAŞI,"ŞCOALA PRIMARĂ SÂNGERI",482,GROPNIŢA,97321,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:10:52",332,325,0,7,0,180,173,0,7,0,163,17,400,220,30,15,105,1,6,6,0,0,0
24,IAŞI,"ȘCOALA PRIMARĂ - SAT PODIȘU",334,BĂLŢAŢI,95792,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:36:20",513,497,0,4,12,265,249,0,4,12,248,17,600,335,65,23,96,0,22,30,8,4,0
24,IAŞI,"SCOALA PRIMARA SCHITU DUCA",649,"SCHITU DUCA",98827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:22:32",476,465,0,3,8,286,275,0,3,8,257,1,500,214,155,22,33,3,9,35,0,0,0
24,IAŞI,"ŞCOALA PRIMARĂ SCHITU-STAVNIC",780,VOINEŞTI,100219,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:28",472,471,0,1,0,270,269,0,1,0,250,20,500,230,85,21,131,0,3,6,3,0,1
24,IAŞI,"SCOALA PRIMARA SLOBOZIA",655,"SCHITU DUCA",98827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:49:52",364,361,0,3,0,194,191,0,3,0,178,16,400,206,122,10,34,1,0,8,2,1,0
24,IAŞI,"SCOALA PRIMARA STEJARII",739,ŢIGĂNAŞI,99879,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:46:26",255,251,0,4,0,133,129,0,4,0,118,15,300,167,17,13,78,2,2,6,0,0,0
24,IAŞI,"ȘCOALA PRIMARĂ STROIEȘTI",703,TODIREŞTI,99539,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:22:30",307,302,0,5,0,152,147,0,5,0,143,9,400,248,91,14,24,0,2,12,0,0,0
24,IAŞI,"ȘCOALA PRIMARĂ TANSA",350,BELCEŞTI,95872,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:16",787,778,2,7,0,356,349,0,7,0,321,35,900,544,77,44,163,1,14,20,1,0,1
24,IAŞI,"SCOALA PRIMARA TIPILESTI",600,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:54:11",299,285,0,6,8,182,168,0,6,8,168,9,400,223,50,20,75,0,8,15,0,0,0
24,IAŞI,"SCOALA PRIMARA TODIREL",341,BÂRNOVA,95088,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:02:27",467,462,0,5,0,300,295,0,5,0,273,25,500,202,156,11,51,8,33,10,4,0,0
24,IAŞI,"ŞCOALA PRIMARĂ TUFEŞTII DE SUS",648,SCÂNTEIA,98916,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:03",192,185,0,6,1,102,95,0,6,1,91,11,236,134,39,5,26,0,2,9,10,0,0
24,IAŞI,"SCOALA PRIMARA UNGHENI",747,UNGHENI,96003,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:12:36",519,513,1,5,0,268,262,1,5,0,221,41,600,338,97,65,38,1,13,1,1,3,2
24,IAŞI,"ŞCOALA PRIMARĂ VADU VEJEI",725,ŢIBANA,99673,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:27",298,293,0,5,0,125,120,0,5,0,114,11,300,175,33,6,71,0,1,2,1,0,0
24,IAŞI,"SCOALA PRIMARA VALEA SATULUI",476,GRAJDURI,97241,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:19:59",1366,1366,0,0,0,177,177,0,0,0,165,12,1500,1323,39,32,68,2,7,8,7,1,1
24,IAŞI,"SCOALA PRIMARA VALEA SATULUI",475,GRAJDURI,97241,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:16:42",1139,1139,0,0,0,70,70,0,0,0,66,4,1300,1230,6,12,33,1,5,3,4,1,1
24,IAŞI,"SCOALA PRIMARA VILCELELE",775,VLĂDENI,100148,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:06:01",328,325,0,3,0,167,164,0,3,0,151,16,400,233,58,15,69,0,3,4,1,0,1
24,IAŞI,"SCOALA PRIMARA VISAN",342,BÂRNOVA,95088,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:57:40",1480,1449,13,18,0,766,748,0,18,0,739,19,1608,842,161,48,144,25,75,216,8,6,56
24,IAŞI,"ȘCOALA PRIMARĂ VIȘAN",343,BÂRNOVA,95088,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:54:46",1042,1020,4,18,0,506,487,1,18,0,497,9,1096,590,116,34,104,20,49,134,3,11,26
24,IAŞI,"ȘCOALA PRIMARĂ VLĂDNICUȚ",762,VÂNĂTORI,100086,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:27:58",119,115,0,4,0,71,67,0,4,0,60,11,200,129,9,5,46,0,0,0,0,0,0
24,IAŞI,"ŞCOALA PRIMARĂ VLADOMIRA",715,TRIFEŞTI,99600,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:08:41",196,194,0,1,1,116,114,0,1,1,110,6,200,84,81,6,18,1,3,1,0,0,0
24,IAŞI,"SCOALA PRIMARA VOLINTIRESTI",320,"ALEXANDRU I. CUZA",95612,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:11:08",591,588,0,3,0,332,329,0,3,0,317,15,700,368,157,24,87,1,38,8,1,1,0
24,IAŞI,"SCOALA PRIMARA-VOROVESTI",559,MIROSLAVA,97919,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:21:10",1485,1468,4,13,0,748,735,0,13,0,726,21,1602,852,226,88,79,20,23,248,5,8,29
24,IAŞI,"ȘCOALA PRIMARĂ ZABOLOTENI",716,TRIFEŞTI,99600,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:23:33",617,610,0,6,1,422,415,0,6,1,402,20,700,278,276,71,32,13,9,0,1,0,0
24,IAŞI,"SCOALA PRIMARĂ ZECE PRAJINI",429,DAGÂŢA,96717,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:33",389,384,0,5,0,191,186,0,5,0,170,21,400,209,129,17,15,0,7,1,0,1,0
24,IAŞI,"SCOALA PROFESIONALA CRISTEŞTI",416,CRISTEŞTI,96637,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:30:29",1271,1254,0,9,8,780,763,0,9,8,745,35,1400,620,568,38,104,2,22,5,4,1,1
24,IAŞI,"SCOALA PROFESIONALA CRISTEŞTI",417,CRISTEŞTI,96637,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:43",1113,1101,0,2,10,639,627,0,2,10,560,17,1200,623,419,41,68,2,17,11,0,0,2
24,IAŞI,"ȘCOALA PROFESIONALA DAGÎȚA - CORP NOU",423,DAGÂŢA,96717,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:52:10",1326,1301,0,3,22,715,690,0,3,22,640,28,1500,832,453,38,149,0,0,0,0,0,0
24,IAŞI,"ȘCOALA PROFESIONALĂ GROPNIȚA",477,GROPNIŢA,97321,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:59:05",328,317,0,3,8,198,187,0,3,8,184,14,400,202,70,14,87,1,5,6,1,0,0
24,IAŞI,"ȘCOALA PROFESIONALĂ SPECIALĂ ” TRINITAS” -SALA DE FESTIVITĂȚI",314,"ORAŞ TÂRGU FRUMOS",95471,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:15:37",1564,1554,1,6,3,774,765,0,6,3,733,41,1600,826,234,79,300,10,36,53,7,2,12
24,IAŞI,"ŞCOALA PROFESIONALÃ „ŞTEFAN CEL MARE”",405,COTNARI,96478,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:54:34",1426,1422,0,4,0,656,652,0,4,0,623,33,1600,944,194,82,276,7,14,34,3,4,9
24,IAŞI,"SCOALA RUSI",346,BELCEŞTI,95872,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:53:52",1277,1266,0,11,0,582,571,0,11,0,524,35,1400,833,228,37,198,0,17,39,3,2,0
24,IAŞI,"ŞCOALA SĂCĂREŞTI",422,CUCUTENI,96664,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:10:14",242,210,0,25,7,165,133,0,25,7,157,8,300,135,22,8,118,0,6,1,1,1,0
24,IAŞI,"ŞCOALA SATU – NOU",349,BELCEŞTI,95872,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:45",1579,1572,0,7,0,638,631,0,7,0,593,45,1700,1062,151,43,306,1,20,57,7,5,3
24,IAŞI,"ȘCOALA SCOBÂLȚENI",309,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:18:32",1017,1011,0,4,2,456,450,0,4,2,430,26,1100,644,275,29,98,0,13,8,4,2,1
24,IAŞI,"SCOALA SODOMENI",290,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:29:30",892,885,0,7,0,408,401,0,7,0,385,23,1000,592,126,34,107,7,20,14,5,69,3
24,IAŞI,"SCOALA SPECIALA",275,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:52:23",1580,1567,3,5,5,641,631,0,5,5,613,28,1700,1059,193,58,258,7,36,22,4,28,7
24,IAŞI,"ŞCOALA STÂNCA",769,VICTORIA,100004,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:48:30",457,441,0,6,10,233,217,0,6,10,210,23,500,267,132,31,36,0,6,4,0,1,0
24,IAŞI,"ŞCOALA STÂNCA",396,COMARNA,96370,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:08:38",204,191,0,10,3,131,118,0,10,3,121,10,200,69,29,12,39,0,11,25,0,2,3
24,IAŞI,"SCOALA ULMI",351,BELCEŞTI,95872,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:08",493,490,0,3,0,306,303,0,3,0,283,23,500,194,49,14,209,1,5,4,1,0,0
24,IAŞI,"SCOALA VALEA RACULUI",411,COTNARI,96478,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:31:09",256,253,0,3,0,113,110,0,3,0,99,14,300,187,25,28,37,0,2,5,2,0,0
24,IAŞI,"ŞCOALA VASCANI",636,RUGINOASA,98774,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:16",396,390,0,5,1,226,220,0,5,1,213,13,400,174,96,22,76,0,2,12,2,3,0
24,IAŞI,"SCOALA ZBERENI",412,COTNARI,96478,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:10:58",603,601,0,2,0,246,244,0,2,0,227,19,700,454,65,34,96,0,12,13,4,3,0
24,IAŞI,"SCOLA GIMNAZIALA”ION HAULICA”IPATELE",517,IPATELE,97553,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:04",500,492,0,0,8,275,267,0,0,8,254,21,600,325,58,25,156,1,5,8,0,0,1
24,IAŞI,"SCOLA GIMNAZIALA PERIENI",610,PROBOTA,98649,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:00:56",1194,1188,1,0,5,636,631,0,0,5,578,58,1297,661,329,63,122,2,10,47,3,1,1
24,IAŞI,"SCOLA GIMNAZIALA”PETRU ANGHEL”PROBOTA",608,PROBOTA,98649,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:39:50",990,987,1,0,2,456,454,0,0,2,432,24,1100,644,271,93,24,0,17,24,3,0,0
24,IAŞI,"SEDIUL PRIMĂRIEI",478,GROPNIŢA,97321,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:42:39",524,512,0,9,3,314,302,0,9,3,271,28,600,301,54,27,152,1,15,19,0,1,2
24,IAŞI,"SEDIUL PRIMARIEI COMUNEI BUTEA",361,BUTEA,96110,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:28:16",1585,1545,1,3,36,609,570,0,3,36,566,43,1800,1191,113,38,331,19,11,37,3,5,9
24,IAŞI,"SEDIUL SC.D.D.PATRASCANU",708,TOMEŞTI,95293,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:56",1575,1574,1,0,0,633,633,0,0,0,617,16,1700,1067,247,91,120,7,28,88,5,12,19
24,IAŞI,"SEDIUL SC.D.D.PATRASCANU",707,TOMEŞTI,95293,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:05:06",1568,1563,2,2,1,652,649,0,2,1,630,22,1700,1048,254,100,102,9,51,91,3,8,12
24,IAŞI,"SEDIUL SC.D.D.PATRASCANU",705,TOMEŞTI,95293,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:38:23",1598,1595,0,3,0,680,677,0,3,0,658,22,1595,915,268,92,112,14,41,87,14,16,14
24,IAŞI,"SEDIUL SC.D.D.PATRASCANU",706,TOMEŞTI,95293,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:36:09",1421,1418,0,3,0,540,537,0,3,0,511,26,1600,1062,219,79,93,8,36,61,3,4,8
