county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-1","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","UNIUNEA CREȘTIN DEMOCRATĂ DIN ROMÂNIA-voturi","UNIUNEA CREȘTIN DEMOCRATĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA CREȘTIN DEMOCRATĂ DIN ROMÂNIA-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-1","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-2","PUNGILĂ IACOB-voturi","PUNGILĂ IACOB-mandate-faza-1","PUNGILĂ IACOB-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","HEIM CRISTIAN-ELVIS-voturi","HEIM CRISTIAN-ELVIS-mandate-faza-1","HEIM CRISTIAN-ELVIS-mandate-faza-2","UNIUNEA SÂRBILOR DIN ROMÂNIA-voturi","UNIUNEA SÂRBILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA SÂRBILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA SÂRBILOR DIN ROMÂNIA-mandate-g8","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","CRÎŞMARIU GHEORGHE-voturi","CRÎŞMARIU GHEORGHE-mandate-faza-1","CRÎŞMARIU GHEORGHE-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","LIUBA PETRU-OVIDIU-voturi","LIUBA PETRU-OVIDIU-mandate-faza-1","LIUBA PETRU-OVIDIU-mandate-faza-2","UNIUNEA CROAȚILOR DIN ROMÂNIA-voturi","UNIUNEA CROAȚILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA CROAȚILOR DIN ROMÂNIA-mandate-faza-2","FORȚA DREPTEI-mandate-g8","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-g8","FORUMUL CEHILOR DIN ROMÂNIA-voturi","FORUMUL CEHILOR DIN ROMÂNIA-mandate-faza-1","FORUMUL CEHILOR DIN ROMÂNIA-mandate-faza-2","RADU PAVEL-LUCIAN-voturi","RADU PAVEL-LUCIAN-mandate-faza-1","RADU PAVEL-LUCIAN-mandate-faza-2","FORUMUL CEHILOR DIN ROMÂNIA-mandate-g8","SPOREA ILIE-voturi","SPOREA ILIE-mandate-faza-1","SPOREA ILIE-mandate-faza-2","PARTIDUL SOLIDARITĂȚII SOCIALE-voturi","PARTIDUL SOLIDARITĂȚII SOCIALE-mandate-faza-1","PARTIDUL SOLIDARITĂȚII SOCIALE-mandate-faza-2","PARTIDUL SOCIALIST ROMÂN-voturi","PARTIDUL SOCIALIST ROMÂN-mandate-faza-1","PARTIDUL SOCIALIST ROMÂN-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-mandate-g8","PARTIDUL MIȘCAREA POPULARĂ-mandate-g9","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PLEŞA TRAIAN-ADRIAN-voturi","PLEŞA TRAIAN-ADRIAN-mandate-faza-1","PLEŞA TRAIAN-ADRIAN-mandate-faza-2","ROGIN TUDOR-BOGDAN-voturi","ROGIN TUDOR-BOGDAN-mandate-faza-1","ROGIN TUDOR-BOGDAN-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-2","AMARIEI VASILE-voturi","AMARIEI VASILE-mandate-faza-1","AMARIEI VASILE-mandate-faza-2","ŢUGUI GHEORGHE-voturi","ŢUGUI GHEORGHE-mandate-faza-1","ŢUGUI GHEORGHE-mandate-faza-2","ŢIŢIRIGĂ DĂNUŢ-CRISTIAN-voturi","ŢIŢIRIGĂ DĂNUŢ-CRISTIAN-mandate-faza-1","ŢIŢIRIGĂ DĂNUŢ-CRISTIAN-mandate-faza-2","ARTENIE ADRIAN-voturi","ARTENIE ADRIAN-mandate-faza-1","ARTENIE ADRIAN-mandate-faza-2","BUTAN SEBASTIAN-DANIEL-voturi","BUTAN SEBASTIAN-DANIEL-mandate-faza-1","BUTAN SEBASTIAN-DANIEL-mandate-faza-2","TAMAŞ GHEORGHE-voturi","TAMAŞ GHEORGHE-mandate-faza-1","TAMAŞ GHEORGHE-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","POPA ANTONIE-voturi","POPA ANTONIE-mandate-faza-1","POPA ANTONIE-mandate-faza-2","GALBEN NICOLAE-DAN-voturi","GALBEN NICOLAE-DAN-mandate-faza-1","GALBEN NICOLAE-DAN-mandate-faza-2","PĂTRAŞCU ROMEO-ALEXANDRU-voturi","PĂTRAŞCU ROMEO-ALEXANDRU-mandate-faza-1","PĂTRAŞCU ROMEO-ALEXANDRU-mandate-faza-2","VĂSINCA ANA-voturi","VĂSINCA ANA-mandate-faza-1","VĂSINCA ANA-mandate-faza-2","VIOR DUMITRU-voturi","VIOR DUMITRU-mandate-faza-1","VIOR DUMITRU-mandate-faza-2"
11,CARAŞ-SEVERIN,SOCOL,54109,1,FINAL,UAT,CL,CL_CE,"2024-06-13 09:10:06",1568,1453,6,53,56,1070,961,0,53,56,1011,43,1861,807,50,70,80,91,113,1,0,390,4,0,71,0,1,0,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1,0,0,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"ŞOPOTU NOU",54163,1,FINAL,UAT,CL,CL_CE,"2024-06-12 12:44:57",918,826,1,57,34,700,609,0,57,34,669,31,907,207,33,46,53,71,257,3,0,150,2,0,24,0,0,0,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,TÂRNOVA,54350,2,FINAL,UAT,CL,CL_CE,"2024-06-11 16:49:21",1533,1379,3,113,38,1028,877,0,113,38,998,30,1519,491,49,69,79,87,397,4,0,287,3,0,0,0,0,0,0,0,232,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,TEREGOVA,54270,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:09:27",3356,3111,2,70,173,2289,2045,1,70,173,2221,68,3436,1147,111,155,177,170,550,3,0,1297,7,1,220,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"TICVANIU MARE",54305,1,FINAL,UAT,CL,CL_CE,"2024-06-10 22:46:06",1604,1521,0,51,32,876,793,0,51,32,797,79,1658,782,39,55,63,60,84,1,0,235,3,1,67,1,0,0,0,0,39,0,1,0,0,0,52,0,1,27,0,0,0,0,0,21,0,0,47,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,TOPLEŢ,54387,2,FINAL,UAT,CL,CL_CE,"2024-06-11 04:43:32",2156,2103,1,41,11,1174,1122,0,41,11,1124,50,2318,1144,56,78,89,97,195,2,0,470,4,1,101,1,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,18,0,0
11,CARAŞ-SEVERIN,"TURNU RUIENI",54412,2,FINAL,UAT,CL,CL_CE,"2024-06-20 14:33:38",2888,2785,6,74,23,1992,1893,2,74,23,1941,51,3071,1079,97,135,155,143,718,5,0,702,4,1,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,VĂLIUG,54485,1,FINAL,UAT,CL,CL_CE,"2024-06-12 18:37:05",709,668,4,23,14,482,443,2,23,14,478,4,714,232,23,33,38,53,264,4,1,61,1,0,51,0,1,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,VĂRĂDIA,54500,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:55:13",1253,1111,1,113,28,842,701,0,113,28,800,37,1224,387,40,56,64,86,351,4,0,379,4,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,VERMEŞ,54537,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:44:29",1309,1211,0,53,45,973,875,0,53,45,946,27,1331,358,47,66,75,105,445,4,0,501,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,VRANI,54573,2,FINAL,UAT,CL,CL_CE,"2024-06-14 10:50:13",863,802,2,20,39,562,503,0,20,39,536,26,886,324,26,37,42,55,157,2,1,195,3,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,ZĂVOI,54617,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:06:39",3396,3305,10,48,33,1968,1884,3,48,33,1907,61,3640,1669,95,133,152,146,1190,8,0,547,3,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"ZORLENŢU MARE",54699,2,FINAL,UAT,CL,CL_CE,"2024-06-11 13:31:51",1307,769,0,433,105,1142,609,0,433,100,1116,26,1420,278,55,78,89,124,419,3,0,697,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
