county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","ALIANȚA USR - SENS-voturi","ALIANȚA USR - SENS-mandate-faza-1","ALIANȚA USR - SENS-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","SEGĂRCEANU CRISTI-DANIEL-voturi","SEGĂRCEANU CRISTI-DANIEL-mandate-faza-1","SEGĂRCEANU CRISTI-DANIEL-mandate-faza-2","IOANA ROBERT-CRISTIAN-voturi","IOANA ROBERT-CRISTIAN-mandate-faza-1","IOANA ROBERT-CRISTIAN-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL OAMENILOR CREDINCIOȘI-voturi","PARTIDUL OAMENILOR CREDINCIOȘI-mandate-faza-1","PARTIDUL OAMENILOR CREDINCIOȘI-mandate-faza-2","VANCEA ILEANA-CRISTINA-voturi","VANCEA ILEANA-CRISTINA-mandate-faza-1","VANCEA ILEANA-CRISTINA-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","POPA ION-ANDREIŢĂ-voturi","POPA ION-ANDREIŢĂ-mandate-faza-1","POPA ION-ANDREIŢĂ-mandate-faza-2","PARTIDUL LIGA ACȚIUNII NAȚIONALE-voturi","PARTIDUL LIGA ACȚIUNII NAȚIONALE-mandate-faza-1","PARTIDUL LIGA ACȚIUNII NAȚIONALE-mandate-faza-2","BLOCUL SUVERANIST ROMÂN-voturi","BLOCUL SUVERANIST ROMÂN-mandate-faza-1","BLOCUL SUVERANIST ROMÂN-mandate-faza-2","MÎRLOI GABRIEL-voturi","MÎRLOI GABRIEL-mandate-faza-1","MÎRLOI GABRIEL-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","POPESCU LILIANA-voturi","POPESCU LILIANA-mandate-faza-1","POPESCU LILIANA-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL OLTENILOR-voturi","PARTIDUL OLTENILOR-mandate-faza-1","PARTIDUL OLTENILOR-mandate-faza-2","CIMPOERU EMILIAN-voturi","CIMPOERU EMILIAN-mandate-faza-1","CIMPOERU EMILIAN-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","PARTIDUL OAMENILOR TINERI-voturi","PARTIDUL OAMENILOR TINERI-mandate-faza-1","PARTIDUL OAMENILOR TINERI-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","DAN AURELIAN-LEONARD-voturi","DAN AURELIAN-LEONARD-mandate-faza-1","DAN AURELIAN-LEONARD-mandate-faza-2","BIŢĂ LAURENŢIU-FLORIN-voturi","BIŢĂ LAURENŢIU-FLORIN-mandate-faza-1","BIŢĂ LAURENŢIU-FLORIN-mandate-faza-2","PARTIDUL SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE-voturi","PARTIDUL SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE-mandate-faza-1","PARTIDUL SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE-mandate-faza-2","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-1","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-2","POPA MIHAI-OVIDIU-voturi","POPA MIHAI-OVIDIU-mandate-faza-1","POPA MIHAI-OVIDIU-mandate-faza-2","GHIMPĂU ŞTEFAN-voturi","GHIMPĂU ŞTEFAN-mandate-faza-1","GHIMPĂU ŞTEFAN-mandate-faza-2","RADU MARIN-voturi","RADU MARIN-mandate-faza-1","RADU MARIN-mandate-faza-2","STANCIU CRISTINA-NICOLETA-voturi","STANCIU CRISTINA-NICOLETA-mandate-faza-1","STANCIU CRISTINA-NICOLETA-mandate-faza-2"
17,DOLJ,MELINEŞTI,73102,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:42:08",3160,3008,2,97,53,2131,1980,1,97,53,2034,97,3357,1226,101,142,162,156,754,4,1,895,5,1,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,MISCHII,73246,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:08:23",1755,1426,1,204,124,1429,1100,1,204,124,1389,40,1651,222,69,97,111,126,788,6,0,476,3,1,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,MOŢĂŢEI,73335,2,FINAL,UAT,CL,CL_CE,"2024-06-27 14:12:08",5488,5363,3,40,82,2989,2870,2,40,77,2846,143,5991,3002,142,199,227,178,244,1,0,1874,10,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"MUNICIPIUL BĂILEŞTI",70316,1,FINAL,UAT,CL,CL_CE,"2024-06-10 18:02:02",14721,14582,12,106,21,5845,5717,1,106,21,5553,292,16195,10350,277,388,444,310,1564,5,0,3253,10,0,465,1,1,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"MUNICIPIUL CALAFAT",70352,2,FINAL,UAT,CL,CL_CE,"2024-06-27 13:38:46",14118,13945,17,115,41,7346,7188,2,115,41,7066,277,15426,8056,353,494,565,400,2640,6,1,3570,8,1,603,1,0,0,0,0,0,0,0,0,0,0,180,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"MUNICIPIUL CRAIOVA",69900,1,FINAL,UAT,CL,CL_CE,"2024-06-11 19:17:56",238446,235500,823,1545,578,94236,92125,15,1545,551,91264,2972,265155,170919,4563,6388,7301,2964,11781,3,1,40510,13,1,14988,5,0,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501,0,0,0,0,0,377,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,729,0,0,0,0,0,585,0,0,1059,0,0,12766,4,0,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,MURGAŞI,73371,2,FINAL,UAT,CL,CL_CE,"2024-06-12 19:15:52",2020,1862,3,88,67,1387,1232,0,88,67,1359,28,2116,729,67,95,108,123,221,1,1,1029,8,0,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,NEGOI,73460,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:47:04",1734,1625,0,35,74,852,743,0,35,74,811,41,1856,1004,40,56,64,73,277,3,1,405,5,0,129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"ORAŞ BECHET",70879,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:03:35",3433,3301,0,57,75,1669,1537,0,57,75,1598,55,3645,1945,79,111,127,120,488,4,0,922,7,1,0,0,0,0,0,0,0,0,0,0,0,0,155,1,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"ORAŞ DĂBULENI",72007,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:03:07",9530,9355,1,56,118,6171,5997,0,56,118,5878,254,10394,4262,293,411,470,307,3323,10,1,1908,6,0,287,0,0,0,0,0,0,0,0,0,0,0,229,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"ORAŞ FILIAŞI",70414,1,FINAL,UAT,CL,CL_CE,"2024-06-10 18:14:51",14499,14375,8,68,48,7787,7668,3,68,48,7434,307,15955,8205,371,520,594,407,2188,5,0,4095,10,0,646,1,1,0,0,0,0,0,0,0,0,0,365,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"ORAŞ ŞEGARCEA",70502,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:42:11",6270,6192,5,58,15,3730,3657,0,58,15,3539,179,6841,3111,176,247,283,218,2006,9,0,1273,5,1,152,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,ORODEL,73503,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:15:13",1932,1871,0,37,24,1348,1287,0,37,24,1262,86,2112,754,63,88,100,114,342,3,0,497,4,0,423,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,OSTROVENI,73567,2,FINAL,UAT,CL,CL_CE,"2024-06-13 15:17:10",3850,3682,2,109,57,2194,2028,0,109,57,1983,211,4114,1920,99,138,158,149,506,3,1,1206,8,0,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,PERIŞOR,73594,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:27:36",1453,1296,2,89,66,1084,927,2,89,66,1043,41,1479,395,52,73,83,94,504,5,0,539,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,PIELEŞTI,73629,2,FINAL,UAT,CL,CL_CE,"2024-06-12 19:27:01",4043,3822,29,162,30,2660,2468,0,162,30,2546,114,4189,1529,127,178,203,174,642,3,1,873,5,0,201,1,0,0,0,0,0,0,0,30,0,0,292,1,1,256,1,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"PISCU VECHI",73665,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:04:50",2127,2003,0,31,93,1302,1178,0,31,93,1262,40,2300,998,63,88,100,114,95,0,1,1167,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,PLENIŢA,73709,4,FINAL,UAT,CL,CL_CE,"2024-06-15 17:55:34",3560,3426,0,32,102,2166,2032,0,32,102,2026,140,3849,1683,101,141,162,144,566,3,1,816,5,1,77,0,0,0,0,0,0,0,0,0,0,0,175,1,0,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,150,1,0,0,0,0,0,0,0,0,0,0
17,DOLJ,PLEŞOI,74931,2,FINAL,UAT,CL,CL_CE,"2024-06-13 09:49:59",1120,953,0,134,33,863,696,0,134,33,829,34,1027,164,41,58,66,92,327,3,1,502,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,PODARI,70110,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:34:56",5703,5653,3,21,26,2965,2918,0,21,26,2858,107,6222,3257,142,200,228,190,192,1,0,2384,12,1,282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"POIANA MARE",73736,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:31:43",8380,8249,10,41,80,4750,4629,0,41,80,4525,225,9122,4372,226,316,362,301,1489,4,1,2653,8,1,383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
