precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CIOBOTARU DRAGOŞ-FĂNICĂ-PARTIDUL NAȚIONAL LIBERAL-voturi","HALICI NICUŞOR-PARTIDUL SOCIAL DEMOCRAT-voturi","BADIU GEORGEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ŞTEFAN ION-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMAN VICTOR-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","VASILIU CARMEN-PARTIDUL S.O.S. ROMÂNIA-voturi"
41,VRANCEA,"SCOALA NR.2",217,MOVILIŢA,176793,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:27",623,615,0,2,6,329,321,0,2,6,312,17,687,358,66,131,28,70,6,11
41,VRANCEA,"ŞCOALA PĂDURENI",84,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:47:44",413,401,0,10,2,203,191,0,10,2,197,6,440,237,84,66,20,9,14,4
41,VRANCEA,"ȘCOALA PRIMARĂ ALEXANDRU VLAHUȚĂ DRAGOSLOVENI",154,DUMBRĂVENI,175938,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:00",917,885,1,19,12,546,514,1,19,12,518,28,980,434,258,182,33,22,4,19
41,VRANCEA,"ŞCOALA PRIMARĂ BALTA RAŢEI",325,VÂNĂTORI,178607,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:30",254,243,0,11,0,114,103,0,11,0,109,5,269,155,24,35,15,17,2,16
41,VRANCEA,"ȘCOALA PRIMARĂ BICEȘTII DE JOS",156,DUMITREŞTI,175983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:27:28",555,537,0,7,11,350,332,0,7,11,277,55,589,257,40,207,18,4,2,6
41,VRANCEA,"ȘCOALA PRIMARĂ BICEȘTII DE SUS",157,DUMITREŞTI,175983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:23:27",570,534,0,16,20,447,411,0,16,20,402,29,609,178,125,215,49,7,0,6
41,VRANCEA,"SCOALA PRIMARA BOSTANESTI",241,PĂUNEŞTI,177236,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:57",880,874,0,6,0,402,396,0,6,0,373,29,971,569,153,74,39,32,69,6
41,VRANCEA,"SCOALA PRIMARA BUDA",144,CORBIŢA,175787,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:31:58",389,384,0,5,0,259,254,0,5,0,254,5,423,164,159,81,10,1,1,2
41,VRANCEA,"SCOALĂ PRIMARA BURCIOAIA",71,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:10:03",438,434,0,3,1,169,165,0,3,1,158,11,480,311,41,62,23,5,15,12
41,VRANCEA,"ȘCOALA PRIMARĂ CĂIATA",275,SIHLEA,177600,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:49",611,598,0,8,5,291,278,0,8,5,273,18,663,372,132,85,32,5,1,18
41,VRANCEA,"ŞCOALA PRIMARĂ CĂLIMĂNEŞTI",82,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:16:26",466,460,0,6,0,244,238,0,6,0,227,17,504,260,27,99,65,14,13,9
41,VRANCEA,"ȘCOALA PRIMARĂ CĂTĂUȚI",133,CHIOJDENI,175509,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:44:04",256,236,0,11,9,165,145,0,11,9,153,12,258,93,77,71,4,1,0,0
41,VRANCEA,"ȘCOALA PRIMARĂ CERBU",201,JITIA,176551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:28",182,173,0,4,5,125,116,0,4,5,121,4,198,73,23,81,9,6,0,2
41,VRANCEA,"SCOALA PRIMARA CÎMPURI",124,CÂMPURI,175670,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:41",777,746,1,4,26,487,457,1,4,25,453,34,859,372,202,192,38,5,9,7
41,VRANCEA,"ŞCOALA PRIMARĂ CORNETU SALA A",280,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:25:35",561,551,0,9,1,414,404,0,9,1,393,21,607,193,297,84,7,3,0,2
41,VRANCEA,"ŞCOALA PRIMARĂ CORNETU SALA B",281,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:47",608,602,0,6,0,426,420,0,6,0,400,26,662,236,302,84,11,1,0,2
41,VRANCEA,"ȘCOALA PRIMARĂ COSTIȘA",297,TĂNĂSOAIA,177879,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:56",186,154,0,13,19,142,111,0,13,18,137,5,193,51,4,29,18,81,2,3
41,VRANCEA,"SCOALA PRIMARA COTESTI",148,COTEŞTI,175885,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:42:36",466,453,0,8,5,268,255,0,8,5,259,9,497,229,21,78,21,130,2,7
41,VRANCEA,"ȘCOALA PRIMARĂ DEALU LUNG",186,"GURA CALIŢEI",176338,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:04:07",310,299,0,6,5,201,190,0,6,5,190,11,335,134,123,50,10,4,3,0
41,VRANCEA,"SCOALA PRIMARA DIOCHETI-REDIU",219,MOVILIŢA,176793,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:06",561,550,0,9,2,302,291,0,9,2,261,41,611,309,34,88,31,83,4,21
41,VRANCEA,"ȘCOALA PRIMARĂ DUMITREȘTII DE SUS",158,DUMITREŞTI,175983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:03:47",215,206,0,6,3,158,149,0,6,3,150,8,231,73,27,107,7,7,2,0
41,VRANCEA,"ȘCOALA PRIMARĂ DUMITREȘTII - FAȚĂ",159,DUMITREŞTI,175983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:44:32",172,156,0,9,7,124,108,0,9,7,115,9,171,47,21,82,8,3,0,1
41,VRANCEA,"SCOALA PRIMARA FETESTI",126,CÂMPURI,175670,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:39:20",738,719,1,7,11,353,335,0,7,11,319,34,804,451,102,179,15,5,4,14
41,VRANCEA,"SCOALA PRIMARA FRECATEI",220,MOVILIŢA,176793,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:23:09",411,403,0,8,0,178,170,0,8,0,160,18,449,271,36,67,13,34,2,8
41,VRANCEA,"ȘCOALA PRIMARĂ GĂLOIEȘTI",160,DUMITREŞTI,175983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:33:48",472,454,1,12,5,324,307,0,12,5,306,18,495,171,45,234,15,5,0,7
41,VRANCEA,"ŞCOALA PRIMARĂ HARET",83,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:57:41",304,297,0,5,2,304,297,0,5,2,274,30,585,281,46,92,67,45,21,3
41,VRANCEA,"ŞCOALA PRIMARĂ IVĂNCEŞTI",114,BOLOTEŞTI,175368,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:51",376,353,0,9,14,213,190,0,9,14,205,7,401,189,146,32,4,18,3,2
41,VRANCEA,"ȘCOALA PRIMARĂ LUNCILE",134,CHIOJDENI,175509,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:53",763,754,1,8,0,496,488,0,8,0,442,54,834,338,234,182,12,2,0,12
41,VRANCEA,"ȘCOALA PRIMARĂ MĂNASTIOARA",170,FITIONEŞTI,176150,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:18",481,472,0,9,0,256,247,0,9,0,245,11,519,263,73,96,34,30,6,6
41,VRANCEA,"ȘCOALA PRIMARĂ MOTNĂU",162,DUMITREŞTI,175983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:55:51",235,217,0,7,11,188,170,0,7,11,181,7,258,70,42,117,12,9,0,1
41,VRANCEA,"ȘCOALA PRIMARĂ ”NICOLAE V. BĂLAN” LACU LUI BABAN",187,"GURA CALIŢEI",176338,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:39",360,340,0,6,14,211,191,0,6,14,187,24,374,163,96,41,11,22,1,16
41,VRANCEA,"SCOALA PRIMARA NOVACESTI",240,PĂUNEŞTI,177236,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:50:57",1465,1463,0,2,0,682,680,0,2,0,610,72,1611,929,259,68,124,98,32,29
41,VRANCEA,"ȘCOALA PRIMARĂ NR.1 RĂCHITAȘU",102,"ANDREIAŞU DE JOS",175126,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:58:16",532,513,0,15,4,298,279,0,15,4,283,14,561,263,51,199,23,10,0,0
41,VRANCEA,"SCOALA PRIMARA NR 2 MARGINEA",196,JARIŞTEA,176506,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:52:25",745,737,0,5,3,416,408,0,5,3,397,19,815,399,256,75,25,30,2,9
41,VRANCEA,"SCOALA PRIMARA PADURENI",197,JARIŞTEA,176506,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:45",394,381,0,10,3,213,200,0,10,3,207,6,421,208,165,26,9,2,2,3
41,VRANCEA,"ȘCOALA PRIMARĂ PĂVĂLARI",288,SPULBER,178965,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:59:13",102,96,0,6,0,70,64,0,6,0,70,0,105,35,39,25,5,1,0,0
41,VRANCEA,"ȘCOALA PRIMARĂ PLOPU",188,"GURA CALIŢEI",176338,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:35:59",270,265,0,5,0,162,157,0,5,0,155,7,292,130,110,32,10,2,1,0
41,VRANCEA,"ŞCOALA PRIMARĂ POIANA - SALA GRĂDINIȚEI",356,VRÂNCIOAIA,178750,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:24:22",672,540,0,108,24,474,342,0,108,24,446,28,595,121,276,101,36,22,5,6
41,VRANCEA,"ȘCOALA PRIMARĂ POIENIȚA",163,DUMITREŞTI,175983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:01:10",176,159,0,6,11,148,132,0,6,10,144,4,185,37,18,123,2,1,0,0
41,VRANCEA,"ȘCOALA PRIMARĂ RĂIUȚI",265,REGHIU,177469,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:13:43",241,238,0,3,0,150,147,0,3,0,144,6,261,111,30,90,13,11,0,0
41,VRANCEA,"SCOALA PRIMARA RIMNICEANCA",334,VÂRTEŞCOIU,178689,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:59:40",259,252,1,6,0,149,143,0,6,0,147,2,278,129,34,83,11,11,1,7
41,VRANCEA,"SCOALA PRIMARA SAT ARGEA",246,PLOSCUŢENI,178894,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:05",390,381,0,4,5,220,211,0,4,5,206,14,418,198,53,128,11,5,1,8
41,VRANCEA,"SCOALA PRIMARA SCINTEIA",198,JARIŞTEA,176506,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:10:29",180,170,0,8,2,112,102,0,8,2,110,2,186,73,67,36,2,4,1,0
41,VRANCEA,"ŞCOALA PRIMARĂ ”SIRETU”",76,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:34:28",1913,1904,0,7,2,722,713,0,7,2,566,156,2099,1377,43,175,263,19,55,11
41,VRANCEA,"SCOALĂ PRIMARA SISCANI",73,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:10:40",711,704,0,7,0,336,329,0,7,0,326,10,765,429,100,158,23,6,27,12
41,VRANCEA,"SCOALA PRIMARA SURLEA",239,PĂUNEŞTI,177236,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:34",1071,1061,0,9,1,470,460,0,9,1,437,33,1171,701,202,62,49,43,68,13
41,VRANCEA,"SCOALA PRIMARA TERCHESTI",254,POPEŞTI,178901,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:08",448,438,0,6,4,251,241,0,6,4,238,13,498,243,138,67,25,3,1,4
41,VRANCEA,"ȘCOALA PRIMARĂ TINOASA",164,DUMITREŞTI,175983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:42:01",129,109,0,13,7,103,83,0,13,7,100,3,118,15,9,87,0,2,1,1
41,VRANCEA,"ȘCOALA PRIMARĂ TRESTIA",165,DUMITREŞTI,175983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:08:13",120,110,0,5,5,90,80,0,5,5,88,2,122,32,12,64,6,5,0,1
41,VRANCEA,"SCOALA PRIMARA TROTUSANU",221,MOVILIŢA,176793,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:39:03",378,365,0,9,4,227,214,0,9,4,214,13,406,179,106,65,14,15,0,14
41,VRANCEA,"ȘCOALA PRIMARĂ TULBUREA",135,CHIOJDENI,175509,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:59:26",260,250,0,3,7,183,173,0,3,7,176,7,275,92,105,56,13,1,0,1
41,VRANCEA,"ŞCOALA PRIMARĂ URECHEŞTI",319,URECHEŞTI,178279,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:07",465,462,1,2,0,251,249,0,2,0,239,12,505,254,162,46,12,13,4,2
41,VRANCEA,"SCOALA PRIMARA VARSATURA",199,JARIŞTEA,176506,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:04",493,472,0,15,6,227,206,0,15,6,221,6,520,293,157,36,14,8,0,6
41,VRANCEA,"ȘCOALA PRIMARĂ VLADNICU DE SUS",299,TĂNĂSOAIA,177879,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:21:41",201,170,0,12,19,129,100,0,12,17,123,6,208,79,9,42,46,22,2,2
41,VRANCEA,"SCOALA RADACINESTI",146,CORBIŢA,175787,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:33:19",349,340,1,8,0,233,225,0,8,0,219,14,372,139,111,73,16,9,1,9
41,VRANCEA,"SCOALA SALCIA VECHE",141,CIORĂŞTI,175590,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:25:51",236,229,0,6,1,139,132,0,6,1,135,4,252,113,101,20,6,2,0,6
41,VRANCEA,"SCOALA SATU NOU",142,CIORĂŞTI,175590,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:30:42",192,182,0,10,0,107,97,0,10,0,100,7,200,93,70,18,8,1,0,3
41,VRANCEA,"SCOALA SLIMNIC",307,TÂMBOEŞTI,178046,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:36",1038,936,1,38,63,1037,936,0,38,63,610,33,1111,468,445,89,37,22,3,14
41,VRANCEA,"SCOALA TRESTIENI",308,TÂMBOEŞTI,178046,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:05:10",153,120,0,21,12,108,75,0,21,12,104,4,146,38,90,9,1,0,1,3
41,VRANCEA,"SCOALA VADU ROSCA",364,VULTURU,178821,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:27",527,519,0,6,2,191,183,0,6,2,184,7,575,384,51,71,16,41,3,2
41,VRANCEA,"SCOALA VALEA COTESTI",151,COTEŞTI,175885,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:10:46",638,620,1,10,7,389,372,0,10,7,367,22,682,290,39,131,53,136,2,6
41,VRANCEA,"ȘCOALA VECHE SAT COSTIȘA",193,HOMOCEA,176445,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:11:09",300,293,0,7,0,150,143,0,7,0,141,9,324,174,112,16,3,0,5,5
41,VRANCEA,"SOALA DIN PIISCU-RADULUI",351,VIZANTEA-LIVEZI,178545,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:30",335,322,0,5,8,185,172,0,5,8,177,8,364,179,155,14,6,0,1,1
41,VRANCEA,"ȘOALA GIMNAZIALĂ PETRE MIRONESCU -MERA",211,MERA,176686,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:43:55",537,511,0,14,12,343,317,0,14,12,337,6,774,431,117,205,6,5,0,4
41,VRANCEA,"SPAȚII BIROURI JANDARMI",94,"ORAŞ PANCIU",175055,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:28:41",963,946,4,10,3,433,420,0,10,3,413,20,1037,604,158,96,55,77,3,24
41,VRANCEA,"STAȚIE DE AȘTEPTARE MICROBUZ",348,VINTILEASCA,178475,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:14:43",66,55,0,9,2,41,30,0,9,2,38,3,60,19,7,25,3,2,1,0
41,VRANCEA,"TEATRUL MUNICIPAL „MAIOR GHEORGHE PASTIA” FOCŞANI",2,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:22:03",1511,1501,4,6,0,700,694,0,6,0,672,28,1656,956,245,224,46,119,12,26
