precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"POGAR LAURENŢIU-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","FECHET MIRCEA-PARTIDUL NAȚIONAL LIBERAL-voturi","MARGINĂ GELU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BREAHNĂ-PRAVĂŢ IONELA-CRISTINA-PARTIDUL SOCIAL DEMOCRAT-voturi","DÂRLEA ALEXANDRU-PARTIDUL S.O.S. ROMÂNIA-voturi","GRIGOROAIA CORNEL-VIOREL-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","MELINTE ION-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","MOGHIOR MARIUS-CĂTĂLIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
4,BACĂU,"COLEGIUL TEHNOLOGIC ”ANGHEL SALIGNY” - CORPUL F",42,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 18:41:59",1246,1246,0,0,0,516,516,0,0,0,499,17,1400,884,5,128,48,153,44,28,85,8
4,BACĂU,"COLEGIUL TEHNOLOGIC ”ANGHEL SALIGNY” - CORPUL F",41,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:32",1699,1659,3,5,32,639,602,0,5,32,603,36,1700,1061,2,195,78,165,45,23,85,10
4,BACĂU,"COLEGIU NAŢIONAL ”DIMITRIE CANTEMIR”",168,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:46:47",1308,1301,1,5,1,499,493,0,5,1,489,10,1400,901,2,134,56,217,20,12,33,15
4,BACĂU,"COLEGIU NAŢIONAL ”DIMITRIE CANTEMIR”",167,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:50",1152,1142,2,7,1,454,446,0,7,1,441,13,1300,846,2,121,45,199,17,14,29,14
4,BACĂU,"COLEGIU NAŢIONAL ”DIMITRIE CANTEMIR”",169,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:22:03",1168,1158,1,8,1,421,412,0,8,1,413,8,1300,879,2,111,33,180,27,7,36,17
4,BACĂU,"COMPLEXUL DE SERVICII COMUNITARE ȘI CENTRUL DE CONSILIERE, INFORMARE ȘI SPRIJIN",186,"ORAŞ BUHUŞI",20778,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:28",1805,1799,1,5,0,472,467,0,5,0,448,19,2000,1533,1,146,60,155,25,10,44,7
4,BACĂU,"CONSILIUL LOCAL AGĂŞ",232,AGĂŞ,21007,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:34:05",1245,1231,0,12,2,652,638,0,12,2,634,18,1300,648,2,237,44,276,21,49,3,2
4,BACĂU,"CONTAINER MODULAR",589,STĂNIŞEŞTI,25521,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:19:14",112,101,0,7,4,71,60,0,7,4,64,7,200,129,4,12,3,38,1,1,5,0
4,BACĂU,"CONTAINER MODULAR",586,STĂNIŞEŞTI,25521,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:38:39",433,421,0,6,6,211,199,0,6,6,175,36,500,289,3,33,12,109,4,0,13,1
4,BACĂU,"DIRECŢIA PENTRU AGRICULTURĂ BACĂU",30,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:45:21",1436,1427,0,9,0,648,639,0,9,0,630,18,1600,952,10,172,52,164,27,43,142,20
4,BACĂU,"FOSTA ȘCOALĂ DE ARTE ȘI MESERII",138,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:04",1168,1161,0,6,1,519,512,0,6,1,481,38,1300,781,3,255,37,80,71,18,14,3
4,BACĂU,"FOSTA ȘCOALĂ NR.8",142,"MUNICIPIUL MOINEŞTI",20876,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:48:25",997,992,1,4,0,446,441,1,4,0,422,24,1100,654,3,140,59,137,52,13,17,1
4,BACĂU,"FOSTUL LOCAL AL ŞCOLII CAPOTEŞTI",395,HURUIEŞTI,23047,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:25:57",151,138,0,13,0,98,85,0,13,0,94,4,200,102,1,12,5,71,2,0,2,1
4,BACĂU,"FOSTUL LOCAL AL ŞCOLII PERCHIU",398,HURUIEŞTI,23047,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:30:42",110,107,0,3,0,63,60,0,3,0,59,4,200,137,0,17,5,34,1,1,1,0
4,BACĂU,"FOSTUL LOCAL AL ŞCOLII PRADAIŞ",399,HURUIEŞTI,23047,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:49:11",256,254,0,2,0,143,141,0,2,0,138,5,300,157,1,13,6,114,3,0,1,0
4,BACĂU,GRADINITA,408,"LETEA VECHE",20359,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:30:29",1516,1504,2,9,1,806,796,0,9,1,749,48,1600,803,3,149,139,355,38,14,31,20
4,BACĂU,"GRĂDINIŢA CĂLCÂI",473,OITUZ,23797,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:18:07",386,386,0,0,0,192,192,0,0,0,188,4,416,224,1,103,10,68,2,0,1,3
4,BACĂU,"GRĂDINIȚA CU 3 GRUPE, MĂGURA",434,MĂGURA,20411,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:46:31",1581,1573,3,3,2,848,843,0,3,2,826,22,1700,852,5,391,111,178,20,26,90,5
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL BAHNA",503,PÂRGĂREŞTI,24276,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:24",476,469,0,7,0,476,469,0,7,0,174,17,500,309,5,27,62,70,3,1,4,2
4,BACĂU,"GRĂDINIȚA CU PROGRAM NORMAL BÎLCA",319,COŢOFĂNEŞTI,22059,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:46:08",593,579,0,5,9,334,320,0,5,9,319,15,600,266,4,137,11,4,0,13,1,149
4,BACĂU,"GRĂDINIȚA CU PROGRAM NORMAL BRĂTILA",380,HELEGIU,22898,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:04",623,613,0,8,2,322,312,0,8,2,296,26,700,378,0,95,37,109,10,3,41,1
4,BACĂU,"GRĂDINIȚA CU PROGRAM NORMAL BUDA",545,RĂCHITOASA,24837,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:03",519,502,0,8,9,268,251,0,8,9,247,21,600,332,3,33,58,140,8,0,0,5
4,BACĂU,"GRADINITA CU PROGRAM NORMAL DRĂGEŞTI",324,DĂMIENEŞTI,22111,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:00:39",251,244,0,4,3,115,108,0,4,3,108,7,300,185,1,14,5,78,2,7,1,0
4,BACĂU,"GRĂDINIȚA CU PROGRAM NORMAL FERESTRĂU",474,OITUZ,23797,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:46:37",877,868,3,5,1,414,407,1,5,1,394,20,1000,586,5,155,57,146,9,0,16,6
4,BACĂU,"GRADINIȚA CU PROGRAM NORMAL GODINEŞTII DE JOS",634,VULTURENI,26118,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:03:15",307,285,0,18,4,186,164,0,18,4,179,7,300,114,1,36,10,35,1,0,94,2
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL MARGINEA",476,OITUZ,23797,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:53:19",611,611,0,0,0,311,311,0,0,0,294,17,700,389,0,135,29,105,7,3,15,0
4,BACĂU,"GRADINITA CU PROGRAM NORMAL NEGOIESTI",597,"ŞTEFAN CEL MARE",20670,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:03",735,729,0,3,3,380,374,0,3,3,370,10,800,420,3,45,22,273,11,1,13,2
4,BACĂU,"GRĂDINIȚA CU PROGRAM NORMAL POIANA-SĂRATĂ",477,OITUZ,23797,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:03",253,246,2,5,0,129,124,0,5,0,126,3,300,171,2,42,17,47,8,0,10,0
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL SATUL GUTINAŞ",596,"ŞTEFAN CEL MARE",20670,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:12",344,342,0,1,1,168,166,0,1,1,158,10,400,232,0,9,10,131,7,0,1,0
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL SATUL PÎRÎU BOGHII",505,PÂRGĂREŞTI,24276,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:22",356,348,0,6,2,187,179,0,6,2,175,12,384,197,3,37,52,63,12,1,4,3
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL SATUL RĂDEANA",598,"ŞTEFAN CEL MARE",20670,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:29:54",1255,1246,0,4,5,534,525,0,4,5,488,46,1400,866,8,42,56,360,10,2,4,6
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL SATUL TUTA",612,"TÂRGU TROTUŞ",25825,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:20:59",883,880,0,3,0,500,497,0,3,0,489,11,1000,500,28,147,38,256,4,3,13,0
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL SATUL TUTA",611,"TÂRGU TROTUŞ",25825,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:54:22",899,895,1,3,0,481,477,1,3,0,467,14,1000,519,27,160,26,238,6,2,5,3
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL SATUL VIIŞOARA",613,"TÂRGU TROTUŞ",25825,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:55:20",857,848,0,5,4,482,473,0,5,4,457,25,900,418,1,69,112,243,10,9,12,1
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL SATUL VIIŞOARA",599,"ŞTEFAN CEL MARE",20670,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:00:52",474,467,0,4,3,238,231,0,4,3,230,8,500,262,1,27,21,171,8,0,2,0
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL TG.TROTUŞ",609,"TÂRGU TROTUŞ",25825,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:10:26",937,932,0,3,2,470,465,0,3,2,462,8,1000,530,6,63,36,321,12,6,18,0
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL TG.TROTUŞ",610,"TÂRGU TROTUŞ",25825,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:33",879,875,0,2,2,460,456,0,2,2,441,19,1000,540,0,59,26,309,20,7,17,3
4,BACĂU,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”CRAI NOU”",16,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:28",1042,1033,2,7,0,383,376,0,7,0,371,12,1096,713,2,87,43,89,22,26,93,9
4,BACĂU,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”CRAI NOU”",15,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:24",1028,1019,4,5,0,358,353,0,5,0,342,16,1114,756,6,80,40,92,23,17,74,10
4,BACĂU,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”DUMBRAVA MINUNATĂ”",82,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:59:25",1053,1040,0,11,2,383,370,0,11,2,361,22,1200,817,5,93,42,85,36,18,71,11
4,BACĂU,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”DUMBRAVA MINUNATĂ”",81,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:23:25",1116,1106,1,9,0,399,390,0,9,0,366,33,1200,801,4,91,36,123,17,15,77,3
4,BACĂU,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.12",46,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:17:34",951,945,0,6,0,365,359,0,6,0,351,14,1000,635,1,68,31,115,23,16,88,9
4,BACĂU,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.21 (CORPUL I)",88,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:04",824,817,0,7,0,367,360,0,7,0,348,19,900,533,5,90,29,105,14,25,71,9
4,BACĂU,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.23",111,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:43",1162,1154,1,7,0,419,412,0,7,0,408,11,1300,881,3,99,36,131,22,33,78,6
4,BACĂU,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.23",110,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:18:20",1052,1045,0,7,0,385,378,0,7,0,367,17,1200,816,3,95,53,102,22,13,69,10
4,BACĂU,"GRADINITA CU PROGRAM PRELUNGIT NR.24",64,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:54:09",1535,1523,3,8,1,590,581,0,8,1,564,26,1700,1110,10,126,66,166,36,36,112,12
4,BACĂU,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.27",98,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:49",1295,1288,2,5,0,486,481,0,5,0,469,11,1400,920,6,132,49,118,30,22,102,10
4,BACĂU,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.27",97,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:24:03",1177,1170,0,7,0,428,421,0,7,0,412,16,1300,872,9,86,38,142,26,13,93,5
4,BACĂU,"GRADINITA CU PROGRAM PRELUNGIT NR.29",33,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:16",1047,1040,0,7,0,402,395,0,7,0,392,10,1100,698,4,117,37,95,25,10,92,12
4,BACĂU,"GRADINITA CU PROGRAM PRELUNGIT NR.29",31,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:33",1186,1180,1,5,0,461,456,0,5,0,444,17,900,439,3,108,47,129,16,17,114,10
4,BACĂU,"GRADINITA CU PROGRAM PRELUNGIT NR.29",32,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:33:26",1006,1001,0,5,0,451,446,0,5,0,430,18,1100,652,2,130,40,92,19,17,120,10
4,BACĂU,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.31",83,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:17:58",1029,1020,0,9,0,400,391,0,9,0,384,16,1100,700,6,91,47,116,22,25,67,10
4,BACĂU,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.33",112,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:08",1220,1214,0,6,0,527,521,0,6,0,503,24,1400,873,0,179,45,158,11,17,83,10
4,BACĂU,"GRĂDINIŢA CURIŢA",295,CAŞIN,21720,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:09:45",597,591,0,3,3,373,367,0,3,3,366,7,700,327,1,153,28,165,13,1,2,3
4,BACĂU,"GRĂDINIŢA FILIPEŞTI",283,BOGDĂNEŞTI,21560,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:31:39",507,504,1,2,0,230,228,0,2,0,212,18,600,370,3,50,81,55,9,2,10,2
4,BACĂU,"GRĂDINIŢA FRUMOASA",251,BALCANI,21196,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:55:34",814,799,1,1,13,307,293,0,1,13,295,12,900,593,7,59,16,189,12,3,8,1
4,BACĂU,"GRĂDINIŢA FRUMOASA",249,BALCANI,21196,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:44:11",1024,1003,0,5,16,411,390,0,5,16,394,17,1100,689,8,110,25,228,12,3,7,1
4,BACĂU,"GRĂDINIŢA FRUMOASA",250,BALCANI,21196,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:49:30",1170,1152,0,3,15,458,440,0,3,15,434,24,1200,742,13,99,44,245,23,2,7,1
4,BACĂU,"GRADINITA NR. 2",226,"ORAŞ TÂRGU OCNA",20965,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:58:18",1410,1397,0,13,0,618,605,0,13,0,595,23,1500,882,4,162,93,265,19,10,27,15
4,BACĂU,"GRĂDINIŢA NR.2 SATUL RĂCĂCIUNI",538,RĂCĂCIUNI,24766,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:37:11",1353,1331,2,14,6,572,552,0,14,6,538,34,1500,928,2,95,48,271,21,45,14,42
4,BACĂU,"GRADINITA NR.2 SCHITU-FRUMOASA",253,BALCANI,21196,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:55",629,618,0,4,7,269,258,0,4,7,255,14,700,431,0,68,54,108,15,4,3,3
4,BACĂU,"GRĂDINIŢA PĂTRĂŞCANI",373,"GURA VĂII",20607,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:28:32",319,312,0,7,0,185,178,0,7,0,174,11,400,215,0,24,10,126,4,2,7,1
4,BACĂU,"GRĂDINIŢA PUSTIANA",513,PÂRJOL,24338,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:51:10",700,680,0,9,11,238,218,0,9,11,218,20,700,462,48,73,19,64,6,0,8,0
4,BACĂU,"GRĂDINIŢA SĂLĂTRUC",214,"ORAŞ DĂRMĂNEŞTI",22166,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:31",668,662,0,6,0,325,319,0,6,0,294,31,700,375,2,194,34,48,9,1,5,1
4,BACĂU,"GRĂDINIŢA SATUL SLOBOZIA",627,URECHEŞTI,26029,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:39",431,426,0,5,0,238,233,0,5,0,225,8,500,267,1,70,19,56,11,0,67,1
4,BACĂU,"GRĂDNIŢA CU PROGRAM PRELUNGIT NR.30",91,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:18",1010,996,2,11,1,399,386,1,11,1,374,13,1088,701,2,64,48,128,36,27,57,12
4,BACĂU,"GRĂDNIŢA CU PROGRAM PRELUNGIT NR.30",92,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:23:45",915,909,0,6,0,378,372,0,6,0,358,20,1000,622,3,85,46,121,29,24,45,5
4,BACĂU,"LICEUL CU PROGRAM SPORTIV",115,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:40:26",1112,1104,0,8,0,526,518,0,8,0,517,9,1200,674,7,100,40,217,10,21,113,9
4,BACĂU,"LICEUL CU PROGRAM SPORTIV",113,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:35:44",1008,1004,0,4,0,419,415,0,4,0,411,8,1100,678,3,129,37,117,27,18,75,5
4,BACĂU,"LICEUL CU PROGRAM SPORTIV",114,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:35:18",1150,1140,3,7,0,507,500,0,7,0,485,22,1308,801,3,168,44,132,14,25,92,7
4,BACĂU,"LICEUL CU PROGRAM SPORTIV ”NADIA COMĂNECI”",164,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:03:18",1011,1003,0,6,2,433,425,0,6,2,418,15,1100,667,3,111,32,215,19,4,28,6
4,BACĂU,"LICEUL CU PROGRAM SPORTIV ”NADIA COMĂNECI”",163,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:04:00",1241,1230,0,10,1,485,474,0,10,1,463,22,1400,915,4,113,33,219,21,10,44,19
4,BACĂU,"LICEUL CU PROGRAM SPORTIV ”NADIA COMĂNECI”",166,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:07:43",1379,1361,2,12,4,497,481,0,12,4,485,12,1500,1003,2,132,64,213,25,12,25,12
4,BACĂU,"LICEUL CU PROGRAM SPORTIV ”NADIA COMĂNECI”",165,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:27",1084,1073,6,3,2,363,357,3,1,2,351,12,1204,841,3,104,21,154,13,12,28,16
4,BACĂU,"LICEUL JACQUES MENACHEN ELIAS SASCUT",553,SASCUT,25068,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:52:43",1131,1119,0,9,3,517,505,0,9,3,498,19,1300,783,6,156,25,274,10,0,25,2
4,BACĂU,"LICEUL JACQUES MENACHEN ELIAS SASCUT",552,SASCUT,25068,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:42:57",1491,1478,1,10,2,641,629,0,10,2,611,30,1600,959,12,191,38,308,15,3,42,2
4,BACĂU,"LICEUL ”SPIRU HARET”",126,"MUNICIPIUL MOINEŞTI",20876,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:22",871,838,1,9,23,380,348,0,9,23,361,19,900,520,8,125,46,110,38,11,20,3
4,BACĂU,"LICEUL ”SPIRU HARET”",127,"MUNICIPIUL MOINEŞTI",20876,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:54:43",968,959,2,7,0,426,419,0,7,0,411,15,1100,674,1,163,44,104,57,11,29,2
4,BACĂU,"LICEUL TEHNOLOGIC ”DACIA” (FOSTA NR.7)",161,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:21",737,730,0,7,0,307,300,0,7,0,292,15,800,493,1,83,17,127,17,8,24,15
4,BACĂU,"LICEUL TEHNOLOGIC ”DACIA” (FOSTA NR.7)",160,"MUNICIPIUL ONEŞTI",20563,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:37:14",1151,1144,0,4,3,476,469,0,4,3,466,10,1300,824,4,140,37,210,16,9,37,13
4,BACĂU,"LICEUL TEHNOLOGIC DĂRMĂNEȘTI",210,"ORAŞ DĂRMĂNEŞTI",22166,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:49:00",1496,1485,4,4,3,657,649,1,4,3,636,21,1600,943,4,420,55,121,19,4,12,1
4,BACĂU,"LICEUL TEHNOLOGIC ”DUMITRU MANGERON”",68,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 18:13:29",1637,1628,1,8,0,501,493,0,8,0,475,17,1700,1208,6,115,66,129,21,30,100,8
4,BACĂU,"LICEUL TEHNOLOGIC ”DUMITRU MANGERON”",67,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:24:23",1545,1535,5,5,0,474,469,0,5,0,453,21,1700,1226,14,116,46,112,27,20,106,12
4,BACĂU,"LICEUL TEHNOLOGIC ”DUMITRU MANGERON”",66,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:07",1336,1329,0,7,0,527,520,0,7,0,507,20,1500,973,10,103,67,141,36,31,114,5
4,BACĂU,"LICEUL TEHNOLOGIC ”DUMITRU MANGERON”",65,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 17:51:41",1298,1294,0,2,2,504,500,0,2,2,482,18,1400,900,3,100,46,130,43,24,128,8
4,BACĂU,"LICEUL TEHNOLOGIC (FOSTA NR.7)",158,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:17:20",1125,1118,1,4,2,413,407,0,4,2,400,13,1200,787,10,85,40,201,14,7,27,16
4,BACĂU,"LICEUL TEHNOLOGIC (FOSTA NR.7)",157,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:10:17",1064,1053,2,8,1,397,388,0,8,1,375,22,1200,803,2,96,56,142,18,16,32,13
4,BACĂU,"LICEUL TEHNOLOGIC (FOSTA NR.7)",159,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:25:23",1102,1095,1,5,1,418,412,0,5,1,409,9,1200,782,3,110,30,209,15,8,24,10
4,BACĂU,"LICEUL TEHNOLOGIC (FOSTA NR.7)",156,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:05:30",1175,1164,4,7,0,394,387,0,7,0,376,18,1300,906,1,84,31,200,15,8,22,15
4,BACĂU,"LICEUL TEHNOLOGIC ”G.J.CANCICOV” PARINCEA",491,PARINCEA,24089,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:04",711,696,0,8,7,367,352,0,8,7,341,26,800,433,15,71,32,188,23,1,8,3
4,BACĂU,"LICEUL TEHNOLOGIC ”PETRU PONI”",171,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:20",954,946,1,5,2,322,315,0,5,2,308,14,1000,678,1,81,26,153,14,5,24,4
4,BACĂU,"LICEUL TEHNOLOGIC ”PETRU PONI”",170,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:28:26",859,850,0,8,1,343,334,0,8,1,330,13,900,557,2,90,23,159,14,1,33,8
4,BACĂU,"LICEUL TEHNOLOGIC ”PETRU RAREȘ”",121,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:25:43",1537,1530,1,6,0,639,633,0,6,0,598,41,1700,1061,11,151,73,164,49,24,110,16
4,BACĂU,"LICEUL TEHNOLOGIC ”PETRU RAREȘ”",122,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:19",1334,1321,6,7,0,493,486,0,7,0,459,34,1500,1007,5,134,51,117,28,22,95,7
