precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
14,CONSTANŢA,"ȘCOALA AMZACEA",375,AMZACEA,63198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:31",1185,1159,1,3,22,686,660,1,3,22,649,37,1300,614,64,339,160,67,3,12,4,0
14,CONSTANŢA,"ŞCOALA CRÎNGU",459,"ION CORVIN",61951,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:52",82,75,0,6,1,52,45,0,6,1,45,7,100,48,6,10,15,5,3,4,1,1
14,CONSTANŢA,"ŞCOALA CU CLASELE I -IV",483,MERENI,62137,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:53:51",223,220,0,2,1,146,143,0,2,1,142,4,300,154,22,71,39,3,1,3,2,1
14,CONSTANŢA,"ŞCOALA CU CLASELE I - VIII",484,MERENI,62137,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:07:22",481,478,0,2,1,322,319,0,2,1,301,21,500,178,38,56,180,15,3,8,0,1
14,CONSTANŢA,"SCOALA CU CLASELE I-VIII COMANA",409,COMANA,61452,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:39",800,788,1,2,9,483,472,0,2,9,469,12,800,317,98,266,75,18,1,9,0,2
14,CONSTANŢA,"ȘCOALA CU CLS. I - IV NISTOREȘTI",514,PANTELIMON,62609,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:25:31",225,218,0,5,2,152,145,0,5,2,145,7,300,148,12,96,30,2,0,4,1,0
14,CONSTANŢA,"ŞCOALA CU CLS. I - IV PELINU",410,COMANA,61452,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:26",218,206,1,10,1,148,137,0,10,1,143,5,300,152,39,99,4,1,0,0,0,0
14,CONSTANŢA,"ȘCOALA CU CLS. I - IV SATU NOU",505,OLTINA,62486,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:08:55",144,131,0,7,6,103,90,0,7,6,88,15,200,97,5,37,40,1,0,2,0,3
14,CONSTANŢA,"ŞCOALA CU CLS I-VIII SEIMENI",535,SEIMENI,62903,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:44:18",441,441,0,0,0,261,261,0,0,0,250,11,500,239,37,77,112,12,1,5,3,3
14,CONSTANŢA,"ȘCOALA GEN CU CLS. I - IV PĂDURENI",441,DOBROMIR,61737,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:43:25",114,111,0,3,0,80,77,0,3,0,71,9,100,19,2,55,11,1,0,2,0,0
14,CONSTANŢA,"SCOALA GENERALĂ",455,INDEPENDENŢA,61871,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:28:35",501,490,1,7,3,311,300,1,7,3,287,24,500,189,32,165,35,8,4,40,1,2
14,CONSTANŢA,"SCOALA GENERALĂ",457,INDEPENDENŢA,61871,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:53:10",237,234,0,2,1,159,156,0,2,1,152,7,300,141,7,113,17,1,0,14,0,0
14,CONSTANŢA,"SCOALA GENERALĂ",456,INDEPENDENŢA,61871,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:02:35",300,291,0,4,5,187,178,0,4,5,160,27,300,113,11,79,44,6,1,14,4,1
14,CONSTANŢA,"ŞCOALA GENERALĂ",492,"MIHAIL KOGĂLNICEANU",62191,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:23:36",272,261,1,10,0,168,158,0,10,0,165,3,300,132,37,104,7,12,0,0,3,2
14,CONSTANŢA,"ŞCOALA GENERALĂ",337,"ORAŞ NEGRU VODĂ",62397,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:34:35",1038,1026,0,11,1,565,553,0,11,1,529,34,1100,537,211,173,89,16,0,23,0,17
14,CONSTANŢA,"ȘCOALA GENERALĂ ABRUD",358,ADAMCLISI,60883,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:57:21",123,111,0,12,0,84,72,0,12,0,79,5,200,116,13,44,17,0,0,3,1,1
14,CONSTANŢA,"ȘCOALA GENERALĂ CASICEA",376,AMZACEA,63198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:58:17",344,337,0,4,3,171,164,0,4,3,162,9,400,229,14,113,26,6,0,2,0,1
14,CONSTANŢA,"ŞCOALA GENERALĂ CERES",491,"MIHAIL KOGĂLNICEANU",62191,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:36:23",371,363,0,8,0,194,186,0,8,0,187,7,400,206,23,108,23,22,2,4,4,1
14,CONSTANŢA,"SCOALA GENERALĂ CLASELE I-IV",340,"ORAŞ NEGRU VODĂ",62397,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:07",207,197,1,9,0,107,98,0,9,0,102,5,202,95,53,33,11,2,0,2,1,0
14,CONSTANŢA,"ȘCOALA GENERALĂ CONACU",402,COBADIN,61318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:09:33",276,269,0,6,1,141,134,0,6,1,131,10,300,159,16,47,54,4,2,6,1,1
14,CONSTANŢA,"ȘCOALA GENERALĂ CU CLASELE I - IV CUIUGIUC",472,LIPNIŢA,62057,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:17:25",143,137,0,6,0,79,73,0,6,0,68,11,200,121,8,32,25,1,0,1,1,0
14,CONSTANŢA,"ȘCOALA GENERALĂ CU CLASELE I - IV GORUNI",473,LIPNIŢA,62057,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:20:35",83,74,0,9,0,53,44,0,9,0,49,4,100,47,6,10,29,1,0,2,0,1
14,CONSTANŢA,"ȘCOALA GENERALĂ CU CLASELE I - IV IZVOARELE",474,LIPNIŢA,62057,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:27",84,81,0,3,0,51,48,0,3,0,50,1,100,49,5,23,18,0,0,3,0,1
14,CONSTANŢA,"ȘCOALA GENERALĂ GENERAL SCĂRIȘOREANU",377,AMZACEA,63198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:12:58",816,796,2,7,11,466,448,0,7,11,434,31,900,435,30,339,40,17,1,4,0,3
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.1",220,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:42:10",1122,1107,2,10,3,585,572,0,10,3,548,37,1207,622,110,192,119,26,4,58,22,17
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.1",221,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:36:56",1348,1332,2,6,8,693,679,0,6,8,648,43,1500,809,162,227,127,42,6,51,19,14
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.2",222,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:28:16",1246,1232,0,11,3,625,611,0,11,3,589,36,1400,775,132,208,131,41,7,38,18,14
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.2",223,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:10:52",1604,1591,0,10,3,733,720,0,10,3,684,49,1700,967,165,209,150,42,13,70,27,8
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.2",489,"MIHAIL KOGĂLNICEANU",62191,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:48:05",1178,1162,0,7,9,608,592,0,7,9,596,12,1300,692,94,374,53,17,7,35,11,5
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.2 MURFATLAR",305,"ORAŞ MURFATLAR",62360,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:43:25",1713,1685,0,19,9,915,887,0,19,9,888,27,1900,985,81,649,87,16,7,42,4,2
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.3",217,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:36:49",1624,1601,2,8,13,835,813,1,8,13,792,29,1800,979,167,254,217,40,7,67,21,19
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.3",218,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:57:16",1515,1496,0,11,8,764,745,0,11,8,714,37,1600,838,129,242,183,41,8,72,27,12
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.5",227,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:06:21",1123,1118,0,5,0,596,591,0,5,0,565,31,1300,704,125,205,114,22,6,65,19,9
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.5",228,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:18:39",1116,1111,1,3,1,607,603,0,3,1,580,27,1300,693,100,182,157,43,10,63,20,5
14,CONSTANŢA,"SCOALA GENERALA SAT CETATEA",438,DOBROMIR,61737,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:42:27",188,182,0,0,6,158,152,0,0,6,150,7,200,43,3,135,9,2,0,0,1,0
14,CONSTANŢA,"SCOALA GENERALA ȘIPOTELE",436,DELENI,61675,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:22",308,291,0,8,9,308,291,0,8,9,278,30,500,192,77,58,127,10,0,4,1,1
14,CONSTANŢA,"ȘCOALA GENERALĂ TOPALU",542,TOPALU,63045,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:24:38",1430,1368,0,16,46,971,909,0,16,46,943,28,1400,429,80,577,236,14,4,21,2,9
14,CONSTANŢA,"ȘCOALA GENERALĂ URLUIA",359,ADAMCLISI,60883,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:11",290,279,0,8,3,219,208,0,8,3,188,31,301,82,30,56,56,6,0,33,6,1
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”A.GHENCEA”",534,SĂCELE,62878,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:32:36",1516,1381,2,90,43,1427,1293,1,90,43,1259,71,2000,670,529,291,229,46,14,94,23,33
14,CONSTANŢA,"SCOALA GIMNAZIALA COCHIRLENI",528,RASOVA,62798,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:33:20",895,874,1,14,6,498,478,0,14,6,465,33,900,402,65,122,246,14,2,11,1,4
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”CONSTANTIN BRÂNCUŞI”",248,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:08",940,933,0,7,0,367,360,0,7,0,351,16,1000,633,43,150,87,27,9,23,4,8
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”CONSTANTIN BRÂNCUŞI”",247,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:15:05",945,938,0,7,0,391,384,0,7,0,359,32,1000,609,43,147,95,12,5,33,6,18
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”CONSTANTIN BRÂNCUŞI”",249,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:26",725,716,0,9,0,317,308,0,9,0,291,26,800,483,46,109,65,15,12,29,7,8
14,CONSTANŢA,"SCOALA GIMNAZIALA ” CRISTEA CARAMAN” COGEALAC",406,COGEALAC,61372,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:20:25",1378,1268,0,84,26,1006,896,0,84,26,965,39,1300,296,73,347,489,29,5,15,5,2
14,CONSTANŢA,"SCOALA GIMNAZIALA ”DAN SPATARU” ALIMAN",372,ALIMAN,61005,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:02",638,619,0,11,8,414,395,0,11,8,402,10,700,288,31,341,22,4,0,2,0,2
14,CONSTANŢA,"SCOALA GIMNAZIALA ”DIMITRIE ȘTIUBEI” (ŞCOALA NR.36)",126,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:21:14",1945,1938,0,6,1,704,697,0,6,1,659,45,2000,1296,158,137,208,34,8,74,19,21
14,CONSTANŢA,"SCOALA GIMNAZIALA ”DIMITRIE ȘTIUBEI” (ŞCOALA NR.36)",127,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:05:56",1797,1790,0,7,0,742,735,0,7,0,716,26,1900,1145,88,187,169,15,18,199,26,14
14,CONSTANŢA,"SCOALA GIMNAZIALA ”DIMITRIE ȘTIUBEI” (ŞCOALA NR.36)",128,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:53:14",1653,1645,3,5,0,741,736,0,5,0,642,26,1800,1132,109,128,151,29,12,162,37,14
14,CONSTANŢA,"SCOALA GIMNAZIALA ”DIMITRIE ȘTIUBEI” (ŞCOALA NR.36)",129,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:41:56",1864,1853,0,11,0,788,777,0,11,0,767,21,1900,1112,84,226,152,35,16,206,29,19
14,CONSTANŢA,"ŞCOALA GIMNAZIALA ”DIMITRIE ȘTIUBEI” (ŞCOALA NR.36 )",125,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:48",1937,1927,0,9,1,877,867,0,9,1,853,24,2000,1123,111,268,150,26,22,211,42,23
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”EMIL GÂRLEANU” BĂRĂGANU",382,BĂRĂGANU,63294,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:34:33",935,931,0,2,2,488,484,0,2,2,467,21,1000,512,128,132,167,23,0,11,4,2
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”EMIL GÂRLEANU” BĂRĂGANU - ȘCOALA PRIMARĂ NR. 1 LANURILE",383,BĂRĂGANU,63294,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:24",727,724,1,0,2,468,465,1,0,2,432,25,800,343,54,252,89,19,0,9,3,6
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ GALA GALACTION",229,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:16:53",1320,1308,3,8,1,731,722,0,8,1,715,16,1700,969,125,221,168,37,12,99,33,20
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",354,"23 AUGUST",60598,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:07:20",1302,1298,1,1,2,691,688,0,1,2,659,32,1400,709,104,394,97,22,5,30,3,4
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",353,"23 AUGUST",60598,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:30:55",1292,1282,7,0,3,656,651,2,0,3,633,23,1400,744,104,392,91,11,3,18,7,7
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GEORGE ENESCU”",318,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:28:39",1959,1947,1,10,1,951,940,0,10,1,899,41,2000,1060,142,231,214,60,12,138,37,65
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GEORGE ENESCU”",315,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:26:02",1551,1547,0,3,1,720,716,0,3,1,701,18,1700,981,125,169,147,38,17,134,41,30
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GEORGE ENESCU”",314,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:51:03",1407,1400,0,7,0,595,588,0,7,0,560,35,1500,905,105,116,158,41,10,82,21,27
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GEORGE ENESCU”",317,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:20:47",982,969,5,8,0,429,420,1,8,0,413,16,1100,671,86,82,100,45,5,60,14,21
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GEORGE ENESCU”",316,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:44:17",1913,1903,4,6,0,941,935,0,6,0,893,48,2000,1059,140,207,231,73,22,123,49,48
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”GHEORGHE LAZĂR”",412,CORBU,61513,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:51:24",1529,1520,1,4,4,764,756,0,4,4,733,27,1700,935,152,167,301,21,9,60,7,16
14,CONSTANŢA,"SCOALA GIMNAZIALA ”GRIGORE ANTIPA” (ŞCOALA NR. 15 )",56,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:23",847,837,2,8,0,325,316,1,8,0,310,15,901,576,51,100,61,15,6,59,13,5
14,CONSTANŢA,"SCOALA GIMNAZIALA ”GRIGORE ANTIPA” (ŞCOALA NR. 15 )",55,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:12:40",1817,1811,0,6,0,709,703,0,6,0,678,31,1900,1191,117,215,114,35,17,136,22,22
14,CONSTANŢA,"SCOALA GIMNAZIALA ”GRIGORE ANTIPA” (ŞCOALA NR. 15 )",54,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:48:24",1415,1410,1,4,0,645,641,0,4,0,604,41,1410,765,116,154,115,34,9,120,41,15
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GRIGORE MOISIL”",319,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:22:56",1812,1805,2,4,1,832,827,0,4,1,784,48,1900,1068,146,172,220,85,17,74,41,29
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GRIGORE MOISIL”",321,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:22",1287,1277,0,6,4,552,542,0,6,4,518,34,1400,848,105,103,148,47,11,62,33,9
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GRIGORE MOISIL”",320,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:52:30",1532,1523,0,8,1,672,663,0,8,1,628,30,1700,1042,113,137,179,54,13,77,24,31
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ „GRIGORE MOISIL”",322,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:12:15",961,953,0,7,1,431,423,0,7,1,399,20,1100,681,79,74,132,41,9,36,12,16
14,CONSTANŢA,"SCOALA GIMNAZIALĂ ”I.L.CARAGIALE”",267,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:56:19",1022,1011,3,8,0,468,460,0,8,0,445,13,1100,632,70,193,108,28,8,20,4,14
14,CONSTANŢA,"SCOALA GIMNAZIALĂ ”I.L.CARAGIALE”",266,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:17",968,961,0,7,0,396,389,0,7,0,379,17,1100,704,53,173,80,42,5,12,4,10
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”I.L.CARAGIALE”",265,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:34",970,960,4,6,0,487,481,0,6,0,469,18,1100,613,64,196,110,23,9,28,14,25
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”I.L.CARAGIALE” MEDGIDIA",264,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:24",642,639,0,3,0,258,255,0,3,0,243,15,700,442,44,101,48,22,3,15,7,3
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ION BORCEA - CLASA 8",361,AGIGEA,60570,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:46:18",1320,1280,2,37,1,786,746,2,37,1,761,25,1400,614,102,194,278,18,9,137,8,15
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ION BORCEA - SALA DE MESE",362,AGIGEA,60570,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:31:42",1539,1483,3,51,2,1033,980,0,51,2,987,42,1600,571,141,214,342,39,14,190,20,27
14,CONSTANŢA,"SCOALA GIMNAZIALA ”ION GHICA” TORTOMAN",548,TORTOMAN,63189,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:45:25",1490,1479,0,11,0,939,928,0,11,0,881,58,1600,661,164,306,155,46,7,197,3,3
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”LUCIAN GRIGORESCU”",263,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:55:40",590,582,0,8,0,290,282,0,8,0,285,5,600,310,40,95,72,8,12,34,8,16
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”LUCIAN GRIGORESCU”",262,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:25:09",976,969,0,7,0,422,415,0,7,0,408,14,1100,678,56,165,99,21,13,32,4,18
14,CONSTANŢA,"ŞCOALA GIMNAZIALA ”MARIN SORESCU” (SCOALA NR. 20 )",89,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:25",795,790,0,5,0,304,299,0,5,0,287,17,900,596,50,75,63,23,5,47,14,10
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU” COSTINEŞTI",416,COSTINEŞTI,63286,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:50:55",1013,979,7,18,9,678,644,7,18,9,637,28,897,232,115,204,242,16,5,45,6,4
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",244,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:30",1115,1105,0,8,2,376,366,0,8,2,271,105,1200,824,33,78,64,31,15,41,2,7
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",243,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:51:54",1386,1379,0,7,0,440,433,0,7,0,280,160,1500,1060,31,87,59,17,17,59,4,6
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",242,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:57",857,849,0,8,0,293,285,0,8,0,269,24,900,607,39,102,51,24,4,30,3,16
14,CONSTANŢA,"SCOALA GIMNAZIALĂ ”MIRCEA DRAGOMIRESCU”",253,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:27",902,894,0,8,0,359,351,0,8,0,334,17,1100,749,41,149,86,22,8,19,4,5
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIRCEA DRAGOMIRESCU”",254,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:45:26",739,729,1,6,3,309,300,0,6,3,295,14,900,591,30,118,80,21,9,23,5,9
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIRCEA DRAGOMIRESCU”",255,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:20",1140,1134,0,6,0,505,499,0,6,0,479,26,1300,795,42,220,96,31,17,46,14,13
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ MIRCEA ELIADE",286,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:40:12",1048,1030,3,13,2,489,474,0,13,2,472,16,1205,716,78,148,99,15,10,87,17,18
14,CONSTANŢA,"SCOALA GIMNAZIALA NICHITA STANESCU",482,MERENI,62137,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:42:31",1209,1170,1,9,29,753,715,0,9,29,679,69,1200,452,104,307,114,36,8,89,8,13
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",356,"23 AUGUST",60598,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:07:22",1068,1059,1,8,0,488,480,0,8,0,460,28,1201,713,84,288,40,29,3,12,1,3
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”NICOLAE MARALOI” SARAIU",532,SARAIU,62823,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:45:41",618,585,0,7,26,446,413,0,7,26,417,29,600,154,41,43,287,10,2,29,4,1
14,CONSTANŢA,"SCOALA GIMNAZIALA NR. 1",538,SILIŞTEA,62949,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:44:32",562,542,1,10,9,384,364,1,10,9,372,12,600,216,14,164,165,3,1,24,0,1
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",299,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:11:21",1142,1123,0,11,8,611,592,0,11,8,584,27,1200,589,133,195,188,33,1,18,5,11
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",226,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:44:10",1183,1170,0,11,2,558,545,0,11,2,477,78,1300,742,105,203,115,20,5,13,8,8
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",432,"CUZA VODĂ",63300,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:38:43",1731,1724,0,3,4,948,941,0,3,4,879,69,1900,952,79,659,99,30,2,5,2,3
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",278,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:10:35",1281,1277,0,4,0,566,562,0,4,0,528,38,1400,834,142,191,98,33,5,32,9,18
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",225,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:42:44",1233,1221,2,8,2,671,661,0,8,2,631,27,1300,627,153,225,139,30,8,44,21,11
