precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MÎNZÎNĂ ION-PARTIDUL SOCIAL DEMOCRAT-voturi","VELCESCU FLORIN-BOGDAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PERIANU RADU-VALERIU-PARTIDUL NAȚIONAL LIBERAL-voturi","MĂRĂŞOIU DORIN-PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","LAZĂR ION-CORNEL-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","SOARE EMANUEL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALEXANDRESCU INGRID-ELENA-PARTIDUL S.O.S. ROMÂNIA-voturi"
3,ARGEŞ,"ŞCOALA PRIMARĂ ALBEŞTII -UNGURENI",190,"ALBEŞTII DE ARGEŞ",13819,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:25",1001,994,1,5,1,582,576,0,5,1,553,29,1200,618,237,54,214,2,0,20,26
3,ARGEŞ,"ŞCOALA PRIMARĂ ALBEŞTII-UNGURENI",191,"ALBEŞTII DE ARGEŞ",13819,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:29:15",908,895,1,8,4,606,594,0,8,4,579,27,1200,594,205,80,240,3,5,28,18
3,ARGEŞ,"ŞCOALĂ PRIMARĂ BĂRBĂTEŞTI",302,COCU,15652,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:43:31",462,452,0,10,0,314,304,0,10,0,303,11,484,170,82,92,52,3,1,60,13
3,ARGEŞ,"ȘCOALA PRIMARĂ BÂRZEȘTI",525,VULTUREŞTI,20055,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:56:09",459,457,0,2,0,275,273,0,2,0,258,17,493,218,125,33,70,1,5,17,7
3,ARGEŞ,"ŞCOALA PRIMARĂ BERINDEŞTI",308,CORBENI,15741,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:07",576,573,0,3,0,331,328,0,3,0,314,17,628,297,166,37,78,1,4,22,6
3,ARGEŞ,"ŞCOALA PRIMARĂ BRĂTEŞTI",192,"ALBEŞTII DE ARGEŞ",13819,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:52:57",574,566,1,4,3,385,378,0,4,3,373,12,612,227,134,28,182,2,0,13,14
3,ARGEŞ,"ŞCOALA PRIMARĂ CERBU",197,ALBOTA,13935,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:12:59",676,670,0,6,0,450,444,0,6,0,435,15,737,287,261,32,93,0,5,22,22
3,ARGEŞ,"ŞCOALA PRIMARĂ CÎRCEŞTI",323,CUCA,16132,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:56:45",235,225,0,7,3,153,143,0,7,3,150,3,329,176,59,11,64,1,0,7,8
3,ARGEŞ,"ŞCOALĂ PRIMARĂ CRUCIŞOARA",304,COCU,15652,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:00:29",247,239,0,8,0,172,164,0,8,0,166,6,352,180,51,20,45,0,0,47,3
3,ARGEŞ,"ŞCOALA PRIMARĂ DOBROGOSTEA",381,MERIŞANI,17101,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:17",1059,1048,0,6,5,539,528,0,6,5,526,13,1104,565,215,52,204,1,10,14,30
3,ARGEŞ,"SCOALA PRIMARĂ DOBROŢU",193,"ALBEŞTII DE ARGEŞ",13819,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:34",763,753,1,8,1,474,465,0,8,1,448,26,800,326,163,62,168,4,3,29,19
3,ARGEŞ,"ŞCOALA PRIMARĂ ENCULEŞTI",171,"ORAŞ ŞTEFĂNEŞTI",13392,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:47:08",467,461,0,6,0,245,239,0,6,0,235,10,510,265,126,39,22,1,3,30,14
3,ARGEŞ,"ŞCOALA PRIMARĂ GHEOGHE TOMA",481,SUSENI,19007,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:12",1110,1094,0,7,9,583,567,0,7,9,554,29,1060,477,148,77,210,2,7,70,40
3,ARGEŞ,"ŞCOALA PRIMARĂ GOLEŞTII-BADII",179,"ORAŞ TOPOLOVENI",13757,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:02",819,815,1,3,0,464,460,1,3,0,450,14,900,436,239,36,77,26,7,55,10
3,ARGEŞ,"ȘCOALA PRIMARĂ HULUBA",526,VULTUREŞTI,20055,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:41:10",172,167,0,4,1,149,144,0,4,1,146,3,190,41,74,17,50,0,1,4,0
3,ARGEŞ,"SCOALA PRIMARA HULUBESTI",259,"BUGHEA DE JOS",14922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:29",432,425,0,7,0,259,252,0,7,0,246,13,460,201,122,8,42,4,29,32,9
3,ARGEŞ,"ŞCOALA PRIMARĂ I-IV SUSLĂNEŞTI",393,MIOARELE,17334,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:50",317,307,0,6,4,195,185,0,6,4,191,4,347,152,103,9,59,0,0,14,6
3,ARGEŞ,"ŞCOALA PRIMARĂ INURI",186,"ORAŞ TOPOLOVENI",13757,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:39",261,253,2,5,1,181,175,0,5,1,174,7,300,119,111,14,21,2,2,13,11
3,ARGEŞ,"ŞCOALA PRIMARĂ ”ÎNV.CONSTANTIN MIHALCEA” BURDEA",269,CĂLDĂRARU,15064,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:57",465,436,0,10,19,275,246,0,10,19,259,16,504,229,116,20,116,0,1,2,4
3,ARGEŞ,"ŞCOALA PRIMARĂ IOAN RIZESCU",480,SUSENI,19007,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:31:12",583,572,4,2,5,360,352,1,2,5,350,10,650,290,104,46,114,5,5,57,19
3,ARGEŞ,"ŞCOALA PRIMARĂ ”ION BĂLTEANU”, GLIGANU DE SUS",451,ROCIU,18475,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:14",532,509,0,13,10,365,342,0,13,10,356,9,560,195,155,73,116,1,0,6,5
3,ARGEŞ,"ŞCOALA PRIMARĂ LĂUNELE",325,CUCA,16132,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:39:26",486,470,0,16,0,303,287,0,16,0,287,16,500,197,102,32,129,2,3,13,6
3,ARGEŞ,"ŞCOALA PRIMARĂ LUNCA",241,BOTENI,14673,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:14:26",484,471,0,5,8,343,330,0,5,8,329,14,600,257,209,58,29,2,1,23,7
3,ARGEŞ,"ŞCOALA PRIMARĂ MĂCĂI",324,CUCA,16132,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:34:43",504,473,2,28,1,347,316,2,28,1,331,16,514,167,169,35,102,1,4,11,9
3,ARGEŞ,"ŞCOALA PRIMARĂ MALU VÂNĂT",382,MERIŞANI,17101,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:50:56",718,714,0,3,1,436,432,0,3,1,398,38,810,374,258,25,95,0,6,3,11
3,ARGEŞ,"ȘCOALA PRIMARĂ ” MIHAI EMINESCU”",245,BRADU,13276,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:08:30",864,852,0,12,0,541,529,0,12,0,518,23,872,331,318,63,57,2,5,38,35
3,ARGEŞ,"SCOALA PRIMARA MLACI",258,"BUGHEA DE JOS",14922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:47",602,597,0,4,1,418,413,0,4,1,394,24,648,230,284,12,41,0,33,21,3
3,ARGEŞ,"ŞCOALA PRIMARĂ MOŞTENI-GRECI",243,BOŢEŞTI,14726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:00:49",247,241,0,6,0,172,166,0,6,0,163,9,254,82,69,15,40,10,1,25,3
3,ARGEŞ,"ŞCOALA PRIMARĂ MUSTĂTEŞTI",510,"VALEA IAŞULUI",19695,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:40",1080,1067,0,13,0,657,644,0,13,0,637,20,1181,524,332,104,97,7,5,61,31
3,ARGEŞ,"ŞCOALA PRIMARĂ NR.1 JUGUR",435,"POIENARII DE MUSCEL",17968,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:19:48",870,841,0,4,25,535,506,0,4,25,519,16,953,418,232,85,161,4,1,22,14
3,ARGEŞ,"ŞCOALA PRIMARA NR.2 PĂULEASCA",385,MICEŞTI,17209,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:50:19",891,881,0,3,7,689,679,0,3,7,621,68,979,290,293,98,17,164,7,30,12
3,ARGEŞ,"ŞCOALA PRIMARĂ OARJA SAT",417,OARJA,17824,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:42",823,803,0,1,19,526,506,0,1,19,517,9,853,327,299,130,30,4,4,27,23
3,ARGEŞ,"ŞCOALĂ PRIMARĂ RICHIŢELE DE SUS",305,COCU,15652,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:18",299,290,0,9,0,203,194,0,9,0,193,10,280,77,29,56,29,1,2,72,4
3,ARGEŞ,"ŞCOALA PRIMARĂ RUDENI",487,ŞUICI,19141,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:29:22",639,630,0,5,4,454,445,0,5,4,446,8,688,234,308,17,98,0,13,0,10
3,ARGEŞ,"ŞCOALA PRIMARĂ ŞTEFĂNEŞTI",170,"ORAŞ ŞTEFĂNEŞTI",13392,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:17:53",1433,1418,3,6,6,766,755,0,6,5,743,23,1562,796,402,88,86,4,45,73,45
3,ARGEŞ,"ŞCOALA PRIMARĂ ŢIGĂNEŞTI- LINIE",187,"ORAŞ TOPOLOVENI",13757,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:56",613,607,0,6,0,405,399,0,6,0,395,10,700,295,241,33,51,15,1,42,12
3,ARGEŞ,"ŞCOALA PRIMARĂ VALEA CALULUI",488,ŞUICI,19141,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:38:39",88,82,0,6,0,54,48,0,6,0,51,3,84,30,38,2,8,0,0,1,2
3,ARGEŞ,"ŞCOALA PRISLOP",346,DRĂGANU,16506,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:59:22",524,523,0,1,0,314,313,0,1,0,306,8,560,246,156,60,26,3,10,29,22
3,ARGEŞ,"ŞCOALA PRODANI-CONTAINER MODULAR",519,VEDEA,19793,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:40",572,547,5,11,9,403,383,0,11,9,382,21,604,201,137,44,122,2,9,44,24
3,ARGEŞ,"ŞCOALA PURCĂRENI",437,POPEŞTI,18162,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:06",537,533,0,4,0,340,336,0,4,0,324,16,579,239,210,13,82,3,0,12,4
3,ARGEŞ,"ŞCOALA ”RADU GOLESCU” GOLEȘTI",172,"ORAŞ ŞTEFĂNEŞTI",13392,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:13:51",1018,1010,0,6,2,462,454,0,6,2,430,30,1084,622,218,57,66,6,13,44,26
3,ARGEŞ,"SCOALA RADU NEGRU",277,CĂLINEŞTI,15108,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:23",524,518,0,4,2,308,302,0,4,2,296,12,800,492,124,50,86,1,3,19,13
3,ARGEŞ,"SCOALA RINCACIOV",279,CĂLINEŞTI,15108,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:11",524,517,0,7,0,302,295,0,7,0,284,18,800,498,158,42,39,11,2,18,14
3,ARGEŞ,"ŞCOALA SĂTIC",457,RUCĂR,18527,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:58:55",117,106,0,10,1,80,69,0,10,1,77,3,106,26,19,12,14,0,1,27,4
3,ARGEŞ,"ŞCOALA SILIŞTENI",366,"LUNCA CORBULUI",16944,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:32",240,235,0,5,0,157,152,0,5,0,149,8,292,135,109,20,16,1,2,0,1
3,ARGEŞ,"ŞCOALA SLĂTIOARELE",214,BĂBANA,14085,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:52:34",666,652,1,3,10,399,385,1,3,10,383,15,727,328,125,47,87,5,5,104,10
3,ARGEŞ,"ŞCOALA SLOBOZIA",438,POPEŞTI,18162,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 19:20:47",501,493,0,8,0,283,275,0,8,0,270,13,536,253,166,13,58,3,0,27,3
3,ARGEŞ,"ŞCOALA SURDULEŞTI",395,MIROŞI,17398,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:13:23",669,653,0,3,13,378,362,0,3,13,360,18,796,418,251,28,49,4,3,19,6
3,ARGEŞ,"ŞCOALA SUSENI",239,BOGAŢI,14584,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:23",738,719,1,7,11,459,441,0,7,11,447,12,804,345,225,46,105,45,0,10,16
3,ARGEŞ,"ŞCOALA TELEŞTI",139,"ORAŞ COSTEŞTI",13668,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:18:40",748,739,0,6,3,429,420,0,6,3,414,15,819,390,165,58,78,3,27,57,26
3,ARGEŞ,"ŞCOALA TOPLIŢA",374,MĂLURENI,17049,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:24:13",279,268,0,5,6,172,161,0,5,6,167,5,295,123,125,5,15,2,7,9,4
3,ARGEŞ,"ŞCOALA URLUIENI",228,BÂRLA,14450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:39:33",962,926,0,28,8,607,571,0,28,8,581,26,1000,393,221,28,289,1,1,31,10
3,ARGEŞ,"ŞCOALA VALEA HOTARULUI",343,DRAGOSLAVELE,16472,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:43",553,545,1,7,0,400,393,0,7,0,286,114,594,194,85,19,130,5,0,19,28
3,ARGEŞ,"ŞCOALA VALEA NANDRII",336,DÂRMĂNEŞTI,16365,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:11",543,541,0,2,0,318,316,0,2,0,305,13,570,252,168,37,63,3,1,23,10
3,ARGEŞ,"SCOALA VALENI",281,CĂLINEŞTI,15108,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:58",884,876,2,4,2,459,452,1,4,2,426,33,800,341,170,70,88,11,9,61,17
3,ARGEŞ,"ŞCOALA VAŢA",520,VEDEA,19793,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:26:23",486,472,0,9,5,307,293,0,9,5,288,19,500,193,76,43,101,2,2,54,10
3,ARGEŞ,"ŞCOALA VOROVENI",329,DAVIDEŞTI,16285,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:26:11",507,495,0,9,3,386,374,0,9,3,376,10,528,142,205,34,88,7,6,26,10
3,ARGEŞ,"ŞCOALA ZĂRNEŞTI",375,MĂLURENI,17049,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:20:05",758,751,0,6,1,476,469,0,6,1,453,18,785,309,276,30,80,15,39,2,11
3,ARGEŞ,"SC SERVICII GENERALE MIOVENI S.R.L",156,"ORAŞ MIOVENI",13301,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:17",1224,1218,1,5,0,616,611,0,5,0,601,15,1400,784,213,91,165,7,13,85,27
3,ARGEŞ,"SEDIUL ADMINISTRATIV TUTANA",217,BĂICULEŞTI,14165,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:50",1435,1430,0,3,2,893,888,0,3,2,858,35,1600,707,345,98,361,4,1,24,25
3,ARGEŞ,"SEDIUL PRIMĂRIEI VECHI - VILSĂNEȘTI",405,MUŞĂTEŞTI,17619,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:10:54",449,437,0,5,7,262,250,0,5,7,236,26,479,217,92,30,73,2,1,14,24
3,ARGEŞ,"ȘOALA GENERALĂ DIN CENTRUL COMUNEI",468,SLOBOZIA,18741,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:06:24",1590,1580,0,4,6,1066,1056,0,4,6,1040,26,1700,634,394,45,472,3,14,74,38
3,ARGEŞ,"SOCIETATEA AGRICOLA ALBINA",504,UNGHENI,19560,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:29:17",1021,990,0,31,0,633,602,0,31,0,613,20,1089,456,445,80,60,2,0,16,10
3,ARGEŞ,"TABĂRA PĂULEASCA",372,MĂLURENI,17049,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:10:44",710,703,0,7,0,417,410,0,7,0,379,38,750,333,322,11,11,0,18,6,11
3,ARGEŞ,"UNIVERSITATEA ”CONSTANTIN BRÂNCOVEANU”",40,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:13:19",1525,1515,5,5,0,552,547,0,5,0,530,22,1700,1148,160,50,145,8,17,116,34
3,ARGEŞ,"UNIVERSITATEA ”CONSTANTIN BRÂNCOVEANU”",39,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:04:12",1421,1402,6,13,0,570,557,0,13,0,551,19,1600,1030,173,57,130,9,16,130,36
3,ARGEŞ,"UNIVERSITATEA „CONSTANTIN BRÂNCOVEANU” (INTRAREA C)",20,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:46:11",1498,1488,2,8,0,556,548,0,8,0,540,16,1700,1144,160,71,136,6,15,127,25
3,ARGEŞ,"UNIVERSITATEA PITEŞTI",71,"MUNICIPIUL PITEŞTI",13169,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 12:51:05",1601,1594,0,7,0,695,688,0,7,0,661,29,1700,1005,231,77,165,15,15,131,27
