precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DUMITRESCU IULIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","AXINIA ADRIAN-GEORGE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","NANU VIRGILIU-DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","IONESCU GEORGE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PETRACHE ADRIAN-ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","NĂSULEA GHEORGHE-PARTIDUL S.O.S. ROMÂNIA-voturi","NEAGU MIHAI-CRISTIAN-ALIANȚA MIȘCAREA, NOI PLOIEȘTENII - REPER-voturi","MUŞUROIA GABRIEL-MIHAIL-PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi"
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ SFINȚII ÎMPĂRAȚI BALTA DOAMNEI",308,"BALTA DOAMNEI",132226,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:26:07",1166,1157,2,7,0,753,745,1,7,0,726,27,1234,481,73,38,315,29,10,21,9,231
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SLON",370,CERAŞU,132574,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:52:17",906,890,0,1,15,628,612,0,1,15,596,29,1000,375,410,33,125,10,0,12,3,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SLON",369,CERAŞU,132574,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:54:37",748,732,0,0,16,546,530,0,0,16,524,22,800,254,348,17,133,14,2,6,2,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SPECIALĂ NR. 1",59,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:48:04",786,778,1,7,0,283,276,0,7,0,258,25,900,617,43,46,75,25,3,13,24,29
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SPECIALĂ NR. 1",58,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:27:20",1124,1117,2,5,0,430,425,0,5,0,403,24,1200,773,83,62,82,34,9,50,46,37
31,PRAHOVA,"SCOALA GIMNAZIALA ”SPIREA SORESCU”ZAMFIRA",466,LIPĂNEŞTI,133964,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:12:33",957,939,1,7,10,576,559,0,7,10,558,18,1020,444,189,84,203,29,3,31,9,10
31,PRAHOVA,"SCOALA GIMNAZIALA STEFESTI",572,ŞTEFEŞTI,135618,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:28:22",1243,1216,1,2,24,730,703,1,2,24,709,21,1298,568,176,124,276,42,7,8,7,69
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ STREJNICU",579,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:55:08",1861,1853,0,5,3,976,968,0,5,3,923,48,2000,1024,236,92,266,167,15,34,30,83
31,PRAHOVA,"SCOALA GIMNAZIALA TALEA",574,TALEA,135654,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:03",826,798,0,4,24,627,599,0,4,24,609,18,892,265,126,56,384,9,1,19,7,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TĂTĂRANI",322,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:35:55",1305,1275,24,4,2,687,681,0,4,2,653,34,1410,723,167,63,243,98,9,12,33,28
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TĂTĂRANI",321,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:08:54",1183,1172,1,2,8,611,601,0,2,8,582,29,1310,699,178,59,221,67,12,16,13,16
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TIRGŞORU VECHI",582,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:41:34",1095,1082,1,12,0,590,578,0,12,0,560,30,1203,613,54,44,131,265,13,24,14,15
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”TOMA CARAGIU”",94,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:19",835,826,1,8,0,351,343,0,8,0,338,13,900,548,31,46,95,59,3,26,47,31
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”TOMA CARAGIU”",95,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:48",1204,1200,0,4,0,471,467,0,4,0,452,19,1300,829,42,41,126,80,9,20,83,51
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”TOMA CARAGIU”",93,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:31",1049,1045,0,4,0,389,385,0,4,0,375,14,1094,705,39,36,119,55,3,16,64,43
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TRAIAN SĂVULESCU IZVOARELE",455,IZVOARELE,133795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:04:08",909,904,5,0,0,534,534,0,0,0,513,21,1000,466,36,56,365,12,1,26,8,9
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TRAIAN SĂVULESCU IZVOARELE",454,IZVOARELE,133795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:17",1002,994,3,3,2,567,561,1,3,2,541,20,1100,539,56,53,328,40,6,37,12,9
31,PRAHOVA,"ȘCOALĂ GIMNAZIALĂ VADU SĂPAT, COMUNA VADU SĂPAT, SAT VADU SĂPAT",598,"VADU SĂPAT",136269,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:32:27",1409,1324,0,62,23,953,868,0,62,23,899,54,1434,481,357,50,366,69,7,25,13,12
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ VALEA BORULUI",371,CERAŞU,132574,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:59:30",665,644,0,2,19,473,452,0,2,19,457,16,729,256,280,13,138,6,3,11,3,3
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ VĂRBILĂU",617,VĂRBILĂU,136134,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:25:34",1116,1096,0,10,10,656,636,0,10,10,614,42,1122,466,110,96,251,120,6,13,8,10
31,PRAHOVA,"ȘCOALA GIMNAZIALӐ OLARI, SAT OLARI",488,OLARI,136250,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:42",551,543,0,8,0,314,306,0,8,0,288,26,590,276,11,18,233,6,2,14,1,3
31,PRAHOVA,"SCOALA GIMNAZILA BUDA",535,RÂFOV,135020,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:44:18",818,805,0,13,0,561,548,0,13,0,538,18,867,311,88,138,259,17,3,11,11,11
31,PRAHOVA,"SCOALA GROSANI",266,"ORAŞ SLĂNIC",131577,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:07",1340,1313,1,21,5,777,751,0,21,5,723,54,1432,655,96,110,355,96,3,21,3,39
31,PRAHOVA,"ŞCOALA MICĂ MĂNECIU",478,MĂNECIU,134096,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:52:49",1235,1225,0,9,1,689,679,0,9,1,662,27,1400,711,315,58,223,24,2,18,11,11
31,PRAHOVA,"ŞCOALA MOCEŞTI",451,IORDĂCHEANU,133722,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:39",994,969,0,6,19,636,611,0,6,19,616,20,1100,464,375,51,143,9,5,18,14,1
31,PRAHOVA,"ŞCOALA NR. 19",66,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:17:41",1301,1293,0,8,0,643,635,0,8,0,569,66,1400,765,295,66,74,27,7,46,33,21
31,PRAHOVA,"SCOALA NUMARUL 3 LILIESTI",191,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:11",1367,1365,0,2,0,659,657,0,2,0,622,37,1511,852,90,88,288,39,19,61,14,23
31,PRAHOVA,"SCOALA NUMARUL 3 LILIESTI SALA NR. 2",192,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:36:25",1540,1534,1,5,0,845,839,1,5,0,808,37,1688,843,146,87,338,82,27,70,29,29
31,PRAHOVA,"ŞCOALA PODENII VECHI",311,BĂLŢEŞTI,132271,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:55:24",1398,1364,0,24,10,989,955,0,24,10,958,31,1472,483,283,71,523,17,11,34,12,7
31,PRAHOVA,"SCOALA POIENARII RALI",515,"POIENARII BURCHII",134559,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:56:40",784,757,0,11,16,513,486,0,11,16,482,31,800,287,232,56,118,42,2,13,16,3
31,PRAHOVA,"ŞCOALA PRIMARĂ CHEIA, NR.1",477,MĂNECIU,134096,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:32",327,317,0,10,0,147,137,0,10,0,138,9,517,370,29,29,67,8,0,4,0,1
31,PRAHOVA,"SCOALA PRIMARA COCORASTII GRIND",380,"COCORĂŞTII COLŢ",136241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:14:16",965,957,0,4,4,576,568,0,4,4,544,32,1137,561,179,19,128,32,3,25,7,151
31,PRAHOVA,"ȘCOALA PRIMARĂ COȚOFENEȘTI",618,VĂRBILĂU,136134,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:48",703,694,0,3,6,433,424,0,3,6,413,20,800,367,169,45,122,37,7,25,7,1
31,PRAHOVA,"SCOALA PRIMARA CUIB",438,GORNET,133562,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:37:24",236,236,0,0,0,131,131,0,0,0,128,3,288,157,22,7,90,2,0,6,1,0
31,PRAHOVA,"ȘCOALA PRIMARĂ DIN BÎRA",309,"BALTA DOAMNEI",132226,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:44:09",714,707,1,6,0,360,354,0,6,0,341,19,800,440,63,24,122,18,2,8,2,102
31,PRAHOVA,"SCOALA PRIMARA FAGETU",447,"GURA VITIOAREI",131835,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:13",933,926,1,5,1,599,593,0,5,1,558,41,1027,428,311,52,118,25,4,15,9,24
31,PRAHOVA,"SCOALA PRIMARA GHIOȘEȘTI",229,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:46",1072,1064,0,6,2,616,608,0,6,2,598,18,1200,584,345,90,116,23,0,14,5,5
31,PRAHOVA,"SCOALA PRIMARA GOGA",536,RÂFOV,135020,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:51",417,400,1,16,0,240,224,0,16,0,232,8,428,188,63,36,99,19,2,9,2,2
31,PRAHOVA,"ŞCOALA PRIMARĂ INDEPENDENŢA, NUMĂRUL 23",430,GHERGHIŢA,133429,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:50:57",181,171,0,8,2,122,112,0,8,2,116,6,200,78,14,12,81,4,0,5,0,0
31,PRAHOVA,"ȘCOALA PRIMARĂ ” LEONIDA SECRETEANU”",396,DRĂGĂNEŞTI,133018,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:17",656,647,0,5,4,376,367,0,5,4,362,14,700,324,30,21,241,55,0,10,5,0
31,PRAHOVA,"ȘCOALA PRIMARĂ LIVADEA",619,VĂRBILĂU,136134,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:02:32",845,831,0,10,4,517,503,0,10,4,498,19,900,383,91,42,212,90,5,27,16,15
31,PRAHOVA,"ȘCOALA PRIMARĂ LUNCA PRAHOVEI, SAT LUNCA PRAHOVEI, NR.39",475,MĂGURENI,134050,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:04:43",911,903,0,8,0,520,512,0,8,0,480,40,1000,480,126,45,263,10,0,19,6,11
31,PRAHOVA,"ȘCOALA PRIMARĂ MĂGURENI, CORP B, SAT MĂGURENI, NR.201",471,MĂGURENI,134050,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:42",1378,1365,0,9,4,819,806,0,9,4,792,27,1564,745,246,79,360,42,5,30,8,22
31,PRAHOVA,"SCOALA PRIMARA MALAIESTI",537,RÂFOV,135020,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:53:13",648,638,1,9,0,407,398,0,9,0,397,10,581,174,52,29,252,31,1,23,6,3
31,PRAHOVA,"ŞCOALA PRIMARĂ MALU-VÎNĂT",458,IZVOARELE,133795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:03",681,677,0,4,0,325,321,0,4,0,309,16,750,425,35,32,189,16,4,13,10,10
31,PRAHOVA,"ȘCOALA PRIMARĂ MERI",400,DRĂGĂNEŞTI,133018,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:14:27",847,829,0,8,10,489,471,0,8,10,467,22,900,411,51,21,323,46,3,18,2,3
31,PRAHOVA,"SCOALA PRIMARA MIROSLAVESTI",528,"PUCHENII MARI",134942,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:27:50",1433,1415,0,7,11,800,782,0,7,11,768,32,1600,800,180,39,139,94,5,29,13,269
31,PRAHOVA,"SCOALA PRIMARA MOARA DOMNEASCA",538,RÂFOV,135020,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:47:52",801,784,0,15,2,525,508,0,15,2,512,13,981,456,82,71,310,14,4,21,3,7
31,PRAHOVA,"ŞCOALA PRIMARĂ NR. 22 (FOSTA ŞCOALĂ GIMNAZIALĂ ”MITICĂ APOSTOL”)",156,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 10:32:58",1418,1413,0,5,0,495,490,0,5,0,491,4,1600,1105,48,80,56,13,37,101,109,47
31,PRAHOVA,"ȘCOALA PRIMARĂ NR.2 (VALEA GARDULUI)",284,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:37",836,830,0,6,0,543,537,0,6,0,516,27,912,369,45,58,285,20,3,24,6,75
31,PRAHOVA,"ȘCOALA PRIMARĂ NR.4 (MIULEȘTI)",283,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:02:33",1247,1240,3,4,0,641,636,1,4,0,617,24,1300,659,55,80,270,72,7,24,16,93
31,PRAHOVA,"SCOALA PRIMARA NUCET",439,GORNET,133562,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:46:49",138,129,0,7,2,75,66,0,7,2,69,6,180,105,8,6,52,1,0,0,1,1
31,PRAHOVA,"SCOALA PRIMARA PALANCA",539,RÂFOV,135020,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:11:25",858,850,0,8,0,538,530,0,8,0,518,20,902,364,117,71,263,25,1,18,4,19
31,PRAHOVA,"ȘCOALA PRIMARĂ POIANA VĂRBILĂU",620,VĂRBILĂU,136134,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:17:58",1046,1041,1,1,3,660,656,0,1,3,603,57,1100,440,136,91,204,95,6,44,7,20
31,PRAHOVA,"ŞCOALA PRIMARĂ, SAT BRĂTEŞTI",559,ŞIRNA,135431,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:23",357,353,0,4,0,233,229,0,4,0,220,13,415,182,133,14,40,21,4,2,2,4
31,PRAHOVA,"ȘCOALA PRIMARĂ SAT CRIVINA, COMUNA GORGOTA",433,GORGOTA,133508,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:32",726,719,0,6,1,391,384,0,6,1,376,15,900,509,214,30,70,32,7,10,11,2
31,PRAHOVA,"ȘCOALA PRIMARĂ, SAT DRĂGĂNEASA, COMUNA PROVIȚA DE JOS",524,"PROVIŢA DE JOS",134853,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:33:10",913,879,0,20,14,556,536,0,6,14,528,28,1010,454,18,69,405,14,0,20,1,1
31,PRAHOVA,"SCOALA PRIMARA SAT MELICEŞTI",591,TELEGA,135789,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:01",359,354,0,4,1,216,211,0,4,1,212,4,403,184,26,20,66,82,1,7,5,5
31,PRAHOVA,"ŞCOALA PRIMARĂ SAT PISCULEŞTI, LOCALITATEA PISCULEŞTI",593,TINOSU,135850,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:37:52",481,477,0,4,0,218,214,0,4,0,202,16,460,242,86,24,39,28,4,13,5,3
31,PRAHOVA,"ŞCOALA PRIMARĂ SAT PREDEŞTI, LOCALITATEA PREDEŞTI",594,TINOSU,135850,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:35:36",512,507,0,5,0,273,268,0,5,0,257,16,604,331,127,23,46,29,1,11,10,10
31,PRAHOVA,"ŞCOALA PRIMARĂ, SAT ŞIRNA",558,ŞIRNA,135431,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:03:26",607,593,1,13,0,348,334,1,13,0,339,9,700,352,161,14,67,79,1,6,4,7
31,PRAHOVA,"ȘCOALA PRIMARĂ SATUL BANULUI, SAT MĂGURENI, NR.541",472,MĂGURENI,134050,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:46:27",931,924,0,4,3,567,560,0,4,3,544,23,1000,433,198,47,208,35,3,21,11,21
31,PRAHOVA,"ȘCOALA PRIMARĂ SECIU",205,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:30:46",816,804,0,6,6,525,513,0,6,6,502,23,900,375,197,92,142,35,4,21,7,4
31,PRAHOVA,"SCOALA PRIMARA SICRITA",540,RÂFOV,135020,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:57",422,410,0,12,0,277,265,0,12,0,268,9,454,167,37,62,126,22,2,14,1,4
31,PRAHOVA,"ȘCOALA PRIMARĂ VĂRBILĂU",615,VĂRBILĂU,136134,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:45:29",846,826,0,11,9,476,456,0,11,9,448,28,900,424,77,38,259,52,4,8,2,8
31,PRAHOVA,"ȘCOALA PRIMARĂ VĂRBILĂU",616,VĂRBILĂU,136134,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:32:56",792,785,0,5,2,458,451,0,5,2,433,25,900,442,102,64,170,51,8,22,4,12
31,PRAHOVA,"SCOALA PRIMARA VILCELELE - COLCEAG - STRUCTURA",386,COLCEAG,132752,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:11",436,428,0,5,3,245,237,0,5,3,222,23,500,255,90,12,104,9,3,4,0,0
31,PRAHOVA,"ȘCOALA PRIMARӐ FȂNARI, SAT FȂNARI",489,OLARI,136250,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:25",346,317,0,29,0,221,192,0,29,0,205,16,350,129,6,16,162,9,0,7,2,3
31,PRAHOVA,"ȘCOALA PRIMARӐ OLARII-VECHI, SAT OLARII-VECHI",490,OLARI,136250,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:20:48",609,603,2,4,0,321,317,0,4,0,310,11,669,348,10,27,236,7,1,18,7,4
31,PRAHOVA,"ŞCOALA SAT LUNCA-MARE, NR 166",568,ŞOTRILE,135547,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:02",373,369,2,2,0,228,226,0,2,0,218,10,400,170,111,17,66,11,1,6,3,3
31,PRAHOVA,"SCOALA SAT PLAIU CAMPINEI, NR 35",569,ŞOTRILE,135547,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:38:13",682,679,0,3,0,530,527,0,3,0,509,21,800,270,49,17,412,18,2,10,0,1
31,PRAHOVA,"ŞCOALA SAT SECIURI, NR 17",570,ŞOTRILE,135547,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:02",291,281,0,1,9,167,157,0,1,9,164,3,300,133,11,16,125,3,2,4,3,0
31,PRAHOVA,"ŞCOALA SAT VISTIERU, NR 25",571,ŞOTRILE,135547,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:49:23",479,452,0,5,22,338,311,0,5,22,332,5,500,163,33,16,269,8,0,6,0,0
31,PRAHOVA,"SCOALA TRENU",373,CHIOJDEANCA,132645,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:48",452,431,0,12,9,355,334,0,12,9,336,19,534,178,88,19,194,13,4,18,0,0
31,PRAHOVA,"ŞCOALA VǍRBILA",453,IORDĂCHEANU,133722,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:43:44",1183,1168,1,4,10,779,765,0,4,10,746,33,1285,506,434,57,211,9,8,13,13,1
31,PRAHOVA,"ȘCOALA VECHE",410,"FILIPEŞTII DE PĂDURE",133161,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:34:46",1528,1517,0,8,3,959,948,0,8,3,917,23,1700,760,121,223,357,83,14,31,25,63
31,PRAHOVA,"ṢCOALA VECHE MAGULA, SAT MAGULA, NR. 406A",597,TOMŞANI,135896,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:13:12",1013,987,1,3,22,646,620,1,3,22,619,27,1104,458,64,41,460,18,6,20,4,6
31,PRAHOVA,"SCOAL GIMNAZIALA NICOVANI",608,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:12:21",1155,1151,0,4,0,568,564,0,4,0,538,30,1300,732,185,62,164,53,4,39,23,8
31,PRAHOVA,"SCOAL PRIMARA PANTAZI",604,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:46:31",946,941,0,5,0,412,407,0,5,0,399,13,1000,588,186,43,93,35,5,23,7,7
31,PRAHOVA,"SC ROM CABLU SRL, SAT VALEA STÎLPULUI,NR.2",586,TEIŞANI,135725,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:11",179,169,0,9,1,128,118,0,9,1,126,2,212,84,58,6,34,12,1,5,2,8
31,PRAHOVA,"S.C. TRANSPORT CĂLĂTORI EXPRESS S.A.",32,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:05:59",1569,1562,2,5,0,644,639,0,5,0,606,38,1700,1056,170,100,200,37,5,43,25,26
31,PRAHOVA,"S.C. TRANSPORT CĂLĂTORI EXPRESS S.A.",34,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:34",989,985,2,2,0,415,413,0,2,0,389,26,1100,685,72,47,128,60,5,16,40,21
31,PRAHOVA,"S.C. TRANSPORT CĂLĂTORI EXPRESS S.A.",33,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:36:44",1054,1043,1,10,0,457,447,0,10,0,440,17,1200,743,62,51,119,82,5,26,54,41
31,PRAHOVA,"SEDIU ADMINISTRATIV",327,BERCENI,130614,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:50",387,380,0,7,0,207,200,0,7,0,199,8,400,193,88,39,41,21,2,4,3,1
31,PRAHOVA,"SEDIU FIRMĂ PAZĂ",222,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:23:19",1375,1356,2,15,2,872,856,1,15,0,841,31,1457,585,168,56,387,124,5,73,16,12
31,PRAHOVA,"SEDIUL FOSTEI ŞCOLI CU CLASELE I-IV GHIGHIU",318,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:03:14",596,589,1,6,0,317,311,0,6,0,306,9,610,293,132,42,67,23,1,23,8,10
31,PRAHOVA,"SEDIUL FOSTEI ŞCOLI CU CLASELE I-IV PUŞCAŞI",319,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:59:26",330,318,0,12,0,172,160,0,12,0,168,4,410,238,45,48,49,10,3,3,8,2
31,PRAHOVA,"SEDIUL SERVICIULUI PUBLIC DE GOSPODARIE COMUNALA CEPTURA",364,CEPTURA,132510,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:15:16",480,476,0,4,0,247,243,0,4,0,239,8,500,253,28,19,168,9,2,3,4,6
31,PRAHOVA,"SISTEMUL DE GOSPODĂRIRE A APELOR PRAHOVA",109,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:29:10",1007,993,5,9,0,479,470,0,9,0,452,27,1100,621,55,29,144,101,7,17,61,38
31,PRAHOVA,"TEATRUL ”TOMA CARAGIU” PLOIEȘTI",17,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:20:50",812,802,2,8,0,368,360,0,8,0,354,14,900,532,56,29,104,81,6,12,44,22
31,PRAHOVA,"VECHIUL SEDIU AL PRIMARIEI",360,CĂLUGĂRENI,132459,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:00",895,893,0,1,1,500,498,0,1,1,474,26,976,476,19,86,326,19,0,17,5,2
