precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"POP DARIUS-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","OPRIŞ DUMITRU-CRISTIAN-FORȚA DREPTEI-voturi","POP NADIA-MARIA-PARTIDUL VERTICALA NOUĂ-voturi","CÎMPEAN CORNELIA-PARTIDUL PATRIOȚILOR-voturi","ROPAN MIHAI-PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PONDE ELENA-SIMONA-PARTIDUL ECOLOGIST ROMÂN-voturi","IVAN DAN-ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","FILIP MARIANA-FLORENTINA-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","IVAŞCO ALINA-PARTIDUL S.O.S. ROMÂNIA-voturi","PINTÉR ZSOLT-ISTVÁN-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ŞTEŢCO GABRIEL-BOGDAN-PARTIDUL NAȚIONAL LIBERAL-voturi","ZETEA GABRIEL-VALER-PARTIDUL SOCIAL DEMOCRAT-voturi","MORARIU CĂLIN-TEODOR-PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
26,MARAMUREŞ,"GRĂDINIȚA ROȘTI",180,"ORAŞ TĂUŢII-MĂGHERĂUŞ",106461,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:17:01",512,504,2,6,0,303,297,0,6,0,286,17,600,297,14,10,6,0,1,7,20,6,6,23,123,66,4
26,MARAMUREŞ,"GRĂDINIȚA ȘESU MÂNĂSTIRII",388,ROZAVLEA,108669,7,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 22:39:04",833,791,0,29,13,466,424,0,29,13,443,23,1000,534,18,0,0,1,1,1,8,1,5,0,299,107,2
26,MARAMUREŞ,"LICEUL CU PROGRAM SPORTIV",44,"MUNICIPIUL BAIA MARE",106318,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 23:34:46",1095,1085,1,9,0,432,423,0,9,0,419,4,1200,768,26,17,53,1,4,7,52,1,5,38,68,138,9
26,MARAMUREŞ,"LICEUL CU PROGRAM SPORTIV",43,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:23",1337,1304,24,9,0,587,578,0,9,0,566,21,1499,912,28,19,63,3,7,12,90,4,11,33,105,179,12
26,MARAMUREŞ,"LICEUL CU PROGRAM SPORTIV",45,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:05:33",761,750,3,7,1,327,319,0,7,1,320,7,900,573,20,4,45,1,3,7,42,3,3,30,67,89,6
26,MARAMUREŞ,"LICEUL DE ARTE",51,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:09",1108,1094,3,7,4,546,535,0,7,4,531,15,1200,654,19,24,49,1,8,10,89,0,6,86,110,120,9
26,MARAMUREŞ,"LICEUL DE ARTE",52,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:07",1140,1123,8,9,0,598,588,1,9,0,592,6,1200,602,20,20,62,3,3,9,88,11,13,103,121,126,13
26,MARAMUREŞ,"LICEUL „REGELE FERDINAND”",93,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:18:44",267,258,0,9,0,267,258,0,9,0,254,13,900,633,38,3,0,2,1,3,11,0,14,18,70,94,0
26,MARAMUREŞ,"LICEUL „REGELE FERDINAND”",94,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:51:46",1076,1040,1,3,32,472,437,0,3,32,454,18,1200,728,56,4,5,2,2,11,13,1,13,43,109,194,1
26,MARAMUREŞ,"LICEUL „TARAS SEVCENCO”",98,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:13:12",1227,1212,1,12,2,449,435,0,12,2,429,20,1300,851,40,4,8,3,0,7,14,3,16,130,84,117,3
26,MARAMUREŞ,"LICEUL „TARAS SEVCENCO”",99,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:28",1197,1180,5,10,2,457,445,0,10,2,439,18,1300,843,51,7,6,0,1,11,21,0,12,81,92,156,1
26,MARAMUREŞ,"LICEUL TEHNOLOGIC",216,"ORAŞ VIŞEU DE SUS",106979,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:41:54",1628,1615,0,8,5,637,624,0,8,5,621,16,1800,1163,23,4,1,2,2,5,26,16,24,20,239,258,1
26,MARAMUREŞ,"LICEUL TEHNOLOGIC",217,"ORAŞ VIŞEU DE SUS",106979,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:57:57",1638,1630,1,7,0,517,510,0,7,0,501,16,1800,1283,28,3,0,1,0,3,3,2,8,21,175,254,3
26,MARAMUREŞ,"LICEUL TEHNOLOGIC FORESTIER",105,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:28:00",1096,1087,2,6,1,439,433,0,6,0,420,19,1200,761,37,5,3,4,2,11,31,5,12,60,72,176,2
26,MARAMUREŞ,"LICEUL TEHNOLOGIC FORESTIER",104,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:37",815,808,0,5,2,326,319,0,5,2,305,21,900,574,29,7,3,1,1,6,22,2,10,37,68,118,1
26,MARAMUREŞ,"LICEUL TEHNOLOGIC NR. 4",218,"ORAŞ VIŞEU DE SUS",106979,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:02",1047,1038,0,7,2,471,462,0,7,2,443,28,1100,629,13,1,2,1,0,1,7,3,29,3,106,276,1
26,MARAMUREŞ,"LICEUL TEHNOLOGIC NR. 4",219,"ORAŞ VIŞEU DE SUS",106979,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 18:34:24",948,933,1,11,3,480,466,0,11,3,458,22,1000,520,20,0,2,1,0,1,1,11,21,1,121,279,0
26,MARAMUREŞ,"LICEUL TEHNOLOGIC „TRAIAN VUIA”",176,"ORAŞ TĂUŢII-MĂGHERĂUŞ",106461,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:15:32",1305,1286,5,13,1,706,692,0,13,1,692,14,1400,694,38,19,54,2,2,30,80,13,11,61,215,163,4
26,MARAMUREŞ,"LICEUL TEORETIC BOGDAN VODĂ",214,"ORAŞ VIŞEU DE SUS",106979,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:08",858,853,0,2,3,344,339,0,2,3,333,11,1000,656,27,1,0,2,0,5,8,4,8,13,124,141,0
26,MARAMUREŞ,"LICEUL TEORETIC BOGDAN VODĂ",215,"ORAŞ VIŞEU DE SUS",106979,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:15:49",918,913,2,2,1,401,397,1,2,1,391,10,1000,599,18,1,1,0,0,5,9,8,8,16,153,172,0
26,MARAMUREŞ,"LICEUL TEORETIC „EMIL RACOVIȚĂ”",22,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:04:26",1383,1354,4,9,16,573,549,0,9,15,550,23,1500,927,34,17,66,3,3,10,65,6,7,38,134,162,5
26,MARAMUREŞ,"LICEUL TEORETIC „EMIL RACOVIȚĂ”",21,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:00:02",1347,1311,4,10,22,510,478,0,10,22,494,16,1500,990,31,16,39,3,5,7,56,3,14,87,94,135,4
26,MARAMUREŞ,"LICEUL TEORETIC „PETRU RAREȘ”",189,"ORAŞ TÂRGU LĂPUŞ",106817,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 22:54:38",1814,1788,1,12,13,1070,1045,0,12,13,1045,23,1900,830,119,3,12,2,19,18,21,2,7,93,331,413,5
26,MARAMUREŞ,"LICEUL TEORETIC SANITAR",53,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:13",1326,1311,7,8,0,598,590,0,8,0,587,11,1400,802,32,12,66,1,6,8,98,8,8,93,126,123,6
26,MARAMUREŞ,PRIMĂRIA,257,"BOIU MARE",107430,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:48",534,466,0,48,20,408,340,0,48,20,391,17,500,92,1,7,1,1,0,1,9,0,3,3,36,278,51
26,MARAMUREŞ,PRIMĂRIA,270,"CÂMPULUNG LA TISA",107715,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 13:17:12",815,805,1,3,6,492,482,1,3,6,477,15,900,408,20,4,0,1,2,3,2,3,8,266,121,46,1
26,MARAMUREŞ,PRIMĂRIA,413,"SUCIU DE SUS",109041,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:06:35",1417,1368,1,33,15,949,901,0,33,15,895,54,1498,549,106,97,7,3,11,43,65,2,18,4,153,381,5
26,MARAMUREŞ,PRIMĂRIA,348,"OARŢA DE JOS",108366,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:27:09",371,332,0,24,15,240,201,0,24,15,239,1,400,160,10,4,42,0,1,2,6,1,1,4,28,140,0
26,MARAMUREŞ,PRIMĂRIA,230,"ASUAJU DE SUS",107083,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 14:36:02",846,694,0,117,35,684,532,0,117,35,663,21,800,116,22,2,17,10,0,2,71,1,5,4,253,274,2
26,MARAMUREŞ,PRIMĂRIA,387,ROZAVLEA,108669,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:38:51",1986,1894,0,45,47,1143,1051,0,45,47,1077,66,2000,857,21,4,1,5,2,4,22,2,6,0,807,202,1
26,MARAMUREŞ,PRIMĂRIA,332,LĂPUŞ,108222,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:14",1379,1351,1,7,20,847,820,0,7,20,812,35,1500,653,46,4,6,3,0,0,17,1,15,0,585,133,2
26,MARAMUREŞ,PRIMĂRIA,364,"POIENILE IZEI",179604,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:49",737,644,3,42,48,629,536,3,42,48,605,16,800,171,16,1,0,1,0,2,9,1,8,0,150,417,0
26,MARAMUREŞ,PRIMĂRIA,404,SĂCEL,108874,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:11:01",1396,1323,1,24,48,928,855,1,24,48,864,63,1500,572,122,10,1,16,1,14,60,26,42,7,304,257,4
26,MARAMUREŞ,PRIMĂRIA,342,MOISEI,108348,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:37:10",1711,1687,2,11,11,982,960,0,11,11,959,23,1900,918,80,10,2,0,1,10,16,5,9,6,371,449,0
26,MARAMUREŞ,"PRIMĂRIA BISTRA",248,BISTRA,107270,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:39",816,796,0,9,11,487,467,0,9,11,454,33,900,413,22,0,0,0,0,0,4,7,12,4,285,120,0
26,MARAMUREŞ,PRIMĂRIE,442,"VIŞEU DE JOS",109504,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:53:06",1390,1364,4,6,16,741,717,2,6,16,726,15,1500,759,32,1,6,0,1,1,14,10,5,0,395,260,1
26,MARAMUREŞ,PRIMÃRIE,297,COROIENI,107868,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:08",305,291,0,8,6,193,179,0,8,6,183,10,299,106,25,1,1,1,39,1,18,0,1,5,59,31,1
26,MARAMUREŞ,"REGISTRU AUTO ROMÂN, REPREZENTANȚA MARAMUREȘ",28,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:47:07",1283,1273,0,10,0,425,415,0,10,0,406,19,1400,975,43,10,34,2,2,6,44,0,23,23,75,136,8
26,MARAMUREŞ,"SALA DE EVENIMENTE",410,STRÂMTURA,109005,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:10:59",402,394,0,6,2,215,207,0,6,2,194,21,450,235,26,1,1,1,2,1,4,1,10,3,117,27,0
26,MARAMUREŞ,"SALA DE FESTIVITĂȚI",428,"VADU IZEI",106648,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:35:24",388,375,0,5,8,245,232,0,5,8,241,4,400,155,38,0,0,2,1,0,3,0,4,0,24,169,0
26,MARAMUREŞ,"SALA DE FESTIVITĂȚI",350,"OCNA ŞUGATAG",108400,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:41",1451,1429,5,13,4,748,729,2,13,4,709,39,1600,852,58,4,12,2,1,15,41,26,16,115,115,301,3
26,MARAMUREŞ,"SALA DE SPORT",124,"ORAŞ BAIA SPRIE",106684,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:54:50",1045,1039,3,2,1,567,564,0,2,1,550,17,1200,633,65,16,19,1,1,16,48,6,12,28,148,184,6
26,MARAMUREŞ,"SALA DE SPORT",125,"ORAŞ BAIA SPRIE",106684,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:25",1234,1226,1,7,0,524,517,0,7,0,512,12,1300,776,54,1,20,0,1,13,28,15,15,65,116,175,9
26,MARAMUREŞ,"SALA DE SPORT",401,SĂCĂLĂŞENI,108794,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:13:38",846,821,0,23,2,476,451,0,23,2,453,23,900,424,125,3,19,2,8,3,73,0,6,11,111,91,1
26,MARAMUREŞ,"SALA DE SPORT",153,"ORAŞ DRAGOMIREŞTI",108017,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:44:58",1282,1225,0,17,40,687,630,0,17,40,658,27,1400,715,43,8,3,1,1,3,12,2,10,3,207,364,1
26,MARAMUREŞ,"SALA MULTIFUNCȚIONALĂ MĂGHERĂUȘ",175,"ORAŞ TĂUŢII-MĂGHERĂUŞ",106461,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:58:42",1636,1626,1,8,1,810,801,1,8,0,790,20,1700,890,74,26,68,1,4,20,70,12,15,44,281,167,8
26,MARAMUREŞ,"SALA MULTIFUNCŢIONALĂ VIILE APEI",163,"ORAŞ SEINI",108963,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:59",574,558,4,6,6,341,329,0,6,6,338,3,645,304,14,1,5,0,0,1,2,0,7,59,24,225,0
26,MARAMUREŞ,"SALA POLIVALENTĂ",112,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:16:10",985,975,1,6,3,386,377,0,6,3,380,6,1000,614,46,6,3,3,1,2,21,1,14,23,99,159,2
26,MARAMUREŞ,"SALA POLIVALENTĂ",113,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:55",782,774,0,7,1,284,276,0,7,1,274,10,850,566,19,5,5,1,1,7,20,1,11,37,61,106,0
26,MARAMUREŞ,"SALA POLIVALENTĂ",114,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 17:17:23",1865,1860,0,4,1,750,746,0,3,1,727,23,2000,1250,115,10,5,2,1,9,32,0,22,31,142,355,3
26,MARAMUREŞ,"SALA SPORTURILOR „LASCĂR PANĂ”",49,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 21:41:28",1421,1400,4,17,0,626,609,0,17,0,597,29,1600,974,33,21,57,0,1,15,76,14,12,47,138,166,17
26,MARAMUREŞ,"SALA SPORTURILOR „LASCĂR PANĂ”",48,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:55",1275,1266,0,8,1,516,507,0,8,1,506,10,1400,884,33,17,52,5,5,11,60,1,7,60,108,140,7
26,MARAMUREŞ,ŞCOALA,335,LEORDINA,108240,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:35:11",552,529,3,2,18,286,266,0,2,18,262,22,599,313,51,2,0,10,0,1,16,1,4,4,44,129,0
26,MARAMUREŞ,ŞCOALA,162,"ORAŞ SEINI",108963,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:34:10",704,686,2,10,6,382,366,0,10,6,368,14,800,418,21,1,7,0,2,6,9,2,17,2,53,247,1
26,MARAMUREŞ,ŞCOALA,290,COPALNIC-MĂNĂŞTUR,107733,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:30",234,226,0,6,2,126,118,0,6,2,123,3,300,174,7,3,1,1,0,2,5,0,2,1,71,28,2
26,MARAMUREŞ,ŞCOALA,294,COPALNIC-MĂNĂŞTUR,107733,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:02:34",301,294,0,6,1,196,189,0,6,1,190,6,300,104,6,1,1,1,1,0,9,0,6,3,118,44,0
26,MARAMUREŞ,ȘCOALA,309,DESEŞTI,107975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:26:39",774,716,0,36,22,610,552,0,36,22,587,23,800,190,29,0,3,0,0,5,22,9,6,4,293,216,0
26,MARAMUREŞ,"ŞCOALA BIRŢ",144,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:05:47",1351,1328,0,10,13,552,529,0,10,13,528,24,1400,848,72,12,2,8,1,1,21,6,26,3,171,204,1
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-IV",246,BICAZ,107234,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:50:08",153,133,0,11,9,128,108,0,11,9,114,5,199,71,5,0,0,0,0,0,4,0,0,1,55,49,0
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-IV",226,ARDUSAT,107001,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:53:51",385,365,1,12,7,217,198,0,12,7,213,4,400,183,85,2,3,2,2,3,5,1,1,1,46,59,3
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-IV",225,ARDUSAT,107001,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:40:00",232,219,0,10,3,142,129,0,10,3,140,2,300,158,8,1,12,1,1,3,6,1,0,2,37,67,1
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-IV",340,"MIREŞU MARE",108268,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:05:56",505,482,0,9,14,313,290,0,9,14,302,11,501,188,9,0,3,0,0,1,6,2,7,0,61,213,0
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-IV",299,COROIENI,107868,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:24:27",163,149,0,8,6,117,103,0,8,6,113,4,200,83,4,0,1,0,1,0,3,0,0,0,34,70,0
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-IV",423,ŞIŞEŞTI,109096,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:13",361,355,0,6,0,177,171,0,6,0,171,6,400,223,12,1,0,0,0,1,21,1,3,1,99,32,0
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-IV",341,"MIREŞU MARE",108268,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:19",546,534,0,7,5,347,335,0,7,5,339,8,600,253,28,1,29,1,0,0,9,0,2,0,116,152,1
26,MARAMUREŞ,"ȘCOALA CU CLASELE I-IV",366,RECEA,106407,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:05:38",376,357,0,15,4,222,203,0,15,4,214,8,400,178,13,2,4,0,4,2,5,1,1,2,75,102,3
26,MARAMUREŞ,"ȘCOALA CU CLASELE I-IV",368,RECEA,106407,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:52:26",1211,1163,2,37,9,823,776,1,37,9,800,23,1300,477,55,13,37,2,16,11,30,19,14,18,198,380,7
26,MARAMUREŞ,"ȘCOALA CU CLASELE I-IV",375,"REMETEA CHIOARULUI",108491,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 12:57:31",231,216,0,13,2,140,125,0,13,2,134,6,300,160,7,5,3,0,3,2,3,5,2,2,57,45,0
26,MARAMUREŞ,"ȘCOALA CU CLASELE I-IV",420,ŞIŞEŞTI,109096,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:38:06",201,192,0,9,0,99,90,0,9,0,98,1,200,101,6,0,1,0,0,0,12,1,0,0,52,26,0
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-IV GREBLE",328,"GROŞII ŢIBLEŞULUI",179622,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:59:41",818,797,0,13,8,488,467,0,13,8,477,11,898,410,29,6,1,0,0,0,11,1,9,31,317,72,0
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-VIII",253,"BOCICOIU MARE",107350,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:12:38",689,670,0,6,13,366,347,0,6,13,349,17,800,434,113,2,0,1,1,3,8,4,9,2,42,164,0
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-VIII",304,CUPŞENI,107920,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:28:19",341,330,0,6,5,213,202,0,6,5,209,4,400,187,5,0,0,0,1,0,3,0,0,2,74,124,0
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-VIII",376,REMEŢI,108552,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:56:43",1391,1372,1,4,14,644,626,0,4,14,591,53,1500,856,49,5,2,4,0,9,23,1,18,8,295,176,1
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-VIII",254,"BOCICOIU MARE",107350,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:51:30",1243,1230,3,1,9,581,571,0,1,9,555,26,1400,819,209,4,4,4,1,6,13,1,25,24,84,179,1
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-VIII",224,ARDUSAT,107001,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 13:05:19",1686,1567,0,42,77,1000,881,0,42,77,895,105,1800,800,113,90,20,0,3,10,33,0,26,6,138,454,2
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-VIII",303,CUPŞENI,107920,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:20",616,606,0,5,5,407,397,0,5,5,401,6,700,293,28,0,0,0,1,0,22,3,3,2,127,212,3
26,MARAMUREŞ,"ȘCOALA CU CLASELE I-VIII",322,GIULEŞTI,108151,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:54",1276,1225,0,6,45,841,790,0,6,45,812,29,1318,477,64,2,3,0,2,4,49,5,4,3,555,121,0
26,MARAMUREŞ,"ŞCOALA CU CLASELE V-VIII",305,CUPŞENI,107920,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:33",827,803,2,3,19,665,642,1,3,19,652,13,900,235,28,0,1,1,1,2,18,2,4,6,469,119,1
26,MARAMUREŞ,"ŞCOALA CU CLS I-IV",424,ŞIŞEŞTI,109096,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:01:39",421,418,0,3,0,253,250,0,3,0,234,19,500,247,31,5,6,0,0,5,8,1,7,1,107,62,1
26,MARAMUREŞ,"ȘCOALA DE LA PODUL RÂTULUI",418,ŞIEU,179613,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:36",750,702,0,34,14,524,477,0,34,13,506,18,800,276,57,1,3,0,15,8,14,15,8,0,209,175,1
26,MARAMUREŞ,"ŞCOALA FÎNTÎNA",145,"ORAŞ BORŞA",106746,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:19:47",1184,1174,3,4,3,470,463,0,4,3,442,28,1300,830,40,3,0,1,0,1,6,6,11,2,197,174,1
26,MARAMUREŞ,"SCOALA GENERALĂ",425,ŞIŞEŞTI,109096,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:36:10",1193,1182,1,6,4,686,675,1,6,4,663,23,1300,614,74,10,16,0,0,14,42,3,10,2,195,275,22
26,MARAMUREŞ,"ŞCOALA GENERALĂ",258,"BOIU MARE",107430,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:49:33",46,41,0,4,1,46,41,0,4,1,44,2,100,54,1,0,0,0,0,0,0,0,0,1,4,38,0
26,MARAMUREŞ,"ŞCOALA GENERALĂ",197,"ORAŞ TÂRGU LĂPUŞ",106817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:39:26",68,58,0,10,0,36,26,0,10,0,35,1,100,64,4,1,0,0,0,1,1,2,0,3,15,8,0
26,MARAMUREŞ,"ŞCOALA GENERALĂ",190,"ORAŞ TÂRGU LĂPUŞ",106817,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:43:25",266,261,0,5,0,127,122,0,5,0,125,2,300,173,17,0,0,1,2,1,5,0,4,2,31,62,0
26,MARAMUREŞ,"ŞCOALA GENERALĂ",196,"ORAŞ TÂRGU LĂPUŞ",106817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:17:05",199,192,0,7,0,98,91,0,7,0,91,7,200,102,12,0,3,0,3,1,1,0,3,2,27,39,0
26,MARAMUREŞ,"ŞCOALA GENERALĂ",198,"ORAŞ TÂRGU LĂPUŞ",106817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:36:37",203,196,0,7,0,110,103,0,7,0,105,5,300,190,12,0,1,1,0,1,3,1,1,1,71,13,0
26,MARAMUREŞ,"ŞCOALA GENERALĂ",353,"OCNA ŞUGATAG",108400,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:00",962,946,0,6,10,598,582,0,6,10,572,26,1060,462,144,1,1,0,0,5,14,1,14,2,118,272,0
26,MARAMUREŞ,"ŞCOALA GENERALĂ",421,ŞIŞEŞTI,109096,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:06:49",517,510,1,6,0,264,258,0,6,0,257,7,600,336,25,26,3,0,1,1,42,2,13,2,73,66,3
26,MARAMUREŞ,"ŞCOALA GENERALĂ",195,"ORAŞ TÂRGU LĂPUŞ",106817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:53:26",176,171,0,5,0,92,87,0,5,0,89,3,200,108,7,0,1,1,0,1,2,3,0,1,26,46,1
26,MARAMUREŞ,"ŞCOALA GENERALĂ",422,ŞIŞEŞTI,109096,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:54:56",521,508,6,6,1,285,278,0,6,1,269,16,600,315,24,6,19,1,2,11,10,1,6,0,118,64,7
