precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","PARTIDUL PATRIOȚILOR-voturi","FORȚA DREPTEI-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL VERTICALA NOUĂ-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
26,MARAMUREŞ,"ȘCOALA PLOPȘOR",331,IEUD,108204,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:39:05",377,364,0,8,5,167,154,0,8,5,161,6,400,233,2,0,2,2,44,0,0,0,1,0,0,0,1,109
26,MARAMUREŞ,"ŞCOALA POIANA",143,"ORAŞ BORŞA",106746,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 14:28:46",1023,1015,1,5,2,399,392,0,5,2,378,21,1100,701,10,8,7,44,152,5,1,4,1,1,1,2,22,120
26,MARAMUREŞ,"ŞCOALA POIANA",142,"ORAŞ BORŞA",106746,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 23:05:26",985,968,5,6,6,432,417,3,6,6,425,7,1100,668,8,8,3,49,149,2,0,1,2,0,5,3,23,172
26,MARAMUREŞ,"ŞCOALA PRIMARĂ",306,CUPŞENI,107920,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:56:28",948,938,1,4,5,546,536,1,4,5,532,14,1000,454,78,0,2,14,74,0,0,0,2,1,2,1,3,355
26,MARAMUREŞ,"ŞCOALA PRIMARĂ",415,"SUCIU DE SUS",109041,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:37",261,256,0,3,2,179,174,0,3,2,169,10,299,120,8,0,5,0,50,1,0,1,0,0,6,6,2,90
26,MARAMUREŞ,"ȘCOALA PRIMARĂ",436,"VIMA MICĂ",109425,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:42:38",52,42,0,8,2,43,33,0,8,2,43,0,70,27,2,0,0,1,21,0,0,0,0,0,1,0,1,17
26,MARAMUREŞ,"ȘCOALA PRIMARĂ",443,"VIŞEU DE JOS",109504,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 18:05:07",1489,1462,2,5,20,854,828,1,5,20,820,34,1600,746,27,0,5,15,453,10,2,1,4,0,5,6,14,278
26,MARAMUREŞ,"ȘCOALA PRIMARĂ",372,"REMETEA CHIOARULUI",108491,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:58:18",535,524,1,8,2,332,322,0,8,2,318,14,600,268,3,1,7,10,65,0,3,0,1,4,98,4,8,114
26,MARAMUREŞ,"ȘCOALA PRIMARĂ",211,"ORAŞ ULMENI",109265,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:29:38",269,249,0,12,8,149,129,0,12,8,146,3,300,151,0,0,3,2,22,0,0,0,0,1,1,1,1,115
26,MARAMUREŞ,"ȘCOALA PRIMARĂ BREBENI",272,CERNEŞTI,107582,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:53",174,163,0,10,1,112,101,0,10,1,100,9,200,88,33,0,0,6,11,0,5,0,3,0,3,0,1,38
26,MARAMUREŞ,"ȘCOALA PRIMARĂ FÎNAȚE",274,CERNEŞTI,107582,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:42:25",552,524,0,12,16,334,306,0,12,16,324,10,600,266,145,2,1,25,66,3,2,1,1,1,1,2,6,68
26,MARAMUREŞ,"ŞCOALA PRIMARĂ ÎNTRERÂURI",282,COAŞ,179837,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:11:51",77,65,0,10,2,61,49,0,10,2,59,2,100,39,2,0,0,0,8,0,0,0,0,1,3,0,0,45
26,MARAMUREŞ,"ȘCOALA PRIMARĂ MĂGURENI",275,CERNEŞTI,107582,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 16:21:23",176,165,0,8,3,134,123,0,8,3,126,8,200,66,21,0,1,7,21,0,2,0,1,0,3,0,6,64
26,MARAMUREŞ,"ȘCOALA PRIMARĂ PONORÂTA",302,COROIENI,107868,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 21:54:53",378,371,0,7,0,313,306,0,7,0,229,82,398,85,7,0,0,3,204,0,0,0,0,0,1,1,7,6
26,MARAMUREŞ,"ȘCOALA PRIMARĂ SI GRĂDINIȚA",359,"POIENILE DE SUB MUNTE",108473,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:46:03",1096,1089,0,7,0,512,505,0,7,0,462,50,1200,688,20,0,1,38,123,1,2,33,3,1,4,0,20,216
26,MARAMUREŞ,"ŞCOALA PRIMARĂ VALEA SASULUI",262,BOTIZA,107485,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:46:59",285,267,0,7,11,188,170,0,7,11,185,3,300,112,12,1,5,22,32,4,0,1,0,0,0,1,1,106
26,MARAMUREŞ,"ȘCOALA PROFESIONALĂ",357,"POIENILE DE SUB MUNTE",108473,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:56:31",1186,1181,2,3,0,634,629,2,3,0,569,65,1300,666,11,0,6,27,219,2,3,53,2,3,8,3,72,160
26,MARAMUREŞ,"ȘCOALA PROFESIONALĂ",358,"POIENILE DE SUB MUNTE",108473,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:18:29",1105,1096,1,7,1,539,531,0,7,1,490,49,1200,661,23,0,1,15,157,0,3,56,0,1,4,4,33,193
26,MARAMUREŞ,"ŞCOALA REPEDEA",141,"ORAŞ BORŞA",106746,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:08:09",1049,1042,1,5,1,418,412,0,5,1,398,20,1100,682,9,1,4,19,216,5,0,1,3,0,1,5,16,118
26,MARAMUREŞ,"ŞCOALA REPEDEA",140,"ORAŞ BORŞA",106746,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:57:07",810,798,1,5,6,346,335,0,5,6,321,25,900,554,6,3,7,19,185,2,1,2,1,0,2,2,13,78
26,MARAMUREŞ,"ŞCOALA ROTUNDU",146,"ORAŞ BORŞA",106746,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 23:22:36",1152,1144,1,3,4,493,486,0,3,4,467,26,1300,807,9,5,7,102,112,17,0,0,7,0,3,5,28,172
26,MARAMUREŞ,"ŞCOALA ROTUNDU",147,"ORAŞ BORŞA",106746,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:23:35",1238,1230,1,7,0,535,528,0,7,0,513,22,1300,765,20,0,7,85,161,17,3,1,2,0,3,4,18,192
26,MARAMUREŞ,"ȘCOALA VAD",296,COPALNIC-MĂNĂŞTUR,107733,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:09:44",286,278,0,8,0,201,193,0,8,0,192,9,300,99,6,0,3,13,60,0,0,0,1,0,2,0,3,104
26,MARAMUREŞ,"ŞCOALA VALEA CARELOR",405,SĂCEL,108874,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:45:47",1276,1221,0,23,32,871,816,0,23,32,805,66,1400,529,36,7,14,125,299,6,1,4,3,2,3,32,42,231
26,MARAMUREŞ,"ȘCOALA „VALEA MUNTELUI”",243,BÂRSANA,107314,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 13:11:51",639,629,1,7,2,372,363,0,7,2,342,28,700,328,3,0,0,13,119,0,0,1,0,0,1,1,3,201
26,MARAMUREŞ,"SEDIUL GRĂDINIȚEI",264,BUDEŞTI,107519,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:29:50",633,617,0,4,12,441,425,0,4,12,412,29,700,259,8,0,5,3,284,2,1,1,0,0,0,1,23,84
26,MARAMUREŞ,"SEDIUL PRIMĂRIEI",263,BUDEŞTI,107519,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:42:27",1109,1090,2,0,17,718,700,1,0,17,673,45,1200,482,30,1,9,19,434,4,22,6,0,3,1,7,13,124
26,MARAMUREŞ,"UNIVERSITATEA „BABEȘ-BOLYAI”",91,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:31:36",1129,1121,1,7,0,355,348,0,7,0,337,18,1200,845,18,1,2,60,72,2,2,4,2,2,36,8,20,108
26,MARAMUREŞ,"UNIVERSITATEA „BABEȘ-BOLYAI”",92,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:27:43",547,540,0,6,1,191,184,0,6,1,185,6,600,409,10,1,1,16,31,1,1,1,0,1,32,3,3,84
