precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CSOMA BOTOND-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","CORDOŞ ALEXANDRU-PARTIDUL SOCIAL DEMOCRAT-voturi","ŞIPOŞ EUGEN-CRISTIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TIŞE ALIN-PARTIDUL NAȚIONAL LIBERAL-voturi","NICULA FLORIAN-ALEXANDRU-PARTIDUL S.O.S. ROMÂNIA-voturi","OROS NECHITA-ADRIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
13,CLUJ,"CAMINUL CULTURAL FELEACU DIN LOCALITATEA FELEACU",441,FELEACU,57582,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:32:30",2082,2032,13,34,3,1136,1099,0,34,3,1093,43,2230,1094,31,189,79,473,43,278
13,CLUJ,"CĂMINUL CULTURAL FINCIU",374,CĂLĂŢELE,56461,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:48:32",118,105,3,10,0,89,76,3,10,0,82,7,119,30,2,11,35,25,0,9
13,CLUJ,"CAMINUL CULTURAL FRATA",474,FRATA,57742,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:59:31",1517,1476,3,26,12,939,900,2,26,11,891,48,1644,705,23,394,48,374,33,19
13,CLUJ,"CAMINUL CULTURAL GARBAU",478,GÂRBĂU,57948,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:29",541,533,0,4,4,356,348,0,4,4,342,14,609,253,2,68,19,178,14,61
13,CLUJ,"CAMINUL CULTURAL GIULA",359,BORŞA,56265,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:45:19",107,102,0,0,5,65,60,0,0,5,62,3,119,54,2,5,1,52,0,2
13,CLUJ,"CĂMINUL CULTURAL IURIU DE CÎMPIE",425,COJOCNA,57350,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:42",195,180,0,15,0,117,102,0,15,0,100,17,197,80,4,57,8,12,1,18
13,CLUJ,"CAMINUL CULTURAL LACU",485,GEACA,57831,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:48:13",275,217,0,53,5,219,162,0,53,4,199,20,246,27,78,66,12,30,3,10
13,CLUJ,"CAMINUL CULTURAL LEGII",486,GEACA,57831,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:06:02",164,116,0,36,12,131,83,0,36,12,125,6,147,16,3,13,20,80,4,5
13,CLUJ,"CAMINUL CULTURAL LUNCANI",528,LUNA,58311,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:23:02",1199,1176,1,6,16,597,574,1,6,16,539,58,1316,719,76,114,62,213,39,35
13,CLUJ,"CĂMINUL CULTURAL NĂDĂȘELU",480,GÂRBĂU,57948,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 16:41:54",194,186,0,7,1,126,118,0,7,1,117,9,205,79,2,23,5,79,1,7
13,CLUJ,"CĂMINUL CULTURAL PĂLATCA",578,PĂLATCA,58794,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:46",655,568,1,72,14,441,354,1,72,14,406,35,646,205,53,19,20,300,9,5
13,CLUJ,"CĂMINUL CULTURAL PÎGLIŞA",440,DĂBÂCA,57546,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:28:58",87,71,0,16,0,60,44,0,16,0,58,2,78,18,0,27,3,20,0,8
13,CLUJ,"CAMINUL CULTURAL POIANA FRATII",476,FRATA,57742,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:19:58",181,173,0,8,0,115,107,0,8,0,109,6,190,75,1,64,22,17,0,5
13,CLUJ,"CĂMINUL CULTURAL ”PROF. NICOLAE MAZARE” LUNA",526,LUNA,58311,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:33:40",1042,1020,1,5,16,569,548,0,5,16,522,47,1147,578,6,103,73,246,37,57
13,CLUJ,"CĂMINUL CULTURAL ”PROF. NICOLAE MAZARE” LUNA",525,LUNA,58311,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:59",1110,1070,3,9,28,567,530,0,9,28,533,34,1215,648,0,124,66,211,27,105
13,CLUJ,"CAMINUL CULTURAL PRUNI",348,BOBÂLNA,56096,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:25:13",31,17,0,14,0,28,14,0,14,0,28,0,35,7,0,4,3,19,1,1
13,CLUJ,"CAMINUL CULTURAL PUINI",487,GEACA,57831,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:46:00",83,71,0,10,2,64,52,0,10,2,61,3,78,14,9,15,3,31,0,3
13,CLUJ,"CĂMINUL CULTURAL RASCRUCI",355,BONŢIDA,56210,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:35:42",1279,1250,2,9,18,689,660,2,9,18,674,15,1398,709,100,42,119,336,37,40
13,CLUJ,"CĂMINUL CULTURAL SĂLICEA",417,CIURILA,57225,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:49:04",696,572,9,110,5,487,368,4,110,5,475,11,645,158,7,54,64,213,13,124
13,CLUJ,"CĂMINUL CULTURAL SÂNNICOARĂ",317,APAHIDA,55687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:40:58",1081,1070,1,10,0,593,583,0,10,0,573,20,1164,571,17,101,68,241,29,117
13,CLUJ,"CĂMINUL CULTURAL SAVA",579,PĂLATCA,58794,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:05",267,227,1,37,2,155,116,0,37,2,146,9,253,98,1,15,12,113,4,1
13,CLUJ,"CĂMINUL CULTURAL SÎNTEJUDE",651,ŢAGA,59826,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:21:58",197,189,0,8,0,115,107,0,8,0,108,7,208,93,1,13,12,74,5,3
13,CLUJ,"CAMINUL CULTURAL SOMCUTU MIC",229,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:15",463,455,0,6,2,221,213,0,6,2,211,10,501,280,2,47,66,76,7,13
13,CLUJ,"CĂMINUL CULTURAL SOMEȘU RECE",492,GILĂU,57902,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:15:31",1002,996,1,3,2,519,514,0,3,2,502,17,1109,590,3,57,31,356,28,27
13,CLUJ,"CAMINUL CULTURAL SOPORU DE CIMPIE",477,FRATA,57742,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:29:19",1004,968,1,16,19,662,626,1,16,19,604,58,1083,421,2,451,41,88,18,4
13,CLUJ,"CAMINUL CULTURAL SUARĂŞ",350,BOBÂLNA,56096,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:12:55",114,106,0,7,1,80,72,0,7,1,77,3,121,41,3,28,11,31,2,2
13,CLUJ,"CAMINUL CULTURAL SUCUTARD",488,GEACA,57831,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:29",297,260,0,31,6,214,177,0,31,6,207,7,284,70,2,88,28,79,0,10
13,CLUJ,"CAMINUL CULTURAL TAUSENI",356,BONŢIDA,56210,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:00:26",54,33,0,21,0,37,16,0,21,0,35,2,56,19,1,3,3,26,0,2
13,CLUJ,"CAMINUL CULTURAL TAUTI",473,FLOREŞTI,57706,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:48",241,231,2,6,2,124,116,0,6,2,122,2,258,134,7,20,11,62,10,12
13,CLUJ,"CAMINUL CULTURAL UNGURAS",654,UNGURAŞ,59880,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:38:01",692,670,0,1,21,465,443,0,1,21,449,16,765,300,304,59,5,53,2,26
13,CLUJ,"CĂMINUL CULTURAL VĂLENI",375,CĂLĂŢELE,56461,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:37:38",262,257,0,5,0,154,149,0,5,0,147,7,292,138,107,9,6,22,1,2
13,CLUJ,"CĂMINUL CULTURAL VECHI GILĂU",490,GILĂU,57902,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:26:56",2008,1966,10,15,17,1116,1084,0,15,17,1065,51,2189,1073,111,128,71,608,44,103
13,CLUJ,"CASA CĂSPRIAC",204,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:19",1288,1271,10,6,1,610,603,0,6,1,558,52,1420,810,13,105,80,205,21,134
13,CLUJ,"CASA DE COPII",286,"ORAŞ HUEDIN",55446,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:09:13",1538,1520,1,10,7,882,865,0,10,7,858,24,1722,840,181,146,67,330,21,113
13,CLUJ,"CASA DE CULTURĂ",571,NEGRENI,60169,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:38:33",530,520,0,7,3,389,379,0,7,3,379,10,575,186,0,144,58,167,0,10
13,CLUJ,"CASA DE CULTURĂ",547,"MIHAI VITEAZU",55277,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:40",1455,1429,3,20,3,740,716,1,20,3,708,32,1585,845,108,125,82,256,28,109
13,CLUJ,"CASA DE CULTURĂ BACIU",326,BACIU,55838,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:15:12",1822,1798,5,15,4,867,848,0,15,4,795,72,1975,1108,274,96,46,241,22,116
13,CLUJ,"CASA DE CULTURĂ BACIU",324,BACIU,55838,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:42:35",1502,1478,5,15,4,860,841,0,15,4,831,29,1632,772,299,119,47,232,17,117
13,CLUJ,"CASA DE CULTURĂ BACIU",325,BACIU,55838,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:02:02",1691,1687,1,2,1,949,946,0,2,1,926,23,1854,905,270,167,56,310,22,101
13,CLUJ,"CASA DE CULTURĂ CHINTENI",403,CHINTENI,56988,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:24",1095,1061,1,32,1,761,728,0,32,1,736,25,1162,401,111,208,44,262,14,97
13,CLUJ,"CASA DE CULTURĂ ”DUMITRU SOPON”",489,GILĂU,57902,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:06:39",1987,1958,1,11,17,1127,1099,0,11,17,1092,35,2166,1039,190,84,106,583,40,89
13,CLUJ,"CASA DE CULTURĂ MĂCICAȘU",407,CHINTENI,56988,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:26:16",199,191,0,5,3,199,191,0,5,3,192,7,348,149,13,71,7,95,2,4
13,CLUJ,"CASA PARTICULARA",347,BOBÂLNA,56096,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:41:16",103,95,0,6,2,65,57,0,6,2,63,2,109,44,2,16,5,40,0,0
13,CLUJ,"CASA PARTICULARA",639,"TRITENII DE JOS",59693,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:30:28",73,65,0,8,0,42,34,0,8,0,41,1,73,31,2,4,9,12,0,14
13,CLUJ,"CASA PARTICULARA",586,"PETREŞTII DE JOS",58918,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:24:31",113,96,0,17,0,71,54,0,17,0,69,2,107,36,2,26,20,15,1,5
13,CLUJ,"CASA PROPRIETATE PARTICULARA",497,IARA,58008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:55:13",63,50,0,12,1,36,23,0,12,1,36,0,55,19,0,14,4,13,1,4
13,CLUJ,"CASA PROPRIETATE PARTICULARĂ",498,IARA,58008,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:10:01",126,118,0,8,0,72,64,0,8,0,68,4,131,59,2,13,9,33,9,2
13,CLUJ,"CASA PROPRIETATE PARTICULARĂ",501,IARA,58008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:12:47",37,29,0,8,0,20,12,0,8,0,18,2,32,12,1,5,5,7,0,0
13,CLUJ,"CASA PROPRIETATE PARTICULARĂ",503,IARA,58008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:51:00",26,17,0,9,0,17,8,0,9,0,15,2,34,17,1,1,2,11,0,0
13,CLUJ,"CASA SATULUI",565,MOLDOVENEŞTI,58721,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:18",581,551,0,17,13,369,339,0,17,13,358,11,616,247,226,24,31,48,20,9
13,CLUJ,"CENTRU DE ZI ÎNGRIJIRE BĂTRÂNI",410,CHIUIEŞTI,57083,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:15:41",315,294,0,13,8,203,182,0,13,8,192,11,338,135,4,71,27,81,3,6
13,CLUJ,"CENTRU DE ZI PENTRU COPII",658,VAD,59942,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:32:40",185,167,2,7,9,140,122,2,7,9,130,10,200,60,1,17,6,95,4,7
13,CLUJ,"CENTRUL CULTURAL ICLOD",507,ICLOD,58142,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 09:56:02",1593,1587,1,5,0,706,701,0,5,0,678,28,1796,1090,3,122,80,396,35,42
13,CLUJ,"CENTRUL DE INFORMARE ŞI PROMOVARE TURISTICĂ LUJERDIU",429,CORNEŞTI,57449,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:59:30",251,232,0,11,8,150,131,0,11,8,139,10,247,97,0,48,5,72,4,10
13,CLUJ,"CENTRUL DE INFORMARE TURISTICĂ",381,"CĂPUŞU MARE",56568,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:35:35",599,589,2,6,2,345,337,0,6,2,316,29,658,313,177,25,18,68,8,20
13,CLUJ,"CENTRUL MULTIFUNCȚIONAL CUZDRIOARA",435,CUZDRIOARA,55062,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:27:02",887,884,0,1,2,459,456,0,1,2,441,18,972,513,16,108,64,204,8,41
13,CLUJ,"CENTRUL MULTIFUNCȚIONAL CUZDRIOARA",436,CUZDRIOARA,55062,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:47:37",857,850,1,4,2,430,424,0,4,2,404,26,936,506,10,89,69,180,17,39
13,CLUJ,"CENTRUL REGIONAL DE EXCELENŢĂ,",35,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:40:02",1565,1532,26,7,0,723,715,1,7,0,699,24,1719,996,155,65,36,204,26,213
13,CLUJ,"CLADIRE ADMINISTRATIVA SFAT POPULAR",482,GÂRBĂU,57948,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:28:25",585,556,1,9,19,421,393,0,9,19,415,6,612,191,342,14,6,35,1,17
13,CLUJ,"CLĂDIREA PRIMĂRIEI",569,MOLDOVENEŞTI,58721,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:51:46",163,155,0,8,0,87,79,0,8,0,85,2,171,84,40,14,18,7,1,5
13,CLUJ,"CLĂDIRE GRĂDINIŢĂ SOMEŞU RECE-UZINĂ",493,GILĂU,57902,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:51",528,520,2,6,0,256,250,0,6,0,250,6,577,321,3,27,27,178,8,7
13,CLUJ,"CLADIRE MULTIFUNCTIONALA",562,MOCIU,58623,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:49:27",264,251,0,13,0,196,183,0,13,0,189,7,279,83,2,14,28,136,4,5
13,CLUJ,"CLADIRE MULTIFUNCŢIONALĂ",561,MOCIU,58623,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:54:39",152,145,0,7,0,93,86,0,7,0,80,13,160,67,2,8,17,44,6,3
13,CLUJ,"CLĂDIRE MULTIFUNCȚIONALĂ",467,FLOREŞTI,57706,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 14:31:28",1338,1322,8,8,0,548,537,3,8,0,534,14,1468,920,49,45,31,193,13,203
13,CLUJ,"CLĂDIRE MULTIFUNCȚIONALĂ",468,FLOREŞTI,57706,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:26:02",1606,1575,11,20,0,626,606,0,20,0,613,13,1730,1104,52,42,36,232,20,231
13,CLUJ,"CLADIRE SCOALA",576,PANTICEU,58856,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:35:56",186,175,0,11,0,122,111,0,11,0,113,9,195,73,1,5,3,96,3,5
13,CLUJ,"CLUBUL COPIILOR DEJ",212,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:27",1298,1286,2,10,0,602,592,0,10,0,581,21,1465,863,62,110,74,201,25,109
13,CLUJ,"CLUBUL COPIILOR GHERLA",242,"MUNICIPIUL GHERLA",55384,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:21:07",1400,1392,3,4,1,612,607,0,4,1,595,17,1577,965,60,73,60,295,27,80
13,CLUJ,"CLUBUL TINERETULUI",353,BONŢIDA,56210,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:07",855,825,1,19,10,480,451,0,19,10,462,18,914,434,76,73,33,233,9,38
13,CLUJ,"COLEGIUL DE MUZICĂ ”SIGISMUND TODUŢĂ” (FOSTUL GRUP SCOLAR DE MATERIAL RULANT- UNIREA)",136,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:16:16",1568,1545,10,13,0,747,734,0,13,0,733,14,1723,976,94,80,75,275,33,176
13,CLUJ,"COLEGIUL DE MUZICĂ ”SIGISMUND TODUŢĂ” (FOSTUL GRUP SCOLAR DE MATERIAL RULANT- UNIREA)",137,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:27:48",947,911,22,13,1,434,418,2,13,1,431,3,1091,657,82,34,27,160,16,112
13,CLUJ,"COLEGIUL ECONOMIC ”IULIAN POP”",1,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:35",1056,1048,0,8,0,30,22,0,8,0,27,3,1599,1569,8,4,3,6,2,4
13,CLUJ,"COLEGIUL ECONOMIC ”IULIAN POP”",2,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:12:41",1147,1069,71,6,1,471,464,0,6,1,457,14,1666,1195,107,45,36,148,13,108
13,CLUJ,"COLEGIUL ”EMIL NEGRUŢIU”",258,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:48:54",1188,1182,1,5,0,578,572,1,5,0,562,16,1300,722,19,75,155,188,24,101
13,CLUJ,"COLEGIUL NAŢIONAL ”GEORGE COŞBUC”",67,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:44:20",1105,1078,12,14,1,561,546,0,14,1,544,17,1221,660,65,68,48,187,15,161
13,CLUJ,"COLEGIUL NAŢIONAL ”GEORGE COŞBUC”",68,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:03:32",1214,1143,35,16,20,527,492,0,16,19,514,13,1308,781,58,62,58,173,23,140
13,CLUJ,"COLEGIUL NAŢIONAL ”GEORGE COŞBUC”",69,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:31:03",890,875,8,7,0,422,415,0,7,0,412,10,874,452,77,42,35,147,14,97
13,CLUJ,"COLEGIUL NAȚIONAL „GHEORGHE ȘINCAI”",75,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:45:51",1346,1330,9,7,0,635,628,0,7,0,617,18,1484,849,62,74,40,248,14,179
13,CLUJ,"COLEGIUL NAȚIONAL „GHEORGHE ȘINCAI”",72,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:38:25",1623,1587,21,9,6,793,778,0,9,6,763,30,1770,977,70,76,77,303,37,200
13,CLUJ,"COLEGIUL NAȚIONAL „GHEORGHE ȘINCAI”",73,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:02:16",1080,1065,3,12,0,590,578,0,12,0,576,14,1207,617,30,70,55,259,15,147
13,CLUJ,"COLEGIUL NAȚIONAL „GHEORGHE ȘINCAI”",74,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:57:23",1398,1376,10,12,0,631,619,0,12,0,613,18,1526,895,37,68,54,273,20,161
13,CLUJ,"COLEGIUL NAȚIONAL „GHEORGHE ȘINCAI”",70,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:15:12",1432,1401,24,7,0,670,662,1,7,0,655,15,1577,907,88,83,52,217,26,189
13,CLUJ,"COLEGIUL NAȚIONAL „GHEORGHE ȘINCAI”",71,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:11:59",1151,1131,1,16,3,601,581,1,16,3,578,23,1048,447,64,65,49,199,17,184
13,CLUJ,"COLEGIUL NAŢIONAL ”MIHAI VITEAZU”",257,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:13",1011,995,4,9,3,446,434,0,9,3,435,11,1118,672,57,74,79,122,13,90
13,CLUJ,"COLEGIUL ORTODOX „MITROPOLITUL NICOLAE COLAN”",140,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:45:38",2029,1988,14,18,9,936,908,1,18,9,912,24,2210,1274,221,82,68,298,21,222
13,CLUJ,"COLEGIUL TEHNIC",255,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:51",1152,1134,1,3,14,519,501,1,3,14,498,21,1252,733,46,80,102,166,15,89
13,CLUJ,"COLEGIUL TEHNIC",256,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:26:41",1171,1113,6,4,48,574,522,0,4,48,544,30,1239,665,77,68,123,159,17,100
13,CLUJ,"COLEGIUL TEHNIC „ANA ASLAN”",160,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:18:11",1595,1550,28,13,4,575,530,28,13,4,552,23,1722,1147,120,61,46,189,29,107
13,CLUJ,"COLEGIUL TEHNIC „ANA ASLAN”",161,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:50:51",1475,1446,18,8,3,661,648,2,8,3,627,34,1631,970,132,69,59,211,22,134
13,CLUJ,"COLEGIUL TEHNIC ”ANGHEL SALIGNY”",135,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:22:33",1529,1484,25,16,4,682,662,0,16,4,665,17,1675,993,109,71,66,235,15,169
13,CLUJ,"COLEGIUL TEHNIC ”ANGHEL SALIGNY”,",134,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:49",1481,1452,3,11,15,707,681,0,11,15,680,27,1606,899,92,83,69,264,28,144
13,CLUJ,"COLEGIUL TEHNIC ”ANGHEL SALIGNY”,",133,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:03",1170,1160,4,6,0,517,511,0,6,0,504,13,1286,769,71,63,49,190,28,103
13,CLUJ,"COLEGIUL TEHNIC ”ANGHEL SALIGNY”,",132,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:04",1343,1317,8,17,1,670,650,2,17,1,645,25,1478,808,97,86,65,247,22,128
13,CLUJ,"COLEGIUL TEHNIC „ANGHEL SALIGNY”",177,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:43:20",1946,1903,32,10,1,929,918,0,10,1,906,23,2143,1214,47,65,80,400,34,280
13,CLUJ,"COLEGIUL TEHNIC „ANGHEL SALIGNY”",176,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:14:23",1869,1859,3,7,0,595,588,0,7,0,575,20,2048,1453,76,48,69,263,35,84
13,CLUJ,"COLEGIUL TEHNIC DE TELECOMUNICATII ”AUGUSTIN MAIOR”,",3,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:55:28",1920,1458,401,16,45,645,592,0,16,37,630,15,2008,1363,112,53,57,216,21,171
13,CLUJ,"COLEGIUL TEHNIC DE TELECOMUNICATII ”AUGUSTIN MAIOR”,",4,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:19:33",1637,1360,225,45,7,723,672,0,45,6,706,17,1737,1014,179,62,56,199,11,199
13,CLUJ,"COLEGIUL TEHNIC DE TRANSPORTURI” TRANSILVANIA”",119,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:59:49",1437,1415,10,12,0,699,687,0,12,0,677,22,1588,889,162,64,42,211,17,181
13,CLUJ,"COLEGIUL TEHNIC DE TRANSPORTURI” TRANSILVANIA”",120,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:23:12",1777,1755,8,12,2,906,891,1,12,2,879,27,1973,1067,127,97,65,311,43,236
13,CLUJ,"COLEGIUL TEHNIC ”DR.IOAN RAŢIU”",254,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:50",1060,1048,3,9,0,421,412,0,9,0,395,26,1177,756,15,68,148,118,14,32
13,CLUJ,"COLEGIUL TEHNIC ”DR.IOAN RAŢIU”",253,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:42:52",894,886,0,5,3,451,443,0,5,3,425,26,991,540,11,43,181,149,16,25
13,CLUJ,"COLEGIUL TEHNIC ”DR.IOAN RAŢIU”",252,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:58:25",1306,1299,0,6,1,594,587,0,6,1,569,22,1394,803,57,81,156,148,30,97
