county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi","PARTIDUL ROMÂNIA ÎN ACȚIUNE-mandate-faza-1","PARTIDUL ROMÂNIA ÎN ACȚIUNE-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-1","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","ALIANȚA PMP - FORȚA DREPTEI-voturi","ALIANȚA PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA PMP - FORȚA DREPTEI-mandate-faza-2","BLOCUL SUVERANIST ROMÂN-voturi","BLOCUL SUVERANIST ROMÂN-mandate-faza-1","BLOCUL SUVERANIST ROMÂN-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","BELCIUG MIHAIL-CĂTĂLIN-voturi","BELCIUG MIHAIL-CĂTĂLIN-mandate-faza-1","BELCIUG MIHAIL-CĂTĂLIN-mandate-faza-2","FLOREA POMPILIUS-voturi","FLOREA POMPILIUS-mandate-faza-1","FLOREA POMPILIUS-mandate-faza-2","ALIANȚA ELECTORALĂ PSD-PUSL-voturi","ALIANȚA ELECTORALĂ PSD-PUSL-mandate-faza-1","ALIANȚA ELECTORALĂ PSD-PUSL-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-mandate-faza-2","DINU SORIN-MIHAI-voturi","DINU SORIN-MIHAI-mandate-faza-1","DINU SORIN-MIHAI-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","PARTIDUL ROMÂNI PENTRU ROMÂNIA-voturi","PARTIDUL ROMÂNI PENTRU ROMÂNIA-mandate-faza-1","PARTIDUL ROMÂNI PENTRU ROMÂNIA-mandate-faza-2","PARTIDUL NAȚIONAL DE CENTRU-voturi","PARTIDUL NAȚIONAL DE CENTRU-mandate-faza-1","PARTIDUL NAȚIONAL DE CENTRU-mandate-faza-2","NIŢĂ VIOREL-voturi","NIŢĂ VIOREL-mandate-faza-1","NIŢĂ VIOREL-mandate-faza-2","PARTIDUL MIŞCAREA NOI, PLOIEŞTENII-voturi","PARTIDUL MIŞCAREA NOI, PLOIEŞTENII-mandate-faza-1","PARTIDUL MIŞCAREA NOI, PLOIEŞTENII-mandate-faza-2","NICOLAE SORIN-MARIAN-voturi","NICOLAE SORIN-MARIAN-mandate-faza-1","NICOLAE SORIN-MARIAN-mandate-faza-2","CREŢU DUMITRU-voturi","CREŢU DUMITRU-mandate-faza-1","CREŢU DUMITRU-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","PARTIDUL OAMENILOR LIBERI-voturi","PARTIDUL OAMENILOR LIBERI-mandate-faza-1","PARTIDUL OAMENILOR LIBERI-mandate-faza-2","PARTIDUL CÂMPINA CURATĂ-voturi","PARTIDUL CÂMPINA CURATĂ-mandate-faza-1","PARTIDUL CÂMPINA CURATĂ-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-2","ANGHELESCU MARIUS-voturi","ANGHELESCU MARIUS-mandate-faza-1","ANGHELESCU MARIUS-mandate-faza-2","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-voturi","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-mandate-faza-1","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","TOTPAL MIHAI-MIRCEA-voturi","TOTPAL MIHAI-MIRCEA-mandate-faza-1","TOTPAL MIHAI-MIRCEA-mandate-faza-2","ZANFIR GHEORGHE-voturi","ZANFIR GHEORGHE-mandate-faza-1","ZANFIR GHEORGHE-mandate-faza-2","DAN SEPTIMIU-voturi","DAN SEPTIMIU-mandate-faza-1","DAN SEPTIMIU-mandate-faza-2","GÂJMAN DORU-voturi","GÂJMAN DORU-mandate-faza-1","GÂJMAN DORU-mandate-faza-2","OLTEANU VALERIU-voturi","OLTEANU VALERIU-mandate-faza-1","OLTEANU VALERIU-mandate-faza-2","SAVU REASILVIA-voturi","SAVU REASILVIA-mandate-faza-1","SAVU REASILVIA-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","DRĂGAN BOGDAN-FĂNEL-voturi","DRĂGAN BOGDAN-FĂNEL-mandate-faza-1","DRĂGAN BOGDAN-FĂNEL-mandate-faza-2"
31,PRAHOVA,ADUNAŢI,131899,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:46:34",1584,1551,0,11,22,1132,1099,0,11,22,1090,42,1720,588,54,76,87,94,198,2,0,50,0,0,783,8,0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,ALBEŞTI-PALEOLOGU,131933,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:43:59",4505,4465,4,24,12,2259,2222,1,24,12,2176,82,4927,2669,108,152,174,135,1166,8,1,210,1,0,400,2,1,0,0,0,103,0,0,253,1,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,ALUNIŞ,131988,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:08:49",2597,2510,0,51,36,1814,1728,0,51,35,1745,69,2805,991,87,122,139,158,881,5,0,259,1,1,123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,482,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,APOSTOLACHE,132011,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:24:12",1659,1630,0,29,0,1002,973,0,29,0,949,53,1777,775,47,66,75,86,128,1,0,0,0,0,674,7,1,88,1,0,0,0,0,0,0,0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,"ARICEŞTII RAHTIVANI",132075,2,FINAL,UAT,CL,CL_CE,"2024-06-13 17:48:17",6743,6676,1,56,10,4174,4107,1,56,10,4028,125,7351,3177,201,281,322,245,2085,8,0,377,1,1,1225,5,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,167,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,"ARICEŞTII ZELETIN",132137,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:52:40",944,870,0,17,57,675,601,0,17,57,640,35,948,273,32,44,51,71,184,2,1,72,1,0,384,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,"BABA ANA",132164,1,FINAL,UAT,CL,CL_CE,"2024-06-11 08:47:28",3254,3209,1,44,0,1766,1722,0,44,0,1662,100,3527,1761,83,116,132,122,335,2,1,0,0,0,915,7,0,0,0,0,185,1,1,162,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,"BALTA DOAMNEI",132226,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:47:50",1880,1864,3,13,0,1113,1099,1,13,0,1087,26,2041,928,54,76,86,98,427,4,0,0,0,0,156,1,1,0,0,0,90,0,1,0,0,0,414,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,BĂLŢEŞTI,132271,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:35:45",2952,2863,1,53,35,1942,1863,1,53,25,1885,57,3172,1230,94,131,150,145,828,5,1,0,0,0,1057,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,BĂNEŞTI,132315,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:25:02",4779,4670,11,45,53,2683,2585,0,45,53,2613,70,5178,2495,130,182,209,167,833,4,1,213,1,0,1127,6,1,170,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,BĂRCĂNEŞTI,130552,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:09:10",7648,7572,27,35,14,3619,3570,0,35,14,3466,153,8370,4751,173,242,277,216,1103,5,0,564,2,1,1248,5,1,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,93,0,0,0,0,0,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,BĂTRÂNI,136278,1,FINAL,UAT,CL,CL_CE,"2024-06-11 11:37:04",1654,1586,0,22,46,1080,1012,0,22,46,1030,49,1731,652,51,72,82,90,725,8,0,77,0,1,128,1,0,38,0,0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,BERCENI,130614,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:47:44",5130,5096,1,32,1,2889,2856,0,32,1,2780,109,5600,2711,139,194,222,183,392,2,0,256,1,1,1686,9,0,0,0,0,188,1,0,231,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,BERTEA,132342,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:43:48",2432,2420,0,3,9,1394,1382,0,3,9,1319,75,2670,1276,65,92,105,112,205,1,1,77,0,1,526,4,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,100,0,1,98,0,1,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,BLEJOI,130678,1,FINAL,UAT,CL,CL_CE,"2024-06-10 18:40:34",8128,8013,45,58,12,4279,4209,0,58,12,4166,113,8865,4586,208,291,333,259,1808,6,1,421,1,1,885,3,0,0,0,0,153,0,0,0,0,0,296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,486,1,1,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,BOLDEŞTI-GRADIŞTEA,132379,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:16:24",1236,1192,1,13,30,896,853,0,13,30,837,59,1321,425,41,58,66,76,0,0,0,0,0,0,293,3,1,0,0,0,0,0,0,289,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,BRAZI,130712,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:59:13",7008,6797,14,106,91,3955,3754,4,106,91,3777,172,7576,3625,188,264,302,223,394,1,1,0,0,0,1568,7,0,103,0,0,0,0,0,0,0,0,1194,5,1,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,BREBU,132404,2,FINAL,UAT,CL,CL_CE,"2024-06-13 19:35:27",5877,5774,3,91,9,3727,3625,2,91,9,3633,94,6369,2642,181,254,290,242,1526,6,0,203,0,1,1655,6,1,0,0,0,0,0,0,0,0,0,249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,BUCOV,130785,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:20:32",9592,9548,10,32,2,4282,4248,0,32,2,4126,156,10504,6222,206,288,330,228,535,2,0,474,2,0,2326,10,0,57,0,0,129,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,CĂLUGĂRENI,132459,2,FINAL,UAT,CL,CL_CE,"2024-06-13 17:52:56",895,893,0,1,1,500,498,0,1,1,479,21,976,476,23,33,38,53,399,7,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,CĂRBUNEŞTI,132486,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:16:08",1335,1309,1,5,20,808,783,0,5,20,776,32,1450,642,38,54,62,70,111,1,1,107,1,0,293,4,0,0,0,0,0,0,0,0,0,0,0,0,0,265,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,CEPTURA,132510,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:30:39",3583,3553,0,23,7,1856,1826,0,23,7,1774,82,3906,2050,88,124,141,136,1282,9,0,0,0,0,371,2,1,0,0,0,0,0,0,0,0,0,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,CERAŞU,132574,2,FINAL,UAT,CL,CL_CE,"2024-06-13 19:39:51",3535,3447,0,14,74,2475,2388,0,14,73,2363,112,3829,1354,118,165,189,179,0,0,0,121,0,1,1552,8,1,15,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,CHIOJDEANCA,132645,2,FINAL,UAT,CL,CL_CE,"2024-06-13 17:55:08",1224,1151,0,28,45,957,884,0,28,45,911,44,1334,379,45,63,72,91,374,4,0,116,1,0,335,3,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,CIORANI,132681,2,FINAL,UAT,CL,CL_CE,"2024-06-13 18:02:39",5171,5112,1,25,33,2888,2829,1,25,33,2702,171,5666,2779,135,189,216,171,1202,7,0,380,2,0,125,0,0,0,0,0,0,0,0,0,0,0,136,0,1,212,1,0,0,0,0,0,0,0,0,0,0,647,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,"COCORĂŞTII COLŢ",136241,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:47:00",2322,2303,3,7,9,1363,1352,0,7,4,1310,53,2537,1174,65,91,104,119,454,3,1,75,0,1,410,3,0,0,0,0,0,0,0,0,0,0,278,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,"COCORĂŞTII MISLII",132716,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:41:55",2757,2688,1,40,28,1909,1841,0,40,28,1841,50,2956,1065,92,128,147,132,581,4,0,78,0,0,1001,7,1,0,0,0,0,0,0,0,0,0,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,COLCEAG,132752,1,FINAL,UAT,CL,CL_CE,"2024-06-11 15:13:04",3633,3570,1,26,36,2046,1983,1,26,36,1922,124,3982,1936,96,134,153,141,0,0,0,178,1,0,750,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,777,5,1,0,0,0,0,0,0,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,CORNU,132805,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:28:05",3591,3506,7,20,58,2086,2008,0,20,58,2022,64,3916,1830,101,141,161,148,1484,10,0,98,0,0,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,175,1,0,0,0,0,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
