precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
44,"Sector 1","COLEGIUL NAŢIONAL ”I.L. CARAGIALE”",60,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:57:12",909,856,36,13,4,402,383,2,13,4,388,10,980,579,91,63,38,13,7,6,134,8,28
47,"Sector 4","COLEGIUL NAŢIONAL ION CREANGĂ",675,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:09:09",1377,1346,20,11,0,624,613,0,11,0,606,13,1600,978,101,97,57,10,33,37,176,16,79
47,"Sector 4","COLEGIUL NAŢIONAL ION CREANGĂ",676,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:44:37",958,948,9,1,0,381,380,0,1,0,369,12,1091,710,82,57,31,7,13,25,116,1,37
44,"Sector 1","COLEGIUL NAŢIONAL ”ION NECULCE”",116,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 12:06:19",1409,1378,18,13,0,704,691,0,13,0,687,17,1540,836,183,90,38,16,10,26,250,16,58
44,"Sector 1","COLEGIUL NAŢIONAL ”ION NECULCE”",118,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 14:01:19",1731,1661,47,23,0,879,854,2,23,0,824,30,1895,1041,179,110,61,29,16,38,299,9,83
44,"Sector 1","COLEGIUL NAŢIONAL ”ION NECULCE”",117,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 11:49:48",1377,1342,22,13,0,632,619,0,13,0,612,20,1510,878,130,91,56,22,11,24,223,13,42
44,"Sector 1","COLEGIUL NAŢIONAL ”ION NECULCE”",119,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:14:14",1458,1437,15,3,3,724,718,0,3,3,702,19,1610,889,143,126,51,10,14,24,274,21,39
44,"Sector 1","COLEGIUL NAŢIONAL ”ION NECULCE”",120,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:21:57",1458,1393,57,8,0,625,617,0,8,0,608,17,1590,965,147,102,51,24,17,43,174,18,32
45,"Sector 2","COLEGIUL NAŢIONAL ”IULIA HAŞDEU”",304,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:54:22",641,638,0,3,0,641,638,0,3,0,617,21,1500,841,184,71,47,8,14,22,220,16,35
45,"Sector 2","COLEGIUL NAŢIONAL ”IULIA HAŞDEU”",306,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:53:22",1512,1484,20,8,0,634,626,0,8,0,624,10,1600,966,168,76,40,18,18,30,206,17,51
45,"Sector 2","COLEGIUL NAŢIONAL ”IULIA HAŞDEU”",305,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:47:24",1291,1253,19,19,0,537,518,0,19,0,520,17,1600,1061,127,55,45,4,27,35,175,7,45
46,"Sector 3","COLEGIUL NAŢIONAL ”MATEI BASARAB”;",382,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:52:00",2018,1946,59,13,0,629,616,0,13,0,608,21,2147,1498,166,86,67,7,13,25,180,13,51
46,"Sector 3","COLEGIUL NAŢIONAL ”MATEI BASARAB”;",383,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-12 03:27:16",1835,1777,41,16,1,743,725,1,16,1,717,26,1979,1236,218,84,49,11,21,35,215,15,69
46,"Sector 3","COLEGIUL NAŢIONAL ”MATEI BASARAB”;",380,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-09 23:50:19",2610,2602,2,6,0,14,8,0,6,0,12,2,2903,2889,4,0,1,0,0,0,6,0,1
46,"Sector 3","COLEGIUL NAŢIONAL ”MATEI BASARAB”;",381,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:27:06",1850,1819,23,6,2,591,582,1,6,2,567,24,2023,1432,142,69,65,7,27,35,159,17,46
46,"Sector 3","COLEGIUL NAȚIONAL ”MATEI BASARAB”",386,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 00:15:18",2721,2716,0,5,0,10,5,0,5,0,9,1,3024,3014,1,3,2,0,0,0,2,0,1
46,"Sector 3","COLEGIUL NAȚIONAL ”MATEI BASARAB”",384,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 02:25:42",2679,2671,0,8,0,11,3,0,8,0,11,0,2974,2963,3,1,2,0,0,1,4,0,0
46,"Sector 3","COLEGIUL NAȚIONAL ”MATEI BASARAB”",385,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 00:56:42",3180,3176,0,4,0,14,10,0,4,0,14,0,3546,3532,4,0,3,0,0,0,5,1,1
45,"Sector 2","COLEGIUL NAŢIONAL ”MIHAI VITEAZUL”",360,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 14:51:56",1421,1385,25,10,1,619,608,0,10,1,598,21,1500,881,122,70,50,15,31,43,200,14,53
45,"Sector 2","COLEGIUL NAŢIONAL ”MIHAI VITEAZUL”",359,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 20:15:39",1593,1557,21,15,0,718,702,1,15,0,702,16,1700,982,140,75,60,9,30,33,273,14,68
47,"Sector 4","COLEGIUL NAŢIONAL OCTAV ONICESCU",757,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:18:28",1427,1416,3,8,0,603,595,0,8,0,580,23,1500,897,202,67,53,9,25,63,107,21,33
47,"Sector 4","COLEGIUL NAŢIONAL OCTAV ONICESCU",755,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:35:36",1686,1676,3,7,0,739,731,1,7,0,713,15,1800,1069,212,87,80,11,31,71,140,16,65
47,"Sector 4","COLEGIUL NAŢIONAL OCTAV ONICESCU",756,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:32:10",1090,1084,3,3,0,507,504,0,3,0,482,22,1200,696,142,64,48,7,26,30,119,11,35
47,"Sector 4","COLEGIUL NAŢIONAL OCTAV ONICESCU",758,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:53:22",1302,1293,2,5,2,660,653,0,5,2,644,16,1398,738,191,73,39,10,22,62,169,14,64
44,"Sector 1","COLEGIUL NAŢIONAL ”SFÂNTUL SAVA”",79,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:33:46",1003,919,66,18,0,404,385,1,18,0,394,10,1080,676,95,60,26,9,12,22,135,8,27
44,"Sector 1","COLEGIUL NAŢIONAL ”SFÂNTUL SAVA”",77,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:33:14",781,738,37,6,0,316,308,2,6,0,304,12,850,534,62,60,18,9,4,11,100,6,34
44,"Sector 1","COLEGIUL NAŢIONAL ”SFÂNTUL SAVA”",80,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:41:35",1180,1073,98,8,1,465,457,0,7,1,450,15,1230,765,82,70,28,11,8,24,175,10,42
44,"Sector 1","COLEGIUL NAŢIONAL ”SFÂNTUL SAVA”",78,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 17:58:43",948,872,68,7,1,353,344,1,7,1,339,9,1024,676,59,64,24,5,8,7,131,8,33
45,"Sector 2","COLEGIUL NAŢIONAL ”SPIRU HARET”",331,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 14:06:34",1138,1098,35,3,2,465,460,0,3,2,454,10,1200,736,80,60,37,10,16,14,166,9,62
45,"Sector 2","COLEGIUL NAŢIONAL ”SPIRU HARET”",332,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 10:04:28",1124,1100,19,5,0,503,497,1,5,0,457,8,1200,701,110,55,37,5,21,18,148,16,47
45,"Sector 2","COLEGIUL NAŢIONAL ”VICTOR BABEŞ”",232,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:55:05",1681,1655,18,3,5,652,644,0,3,5,640,12,1792,1140,198,67,50,20,31,51,160,17,46
45,"Sector 2","COLEGIUL NAŢIONAL ”VICTOR BABEŞ”",231,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:17:16",1761,1720,30,4,7,688,677,0,4,7,673,15,1900,1212,226,73,48,12,31,45,189,13,36
45,"Sector 2","COLEGIUL NAŢIONAL ”VICTOR BABEŞ”",234,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 23:56:14",2150,2114,25,11,0,743,732,0,11,0,734,9,2300,1550,193,83,62,13,53,71,208,17,34
45,"Sector 2","COLEGIUL NAŢIONAL ”VICTOR BABEŞ”",233,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 23:27:28",1997,1977,9,11,0,863,851,1,11,0,831,18,2100,1251,261,82,78,17,46,57,227,19,44
46,"Sector 3","COLEGIUL TEHNIC ”ANGHEL SALIGNY”;",474,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-13 21:41:11",811,799,4,7,1,366,358,0,7,1,358,8,897,531,101,34,32,11,14,17,105,11,33
46,"Sector 3","COLEGIUL TEHNIC ”ANGHEL SALIGNY”;",473,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:11:05",819,799,5,15,0,304,289,0,15,0,297,5,895,590,99,37,23,5,9,13,84,8,19
49,"Sector 6","COLEGIUL TEHNIC ”CAROL I”",1261,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:25:26",1164,1153,5,5,1,485,479,0,5,1,472,13,1201,716,134,79,36,12,22,26,122,6,35
49,"Sector 6","COLEGIUL TEHNIC ”CAROL I”",1263,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 16:16:12",1266,1259,3,4,0,557,553,0,4,0,537,20,1300,743,127,76,40,21,12,41,164,13,43
49,"Sector 6","COLEGIUL TEHNIC ”CAROL I”",1262,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:28:50",1103,1087,2,14,0,475,461,0,14,0,458,17,1100,625,120,93,51,14,15,25,100,15,25
49,"Sector 6","COLEGIUL TEHNIC ”CAROL I”",1264,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:22:47",1267,1262,0,5,0,593,588,0,5,0,571,21,1300,707,141,89,52,8,17,39,179,18,28
46,"Sector 3","COLEGIUL TEHNIC ”COSTIN D. NENIŢESCU”;",546,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-12 05:58:26",1682,1672,3,7,0,723,716,0,7,0,703,19,1838,1116,233,64,51,11,28,42,187,24,63
46,"Sector 3","COLEGIUL TEHNIC ”COSTIN D. NENIŢESCU”;",544,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-12 08:40:26",1940,1917,5,18,0,941,923,0,18,0,887,29,2098,1171,191,102,83,1,32,39,339,18,82
46,"Sector 3","COLEGIUL TEHNIC ”COSTIN D. NENIŢESCU”;",548,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:24:11",1617,1598,10,9,0,731,722,0,9,0,713,18,1753,1022,216,91,55,16,23,43,181,17,71
46,"Sector 3","COLEGIUL TEHNIC ”COSTIN D. NENIŢESCU”;",545,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:08:10",1825,1812,5,8,0,699,691,0,8,0,673,26,1946,1247,270,66,55,9,36,47,137,7,46
46,"Sector 3","COLEGIUL TEHNIC ”COSTIN D. NENIŢESCU”;",547,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:41:28",1662,1647,2,13,0,743,729,1,13,0,723,20,1818,1075,224,82,54,16,37,25,189,17,79
46,"Sector 3","COLEGIUL TEHNIC ”COSTIN D. NENIȚESCU”;",551,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:41:39",1749,1740,0,9,0,35,26,0,9,0,32,3,1942,1907,11,1,2,0,0,3,10,1,4
46,"Sector 3","COLEGIUL TEHNIC ”COSTIN D. NENIȚESCU”;",549,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 02:36:43",1632,1626,0,6,0,21,15,0,6,0,21,0,1800,1779,7,2,3,0,0,6,2,0,1
46,"Sector 3","COLEGIUL TEHNIC ”COSTIN D. NENIȚESCU”;",550,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:05:18",1890,1862,18,10,0,345,334,1,10,0,340,4,2041,1697,72,44,16,8,10,17,129,9,35
44,"Sector 1","COLEGIUL TEHNIC DE ARHITECTURĂ ŞI LUCRĂRI PUBLICE ”IOAN N. SOCOLESCU”",76,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:24:50",979,878,90,11,0,406,395,0,11,0,401,5,1030,624,92,51,41,14,10,12,139,11,31
48,"Sector 5","COLEGIUL TEHNIC ENERGETIC",864,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 16:58:33",1327,1301,19,7,0,582,575,0,7,0,553,29,1400,818,147,58,53,10,18,126,100,16,25
48,"Sector 5","COLEGIUL TEHNIC ENERGETIC",865,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:14:25",1009,1002,2,5,0,432,427,0,5,0,416,16,1100,668,86,46,43,7,26,92,80,14,22
48,"Sector 5","COLEGIUL TEHNIC ENERGETIC",866,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:36:18",1142,1039,95,8,0,435,427,0,8,0,418,17,1100,665,84,50,39,8,19,101,87,11,19
48,"Sector 5","COLEGIUL TEHNIC ENERGETIC",863,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:06:46",1198,1181,8,8,1,495,486,0,8,1,467,25,1300,806,124,34,38,12,14,113,87,11,34
44,"Sector 1","COLEGIUL TEHNIC FEROVIAR ”MIHAI I”",137,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 13:45:47",1188,1182,1,5,0,489,484,0,5,0,471,18,1300,811,138,59,65,12,38,38,86,17,18
44,"Sector 1","COLEGIUL TEHNIC FEROVIAR ”MIHAI I”",138,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:44:04",1123,1119,0,4,0,448,444,0,4,0,428,20,1250,802,142,54,49,4,12,41,96,13,17
49,"Sector 6","COLEGIUL TEHNIC ”GHEORGHE ASACHI”",1090,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:42:42",1063,1050,2,11,0,480,469,0,11,0,467,13,1100,620,113,74,40,12,21,28,135,6,38
49,"Sector 6","COLEGIUL TEHNIC ”GHEORGHE ASACHI”",1091,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 20:05:26",1854,1817,19,18,0,983,965,0,18,0,951,22,1800,817,207,197,51,15,16,40,324,16,85
49,"Sector 6","COLEGIUL TEHNIC ”GHEORGHE ASACHI”",1089,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:45:21",1278,1262,8,8,0,589,581,0,8,0,567,22,1300,711,155,92,42,15,22,24,148,13,56
49,"Sector 6","COLEGIUL TEHNIC ”GHEORGHE ASACHI”",1092,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:57:03",1079,1064,3,10,2,491,479,0,10,2,476,15,1100,609,113,96,36,10,11,33,127,15,35
47,"Sector 4","COLEGIUL TEHNIC GRIGORE CERCHEZ",678,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:13:59",1334,1316,9,9,0,627,609,9,9,0,594,21,1500,885,127,88,55,21,26,45,180,8,44
47,"Sector 4","COLEGIUL TEHNIC GRIGORE CERCHEZ",677,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 12:37:04",965,941,23,1,0,418,418,0,0,0,400,18,1203,785,98,65,26,4,10,21,117,10,49
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",426,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:45:04",1085,1075,6,4,0,514,510,0,4,0,500,14,1194,680,138,70,42,11,12,25,142,15,45
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",431,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:56:35",1059,1041,7,7,4,437,426,0,7,4,424,13,1152,715,121,57,35,7,23,16,116,11,38
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",423,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:36:52",983,973,9,1,0,398,397,0,1,0,384,13,1071,673,133,33,34,5,18,20,101,10,30
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",428,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:49:40",1193,1183,1,9,0,560,551,0,9,0,544,16,1315,755,185,41,50,11,21,25,152,10,49
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",429,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:32:16",1332,1314,10,6,2,620,612,0,6,2,601,19,1471,836,142,63,36,11,23,21,213,14,78
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",425,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:03:03",1242,1233,3,6,0,569,563,0,6,0,555,14,1356,787,156,61,58,18,22,24,135,25,56
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",427,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:47:35",1154,1132,14,8,0,490,482,0,8,0,475,15,1269,771,137,43,43,10,11,27,135,19,50
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",420,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:05:51",1593,1530,50,13,0,681,668,0,13,0,660,19,1691,1010,146,83,51,16,16,31,246,12,59
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",419,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:43:25",1511,1477,18,15,1,505,489,0,15,1,492,13,1615,1110,134,65,37,14,24,31,136,8,43
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",424,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:21:25",1473,1462,4,7,0,658,651,0,7,0,626,30,1631,973,166,77,60,13,30,37,178,11,54
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",421,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:43:06",1334,1326,0,7,1,608,600,0,7,1,595,13,1474,866,143,91,50,15,26,12,204,8,46
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",430,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 21:01:02",1326,1307,6,13,0,533,520,0,13,0,521,11,1440,908,153,71,47,7,16,25,144,15,43
46,"Sector 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",422,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 15:21:36",1504,1499,2,3,0,712,709,0,3,0,697,12,1649,940,220,75,55,13,31,33,202,15,53
44,"Sector 1","COLEGIUL TEHNIC ” VALTER MĂRĂCINEANU”",135,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:30:33",1371,1360,4,7,0,611,603,1,7,0,597,14,1529,918,180,77,48,12,26,46,164,12,32
44,"Sector 1","COLEGIUL TEHNIC ” VALTER MĂRĂCINEANU”",136,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:58:42",1185,1161,12,10,2,552,540,0,10,2,541,10,1290,739,152,69,55,15,21,26,157,13,33
44,"Sector 1","COLEGIUL TEHNIC ” VALTER MĂRĂCINEANU”",134,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:05:02",1123,1091,23,9,0,487,478,0,9,0,476,11,1221,734,137,60,38,14,19,25,135,16,32
44,"Sector 1","COLEGIUL TEHNOLOGIC ”VIACESLAV HARNAJ”",40,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 10:53:47",1678,1667,0,11,0,778,767,0,11,0,757,17,2030,1247,188,174,44,14,12,31,235,7,52
44,"Sector 1","COLEGIUL TEHNOLOGIC ”VIACESLAV HARNAJ”",39,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 11:26:01",1589,1543,34,12,0,730,718,0,12,0,715,15,1730,1000,172,121,52,21,19,29,232,14,55
44,"Sector 1","COLEGIUL TEHNOLOGIC ”VIACESLAV HARNAJ”",41,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:55:05",1363,1315,31,16,1,690,671,2,16,1,682,7,1480,791,163,110,51,15,20,30,229,14,50
49,"Sector 6","COLEGIUL UCECOM ”SPIRU HARET”",1246,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 11:48:55",1997,1817,68,112,0,1008,895,1,112,0,994,14,1807,799,83,123,27,17,16,20,515,17,176
49,"Sector 6","COLEGIUL UCECOM ”SPIRU HARET”",1245,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 10:12:37",1336,1274,44,18,0,526,508,0,18,0,499,0,1300,801,70,89,19,7,15,16,199,11,73
45,"Sector 2","COLEGUL TEHNIC ”DIMITRIE LEONIDA”",280,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:28:57",1279,1275,2,2,0,621,619,0,2,0,604,17,1600,979,192,70,50,11,16,35,176,16,38
45,"Sector 2","COLEGUL TEHNIC ”DIMITRIE LEONIDA”",279,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:15:00",1018,1004,8,5,1,465,464,0,0,1,452,13,1200,735,113,58,18,10,24,19,151,19,40
44,"Sector 1","COMPLEXUL SOCIAL DE SERVICII ”ODĂI”",56,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-12 17:39:14",752,727,0,14,11,401,376,0,14,11,379,22,800,399,175,38,47,2,29,41,32,7,8
44,"Sector 1","DIRECŢIA PUBLICĂ DE EVIDENŢĂ A PERSOANEI ŞI STARE CIVILĂ SECT.1",35,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:41:39",1200,1134,40,16,10,595,569,0,16,10,584,10,1270,675,102,103,62,21,5,18,216,8,49
48,"Sector 5","FACULTATEA DE DREPT",953,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:46:22",654,622,7,24,1,310,284,1,24,1,300,10,800,490,48,54,23,6,5,24,102,9,29
48,"Sector 5","FACULTATEA DE DREPT",955,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:55:01",572,543,23,4,2,219,213,0,4,2,212,7,800,581,47,30,23,5,5,16,60,6,20
48,"Sector 5","FACULTATEA DE DREPT",954,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:22:03",579,569,1,8,1,238,228,1,8,1,237,0,800,455,40,32,24,3,7,14,92,9,16
47,"Sector 4","GRĂDINIŢA ”CIUPERCUTA”",798,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:16:43",1289,1265,16,8,0,461,437,16,8,0,442,13,1300,845,169,40,32,5,29,34,86,13,34
