precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
41,VRANCEA,"SCOALA PRIMARA BUDA",144,CORBIŢA,175787,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:31:58",389,384,0,5,0,259,254,0,5,0,242,17,423,164,149,74,11,1,3,4
41,VRANCEA,"SCOALĂ PRIMARA BURCIOAIA",71,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:10:02",438,434,0,3,1,169,165,0,3,1,157,12,480,311,42,68,20,4,11,12
41,VRANCEA,"ȘCOALA PRIMARĂ CĂIATA",275,SIHLEA,177600,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:54:04",611,598,0,8,5,291,278,0,8,5,265,26,663,372,111,92,31,13,2,16
41,VRANCEA,"ŞCOALA PRIMARĂ CĂLIMĂNEŞTI",82,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:25",466,460,0,6,0,244,238,0,6,0,223,21,504,260,27,95,64,11,17,9
41,VRANCEA,"ȘCOALA PRIMARĂ CĂTĂUȚI",133,CHIOJDENI,175509,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:44:04",256,236,0,11,9,165,145,0,11,9,152,13,258,93,77,71,1,0,0,3
41,VRANCEA,"ȘCOALA PRIMARĂ CERBU",201,JITIA,176551,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:29",182,173,0,4,5,125,116,0,4,5,120,5,198,73,22,86,5,4,0,3
41,VRANCEA,"SCOALA PRIMARA CÎMPURI",124,CÂMPURI,175670,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:15:40",777,746,1,4,26,487,457,1,4,25,448,39,859,372,173,215,35,7,7,11
41,VRANCEA,"ŞCOALA PRIMARĂ CORNETU SALA A",280,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:25:35",561,551,0,9,1,414,404,0,9,1,397,17,607,193,301,89,4,2,0,1
41,VRANCEA,"ŞCOALA PRIMARĂ CORNETU SALA B",281,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:44:47",608,602,0,6,0,426,420,0,6,0,398,28,662,236,304,83,6,1,3,1
41,VRANCEA,"ȘCOALA PRIMARĂ COSTIȘA",297,TĂNĂSOAIA,177879,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:55",186,154,0,13,19,142,111,0,13,18,131,11,193,51,6,33,16,67,5,4
41,VRANCEA,"SCOALA PRIMARA COTESTI",148,COTEŞTI,175885,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:42:37",466,453,0,8,5,268,255,0,8,5,254,14,497,229,24,95,21,103,6,5
41,VRANCEA,"ȘCOALA PRIMARĂ DEALU LUNG",186,"GURA CALIŢEI",176338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:07",310,299,0,6,5,201,190,0,6,5,181,20,335,134,120,50,7,1,3,0
41,VRANCEA,"SCOALA PRIMARA DIOCHETI-REDIU",219,MOVILIŢA,176793,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:06",561,550,0,9,2,302,291,0,9,2,257,45,611,309,37,97,29,60,6,28
41,VRANCEA,"ȘCOALA PRIMARĂ DUMITREȘTII DE SUS",158,DUMITREŞTI,175983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:03:47",215,206,0,6,3,158,149,0,6,3,149,9,231,73,22,108,10,5,4,0
41,VRANCEA,"ȘCOALA PRIMARĂ DUMITREȘTII - FAȚĂ",159,DUMITREŞTI,175983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:44:32",172,156,0,9,7,124,108,0,9,7,111,13,171,47,24,77,6,1,0,3
41,VRANCEA,"SCOALA PRIMARA FETESTI",126,CÂMPURI,175670,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:39:17",738,719,1,7,11,353,335,0,7,11,321,32,804,451,109,182,11,6,5,8
41,VRANCEA,"SCOALA PRIMARA FRECATEI",220,MOVILIŢA,176793,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:23:08",411,403,0,8,0,178,170,0,8,0,153,25,445,267,32,67,14,31,3,6
41,VRANCEA,"ȘCOALA PRIMARĂ GĂLOIEȘTI",160,DUMITREŞTI,175983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:48",472,454,1,12,5,324,307,0,12,5,305,19,495,171,39,240,15,2,3,6
41,VRANCEA,"ŞCOALA PRIMARĂ HARET",83,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:57:38",304,297,0,5,2,304,297,0,5,2,276,27,585,282,94,55,57,34,31,5
41,VRANCEA,"ŞCOALA PRIMARĂ IVĂNCEŞTI",114,BOLOTEŞTI,175368,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:53",376,353,0,9,14,213,190,0,9,14,197,15,401,189,141,28,4,19,3,2
41,VRANCEA,"ȘCOALA PRIMARĂ LUNCILE",134,CHIOJDENI,175509,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:53",763,754,1,8,0,496,488,0,8,0,449,47,834,338,230,201,4,3,2,9
41,VRANCEA,"ȘCOALA PRIMARĂ MĂNASTIOARA",170,FITIONEŞTI,176150,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:03:18",481,472,0,9,0,256,247,0,9,0,242,14,519,263,72,94,29,31,3,13
41,VRANCEA,"ȘCOALA PRIMARĂ MOTNĂU",162,DUMITREŞTI,175983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:55:51",235,217,0,7,11,188,170,0,7,11,177,11,258,70,40,115,16,5,1,0
41,VRANCEA,"ȘCOALA PRIMARĂ ”NICOLAE V. BĂLAN” LACU LUI BABAN",187,"GURA CALIŢEI",176338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:26:39",360,340,0,6,14,211,191,0,6,14,180,31,374,163,94,41,6,19,3,17
41,VRANCEA,"SCOALA PRIMARA NOVACESTI",240,PĂUNEŞTI,177236,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:50:57",1465,1463,0,2,0,682,680,0,2,0,628,54,1611,929,276,104,75,27,117,29
41,VRANCEA,"ȘCOALA PRIMARĂ NR.1 RĂCHITAȘU",102,"ANDREIAŞU DE JOS",175126,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:58:32",532,513,0,15,4,298,279,0,15,4,279,14,561,263,57,199,16,7,0,0
41,VRANCEA,"SCOALA PRIMARA NR 2 MARGINEA",196,JARIŞTEA,176506,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:52:25",745,737,0,5,3,416,408,0,5,3,398,18,815,399,253,76,22,26,7,14
41,VRANCEA,"SCOALA PRIMARA PADURENI",197,JARIŞTEA,176506,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:43",394,381,0,10,3,213,200,0,10,3,205,8,421,208,159,32,9,0,0,5
41,VRANCEA,"ȘCOALA PRIMARĂ PĂVĂLARI",288,SPULBER,178965,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:59:13",102,96,0,6,0,70,64,0,6,0,68,2,105,35,40,19,6,1,1,1
41,VRANCEA,"ȘCOALA PRIMARĂ PLOPU",188,"GURA CALIŢEI",176338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:35:59",270,265,0,5,0,162,157,0,5,0,154,8,292,130,109,32,10,2,0,1
41,VRANCEA,"ŞCOALA PRIMARĂ POIANA - SALA GRĂDINIȚEI",356,VRÂNCIOAIA,178750,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:24",672,540,0,108,24,474,342,0,108,24,440,34,595,121,298,100,20,9,3,10
41,VRANCEA,"ȘCOALA PRIMARĂ POIENIȚA",163,DUMITREŞTI,175983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:01:10",176,159,0,6,11,148,132,0,6,10,146,2,185,37,14,126,4,1,1,0
41,VRANCEA,"ȘCOALA PRIMARĂ RĂIUȚI",265,REGHIU,177469,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:13:43",241,238,0,3,0,150,147,0,3,0,143,7,261,111,31,87,12,10,2,1
41,VRANCEA,"SCOALA PRIMARA RIMNICEANCA",334,VÂRTEŞCOIU,178689,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:59:40",259,252,1,6,0,149,143,0,6,0,147,2,278,129,35,85,9,9,1,8
41,VRANCEA,"SCOALA PRIMARA SAT ARGEA",246,PLOSCUŢENI,178894,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:05",390,381,0,4,5,220,211,0,4,5,202,18,418,198,63,124,2,5,4,4
41,VRANCEA,"SCOALA PRIMARA SCINTEIA",198,JARIŞTEA,176506,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:10:29",180,170,0,8,2,112,102,0,8,2,109,3,186,74,70,36,1,1,0,1
41,VRANCEA,"ŞCOALA PRIMARĂ ”SIRETU”",76,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:34:28",1913,1904,0,7,2,722,713,0,7,2,559,163,2099,1377,57,220,194,5,76,7
41,VRANCEA,"SCOALĂ PRIMARA SISCANI",73,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:40",711,704,0,7,0,336,329,0,7,0,323,13,765,429,95,166,22,5,22,13
41,VRANCEA,"SCOALA PRIMARA SURLEA",239,PĂUNEŞTI,177236,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:07:34",1071,1061,0,9,1,470,460,0,9,1,433,37,1171,701,211,79,42,28,64,9
41,VRANCEA,"SCOALA PRIMARA TERCHESTI",254,POPEŞTI,178901,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:18",448,438,0,6,4,251,241,0,6,4,232,19,494,243,141,63,22,0,3,3
41,VRANCEA,"ȘCOALA PRIMARĂ TINOASA",164,DUMITREŞTI,175983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:01",129,109,0,13,7,103,83,0,13,7,101,2,118,15,11,87,1,0,0,2
41,VRANCEA,"ȘCOALA PRIMARĂ TRESTIA",165,DUMITREŞTI,175983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:08:13",120,110,0,5,5,90,80,0,5,5,88,2,122,32,19,58,8,1,1,1
41,VRANCEA,"SCOALA PRIMARA TROTUSANU",221,MOVILIŢA,176793,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:39:04",378,365,0,9,4,227,214,0,9,4,217,10,405,178,95,76,12,19,3,12
41,VRANCEA,"ȘCOALA PRIMARĂ TULBUREA",135,CHIOJDENI,175509,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:59:28",260,250,0,3,7,183,173,0,3,7,179,4,275,92,105,60,11,0,1,2
41,VRANCEA,"ŞCOALA PRIMARĂ URECHEŞTI",319,URECHEŞTI,178279,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:09",465,462,1,2,0,251,249,0,2,0,238,13,505,254,158,50,12,10,5,3
41,VRANCEA,"SCOALA PRIMARA VARSATURA",199,JARIŞTEA,176506,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:04",493,472,0,15,6,227,206,0,15,6,216,11,524,297,153,37,14,8,1,3
41,VRANCEA,"ȘCOALA PRIMARĂ VLADNICU DE SUS",299,TĂNĂSOAIA,177879,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:21:41",201,170,0,12,19,129,100,0,12,17,126,3,208,79,13,51,37,19,3,3
41,VRANCEA,"SCOALA RADACINESTI",146,CORBIŢA,175787,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:33:22",349,340,1,8,0,233,225,0,8,0,221,12,372,139,123,74,10,8,1,5
41,VRANCEA,"SCOALA SALCIA VECHE",141,CIORĂŞTI,175590,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:25:53",236,229,0,6,1,139,132,0,6,1,132,7,252,113,98,18,6,1,1,8
41,VRANCEA,"SCOALA SATU NOU",142,CIORĂŞTI,175590,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:30:40",192,182,0,10,0,107,97,0,10,0,99,8,200,93,69,14,9,0,2,5
41,VRANCEA,"SCOALA SLIMNIC",307,TÂMBOEŞTI,178046,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:30",1038,936,1,38,63,1037,936,0,38,63,607,37,1111,467,466,95,21,13,4,8
41,VRANCEA,"SCOALA TRESTIENI",308,TÂMBOEŞTI,178046,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:05:10",153,120,0,21,12,108,75,0,21,12,105,3,146,38,96,8,0,0,0,1
41,VRANCEA,"SCOALA VADU ROSCA",364,VULTURU,178821,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:26",527,519,0,6,2,191,183,0,6,2,181,10,575,384,54,73,20,30,4,0
41,VRANCEA,"SCOALA VALEA COTESTI",151,COTEŞTI,175885,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:10:46",638,620,1,10,7,389,372,0,10,7,358,30,682,294,47,133,50,113,3,12
41,VRANCEA,"ȘCOALA VECHE SAT COSTIȘA",193,HOMOCEA,176445,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:11:10",300,293,0,7,0,150,143,0,7,0,141,9,324,174,112,16,3,0,5,5
41,VRANCEA,"SOALA DIN PIISCU-RADULUI",351,VIZANTEA-LIVEZI,178545,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:24",335,322,0,5,8,185,172,0,5,8,178,7,364,179,151,18,5,0,3,1
41,VRANCEA,"ȘOALA GIMNAZIALĂ PETRE MIRONESCU -MERA",211,MERA,176686,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:43:59",537,511,0,14,12,343,317,0,14,12,337,6,774,431,205,119,5,3,4,1
41,VRANCEA,"SPAȚII BIROURI JANDARMI",94,"ORAŞ PANCIU",175055,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:28:42",963,946,4,10,3,433,420,0,10,3,419,14,1037,604,157,108,51,73,6,24
41,VRANCEA,"STAȚIE DE AȘTEPTARE MICROBUZ",348,VINTILEASCA,178475,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:14:43",66,55,0,9,2,41,30,0,9,2,38,3,60,19,8,26,2,2,0,0
41,VRANCEA,"TEATRUL MUNICIPAL „MAIOR GHEORGHE PASTIA” FOCŞANI",2,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 18:22:02",1511,1501,4,6,0,700,694,0,6,0,672,28,1656,956,225,242,56,107,13,29
