precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA NAȚIONAL CREȘTINĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","PARTIDUL VERDE-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ROMÂNIA MARE-voturi"
20,GORJ,"ŞCOALA PRIMARĂ NR. 2 FRASIN",334,VLADIMIR,82831,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:52",572,539,1,24,8,371,339,0,24,8,352,19,581,210,122,6,76,97,1,25,2,1,8,11,3
20,GORJ,"ŞCOALA PRIMARĂ NR.2 PEŞTEANA-JIU",151,BÂLTENI,79004,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 18:32:29",1732,1721,2,4,5,897,888,0,4,5,861,36,1900,1003,318,4,251,239,1,26,2,1,10,6,3
20,GORJ,"ŞCOALA PRIMARĂ NR.2 STERPOAIA",131,ANINOASA,78604,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:14:17",709,653,0,41,15,510,454,0,41,15,494,16,754,244,266,1,139,60,3,5,0,1,11,6,2
20,GORJ,"ŞCOALA PRIMARĂ OLTEANU",222,GLOGOVA,80365,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:07:14",485,459,2,13,11,347,322,1,13,11,330,17,498,151,194,5,67,43,0,4,2,0,10,3,2
20,GORJ,"ŞCOALA PRIMARĂ PETREŞTI",147,BĂRBĂTEŞTI,78828,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:33:28",629,594,0,19,16,403,368,0,19,16,390,13,702,299,259,1,23,81,0,14,2,1,5,2,2
20,GORJ,"ŞCOALA PRIMARĂ PINOASA",189,CÂLNIC,79736,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 18:05:16",178,160,0,16,2,136,118,0,16,2,131,5,199,63,13,0,65,40,0,1,0,0,5,7,0
20,GORJ,"ŞCOALA PRIMARĂ PÎRÎU-BOIA",233,JUPÂNEŞTI,80613,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:38:50",286,280,0,5,1,165,159,0,5,1,160,5,300,135,111,3,8,8,1,6,1,0,3,12,7
20,GORJ,"ŞCOALA PRIMARĂ PÎRÎU DE PRIPOR",225,GODINEŞTI,80427,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:28:58",335,327,0,7,1,236,228,0,7,1,220,16,400,164,165,11,21,12,0,6,2,0,2,1,0
20,GORJ,"ŞCOALA PRIMARĂ PIŞTEŞTII DIN DEAL",300,SCOARŢA,81861,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 20:42:14",898,871,0,16,11,402,375,0,16,11,335,67,964,562,213,2,68,22,2,3,2,4,11,3,5
20,GORJ,"ŞCOALA PRIMARĂ PLOPU",228,HUREZANI,80506,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:56:22",148,129,0,13,6,89,70,0,13,6,86,3,178,89,56,0,15,9,0,5,0,0,0,1,0
20,GORJ,"ŞCOALA PRIMARĂ PLOŞTINA",71,"MUNICIPIUL MOTRU",78141,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:14:10",971,964,0,6,1,578,571,0,6,1,557,21,1100,522,294,5,165,63,1,14,0,1,7,3,4
20,GORJ,"ŞCOALA PRIMARĂ POIENIŢA",176,BUSTUCHIN,79406,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 21:01:32",318,297,0,13,8,233,212,0,13,8,227,6,400,167,158,0,22,14,1,26,1,0,5,0,0
20,GORJ,"ŞCOALA PRIMARĂ POJARU",177,BUSTUCHIN,79406,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:39:40",398,381,0,10,7,231,214,0,10,7,228,3,400,169,127,2,58,27,0,11,0,0,2,1,0
20,GORJ,"ŞCOALA PRIMARĂ POJOGENI CERĂT",102,"ORAŞ TÂRGU CĂRBUNEŞTI",78329,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 11:06:11",257,235,0,17,5,173,151,0,17,5,169,4,300,127,107,1,20,35,0,2,1,0,0,2,1
20,GORJ,"ȘCOALA PRIMARÂ PRUNEȘTI",125,ALBENI,78472,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 22:27:26",98,86,0,9,3,69,57,0,9,3,68,1,122,53,23,2,27,11,0,0,0,0,2,1,2
20,GORJ,"ŞCOALA PRIMARĂ RACOVIȚA",271,POLOVRAGI,81380,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:26:20",358,349,0,6,3,265,256,0,6,3,246,19,427,162,170,2,37,20,0,1,2,7,3,3,1
20,GORJ,"ȘCOALA PRIMARĂ RASOVIȚA",238,LELEŞTI,80677,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:49:32",185,168,0,15,2,134,117,0,15,2,126,8,224,90,47,1,51,11,1,2,5,1,3,0,4
20,GORJ,"ŞCOALA PRIMARĂ ROŞIUŢA",73,"MUNICIPIUL MOTRU",78141,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:52:20",441,432,0,9,0,276,267,0,9,0,273,3,545,269,125,1,74,38,2,21,0,1,5,2,4
20,GORJ,"ŞCOALA PRIMARĂ RUGET",279,"ROŞIA DE AMARADIA",81497,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:44:47",464,454,0,6,4,266,256,0,6,4,254,12,500,234,36,6,183,15,0,3,0,1,4,4,2
20,GORJ,"ȘCOALA PRIMARĂ RUGI",322,TURCINEŞTI,78089,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:09:57",506,474,0,26,6,371,339,0,26,6,355,16,517,146,151,1,136,49,0,3,2,0,7,4,2
20,GORJ,"ŞCOALA PRIMARĂ ȘASA",206,DĂNEŞTI,80123,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:29:32",619,579,1,24,15,399,360,0,24,15,386,13,600,201,240,2,46,40,2,33,8,2,4,3,6
20,GORJ,"ȘCOALA PRIMARĂ SEACA",246,LOGREŞTI,80766,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:22",267,241,0,23,3,174,148,0,23,3,167,7,275,101,65,0,28,63,0,2,0,0,4,4,1
20,GORJ,"ŞCOALA PRIMARĂ SECIURILE",280,"ROŞIA DE AMARADIA",81497,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 12:39:04",575,563,0,5,7,370,358,0,5,7,351,19,644,274,58,6,231,38,0,0,2,0,7,7,2
20,GORJ,"ŞCOALA PRIMARĂ ŞI GRĂDINIŢA DE COPII URSAŢI",58,"MUNICIPIUL TÂRGU JIU",77812,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 18:46:21",638,631,0,7,0,423,416,0,7,0,413,10,764,341,220,1,79,24,0,13,52,2,16,3,3
20,GORJ,"ŞCOALA PRIMARĂ SÎRBEŞTI",127,ALIMPEŞTI,78542,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:26:07",613,587,0,17,9,433,407,0,17,9,417,16,666,233,155,3,105,90,2,19,3,9,13,5,13
20,GORJ,"ŞCOALA PRIMARĂ ŞOMĂNEŞTI",315,TELEŞTI,82396,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:34:00",567,543,0,9,15,383,359,0,9,15,373,10,600,217,242,12,47,39,0,11,4,0,11,4,3
20,GORJ,"ŞCOALA PRIMARĂ ŞTEFĂNEŞTI",103,"ORAŞ TÂRGU CĂRBUNEŞTI",78329,6,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 20:30:49",425,411,0,12,2,275,261,0,12,2,269,6,485,210,191,2,25,31,0,3,6,1,4,4,2
20,GORJ,"ȘCOALA PRIMARĂ STOINA",310,STOINA,82314,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 11:45:25",1272,1170,0,95,7,871,769,0,95,7,841,30,1300,429,362,7,123,263,1,48,3,4,10,14,6
20,GORJ,"ŞCOALA PRIMARĂ STRÎMBA VULCAN",192,CIUPERCENI,79656,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:22:20",316,299,1,8,8,205,189,0,8,8,184,21,300,95,90,3,62,16,1,4,5,0,2,0,1
20,GORJ,"ȘCOALA PRIMARĂ STRÎMTU CU CLASELE I-IV",303,SLIVILEŞTI,82047,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:56:44",418,406,0,7,5,274,262,0,7,5,262,12,500,226,158,4,64,25,0,1,1,0,4,4,1
20,GORJ,"ȘCOALA PRIMARĂ SURA CU CLASELE I-IV",304,SLIVILEŞTI,82047,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:09:21",599,577,0,7,15,364,342,0,7,15,352,12,612,248,195,5,57,64,1,11,0,0,15,1,3
20,GORJ,"ŞCOALA PRIMARĂ TĂLPĂŞEŞTI",144,BĂLEŞTI,77910,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 21:29:52",511,500,0,11,0,314,303,0,11,0,301,13,500,186,181,2,58,30,1,12,0,0,7,5,5
20,GORJ,"ŞCOALA PRIMARĂ TĂMĂŞEŞTI",145,BĂLEŞTI,77910,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 21:41:37",567,546,0,15,6,385,364,0,15,6,362,17,600,215,201,1,60,35,1,24,14,3,15,7,1
20,GORJ,"ŞCOALA PRIMARĂ TELEŞTI",313,TELEŞTI,82396,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:38:50",561,523,0,31,7,398,360,0,31,7,385,13,600,202,283,1,41,43,1,4,0,0,10,1,1
20,GORJ,"ȘCOALA PRIMARĂ TETILA",81,"ORAŞ BUMBEŞTI-JIU",79308,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 14:53:55",1101,1091,1,4,5,569,560,0,4,5,509,53,1206,637,297,5,63,63,5,24,3,21,16,7,5
20,GORJ,"ȘCOALA PRIMARĂ TÎLVEȘTI",213,DRĂGUŢEŞTI,78016,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:50:00",545,520,0,19,6,395,370,0,19,6,372,23,600,205,187,2,105,57,0,7,0,1,6,6,1
20,GORJ,"ŞCOALA PRIMARĂ TIMIŞENI",218,FĂRCĂŞEŞTI,80285,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:29:57",101,94,0,7,0,62,55,0,7,0,59,3,100,38,27,0,19,10,0,0,1,0,0,2,0
20,GORJ,"ŞCOALA PRIMARĂ TURBUREA",316,TURBUREA,82555,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:44:37",424,403,0,8,13,284,263,0,8,13,264,20,500,216,175,2,49,17,0,15,1,0,4,0,1
20,GORJ,"ŞCOALA PRIMARĂ VĂCAREA",207,DĂNEŞTI,80123,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:16:17",787,745,0,33,9,552,510,0,33,9,535,17,835,283,325,4,91,49,2,45,5,2,9,0,3
20,GORJ,"ŞCOALA PRIMARĂ VALEA POJARULUI",178,BUSTUCHIN,79406,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:52:52",344,325,0,15,4,226,207,0,15,4,212,14,395,169,131,1,53,14,0,7,0,0,2,3,1
20,GORJ,"ȘCOALA PRIMARĂ VĂLENI",268,PLOPŞORU,81264,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:32:21",1550,1539,2,0,9,909,900,0,0,9,865,44,1748,839,200,4,351,187,0,37,0,0,17,68,1
20,GORJ,"ŞCOALA PRIMARĂ VIDIN",234,JUPÂNEŞTI,80613,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:09",190,185,0,5,0,123,118,0,5,0,114,9,200,77,69,1,22,8,0,7,0,1,1,2,3
20,GORJ,"SCOALA PRIMARĂ VIERŞANI",235,JUPÂNEŞTI,80613,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:18",636,620,1,14,1,330,315,0,14,1,316,14,676,346,218,5,22,25,0,5,0,0,7,29,5
20,GORJ,"ȘCOALA PRIMARĂ VLĂDULENI",152,BÂLTENI,79004,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:49:52",881,864,2,9,6,558,543,0,9,6,537,21,986,428,213,2,99,166,1,23,1,2,16,7,7
20,GORJ,"ŞCOALA RÂPA",72,"MUNICIPIUL MOTRU",78141,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:33",255,247,0,8,0,155,147,0,8,0,153,2,300,145,75,4,43,17,0,5,1,2,3,1,2
20,GORJ,"ȘCOALA SFÂNTUL IOAN",64,"MUNICIPIUL MOTRU",78141,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:25:54",1105,1097,1,6,1,471,464,0,6,1,457,14,1200,729,185,4,177,49,1,17,1,0,18,0,5
20,GORJ,"SEDIUL IMPOZITE ŞI TAXE LOCALE MOTRU",67,"MUNICIPIUL MOTRU",78141,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:15:49",1491,1478,2,10,1,709,698,0,10,1,691,18,1700,991,261,11,230,103,0,36,7,8,23,5,7
20,GORJ,"SPAȚIUL PUBLIC ȘIPOTU",320,TURBUREA,82555,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:35:28",682,650,0,13,19,456,424,0,13,19,444,12,769,313,305,3,60,36,0,19,1,1,14,4,1
20,GORJ,"UNIVERSITATEA CONSTANTIN BRÂNCUŞI",8,"MUNICIPIUL TÂRGU JIU",77812,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:44:55",1616,1605,5,6,0,742,736,0,6,0,726,16,1800,1058,275,9,172,83,5,54,69,5,30,13,11
20,GORJ,"UNIVERSITATEA „CONSTANTIN BRÂNCUȘI”",1,"MUNICIPIUL TÂRGU JIU",77812,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 13:51:15",1615,1603,5,7,0,741,734,0,7,0,735,6,1800,1059,275,7,212,66,9,67,46,8,23,12,10
20,GORJ,"UNIVERSITATEA ”CONSTANTIN BRÂNCUȘI”-FACULTATEA DE ȘTIINȚE ALE EDUCAȚIEI, DREPT ȘI ADMINISTRAȚIE PUBLICĂ",38,"MUNICIPIUL TÂRGU JIU",77812,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:25",878,861,1,14,2,400,384,0,14,2,388,12,1000,600,158,1,94,35,4,36,29,4,16,3,8
