precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE SIMONIDE” (FOSTĂ ŞCOALĂ NR.1)",47,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:37:08",998,991,0,7,0,443,436,0,7,0,443,0,1200,757,188,28,109,2,1,114,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE SIMONIDE” (FOSTĂ ŞCOALĂ NR.1)",48,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:49:01",1454,1437,12,5,0,612,607,0,5,0,600,12,1600,988,194,65,148,6,12,146,29
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE SIMONIDE” (FOSTĂ ŞCOALĂ NR.1)",49,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:56:53",855,847,3,5,0,390,385,0,5,0,377,13,1000,610,130,35,87,7,10,94,14
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ „NICOLAE SIMONIDE”, (FOSTA ŞCOALĂ NR.1), (INTRAREA D)",51,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:53:01",1597,1584,8,5,0,622,617,0,5,0,595,27,1700,1078,200,79,118,10,13,150,25
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ NR.1 ALBEȘTII DE MUSCEL, STRADA MAGISTRAT SORIN MOISESCU NR.360",194,"ALBEŞTII DE MUSCEL",13891,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 13:37:59",861,821,0,7,33,647,607,0,7,33,579,29,919,272,108,99,303,1,5,47,16
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ NR. 1 BUGHEA DE SUS",260,"BUGHEA DE SUS",20063,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 14:59:48",1706,1685,0,0,21,1045,1024,0,0,21,896,142,1839,794,286,78,337,0,11,147,37
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.1 ”CAROL I”",128,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:01:40",1479,1455,14,10,0,615,605,0,10,0,598,17,1600,985,197,95,150,7,19,102,28
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.1 ”CAROL I”",127,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:28:17",1207,1198,4,5,0,517,512,0,5,0,504,13,1300,783,165,82,134,3,9,90,21
3,ARGEŞ,"ŞCOALĂ GIMNAZIALĂ NR.1 COCU",303,COCU,15652,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:20",492,470,1,21,0,350,329,0,21,0,327,23,500,150,111,74,50,2,2,78,10
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ NR. 1 CORBENI",307,CORBENI,15741,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:15:51",1219,1211,0,7,1,656,648,0,7,1,628,28,1345,689,347,88,96,3,4,46,44
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.1 LEREȘTI, SAT LEREȘTI",362,LEREŞTI,16908,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:07:31",1306,1284,1,4,17,831,810,0,4,17,797,34,1431,600,529,74,87,3,11,71,22
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.1 LEREȘTI, SAT VOINEȘTI",364,LEREŞTI,16908,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:39:40",1257,1222,1,7,27,836,802,0,7,27,807,29,1381,545,548,82,71,2,10,75,19
3,ARGEŞ,"ŞCOALA GIMNAZIALA NR.1 MICEȘTI",384,MICEŞTI,17209,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:31:05",1521,1513,6,0,2,1085,1083,0,0,2,1037,48,1656,571,316,400,85,76,9,93,58
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.1 MIOVENI (COLIBAȘI)",163,"ORAŞ MIOVENI",13301,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:39:15",1313,1300,3,10,0,830,820,0,10,0,797,33,1400,570,301,122,119,1,118,106,30
3,ARGEŞ,"ŞCOALA GIMNAZIALA NR.1 POIENARII DE MUSCEL",433,"POIENARII DE MUSCEL",17968,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:45:26",1093,1068,0,7,18,669,644,0,7,18,644,25,1200,531,270,211,122,3,1,25,12
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.2 ”REGINA MARIA” ( I )",116,"MUNICIPIUL CURTEA DE ARGEŞ",13622,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 17:12:18",1430,1428,0,2,0,575,573,0,2,0,558,17,1600,1025,217,96,88,9,25,97,26
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.2 ”REGINA MARIA” ( II )",117,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:31:32",1157,1155,0,2,0,480,478,0,2,0,468,12,1300,820,165,68,80,8,12,106,29
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.2 ”REGINA MARIA” ( III )",118,"MUNICIPIUL CURTEA DE ARGEŞ",13622,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 17:09:58",1599,1582,2,2,13,739,724,0,2,13,708,31,1750,1011,270,98,138,9,16,135,42
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.4 ” MIRCEA CEL BATRÂN”",126,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:44:45",1228,1220,4,4,0,534,530,0,4,0,515,19,1350,816,230,64,92,12,7,93,17
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.6 ”BASARAB I”",122,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:45:03",1328,1324,0,4,0,531,527,0,4,0,512,19,1450,919,216,51,110,10,10,90,25
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”OPREA IORGULESCU” - I",90,"MUNICIPIUL CÂMPULUNG",13490,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:18:54",703,687,0,14,2,371,355,0,14,2,353,18,800,429,118,26,55,1,10,137,6
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”OPREA IORGULESCU” - II",91,"MUNICIPIUL CÂMPULUNG",13490,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:02:42",765,760,0,5,0,402,397,0,5,0,390,12,800,398,121,37,58,1,7,161,5
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ PROF. DR. VASILE VASILESCU",310,CORBENI,15741,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:04:01",1222,1220,0,2,0,729,727,0,2,0,701,28,1343,614,569,49,27,2,3,24,27
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ PROF. DR. VASILE VASILESCU",309,CORBENI,15741,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:14:03",805,800,0,4,1,462,457,0,4,1,447,15,882,420,320,43,45,2,1,22,14
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ ŞERBOENI",266,BUZOEŞTI,14940,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:57:56",1210,1200,0,10,0,736,726,0,10,0,699,37,1300,564,279,116,188,18,38,42,18
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ SLĂNIC",200,ANINOASA,13999,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:07:19",938,903,0,16,19,662,627,0,16,19,662,0,1004,342,301,70,240,2,1,30,18
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”THEODOR AMAN” - I",99,"MUNICIPIUL CÂMPULUNG",13490,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 17:36:55",1326,1323,0,3,0,683,680,0,3,0,657,26,1500,817,187,64,78,0,8,307,13
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”THEODOR AMAN” - II",100,"MUNICIPIUL CÂMPULUNG",13490,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:00:16",1026,1018,0,8,0,477,469,0,8,0,459,18,1200,723,143,52,39,2,9,193,21
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”THEODOR AMAN” - III",101,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:45:21",1220,1215,0,5,0,498,493,0,5,0,484,14,1400,902,137,47,39,3,8,239,11
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ TOMŞANCA",267,BUZOEŞTI,14940,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:09",280,275,0,5,0,194,189,0,5,0,178,16,350,156,114,23,24,2,2,8,5
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TRAIAN” ( FOSTĂ ŞCOALĂ NR.4)",89,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 20:25:45",1616,1611,0,5,0,705,700,0,5,0,687,18,1700,995,260,90,158,8,12,138,21
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TRAIAN” ( FOSTĂ ŞCOALĂ NR.4)",88,"MUNICIPIUL PITEŞTI",13169,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 15:12:02",1287,1284,0,3,0,593,590,0,3,0,568,25,1580,987,214,61,140,11,17,110,15
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TUDOR ARGHEZI” ( FOSTĂ ŞCOALĂ NR.7)",60,"MUNICIPIUL PITEŞTI",13169,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 15:49:38",1695,1693,0,2,0,704,702,0,2,0,672,28,1900,1196,262,78,137,5,15,144,31
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TUDOR ARGHEZI” ( FOSTĂ ŞCOALĂ NR.7)",59,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:06:54",1597,1591,1,5,0,578,573,0,5,0,562,16,1700,1122,225,89,95,10,7,113,23
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TUDOR ARGHEZI” ( FOSTĂ ŞCOALĂ NR.7)",62,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:54:06",1620,1614,1,5,0,626,621,0,5,0,609,17,1900,1274,239,81,121,2,11,123,32
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TUDOR ARGHEZI” ( FOSTĂ ŞCOALĂ NR.7)",61,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:11:07",2091,2080,6,5,0,884,879,0,5,0,852,32,2300,1416,306,102,196,13,12,183,40
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TUDOR MUŞATESCU” (FOSTA ŞCOALA NR. 17) (INTRAREA A)",79,"MUNICIPIUL PITEŞTI",13169,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 18:50:10",1190,1183,1,6,0,413,407,0,6,0,395,17,1400,988,140,56,73,11,7,79,29
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ „TUDOR MUŞATESCU” (FOSTĂ ŞCOALĂ NR.17) (INTRAREA B)",80,"MUNICIPIUL PITEŞTI",13169,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 16:35:12",1237,1231,1,5,0,409,404,0,5,0,394,15,1409,1000,159,71,76,6,5,61,16
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TUDOR VLADIMIRESCU” ( FOSTĂ ŞCOALĂ NR.20)",56,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 13:51:26",1609,1604,2,3,0,694,691,0,3,0,664,30,1700,1006,231,92,151,5,10,146,29
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”TUDOR VLADIMIRESCU” ( FOSTĂ ŞCOALĂ NR.20)",55,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 15:10:44",1473,1466,0,7,0,623,616,0,7,0,597,18,1700,1077,229,81,126,4,12,127,18
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”TUDOR VLADIMIRESCU” ( FOSTĂ ŞCOALĂ NR.20)",54,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 18:29:26",1646,1633,0,12,1,730,717,0,12,1,703,27,1800,1070,231,162,147,105,15,20,23
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ VALEA IAŞULUI",507,"VALEA IAŞULUI",19695,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:00",823,815,0,5,3,494,486,0,5,3,467,27,863,369,186,79,88,3,0,97,14
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ VULPEŞTI",262,BUZOEŞTI,14940,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 18:52:00",783,779,0,4,0,468,464,0,4,0,447,21,900,432,251,64,59,36,1,20,16
3,ARGEŞ,"ŞCOALA GIM.”PROF.UNIV.DR.ION STOIA” CĂLDĂRARU",268,CĂLDĂRARU,15064,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:34:33",693,664,0,7,22,465,436,0,7,22,449,16,752,287,248,31,142,1,2,10,15
3,ARGEŞ,"ŞCOALA GLAVACIOC",484,"ŞTEFAN CEL MARE",19114,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:21",333,327,0,6,0,169,163,0,6,0,156,13,364,195,115,10,14,0,5,3,9
3,ARGEŞ,"ŞCOALA GLÎMBOCEL",237,BOGAŢI,14584,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:56:09",157,148,0,9,0,102,93,0,9,0,97,5,160,58,49,12,19,10,2,5,0
3,ARGEŞ,"ŞCOALA GLÎMBOCELU",238,BOGAŢI,14584,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:39:18",600,590,0,10,0,347,337,0,10,0,327,20,650,303,145,67,48,42,3,7,15
3,ARGEŞ,"SCOALA GLODU",275,CĂLINEŞTI,15108,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:01:14",580,571,0,9,0,342,333,0,9,0,326,16,800,458,185,46,47,3,3,36,6
3,ARGEŞ,"ȘCOALA GODENI, NR.26",347,GODENI,16551,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:05:04",966,952,0,3,11,616,602,0,3,11,572,44,1052,436,252,75,48,4,9,167,17
3,ARGEŞ,"ŞCOALA GROŞI",213,BĂBANA,14085,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 18:58:12",392,371,0,13,8,263,242,0,13,8,253,10,438,175,106,35,88,0,3,12,9
3,ARGEŞ,"ŞCOALA GURA PRAVĂŢ",513,"VALEA MARE-PRAVĂŢ",13524,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:18:59",1026,1016,0,9,1,829,819,0,9,1,742,87,1120,291,644,32,40,3,11,4,8
3,ARGEŞ,"ŞCOALA IANCULEŞTI",486,ŞUICI,19141,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:39:47",210,205,0,5,0,123,118,0,5,0,113,10,223,100,74,12,17,0,0,9,1
3,ARGEŞ,"ŞCOALA I - IV SĂLIŞTEA",501,UDA,19392,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:47",410,383,0,25,2,287,260,0,25,2,277,10,400,113,202,12,47,0,3,12,1
3,ARGEŞ,"ŞCOALA I-IV VALEA CETĂŢUIA",293,CETĂŢENI,15402,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:26:54",748,742,0,6,0,468,462,0,6,0,404,64,860,392,375,8,10,0,0,0,11
3,ARGEŞ,"ŞCOALA I-VIII UDA",498,UDA,19392,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:13:50",479,464,0,4,11,324,309,0,4,11,315,9,535,211,212,13,66,0,6,12,6
3,ARGEŞ,"ŞCOALA IZVORU DE SUS",518,VEDEA,19793,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:37",278,264,0,13,1,169,155,0,13,1,150,19,301,132,54,18,25,1,7,39,6
3,ARGEŞ,"ŞCOALA LINTEŞTI",320,COTMEANA,15983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:43:47",316,305,0,11,0,209,198,0,11,0,201,8,350,141,138,8,10,2,25,14,4
3,ARGEŞ,"ŞCOALA LUCIENI",354,HÂRTIEŞTI,16659,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:35",297,274,0,14,9,240,217,0,14,9,232,8,308,68,159,15,46,1,0,5,6
3,ARGEŞ,"ŞCOALA MĂLURENI",369,MĂLURENI,17049,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:04:06",477,462,0,4,11,303,288,0,4,11,286,17,503,200,82,47,22,2,107,19,7
3,ARGEŞ,"ŞCOALA MĂNICEŞTI",216,BĂICULEŞTI,14165,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:07:39",620,614,2,4,0,380,375,1,4,0,368,12,700,320,124,47,173,4,2,12,6
3,ARGEŞ,"ŞCOALA MARTALOGI",350,HÂRSEȘTI,16613,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:09:09",549,530,0,6,13,327,308,0,6,13,308,19,609,282,239,26,26,0,0,2,15
3,ARGEŞ,"ŞCOALA MÎNDRA",226,BÂRLA,14450,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:17:05",615,598,0,7,10,362,345,0,7,10,334,28,650,288,128,25,167,1,2,7,4
3,ARGEŞ,"ŞCOALA MÎRGHIA DE SUS",368,"LUNCA CORBULUI",16944,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:50",324,317,0,7,0,179,172,0,7,0,172,7,400,221,106,26,25,0,3,5,7
3,ARGEŞ,"ŞCOALA MOZACU",412,NEGRAŞI,17726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:44:16",229,219,0,9,1,160,150,0,9,1,151,9,247,87,88,5,39,0,1,15,3
3,ARGEŞ,"ŞCOALA NEGRAŞI",409,NEGRAŞI,17726,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:11:08",549,533,0,11,5,376,360,0,11,5,342,34,606,230,186,24,100,1,8,17,6
3,ARGEŞ,"ŞCOALA NIGRIŞOARA",469,SLOBOZIA,18741,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:24:21",248,241,0,4,3,176,169,0,4,3,171,5,297,121,63,15,88,0,0,2,3
3,ARGEŞ,"ŞCOALA NR.1 - STRUCTURĂ A ŞCOLII GIMNAZIALE „NICOLAE BĂLCESCU” (FOSTA ŞCOALA GIMNAZIALĂ NR.9)",19,"MUNICIPIUL PITEŞTI",13169,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 15:24:50",1544,1529,7,6,2,677,669,0,6,2,644,30,1700,1023,232,65,160,10,15,141,21
3,ARGEŞ,"ŞCOALA NR.1 - STRUCTURĂ A ŞCOLII GIMNAZIALE „NICOLAE BĂLCESCU” (FOSTA ŞCOALA GIMNAZIALĂ NR.9)",18,"MUNICIPIUL PITEŞTI",13169,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:30:13",1582,1575,1,5,1,719,713,0,5,1,692,27,1700,981,225,83,186,8,16,142,32
3,ARGEŞ,"ŞCOALA NR.2 - STRUCTURĂ A ŞCOLII GIMNAZIALE „TUDOR VLADIMIRESCU” (FOSTA ȘCOALĂ NR.8)",66,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:31:18",1611,1591,5,15,0,770,755,0,15,0,747,23,1700,930,260,90,170,7,19,176,25
3,ARGEŞ,"ŞCOALA OLTEANCA",328,DAVIDEŞTI,16285,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 21:03:17",441,435,0,4,2,441,435,0,4,2,414,19,869,428,353,26,11,0,0,13,11
3,ARGEŞ,"ŞCOALA PĂDUREŢI",367,"LUNCA CORBULUI",16944,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:47",755,752,1,0,2,341,339,0,0,2,331,10,800,459,221,56,33,1,9,0,11
3,ARGEŞ,"ŞCOALA PETREŞTI",318,COŞEŞTI,15901,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:13",694,686,0,6,2,417,409,0,6,2,409,8,800,383,265,68,46,0,3,14,13
3,ARGEŞ,"ŞCOALA PISCANI",335,DÂRMĂNEŞTI,16365,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:36",773,769,0,4,0,442,438,0,4,0,434,8,850,408,245,56,38,2,10,59,24
3,ARGEŞ,"ŞCOALA POPEŞTI",436,POPEŞTI,18162,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 18:08:14",423,411,0,12,0,264,252,0,12,0,250,14,444,180,172,25,38,0,2,10,3
3,ARGEŞ,"ŞCOALA PRIMARĂ ALBEŞTII -UNGURENI",190,"ALBEŞTII DE ARGEŞ",13819,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:40:25",1001,994,1,5,1,582,576,0,5,1,550,32,1200,618,237,62,192,1,7,24,27
3,ARGEŞ,"ŞCOALA PRIMARĂ ALBEŞTII-UNGURENI",191,"ALBEŞTII DE ARGEŞ",13819,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:29:16",908,895,1,8,4,606,594,0,8,4,580,26,1200,594,209,80,237,2,7,32,13
3,ARGEŞ,"ŞCOALĂ PRIMARĂ BĂRBĂTEŞTI",302,COCU,15652,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:43:14",462,452,0,10,0,314,304,0,10,0,297,17,480,166,81,104,37,3,3,60,9
3,ARGEŞ,"ȘCOALA PRIMARĂ BÂRZEȘTI",525,VULTUREŞTI,20055,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:56:07",459,457,0,2,0,275,273,0,2,0,257,18,493,218,128,38,59,1,7,15,9
3,ARGEŞ,"ŞCOALA PRIMARĂ BERINDEŞTI",308,CORBENI,15741,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:07",576,573,0,3,0,331,328,0,3,0,314,17,628,297,166,54,60,2,5,17,10
3,ARGEŞ,"ŞCOALA PRIMARĂ BRĂTEŞTI",192,"ALBEŞTII DE ARGEŞ",13819,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:57",574,566,1,4,3,385,378,0,4,3,364,21,612,227,140,35,158,1,5,12,13
3,ARGEŞ,"ŞCOALA PRIMARĂ CERBU",197,ALBOTA,13935,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:12:59",676,670,0,6,0,450,444,0,6,0,433,17,737,287,272,39,71,2,6,22,21
3,ARGEŞ,"ŞCOALA PRIMARĂ CÎRCEŞTI",323,CUCA,16132,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 16:30:22",235,225,0,7,3,153,143,0,7,3,150,3,275,122,65,13,54,0,1,10,7
3,ARGEŞ,"ŞCOALĂ PRIMARĂ CRUCIŞOARA",304,COCU,15652,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:00:29",247,239,0,8,0,172,164,0,8,0,160,12,352,180,52,23,37,0,0,45,3
3,ARGEŞ,"ŞCOALA PRIMARĂ DOBROGOSTEA",381,MERIŞANI,17101,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:17:17",1059,1048,0,6,5,539,528,0,6,5,509,30,1159,620,210,65,185,1,10,17,21
3,ARGEŞ,"SCOALA PRIMARĂ DOBROŢU",193,"ALBEŞTII DE ARGEŞ",13819,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:47:34",763,753,1,8,1,474,465,0,8,1,444,30,800,326,167,62,162,4,3,29,17
3,ARGEŞ,"ŞCOALA PRIMARĂ ENCULEŞTI",171,"ORAŞ ŞTEFĂNEŞTI",13392,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:47:08",467,461,0,6,0,245,239,0,6,0,232,13,510,265,119,37,21,1,6,33,15
3,ARGEŞ,"ŞCOALA PRIMARĂ GHEOGHE TOMA",481,SUSENI,19007,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:12",1110,1094,0,7,9,583,567,0,7,9,544,39,1101,518,161,92,190,3,4,63,31
3,ARGEŞ,"ŞCOALA PRIMARĂ GOLEŞTII-BADII",179,"ORAŞ TOPOLOVENI",13757,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:56:02",819,815,1,3,0,464,460,1,3,0,453,11,900,436,256,53,64,8,11,54,7
3,ARGEŞ,"ȘCOALA PRIMARĂ HULUBA",526,VULTUREŞTI,20055,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:41:10",172,167,0,4,1,149,144,0,4,1,143,6,190,41,73,18,47,0,0,4,1
3,ARGEŞ,"SCOALA PRIMARA HULUBESTI",259,"BUGHEA DE JOS",14922,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:29",432,425,0,7,0,259,252,0,7,0,249,10,461,202,127,20,33,0,22,39,8
3,ARGEŞ,"ŞCOALA PRIMARĂ I-IV SUSLĂNEŞTI",393,MIOARELE,17334,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:53",317,307,0,6,4,195,185,0,6,4,188,7,370,175,102,4,61,0,2,13,6
3,ARGEŞ,"ŞCOALA PRIMARĂ INURI",186,"ORAŞ TOPOLOVENI",13757,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:04:39",261,253,2,5,1,181,175,0,5,1,175,6,302,121,115,14,25,1,1,11,8
3,ARGEŞ,"ŞCOALA PRIMARĂ ”ÎNV.CONSTANTIN MIHALCEA” BURDEA",269,CĂLDĂRARU,15064,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:57",465,436,0,10,19,275,246,0,10,19,250,25,504,229,126,29,86,0,2,2,5
3,ARGEŞ,"ŞCOALA PRIMARĂ IOAN RIZESCU",480,SUSENI,19007,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:31:12",583,572,4,2,5,360,352,1,2,5,347,13,650,290,100,61,100,1,4,60,21
