precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MAYER MARIAN-PARTIDUL ROMÂNIA MARE-voturi","SIMUŢ GLAD-PARTIDUL S.O.S. ROMÂNIA-voturi","SZIME OVIDIU-DANIEL-PARTIDUL ROMÂNIA PUTERNICĂ-voturi","NICA ALIN-ADRIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","IACOB ADRIAN-VASILE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","SIMONIS ALFRED-ROBERT-ALIANȚA ELECTORALĂ PSD PNL-voturi","BALAŞ NELU-PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi"
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",105,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:46",1213,1205,0,8,0,506,498,0,8,0,487,19,1300,794,9,17,2,239,41,173,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",103,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:09",1364,1355,3,6,0,532,526,0,6,0,493,39,1400,868,6,20,15,230,61,155,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",166,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:54",1264,1247,5,12,0,504,492,0,12,0,490,14,1300,796,6,8,4,258,45,157,12
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",168,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:21:10",1361,1350,4,7,0,604,597,0,7,0,583,21,1400,796,11,12,4,259,62,207,28
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",169,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:55:48",1048,1038,3,7,0,415,408,0,7,0,402,13,1100,685,7,14,10,196,43,123,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",167,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:41:55",1448,1429,4,15,0,610,595,0,15,0,595,15,1500,890,8,21,6,320,48,182,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",36,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:33:21",1191,1179,6,6,0,552,546,0,6,0,541,11,1200,648,6,16,11,291,39,165,13
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",31,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:44:03",719,709,3,7,0,317,309,1,7,0,310,7,1200,883,3,9,1,167,25,97,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",30,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:58:45",1238,1220,6,12,0,527,515,0,12,0,508,18,1300,773,7,18,10,265,54,140,14
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",32,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:52:34",861,843,10,8,0,345,337,0,8,0,339,6,900,555,5,15,9,186,25,93,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",34,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 16:44:39",1014,995,2,17,0,432,415,0,17,0,432,0,1100,668,9,6,10,244,25,130,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",29,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:46:43",1162,1153,3,6,0,485,478,1,6,0,472,13,1200,715,12,6,6,268,35,140,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",35,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:57:56",1166,1124,29,13,0,511,498,0,13,0,505,6,1200,689,2,17,8,281,37,158,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",33,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 15:14:45",1221,1208,6,7,0,488,481,0,7,0,471,17,1300,812,9,17,8,250,35,145,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR.27)",26,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:45",1224,1213,1,10,0,547,537,0,10,0,529,18,1300,753,7,7,8,291,32,175,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR.27)",25,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:26:26",1237,1226,4,6,1,540,534,0,5,1,525,15,1301,761,8,11,4,284,56,153,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",133,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 16:10:35",1474,1443,0,31,0,644,613,0,31,0,604,40,1500,856,7,21,7,336,36,189,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",137,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 16:01:11",1523,1507,6,10,0,652,641,1,10,0,629,23,1600,948,2,19,6,371,47,177,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",136,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:51:57",1576,1554,7,15,0,731,715,1,15,0,705,26,1600,869,7,19,11,353,42,273,0
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",134,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:43:34",1474,1444,21,9,0,648,639,0,9,0,622,26,1496,848,10,19,16,351,39,180,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",135,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:31",1825,1790,18,17,0,882,865,0,17,0,858,24,1800,918,7,23,9,492,54,263,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",86,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 14:40:47",1523,1514,4,5,0,630,625,0,5,0,606,19,1600,970,9,25,11,243,42,268,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",88,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:48",1538,1528,1,9,0,584,575,0,9,0,570,14,1600,1016,5,32,9,281,38,191,14
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",87,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:04:33",1541,1530,5,6,0,631,625,0,6,0,607,24,1600,969,6,34,6,295,58,200,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",85,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:16:47",1566,1560,2,4,0,628,624,0,4,0,614,14,1600,972,13,24,10,290,57,214,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.27 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 3)",83,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:09",1173,1160,9,4,0,501,497,0,4,0,495,6,1200,699,4,15,7,235,53,174,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.27 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 3)",84,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:54:47",1150,1146,0,4,0,449,445,0,4,0,437,12,1200,751,7,17,11,233,47,117,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 29)",102,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:51",1130,1121,1,8,0,499,490,1,8,0,477,22,1200,701,6,12,4,277,25,148,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 29)",101,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:59:41",1300,1289,7,4,0,495,489,2,4,0,472,23,1300,805,7,13,6,256,40,148,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.3",209,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:20:46",1410,1400,0,10,0,567,557,0,10,0,544,23,1500,933,8,24,8,147,55,270,32
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",115,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:15",1735,1706,13,16,0,833,817,0,16,0,801,32,1800,967,8,20,6,400,64,289,14
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",119,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:52:49",1224,1208,3,12,1,576,563,0,12,1,551,25,1300,724,2,18,6,266,35,220,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",116,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:39",1225,1209,4,11,1,631,618,1,11,1,619,12,1300,669,10,17,5,277,59,246,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",118,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:28",1638,1623,1,14,0,803,789,0,14,0,756,47,1700,897,8,12,4,352,58,317,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",117,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:27:39",1351,1332,2,17,0,661,644,0,17,0,629,32,1400,739,7,19,7,266,60,254,16
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.30 TIMIȘOARA",157,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:30:50",1542,1476,53,13,0,704,691,0,13,0,681,23,1900,1196,13,28,6,278,54,292,10
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.30 TIMIȘOARA",158,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 15:28:52",1400,1383,0,17,0,649,632,0,17,0,636,13,1500,851,12,25,11,307,45,233,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.4",214,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:54",965,944,9,11,1,432,420,0,11,1,407,25,1000,568,6,25,3,130,48,180,15
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",91,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:27:40",1188,1167,7,14,0,523,507,2,14,0,496,27,1200,677,9,19,14,246,44,156,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",92,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:09",1395,1384,3,8,0,504,496,0,8,0,491,13,1400,896,12,25,8,239,51,147,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",89,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:23",1026,1013,2,11,0,390,379,0,11,0,373,17,1100,710,4,17,10,148,41,149,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",90,"MUNICIPIUL TIMIŞOARA",155243,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 15:59:50",1166,1154,6,5,1,530,524,0,5,1,518,12,1200,670,7,29,4,257,48,161,12
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.6 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 30)",199,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:12",1606,1596,2,8,0,625,617,0,8,0,599,26,1700,1075,8,23,6,291,67,193,11
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.6 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 30)",198,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:06",1563,1546,5,11,1,563,550,1,11,1,553,10,1600,1037,14,28,7,275,64,156,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",171,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:26:58",1331,1319,3,9,0,523,514,0,9,0,512,11,1400,877,11,21,9,256,62,143,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",170,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:19",1654,1574,74,6,0,709,703,0,6,0,699,10,1600,891,7,38,6,393,44,198,13
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",172,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:23:29",1300,1289,3,8,0,593,585,0,8,0,574,19,1400,807,10,12,7,274,42,219,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",174,"MUNICIPIUL TIMIŞOARA",155243,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 16:31:05",1027,1016,4,7,0,451,444,0,7,0,435,16,1100,649,10,14,1,238,38,130,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",175,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:40",1117,1095,6,16,0,463,447,0,16,0,461,2,6000,5537,8,14,7,222,38,164,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",173,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:34:15",1284,1261,12,11,0,495,490,0,5,0,449,46,1300,805,5,25,6,229,34,148,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA” TIMIȘOARA",16,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:44:17",1024,1016,1,7,0,404,397,0,7,0,397,7,1300,896,6,13,7,191,37,139,4
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA” TIMIȘOARA",15,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:10:46",1031,1019,7,5,0,421,416,0,5,0,409,12,1100,679,11,21,6,203,40,120,8
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA”TIMIȘOARA",17,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:27:04",1587,1578,1,8,0,659,651,0,8,0,645,14,1700,1041,5,20,15,291,82,220,12
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ OTELEC",502,OTELEC,159525,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:17",680,664,1,11,4,309,294,0,11,4,277,32,700,391,5,11,4,93,29,129,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ PETROASA MARE",613,"VICTOR VLAD DELAMARINA",159259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:08",873,867,1,4,1,375,370,0,4,1,342,33,900,525,5,28,0,104,66,132,7
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ PIŞCHIA",519,PIŞCHIA,158181,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:42",1186,1140,4,21,21,749,705,2,21,21,702,47,1200,451,9,25,7,155,56,446,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ RĂCHITA",386,DUMBRAVA,156767,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:10:09",904,893,1,2,8,573,563,0,2,8,521,52,1198,625,11,37,4,94,92,275,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ RACOVIŢA",523,RACOVIŢA,158243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:49",687,598,2,55,32,537,450,0,55,32,483,54,800,263,6,8,2,181,23,257,6
37,TIMIŞ,"ŞCOALA GIMNAZIALA REMETEA MARE",529,"REMETEA MARE",158396,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:57:27",1684,1632,11,35,6,1073,1032,0,35,6,978,95,1700,627,22,32,14,438,103,357,12
37,TIMIŞ,"SCOALA GIMNAZIALA SACOSU TURCESC",531,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:42:29",942,823,3,97,19,680,564,0,97,19,646,34,900,220,7,26,7,149,47,405,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ SÂNANDREI",552,SÂNANDREI,158653,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:49:30",1422,1421,0,1,0,630,629,0,1,0,592,38,1500,870,8,20,6,211,108,234,5
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ SÂNANDREI",553,SÂNANDREI,158653,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:25:25",1321,1315,2,4,0,710,706,0,4,0,691,19,1400,690,15,30,7,294,130,210,5
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ ȘANDRA",570,ŞANDRA,159464,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:53:36",963,941,2,4,16,568,548,0,4,16,534,34,1000,432,3,22,21,155,102,223,8
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ ȘANDRA",569,ŞANDRA,159464,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:04:29",1155,1134,0,12,9,625,604,0,12,9,592,33,1200,575,5,22,34,158,106,258,9
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ SÂNMIHAIU ROMÂN",557,"SÂNMIHAIU ROMÂN",158699,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:10:02",1882,1870,1,7,4,1081,1069,1,7,4,1057,24,1900,819,25,22,6,366,100,529,9
37,TIMIŞ,"SCOALA GIMNAZIALA SATCHINEZ",541,SATCHINEZ,158528,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 13:10:27",1474,1468,0,3,3,823,817,0,3,3,757,66,1501,678,8,36,2,268,100,325,18
37,TIMIŞ,"SCOALA GIMNAZIALA SATCHINEZ",540,SATCHINEZ,158528,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:30:57",1142,1125,3,6,8,627,612,1,6,8,575,52,1200,573,4,45,0,179,79,255,13
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ TEREMIA MARE",576,"TEREMIA MARE",158859,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:34:15",1126,1117,2,4,3,509,501,1,4,3,471,38,1200,691,9,34,3,141,45,232,7
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ TEREMIA MARE",577,"TEREMIA MARE",158859,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:33:26",1169,1165,1,1,2,547,544,0,1,2,482,65,1200,653,8,29,0,128,63,247,7
37,TIMIŞ,"ŞCOALA GIMNAZIALA THEODOR BUCURESCU NR.1, SÂNNICOLAU MARE, PARTER",297,"ORAŞ SÂNNICOLAU MARE",155528,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-18 14:17:11",1857,1755,0,53,49,871,769,0,53,49,822,49,2000,1129,12,37,7,97,332,322,15
37,TIMIŞ,"ŞCOALA GIMNAZIALA ULIUC",536,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:23:08",634,619,0,11,4,369,354,0,11,4,334,35,700,331,7,7,2,70,58,188,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ UTVIN",560,"SÂNMIHAIU ROMÂN",158699,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:02:02",1633,1610,2,10,11,924,903,0,10,11,884,40,1700,776,40,25,5,284,162,337,31
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ VARIAŞ",605,VARIAŞ,159213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:06:56",1832,1799,2,19,12,1008,976,1,19,12,945,63,1900,892,13,33,7,143,157,583,9
37,TIMIŞ,"ȘCOALĂ - MUZEU",568,ŞAG,158779,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-15 18:51:07",1552,1486,10,47,9,1055,1000,0,47,8,1032,19,1519,464,19,32,21,313,64,570,13
37,TIMIŞ,"SCOALA PRIMARA",374,DAROVA,156623,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:24:36",674,646,0,8,20,489,461,0,8,20,408,81,800,311,13,15,2,92,51,229,6
37,TIMIŞ,"ȘCOALA PRIMARĂ BĂRĂTEAZ",542,SATCHINEZ,158528,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:58",596,590,1,4,1,318,313,0,4,1,304,14,607,289,9,13,2,89,78,112,1
37,TIMIŞ,"ŞCOALA PRIMARĂ BĂTEȘTI,",259,"ORAŞ FĂGET",156801,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 17:50:53",448,443,0,5,0,277,272,0,5,0,260,17,500,223,1,7,1,33,76,137,5
37,TIMIŞ,"ŞCOALA PRIMARA BERINI",532,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:51:05",450,419,0,31,0,265,234,0,31,0,222,43,500,235,7,16,0,37,23,135,4
37,TIMIŞ,"ŞCOALA PRIMARĂ BOBDA",352,CENEI,156277,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:29:26",747,719,0,9,19,443,415,0,9,19,424,19,1000,557,3,32,6,72,54,253,4
37,TIMIŞ,"ŞCOALA PRIMARA BRESTEA",377,DENTA,156669,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 20:03:27",393,384,0,8,1,237,228,0,8,1,207,30,500,263,0,5,0,32,19,148,3
37,TIMIŞ,"ŞCOALA PRIMARĂ BUCOVĂȚ",385,DUMBRAVA,156767,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:05:10",394,383,0,5,6,306,295,0,5,6,294,12,520,214,3,19,2,36,53,181,0
37,TIMIŞ,"ȘCOALA PRIMARĂ BUNEA MARE",263,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:37:29",164,157,0,6,1,99,92,0,6,1,86,13,200,101,2,9,0,8,37,30,0
37,TIMIŞ,"ŞCOALA PRIMARĂ BUTIN",271,"ORAŞ GĂTAIA",157086,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 16:44:35",307,297,0,6,4,183,173,0,6,4,173,10,400,217,2,6,3,36,34,91,1
37,TIMIŞ,"ŞCOALA PRIMARĂ CĂLACEA",499,ORŢIŞOARA,158010,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:35:31",645,613,6,14,12,407,380,1,14,12,377,30,700,293,6,23,3,113,34,196,2
37,TIMIŞ,"ŞCOALA PRIMARĂ CĂPĂT",524,RACOVIŢA,158243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:53",215,182,1,25,7,159,127,0,25,7,151,8,200,41,1,6,1,48,11,81,3
37,TIMIŞ,"ȘCOALA PRIMARĂ CEBZA",247,"ORAŞ CIACOVA",156357,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:03",660,643,0,13,4,337,320,0,13,4,316,21,700,363,1,14,4,61,33,199,4
37,TIMIŞ,"ŞCOALA PRIMARĂ CERNETEAZ",419,GIARMATA,157246,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:03",1261,1255,4,1,1,622,620,0,1,1,571,51,1400,778,10,28,19,171,57,277,9
37,TIMIŞ,"ȘCOALA PRIMARĂ CLADOVA ȘI GRĂDINIȚA CU PROGRAM NORMAL CLADOVA",324,BETHAUSEN,155840,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:34:34",365,352,0,9,4,267,254,0,9,4,234,33,400,133,2,24,2,87,25,73,21
37,TIMIŞ,"ŞCOALA PRIMARA CLOPODIA",445,"JAMU MARE",157362,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:20",561,541,1,11,8,309,290,0,11,8,287,22,600,291,9,15,3,75,26,156,3
37,TIMIŞ,"ŞCOALA PRIMARĂ , COLONIA MICĂ",264,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:58",347,340,1,6,0,203,197,0,6,0,195,8,400,197,2,16,8,39,51,79,0
37,TIMIŞ,"ŞCOALA PRIMARĂ COMLOŞU MIC",359,"COMLOŞU MARE",156437,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:44:16",881,878,1,2,0,397,395,0,2,0,372,25,900,503,3,37,4,30,67,229,2
37,TIMIŞ,"ŞCOALA PRIMARĂ CORNEŞTI",500,ORŢIŞOARA,158010,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-15 11:59:24",600,576,5,13,6,373,352,2,13,6,351,22,603,230,9,22,20,148,22,124,6
