precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CSEKE ATTILA-ZOLTAN-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","MOHAN AUREL-GEORGE-PARTIDUL SOCIAL DEMOCRAT-voturi","BLEJAN CIPRIAN-MIRCEA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BOLOJAN ILIE-GAVRIL-PARTIDUL NAȚIONAL LIBERAL-voturi","ORJAN ALEX-ŞERBAN-UNIUNEA SALVAȚI ROMÂNIA-voturi","HABINYÁK ISTVÁN-SEBESTYÉN-ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","LASCA MIHAI-IOAN-PARTIDUL PATRIOȚII POPORULUI ROMÂN-voturi"
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 44",142,"MUNICIPIUL ORADEA",26564,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:57:43",2030,1919,91,20,0,909,889,0,20,0,894,15,2092,1183,46,65,21,737,15,7,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 44",143,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:49",1780,1749,21,10,0,895,885,0,10,0,887,8,1927,1032,71,104,32,644,21,9,6
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 45",71,"MUNICIPIUL ORADEA",26564,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:26:34",1316,1304,3,8,1,562,553,0,8,1,553,9,1468,906,80,46,18,388,13,5,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 45",70,"MUNICIPIUL ORADEA",26564,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:07:18",1273,1269,1,3,0,600,597,0,3,0,597,3,1395,795,98,40,17,413,14,10,5
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 45",69,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:09:20",971,963,1,7,0,435,428,0,7,0,434,1,1054,619,80,47,7,291,8,1,0
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 45",72,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:07:57",1083,1077,2,4,0,506,502,0,4,0,497,9,1214,707,76,46,13,347,13,1,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.46",38,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:40",681,671,2,8,0,279,271,0,8,0,277,2,749,470,42,19,16,188,9,2,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.46",39,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:20:55",1037,1008,8,18,3,340,319,0,18,3,336,4,1104,764,45,35,12,233,8,3,0
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.5",114,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:47:31",1642,1621,8,6,7,724,710,1,6,7,715,9,1879,1155,143,38,24,460,15,21,14
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.5",113,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:39",1241,1222,5,13,1,605,591,0,13,1,599,6,1393,788,130,44,16,364,14,28,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.52",46,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:52:45",1250,1238,3,9,0,487,478,0,9,0,480,7,1390,903,110,26,13,316,5,8,2
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.52",45,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:58:27",810,797,4,9,0,272,263,0,9,0,266,6,876,604,43,27,20,165,3,4,4
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.52",47,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:55:40",980,972,0,6,2,317,309,0,6,2,316,1,1069,752,77,18,10,197,6,7,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.53",43,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:24:18",837,824,3,10,0,323,312,1,10,0,316,6,904,582,78,14,14,197,2,8,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.53",44,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:22:02",827,814,7,6,0,354,348,0,6,0,351,3,893,539,71,42,8,222,3,4,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 54",65,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:39:20",947,934,3,9,1,426,416,0,9,1,424,2,1027,601,59,34,20,297,6,5,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 54",64,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:01:26",959,954,1,4,0,436,431,1,4,0,432,4,1048,612,54,47,15,296,12,5,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 55",92,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:31:19",1131,1128,1,0,2,535,532,1,0,2,529,6,1234,699,50,27,26,415,6,1,4
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",31,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:11",1683,1666,6,11,0,699,688,0,11,0,690,9,1808,1109,53,56,25,529,12,10,5
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",29,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:17",2020,1990,16,13,1,966,952,0,13,1,953,13,2179,1213,53,94,41,740,14,6,5
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",30,"MUNICIPIUL ORADEA",26564,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 11:41:58",1796,1758,34,3,1,791,787,0,3,1,786,5,1939,1148,47,73,29,607,21,6,3
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",28,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:06",1885,1869,0,16,0,970,954,0,16,0,962,8,2048,1078,38,51,32,817,22,1,1
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",32,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:54",1943,1915,20,8,0,818,810,0,8,0,808,10,2104,1286,54,52,25,655,12,6,4
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PINOCCHIO” HAIEU",558,SÂNMARTIN,26582,6,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:45:59",1158,1130,7,17,4,846,824,1,17,4,835,11,1202,356,14,288,25,496,10,0,2
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PRIETENII COPILĂRIEI” SÂNMARTIN",551,SÂNMARTIN,26582,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:10:06",1488,1456,3,22,7,876,846,1,22,7,873,3,1590,714,24,298,18,517,12,1,3
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”URSULEȚ„SALONTA",174,"MUNICIPIUL SALONTA",26975,6,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:46:18",567,556,2,9,0,194,185,0,9,0,186,8,619,425,63,21,5,82,10,1,4
5,BIHOR,"GRĂDINIȚA CURCUBEU",169,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:39",833,814,3,12,4,495,479,0,12,4,484,11,916,421,348,15,12,84,15,6,4
5,BIHOR,"GRĂDINIȚA DE COPII",414,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:51:45",725,655,4,36,30,467,400,1,36,30,450,17,717,250,1,248,18,182,1,0,0
5,BIHOR,"GRĂDINIȚA DE COPII BIHARIA",247,BIHARIA,27436,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:16:25",1695,1587,71,4,33,973,936,0,4,33,923,14,1811,838,623,16,8,243,4,26,3
5,BIHOR,"GRĂDINIȚA DE LA LOCUL DE CASĂ",194,"ORAŞ SĂCUENI",30915,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:47:29",876,862,2,7,5,492,480,0,7,5,481,11,955,463,217,17,7,103,9,127,1
5,BIHOR,"GRĂDINIŢA FIZIŞ",393,FINIŞ,29403,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:35:34",196,184,0,8,4,142,130,0,8,4,142,0,201,59,5,30,4,101,2,0,0
5,BIHOR,"GRĂDINIȚA FLOAREA SOARELUI",167,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:47:18",1546,1514,0,8,24,858,826,0,8,24,838,20,1671,813,637,31,12,132,14,9,3
5,BIHOR,"GRĂDINIŢA ” FLOARE DE COLŢ”",151,"MUNICIPIUL BEIUŞ",26804,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 00:46:15",1161,1150,4,4,3,615,606,2,4,3,593,22,1262,647,16,82,22,456,16,0,1
5,BIHOR,"GRĂDINIȚA FLUIERAȘUL FERMECAT",177,"MUNICIPIUL SALONTA",26975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:30:20",1533,1519,3,4,7,821,810,0,4,7,802,19,1705,884,475,48,19,217,16,17,10
5,BIHOR,"GRĂDINIȚA HOMOROG",444,MĂDĂRAS,30014,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:54",600,570,1,12,17,404,375,0,12,17,397,7,629,225,0,89,21,282,2,1,2
5,BIHOR,"GRĂDINIȚA PETID",341,"COCIUBA MARE",28763,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:23:27",587,487,0,69,31,435,335,0,69,31,422,13,536,101,0,46,12,363,0,0,1
5,BIHOR,"GRĂDINIȚA PRICHINDEL",179,"MUNICIPIUL SALONTA",26975,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:57:27",829,822,0,5,2,447,440,0,5,2,435,5,912,472,305,22,16,73,8,4,7
5,BIHOR,"GRĂDINIȚA SĂLDĂBAGIU MIC",301,CĂPÂLNA,28139,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:24:12",357,318,0,24,15,278,239,0,24,15,274,4,341,38,2,50,23,166,33,0,0
5,BIHOR,"GRĂDINIȚA ȘI ȘCOALA CU CLASELE I-IV",192,"ORAŞ SĂCUENI",30915,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 22:33:13",1487,1473,1,7,6,975,962,0,7,6,872,90,1640,678,545,39,4,66,1,216,1
5,BIHOR,"GRĂDINIŢA ŞUNCUIŞ",395,FINIŞ,29403,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:27",693,675,0,3,15,387,369,0,3,15,358,29,743,356,66,125,25,117,18,3,4
5,BIHOR,"GRĂDINIȚA TALPOȘ",244,BATĂR,27383,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:56:24",1388,1375,0,11,2,720,707,0,11,2,666,54,1516,796,2,457,30,150,4,1,22
5,BIHOR,"GRĂDINIȚA TĂRIAN",399,"GIRIŞU DE CRIŞ",29467,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:25:23",1010,981,3,17,9,642,616,0,17,9,618,24,1078,436,270,29,23,228,5,1,62
5,BIHOR,"GRĂDINIȚA TOLDI",171,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:10:48",1085,1066,7,5,7,462,448,2,5,7,453,9,1193,731,239,26,13,150,11,7,7
5,BIHOR,"LICEUL DE ARTE",75,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:30:31",1507,1491,8,8,0,682,674,0,8,0,666,16,1617,935,75,69,20,464,8,24,6
5,BIHOR,"LICEUL DE ARTE",77,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:11",1235,1217,9,8,1,522,513,0,8,1,510,12,1260,738,112,54,12,312,5,13,2
5,BIHOR,"LICEUL DE ARTE",73,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:34",1510,1489,15,6,0,657,651,0,6,0,645,12,1679,1022,101,45,26,445,13,7,8
5,BIHOR,"LICEUL DE ARTE",79,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:58:37",1005,979,12,4,10,422,407,1,4,10,417,5,1123,701,119,24,19,218,14,18,5
5,BIHOR,"LICEUL DE ARTE",78,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:52",1433,1413,12,7,1,599,591,0,7,1,599,0,1552,953,77,44,7,451,8,9,3
5,BIHOR,"LICEUL DE ARTE",76,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:47:33",1224,1209,5,10,0,507,497,0,10,0,499,8,1357,850,79,36,15,342,14,8,5
5,BIHOR,"LICEUL DE ARTE",74,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:25:02",1397,1374,12,11,0,646,635,0,11,0,642,4,1548,902,64,50,21,482,16,7,2
5,BIHOR,"LICEUL GRECO-CATOLIC ”IULIU MANIU”",128,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:10:43",1026,1011,7,8,0,353,345,0,8,0,348,5,1119,766,93,30,14,183,10,12,6
5,BIHOR,"LICEUL GRECO-CATOLIC ”IULIU MANIU”",129,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:14:12",1034,1025,2,6,1,336,329,0,6,1,330,6,1163,827,63,25,17,205,5,8,7
5,BIHOR,"LICEUL ”JOSEF KOZACEK” BUDOI",502,POPEŞTI,30568,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:12:00",756,732,2,10,12,334,312,0,10,12,313,21,807,473,30,89,35,154,4,1,0
5,BIHOR,"LICEUL ORTODOX ” EPISCOP ROMAN CIOROGARIU ”",116,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:08",2007,1880,78,9,40,950,899,2,9,40,936,14,2466,1516,164,77,34,597,32,26,6
5,BIHOR,"LICEUL ORTODOX ” EPISCOP ROMAN CIOROGARIU ”",115,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:37:25",1145,1084,35,6,20,475,451,0,6,18,467,8,1440,965,84,38,21,290,14,17,3
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",62,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:51:08",1380,1366,6,8,0,605,597,0,8,0,602,3,1538,932,119,26,17,411,4,21,4
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",60,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:38",805,795,2,8,0,319,311,0,8,0,311,8,903,584,52,12,11,218,11,6,1
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",59,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:31:19",787,778,0,9,0,361,352,0,9,0,354,7,851,490,68,35,10,224,7,10,0
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",58,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:42:02",763,751,4,7,1,283,275,0,7,1,280,3,817,534,49,29,5,180,5,11,1
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",61,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:24:59",1141,1128,6,7,0,477,470,0,7,0,474,3,1282,805,79,29,12,342,7,3,2
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",63,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:40:24",1230,1212,6,8,4,516,504,0,8,4,509,7,1338,822,119,34,12,312,17,13,2
5,BIHOR,"LICEUL PEDAGOGIC",147,"MUNICIPIUL BEIUŞ",26804,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 00:19:13",1240,1213,2,21,4,766,740,1,21,4,750,11,1389,623,34,95,32,561,25,1,2
5,BIHOR,"LICEUL REFORMAT ”LORANTFFY ZSUZSANNA”",124,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:00:29",1388,1320,31,9,28,533,496,0,9,28,526,7,1772,1239,93,49,19,322,17,18,8
5,BIHOR,"LICEUL SANITAR ”VASILE VOICULESCU”",4,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:10:59",1257,1239,6,11,1,458,446,0,11,1,448,10,1390,932,90,26,25,285,6,13,3
5,BIHOR,"LICEUL SANITAR ”VASILE VOICULESCU”",3,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:03:16",1192,1183,2,7,0,429,422,0,7,0,423,6,1350,921,67,40,20,278,6,9,3
5,BIHOR,"LICEUL TECHNOLOGIC AGROINDUSTRIAL ”TAMASI ARON” BORȘ",258,BORŞ,27631,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:31:13",1276,1236,10,2,28,782,752,0,2,28,777,5,1359,577,607,21,8,118,3,15,5
5,BIHOR,"LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCUȘI”",90,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:17:05",1474,1465,1,8,0,569,561,0,8,0,559,10,1609,1019,78,52,18,398,8,2,3
5,BIHOR,"LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCUȘI”",91,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:03",1432,1422,2,7,1,577,569,0,7,1,568,9,1617,1040,63,53,45,383,9,7,8
5,BIHOR,"LICEUL TEHNOLOGIC ”FELIX” SÂNMARTIN",553,SÂNMARTIN,26582,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:53",1090,1060,3,25,2,695,666,2,25,2,688,7,1142,447,10,168,11,482,12,1,4
5,BIHOR,"LICEUL TEHNOLOGIC NR.1",178,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:43",832,819,6,3,4,416,409,0,3,4,402,14,904,488,145,57,8,168,17,3,4
5,BIHOR,"LICEUL TEHNOLOGIC NR 1 POPESTI",499,POPEŞTI,30568,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:33:50",849,846,0,3,0,408,405,0,3,0,395,13,956,548,26,99,38,221,5,2,4
5,BIHOR,"LICEUL TEHNOLOGIC NR 1 POPESTI",500,POPEŞTI,30568,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:33:03",952,877,1,8,66,565,491,0,8,66,550,14,990,425,21,176,38,289,23,2,1
5,BIHOR,"LICEUL TEHNOLOGIC NR. 1 - ŞUNCUIUŞ",601,ŞUNCUIUŞ,31510,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:12:31",1275,1171,2,57,45,740,682,1,12,45,719,21,1329,589,48,113,90,460,4,0,4
5,BIHOR,"LICEUL TEHNOLOGIC NR.1 - VALEA LUI MIHAI",212,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:01",1208,1186,12,6,4,614,604,0,6,4,584,30,1335,721,425,52,6,57,0,44,0
5,BIHOR,"LICEUL TEOLOGIC BAPTIST „EMANUEL” - SALA DE SPORT",144,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:34:35",1226,1163,53,10,0,563,552,1,10,0,555,8,1277,714,44,48,18,416,20,4,5
5,BIHOR,"LICEUL TEORETIC ”ADY ENDRE”",123,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:04:35",1318,1180,96,12,30,524,482,0,12,30,513,11,1430,906,115,52,12,298,21,13,2
5,BIHOR,"LICEUL TEORETIC ARANY JANOS",168,"MUNICIPIUL SALONTA",26975,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:58:44",1132,1121,5,4,2,617,611,0,4,2,600,17,1240,623,451,21,6,103,3,11,5
5,BIHOR,"LICEUL TEORETIC ”AUREL LAZĂR”",127,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:35:11",1410,1375,27,7,1,373,365,0,7,1,366,7,1538,1165,62,42,14,220,14,6,8
5,BIHOR,"LICEUL TEORETIC CONSTANTIN ȘERBAN",182,"ORAŞ ALEŞD",26699,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:51:35",1304,1285,1,17,1,582,564,0,17,1,452,13,1424,959,44,83,20,269,34,1,1
5,BIHOR,"LICEUL TEORETIC GERMAN ”FRIEDRICH SCHILLER”",137,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:48",1458,1427,23,7,1,559,551,0,7,1,551,8,1566,1007,130,37,18,329,18,17,2
5,BIHOR,"LICEUL TEORETIC GERMAN ”FRIEDRICH SCHILLER”",138,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:42",1139,1073,51,14,1,438,424,0,14,0,430,8,1174,736,54,29,17,310,13,4,3
5,BIHOR,"LICEUL TEORETIC GERMAN ”FRIEDRICH SCHILLER”",136,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:22:44",876,860,9,7,0,356,349,0,7,0,353,3,951,595,105,27,15,181,15,8,2
5,BIHOR,"LICEUL TEORETIC GERMAN ”FRIEDRICH SCHILLER”",139,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:22",937,912,8,15,2,408,391,0,15,2,401,7,1021,613,71,27,12,270,13,7,1
5,BIHOR,"LICEUL TEORETIC ” HORVÁTH JÁNOS ”",163,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:16",1405,1366,4,13,22,798,763,0,13,22,789,9,1525,727,458,41,15,260,12,3,0
5,BIHOR,"LICEUL TEORETIC ”HORVÁTH JÁNOS”",161,"MUNICIPIUL MARGHITA",26877,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:02",1275,1256,0,8,11,666,647,0,8,11,638,28,1371,705,381,35,25,187,5,4,1
5,BIHOR,"LICEUL TEORETIC ”LUCIAN BLAGA”",54,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:12:58",1294,1275,2,15,2,566,549,0,15,2,557,9,1398,832,88,33,18,396,8,7,7
5,BIHOR,"LICEUL TEORETIC ”LUCIAN BLAGA”",55,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:56:52",1387,1374,3,10,0,474,464,0,10,0,468,6,1518,1044,113,45,18,272,9,9,2
5,BIHOR,"LICEUL TEORETIC ”LUCIAN BLAGA”",53,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:42:11",1599,1550,41,8,0,606,598,0,8,0,603,3,1703,1097,116,50,36,373,19,7,2
5,BIHOR,"LICEUL TEORETIC ”LUCIAN BLAGA”",52,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:31",1171,1168,1,2,0,486,484,0,2,0,481,5,1275,789,82,39,19,321,14,5,1
5,BIHOR,"LICEUL TEORETIC N.JIGA",630,TINCA,31789,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:05:51",1385,1319,1,14,51,799,734,0,14,51,695,104,1486,687,21,177,14,461,7,5,10
5,BIHOR,"LIC. TEHNOLOGIC NR1 SUPLACU DE BARCAU",580,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:55",979,959,1,6,13,590,571,0,6,13,569,21,1065,475,220,58,23,261,4,2,1
5,BIHOR,"ORĂŞELUL COPIILOR",80,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:31",1503,1449,0,40,14,672,618,0,40,14,659,13,1738,1066,135,44,18,419,15,20,8
5,BIHOR,"PALATUL COPIILOR ŞI ELEVILOR",120,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:44:11",1432,1391,7,27,7,584,549,1,27,7,580,4,1649,1065,122,37,14,372,14,17,4
5,BIHOR,PRIMĂRIA,423,"LAZURI DE BEIUŞ",29760,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:39:56",287,278,0,3,6,224,215,0,3,6,220,4,305,81,4,10,4,192,9,0,1
5,BIHOR,"PRIMĂRIA ABRAM",219,ABRAM,27070,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:59:53",765,751,2,3,9,440,428,0,3,9,416,24,867,427,63,17,29,303,3,1,0
5,BIHOR,"PRIMĂRIA ALEȘD- SALA MARE",181,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:39:14",1446,1418,5,13,10,782,757,2,13,10,772,10,1555,773,132,70,24,524,16,2,4
