county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","LÖRINCZI PAL-voturi","LÖRINCZI PAL-mandate-faza-1","LÖRINCZI PAL-mandate-faza-2","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-mandate-faza-1","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","KOVÁCS MELINDA-voturi","KOVÁCS MELINDA-mandate-faza-1","KOVÁCS MELINDA-mandate-faza-2","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-voturi","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-mandate-faza-1","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-mandate-faza-2","PÉTER FERENC-voturi","PÉTER FERENC-mandate-faza-1","PÉTER FERENC-mandate-faza-2","BERECZKI KOVÁCS ATTILA-voturi","BERECZKI KOVÁCS ATTILA-mandate-faza-1","BERECZKI KOVÁCS ATTILA-mandate-faza-2","ÖRSI SÁNDOR-voturi","ÖRSI SÁNDOR-mandate-faza-1","ÖRSI SÁNDOR-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","UNIUNEA NAȚIUNII ROMÂNE-voturi","UNIUNEA NAȚIUNII ROMÂNE-mandate-faza-1","UNIUNEA NAȚIUNII ROMÂNE-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","NAGY NORBERT-voturi","NAGY NORBERT-mandate-faza-1","NAGY NORBERT-mandate-faza-2","PÁL ISTVÁN-CSABA-voturi","PÁL ISTVÁN-CSABA-mandate-faza-1","PÁL ISTVÁN-CSABA-mandate-faza-2","ÁBRAHÁM-PÉTERFI RÓBERT-voturi","ÁBRAHÁM-PÉTERFI RÓBERT-mandate-faza-1","ÁBRAHÁM-PÉTERFI RÓBERT-mandate-faza-2","BENCZE ARNOLD-voturi","BENCZE ARNOLD-mandate-faza-1","BENCZE ARNOLD-mandate-faza-2","BÁLINT ERVIN-voturi","BÁLINT ERVIN-mandate-faza-1","BÁLINT ERVIN-mandate-faza-2","BIRÓ IBOLYA-voturi","BIRÓ IBOLYA-mandate-faza-1","BIRÓ IBOLYA-mandate-faza-2","BÁLINT EMMA-voturi","BÁLINT EMMA-mandate-faza-1","BÁLINT EMMA-mandate-faza-2","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA ELECTORALĂ PSD PNL-mandate-faza-1","ALIANȚA ELECTORALĂ PSD PNL-mandate-faza-2","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-1","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-2","PARTIDUL PENTRU ODORHEIU SECUIESC-voturi","PARTIDUL PENTRU ODORHEIU SECUIESC-mandate-faza-1","PARTIDUL PENTRU ODORHEIU SECUIESC-mandate-faza-2","PUI NÁNDOR-voturi","PUI NÁNDOR-mandate-faza-1","PUI NÁNDOR-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","SZÁFTA ANDRÁS-voturi","SZÁFTA ANDRÁS-mandate-faza-1","SZÁFTA ANDRÁS-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PARTIDUL ALIANȚA RENAȘTEREA NAȚIONALĂ-voturi","PARTIDUL ALIANȚA RENAȘTEREA NAȚIONALĂ-mandate-faza-1","PARTIDUL ALIANȚA RENAȘTEREA NAȚIONALĂ-mandate-faza-2","PARTIDUL OAMENILOR LIBERI-voturi","PARTIDUL OAMENILOR LIBERI-mandate-faza-1","PARTIDUL OAMENILOR LIBERI-mandate-faza-2","HUSZÁR FARKAS-GÁBOR-voturi","HUSZÁR FARKAS-GÁBOR-mandate-faza-1","HUSZÁR FARKAS-GÁBOR-mandate-faza-2","BÁLINT-TULIT GYÖRGY-voturi","BÁLINT-TULIT GYÖRGY-mandate-faza-1","BÁLINT-TULIT GYÖRGY-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g9","TODOR TAMÁS-voturi","TODOR TAMÁS-mandate-faza-1","TODOR TAMÁS-mandate-faza-2","SZABÓ ZSOLT-voturi","SZABÓ ZSOLT-mandate-faza-1","SZABÓ ZSOLT-mandate-faza-2","RÉSZEG ERNŐ-voturi","RÉSZEG ERNŐ-mandate-faza-1","RÉSZEG ERNŐ-mandate-faza-2","POTYÓ ÉVA-voturi","POTYÓ ÉVA-mandate-faza-1","POTYÓ ÉVA-mandate-faza-2","FÁBIÁN ZOLTÁN-voturi","FÁBIÁN ZOLTÁN-mandate-faza-1","FÁBIÁN ZOLTÁN-mandate-faza-2","BERNAD ADRIAN-GHEORGHE-voturi","BERNAD ADRIAN-GHEORGHE-mandate-faza-1","BERNAD ADRIAN-GHEORGHE-mandate-faza-2","MEZEI LILIANA-voturi","MEZEI LILIANA-mandate-faza-1","MEZEI LILIANA-mandate-faza-2","PARTIDUL PHRALIPE AL ROMILOR-voturi","PARTIDUL PHRALIPE AL ROMILOR-mandate-faza-1","PARTIDUL PHRALIPE AL ROMILOR-mandate-faza-2","POPA PETRU-CRISTIAN-voturi","POPA PETRU-CRISTIAN-mandate-faza-1","POPA PETRU-CRISTIAN-mandate-faza-2","DOBREAN VASILE-voturi","DOBREAN VASILE-mandate-faza-1","DOBREAN VASILE-mandate-faza-2","COTFAS VASILE-DORIN-IULIU-voturi","COTFAS VASILE-DORIN-IULIU-mandate-faza-1","COTFAS VASILE-DORIN-IULIU-mandate-faza-2","BIRÓ KÁROLY-voturi","BIRÓ KÁROLY-mandate-faza-1","BIRÓ KÁROLY-mandate-faza-2","RAFAIN ENDRE-voturi","RAFAIN ENDRE-mandate-faza-1","RAFAIN ENDRE-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g8","BORBÉLY ZSUZSÁNNA-voturi","BORBÉLY ZSUZSÁNNA-mandate-faza-1","BORBÉLY ZSUZSÁNNA-mandate-faza-2","BORBÉLY ZSUZSÁNNA-mandate-g9","TIFÁN CSABA-voturi","TIFÁN CSABA-mandate-faza-1","TIFÁN CSABA-mandate-faza-2","TIFÁN CSABA-mandate-g9"
21,HARGHITA,SICULENI,85626,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:39:36",2207,2099,4,0,104,1370,1265,1,0,104,1332,38,2400,1030,66,93,106,121,1332,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,ŞIMONEŞTI,85984,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:49:44",3150,3015,6,45,84,1807,1675,3,45,84,1744,59,3390,1583,87,122,139,134,1300,9,1,0,0,0,0,0,0,444,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,SUBCETATE,85877,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:39:42",1419,1387,1,5,26,800,769,0,5,26,750,50,1560,760,37,52,60,65,0,0,0,267,4,0,0,0,0,0,0,0,49,0,1,123,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,0,29,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,SUSENI,85920,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:47:34",4227,4199,6,20,2,2055,2033,0,20,2,1947,108,4600,2545,97,136,155,129,812,6,0,0,0,0,0,0,0,1135,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,TOMEŞTI,86453,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:42:47",2153,2118,4,0,31,1163,1132,0,0,31,1144,19,2350,1187,57,80,91,104,1087,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,TULGHEŞ,86133,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:54:33",2553,2521,1,23,8,1058,1027,0,23,8,1017,41,2800,1742,50,71,81,78,211,2,0,532,6,1,0,0,0,0,0,0,0,0,0,61,0,1,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,TUŞNAD,86188,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:29:20",1759,1708,2,12,37,977,928,0,12,37,903,74,1900,923,45,63,72,73,807,11,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,ULIEŞ,86222,1,FINAL,UAT,CL,CL_CE,"2024-06-10 02:57:43",927,906,2,19,0,421,401,1,19,0,391,30,1000,579,19,27,31,43,391,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,VĂRŞAG,86311,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:27:52",1372,1348,11,0,13,793,778,2,0,13,758,35,1499,706,37,53,60,68,544,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,114,1,0,0
21,HARGHITA,VOŞLĂBENI,86339,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:44:03",1688,1578,3,24,83,1112,1004,1,24,83,1077,35,1750,638,53,75,86,96,349,3,1,443,4,0,0,0,0,71,0,1,0,0,0,102,1,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,ZETEA,86366,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:46:01",4812,4748,34,26,4,2291,2258,3,26,4,2155,136,5270,2979,107,150,172,143,2155,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
