precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL OAMENILOR LIBERI-voturi","PARTIDUL ROMÂNIA MARE-voturi"
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE GHEORGHE”",99,"MUNICIPIUL REGHIN",114809,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:20",1087,1075,0,10,2,536,525,0,10,1,520,16,1200,664,118,97,208,35,52,3,3,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” NICOLAE IORGA ”",117,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:06",938,935,0,3,0,379,376,0,3,0,369,10,1040,661,104,62,76,38,66,7,9,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” NICOLAE IORGA ”",119,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:07",1086,1081,0,5,0,368,363,0,5,0,352,16,1200,832,93,58,71,49,61,0,8,12
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” NICOLAE IORGA ”",118,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:28:53",1295,1286,2,7,0,472,464,1,7,0,450,22,1420,948,105,82,91,80,64,9,8,11
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” NICOLAE IORGA ”",116,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:59",907,901,3,3,0,356,353,0,3,0,313,30,1000,657,94,62,44,47,39,7,6,14
28,MUREŞ,"ŞCOALA GIMNAZIALĂ NR.1 - LUDUȘ",173,"ORAŞ LUDUŞ",114710,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:49:11",1090,1082,1,7,0,613,606,0,7,0,572,41,1158,545,177,172,131,41,38,3,5,5
28,MUREŞ,"ŞCOALA GIMNAZIALĂ NR.1 - LUDUȘ",172,"ORAŞ LUDUŞ",114710,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:09:36",1102,1085,2,13,2,540,524,1,13,2,514,26,1200,660,177,157,89,36,34,7,2,12
28,MUREŞ,"ȘCOALA GIMNAZIALĂ NR.3",134,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:26:13",975,970,0,5,0,377,372,0,5,0,325,52,1080,703,60,148,12,84,12,1,6,2
28,MUREŞ,"ȘCOALA GIMNAZIALĂ NR.3",133,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:55:32",1100,1091,0,9,0,459,450,0,9,0,369,90,1200,741,49,184,12,89,9,10,7,9
28,MUREŞ,"ŞCOALA GIMNAZIALĂ NR. 7 CORP A",27,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:28:36",1312,1216,81,12,3,649,634,0,12,3,626,23,1380,731,118,80,291,36,38,5,57,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” OCTAVIAN GOGA ”",109,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:26:10",1406,1399,2,5,0,662,657,0,5,0,629,33,1550,888,244,118,58,79,93,13,14,10
28,MUREŞ,"ȘCOALA GIMNAZIALA ORMENIŞ",564,VIIŞOARA,120218,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:07:47",382,377,0,5,0,215,210,0,5,0,197,18,415,200,85,17,0,79,12,0,3,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ” PATAKY AGOTHA” MĂDĂRAȘ",444,MĂDĂRAŞ,120502,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:40:11",1031,1018,0,5,8,670,657,0,5,8,529,123,1082,430,36,43,425,10,5,2,3,5
28,MUREŞ,"ȘCOALA GIMNAZIALĂ PERIȘ",402,GORNEŞTI,117177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:27:05",1508,1464,1,3,40,907,864,0,3,40,879,20,1640,741,44,34,764,24,6,1,5,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” PETRE N. POPESCU ” VÎNĂTORI",556,VÂNĂTORI,120254,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:08:45",1462,1450,0,1,11,724,712,0,1,11,609,115,1588,864,115,268,117,86,10,4,5,4
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”PETREȘ KÁLMÁN „ SÎMBRIAȘ",422,HODOŞA,117505,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:06:23",485,457,1,0,27,266,239,0,0,27,254,12,523,257,3,1,249,1,0,0,0,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”RADU POPA”",128,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:27",1081,1058,7,7,9,445,429,0,7,9,424,21,1160,715,123,77,68,69,67,5,8,7
28,MUREŞ,"ȘCOALA GIMNAZIALĂ RĂSTOLIȚA",486,RĂSTOLIŢA,118931,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:36:30",1480,1449,3,6,22,923,894,1,6,22,849,74,1595,672,333,208,85,131,52,5,10,25
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”ROMULUS GUGA”",51,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:32",1329,1319,3,6,1,731,724,0,6,1,713,18,1470,739,250,106,191,38,63,9,46,10
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”ROMULUS GUGA”",50,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:13:25",1420,1394,20,5,1,796,790,0,5,1,744,52,1520,724,179,137,225,48,79,18,54,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”ROMULUS GUGA”",49,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:08:21",1806,1796,0,7,3,1002,992,0,7,3,969,33,2010,1008,232,198,250,71,121,12,77,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”ROMULUS GUGA”",48,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:35:26",1463,1441,12,10,0,810,800,0,10,0,775,25,1590,790,222,130,209,56,87,7,53,11
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ŞAEŞ",233,APOLD,115183,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:02:05",1129,1117,0,4,8,439,427,0,4,8,405,34,1221,782,113,230,3,35,17,1,4,2
28,MUREŞ,"SCOALĂ GIMNAZIALĂ SAMUEL JOZSEF CHENDU",269,BĂLĂUŞERI,115637,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:06:35",1223,1153,3,9,58,691,622,2,9,58,590,64,1260,518,24,16,543,3,0,0,4,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ SÂNCRAIU DE MUREȘ",502,"SÂNCRAIU DE MUREŞ",114382,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:20:16",1739,1730,3,5,1,949,942,1,5,1,925,24,1930,981,145,351,260,73,60,7,21,8
28,MUREŞ,"ȘCOALA GIMNAZIALĂ SÂNCRAIU DE MUREȘ",501,"SÂNCRAIU DE MUREŞ",114382,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:07:14",1431,1427,1,3,0,613,610,0,3,0,583,30,1590,977,125,177,188,34,34,3,12,10
28,MUREŞ,"SCOALA GIMNAZIALA SELEUS-DANES",344,DANEŞ,116493,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:25:17",953,943,4,6,0,419,413,0,6,0,393,26,1024,605,159,192,2,24,3,3,6,4
28,MUREŞ,"SCOALA GIMNAZIALA SELEUS-DANES",343,DANEŞ,116493,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:34",911,903,4,4,0,366,362,0,4,0,345,21,1000,634,161,138,0,31,12,1,1,1
28,MUREŞ,"SCOALĂ GIMNAZIALĂ SENEREUŞ",272,BĂLĂUŞERI,115637,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:21:42",541,518,3,7,13,315,295,0,7,13,291,24,589,274,31,228,7,17,4,1,2,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”SERAFIM DUICU”",78,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:18:52",1686,1673,0,5,8,910,897,0,5,8,893,17,1860,950,138,121,434,51,69,21,51,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”SERAFIM DUICU”",79,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:45",1284,1276,1,6,1,592,584,1,6,1,571,21,1420,828,169,76,201,55,29,4,27,10
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”SERAFIM DUICU”",80,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:47:25",1479,1473,0,6,0,711,705,0,6,0,692,19,1516,805,176,77,240,75,70,10,30,14
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ȘEULIA DE MUREȘ",335,CUCERDEA,116395,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:40:08",468,446,1,4,17,241,220,0,4,17,226,15,490,249,110,77,2,16,12,6,0,3
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” SÂNGEORGIU DE MUREȘ",505,"SÂNGEORGIU DE MUREŞ",114417,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:31:48",1361,1338,9,5,9,788,772,2,5,9,754,34,1500,712,124,125,349,42,63,9,31,11
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” SÂNGEORGIU DE MUREȘ",509,"SÂNGEORGIU DE MUREŞ",114417,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:32",1130,1115,7,3,5,615,607,0,3,5,594,18,1230,618,75,52,371,34,32,3,19,8
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” SÂNGEORGIU DE MUREȘ",507,"SÂNGEORGIU DE MUREŞ",114417,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:25:22",1208,1208,0,0,0,652,652,0,0,0,589,63,1350,698,87,46,413,19,11,4,4,5
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” SÂNGEORGIU DE MUREȘ",506,"SÂNGEORGIU DE MUREŞ",114417,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:37:49",1739,1723,0,0,16,953,937,0,0,16,914,39,1938,985,149,186,394,48,75,10,37,15
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” SÂNGEORGIU DE MUREȘ",508,"SÂNGEORGIU DE MUREŞ",114417,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:22:23",1268,1256,0,3,9,649,637,0,3,9,629,20,1400,751,103,87,310,41,46,18,11,13
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GHEORGHE” - ȘCOALA PRIMARĂ COTUȘ",511,"SÂNGEORGIU DE MUREŞ",114417,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:16:21",447,437,2,6,2,232,224,0,6,2,204,28,500,268,19,12,139,28,1,1,3,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ” SF.NICOLAE” LASLĂU MARE",535,SUPLAC,119661,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:05:28",295,279,1,7,8,179,163,1,7,8,164,15,330,151,79,36,6,30,11,2,0,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”S.ILLYES LAJOS” SOVATA",194,"ORAŞ SOVATA",114854,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:33",1415,1399,9,2,5,661,654,0,2,5,617,44,1570,909,25,15,564,4,5,0,4,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”S.ILLYES LAJOS” SOVATA",193,"ORAŞ SOVATA",114854,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:47",949,937,2,3,7,386,376,0,3,7,371,15,1093,707,14,6,337,2,11,1,0,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ SOLOVĂSTRU",530,SOLOVĂSTRU,119590,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:10:50",1534,1503,7,11,13,855,831,0,11,13,796,59,1655,800,230,352,4,100,92,2,4,12
28,MUREŞ,"ŞCOALA GIMNAZIALĂ SUSENI",537,SUSENI,119723,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:28:52",1498,1454,2,27,15,941,899,0,27,15,860,81,1598,657,297,268,212,37,39,2,1,4
28,MUREŞ,"ȘCOALA GIMNAZIALĂ „SZENTIVÁNI MIHÁLY”",372,GĂLEŞTI,116867,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:08:54",740,724,2,3,11,258,244,0,3,11,239,19,805,547,9,3,221,2,0,0,3,1
28,MUREŞ,"SCOALA GIMNAZIALA TELEKI DOMOKOS",397,GORNEŞTI,117177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:10",839,815,4,3,17,476,455,1,3,17,457,19,903,427,41,42,337,24,10,0,1,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ŢIGMANDRU",460,NADEŞ,118469,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:16:59",957,939,2,15,1,527,509,2,15,1,485,42,1030,503,278,35,3,20,144,3,1,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ TOACA",418,HODAC,117426,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:51",823,812,0,4,7,559,548,0,4,7,523,36,910,351,226,122,2,123,34,2,2,12
28,MUREŞ,"ŞCOALA GIMNAZIALĂ TOROK JANOS BĂLĂUŞERI",267,BĂLĂUŞERI,115637,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:00",915,886,0,2,27,407,378,0,2,27,366,41,1020,613,27,10,322,4,1,1,0,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ TRAIAN",136,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:56:49",1095,1085,3,7,0,457,450,0,7,0,441,16,1200,743,113,111,81,94,15,12,9,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ TROIŢA",377,GĂLEŞTI,116867,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:07:22",547,523,1,0,23,238,215,0,0,23,219,19,610,372,8,7,202,0,0,0,2,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”T.VLADIMIRESCU”",36,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:44:08",1371,1359,2,10,0,766,756,0,10,0,748,18,1540,774,222,102,239,53,64,7,44,17
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”T.VLADIMIRESCU”",34,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:06:35",1413,1400,4,9,0,724,715,0,9,0,705,19,1570,846,210,112,194,55,69,5,47,13
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”T.VLADIMIRESCU”",37,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:27:30",1472,1458,4,8,2,811,801,0,8,2,786,25,1630,819,215,129,248,50,81,40,8,15
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”T.VLADIMIRESCU”",38,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:11",1299,1288,1,8,2,689,679,0,8,2,671,16,1441,749,178,112,225,40,74,2,33,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”T.VLADIMIRESCU”",35,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:00:54",1391,1379,4,8,0,745,737,0,8,0,724,21,1544,799,209,122,213,71,63,3,36,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ULIEŞ",491,RÂCIU,118995,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:11:37",469,453,0,10,6,269,253,0,10,6,255,14,503,234,57,174,6,16,1,0,0,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ VĂRGATA",549,VĂRGATA,120076,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:43",655,637,1,2,15,352,335,0,2,15,316,36,713,361,7,11,294,0,1,0,2,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ VASILE MOLDOVAN",148,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:53",1112,1104,4,4,0,464,460,0,4,0,406,58,1210,746,136,182,11,50,16,3,6,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ VASILE MOLDOVAN",149,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:10",1402,1394,2,6,0,473,466,1,6,0,457,16,1220,747,127,138,60,87,17,2,19,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ VASILE MOLDOVAN",147,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:47:11",981,970,3,7,1,376,368,0,7,1,366,10,1161,785,86,117,37,65,40,5,11,5
28,MUREŞ,"ȘCOALA GIMNAZIALĂ”VASILE OPREA”",490,RÂCIU,118995,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:18",764,722,0,25,17,501,459,0,25,17,453,31,790,306,49,363,2,30,3,3,2,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ VEȚCA",561,VEŢCA,120174,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:47:53",355,350,1,1,3,177,173,0,1,3,165,12,375,198,4,2,158,0,1,0,0,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” VICTOR JINGA”",129,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:26:59",1143,1127,10,6,0,511,502,3,6,0,477,34,1250,739,136,110,46,54,111,5,7,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” VICTOR JINGA”",130,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:27:22",982,971,4,7,0,372,365,0,7,0,331,41,1070,698,97,70,21,46,62,6,14,15
28,MUREŞ,"ȘCOALA GIMNAZIALĂ VOIVODENI",566,VOIVODENI,120316,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:49:53",1303,1249,2,5,47,682,628,2,5,47,612,67,1377,695,333,13,243,9,5,4,2,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” ZAHARIA BOIU ”",123,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:45",1602,1600,1,1,0,676,675,0,1,0,644,32,1770,1094,146,136,60,117,143,13,13,16
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” ZAHARIA BOIU ”",120,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:07:17",1195,1189,1,5,0,456,451,0,5,0,419,37,1341,885,115,77,53,72,72,8,9,13
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” ZAHARIA BOIU ”",122,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:12:57",1141,1134,1,6,0,427,421,0,6,0,408,19,1250,823,125,80,71,54,50,7,7,14
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” ZAHARIA BOIU ”",121,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:38:44",1233,1226,2,5,0,501,496,0,5,0,470,14,1350,866,149,103,65,68,57,7,13,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ” ZAHARIA BOIU ”",124,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:08",1440,1434,4,2,0,527,525,0,2,0,502,25,1580,1053,136,110,54,88,78,8,13,15
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ZAU DE CÎMPIE",570,"ZAU DE CÂMPIE",120370,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:40",1228,1209,0,3,16,607,588,0,3,16,556,32,1339,732,85,313,28,95,17,3,7,8
28,MUREŞ,"ȘCOALA ”MIHAI TOMSA” RÎPA DE JOS",555,VĂTAVA,120138,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:03:10",355,334,0,11,10,261,240,0,11,10,240,21,370,109,106,60,0,63,8,1,1,1
28,MUREŞ,"SCOALA PRIMARĂ",337,CUCI,116439,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:11:26",261,242,0,6,13,150,131,0,6,13,137,13,270,120,60,19,3,26,26,0,3,0
28,MUREŞ,"ŞCOALA PRIMARĂ",287,BOGATA,115824,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:16:22",246,225,0,15,6,171,150,0,15,6,159,12,260,89,81,10,17,35,14,0,0,2
28,MUREŞ,"ŞCOALA PRIMARĂ",178,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:59:09",295,289,0,4,2,141,135,0,4,2,129,12,330,189,13,58,44,9,0,2,2,1
28,MUREŞ,"ȘCOALA PRIMARĂ",266,BĂLA,115600,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:22:48",121,115,0,6,0,72,66,0,6,0,62,10,124,52,20,32,1,3,4,0,0,2
28,MUREŞ,"ȘCOALA PRIMARĂ",289,BRÂNCOVENEŞTI,115897,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:39",319,308,0,8,3,175,165,0,7,3,162,13,340,165,75,26,4,37,8,3,0,9
28,MUREŞ,"ȘCOALA PRIMARĂ",288,BRÂNCOVENEŞTI,115897,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:48:52",1341,1295,0,10,36,616,570,0,10,36,573,43,1420,804,65,50,392,32,17,3,5,9
28,MUREŞ,"ȘCOALA PRIMARĂ",450,MICA,118209,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:24",236,225,1,6,4,118,108,0,6,4,103,15,250,132,17,15,60,7,4,0,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ",291,BRÂNCOVENEŞTI,115897,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:53:43",263,256,1,6,0,112,106,0,6,0,105,7,298,186,36,22,9,16,14,1,1,6
28,MUREŞ,"ȘCOALĂ PRIMARĂ ABUD",388,GHINDARI,117042,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:12:13",105,93,1,5,6,61,50,0,5,6,57,4,110,49,5,0,51,1,0,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ ADRIANU MARE",373,GĂLEŞTI,116867,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:45:07",104,88,2,5,9,63,49,0,5,9,59,4,120,57,2,1,53,1,2,0,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ BEICA DE JOS",273,"BEICA DE JOS",115708,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:11:24",702,696,0,2,4,337,331,0,2,4,288,49,765,428,187,8,47,22,10,6,2,6
28,MUREŞ,"ŞCOALA PRIMARĂ BORDOŞIU",367,FÂNTÂNELE,116796,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:37:37",250,244,0,3,3,94,88,0,3,3,90,4,271,177,5,1,82,2,0,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ BOTORCA",151,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:43:47",293,289,0,4,0,132,128,0,4,0,120,12,318,186,22,57,8,24,6,0,3,0
28,MUREŞ,"ŞCOALA PRIMARĂ BUDIU MIC",323,CRĂCIUNEŞTI,116288,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:20:20",396,392,3,1,0,182,181,0,1,0,177,5,430,248,20,20,111,9,9,2,4,2
28,MUREŞ,"ȘCOALA PRIMARĂ CĂCUCIU",275,"BEICA DE JOS",115708,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:57",124,116,0,4,4,79,71,0,4,4,75,4,135,56,60,1,3,5,5,1,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ CĂLUGĂRENI",351,EREMITU,116590,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:39:00",460,450,1,3,6,160,151,0,3,6,155,5,500,340,9,3,137,3,0,0,1,2
28,MUREŞ,"SCOALA PRIMARA CASVA",409,GURGHIU,117319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:23",658,643,1,11,3,381,366,1,11,3,354,27,710,329,46,245,3,29,20,4,1,6
28,MUREŞ,"SCOALA PRIMARA CECALACA",236,AŢINTIŞ,115236,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:39:29",309,296,0,9,4,234,221,0,9,4,213,21,334,100,105,4,93,5,4,1,0,1
28,MUREŞ,"ȘCOALA PRIMARĂ CERGHIZEL",206,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:16:51",415,402,0,5,8,279,266,0,5,8,258,21,445,166,60,127,3,19,29,3,5,12
28,MUREŞ,"ŞCOALA PRIMARĂ CHIHERU DE SUS",309,"CHIHERU DE JOS",116126,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:54",334,312,0,12,10,210,188,0,12,10,198,12,342,132,102,70,0,13,5,1,0,7
28,MUREŞ,"ȘCOALA PRIMARĂ CÎMPU CETĂŢII",352,EREMITU,116590,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:14:16",295,290,2,3,0,127,124,0,3,0,114,7,318,197,8,1,105,0,0,0,0,0
