county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","MANEA GHEORGHE-voturi","MANEA GHEORGHE-mandate-faza-1","MANEA GHEORGHE-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","LIGA PENTRU UNIFICAREA PATRIOȚILOR-voturi","LIGA PENTRU UNIFICAREA PATRIOȚILOR-mandate-faza-1","LIGA PENTRU UNIFICAREA PATRIOȚILOR-mandate-faza-2","CHIHA MARIN-voturi","CHIHA MARIN-mandate-faza-1","CHIHA MARIN-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","CÎRSTEA VIOREL-voturi","CÎRSTEA VIOREL-mandate-faza-1","CÎRSTEA VIOREL-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","POPESCU EUGEN-voturi","POPESCU EUGEN-mandate-faza-1","POPESCU EUGEN-mandate-faza-2","DUMITRESCU GHEORGHE-voturi","DUMITRESCU GHEORGHE-mandate-faza-1","DUMITRESCU GHEORGHE-mandate-faza-2","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-1","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-2","PARTIDUL SATULUI ROMÂNESC-voturi","PARTIDUL SATULUI ROMÂNESC-mandate-faza-1","PARTIDUL SATULUI ROMÂNESC-mandate-faza-2","MINCU GHEORGHE-SORINEL-voturi","MINCU GHEORGHE-SORINEL-mandate-faza-1","MINCU GHEORGHE-SORINEL-mandate-faza-2","GOGORICI CONSTANTIN-voturi","GOGORICI CONSTANTIN-mandate-faza-1","GOGORICI CONSTANTIN-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","NECULA MARIAN-voturi","NECULA MARIAN-mandate-faza-1","NECULA MARIAN-mandate-faza-2","GHIŢĂ DANIEL-GHEORGHE-voturi","GHIŢĂ DANIEL-GHEORGHE-mandate-faza-1","GHIŢĂ DANIEL-GHEORGHE-mandate-faza-2","IOSIF AUREL-voturi","IOSIF AUREL-mandate-faza-1","IOSIF AUREL-mandate-faza-2","ŢELINOIU IULIAN-voturi","ŢELINOIU IULIAN-mandate-faza-1","ŢELINOIU IULIAN-mandate-faza-2","GROŞANU VALENTIN-voturi","GROŞANU VALENTIN-mandate-faza-1","GROŞANU VALENTIN-mandate-faza-2","BĂRBULESCU DECEBAL-REGINALD-CONSTANTIN-voturi","BĂRBULESCU DECEBAL-REGINALD-CONSTANTIN-mandate-faza-1","BĂRBULESCU DECEBAL-REGINALD-CONSTANTIN-mandate-faza-2","PARTIDUL UNIUNEA GETO-DACILOR-voturi","PARTIDUL UNIUNEA GETO-DACILOR-mandate-faza-1","PARTIDUL UNIUNEA GETO-DACILOR-mandate-faza-2","TROCAN CONSTANTIN-IULIAN-voturi","TROCAN CONSTANTIN-IULIAN-mandate-faza-1","TROCAN CONSTANTIN-IULIAN-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-2","MOISESCU PAUL-voturi","MOISESCU PAUL-mandate-faza-1","MOISESCU PAUL-mandate-faza-2","STATE DUMITRU-voturi","STATE DUMITRU-mandate-faza-1","STATE DUMITRU-mandate-faza-2","OPRESCU ŞTEFAN-voturi","OPRESCU ŞTEFAN-mandate-faza-1","OPRESCU ŞTEFAN-mandate-faza-2","TICĂ ION-voturi","TICĂ ION-mandate-faza-1","TICĂ ION-mandate-faza-2","FICA ELENA-voturi","FICA ELENA-mandate-faza-1","FICA ELENA-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","COŞA ANCA-MIHAELA-voturi","COŞA ANCA-MIHAELA-mandate-faza-1","COŞA ANCA-MIHAELA-mandate-faza-2","PĂCIOIANU CONSTANTIN-voturi","PĂCIOIANU CONSTANTIN-mandate-faza-1","PĂCIOIANU CONSTANTIN-mandate-faza-2","TACHE IOANA-voturi","TACHE IOANA-mandate-faza-1","TACHE IOANA-mandate-faza-2","MAZILU NICOLAE-voturi","MAZILU NICOLAE-mandate-faza-1","MAZILU NICOLAE-mandate-faza-2","AVRAM BOGDAN-MIHAI-voturi","AVRAM BOGDAN-MIHAI-mandate-faza-1","AVRAM BOGDAN-MIHAI-mandate-faza-2","MITIRIŢĂ ALINA-MARIA-voturi","MITIRIŢĂ ALINA-MARIA-mandate-faza-1","MITIRIŢĂ ALINA-MARIA-mandate-faza-2","SIMION NECULAE-voturi","SIMION NECULAE-mandate-faza-1","SIMION NECULAE-mandate-faza-2","ANGHEL ION-EDUARD-voturi","ANGHEL ION-EDUARD-mandate-faza-1","ANGHEL ION-EDUARD-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","BADEA ADRIAN-voturi","BADEA ADRIAN-mandate-faza-1","BADEA ADRIAN-mandate-faza-2"
3,ARGEŞ,MOZĂCENI,17575,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:38:11",1571,1542,1,8,20,1084,1056,0,8,20,1052,32,1701,617,52,73,84,95,501,5,0,551,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"MUNICIPIUL CÂMPULUNG",13490,1,FINAL,UAT,CL,CL_CE,"2024-06-10 21:22:22",28069,27844,11,199,15,13503,13288,1,199,15,13169,334,31061,17549,658,921,1053,642,2932,4,1,1528,2,0,849,1,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,6894,10,1,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"MUNICIPIUL CURTEA DE ARGEŞ",13622,2,FINAL,UAT,CL,CL_CE,"2024-06-14 11:18:00",26470,26277,78,96,19,10909,10793,1,96,19,10560,347,29241,18333,528,739,844,509,4021,7,1,2462,4,1,1263,2,0,141,0,0,0,0,0,1397,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"MUNICIPIUL PITEŞTI",13169,2,FINAL,UAT,CL,CL_CE,"2024-06-13 15:46:43",136870,135956,300,594,20,55879,55263,2,594,20,53940,1894,152436,96587,2697,3775,4315,2232,20019,8,1,14035,6,0,7038,3,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10255,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,MUŞĂTEŞTI,17619,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:24:36",2990,2899,0,47,44,1928,1837,0,47,44,1828,100,3205,1277,91,127,146,123,702,5,1,661,5,0,136,1,0,28,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,1,0,0,0,87,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,NEGRAŞI,17726,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:32:32",1559,1494,2,56,7,1042,978,1,56,7,978,64,1644,602,48,68,78,88,504,5,1,247,2,1,0,0,0,0,0,0,0,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,NUCŞOARA,17771,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:50:27",1081,1030,0,15,36,792,741,0,15,36,769,23,1166,374,38,53,61,85,609,7,0,160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,OARJA,17824,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:19:36",2249,2180,0,16,53,1438,1369,0,16,53,1399,39,2456,1018,69,97,111,127,742,5,1,94,0,1,459,3,0,0,0,0,0,0,0,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"ORAŞ COSTEŞTI",13668,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:57:22",8216,8120,1,79,16,4800,4705,0,79,16,4646,154,9010,4210,232,325,371,309,1814,5,1,1447,4,1,548,1,1,320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"ORAŞ MIOVENI",13301,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:16:15",27153,26915,34,178,26,14160,13956,0,178,26,13772,378,30185,16025,688,964,1101,682,6097,8,1,3789,5,1,1541,2,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536,2,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"ORAŞ ŞTEFĂNEŞTI",13392,1,FINAL,UAT,CL,CL_CE,"2024-06-11 09:59:49",13496,13392,30,58,16,6707,6632,2,58,15,6413,284,14806,8098,320,448,513,365,3088,8,1,1046,2,1,718,1,1,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"ORAŞ TOPOLOVENI",13757,2,FINAL,UAT,CL,CL_CE,"2024-06-11 21:51:27",7631,7547,15,64,5,4342,4283,1,53,5,4230,111,8383,4004,211,296,338,282,2454,8,1,831,2,1,460,1,0,0,0,0,0,0,0,485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,PIETROŞANI,17851,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:28:47",4392,4373,1,18,0,2579,2561,0,18,0,2510,69,4820,2228,125,175,200,167,1301,7,1,571,3,1,341,2,0,0,0,0,0,0,0,161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"POIANA LACULUI",18028,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:11:29",5240,5161,2,69,8,3571,3493,1,69,8,3477,89,5727,2161,173,243,278,229,1408,6,0,643,2,1,302,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"POIENARII DE ARGEŞ",17913,2,FINAL,UAT,CL,CL_CE,"2024-06-13 16:25:45",799,749,0,36,14,604,554,0,36,14,587,11,820,173,29,41,46,65,182,2,1,341,5,0,0,0,0,0,0,0,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"POIENARII DE MUSCEL",17968,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:58:03",2570,2512,0,13,45,1558,1500,0,13,45,1508,50,2807,1249,75,105,120,116,544,4,1,572,4,1,392,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,POPEŞTI,18162,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:12:21",1461,1437,0,24,0,887,863,0,24,0,851,36,1552,665,42,59,68,77,562,7,0,220,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,PRIBOIENI,18242,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:23:56",2885,2826,4,6,49,2004,1949,0,6,49,1944,60,3141,1137,97,136,155,146,1332,9,0,405,2,1,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,RÂCA,20048,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:09:08",841,793,0,48,0,649,601,0,48,0,644,5,867,218,32,45,51,71,463,6,0,181,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,RĂTEŞTI,18331,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:33:57",2335,2316,4,14,1,1414,1399,0,14,1,1371,43,2554,1129,68,95,109,116,768,6,1,327,2,1,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,RECEA,18411,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:05:20",2172,2067,2,48,55,1263,1165,0,48,50,1209,54,2237,974,60,84,96,107,774,7,0,407,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,ROCIU,18475,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:44:48",2032,1963,0,43,26,1349,1280,0,43,26,1298,49,2144,795,64,90,103,118,284,2,0,522,4,1,404,3,0,0,0,0,0,0,0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,RUCĂR,18527,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:51:36",4788,4664,3,41,80,3409,3287,1,41,80,3283,106,5169,1765,164,229,262,202,785,3,1,993,4,1,0,0,0,0,0,0,0,0,0,827,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1,0,157,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,SĂLĂTRUCU,18554,2,FINAL,UAT,CL,CL_CE,"2024-06-14 11:26:01",1698,1675,3,3,17,978,958,0,3,17,903,75,1858,880,45,63,72,82,532,6,0,208,2,1,0,0,0,0,0,0,0,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
