precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
1,ALBA,"PRIMĂRIA COMUNEI POIANA VADULUI",342,"POIANA VADULUI",6271,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:20:50",870,817,0,30,23,652,599,0,30,23,616,36,900,248,219,7,240,99,26,25,0
1,ALBA,"PRIMARIA COMUNEI PONOR",343,PONOR,6397,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:34:48",377,334,0,34,9,286,243,0,34,9,268,18,365,78,40,5,136,76,9,2,0
1,ALBA,"PRIMĂRIA COMUNEI RÎMEŢ",353,RÂMEŢ,6627,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:59:52",214,166,1,43,4,180,132,1,43,4,170,10,220,40,65,1,77,18,5,3,1
1,ALBA,"PRIMARIA COMUNEI ROȘIA MONTANĂ",362,"ROŞIA MONTANĂ",6761,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:32:31",616,598,0,14,4,430,412,0,14,4,412,18,672,242,108,5,147,100,7,39,6
1,ALBA,"PRIMĂRIA COMUNEI SÂNTIMBRU",382,SÂNTIMBRU,7384,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:20:30",742,728,0,3,11,435,421,0,3,11,426,7,792,359,90,2,237,57,24,15,1
1,ALBA,"PRIMĂRIA COMUNEI ŞUGAG",414,ŞUGAG,8014,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:10:12",1390,1372,4,9,5,922,908,0,9,5,883,39,1526,604,198,10,454,90,26,104,1
1,ALBA,"PRIMĂRIA COMUNEI VIDRA",431,VIDRA,8425,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:43",311,298,0,10,3,218,205,0,10,3,207,11,332,114,104,2,52,29,0,18,2
1,ALBA,"PRIMĂRIA DAIA ROMÂNĂ",244,"DAIA ROMÂNĂ",4240,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:21:06",1274,1258,0,8,8,798,782,0,8,8,756,42,1393,595,110,14,514,62,16,37,3
1,ALBA,"PRIMĂRIA DAIA ROMÂNĂ",245,"DAIA ROMÂNĂ",4240,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:29:57",1301,1282,0,3,16,761,742,0,3,16,708,53,1400,639,121,2,493,46,9,34,3
1,ALBA,"PRIMĂRIA LOPADEA NOUĂ",296,"LOPADEA NOUĂ",5210,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:25",842,813,1,6,22,658,629,1,6,22,621,37,896,238,44,471,101,1,3,1,0
1,ALBA,"PRIMĂRIA ORAŞULUI CÂMPENI",124,"ORAŞ CÂMPENI",1455,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:23:40",1220,1210,1,7,2,732,723,0,7,2,695,37,1332,600,209,9,300,67,60,42,8
1,ALBA,"PRIMĂRIA ROŞIA DE SECAŞ",359,"ROŞIA DE SECAŞ",6930,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:47:04",616,568,3,23,22,409,363,1,23,22,393,16,650,238,145,6,118,81,4,4,35
1,ALBA,"PRIMĂRIA VALEA LUNGĂ",426,"VALEA LUNGĂ",8354,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:12:39",1629,1570,1,21,37,987,929,0,21,37,926,61,1703,716,146,33,292,422,18,11,4
1,ALBA,"REFUGIU TURISTIC VALEA BARNII",326,MOGOŞ,5826,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:18:20",127,112,0,11,4,82,67,0,11,4,75,7,125,43,34,1,34,3,2,1,0
1,ALBA,"SALA DE FESTIVITĂŢI DIN SÎNCRAI",75,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:01:01",556,550,0,2,4,291,285,0,2,4,283,8,605,314,128,60,52,18,12,11,2
1,ALBA,"SALA DE FESTIVITĂŢI MESENTEA",257,"GALDA DE JOS",4366,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:47:57",237,221,0,14,2,147,131,0,14,2,146,1,250,103,27,1,81,16,6,13,2
1,ALBA,"SALA DE ÎNTRUNIRI",242,CRICĂU,4142,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:53:53",334,305,2,6,21,230,203,0,6,21,223,6,342,113,34,4,165,13,1,5,1
1,ALBA,"SALA MULTIFUNCȚIONALĂ BIIA",407,ŞONA,7865,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:34:36",967,907,0,12,48,669,609,0,12,48,629,28,1050,393,87,45,426,33,17,15,6
1,ALBA,"SALA PAROHIALĂ SIBIŞENI",436,"VINŢU DE JOS",8826,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:39",599,590,0,8,1,312,303,0,8,1,298,14,619,307,84,6,113,61,14,18,2
1,ALBA,"SC HIDROCONSTRUCȚIA SA SEBEȘ PUNCT DE LUCRU SAT LAZURI",395,SOHODOL,7446,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:49:38",188,183,0,5,0,121,116,0,5,0,115,6,201,80,37,1,51,15,5,6,0
1,ALBA,"ȘCOALA CU CLASELE I-IV - CORNA",365,"ROŞIA MONTANĂ",6761,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:27:29",111,105,0,6,0,83,77,0,6,0,81,2,120,37,26,0,30,13,5,6,1
1,ALBA,"ȘCOALA CU CLASELE I-IV DEALU GEOAGIULUI",284,ÎNTREGALDE,4981,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:39",90,83,0,4,3,61,54,0,4,3,59,2,86,25,15,1,34,8,1,0,0
1,ALBA,"ȘCOALA CU CLASELE I-IV GHIONCANI",285,ÎNTREGALDE,4981,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:46:27",53,48,0,4,1,40,35,0,4,1,38,2,50,10,7,1,27,0,1,2,0
1,ALBA,"ŞCOALA CU CLASELE I-IV - GURA ROȘIEI",363,"ROŞIA MONTANĂ",6761,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:27:46",622,614,0,4,4,479,471,0,4,4,409,70,690,211,82,7,113,172,12,21,2
1,ALBA,"ȘCOALA CU CLASELE I-IV - LUNCA",346,POŞAGA,6468,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:07",124,93,0,27,4,100,69,0,27,4,93,7,110,10,31,4,37,5,6,10,0
1,ALBA,"ȘCOALA CU CLASELE I-IV - ORĂȘTI",347,POŞAGA,6468,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:03:30",103,88,0,12,3,84,69,0,12,3,82,2,97,13,30,2,35,8,0,5,2
1,ALBA,"ŞCOALA CU CLASELE I-IV RĂCĂTĂU",211,BLANDIANA,3397,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:57:03",35,28,0,5,2,35,28,0,5,2,28,3,37,6,5,0,22,0,0,1,0
1,ALBA,"ŞCOALA CU CLASELE I-IV, SAT BUTEŞTI",325,MOGOŞ,5826,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:10:39",46,40,0,5,1,34,28,0,5,1,31,3,45,11,10,0,11,8,1,1,0
1,ALBA,"ŞCOALA CU CLASELE I-IV - VÎRTOP",366,"ROŞIA MONTANĂ",6761,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:34:36",179,169,0,10,0,142,132,0,10,0,138,4,190,48,41,3,48,25,6,15,0
1,ALBA,"ŞCOALA GENERALĂ CISTEIU DE MUREŞ",163,"ORAŞ OCNA MUREŞ",1794,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:55",553,547,0,6,0,224,218,0,6,0,213,11,600,376,56,15,80,45,8,9,0
1,ALBA,"SCOALA GENERALA CRĂCIUNELU DE SUS",227,"CETATEA DE BALTĂ",3958,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:44:30",58,45,0,9,4,46,33,0,9,4,44,2,54,8,3,2,37,1,0,0,1
1,ALBA,"ŞCOALA GENERALĂ CU CLASELE I-VIII",117,"ORAŞ BAIA DE ARIEŞ",2915,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:47:57",903,850,1,24,28,532,480,0,24,28,500,32,970,438,106,10,132,209,19,11,13
1,ALBA,"ŞCOALA GENERALĂ CU CLASELE I-VIII",118,"ORAŞ BAIA DE ARIEŞ",2915,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:35:28",378,368,0,5,5,378,368,0,5,5,367,11,853,475,73,2,67,179,12,21,13
1,ALBA,"ŞCOALA GENERALĂ CUNŢA",411,ŞPRING,7945,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:40:40",481,467,1,5,8,322,309,0,5,8,309,13,510,188,100,10,147,12,5,35,0
1,ALBA,"SCOALA GENERALA SÎNTĂMĂRIE",228,"CETATEA DE BALTĂ",3958,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:34:55",240,227,0,7,6,129,116,0,7,6,119,10,260,131,4,42,51,12,7,3,0
1,ALBA,"ŞCOALA GIMNAZIALĂ AMPOIŢA",310,METEŞ,5577,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:56",608,589,1,9,9,396,377,1,9,9,385,11,680,284,63,4,273,25,7,10,3
1,ALBA,"ŞCOALA GIMNAZIALĂ ”ARON COTRUŞ” CERGĂU MARE",221,CERGĂU,3805,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:08:26",787,759,2,2,24,589,563,0,2,24,557,32,870,281,105,7,325,15,21,77,7
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AUGUSTIN BENA” PIANU DE JOS",338,PIANU,6217,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:01:46",1127,1089,3,5,30,649,614,0,5,30,622,27,1227,578,140,3,325,97,20,36,1
1,ALBA,"ŞCOALA GIMNAZIALĂ „AVRAM IANCU”",4,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:08:47",1247,1240,0,6,1,636,629,0,6,1,611,24,1400,765,143,15,284,75,20,67,7
1,ALBA,"ŞCOALA GIMNAZIALĂ „AVRAM IANCU”",5,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:36",959,945,5,9,0,469,460,0,9,0,451,18,1100,631,101,4,192,71,19,59,5
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” ABRUD",113,"ORAŞ ABRUD",1151,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:17:03",1112,1080,0,26,6,710,678,0,26,6,681,29,1225,515,354,9,196,64,28,23,7
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” GRADINIȚA CU PROGRAM NORMAL NR. 1 ABRUD",114,"ORAŞ ABRUD",1151,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:39:54",1073,1037,1,22,13,671,636,0,22,13,662,9,1225,554,332,25,199,58,15,28,5
1,ALBA,"ȘCOALA GIMNAZIALĂ ”AVRAM IANCU” GRĂDINIŢA CU PROGRAM PRELUNGIT NR.1 ABRUD",115,"ORAŞ ABRUD",1151,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:09",1260,1236,0,21,3,644,620,0,21,3,627,17,1450,806,335,9,181,52,27,23,0
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” UNIREA",418,UNIREA,8158,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:58:50",780,760,0,3,17,377,357,0,3,17,367,10,875,498,45,112,120,44,7,38,1
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” UNIREA",417,UNIREA,8158,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:01:15",897,855,1,6,35,394,353,0,6,35,366,28,1010,616,51,65,186,37,8,17,2
1,ALBA,"ŞCOALA GIMNAZIALĂ „ AVRAM IANCU” ZLATNA",173,"ORAŞ ZLATNA",1936,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:22:08",1171,1154,1,11,5,618,602,0,11,5,595,23,1279,661,163,8,313,53,22,32,4
1,ALBA,"ŞCOALA GIMNAZIALĂ „ AVRAM IANCU” ZLATNA",174,"ORAŞ ZLATNA",1936,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:20:52",968,957,0,5,6,539,528,0,5,6,523,16,1066,527,160,7,268,37,13,38,0
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AXENTE SEVER” AIUD",60,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:27:58",1110,1106,0,3,1,504,500,0,3,1,491,13,1220,716,243,65,92,39,14,32,6
