precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL ROMÂNIA PUTERNICĂ-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ROMÂNIA MARE-voturi"
37,TIMIŞ,"PRIMĂRIA VECHE CRUCENI",402,FOENI,157004,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:14:11",490,472,0,13,5,263,245,0,13,5,245,18,500,237,2,1,72,15,20,1,12,116,2,3,1
37,TIMIŞ,"PRIMĂRIA VOITEG",615,VOITEG,159339,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:27:15",1669,1611,17,24,17,953,904,8,24,17,883,70,1800,847,3,14,21,49,182,10,90,486,10,12,6
37,TIMIŞ,"SALA CASEI DE CULTURĂ (CASTEL NAKO) DEMISOL",292,"ORAŞ SÂNNICOLAU MARE",155528,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 13:22:16",1539,1521,7,4,7,727,716,0,4,7,682,45,1800,1073,5,90,46,26,40,10,152,309,1,1,2
37,TIMIŞ,"SALA CASEI DE CULTURĂ (CASTEL NAKO)ETAJ 1",291,"ORAŞ SÂNNICOLAU MARE",155528,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:55:07",1227,1215,1,5,6,569,558,0,5,6,550,19,1500,931,3,57,47,17,34,5,112,265,4,1,5
37,TIMIŞ,"SALA DE LUPTE ŞI GIMNASTICĂ ”FRANCISC HORVATH”",233,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:30:33",1015,1007,3,5,0,362,357,0,5,0,347,15,1100,738,12,14,20,17,29,9,62,175,3,3,3
37,TIMIŞ,"SALA DE LUPTE ȘI GIMNASTICĂ, „FRANCISC HORVATH”",234,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:20:21",1132,1126,3,3,0,528,525,0,3,0,504,24,1200,672,15,13,23,35,50,23,89,243,4,5,4
37,TIMIŞ,"SALA PRIMARIEI NR. 167B, SARAVALE",538,SARAVALE,159455,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:28:26",1287,1255,0,6,26,824,792,0,6,26,662,162,1400,576,5,56,18,55,41,1,54,415,5,10,2
37,TIMIŞ,"SALA SPORTURILOR ”IOAN KUNST GHERMĂNESCU”",222,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:08:49",1181,1166,4,11,0,481,470,0,11,0,456,25,1200,719,7,13,18,23,42,14,90,235,7,3,4
37,TIMIŞ,"SALA SPORTURILOR ”IOAN KUNST GHERMĂNESCU”",223,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:01:15",1121,1109,4,8,0,460,452,0,8,0,440,20,1240,780,17,6,25,20,53,10,81,210,2,8,8
37,TIMIŞ,"SALA SPORTURILOR ”IOAN KUNST GHERMĂNESCU”",221,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 12:27:48",1338,1325,0,13,0,574,561,0,13,0,554,20,1400,826,11,20,19,21,81,17,126,245,8,5,1
37,TIMIŞ,"SALA SPORTURILOR ”IOAN KUNST GHERMĂNESCU”",220,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:13:51",723,714,0,6,3,341,332,0,6,3,329,12,1200,859,15,14,11,25,39,10,58,152,3,1,1
37,TIMIŞ,"SALA SPORTURILOR ”LAVINIA MILOŞOVICI”",236,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:31:03",1397,1386,5,6,0,629,623,0,6,0,608,21,2300,1671,19,20,25,41,61,17,110,304,3,2,6
37,TIMIŞ,"SALA SPORTURILOR ”LAVINIA MILOŞOVICI”",237,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:16:39",1471,1461,3,7,0,590,583,0,7,0,568,22,1500,910,26,18,35,37,70,23,97,256,2,2,2
37,TIMIŞ,"SALA SPORTURILOR ”LAVINIA MILOŞOVICI”",235,"MUNICIPIUL LUGOJ",155350,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:32:46",1531,1524,1,6,0,693,687,0,6,0,670,23,1600,907,10,13,32,44,89,16,128,327,4,2,5
37,TIMIŞ,"S.C.” DRUMURI MUNICIPALE TIMIŞOARA ” S.A.",143,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:02:03",1597,1590,3,4,0,506,502,0,4,0,480,26,1600,1094,5,4,31,25,63,10,173,154,0,7,8
37,TIMIŞ,"S.C.” DRUMURI MUNICIPALE TIMIŞOARA ” S.A.",144,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:19",1581,1564,4,13,0,564,551,0,13,0,540,24,1600,1036,5,14,35,28,57,31,175,181,5,5,4
37,TIMIŞ,"S.C. DRUMURI MUNICIPALE TIMIŞOARA S.A.(FOSTA ADMINISTRAREA DOMENIULUI PUBLIC )",62,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:16",1165,1151,6,8,0,492,484,0,8,0,482,10,1200,708,3,9,11,13,48,24,187,167,9,6,5
37,TIMIŞ,"S.C. DRUMURI MUNICIPALE TIMIŞOARA S.A.(FOSTA ADMINISTRAREA DOMENIULUI PUBLIC )",63,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:13:13",1351,1339,3,7,2,461,452,0,7,2,440,21,1400,939,1,11,15,21,67,8,136,166,2,7,6
37,TIMIŞ,"ŞCOALA GENERALĂ",241,"ORAŞ BUZIAŞ",155403,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:01",1332,1311,5,16,0,564,547,1,16,0,525,39,1600,1036,2,62,25,22,35,4,45,314,2,9,5
37,TIMIŞ,"ȘCOALA GENERALĂ ”IOSIF CIOROGARIU”",435,GIROC,155314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:28:24",1282,1274,0,6,2,665,657,0,6,2,619,46,1400,735,8,21,15,25,78,19,166,246,15,10,16
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ACADEMICIAN PROFESOR DOCTOR MUNTEANU IOAN IGRIȘ",563,"SÂNPETRU MARE",158733,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:05",951,918,2,3,28,603,571,1,3,28,548,55,1000,397,5,5,10,28,179,0,33,286,2,0,0
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BACOVA",244,"ORAŞ BUZIAŞ",155403,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:59:51",1681,1644,1,15,21,593,556,1,15,21,553,40,1700,1107,1,20,19,22,180,7,80,210,1,8,5
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ BAZOȘ",286,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 13:20:48",844,825,0,19,0,492,473,0,19,0,456,36,900,408,2,94,11,33,24,0,49,239,0,3,1
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ BENCECU DE SUS",521,PIŞCHIA,158181,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:54",761,747,0,5,9,441,427,0,5,9,419,22,803,362,0,3,8,33,50,3,36,281,2,0,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BIRDA",331,BIRDA,159366,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:30",958,925,3,8,22,511,481,0,8,22,488,23,1100,589,1,9,6,15,46,6,12,387,2,3,1
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BOLDUR",337,BOLDUR,156106,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:24:41",517,491,1,22,3,400,375,0,22,3,378,22,600,200,2,22,10,25,33,2,99,179,1,1,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BUZIAŞ",240,"ORAŞ BUZIAŞ",155403,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:31",1519,1491,3,10,15,655,630,0,10,15,626,29,1600,945,6,54,22,23,56,5,80,368,3,5,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ CENAD",349,CENAD,156259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:18",1996,1976,2,0,18,871,853,0,0,18,784,87,2200,1329,5,13,50,60,59,1,468,121,1,4,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ CENAD",350,CENAD,156259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:09:29",1891,1865,1,9,16,856,830,1,9,16,791,65,1900,1044,0,10,42,63,47,8,449,159,10,1,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ CHEVEREȘU MARE",354,"CHEVEREŞU MARE",156311,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:54:08",1156,1080,2,59,15,522,446,2,59,15,489,33,1400,878,2,7,7,15,75,1,42,334,0,4,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ CLASELE V-VIII",443,"IECEA MARE",159428,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:50:43",1364,1191,0,136,37,881,708,0,136,37,833,48,1300,419,6,15,23,39,65,2,54,623,1,3,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMLOŞU MARE",357,"COMLOŞU MARE",156437,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:11:30",1505,1452,1,5,47,686,633,1,5,47,638,48,1699,1013,5,11,30,38,80,4,50,412,4,3,1
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ COMUNA BILED",330,BILED,155911,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:36",1565,1507,2,7,49,799,743,0,7,49,753,46,1800,1001,5,119,22,34,70,7,120,358,6,9,3
37,TIMIŞ,"SCOALA GIMNAZIALA COMUNA DAROVA",372,DAROVA,156623,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:38:36",1807,1760,3,18,26,897,850,3,18,26,821,76,2000,1103,16,33,10,37,149,16,236,309,2,6,7
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ COMUNA MOȘNIȚA NOUĂ",480,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:30:48",1368,1342,0,25,1,871,845,0,25,1,857,14,1600,729,4,20,49,31,68,34,293,328,13,6,11
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ COMUNA MOȘNIȚA NOUĂ",479,"MOŞNIŢA NOUĂ",157834,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 17:50:14",1467,1437,8,15,7,783,761,0,15,7,765,18,1800,1017,12,12,64,29,62,56,242,263,5,8,12
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMUNA SĂCĂLAZ",546,SĂCĂLAZ,158564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:59:44",1856,1800,14,42,0,937,894,1,42,0,912,25,1800,863,4,10,16,26,144,29,270,396,12,4,1
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMUNA SĂCĂLAZ",545,SĂCĂLAZ,158564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:55:09",1634,1590,4,37,3,823,782,1,37,3,785,38,1600,777,7,11,17,30,188,9,144,359,6,6,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMUNA SĂCĂLAZ",544,SĂCĂLAZ,158564,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:23:58",1675,1628,5,39,3,811,769,0,39,3,773,38,1700,889,0,11,22,36,204,8,107,362,6,9,8
37,TIMIŞ,"SCOALA GIMNAZIALA DENTA",376,DENTA,156669,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:51:04",986,955,1,8,22,567,537,0,8,22,516,51,1000,433,3,11,15,24,58,7,37,352,1,2,6
37,TIMIŞ,"SCOALA GIMNAZIALA DENTA",375,DENTA,156669,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 19:42:34",997,980,2,6,9,618,603,0,6,9,563,55,1000,382,6,16,16,16,58,4,49,374,4,4,16
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DETA",253,"ORAŞ DETA",155458,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:28:45",1593,1576,2,10,5,546,531,0,10,5,526,20,1600,1054,3,7,26,36,85,10,88,257,5,4,5
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DETA",252,"ORAŞ DETA",155458,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:42:47",1538,1523,7,6,2,531,523,0,6,2,496,35,1600,1069,1,7,38,25,74,5,65,269,3,2,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",388,DUMBRĂVIŢA,155261,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 10:51:17",1610,1551,36,22,1,854,829,2,22,1,847,7,1700,846,7,11,33,16,56,59,390,263,4,5,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",390,DUMBRĂVIŢA,155261,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 18:54:34",1633,1589,13,29,2,1011,979,1,29,2,997,14,1800,789,7,7,36,49,60,79,422,311,14,7,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",387,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:05:12",1713,1618,60,34,1,973,938,0,34,1,959,14,1800,827,6,10,25,11,40,95,429,326,7,7,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",391,DUMBRĂVIŢA,155261,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:55:45",1750,1689,33,23,5,938,910,0,23,5,912,23,1801,863,6,11,67,17,54,63,348,329,6,5,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",389,DUMBRĂVIŢA,155261,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 18:58:30",1723,1680,28,15,0,958,943,0,15,0,943,12,1800,842,11,12,54,32,66,78,384,282,14,4,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",396,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:55:12",1726,1682,24,17,3,857,837,0,17,3,846,11,1800,943,4,16,38,22,58,73,373,250,6,6,0
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DUMBRĂVIŢA",392,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 20:43:18",1737,1693,14,26,4,973,941,2,26,4,942,31,1800,827,9,14,146,22,66,57,327,284,6,7,4
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DUMBRĂVIŢA",393,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:41:30",1663,1600,32,30,1,1025,995,0,30,0,981,44,1800,775,1,8,30,25,78,79,401,345,7,4,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DUMBRĂVIȚA",394,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:19:56",1767,1675,68,19,5,834,807,3,19,5,822,12,2000,1166,9,18,38,12,66,88,306,267,6,5,7
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DUMBRĂVIȚA",395,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:29:09",1799,1722,27,28,22,1063,1010,3,28,22,1054,9,2000,937,7,15,119,24,55,68,412,332,5,8,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ”EFTIMIE MURGU”",224,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:38:56",1136,1121,7,8,0,508,499,1,8,0,489,19,1200,692,13,12,34,19,51,13,94,246,3,2,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ”EFTIMIE MURGU”",225,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:15:51",1207,1199,0,8,0,504,496,0,8,0,486,18,1300,796,13,13,21,9,57,13,115,236,3,4,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ FOENI",401,FOENI,157004,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:59:43",1038,993,2,13,30,587,543,1,13,30,563,24,1100,513,3,4,2,42,59,3,37,409,1,1,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ GELU",606,VARIAŞ,159213,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:31:24",1282,1261,0,17,4,631,610,0,17,4,580,51,1300,669,3,6,19,37,95,5,28,371,5,7,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ - ”GEORGE GÂRDA” MĂNĂŞTIUR (BIBLIOTECA)",470,MĂNĂŞTIUR,157736,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:57",993,954,0,11,28,657,618,0,11,28,608,49,1000,343,5,27,38,49,84,4,91,292,5,6,7
37,TIMIŞ,"ŞCOALA GIMNAZIALA GHILAD",407,GHILAD,159400,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:03:04",1619,1604,1,14,0,962,948,0,14,0,895,64,1700,741,5,13,16,33,146,6,88,574,3,6,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ GHIRODA",409,GHIRODA,155289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:00:25",1853,1822,25,5,1,948,942,0,5,1,917,31,2000,1052,12,31,30,61,70,26,226,447,5,6,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ GHIRODA",410,GHIRODA,155289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:44:00",2007,1986,7,12,2,1006,991,1,12,2,965,41,2000,994,8,26,26,38,110,37,243,462,6,8,1
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ GIARMATA",417,GIARMATA,157246,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:04:08",1829,1803,12,13,1,892,876,2,13,1,840,44,1900,1008,5,25,13,31,135,14,198,377,21,5,16
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ HITIAŞ",527,RACOVIŢA,158243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:51:06",723,650,0,48,25,543,470,0,48,25,508,35,700,157,2,23,6,22,39,5,81,326,0,2,2
37,TIMIŞ,"SCOALA GIMNAZIALA HODONI",543,SATCHINEZ,158528,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 13:25:11",994,983,1,5,5,551,541,0,5,5,517,34,1103,552,10,7,12,35,55,6,119,261,2,4,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ”IOSIF CIOROGARIU” ,CHIȘODA",433,GIROC,155314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:13:12",1338,1299,15,17,7,770,747,0,17,6,733,37,1800,1030,2,13,31,30,71,33,237,297,11,3,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ”IOSIF CIOROGARIU” ,CHIȘODA",434,GIROC,155314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:23:41",1459,1411,11,28,9,717,703,0,5,9,683,34,1602,885,4,9,23,24,73,31,182,314,16,5,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ IZVIN",288,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:39:41",1415,1384,12,14,5,766,746,1,14,5,728,38,1500,734,7,89,7,53,89,6,118,346,3,5,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ JIMBOLIA",277,"ORAŞ JIMBOLIA",155494,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-15 14:09:07",1649,1634,5,7,3,606,596,0,7,3,567,36,1800,1194,7,11,33,35,129,3,101,218,8,5,17
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ JIMBOLIA",278,"ORAŞ JIMBOLIA",155494,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 19:33:43",1694,1674,1,12,7,687,667,1,12,7,641,46,1800,1113,5,9,119,29,139,9,68,240,3,6,14
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ LIEBLING",455,LIEBLING,157497,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:53:43",1307,1292,3,7,5,697,682,3,7,5,660,36,1500,804,2,6,16,14,177,5,92,296,43,5,4
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ „MARIA BRINDEA”",514,PESAC,159507,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:15:32",952,938,3,3,8,461,450,0,3,8,413,48,1100,639,2,7,9,29,108,1,4,247,0,3,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ MOȘNIȚA NOUĂ",478,"MOŞNIŢA NOUĂ",157834,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:33:59",1757,1721,5,31,0,1112,1081,0,31,0,1080,32,1800,688,9,24,33,41,113,72,348,405,18,11,6
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ MOȘNIȚA NOUĂ",477,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:26:05",1572,1555,4,6,7,886,873,0,6,7,827,59,1800,914,10,20,124,38,80,31,182,323,13,3,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.12",68,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 14:19:34",1172,1139,20,9,4,446,433,0,9,4,419,27,1200,754,3,7,27,22,52,13,145,139,4,5,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.12",67,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:49:45",936,903,11,12,10,405,383,0,12,10,393,12,1000,595,6,5,18,31,35,18,145,121,5,2,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",149,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:57:05",1023,1006,10,7,0,407,400,0,7,0,398,9,1100,693,2,5,26,22,40,6,139,149,4,3,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",148,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:10",1105,1092,5,8,0,415,407,0,8,0,408,7,1200,785,7,8,13,23,63,7,145,127,5,3,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",147,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 15:16:38",1242,1234,0,8,0,495,487,0,8,0,487,8,1300,805,7,9,17,30,55,17,190,148,3,3,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",146,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:45:34",1142,1110,21,11,0,436,425,0,11,0,423,13,1200,764,2,7,23,18,54,16,141,142,10,5,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",142,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:00:06",1227,1221,3,3,0,470,467,0,3,0,461,9,1300,830,2,8,45,28,43,10,141,166,10,3,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",141,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 17:51:49",1239,1215,6,18,0,587,584,0,3,0,565,22,1300,713,5,5,21,23,60,20,217,187,9,7,11
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",140,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:39",1016,1007,1,8,0,414,406,0,8,0,399,15,1100,686,2,8,16,11,33,23,147,144,5,6,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",139,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:34",1329,1313,5,10,1,548,537,0,10,1,532,16,1400,852,3,9,26,26,42,10,201,195,5,7,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15 (ŞCOALA PRIMARĂ NR.15)",99,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:49:07",1421,1406,6,9,0,539,530,0,9,0,523,16,1500,961,7,3,20,29,56,21,179,194,5,5,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15 (ŞCOALA PRIMARĂ NR.15)",100,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:28:55",1455,1438,10,7,0,578,570,1,7,0,561,17,1500,922,5,11,19,20,59,17,208,208,6,4,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.16 ” TAKE IONESCU ”",161,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:18:09",1064,908,91,12,53,514,445,4,12,53,470,44,1000,486,2,10,17,8,41,18,198,170,0,4,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.16 ” TAKE IONESCU ”",159,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:37:30",1492,1314,155,22,1,577,551,3,22,1,558,19,1600,1023,2,5,34,22,42,30,237,171,7,3,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.16 ” TAKE IONESCU ”",160,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:50:17",1043,981,50,12,0,477,465,0,12,0,463,14,1200,723,2,7,18,14,41,25,184,160,4,3,5
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.16 ”TAKE IONESCU”",162,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:12",1107,965,51,21,70,520,426,3,21,70,500,20,1000,480,4,12,18,12,36,16,226,160,4,7,5
