precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FLUTUR GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","ŞOLDAN GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","BĂLAN SILVESTRU-RĂDĂUŢI-PARTIDUL S.O.S. ROMÂNIA-voturi","UNGUREANU EMANUEL-DUMITRU-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","SAVA PAULA-PARTIDUL PATRIOȚILOR-voturi"
35,SUCEAVA,"ȘCOALA CU CL.I-IV BRĂDĂȚEL",358,HORODNICENI,149049,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:26:28",514,483,0,19,12,315,284,0,19,12,289,26,537,222,178,58,22,14,17
35,SUCEAVA,"ŞCOALA CU CL.I-IV MUŞENIŢA",409,MUŞENIŢA,149584,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:34",297,275,0,11,11,175,153,0,11,11,169,6,300,125,90,50,10,14,5
35,SUCEAVA,"ȘCOALA CU CL.I-VIII MIHĂIEȘTI",359,HORODNICENI,149049,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:39",690,644,0,19,27,436,390,0,19,27,408,28,722,286,259,100,15,15,19
35,SUCEAVA,"ŞCOALA DĂRMĂNEŞTI NR.2",279,DĂRMĂNEŞTI,147937,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:59",828,818,1,6,3,481,473,0,5,3,466,15,888,407,262,135,27,27,15
35,SUCEAVA,"SCOALA DEAL",299,DUMBRĂVENI,148426,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:00:47",1706,1698,0,6,2,841,833,0,6,2,800,41,1803,962,102,572,63,30,33
35,SUCEAVA,"SCOALA DIN SATUL COTU DOBEI",307,FÂNTÂNELE,148453,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:17:04",153,150,0,3,0,91,88,0,3,0,87,4,179,88,14,57,4,8,4
35,SUCEAVA,"ȘCOALA DUMBRĂVENI",449,RÂŞCA,150114,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:59:41",324,320,0,3,1,209,205,0,3,1,180,29,350,141,74,75,13,10,8
35,SUCEAVA,"SCOALA GENERALA ARGESTRU",129,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:03",501,490,0,10,1,284,274,0,10,0,260,24,600,316,83,137,16,13,11
35,SUCEAVA,"ŞCOALA GENERALĂ BUDA",556,ZVORIŞTEA,151344,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:01:43",715,700,0,5,10,296,281,0,5,10,286,10,800,504,99,152,10,21,4
35,SUCEAVA,"ŞCOALA GENERALĂ BUDA",555,ZVORIŞTEA,151344,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:05",941,924,1,2,14,390,374,0,2,14,365,25,1000,610,81,245,22,14,3
35,SUCEAVA,"ŞCOALA GENERALĂ DÎRMOXA",134,"ORAŞ BROŞTENI",147358,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:08:36",121,114,0,7,0,84,77,0,7,0,83,1,127,43,48,28,3,3,1
35,SUCEAVA,"ŞCOALA GENERALĂ FUNDU SADOVEI",453,SADOVA,150178,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:21",938,926,0,7,5,649,637,0,7,5,635,14,1008,359,420,156,19,31,9
35,SUCEAVA,"SCOALA GENERALA MOARA CARP",399,MOARA,149414,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:06",761,731,0,4,26,444,414,0,4,26,423,21,800,356,288,97,16,15,7
35,SUCEAVA,"SCOALA GENERALA MOARA NICA",396,MOARA,149414,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:07",1492,1479,1,5,7,817,805,0,5,7,787,30,1619,802,457,178,62,71,19
35,SUCEAVA,"ŞCOALA GENERALĂ NR. 7 ”GRIGORE GHICA VOIEVOD”",65,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:52:06",1853,1840,5,7,1,814,806,0,7,1,778,36,2000,1186,271,227,73,172,35
35,SUCEAVA,"ŞCOALA GENERALĂ RÎŞCA 3",447,RÂŞCA,150114,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:02:59",742,733,0,6,3,427,418,0,6,3,387,40,835,408,149,152,29,41,16
35,SUCEAVA,"ŞCOALA GENERALĂ ŞERBĂNEŞTI",561,ZVORIŞTEA,151344,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:13",916,912,1,3,0,321,318,0,3,0,309,12,1000,679,131,135,15,24,4
35,SUCEAVA,"ŞCOALA GENERALĂ ZVORIŞTEA",554,ZVORIŞTEA,151344,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:27:25",787,753,1,11,22,396,363,0,11,22,385,11,800,404,134,211,12,25,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ",485,ŞCHEIA,146432,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:05:44",1819,1812,0,6,1,1045,1038,0,6,1,983,62,1995,950,278,454,68,137,46
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU IOAN CUZA”",81,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:53",1438,1432,0,6,0,631,625,0,6,0,614,17,1600,969,156,335,29,81,13
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”ALEXANDRU LĂPUȘNEANU”- CORP B",460,SLATINA,150258,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:12",1585,1525,2,8,50,877,819,0,8,50,866,11,1597,720,41,812,5,5,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ARGEL",404,MOLDOVIŢA,149539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:24:05",802,794,0,3,5,459,451,0,3,5,440,19,873,414,221,176,27,7,9
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ARGHIRA",434,PREUTEŞTI,149968,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:38",972,967,1,4,0,542,538,0,4,0,523,19,1100,558,167,281,27,37,11
35,SUCEAVA,"SCOALA GIMNAZIALA BAISESTI",263,"CORNU LUNCII",147786,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:23:46",1189,1182,1,1,5,651,645,0,1,5,623,28,1277,626,211,337,47,17,11
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BĂLĂCEANA",214,BĂLĂCEANA,151530,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:08",1176,1167,0,2,7,610,601,0,2,7,568,42,1296,686,135,387,25,17,4
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ BERCHIȘEȘTI",218,BERCHIŞEŞTI,151576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:17:11",1079,1059,0,8,12,698,678,0,8,12,682,16,1188,490,258,368,29,11,16
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ BERCHIȘEȘTI",219,BERCHIŞEŞTI,151576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:21:14",1115,1065,0,8,42,655,605,0,8,42,621,34,1143,488,235,349,17,14,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BIVOLĂRIA",199,"ORAŞ VICOVU DE SUS",151095,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:02",1801,1800,1,0,0,882,881,1,0,0,802,80,2000,1118,561,186,31,10,14
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BOGATA",213,BAIA,146904,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:34",1086,1081,1,4,0,517,513,0,4,0,477,40,1263,746,48,388,22,9,10
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”BOGDAN VODĂ”",72,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:47",1523,1514,2,5,2,620,613,0,5,2,596,24,1600,980,319,153,25,80,19
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BOGDAN VODĂ CAPU CODRULUI",421,PĂLTINOASA,149753,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:41:26",1269,1260,0,5,4,752,743,0,5,4,671,81,1400,648,225,410,17,19,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BOSANCI",234,BOSANCI,147134,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:32:39",1269,1263,0,4,2,538,532,0,4,2,494,44,1400,862,195,190,63,32,14
35,SUCEAVA,"SCOALA GIMNAZIALA BRAIESTI",264,"CORNU LUNCII",147786,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:53",961,949,0,2,10,505,493,0,2,10,483,0,1100,617,141,274,37,14,17
35,SUCEAVA,"SCOALA GIMNAZIALĂ BRODINA - IZVOARELE SUCEVEI",375,"IZVOARELE SUCEVEI",149183,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:58",590,577,0,4,9,387,374,0,4,9,372,15,638,251,131,228,9,2,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BUCŞOAIA",153,"ORAŞ FRASIN",148612,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:02:14",1279,1272,0,3,4,725,718,0,3,4,694,31,1484,759,316,302,38,21,17
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ BUDENI",144,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:13:56",1141,1129,0,10,2,531,519,0,10,2,497,34,1240,709,240,216,14,22,5
35,SUCEAVA,"SCOALA GIMNAZIALA BURSUCENI",528,VEREŞTI,151022,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:31",1150,1150,0,0,0,442,442,0,0,0,420,22,1200,758,143,207,33,22,15
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ CĂLINEȘTI",490,ŞERBĂUŢI,151460,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:14:33",976,946,0,4,26,565,535,0,4,26,505,60,1062,497,273,144,50,30,8
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ CĂLINEŞTI ENACHE",275,DĂRMĂNEŞTI,147937,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:28:42",543,535,0,4,4,274,266,0,4,4,253,21,589,315,154,63,24,11,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”CONSTANTIN TOMESCU” PLEŞEŞTI",542,VULTUREŞTI,151157,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:20",532,516,0,12,4,310,294,0,12,4,291,19,550,240,82,162,27,14,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ CORNI",168,"ORAŞ LITENI",149227,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:13",605,599,0,6,0,283,277,0,6,0,272,11,660,377,126,92,23,23,8
35,SUCEAVA,"SCOALA GIMNAZIALA CORNU LUNCII",262,"CORNU LUNCII",147786,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:35",1042,1026,3,3,10,547,534,0,3,10,523,24,1200,653,187,274,38,15,9
35,SUCEAVA,"SCOALA GIMNAZIALA COROCAIESTI",529,VEREŞTI,151022,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:32:52",1028,1028,0,0,0,429,429,0,0,0,411,18,1200,771,144,227,14,19,7
35,SUCEAVA,"SCOALA GIMNAZIALA CU CLASELE I-VIII BOTOSANA",237,BOTOŞANA,147161,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:30:27",1063,1045,1,3,14,636,619,0,3,14,624,12,800,164,417,152,13,40,2
35,SUCEAVA,"SCOALA GIMNAZIALA CU CLASELE I-VIII COMANESTI",260,COMĂNEŞTI,151433,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:39:05",968,954,0,6,8,528,514,0,6,8,499,29,1086,558,351,124,9,10,5
35,SUCEAVA,"SCOALA GIMNAZIALA CU CLASELE I-VIII HUMORENI",261,COMĂNEŞTI,151433,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:30:44",944,933,0,7,4,458,447,0,7,4,442,16,1000,542,339,72,17,14,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ DĂNILA",277,DĂRMĂNEŞTI,147937,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:32:28",933,917,1,4,11,480,465,0,4,11,459,21,1008,528,266,128,23,31,11
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ”DIMITRIE GUSTI”",331,"FUNDU MOLDOVEI",148765,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:33:42",1523,1494,4,12,13,955,927,3,12,13,915,40,1600,645,523,229,43,102,18
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”DIMITRIE PĂCURARIU” ȘCHEIA",482,ŞCHEIA,146432,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:10:43",1951,1939,5,5,2,1080,1073,0,5,2,1026,46,2120,1047,370,399,81,143,33
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”DIMITRIE PĂCURARIU” ȘCHEIA",483,ŞCHEIA,146432,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:46:40",1762,1760,1,0,1,995,994,0,0,1,905,89,1940,946,314,372,78,107,34
35,SUCEAVA,"SCOALA GIMNAZIALĂ DIMITRIE VATAMANIUC",476,SUCEVIŢA,150418,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:08:40",1519,1466,4,17,32,777,724,4,17,32,752,25,1600,823,397,272,43,15,25
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ DOLHEŞTII MICI",281,DOLHEŞTI,148097,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:09:44",973,958,1,14,0,532,517,1,14,0,496,28,1100,576,95,368,22,11,0
35,SUCEAVA,"SCOALA GIMNAZIALA DORNESTI",288,DORNEŞTI,148293,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:15:01",1780,1775,3,2,0,808,806,0,2,0,754,54,1950,1142,215,341,107,62,29
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ DOROTEIA",154,"ORAŞ FRASIN",148612,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:31:18",698,685,0,9,4,391,378,0,9,4,367,24,800,409,274,62,13,16,2
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ DRĂGOIEȘTI",292,DRĂGOIEŞTI,148328,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:13:05",1463,1360,0,67,36,818,715,0,67,36,790,28,1441,623,243,445,22,68,12
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ FRASIN",152,"ORAŞ FRASIN",148612,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:44",1024,1016,0,4,4,539,531,0,4,4,506,33,1100,561,271,144,30,45,16
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ GĂINEȘTI",461,SLATINA,150258,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:57",1653,1589,1,7,56,1039,976,0,7,56,1029,10,1700,661,116,871,32,10,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ GEMENEA",472,STULPICANI,150356,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:04",619,613,0,6,0,323,317,0,6,0,311,12,675,352,254,38,6,11,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ „GEORGE VOEVIDCA” - CORP A",78,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:21:28",1019,1015,1,3,0,495,491,1,3,0,472,23,1100,605,261,87,17,90,17
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ „GEORGE VOEVIDCA” - CORP B",79,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:13",1107,1103,1,3,0,510,507,0,3,0,486,24,1200,690,282,106,21,69,8
35,SUCEAVA,"SCOALA GIMNAZIALA GHEORGHE POPADIUC NR.1",113,"MUNICIPIUL RĂDĂUŢI",146628,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:04:53",1955,1948,0,7,0,766,759,0,7,0,749,17,2000,1234,355,278,63,29,24
35,SUCEAVA,"SCOALA GIMNAZIALĂ GIURGEŞTI",543,VULTUREŞTI,151157,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:18",571,562,0,5,4,337,328,0,5,4,322,15,612,275,95,204,10,6,7
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ GULIA",145,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 21:36:36",1885,1881,0,4,0,789,785,0,4,0,737,52,2082,1293,453,235,14,25,10
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ GURA SOLCII",342,GRĂNICEŞTI,148970,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:39",636,632,0,4,0,247,243,0,4,0,225,22,800,553,42,166,12,3,2
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”IACOB COSTACHE”",180,"ORAŞ SALCEA",146370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:07",1279,1276,0,3,0,751,748,0,3,0,691,60,1398,647,375,206,40,45,25
35,SUCEAVA,"SCOALA GIMNAZIALĂ IOAN BĂNCESCU ADÂNCATA - CORPUL CU CLASELE I-IV",201,ADÂNCATA,146799,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:35:28",1417,1409,2,6,0,710,703,1,6,0,675,35,1550,840,412,152,44,55,12
35,SUCEAVA,"SCOALA GIMNAZIALĂ IOAN BĂNCESCU ADÂNCATA - CORPUL CU CLASELE V-VIII",202,ADÂNCATA,146799,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:00",1023,1021,1,1,0,547,546,0,1,0,528,19,1120,573,269,177,23,38,21
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”",84,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:54:02",1329,1321,1,7,0,569,562,0,7,0,549,20,1400,831,110,314,38,61,26
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”",85,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:31:07",802,796,0,5,1,413,407,0,5,1,395,18,900,487,71,250,19,47,8
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”",86,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:33:48",1063,1056,0,7,0,482,475,0,7,0,461,21,1200,718,130,242,33,46,10
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”- CLĂDIRE GHEORGHE GAFENCU",98,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:31:26",1561,1555,0,5,1,672,666,0,5,1,636,36,1700,1028,122,371,53,64,26
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”ION IRIMIESCU”",91,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:26",1129,1120,1,6,2,496,487,1,6,2,468,28,1300,804,107,232,29,83,17
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”ION IRIMIESCU”",90,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:56",1103,1093,0,9,1,498,488,0,9,1,476,22,1200,702,119,250,29,60,18
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”ION LOVINESCU” RĂDĂȘENI",443,RĂDĂŞENI,150070,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:59",1207,1189,0,11,7,636,618,0,11,7,612,24,1300,664,373,182,26,21,10
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”ION LOVINESCU” RĂDĂȘENI",442,RĂDĂŞENI,150070,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:07",1007,996,0,3,8,539,528,0,3,8,508,31,1110,571,285,179,14,21,9
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ION PINTILIE MĂNEUȚI",327,"FRĂTĂUŢII VECHI",148694,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:00:57",1797,1779,1,5,12,740,723,0,5,12,686,54,1946,1206,409,198,25,44,10
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL DIN SATUL PRISACA DORNEI",520,VAMA,150935,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:18",696,688,0,7,1,340,332,0,7,1,321,19,763,423,159,120,15,21,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL DIN SATUL STRÂMTURA",521,VAMA,150935,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:27:29",1086,1079,0,4,3,607,600,0,4,3,564,43,1191,584,359,148,26,21,10
35,SUCEAVA,"SCOALA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL NR.2",518,VAMA,150935,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:27",1714,1705,4,3,2,997,992,0,3,2,968,29,1881,884,555,327,35,37,14
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ IPOTEȘTI",368,IPOTEŞTI,146281,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:40:47",2166,2151,1,11,3,1170,1156,0,11,3,1130,40,2310,1140,434,418,84,163,31
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”IRACLIE PORUMBESCU”, CORP A",320,"FRĂTĂUŢII NOI",148667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:53:27",1186,1179,0,4,3,627,620,0,4,3,600,27,1300,673,304,167,18,102,9
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”IRACLIE PORUMBESCU”, CORP B",321,"FRĂTĂUŢII NOI",148667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:34",407,396,0,8,3,215,204,0,8,3,207,8,472,257,141,44,9,10,3
35,SUCEAVA,"SCOALA GIMNAZIALĂ ”I.V.RACHIERU” SOLONEŢ",494,TODIREŞTI,150524,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:16:27",1315,1296,0,2,17,689,670,0,2,17,666,23,1400,711,297,312,16,29,12
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”KRYSTINA BOCHENEK” POIANA MICULUI",389,"MĂNĂSTIREA HUMORULUI",149370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:27:25",513,510,0,2,1,255,252,0,2,1,246,9,550,295,198,30,2,13,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ LEUCUŞEŞTI",438,PREUTEŞTI,149968,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:10:17",953,950,0,3,0,536,533,0,3,0,506,29,1000,464,144,264,56,36,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ LUPCINA",505,ULMA,150702,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:10",760,757,0,3,0,465,462,0,3,0,434,31,800,335,163,187,49,32,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MĂNĂSTIREA HUMORULUI",386,"MĂNĂSTIREA HUMORULUI",149370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:43:08",1000,986,2,1,11,644,631,1,1,11,627,17,1102,458,368,213,14,24,8
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MĂNĂSTIREA HUMORULUI",387,"MĂNĂSTIREA HUMORULUI",149370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:54:14",1058,1045,0,1,12,636,623,0,1,12,605,31,1100,464,421,162,8,11,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MĂRIŢEI",274,DĂRMĂNEŞTI,147937,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:24:06",1504,1481,1,3,19,894,872,0,3,19,840,31,1631,760,509,235,47,37,12
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",88,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:04",1141,1132,0,7,2,499,490,0,7,2,475,24,1300,801,116,263,32,48,16
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",89,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:32:47",1196,1190,1,5,0,585,580,0,5,0,555,15,1300,715,137,303,17,70,28
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",87,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:05",1606,1599,0,5,2,745,738,0,5,2,707,38,1700,955,133,423,44,93,14
35,SUCEAVA,"SCOALA GIMNAZIALA MIHAIL SADOVEANU GRANICESTI",340,GRĂNICEŞTI,148970,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:42:14",930,929,0,0,1,337,336,0,0,1,310,27,999,662,88,142,47,23,10
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” GRĂNICEŞTI",339,GRĂNICEŞTI,148970,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:16:01",1030,1027,0,2,1,395,392,0,2,1,354,41,1070,675,103,148,56,34,13
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ MILIȘĂUȚI",173,"ORAŞ MILIŞĂUŢI",146931,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:26:05",1456,1447,1,3,5,736,728,0,3,5,706,30,1600,864,135,297,21,245,8
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”MITROPOLIT IACOB PUTNEANUL”- CORP B",440,PUTNA,150043,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:42",887,877,1,1,8,417,408,0,1,8,395,22,1096,679,255,105,17,10,8
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”MITROPOLIT IACOB PUTNEANUL”- CORP B",439,PUTNA,150043,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:17",1189,1177,2,2,8,620,609,1,2,8,581,39,1200,580,368,148,22,31,12
