precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-voturi"
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”NICU ENEA”",123,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:47:42",1358,1346,4,8,0,534,525,1,8,0,504,30,1500,966,11,87,53,118,30,33,121,14,28,9
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”NICU ENEA”",125,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:17:07",1561,1550,1,10,0,686,675,1,10,0,657,29,1700,1014,7,136,71,142,44,21,170,14,41,11
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”NICU ENEA”",124,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:38:58",1317,1306,2,9,0,563,554,0,9,0,535,28,1405,842,8,109,52,132,26,32,104,5,57,10
4,BACĂU,"ŞCOALA GIMNAZIALĂ N.PÂSLARU CAŞIN",294,CAŞIN,21720,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:43:38",1392,1377,4,6,5,691,678,2,6,5,644,47,1500,809,8,220,57,296,15,9,30,3,5,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ N.PÂSLARU CAŞIN",293,CAŞIN,21720,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:00:06",1427,1417,1,4,5,788,779,0,4,5,734,54,1600,812,14,233,93,343,20,5,13,4,4,5
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR.10",72,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:40",1256,1249,0,7,0,531,524,0,7,0,509,22,1404,73,7,83,40,133,28,19,122,10,61,6
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR.10",74,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:49",749,747,2,0,0,327,327,0,0,0,319,8,800,473,4,59,24,67,17,15,68,4,54,7
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR.10",73,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:36:29",1147,1139,2,6,0,502,496,0,6,0,491,11,1300,798,9,94,46,149,38,15,72,15,51,2
4,BACĂU,"ŞCOALA GIMNAZIALA NR.1 FARAOANI",339,FARAOANI,22460,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:44:57",1295,1288,1,1,5,521,515,0,1,5,475,46,1400,879,35,114,35,165,8,11,92,11,4,0
4,BACĂU,"ŞCOALA GIMNAZIALA NR.1 FARAOANI",338,FARAOANI,22460,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:31:02",1176,1163,3,3,7,450,440,0,3,7,414,33,1300,850,28,130,31,121,8,11,69,9,7,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR.1 LIVEZI",417,LIVEZI,23289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:07:40",762,757,2,2,1,359,356,0,2,1,311,47,799,441,5,83,18,81,88,3,29,4,0,0
4,BACĂU,"SCOALA GIMNAZIALA NR. 1 OITUZ",470,OITUZ,23797,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:37:12",1281,1278,1,0,2,594,592,0,0,2,568,26,1400,806,14,287,49,171,16,4,14,6,5,2
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR.1 OITUZ",471,OITUZ,23797,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:30",1439,1435,0,1,3,625,621,0,1,3,576,49,1600,975,16,313,48,167,12,1,8,5,6,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR.1 SATUL ROŞIORI",549,ROŞIORI,24999,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:00",1049,1028,0,10,11,595,574,0,10,11,528,67,1100,505,17,103,125,170,19,1,15,77,0,1
4,BACĂU,"ŞCOALA GIMNAZIALA NR. 1 SATUL SCURTA",482,ORBENI,23948,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:37:14",581,566,0,9,6,269,254,0,9,6,242,27,600,331,4,41,23,157,11,0,6,0,0,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR. 1 TAMAȘI",601,TAMAŞI,25692,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:42:32",585,567,0,13,5,307,289,0,13,5,291,16,600,293,3,71,24,173,11,1,5,1,1,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR.1 VALEA SEACĂ",628,"VALEA SEACĂ",26083,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:29:40",939,915,0,8,16,385,361,0,8,16,321,64,1000,615,2,36,27,235,18,0,2,1,0,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR.1 VALEA-SEACĂ",462,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:24",772,762,0,6,4,309,299,0,6,4,291,18,800,491,25,141,21,51,9,5,33,5,1,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR.1 VALEA-SEACĂ",464,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:25:45",657,646,0,6,5,260,249,0,6,5,242,18,700,440,28,90,20,59,8,1,29,6,0,1
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR.1 VALEA-SEACĂ",463,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:36:11",1032,1021,0,9,2,451,440,0,9,2,403,48,1100,649,54,157,24,86,12,8,46,8,6,2
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR. 2 BUHUȘI",185,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:02",1719,1713,0,6,0,455,449,0,6,0,433,22,1900,1445,10,115,50,175,22,8,41,1,9,2
4,BACĂU,"ŞCOALA GIMNAZIALA NR.2 FARAOANI",340,FARAOANI,22460,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:11",1122,1099,1,14,8,487,464,1,14,8,461,26,1200,713,22,85,23,242,11,16,34,16,11,1
4,BACĂU,"ŞCOALA GIMNAZIALA NR.2 FARAOANI",341,FARAOANI,22460,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:36:12",812,803,0,7,2,348,339,0,7,2,305,43,900,552,19,57,13,128,9,16,27,29,6,1
4,BACĂU,"SCOALA GIMNAZIALA NR. 3",221,"ORAŞ SLĂNIC-MOLDOVA",20910,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:46:18",1113,1084,0,6,23,652,623,0,6,23,624,28,1204,552,7,175,153,244,21,6,14,2,2,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR. 9",1,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:03:26",1621,1606,9,6,0,633,627,0,6,0,618,15,1700,1067,7,110,75,157,28,20,148,12,55,6
4,BACĂU,"ŞCOALA GIMNAZIALĂ NR. 9",2,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:04",1208,1204,1,3,0,495,492,0,3,0,470,25,1300,805,6,93,63,102,30,13,100,14,45,4
4,BACĂU,"SCOALA GIMNAZIALĂ ”OCTAVIAN VOICU”",79,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:19",1181,1174,1,5,1,433,427,0,5,1,423,10,1300,867,3,88,59,118,22,13,110,10,0,0
4,BACĂU,"SCOALA GIMNAZIALĂ ”OCTAVIAN VOICU”",77,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:13:57",1087,1079,4,4,0,398,394,0,4,0,379,17,1199,803,7,53,47,111,22,11,82,8,35,3
4,BACĂU,"SCOALA GIMNAZIALĂ ”OCTAVIAN VOICU”",78,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:36",965,959,0,6,0,372,366,0,6,0,358,14,1100,728,6,62,36,100,16,17,72,7,38,4
4,BACĂU,"SCOALA GIMNAZIALĂ ”OCTAVIAN VOICU”",80,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:22:12",1106,1098,1,7,0,417,410,0,7,0,402,15,1200,783,4,55,51,105,23,11,102,9,37,5
4,BACĂU,"ŞCOALA GIMNAZIALA PARAVA (GRADINITA CU PROGRAM NORMAL PARAVA)",488,PARAVA,24034,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:54:15",227,216,0,7,4,162,151,0,7,4,160,2,306,144,3,26,44,58,13,0,8,7,1,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ POIANA",420,LIVEZI,23289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:30:59",747,741,0,6,0,321,315,0,6,0,289,32,801,480,4,124,29,38,32,0,52,9,1,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ RĂCĂUŢI",288,BUCIUMI,26338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:21:52",1308,1303,0,0,5,789,784,0,0,5,651,138,1400,611,21,148,33,393,19,3,20,9,5,0
4,BACĂU,"ŞCOALA GIMNAZIALA SATUL CORNII DE SUS",605,TĂTĂRĂŞTI,25745,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:36:32",713,697,0,13,3,376,371,0,2,3,337,39,800,424,2,66,23,221,9,3,6,3,3,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ SATUL DRĂGUŞANI",489,PARAVA,24034,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:03",700,670,0,8,22,353,323,0,8,22,332,21,700,347,4,102,37,147,10,1,27,1,2,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ SATUL RĂDOAIA",490,PARAVA,24034,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:26",987,971,0,5,11,234,218,0,5,11,190,44,1100,866,7,50,25,70,7,0,5,25,1,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ SATUL SECUIENI",576,SECUIENI,25362,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:17:43",1129,1061,0,60,8,688,620,0,60,8,645,43,1200,512,14,315,98,158,24,8,16,3,8,1
4,BACĂU,"ŞCOALA GIMNAZIALA SCHITU-FRUMOASA",254,BALCANI,21196,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:53",892,885,0,6,1,399,392,0,6,1,348,51,1000,601,12,104,49,128,13,3,4,0,34,1
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL VOIEVOD ȘTEFAN CEL MARE” (FOSTA NR.9)",148,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:16:12",1180,1176,0,4,0,422,418,0,4,0,407,15,1300,878,4,107,33,191,26,9,26,2,9,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL VOIEVOD ȘTEFAN CEL MARE”(FOSTA NR.9)",150,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:49:44",1335,1323,3,5,4,515,506,0,5,4,485,30,1500,985,6,137,42,211,21,14,31,13,7,3
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL VOIEVOD ȘTEFAN CEL MARE”(FOSTA NR.9)",149,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:24:39",1318,1308,0,7,3,513,503,0,7,3,495,17,1400,888,7,128,38,237,20,5,39,10,8,3
4,BACĂU,"ŞCOALA GIMNAZIALĂ SPRIA",311,COLONEŞTI,21891,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:24:33",272,268,0,4,0,139,135,0,4,0,126,13,300,161,6,41,14,61,0,0,1,1,2,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ ŞTEFAN CEL MARE",187,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:48:25",1539,1534,0,5,0,422,417,0,5,0,368,54,1700,1278,3,135,53,104,19,8,33,7,6,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ TĂRÂȚA",515,PÂRJOL,24338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:56:46",357,349,0,5,3,357,349,0,5,3,332,25,900,443,4,225,19,31,23,2,23,1,2,2
4,BACĂU,"ŞCOALA GIMNAZIALĂ TRAIAN (ȘCOALA CU CLASELE I-IV, CORP B TRAIAN)",614,TRAIAN,25861,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:09",1559,1542,2,8,7,689,673,1,8,7,643,46,1700,1011,12,395,43,110,13,11,44,3,11,1
4,BACĂU,"SCOALA GIMNAZIALA ”VASILE BORCEA”",259,BEREŞTI-BISTRIŢA,21249,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:00",953,940,1,0,12,511,499,0,0,12,472,39,1005,494,19,181,42,199,9,4,12,2,3,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ VASILE GH.RADUSATUL SATU NOU",506,PÂRGĂREŞTI,24276,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:25:27",1339,1330,1,6,2,501,493,0,6,2,447,54,1500,999,10,142,112,158,6,1,11,4,3,0
4,BACĂU,"ŞCOALA GIMNAZIALA VLADNIC",496,PARINCEA,24089,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:37:47",673,657,0,11,5,337,321,0,11,5,296,41,700,363,117,27,11,121,4,3,12,1,0,0
4,BACĂU,"ŞCOALA HELTIU",299,CĂIUŢI,21757,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:03:36",291,283,2,6,0,162,154,2,6,0,152,10,300,138,0,56,40,39,7,1,6,1,1,1
4,BACĂU,"ŞCOALA HUŢU",354,GĂICEANA,22665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:54",452,445,0,4,3,302,295,0,4,3,278,24,500,198,20,107,9,115,5,1,20,0,1,0
4,BACĂU,"ŞCOALA ION CREANGĂ ZEMEŞ",640,ZEMEŞ,26289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:10:01",878,870,1,6,1,490,483,0,6,1,446,44,1000,510,6,221,43,110,54,2,3,3,3,1
4,BACĂU,"ŞCOALA ION IONESCU DE LA BRAD SATUL POIANA-NEGRI",456,NEGRI,23644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:30",1177,1158,1,10,8,587,568,1,10,8,535,52,1300,713,15,265,26,176,9,4,33,5,2,0
4,BACĂU,"ŞCOALA LĂLOAIA",201,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:54",1153,1153,0,0,0,547,547,0,0,0,534,13,1300,753,4,228,54,183,44,3,13,1,3,1
4,BACĂU,"SCOALA LAPOȘ",218,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:55:48",782,770,1,4,7,407,396,0,4,7,380,27,900,493,4,308,24,22,13,2,6,0,1,0
4,BACĂU,"ŞCOALA LEONTINEŞTI",239,ARDEOANI,21098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:57:21",671,650,0,12,9,473,452,0,12,9,418,55,700,227,12,31,169,171,21,5,7,0,2,0
4,BACĂU,"SCOALA LIVIU REBREANU",196,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 17:27:24",1538,1531,1,6,0,610,604,0,6,0,598,12,1700,1090,7,296,54,154,38,8,34,0,7,0
4,BACĂU,"ŞCOALA LIVIU REBREANU",197,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:10:03",1007,998,1,8,0,428,420,0,8,0,419,9,1100,672,3,194,45,109,26,12,21,1,7,1
4,BACĂU,"ŞCOALA LIVIU REBREANU",198,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:34",586,582,0,4,0,229,225,0,4,0,217,12,600,371,2,102,30,52,14,5,9,1,2,0
4,BACĂU,"ŞCOALA LUPEŞTI",437,"MĂNĂSTIREA CAŞIN",23449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:57:26",625,618,0,6,1,326,319,0,6,1,303,23,700,374,3,119,16,136,9,4,6,4,2,4
4,BACĂU,"ŞCOALA MEDELENI",635,VULTURENI,26118,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:58:33",141,124,0,12,5,103,86,0,12,5,97,6,200,97,3,25,10,39,1,1,18,0,0,0
4,BACĂU,"ŞCOALA MIHAI EMINESCU ZEMEŞ",637,ZEMEŞ,26289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:41:31",1102,1097,0,4,1,528,523,0,4,1,489,39,1200,672,8,258,40,97,73,5,5,1,1,1
4,BACĂU,"ŞCOALA MILEŞTII DE JOS",492,PARINCEA,24089,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:24:58",117,113,0,3,1,117,113,0,3,1,95,22,300,183,1,26,5,56,4,0,2,0,0,1
4,BACĂU,"SCOALA MUNCELU",371,GLĂVĂNEŞTI,22834,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:35:40",201,192,0,9,0,133,124,0,9,0,127,6,200,67,1,77,6,41,0,0,2,0,0,0
4,BACĂU,"ŞCOALA NĂNEŞTI",493,PARINCEA,24089,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:10:39",569,556,0,11,2,321,308,0,11,2,284,37,600,279,25,39,13,178,15,3,8,1,1,1
4,BACĂU,"SCOALA NICOLAE BALCESCU",458,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:48",1596,1580,5,4,7,689,678,0,4,7,664,25,1800,1111,45,113,87,121,28,18,198,38,15,1
4,BACĂU,"SCOALA NICOLAE BALCESCU",457,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:46",1252,1249,0,2,1,540,537,0,2,1,498,42,1400,860,43,84,68,105,8,10,155,17,7,1
4,BACĂU,"SCOALA NICOLAE BALCESCU",459,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:15",1677,1666,2,0,9,658,649,0,0,9,626,32,1800,1142,57,127,58,119,21,22,173,38,9,2
4,BACĂU,"ŞCOALA NR.1 ARDEOANI",238,ARDEOANI,21098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:05:42",1270,1232,0,14,24,790,752,0,14,24,715,75,1387,597,16,71,333,245,22,4,11,6,5,2
4,BACĂU,"SCOALA NR.1 CLEJA",305,CLEJA,21855,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:01:28",1461,1453,2,3,3,592,584,2,3,3,550,42,1600,1008,45,147,110,43,21,123,47,2,10,2
4,BACĂU,"ŞCOALA NR.1 CLEJA",304,CLEJA,21855,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:47:17",855,848,3,3,1,324,319,1,3,1,284,38,900,578,28,62,57,20,13,77,23,0,2,2
4,BACĂU,"ŞCOALA NR.1 IOAN BORCEA RACOVA",534,RACOVA,24711,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:09:48",1315,1304,0,9,2,644,633,0,9,2,595,49,1400,756,7,337,131,60,25,6,21,4,1,3
4,BACĂU,"ŞCOALA NR.1 PÎNCEŞTI",497,PÂNCEŞTI,24187,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:05:36",1111,1085,0,7,19,523,497,0,7,19,451,72,1200,677,9,150,29,200,17,5,34,3,1,3
4,BACĂU,"SCOALA NR. 1 SĂRATA",564,SĂRATA,26320,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:34",652,647,1,4,0,293,288,1,4,0,282,11,700,407,8,86,27,118,11,3,23,1,4,1
4,BACĂU,"SCOALA NR. 1 SLĂNIC",220,"ORAŞ SLĂNIC-MOLDOVA",20910,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:52:22",1547,1519,0,11,17,750,722,0,11,17,727,23,1703,953,19,186,183,246,21,13,50,6,3,0
4,BACĂU,"ŞCOALA NR.2",208,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:15:10",1324,1317,1,2,4,627,621,0,2,4,573,54,1500,873,10,390,49,72,22,3,16,3,6,2
4,BACĂU,"ŞCOALA NR.2",209,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:40",909,900,0,9,0,456,447,0,9,0,424,32,1000,544,8,301,19,61,16,2,10,2,5,0
4,BACĂU,"SCOALA NR. 2 CIRESOAIA",222,"ORAŞ SLĂNIC-MOLDOVA",20910,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:03:08",1473,1449,0,6,18,828,804,0,6,18,792,36,1600,772,6,254,210,242,26,4,38,7,5,0
4,BACĂU,"ŞCOALA NR.2 CLEJA",306,CLEJA,21855,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:06:54",1495,1490,1,2,2,624,620,0,2,2,590,34,1600,976,67,169,81,43,24,117,64,5,14,6
4,BACĂU,"ŞCOALA NR.2 MĂGURA-SALA 1",432,MĂGURA,20411,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:26:03",1219,1181,10,21,7,680,651,1,21,7,645,16,1300,639,16,274,48,155,24,17,85,3,23,0
4,BACĂU,"ŞCOALA NR.2 RACOVA-ŞES",535,RACOVA,24711,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:52:01",645,639,0,4,2,358,352,0,4,2,333,25,700,341,5,197,67,33,12,4,13,1,0,1
4,BACĂU,"SCOALA NR. 2 SĂRATA",565,SĂRATA,26320,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:22:01",909,899,0,2,8,471,461,0,2,8,441,30,1000,529,7,154,18,188,20,6,42,0,4,2
4,BACĂU,"SCOALA NR.2 SAT MAGURA - SALA 2",433,MĂGURA,20411,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:02",847,839,1,6,1,396,389,0,6,1,372,24,900,504,5,166,36,90,12,10,43,3,5,2
4,BACĂU,"ŞCOALA NR.3 DĂRMĂNEȘTI",212,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:08:01",639,633,0,6,0,277,271,0,6,0,262,15,700,423,1,189,19,39,10,2,2,0,0,0
4,BACĂU,"ŞCOALA NR.3 DĂRMĂNEȘTI",213,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:39:49",1121,1112,0,9,0,504,495,0,9,0,388,101,1200,568,13,262,23,60,10,3,6,3,4,4
4,BACĂU,"ŞCOALA NR.3 LEORDA",204,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:20",1294,1292,1,1,0,627,626,0,1,0,607,20,1400,773,6,277,65,178,53,8,7,5,7,1
4,BACĂU,"SCOALA NR. 3 SĂRATA",566,SĂRATA,26320,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:09:59",376,364,0,7,5,196,184,0,7,5,186,10,400,4,3,52,11,102,7,3,7,0,1,0
4,BACĂU,"ŞCOALA NR.5 BIS SUBLĂLOAIA",202,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:41:07",1453,1439,3,10,1,654,643,0,10,1,620,34,1600,946,14,268,92,143,66,6,22,4,3,2
4,BACĂU,"ŞCOALA PĂLTINATA",377,"GURA VĂII",20607,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:25:11",339,327,1,6,5,194,183,0,6,5,186,8,400,206,0,16,10,153,3,2,0,0,1,1
4,BACĂU,"ŞCOALA POPENI",301,CĂIUŢI,21757,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:15",693,677,0,9,7,370,354,0,9,7,344,17,700,329,7,85,24,204,8,2,8,2,2,2
4,BACĂU,"ŞCOALA PRALEA",302,CĂIUŢI,21757,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:15:35",751,740,0,7,4,449,438,0,7,4,429,20,800,351,7,97,21,278,7,3,9,2,4,1
4,BACĂU,"ŞCOALA PRIMARĂ BĂLĂNEASA",418,LIVEZI,23289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:12:00",927,918,1,7,1,451,443,0,7,1,412,39,1000,549,5,181,59,66,59,2,28,8,1,3
4,BACĂU,"ŞCOALA PRIMARĂ BARCANA",544,RĂCHITOASA,24837,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:41",507,503,0,4,0,208,204,0,4,0,173,35,600,392,6,30,45,72,8,0,1,11,0,0
4,BACĂU,"ŞCOALA PRIMARĂ CAMENCA",286,BRUSTUROASA,21597,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:01",462,445,0,4,13,462,445,0,4,13,419,37,800,344,3,202,106,74,14,3,5,1,11,0
4,BACĂU,"ŞCOALA PRIMARĂ CUCHINIŞ",285,BRUSTUROASA,21597,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:32",635,629,0,0,6,301,295,0,0,6,280,21,700,399,7,98,81,79,6,0,2,0,7,0
4,BACĂU,"ŞCOALA PRIMARĂ CUCOVA",631,"VALEA SEACĂ",26083,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:42:08",530,517,0,4,9,253,240,0,4,9,226,27,600,347,8,37,24,141,4,2,5,2,2,1
4,BACĂU,"ȘCOALA PRIMARĂ DUMBRAVA",547,RĂCHITOASA,24837,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:46",528,522,0,4,2,243,237,0,4,2,209,34,600,357,7,18,21,148,9,0,1,5,0,0
4,BACĂU,"SCOALA PRIMARA MARCESTI",300,CĂIUŢI,21757,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:39",131,124,0,7,0,83,76,0,7,0,67,16,205,118,3,33,3,22,0,0,4,1,1,0
