precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL ROMÂNIA PUTERNICĂ-voturi"
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",37,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:02",1391,1375,6,10,0,583,573,0,10,0,561,22,1400,817,31,131,38,3,20,13,29,280,3,5,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",38,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:23",1429,1416,1,12,0,625,613,0,12,0,612,13,1500,875,33,195,54,7,22,9,24,254,4,6,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",39,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 11:05:52",1165,1155,4,5,1,472,466,0,5,1,439,22,1200,739,23,136,32,8,9,8,20,186,3,5,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",42,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:01:13",963,948,13,1,1,443,438,3,1,1,430,13,1000,557,23,131,31,5,9,6,22,195,3,2,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",44,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:50:35",1169,1151,11,6,1,561,553,1,6,1,552,9,1200,639,19,170,39,1,21,10,35,247,3,3,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",43,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:25:46",1069,1053,2,14,0,441,427,0,14,0,426,15,1100,659,16,133,49,5,17,4,18,173,4,3,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",45,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:17",1272,1251,14,7,0,519,512,0,7,0,516,3,1300,781,13,158,46,5,15,3,22,246,0,3,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",59,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:49:49",1603,1578,17,8,0,734,725,1,8,0,717,17,1700,966,29,209,55,4,34,11,28,329,5,5,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",60,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:08",1504,1496,0,8,0,552,544,0,8,0,528,16,1600,1056,15,183,70,9,39,14,19,164,5,6,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",58,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:38:08",1781,1746,17,17,1,733,716,0,16,1,712,21,1800,1067,22,222,66,8,25,10,34,318,3,0,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” TIMIȘOARA",28,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:22",1419,1404,11,4,0,591,587,0,4,0,577,14,1500,909,24,167,47,5,20,12,33,248,6,11,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” TIMIȘOARA",27,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:42",1288,1279,5,4,0,625,619,2,4,0,605,20,1400,775,20,202,54,4,20,18,17,241,6,16,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.1( ŞCOALA GIMNAZIALĂ NR. 4 )",202,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:07",1469,1450,10,9,0,673,663,1,9,0,656,17,1500,827,33,225,65,8,18,9,22,261,5,6,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.1( ŞCOALA GIMNAZIALĂ NR. 4 )",201,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:47",1606,1599,0,7,0,652,645,0,7,0,629,23,1700,1048,26,217,75,9,30,13,19,211,8,9,12
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.1 TIMIȘOARA",205,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:07",1269,1257,3,9,0,358,349,0,9,0,338,20,1300,942,16,121,45,2,22,13,4,108,4,2,1
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.1 TIMIȘOARA",206,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:00",971,962,4,5,0,337,332,0,5,0,328,8,1000,664,23,103,35,4,14,6,10,126,2,3,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",104,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:32",1303,1294,6,3,0,542,538,1,3,0,527,15,1300,758,20,179,48,13,19,5,15,211,2,5,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",217,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:00:35",1450,1437,3,10,0,561,551,0,10,0,528,33,1500,939,24,226,86,4,36,15,17,98,5,11,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",105,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:46",1213,1205,0,8,0,506,498,0,8,0,487,19,1300,794,19,181,46,5,20,10,18,178,2,2,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",103,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:10",1364,1355,3,6,0,532,526,0,6,0,505,27,1400,868,37,167,68,5,18,9,21,163,4,7,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",166,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:49:51",1264,1247,5,12,0,504,492,0,12,0,491,13,1300,796,15,169,52,3,8,6,23,203,3,7,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",168,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:21:10",1361,1350,4,7,0,604,597,0,7,0,584,20,1400,796,27,207,70,10,20,18,23,194,4,9,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",169,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:55:48",1048,1038,3,7,0,415,408,0,7,0,402,13,1100,685,14,126,46,6,19,9,14,155,5,4,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",167,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:12",1448,1429,4,15,0,610,595,0,15,0,597,13,1500,890,22,186,60,7,28,13,17,246,5,4,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",36,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:23",1191,1179,6,6,0,552,546,0,6,0,544,8,1200,648,15,157,49,5,20,18,18,248,2,7,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",31,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:44:03",719,709,3,7,0,317,309,1,7,0,308,9,1200,883,10,105,29,4,14,3,7,129,3,4,0
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",30,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:41:32",1238,1220,6,12,0,527,515,0,12,0,504,16,1300,755,23,143,49,4,20,15,27,205,6,7,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",32,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:33",861,843,10,8,0,345,337,0,8,0,334,11,900,555,13,98,27,6,20,6,21,134,3,3,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",34,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:38:40",1014,995,2,17,0,432,415,0,17,0,427,1,1100,666,22,142,24,7,14,5,24,178,2,1,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",29,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:46:43",1162,1153,3,6,0,485,478,1,6,0,477,8,1200,715,21,144,38,10,10,7,21,214,2,5,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",35,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:55",1166,1124,29,13,0,511,498,0,13,0,507,4,1200,689,17,175,48,3,15,8,12,220,1,4,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",33,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:15",1221,1208,6,7,0,488,481,0,7,0,474,14,1300,11,12,169,34,5,17,7,20,202,2,3,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR.27)",26,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:46",1224,1213,1,10,0,547,537,0,10,0,530,17,1300,753,24,193,44,3,3,12,16,220,4,5,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR.27)",25,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:26:27",1237,1226,4,6,1,540,534,0,5,1,526,14,1304,764,23,158,60,5,15,18,11,233,0,2,1
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",133,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:30:39",1474,1443,0,31,0,644,613,0,31,0,589,8,1500,894,20,185,52,9,21,7,25,257,6,3,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",137,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:36:33",1523,1507,6,10,0,652,641,1,10,0,632,17,1600,951,26,211,57,4,15,10,30,272,1,3,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",136,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:56",1576,1554,7,15,0,731,715,1,15,0,707,24,1600,869,18,282,49,7,27,11,23,269,7,5,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",134,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:43:34",1474,1444,21,9,0,648,639,0,9,0,627,21,1500,852,34,197,45,8,26,16,15,266,1,5,14
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",135,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:31",1825,1790,18,17,0,882,865,0,17,0,854,28,1800,918,18,281,65,10,22,18,38,390,0,4,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",86,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:25:59",1523,1514,4,5,0,630,625,0,5,0,605,19,1600,976,26,237,35,8,31,9,16,232,3,2,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",88,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:48",1538,1528,1,9,0,584,575,0,9,0,577,7,1600,1016,15,180,47,0,36,8,12,263,2,5,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",87,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:09",1541,1530,5,6,0,631,625,0,6,0,616,15,1600,969,34,206,66,7,30,7,14,242,6,2,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",85,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:16:48",1566,1560,2,4,0,628,624,0,4,0,618,10,1600,972,26,236,64,14,23,13,22,201,8,5,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.27 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 3)",83,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:30:09",1173,1160,9,4,0,501,497,0,4,0,490,11,1200,699,26,158,55,4,19,11,10,191,7,4,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.27 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 3)",84,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:58",1150,1146,0,4,0,449,445,0,4,0,440,9,1400,951,14,135,52,12,14,3,20,172,7,5,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 29)",102,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:49",1130,1121,1,8,0,499,490,1,8,0,486,13,1200,701,21,152,34,5,11,7,26,223,1,1,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 29)",101,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:59:35",1300,1289,7,4,0,495,489,2,4,0,478,17,1300,805,22,154,40,8,19,12,17,196,7,1,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.3",209,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:56:40",1410,1400,0,10,0,567,557,0,10,0,548,19,1500,933,23,260,45,4,30,18,17,104,2,39,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",115,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:15",1735,1706,13,16,0,833,817,0,16,0,805,28,1800,967,26,284,65,9,22,11,36,335,7,4,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",119,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:49",1224,1208,3,12,1,576,563,0,12,1,558,18,1300,724,16,223,43,5,21,14,19,210,2,3,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",116,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:39",1225,1209,4,11,1,631,618,1,11,1,620,11,1300,669,21,266,67,6,21,7,27,191,5,3,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",118,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:23",1638,1623,1,14,0,803,789,0,14,0,763,40,1700,897,36,329,58,6,21,14,29,256,6,4,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",117,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:27:39",1351,1332,2,17,0,661,644,0,17,0,631,30,1400,739,25,273,62,4,22,10,34,185,5,4,7
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.30 TIMIȘOARA",157,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:30:57",1542,1476,53,13,0,704,691,0,13,0,682,22,1900,1196,37,318,53,1,24,5,21,203,7,5,8
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.30 TIMIȘOARA",158,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:42:16",1400,1383,0,17,0,649,632,0,17,0,637,12,1500,851,20,252,57,4,22,7,19,247,3,1,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.4",214,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:55",965,944,9,11,1,432,420,0,11,1,402,30,1000,568,23,156,49,2,22,15,15,103,7,10,0
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",91,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:45",1188,1167,7,14,0,523,507,2,14,0,511,12,1200,35,29,179,50,12,21,10,18,178,4,4,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",92,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:09",1395,1384,3,8,0,504,496,0,8,0,493,11,1400,896,19,151,67,9,24,10,10,187,3,6,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",89,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:23",1026,1013,2,11,0,390,379,0,11,0,344,46,1100,710,16,130,33,3,16,7,15,110,3,1,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",90,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:08",1166,1154,6,5,1,530,524,0,5,1,518,8,1200,670,19,161,47,8,30,10,20,211,4,2,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.6 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 30)",199,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:14",1606,1596,2,8,0,625,617,0,8,0,606,19,1700,1075,32,214,71,5,17,7,27,219,6,5,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.6 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 30)",198,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:07",1563,1546,5,11,1,563,550,1,11,1,548,15,1600,1037,25,161,66,8,32,9,16,213,10,5,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",171,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:58",1331,1319,3,9,0,523,514,0,9,0,508,15,1400,877,15,163,62,9,30,8,19,189,5,3,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",170,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:18",1654,1574,74,6,0,709,703,0,6,0,694,15,1600,891,16,246,50,2,30,6,24,303,8,2,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",172,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:23:28",1300,1289,3,8,0,593,585,0,8,0,567,26,1400,807,23,222,47,5,14,8,26,210,5,3,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",174,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:55",1027,1016,4,7,0,451,444,0,7,0,444,5,1100,651,14,147,41,5,17,4,18,185,3,2,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",175,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:40",1117,1095,6,16,0,463,447,0,16,0,460,3,6000,5537,18,186,47,5,18,4,11,159,7,3,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",173,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:54:35",1284,1261,12,11,0,495,490,0,5,0,472,23,1300,805,10,158,45,8,28,1,25,179,7,4,7
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA” TIMIȘOARA",16,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:45",1024,1016,1,7,0,404,397,0,7,0,391,13,1300,879,16,135,33,8,15,6,20,148,5,2,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA” TIMIȘOARA",15,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:46",1031,1019,7,5,0,421,416,0,5,0,409,12,1102,681,12,128,48,9,27,7,14,154,2,6,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA”TIMIȘOARA",17,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:39:42",1587,1578,1,8,0,659,651,0,8,0,635,24,1700,1041,12,220,90,10,22,15,18,228,9,4,7
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ OTELEC",502,OTELEC,159525,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:27",680,664,1,11,4,309,294,0,11,4,297,12,700,391,149,84,14,4,7,3,0,28,5,1,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ PETROASA MARE",613,"VICTOR VLAD DELAMARINA",159259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:07",873,867,1,4,1,375,370,0,4,1,348,27,900,525,13,139,63,5,34,8,3,69,4,9,1
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ PIŞCHIA",519,PIŞCHIA,158181,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:41",1186,1140,4,21,21,749,705,2,21,21,691,58,1200,451,14,501,45,0,28,23,9,62,3,1,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ RĂCHITA",386,DUMBRAVA,156767,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:10:09",904,893,1,2,8,573,563,0,2,8,520,53,1200,627,27,297,87,5,39,15,1,42,2,3,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ RACOVIŢA",523,RACOVIŢA,158243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:41:46",687,598,2,55,32,537,450,0,55,32,503,34,800,263,8,312,30,4,8,6,2,123,6,4,0
37,TIMIŞ,"ŞCOALA GIMNAZIALA REMETEA MARE",529,"REMETEA MARE",158396,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:27:49",1684,1632,11,35,6,1073,1032,0,35,6,997,61,1700,642,26,397,128,14,74,50,21,244,16,17,10
37,TIMIŞ,"SCOALA GIMNAZIALA SACOSU TURCESC",531,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:42:30",942,823,3,97,19,680,564,0,97,19,653,27,900,220,6,440,63,7,23,12,9,76,6,3,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ SÂNANDREI",552,SÂNANDREI,158653,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:14:19",1422,1421,0,1,0,630,629,0,1,0,591,39,1500,870,19,260,119,7,16,11,17,134,5,0,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ SÂNANDREI",553,SÂNANDREI,158653,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:27:32",1321,1315,2,4,0,710,706,0,4,0,682,28,1400,690,24,231,143,10,31,25,14,189,5,5,5
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ ȘANDRA",570,ŞANDRA,159464,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:53:34",963,941,2,4,16,568,548,0,4,16,531,37,1000,432,5,229,98,5,31,34,3,89,5,6,26
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ ȘANDRA",569,ŞANDRA,159464,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:04:29",1155,1134,0,12,9,625,604,0,12,9,598,27,1200,575,10,272,123,2,22,30,4,88,4,3,40
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ SÂNMIHAIU ROMÂN",557,"SÂNMIHAIU ROMÂN",158699,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:10:03",1882,1870,1,7,4,1081,1069,1,7,4,1045,36,1900,819,36,594,83,12,41,8,13,225,16,7,10
37,TIMIŞ,"SCOALA GIMNAZIALA SATCHINEZ",541,SATCHINEZ,158528,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:22:52",1474,1468,0,3,3,823,817,0,3,3,741,80,1502,681,18,373,114,1,36,25,2,147,8,13,4
37,TIMIŞ,"SCOALA GIMNAZIALA SATCHINEZ",540,SATCHINEZ,158528,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:30:57",1142,1125,3,6,8,627,612,1,6,8,580,47,1200,573,13,288,65,4,63,26,0,104,9,7,1
