precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"HARPA DANIEL-VASILICĂ-PARTIDUL SOCIAL DEMOCRAT-voturi","LAZĂR GEORGE-PARTIDUL NAȚIONAL LIBERAL-voturi","LAVRIC SORIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MELINTE LUCIA-ROMÂNIA SOCIALISTĂ-voturi","CUCU RALUCA-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","APOSTOL MARIA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","NEGURIŢĂ CLAUDIU-ŞTEFAN-PARTIDUL S.O.S. ROMÂNIA-voturi"
29,NEAMŢ,"ȘCOALA PRIMARĂ STEJARU",274,FARCAŞA,122551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:06:27",637,636,0,1,0,326,325,0,1,0,313,13,700,374,217,29,35,2,1,7,22
29,NEAMŢ,"ȘCOALA PRIMARĂ TALPA",172,BÂRGĂUANI,121466,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:58",499,479,3,6,11,305,287,1,6,11,267,38,600,295,126,57,29,11,3,23,18
29,NEAMŢ,"SCOALA PRIMARA, TETCANI",288,GHERĂEŞTI,122668,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:55",745,738,0,6,1,280,273,0,6,1,262,18,800,520,54,83,20,4,6,81,14
29,NEAMŢ,"ŞCOALA PRIMARĂ VULPĂŞEŞTI",406,SAGNA,124153,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:07",678,667,0,7,4,322,311,0,7,4,305,17,700,378,103,133,26,3,2,25,13
29,NEAMŢ,"ȘCOALA REDIU 1",185,BIRA,121386,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:40:14",234,224,0,4,6,138,130,0,2,6,129,9,300,162,44,67,8,0,1,1,8
29,NEAMŢ,"ŞCOALA ROŞIORI",265,DULCEŞTI,122463,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:48:09",222,204,0,10,8,204,186,0,10,8,196,8,300,96,45,121,2,24,0,0,4
29,NEAMŢ,"ŞCOALA SĂVEŞTI",385,RĂUCEŞTI,123914,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:06:55",345,331,0,2,12,197,183,0,2,12,189,8,400,203,49,121,8,1,0,7,3
29,NEAMŢ,"ȘCOALA SECUIENII NOI",425,SECUIENI,124233,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:39",236,229,1,6,0,106,100,0,6,0,103,3,106,0,29,40,28,0,1,3,2
29,NEAMŢ,"ȘCOALA SLOBOZIA",133,"ORAŞ ROZNOV",124117,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:59:17",1414,1406,0,4,4,614,606,0,4,4,561,53,1500,886,252,85,92,9,21,45,57
29,NEAMŢ,"ŞCOALA UNGHENI",386,RĂUCEŞTI,123914,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:53:11",417,412,0,5,0,240,235,0,5,0,232,8,500,260,69,110,21,2,0,20,10
29,NEAMŢ,"SCOALA VERSESTI",297,GIROV,122702,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:12",258,250,0,8,0,131,123,0,8,0,124,7,300,169,52,46,12,1,0,4,9
29,NEAMŢ,"ŞCOLA GIMNAZIALĂ ”IULIA HĂLĂUCESCU”, COMUNA TARCĂU, JUDEŢUL NEAMŢ",437,TARCĂU,124493,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:37",761,740,0,7,14,464,443,0,7,14,445,19,800,336,126,142,58,7,2,91,19
29,NEAMŢ,"ŞCOLA GIMNAZIALĂ ”IULIA HĂLĂUCESCU”, COMUNA TARCĂU, JUDEŢUL NEAMŢ",438,TARCĂU,124493,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:47",818,801,1,6,10,445,429,0,6,10,424,21,900,455,139,142,69,2,4,46,22
29,NEAMŢ,"SEDIUL S.V.S.U.",153,"ALEXANDRU CEL BUN",124938,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:25:19",1004,994,3,1,6,505,499,0,1,5,486,19,1101,596,133,131,105,6,10,56,45
29,NEAMŢ,"SOCIETATEA COMERCIALǍ TCE PETROFOREST SRL",376,"POIANA TEIULUI",123790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:48:03",721,712,0,8,1,424,415,0,8,1,401,22,807,384,142,161,62,3,3,11,19
