precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ŞERBAN MARCEL-IULIAN-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5 CORPUL A",248,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:21:31",1490,1484,0,5,1,805,799,0,5,1,647,158,1600,795,337,98,167,12,22,0,11
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5 CORPUL B",245,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:22:12",1108,1098,2,6,2,496,488,0,6,2,457,39,1200,704,97,39,107,15,135,6,58
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5 CORPUL B",246,"MUNICIPIUL SĂCELE",40438,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:03:32",1420,1411,0,9,0,676,667,0,9,0,570,106,1500,824,145,86,260,24,29,2,24
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 8",16,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:24:50",1139,1117,11,10,1,557,546,0,10,1,536,21,1200,643,134,48,86,18,36,15,199
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 8",14,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:50:01",894,874,9,10,1,429,418,0,10,1,417,11,1000,572,110,26,58,13,42,8,160
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 8",17,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:21:48",1589,1566,8,15,0,733,718,0,15,0,693,40,1700,967,182,70,110,18,47,23,243
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 8",15,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:31",935,913,5,9,8,411,394,0,9,8,396,15,1000,589,115,31,53,8,32,12,145
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",86,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:32",1795,1770,12,13,0,859,846,0,13,0,822,37,1900,1041,209,68,151,35,26,32,301
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",88,"MUNICIPIUL BRAŞOV",40198,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 20:07:06",1345,1338,2,3,2,560,555,0,3,2,531,29,1500,940,125,65,129,20,20,26,146
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",83,"MUNICIPIUL BRAŞOV",40198,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:34:54",995,991,1,3,0,476,473,0,3,0,431,45,1100,624,132,34,95,21,17,9,123
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",87,"MUNICIPIUL BRAŞOV",40198,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:18:47",1555,1540,12,2,1,736,732,1,2,1,705,31,1700,964,215,38,108,29,31,20,264
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",84,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:51:15",1079,1075,1,3,0,476,473,0,3,0,455,21,1200,722,92,34,128,15,20,10,156
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",85,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:31:01",1350,1345,1,4,0,564,560,0,4,0,531,33,1500,936,152,59,114,22,9,25,150
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",82,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:05:11",1394,1389,2,3,0,606,602,1,3,0,566,40,1500,894,132,69,155,22,9,14,165
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9 ”NICOLAE ORGHIDAN”",80,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:52",1515,1471,3,17,24,663,622,0,17,24,624,39,1600,937,142,90,147,39,29,20,157
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9 ”NICOLAE ORGHIDAN”",81,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:17:39",1330,1307,1,9,13,620,598,0,9,13,578,42,1504,884,150,47,143,36,19,19,164
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9 ”NICOLAE ORGHIDAN”",79,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:06:20",1491,1481,1,7,2,617,608,0,7,2,585,29,1600,986,176,57,131,39,26,14,142
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ ”OVID DENSUŞIANU”",210,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:23:18",1012,1010,1,1,0,370,369,0,1,0,357,13,1100,730,80,35,150,18,20,7,47
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ ”OVID DENSUȘIANU”",209,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:06:15",1211,1202,2,7,0,454,447,0,7,0,439,15,1300,846,93,39,170,35,20,13,69
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ ”OVID DENSUȘIANU”",208,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:59:58",1576,1544,2,6,24,638,609,0,6,23,581,56,1700,1063,134,55,206,54,32,15,85
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ PEȘTERA",389,MOIECIU,41471,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:30:45",339,325,0,11,3,214,200,0,11,3,199,14,395,87,82,27,34,15,4,2,35
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ PREJMER, STR.ȘCOLII, NR.1, CORP A, PARTER",398,PREJMER,41667,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:17:03",1731,1724,6,1,0,859,857,1,1,0,804,55,1900,1041,443,118,83,30,22,6,102
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ PREJMER, STR.ȘCOLII, NR.1, CORP A, PARTER",399,PREJMER,41667,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:57:52",1863,1853,2,6,2,986,978,0,6,2,819,167,2000,1014,426,146,75,43,35,7,87
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ PREJMER, STR.ȘCOLII, NR.1, CORP A, PARTER",400,PREJMER,41667,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:16:53",1770,1753,7,7,3,951,941,0,7,3,914,27,1900,959,492,145,103,38,24,22,90
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ SÂNPETRU",410,SÂNPETRU,41925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:11:06",1824,1808,6,10,0,893,883,0,10,0,880,11,1991,1098,279,55,111,26,14,27,368
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ SÂNPETRU",411,SÂNPETRU,41925,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:43:30",1858,1828,18,12,0,791,778,1,12,0,762,28,2100,1310,242,50,55,27,17,20,351
8,BRAŞOV,"ŞCOALA GIMNAZIALA VICTORIA",277,"ORAŞ VICTORIA",40465,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:16:41",1545,1531,2,11,1,663,651,0,11,1,634,29,1700,1037,105,88,209,28,17,4,183
8,BRAŞOV,"ŞCOALA PRIMARĂ BUZĂIEL",453,"VAMA BUZĂULUI",42183,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:25:32",488,480,0,7,1,205,197,0,7,1,196,9,554,349,23,36,104,7,3,4,19
8,BRAŞOV,"ȘCOALA PRIMARĂ CĂRPINIȘ",435,TĂRLUNGENI,42003,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:04:48",1336,1314,3,19,0,631,612,0,19,0,627,4,1400,769,236,40,48,20,35,24,224
8,BRAŞOV,"ŞCOALA PRIMARĂ COBOR",444,TICUŞU,42076,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:59:04",186,175,3,5,3,132,121,3,5,3,121,11,200,68,25,28,36,3,21,0,8
8,BRAŞOV,"ŞCOALA PRIMARĂ CRIȚ",317,BUNEŞTI,40704,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:40:30",578,573,0,3,2,282,277,0,3,2,243,29,600,318,52,119,19,7,5,4,37
8,BRAŞOV,"ŞCOALA PRIMARĂ CUTUŞ",337,CRIZBAV,42456,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:44",672,661,0,10,1,430,419,0,10,1,377,53,713,281,14,20,25,7,308,1,2
8,BRAŞOV,"SCOALA PRIMARA FISER",274,"ORAŞ RUPEA",40394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:40",394,376,0,6,12,209,191,0,6,12,187,22,400,191,52,12,103,3,9,1,7
8,BRAŞOV,"ȘCOALA PRIMARĂ HĂLMEAG",417,ŞERCAIA,41818,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:56:09",432,409,3,11,9,259,238,1,11,9,231,28,473,214,78,24,32,10,76,4,7
8,BRAŞOV,"ȘCOALA PRIMARĂ ”IOAN IOSIF” MATEIAȘ",405,RACOŞ,41701,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:57:41",402,395,0,7,0,235,228,0,7,0,167,68,433,198,60,39,39,6,9,4,10
8,BRAŞOV,"ȘCOALA PRIMARĂ PALTIN",427,"ŞINCA NOUĂ",42449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:28:26",163,152,0,10,1,122,111,0,10,1,117,5,200,78,45,54,5,5,4,1,3
8,BRAŞOV,"ŞCOALA PRIMARĂ ROADEŞ",319,BUNEŞTI,40704,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:13:05",283,277,0,6,0,149,143,0,6,0,131,18,300,151,21,30,15,24,12,0,29
8,BRAŞOV,"ŞCOALA PRIMARĂ VISCRI",320,BUNEŞTI,40704,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:49:06",405,378,10,12,5,287,263,7,12,5,241,22,455,168,80,32,9,7,8,0,105
8,BRAŞOV,"ŞCOALA PROFESIONALĂ GERMANĂ „KRONSTADT”",177,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:58",1658,1622,19,17,0,843,826,0,17,0,819,24,1800,957,208,70,85,20,17,12,407
8,BRAŞOV,"ŞCOALA PROFESIONALĂ GERMANĂ „KRONSTADT”",175,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:35",1228,1206,8,14,0,604,590,0,14,0,588,16,1300,696,146,42,74,22,9,10,285
8,BRAŞOV,"ŞCOALA PROFESIONALĂ GERMANĂ „KRONSTADT”",176,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:42:48",1440,1417,8,15,0,844,828,1,15,0,829,15,1500,656,176,36,65,28,15,16,493
8,BRAŞOV,"ŞCOALA PROFESIONALĂ GERMANĂ „KRONSTADT”",174,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:31",1485,1464,2,18,1,784,763,2,18,1,754,30,1600,816,187,43,90,13,10,18,393
8,BRAŞOV,"SEDIUL PRIMARIEI COMUNEI UCEA",445,UCEA,42101,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:07:34",738,684,3,41,10,440,388,1,41,10,422,14,700,264,166,67,50,12,4,1,122
8,BRAŞOV,"SEMINARUL TEOLOGIC LICEAL ORTODOX ”DUMITRU STĂNILOAIE”",2,"MUNICIPIUL BRAŞOV",40198,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:34:10",1161,1148,6,7,0,534,527,0,7,0,519,15,1299,764,151,38,69,23,19,12,207
8,BRAŞOV,"SEMINARUL TEOLOGIC LICEAL ORTODOX ”DUMITRU STĂNILOAIE”",1,"MUNICIPIUL BRAŞOV",40198,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:38:37",1814,1786,22,5,1,752,744,2,5,1,707,45,2000,1248,221,64,105,21,41,23,232
8,BRAŞOV,"VILA M7",256,"ORAŞ PREDEAL",40303,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:34",180,175,0,5,0,112,107,0,5,0,107,5,200,88,39,3,31,3,5,3,23
8,BRAŞOV,"VILA ORIZONT",44,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:21",358,343,2,12,1,156,143,0,12,1,151,5,400,244,55,27,11,10,6,3,39
