precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MURAD MOHAMMAD-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MITROI FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","GRASA CĂTĂLIN-NICOLAE-PARTIDUL SOCIAL DEMOCRAT-voturi","STANCOVICI CRISTIAN-PARTIDUL S.O.S. ROMÂNIA-voturi","PANĂ MIHAI-SIMION-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PALAZ CLAUDIU-IORGA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","BĂDRĂGAN DUMITRU-PARTIDUL ECOLOGIST ROMÂN-voturi","LUPU MIHAI-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
14,CONSTANŢA,"LICEUL CU PROGRAM SPORTIV ”NICOLAE ROTARU ” (ŞCOALA NR.34)",23,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:41",1069,1063,2,4,0,426,422,0,4,0,407,19,1200,774,64,126,91,22,8,57,22,17
14,CONSTANŢA,"LICEUL CU PROGRAM SPORTIV ”NICOLAE ROTARU ” (ŞCOALA NR.34)",24,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:35:31",1199,1189,2,8,0,556,548,0,8,0,531,25,1300,744,89,138,133,31,7,87,24,22
14,CONSTANŢA,"LICEUL ”EMIL RACOVIȚĂ”",352,"ORAŞ TECHIRGHIOL",60534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:42:31",1644,1626,7,10,1,873,859,3,10,1,851,22,1891,1018,102,372,190,30,6,83,10,58
14,CONSTANŢA,"LICEUL ENERGETIC CONSTANȚA",181,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:58",1113,1094,9,9,1,512,502,0,9,1,501,11,1400,888,73,195,79,9,16,89,19,21
14,CONSTANŢA,"LICEUL ENERGETIC CONSTANȚA",182,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:30:20",1596,1533,3,28,32,760,700,0,28,32,658,7,1700,1035,63,229,161,18,12,132,20,23
14,CONSTANŢA,"LICEUL NICOLAE ISTRATOIU",433,DELENI,61675,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:44",297,282,0,8,7,201,186,0,8,7,198,3,300,99,44,47,75,9,2,17,3,1
14,CONSTANŢA,"LICEUL TEHNOLOGIC",453,INDEPENDENŢA,61871,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:11:55",983,957,1,8,17,624,599,0,8,17,596,28,1100,476,87,318,80,26,0,82,0,3
14,CONSTANŢA,"LICEUL TEHNOLOGIC AXIOPOLIS CERNAVODĂ",285,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:51:52",1129,1115,2,11,1,547,535,0,11,1,531,16,1200,653,93,157,101,22,7,104,18,29
14,CONSTANŢA,"LICEUL TEHNOLOGIC AXIOPOLIS CERNAVODĂ",284,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:20:43",1350,1334,6,7,3,679,669,0,7,3,648,31,1500,821,124,197,165,28,10,79,18,27
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”C.A.ROSETTI”",38,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:38",1026,1008,11,7,0,470,463,0,7,0,455,15,1300,830,66,154,77,12,9,101,24,12
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”C.A.ROSETTI”",40,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:20:59",1190,1180,5,5,0,544,539,0,5,0,530,14,1300,747,69,187,109,22,7,94,24,18
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”C.A.ROSETTI”",39,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:06:19",1067,1061,0,6,0,430,424,0,6,0,410,20,1200,770,60,110,79,16,8,104,20,13
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”C.A.ROSETTI”",41,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:08",797,791,0,6,0,381,375,0,6,0,367,14,900,519,42,110,83,12,7,86,16,11
14,CONSTANŢA,"LICEUL TEHNOLOGIC DE ELECTROTEHNICA SI TELECOMUNICAȚII",206,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:08:06",1184,1170,7,7,0,571,564,0,7,0,554,17,1300,729,64,217,114,20,7,100,19,13
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”DIMITRIE LEONIDA”",75,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:18:01",1662,1644,10,8,0,701,693,0,8,0,689,4,1800,1068,106,220,137,51,13,106,34,22
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”DIMITRIE LEONIDA”",74,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:48",1621,1615,2,4,0,713,709,0,4,0,691,22,1800,1087,110,228,148,46,12,93,26,28
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”DRAGOMIR HURMUZESCU”",246,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:03:00",1272,1266,0,6,0,496,490,0,6,0,444,52,1400,904,63,213,74,33,8,26,10,17
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”GHEORGHE DUCA”",88,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:40:20",1608,1597,1,10,0,652,642,0,10,0,613,21,1800,1166,86,134,247,20,10,84,15,17
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”GHEORGHE MIRON COSTIN” (INDUSTRIE ALIMENTARA)",72,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:33",1211,1201,0,10,0,509,499,0,10,0,500,9,1201,692,96,152,106,29,4,62,29,22
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”GHEORGHE MIRON COSTIN” (INDUSTRIE ALIMENTARA)",73,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:28:33",1544,1531,4,9,0,569,560,0,9,0,542,27,1700,1131,81,161,122,28,11,92,24,23
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”I.C. BRĂTIANU” NICOLAE BĂLCESCU",500,"NICOLAE BĂLCESCU",62440,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:22:25",1399,1353,1,21,24,856,811,0,21,24,822,34,1500,641,79,488,140,37,6,57,6,9
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”I.C. BRĂTIANU” NICOLAE BĂLCESCU",501,"NICOLAE BĂLCESCU",62440,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:57:05",1461,1432,1,11,17,944,916,0,11,17,853,39,1600,708,76,498,158,25,0,91,5,0
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”IOAN N.ROMAN” (ŞCOALA NR.25)",12,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:46",1045,1038,2,5,0,418,413,0,5,0,404,14,1100,682,62,140,72,12,12,86,13,7
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”IOAN N.ROMAN” (ŞCOALA NR.25)",13,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:09",1017,1003,4,10,0,461,451,0,10,0,444,16,1100,624,66,173,90,23,7,57,11,17
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”ION BĂNESCU”",216,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:30:36",1052,1040,1,6,5,520,509,0,6,5,501,19,1200,668,133,110,138,26,8,47,19,20
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”ION BĂNESCU” MANGALIA",214,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:33:25",1046,1034,0,9,3,537,525,0,9,3,518,19,1100,563,153,128,106,44,8,40,18,21
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”ION PODARU” OVIDIU",341,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:23:03",1862,1843,4,12,3,898,883,0,12,3,860,38,2000,1102,125,434,153,61,6,49,16,16
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”ION PODARU” OVIDIU",342,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:57:59",1820,1809,0,8,3,876,865,0,8,3,841,35,1900,1024,108,458,145,45,8,57,13,7
14,CONSTANŢA,"LICEUL TEHNOLOGIC „LAZĂR EDELEANU”",312,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:43:37",1596,1585,0,6,5,714,703,0,6,5,655,59,1800,1084,131,133,186,75,7,54,27,42
14,CONSTANŢA,"LICEUL TEHNOLOGIC „LAZĂR EDELEANU”",310,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:26:26",1198,1191,0,7,0,556,549,0,7,0,531,25,1300,744,115,104,131,39,7,59,26,50
14,CONSTANŢA,"LICEUL TEHNOLOGIC „LAZĂR EDELEANU”",311,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:21:13",1079,1072,0,3,4,474,467,0,3,4,462,12,1200,726,97,109,119,25,3,58,20,31
14,CONSTANŢA,"LICEUL TEHNOLOGIC „LAZĂR EDELEANU”",313,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:05:13",1348,1339,0,9,0,580,571,0,9,0,542,35,1500,923,94,101,178,44,19,48,21,37
14,CONSTANŢA,"LICEUL TEHNOLOGIC ” MIHAI VITEAZUL”",495,"MIHAI VITEAZU",62253,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:10",1583,1555,1,5,22,871,843,1,5,22,831,40,1700,829,78,366,213,145,2,10,3,14
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”NICOLAE DUMITRESCU”",426,CUMPĂNA,61620,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:43",1764,1753,1,8,2,903,893,0,8,2,881,22,1900,997,131,209,357,52,8,80,21,23
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”NICOLAE DUMITRESCU”",425,CUMPĂNA,61620,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:29:22",1866,1837,2,26,1,989,962,0,26,1,967,22,1900,911,188,203,395,55,8,85,13,20
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”NICOLAE DUMITRESCU”",424,CUMPĂNA,61620,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:52",1734,1727,1,5,1,819,813,0,5,1,779,34,1900,1081,149,160,335,28,7,75,19,6
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”VIRGIL MADGEARU” (ŞCOALA NR.35)",148,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:15:50",722,706,9,7,0,300,292,1,7,0,266,34,800,500,47,64,68,14,5,48,13,7
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”VIRGIL MADGEARU” (ŞCOALA NR.35)",149,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:33",1036,1030,1,5,0,444,439,0,5,0,423,21,1100,656,60,140,95,18,4,68,25,13
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”VIRGIL MADGEARU” (ŞCOALA NR.35)",150,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:06",747,718,21,8,0,287,279,0,8,0,278,9,800,513,40,89,67,3,3,50,14,12
14,CONSTANŢA,"LICEUL TEORETIC ANGHEL SALIGNY",280,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:56:35",1523,1506,3,9,5,767,753,0,9,5,736,31,1700,933,150,212,154,42,10,86,30,52
14,CONSTANŢA,"LICEUL TEORETIC ANGHEL SALIGNY",281,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:32:04",1420,1407,5,6,2,757,749,0,6,2,729,28,1600,843,121,251,168,23,9,104,15,38
14,CONSTANŢA,"LICEUL TEORETIC BĂNEASA CORP A",379,BĂNEASA,61069,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:44:26",1616,1579,0,5,32,1052,1015,0,5,32,1029,23,1600,546,100,397,404,16,1,25,4,82
14,CONSTANŢA,"LICEUL TEORETIC CARMEN SILVA EFORIE",287,"ORAŞ EFORIE",60455,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:54:07",1407,1384,15,1,7,770,762,0,1,7,737,33,1600,830,144,330,106,38,10,73,18,18
14,CONSTANŢA,"LICEUL TEORETIC ”DECEBAL”",146,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:16:23",432,426,0,6,0,191,185,0,6,0,185,6,500,309,25,56,48,6,2,33,10,5
14,CONSTANŢA,"LICEUL TEORETIC ”DECEBAL”",147,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:33:46",815,800,6,9,0,274,265,0,9,0,258,16,900,626,46,65,67,13,2,34,14,17
14,CONSTANŢA,"LICEUL TEORETIC ”DECEBAL”",145,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:10:53",536,526,2,8,0,194,186,0,8,0,183,11,600,406,36,50,38,11,3,34,6,5
14,CONSTANŢA,"LICEUL TEORETIC ”DECEBAL”",144,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:27:13",850,829,10,11,0,370,359,0,11,0,358,12,900,530,53,103,85,9,5,74,17,12
14,CONSTANŢA,"LICEUL TEORETIC ”GEORGE CĂLINESCU”",138,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:41",968,958,1,9,0,441,432,0,9,0,420,21,1100,659,70,107,93,14,9,100,15,12
14,CONSTANŢA,"LICEUL TEORETIC ”GEORGE CĂLINESCU”",136,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:06:47",1045,1025,8,10,2,469,457,0,10,2,454,2,1100,600,62,131,111,19,9,81,18,23
14,CONSTANŢA,"LICEUL TEORETIC ”GEORGE CĂLINESCU”",137,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:00:42",993,981,2,10,0,495,485,0,10,0,478,17,1100,605,75,143,106,14,8,81,28,23
14,CONSTANŢA,"LICEUL TEORETIC ”IOAN COTOVU”",295,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:16:01",1251,1236,1,8,6,671,656,1,8,6,657,14,1400,729,166,218,206,19,2,23,7,16
14,CONSTANŢA,"LICEUL TEORETIC ”IOAN COTOVU”",296,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:33:02",1406,1387,1,7,11,783,765,0,7,11,758,25,1500,717,164,276,266,13,0,20,3,16
14,CONSTANŢA,"LICEUL TEORETIC ”IOAN COTOVU” HÂRȘOVA (ȘCOALA PORT HÂRȘOVA)",297,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:48:34",1141,1123,1,17,0,608,591,0,17,0,580,28,1200,592,148,168,195,15,4,19,5,26
14,CONSTANŢA,"LICEUL TEORETIC ” LUCIAN BLAGA”",47,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:31:47",1667,1663,0,4,0,697,693,0,4,0,683,14,1800,1103,116,166,174,40,15,121,29,22
14,CONSTANŢA,"LICEUL TEORETIC ”LUCIAN BLAGA”",53,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:40",1442,1435,0,7,0,625,618,0,7,0,600,25,1600,975,66,212,134,21,16,106,19,26
14,CONSTANŢA,"LICEUL TEORETIC ”LUCIAN BLAGA”",50,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:55",1565,1561,2,2,0,673,671,0,2,0,651,22,1700,1027,90,217,153,23,8,121,21,18
14,CONSTANŢA,"LICEUL TEORETIC ”LUCIAN BLAGA”",51,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:24:30",1597,1582,8,7,0,677,670,0,7,0,659,18,1700,1023,125,199,144,30,7,110,24,20
14,CONSTANŢA,"LICEUL TEORETIC ”LUCIAN BLAGA”",52,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:40",1419,1414,0,5,0,619,614,0,5,0,594,25,1600,981,94,192,120,32,7,102,32,15
14,CONSTANŢA,"LICEUL TEORETIC ”LUCIAN BLAGA”",48,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:05:52",1684,1676,4,4,0,613,609,0,4,0,591,22,1800,1187,112,165,124,48,7,94,26,15
14,CONSTANŢA,"LICEUL TEORETIC ”LUCIAN BLAGA”",49,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:07:19",1426,1416,2,8,0,623,615,0,8,0,598,25,1600,977,79,200,134,32,7,105,22,19
14,CONSTANŢA,"LICEUL TEORETIC MURFATLAR",302,"ORAŞ MURFATLAR",62360,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:36:48",1230,1222,1,6,1,563,556,0,6,1,554,9,1400,837,39,411,52,19,1,22,3,7
14,CONSTANŢA,"LICEUL TEORETIC MURFATLAR",303,"ORAŞ MURFATLAR",62360,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:38",1130,1126,0,2,2,616,612,0,2,2,607,9,1200,584,38,469,58,9,3,23,5,2
14,CONSTANŢA,"LICEUL TEORETIC ”NICOLAE BĂLCESCU”",250,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:41:58",783,776,1,6,0,316,310,0,6,0,301,15,883,567,49,135,57,14,5,26,7,8
14,CONSTANŢA,"LICEUL TEORETIC ”NICOLAE BĂLCESCU”",252,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:52:39",339,332,0,7,0,339,332,0,7,0,320,17,900,563,40,138,68,21,3,29,5,16
14,CONSTANŢA,"LICEUL TEORETIC ”NICOLAE BĂLCESCU”",251,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:40",694,685,1,8,0,285,277,0,8,0,278,7,785,500,32,120,64,14,6,16,5,21
14,CONSTANŢA,"LICEUL TEORETIC ”OVIDIUS”",31,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:00:59",1196,1179,1,6,10,567,551,0,6,10,525,27,1300,748,76,163,105,42,9,89,17,24
14,CONSTANŢA,"LICEUL TEORETIC ”OVIDIUS”",30,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:29:27",1459,1452,3,4,0,597,593,0,4,0,578,19,1500,903,73,204,95,45,7,118,19,17
14,CONSTANŢA,"LICEUL TEORETIC ”TRAIAN”",18,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:09:16",1281,1276,0,4,1,580,575,0,4,1,567,13,1400,820,75,215,106,16,10,100,24,21
14,CONSTANŢA,"LICEUL TEORETIC ”TRAIAN”",17,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:51:12",413,405,3,5,0,197,191,1,5,0,187,10,594,397,24,67,25,7,5,39,11,9
14,CONSTANŢA,"LICEUL TEORETIC ”TRAIAN”",16,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:18",776,768,2,6,0,350,344,0,6,0,337,13,900,526,44,115,63,12,3,68,24,8
14,CONSTANŢA,"LICEUL TEORETOC BĂNEASA CORP B",378,BĂNEASA,61069,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:20:44",1050,1026,0,5,19,649,625,0,5,19,619,30,1100,451,44,429,107,8,1,2,0,28
14,CONSTANŢA,"PALATUL COPIILOR",167,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:36",677,673,0,4,0,305,301,0,4,0,291,14,700,395,28,95,58,11,2,79,7,11
14,CONSTANŢA,"PALATUL COPIILOR",168,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:42:26",566,560,0,6,0,231,225,0,6,0,226,5,600,369,21,66,39,10,3,67,8,12
14,CONSTANŢA,"PIAŢA AGROALIMENTARĂ-CENTRUL TRANSFRONTALIER DE AFACERI",557,"VALU LUI TRAIAN",63125,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:02",1550,1536,5,8,1,889,880,0,8,1,883,6,1600,711,59,718,45,20,4,27,4,6
14,CONSTANŢA,"PRO GRUP EXCLUSIV AUTO ENB-SHOWROOM SEAT",208,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:09:24",1483,1476,0,7,0,639,632,0,7,0,619,20,1600,961,73,277,70,16,17,128,16,22
14,CONSTANŢA,"SALA DE SPORT",349,"ORAŞ TECHIRGHIOL",60534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:27:03",1811,1776,2,23,10,1084,1051,0,23,10,1042,42,1977,893,134,509,219,33,7,81,10,49
14,CONSTANŢA,"SALA DE SPORT",553,"VALU LUI TRAIAN",63125,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:31:47",1898,1877,4,9,8,953,936,0,9,8,920,33,2100,1147,59,721,78,29,2,23,3,5
14,CONSTANŢA,"SALA DE SPORT",304,"ORAŞ MURFATLAR",62360,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:24:50",1141,1123,2,9,7,591,579,0,6,6,554,25,1200,621,37,443,45,12,1,11,2,3
14,CONSTANŢA,"SALA DE SPORT 1",427,CUMPĂNA,61620,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:20:48",1976,1967,1,5,3,1005,997,0,5,3,997,8,2100,1095,192,179,414,52,10,95,30,25
14,CONSTANŢA,"SALA DE SPORT 1",428,CUMPĂNA,61620,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:59:27",1981,1971,4,6,0,966,959,1,6,0,928,38,2200,1234,185,175,382,56,18,79,14,19
14,CONSTANŢA,"SALA DE SPORT CU NIVEL DE PRACTICĂ ȘCOLARĂ COMPETIȚIONALĂ LOCALĂ",331,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:38:15",1526,1513,6,7,0,666,659,0,7,0,626,40,1700,1034,112,143,151,56,14,70,26,54
14,CONSTANŢA,"SALA DE SPORT EFORIE NORD",291,"ORAŞ EFORIE",60455,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:05:17",1495,1474,9,12,0,751,739,0,12,0,719,32,1594,843,116,329,106,28,12,78,25,25
14,CONSTANŢA,"SC MAMAIA SA",211,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:33:00",673,620,45,8,0,247,239,0,8,0,246,1,700,451,23,119,29,8,5,44,5,13
14,CONSTANŢA,"S.C. ”MAXICOMP” SRL",274,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:35:44",300,288,0,11,1,147,135,0,11,1,140,7,300,153,9,90,27,4,2,5,0,3
14,CONSTANŢA,"ȘCOALA AMZACEA",375,AMZACEA,63198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:01:31",1185,1159,1,3,22,686,660,1,3,22,657,29,1293,607,55,348,158,77,1,11,2,5
14,CONSTANŢA,"ŞCOALA CRÎNGU",459,"ION CORVIN",61951,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:51",82,75,0,6,1,52,45,0,6,1,47,5,100,48,4,11,15,4,4,8,1,0
14,CONSTANŢA,"ŞCOALA CU CLASELE I -IV",483,MERENI,62137,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:53:52",223,220,0,2,1,146,143,0,2,1,140,6,304,158,17,66,43,7,1,4,1,1
14,CONSTANŢA,"ŞCOALA CU CLASELE I - VIII",484,MERENI,62137,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:07:23",481,478,0,2,1,322,319,0,2,1,311,11,500,178,33,62,190,12,2,8,0,4
14,CONSTANŢA,"SCOALA CU CLASELE I-VIII COMANA",409,COMANA,61452,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:17:42",800,788,1,2,9,483,472,0,2,9,469,14,800,317,97,260,82,19,0,8,1,2
14,CONSTANŢA,"ȘCOALA CU CLS. I - IV NISTOREȘTI",514,PANTELIMON,62609,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:25:30",225,218,0,5,2,152,145,0,5,2,147,5,300,148,9,97,34,2,1,3,1,0
14,CONSTANŢA,"ŞCOALA CU CLS. I - IV PELINU",410,COMANA,61452,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:25",218,206,1,10,1,148,137,0,10,1,145,2,300,152,44,94,4,1,1,0,1,0
