precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DRULĂ  CĂTĂLIN-UNIUNEA SALVAȚI ROMÂNIA-voturi","BĂLUȚĂ  DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","BURCEA  GEORGE-VALENTIN-PARTIDUL OAMENILOR TINERI-voturi","CIUCU  CIPRIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","CICEALĂ  ANA-MARIA-SĂNĂTATE EDUCAȚIE NATURĂ SUSTENABILITATE-voturi","FLOAREA  LIVIU-GHEORGHE-PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","MACOVEI  GHEORGHE-PARTIDUL ROMÂNIA MARE-voturi","CREȚU  OANA-PARTIDUL SOCIAL DEMOCRAT UNIT-voturi","LASCA  MIHAI-IOAN-PATRIOȚII POPORULUI ROMÂN-voturi","LAZĂR  RAREȘ-PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi","ALEXANDRESCU  ANCA-NICOLETA-DREPTATE PENTRU BUCUREȘTI-voturi","TRIFU DĂNUȚ-ANGELO-CANDIDAT INDEPENDENT-voturi","TEODOROVICI  EUGEN-ORLANDO-CANDIDAT INDEPENDENT-voturi","NEȚOIU  GHEORGHE-CANDIDAT INDEPENDENT-voturi","GHEORGHE  VLAD-DAN-CANDIDAT INDEPENDENT-voturi","NEGROTĂ  ANGELA-CANDIDAT INDEPENDENT-voturi","FILIP  CONSTANTIN-TITIAN-CANDIDAT INDEPENDENT-voturi"
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","COLEGIUL NAŢIONAL ”IULIA HAŞDEU”",304,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:58:17",1315,1297,8,10,0,531,521,0,10,0,526,5,1600,1069,78,123,2,186,27,0,0,0,0,0,107,0,1,2,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","COLEGIUL NAŢIONAL ”IULIA HAŞDEU”",306,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:28:00",1490,1455,25,10,0,544,534,0,10,0,541,3,1600,1056,93,118,1,185,51,0,0,0,1,0,87,1,2,1,1,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","COLEGIUL NAŢIONAL ”IULIA HAŞDEU”",305,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:31:04",1257,1226,19,12,0,407,395,0,12,0,405,2,1401,994,57,83,0,137,31,0,0,1,1,0,91,0,2,2,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL NAŢIONAL ”MATEI BASARAB”;",381,"BUCUREŞTI SECTORUL 3",179169,3,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 06:40:10",1781,1743,29,7,2,497,487,1,7,2,494,3,2000,1503,60,115,0,161,31,1,1,1,0,0,119,0,5,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL NAŢIONAL ”MATEI BASARAB”;",382,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:58:14",2011,1884,88,13,26,572,535,0,13,24,569,3,2000,1428,66,105,0,230,37,1,0,0,2,0,124,1,1,0,2,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL NAŢIONAL ”MATEI BASARAB”;",380,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:37:44",2407,2397,0,10,0,13,3,0,10,0,13,0,2600,2587,2,3,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL NAŢIONAL ”MATEI BASARAB”;",383,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:09:37",1836,1784,42,9,1,582,571,1,9,1,579,3,2000,1418,78,126,1,200,48,1,0,1,0,1,119,0,2,0,1,0,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL NAȚIONAL ”MATEI BASARAB”",386,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:28:15",2516,2509,0,7,0,8,1,0,7,0,8,0,2800,2792,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL NAȚIONAL ”MATEI BASARAB”",384,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:42:26",2487,2479,0,8,0,8,0,0,8,0,8,0,2800,2792,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL NAȚIONAL ”MATEI BASARAB”",385,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:22:04",2985,2975,1,9,0,13,4,0,9,0,13,0,3200,3187,0,6,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","COLEGIUL NAȚIONAL ”MIHAI EMINESCU”",664,"BUCUREŞTI SECTORUL 4",179178,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 03:44:37",1288,1224,22,15,27,462,420,0,15,27,460,2,1400,938,77,73,3,159,16,0,1,1,0,0,121,1,2,2,1,0,3
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","COLEGIUL NAȚIONAL ”MIHAI EMINESCU”",667,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:29:30",1345,1280,54,11,0,466,454,1,11,0,465,1,1500,1034,51,77,0,212,32,0,0,1,0,1,87,0,2,0,0,2,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","COLEGIUL NAȚIONAL ”MIHAI EMINESCU”",666,"BUCUREŞTI SECTORUL 4",179178,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 04:07:15",1096,1069,18,9,0,380,371,0,9,0,378,2,1200,820,51,60,1,160,20,0,0,2,0,0,78,0,2,2,1,1,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","COLEGIUL NAȚIONAL ”MIHAI EMINESCU”",665,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:08:40",1298,1246,43,9,0,405,394,2,9,0,399,6,1400,995,57,68,1,149,25,1,0,0,0,0,94,2,1,0,0,0,1
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","COLEGIUL NAȚIONAL ”MIHAI EMINESCU”",663,"BUCUREŞTI SECTORUL 4",179178,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:36:29",1808,1746,52,10,0,547,536,1,10,0,544,3,1998,1451,71,111,0,222,22,0,0,0,1,0,112,2,1,1,0,1,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","COLEGIUL NAŢIONAL ”MIHAI VITEAZUL”",359,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:40:35",1588,1536,27,12,13,618,593,0,12,13,616,2,1800,1182,119,93,1,230,63,1,5,1,1,1,98,1,0,0,1,1,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","COLEGIUL NAŢIONAL ”MIHAI VITEAZUL”",360,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:52:23",1437,1388,32,6,11,521,502,2,6,11,515,6,1600,1079,69,86,1,188,43,0,1,3,0,0,118,1,2,0,1,2,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","COLEGIUL NAŢIONAL OCTAV ONICESCU",756,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:42:32",1069,1060,3,6,0,410,404,0,6,0,406,4,1200,790,47,145,0,102,29,0,0,3,2,0,74,0,3,0,0,1,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","COLEGIUL NAŢIONAL OCTAV ONICESCU",755,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:38:23",1647,1630,4,13,0,604,590,1,13,0,596,8,1800,1196,68,172,0,160,42,2,1,1,0,0,147,0,1,0,1,0,1
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","COLEGIUL NAŢIONAL OCTAV ONICESCU",758,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:08:16",1296,1284,6,6,0,530,524,0,6,0,524,6,1400,870,89,173,1,126,26,0,1,0,0,0,104,1,0,1,2,0,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","COLEGIUL NAŢIONAL OCTAV ONICESCU",757,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:25:50",1368,1356,3,9,0,489,480,0,9,0,487,2,1500,1011,45,185,1,115,22,0,0,1,0,0,112,0,1,1,0,2,2
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","COLEGIUL NAŢIONAL ”SFÂNTUL SAVA”",80,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:27:43",1341,1231,101,9,0,393,383,1,9,0,389,4,1460,1067,64,63,1,169,28,1,0,0,0,0,62,0,1,0,0,0,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","COLEGIUL NAŢIONAL ”SFÂNTUL SAVA”",82,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:39:09",1154,1085,59,9,1,376,366,0,9,1,374,2,1260,884,65,58,1,149,31,1,0,0,0,0,64,0,3,1,0,1,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","COLEGIUL NAŢIONAL ”SFÂNTUL SAVA”",81,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:32:47",1288,1198,77,13,0,412,398,1,13,0,410,2,1400,988,61,71,2,176,27,0,0,1,0,0,72,0,0,0,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","COLEGIUL NAŢIONAL ”SPIRU HARET”",332,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:26:21",1134,1096,21,17,0,453,435,1,17,0,451,2,1200,747,63,79,2,185,38,0,0,1,0,0,82,1,0,0,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","COLEGIUL NAŢIONAL ”SPIRU HARET”",331,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 03:56:05",1138,1069,48,9,12,389,367,1,9,12,388,1,1200,811,55,65,0,164,39,0,0,0,0,0,63,1,1,0,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","COLEGIUL NAŢIONAL ”VICTOR BABEŞ”",231,"BUCUREŞTI SECTORUL 2",179150,3,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 04:50:47",1813,1731,42,11,29,489,456,0,11,22,487,2,2000,1511,69,102,2,153,36,0,0,0,1,0,118,0,2,1,0,3,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","COLEGIUL NAŢIONAL ”VICTOR BABEŞ”",232,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:52:16",1639,1626,8,5,0,442,437,0,5,0,440,2,1800,1358,81,101,1,121,24,0,0,1,1,0,106,0,1,1,2,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","COLEGIUL NAŢIONAL ”VICTOR BABEŞ”",233,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:16:05",1943,1925,12,6,0,566,559,1,6,0,562,4,2200,1634,109,97,5,155,41,1,1,1,0,1,144,0,1,0,4,0,2
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","COLEGIUL NAŢIONAL ”VICTOR BABEŞ”",234,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:04:38",2171,2099,58,14,0,532,518,0,14,0,528,4,2200,1668,68,112,1,174,31,0,0,1,0,0,134,2,3,2,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”ANGHEL SALIGNY”;",474,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 03:15:27",733,721,3,9,0,275,266,0,9,0,273,2,800,525,39,58,0,83,27,0,0,1,0,0,63,1,0,1,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”ANGHEL SALIGNY”;",473,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 03:21:40",687,676,5,6,0,194,188,0,6,0,190,4,798,604,31,53,0,58,5,0,0,0,1,0,41,0,0,0,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","COLEGIUL TEHNIC ”CAROL I”",1266,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:45:06",1226,1212,8,6,0,437,431,0,6,0,435,2,1200,763,50,72,0,198,32,0,0,0,0,0,83,0,0,0,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","COLEGIUL TEHNIC ”CAROL I”",1264,"BUCUREŞTI SECTORUL 6",179196,3,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 03:18:59",1069,1059,2,8,0,384,376,0,8,0,377,7,1000,616,39,59,0,189,10,0,1,2,0,0,73,0,0,0,0,1,3
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","COLEGIUL TEHNIC ”CAROL I”",1263,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:50:49",1144,1131,5,8,0,415,407,0,8,0,413,2,1200,785,33,85,0,195,14,0,1,0,0,0,83,1,1,0,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","COLEGIUL TEHNIC ”CAROL I”",1265,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:28:01",1244,1236,4,4,0,436,432,0,4,0,430,6,1200,764,53,71,0,211,15,1,1,0,1,1,73,0,1,2,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”COSTIN D. NENIŢESCU”;",548,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:09:57",1677,1649,11,17,0,598,581,0,17,0,590,8,1800,1202,118,105,2,192,52,1,1,0,1,2,110,0,3,1,2,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”COSTIN D. NENIŢESCU”;",544,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:53:55",1871,1855,5,11,0,699,688,0,11,0,694,5,1998,1299,137,77,0,278,59,1,1,1,0,0,132,2,3,2,0,0,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”COSTIN D. NENIŢESCU”;",545,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 07:35:36",1788,1773,11,4,0,539,535,0,4,0,530,9,1998,1459,80,144,2,120,31,0,0,2,0,2,142,2,2,3,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”COSTIN D. NENIŢESCU”;",546,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:24:10",1634,1616,12,6,0,513,507,0,6,0,507,6,1800,1287,89,124,1,119,40,0,0,1,1,0,131,0,0,0,0,0,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”COSTIN D. NENIŢESCU”;",547,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:40:23",1800,1790,3,7,0,629,621,1,7,0,624,5,2000,1371,96,119,0,191,49,0,1,1,0,0,159,1,1,1,1,2,2
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”COSTIN D. NENIȚESCU”;",549,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 00:06:26",1537,1532,2,3,0,11,8,0,3,0,11,0,1600,1589,1,1,0,4,2,0,0,0,0,0,3,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”COSTIN D. NENIȚESCU”;",551,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 04:22:09",2082,2050,26,6,0,330,324,0,6,0,329,1,2200,1870,80,41,1,125,41,2,1,0,0,0,36,0,1,0,0,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”COSTIN D. NENIȚESCU”;",550,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:55:02",1686,1680,0,6,0,27,21,0,6,0,27,0,1800,1773,9,3,0,4,4,0,0,0,0,0,5,0,0,0,1,1,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","COLEGIUL TEHNIC DE ARHITECTURĂ ŞI LUCRĂRI PUBLICE ”IOAN N. SOCOLESCU”",79,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:30:28",964,891,67,6,0,317,311,0,6,0,317,0,1050,733,51,60,0,116,25,0,0,0,0,0,63,1,1,0,0,0,0
48,"MUNICIPIUL BUCUREŞTI - SECTOR 5","COLEGIUL TEHNIC ENERGETIC",864,"BUCUREŞTI SECTORUL 5",179187,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:45:45",1302,1271,23,8,0,428,420,0,8,0,421,7,1400,972,58,124,0,100,18,1,2,1,0,0,112,1,2,0,1,0,1
48,"MUNICIPIUL BUCUREŞTI - SECTOR 5","COLEGIUL TEHNIC ENERGETIC",866,"BUCUREŞTI SECTORUL 5",179187,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:23:29",1187,1012,169,6,0,343,337,0,6,0,339,4,1200,857,43,101,0,82,22,0,0,1,0,0,85,0,0,2,2,1,0
48,"MUNICIPIUL BUCUREŞTI - SECTOR 5","COLEGIUL TEHNIC ENERGETIC",865,"BUCUREŞTI SECTORUL 5",179187,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:00:34",1005,995,2,8,0,289,281,0,8,0,284,5,1200,911,37,69,0,64,19,0,1,1,0,0,91,1,0,1,0,0,0
48,"MUNICIPIUL BUCUREŞTI - SECTOR 5","COLEGIUL TEHNIC ENERGETIC",863,"BUCUREŞTI SECTORUL 5",179187,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:18:24",1156,1127,18,10,1,355,344,0,10,1,349,6,1200,845,57,91,2,76,27,0,0,1,0,0,85,0,3,1,1,4,1
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","COLEGIUL TEHNIC FEROVIAR ”MIHAI I”",143,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:39:30",1128,1125,0,3,0,321,318,0,3,0,317,4,1240,919,40,68,0,113,10,0,0,1,0,0,81,2,0,1,0,0,1
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","COLEGIUL TEHNIC FEROVIAR ”MIHAI I”",142,"BUCUREŞTI SECTORUL 1",179141,3,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 00:08:33",1193,1186,2,5,0,388,383,0,5,0,384,4,1310,922,44,72,1,105,10,0,0,0,0,0,149,0,0,1,1,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","COLEGIUL TEHNIC ”GHEORGHE ASACHI”",1092,"BUCUREŞTI SECTORUL 6",179196,3,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:31:14",2042,1987,38,13,4,889,872,0,13,4,886,3,2200,1311,87,99,0,542,53,0,0,0,0,0,101,3,1,0,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","COLEGIUL TEHNIC ”GHEORGHE ASACHI”",1093,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:04:16",1064,1050,3,11,0,408,397,0,11,0,405,3,1004,596,49,69,0,203,18,0,1,0,1,0,62,0,2,0,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","COLEGIUL TEHNIC ”GHEORGHE ASACHI”",1091,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:43:36",1040,1030,2,8,0,415,407,0,8,0,410,5,1000,585,43,68,0,216,13,0,0,0,0,0,69,0,0,0,0,0,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","COLEGIUL TEHNIC ”GHEORGHE ASACHI”",1090,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 00:59:03",1249,1235,10,4,0,465,460,1,4,0,462,3,1200,735,30,59,0,238,32,0,0,1,1,0,100,0,0,0,0,1,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","COLEGIUL TEHNIC GRIGORE CERCHEZ",678,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:54:29",1336,1317,10,9,0,508,498,1,9,0,504,4,1500,992,78,103,3,179,39,0,0,1,0,0,99,1,0,0,0,1,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","COLEGIUL TEHNIC GRIGORE CERCHEZ",677,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:37:38",935,901,22,12,0,383,370,1,12,0,382,1,1000,617,70,71,1,146,28,0,0,3,0,0,57,1,1,2,1,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",427,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:27:35",1136,1104,23,9,0,417,408,0,9,0,415,2,1200,783,67,117,0,111,31,0,0,0,1,0,83,0,0,0,1,3,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",419,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:55:22",1483,1453,21,9,0,347,338,0,9,0,341,6,1600,1253,50,66,0,141,13,0,0,0,1,0,62,1,0,3,1,1,2
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",431,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:54:06",1054,1032,13,8,1,315,306,0,8,1,314,1,1200,885,51,60,1,97,23,0,1,1,0,0,73,0,1,1,1,0,4
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",430,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:11:37",1305,1288,7,10,0,389,379,0,10,0,386,3,1400,1011,91,78,0,113,23,1,0,0,0,0,79,0,0,0,0,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",429,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:07:43",1329,1308,12,8,1,489,479,1,8,1,484,5,1400,911,91,95,0,163,55,0,0,0,0,0,73,1,3,3,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",428,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 04:45:39",1180,1169,2,9,0,413,404,0,9,0,411,2,1200,787,61,101,0,131,35,0,0,1,0,0,80,1,1,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",426,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:53:03",1068,1049,7,12,0,403,391,0,12,0,402,1,1200,797,67,78,4,152,21,1,1,1,0,0,75,0,1,0,0,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",425,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:17:38",1235,1217,8,10,0,432,422,0,10,0,428,4,1400,968,81,79,2,127,36,0,0,0,0,0,99,0,1,0,0,3,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",424,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:00:55",1471,1456,8,7,0,519,512,0,7,0,513,6,1600,1081,85,99,0,148,47,2,0,1,2,0,120,3,2,2,1,0,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",423,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:58:49",967,952,6,9,0,276,267,0,9,0,274,2,1000,724,43,40,0,91,14,0,0,2,1,0,82,0,0,0,1,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",422,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:35:02",1497,1483,4,10,0,537,527,0,10,0,535,2,1600,1063,75,114,1,180,54,0,0,0,0,0,107,0,1,3,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",421,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 03:00:42",1510,1350,147,11,2,519,506,0,11,2,513,6,1400,881,101,90,1,192,23,0,0,1,1,0,100,0,3,1,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","COLEGIUL TEHNIC ”MIHAI BRAVU”;",420,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:49:31",1666,1538,117,11,0,519,508,0,11,0,514,5,1600,1081,93,92,0,204,34,0,0,1,1,1,83,0,2,1,1,1,0
